;FFMETADATA1
title=The Year in Review
artist=TWiT
album_artist=TWiT
album=MacBreak Weekly
track=746
genre=Podcast
comment=https://twit.tv/mbw
copyright=These podcasts are released under a Creative Commons License - Attribution-NonCommercial-NoDerivatives 4.0 International. TWiT and TWiT Logo are registered trademarks of Leo Laporte.
publisher=TWiT
date=2020
encoder=Lavf59.27.100

[00:00:00.000 --> 00:00:04.000]   It's time for Mac Break Weekly. Renee Richie is here, Andy and not go to.
[00:23:24.000 --> 00:23:34.000]   The March event was widely expected to be a replay of 2016 when we got the first SE and the 9.7 inch iPad Pro, but they ended up doing two separate news announcements.
[00:23:34.000 --> 00:23:39.000]   And they didn't have the video stuff lined up yet. So we got like this quaint, Apple didn't even air it.
[00:23:39.000 --> 00:23:42.000]   They gave some of us in the media this video and then Jason Steloposted it.
[00:23:42.000 --> 00:23:48.000]   I posted it, Craig Federighi showing off how to use the cursor and a bunch of developers showing off their apps.
[00:23:48.000 --> 00:23:49.000]   Yeah.
[00:23:49.000 --> 00:23:53.000]   And it was just a really interesting wild sort of an introduction.
[00:23:53.000 --> 00:23:58.000]   Maybe that was, that was one where Apple didn't got caught with their pants down a little bit.
[00:23:58.000 --> 00:24:01.000]   Although the Craig Federighi video was quite impressive.
[00:24:01.000 --> 00:24:04.000]   And it made me think, wow, this might really work.
[00:24:04.000 --> 00:24:07.000]   Now in hindsight, here we are nine months later.
[00:24:07.000 --> 00:24:14.000]   Is the magic keyboard, is adding trackpad support and pointers support to the iPad?
[00:24:14.000 --> 00:24:16.000]   How big a deal is that, Renee?
[00:24:16.000 --> 00:24:19.000]   It's a hugely expensive game changer.
[00:24:19.000 --> 00:24:23.000]   If you can afford that $300 plus keyboard, it's the same price as a laptop.
[00:24:23.000 --> 00:24:27.000]   It's for me an amazing, yeah, it makes it an amazing.
[00:24:27.000 --> 00:24:32.000]   Well, some people have always wanted an iPad that was just worked more like a MacBook and this gives them that.
[00:24:32.000 --> 00:24:40.000]   And there is a huge segment of Apple's customer base that is just not price sensitive when it comes to these things because it's got a pro label on it.
[00:24:40.000 --> 00:24:44.000]   So that makes it quantifiably premium in some ways.
[00:24:44.000 --> 00:24:50.000]   And everyone I know who's got one and me myself just loves it because it's more of a dock.
[00:24:50.000 --> 00:24:52.000]   That's the thing is they didn't make a keyboard, they made a dock.
[00:24:52.000 --> 00:24:54.000]   So it doesn't pretend to be a laptop.
[00:24:54.000 --> 00:25:02.000]   So you take your iPad on it, you type away as if it was a MacBook and then you just get up, you pull your iPad off and you walk away and it's a full-on tablet again.
[00:25:02.000 --> 00:25:06.000]   And that little shift I think in focus made it really useful for a lot of people.
[00:25:06.000 --> 00:25:14.000]   It also though puts the iPad in direct competition with their MacBook Airs because you're talking the same price point.
[00:25:14.000 --> 00:25:20.000]   It's basically, do you want touch or not, right? Is that the choice?
[00:25:20.000 --> 00:25:25.000]   Actually I shouldn't say that because the operating systems are drastically different.
[00:25:25.000 --> 00:25:32.000]   One is a truck with amenities and one is a car that now has a little bit of a point about it.
[00:25:32.000 --> 00:25:41.000]   I'm a command line guy and so I can never really be fully comfortable with iOS because I always feel a little bit like my hands are tied behind my back.
[00:25:41.000 --> 00:25:51.000]   So for me, it's no competition but you're saying, do you young people like iOS? Is that what you're saying?
[00:25:51.000 --> 00:26:00.000]   My Linux nerd friend, like a Georgia's husband who is a network administrator, IT type Linux, everything, builds his own gaming VR PCs.
[00:26:00.000 --> 00:26:05.000]   He does not like the MacBook at all. He uses it on the Magic Keyboard all the time.
[00:26:05.000 --> 00:26:12.000]   I don't know what it is anymore. What do the kids do now? They don't tell them anymore. Do they really only VNC in or they terminal in or something?
[00:26:12.000 --> 00:26:16.000]   No one tells them that's anymore. It's a SH baby. SSH.
[00:26:16.000 --> 00:26:19.000]   That's it. Yeah. SSH in and do all that.
[00:26:19.000 --> 00:26:24.000]   Ah, yeah. I guess if you want a command line, you should get Linux and otherwise you should have an iPad.
[00:26:24.000 --> 00:26:29.000]   What do you think Andy? Did Apple create a competitor for itself at the same price point?
[00:26:29.000 --> 00:26:33.000]   Even very, very similar chips, just different operating systems.
[00:26:33.000 --> 00:26:44.000]   I don't think that they're cannibalizing each other. I think that they're increasing the value proposition of what is, let's face it, a really expensive computer.
[00:26:44.000 --> 00:26:50.000]   It's $1,000 for the larger iPad Pro. That's the commitment.
[00:26:50.000 --> 00:26:52.000]   Without the keyboard.
[00:26:52.000 --> 00:26:56.000]   And then at $350 plus $100 if you want the keyboard and the pencil.
[00:26:56.000 --> 00:27:12.000]   And that's it. But even if you've just spent $1,000 on an iPad Pro, in a world in which $1,000 will buy you a very, very good Windows 10 tablet that next year or the year after or the year after that will run some really good ARM based silicon, but not now.
[00:27:12.000 --> 00:27:23.000]   When you consider this is something that couldn't run actual real desktop software for that kind of a budget on another platform, I think that it makes it more competitive.
[00:27:23.000 --> 00:27:32.000]   Like Renee said, there are a lot of people who have the kind of money where it's not as though $350 doesn't matter, but it's not a really, really heavy choice.
[00:27:32.000 --> 00:27:45.000]   It's something where they've got the dough, they like the way it looks, they like the way that this thing performs from a productivity standpoint when you have an integrated keyboard and a trackpad and it's very, very smart sort of display and they'll go for it.
[00:27:45.000 --> 00:28:03.000]   But the other part of it is that this, it really does, it moves the needle a little bit on the Mac when you think of the iPad Pro, particularly the smaller one as not as a tablet, but as a Mac OS side card target, as I can walk anywhere inside.
[00:28:03.000 --> 00:28:25.000]   I can carry this little sleek Apple touchpad device with this nice little folding keyboard anywhere I go in the office building. And because I'm marrying the display from my Mac book Pro in my office to it, in a very, very real sense, it is the super, super thin and light touch screen based Mac that a lot of us have been begging for for a long, long time.
[00:28:25.000 --> 00:28:28.000]   So like I said, it comes down to value proposition.
[00:28:28.000 --> 00:28:39.000]   And preference, obviously. It's interesting too, because that old Phil Schiller doctrine was always, you know, they want to cannibalize themselves. They don't ever want to be in a situation where another company cannibalizes them.
[00:28:39.000 --> 00:28:45.000]   And there if the Mac takes sales from the iPad, the iPad has to fight back. And if the iPad takes sales from the Mac, the Mac has to fight back.
[00:28:45.000 --> 00:28:54.000]   And this was a huge year for this because the magic keyboard really put pressure on the Mac. Like people were like, I'm using an iPad from now on.
[00:28:54.000 --> 00:29:07.000]   And then the M1 Max came out and they're like, look at this battery life and you can run Final Cut Pro and you can run X code on it. And boy did those max push back on the iPad Pro. And I saw people switching back and forth, you know, both times this year.
[00:29:07.000 --> 00:29:19.000]   To be fair, though, just to say quickly that if you are used, if you what you need as a laptop and you're trying to use an iPad instead, there's going to be some pain that is inevitable.
[00:29:19.000 --> 00:29:29.000]   You are this is like, as this Werner Herzog's view of the universe that the universe will be indifferent to your suffering and there will be suffering and you can get you can get around it.
[00:29:29.000 --> 00:29:42.000]   And it's certainly very, very useful, but there will be that time where, oh, that's great. No, I can definitely join your live stream. Oh, that's right. You're using a piece of software that kind of works on iOS, but doesn't do the things I needed to do on Mac.
[00:29:42.000 --> 00:29:45.000]   Okay. Yeah, I guess I'll bring my laptop.
[00:29:45.000 --> 00:30:02.000]   I also have to say, well, seeing this is funny because I wanted to say, well, then the M one just makes me want to use the Mac, but it is really essentially the iPad chip. So I don't know what that means.
[00:30:02.000 --> 00:30:11.000]   I think it's the other way around. I think Apple always built a Mac. Like, I think you're right. Not to be facetious, but I think Apple is a good way to put a top chips and they put them into these mobile devices.
[00:30:11.000 --> 00:30:22.000]   So even last year, even when this iPad Pro came out in March, I remember thinking, this is why is it so overpowered? This is so much more than you need in this device.
[00:30:22.000 --> 00:30:31.000]   And I think I said it. I think if you look back, you could find me saying that. And my presumption was, well, we're going to see a lot more from the iPad at some point, or iOS at some point.
[00:30:31.000 --> 00:30:44.000]   That's going to need this horsepower. But I think you're right, Renee, that was the wrong take on it. The right take was exactly what you said. They had built a desk job chip. And since they had it lying around, they put it in the iPad. But they knew where they were going.
[00:30:44.000 --> 00:30:54.000]   Because they were used to these tiny, tiny thermal envelopes. Wow. Was it efficient? And it turned out when you put it back into an actual desktop machine, it was, you know, with a big battery. It just flew.
[00:30:54.000 --> 00:31:09.000]   The honeymoon has not ended for the M1 for me. Every day I use it. Every day I forget to plug it in and it doesn't matter. I just think this is a sea change in desktop computing. It really is.
[00:31:09.000 --> 00:31:20.000]   So those were some new products, the SE. There was also, they started making custom face shields, which was a nice thing to do. We never heard much more about that.
[00:31:20.000 --> 00:31:33.000]   They killed the butterfly keyboard. Yes. In May of 2020, finally acknowledging that when they launched the 13 inch MacBook Pro, that perhaps not everybody liked the butterflies.
[00:31:33.000 --> 00:31:36.000]   Will that ever come back? Is that gone for good?
[00:31:36.000 --> 00:31:44.000]   Evil cannot be destroyed. I was fearful that we would get a 12 inch MacBook with that keyboard.
[00:31:44.000 --> 00:31:55.000]   Apple never said that it was dead. They just said that, you know, we're still looking at it for other applications. And I was just the first one's going to be a 12 inch M1 and the world's going to break in half again.
[00:31:55.000 --> 00:32:03.000]   And I just can't take it in 2020 anymore. Please. The keyboard on the new 13 inch MacBook Pro with M1 is very nice. Very usable. Yeah.
[00:32:03.000 --> 00:32:14.000]   Very good. Yep. A point. I'm really surprised. It's as good. I think as it's not it's not my favorite mobile keyboard by any stretch, but it's a very, very good keyboard.
[00:32:14.000 --> 00:32:20.000]   It's as good probably as the 2015 MacBook Pro keyboard that it replaced. And that's kind of all I want.
[00:32:20.000 --> 00:32:23.000]   That's saying a lot. That was a that was the best, the last good Mac.
[00:32:23.000 --> 00:32:29.000]   I can use it. There's a key. There's there's actually more than half of a millimeter of key travel to it. Yeah. Yeah. It's amazing.
[00:32:29.000 --> 00:32:33.000]   Who knew that? Who knew that that was a key to comfort as the chat room says the butter has fly.
[00:32:33.000 --> 00:32:53.000]   Let's see. Oh, and this was the year of sad to say that Tim Cook along with Mark Zuckerberg and Jeff Bezos and all the tech execs were hauled to DC in July to testify.
[00:32:53.000 --> 00:33:04.000]   Although some of what the Senate hearing was for Tim Cook was it as as the Atlantic put it a genius bar visit.
[00:33:04.000 --> 00:33:10.000]   Questions like, why the hell do I have to keep updating my apps on my iPhone all the time? And why don't you fix that?
[00:33:10.000 --> 00:33:16.000]   I'm sorry. I was like Amy from Brooklyn nine nine completely faded into his background. There was no contrast. Very smart.
[00:33:16.000 --> 00:33:25.000]   It was because like Mark was all up in their face and Jeff kept saying you couldn't use the mute button and didn't know how Amazon worked and that enraged them.
[00:33:25.000 --> 00:33:33.000]   And Tim just sat there, blended into the wall and they forgot he was there for 45 minutes. Yes. That was from the late John McCain.
[00:33:33.000 --> 00:33:39.000]   Carl Levin of Michigan said, I have an iPhone in my pocket.
[00:33:39.000 --> 00:33:47.000]   And I have an iPad right here. My granddaughter even knows how to use it. All of it.
[00:33:47.000 --> 00:33:53.000]   Okay. Let me tell you about my grandchild. Oh, it's a responsible running government. It's a world.
[00:33:53.000 --> 00:33:58.000]   It is our governor on my phone. I don't know what it's like in your neck of the woods.
[00:33:58.000 --> 00:34:07.000]   Well, I think you have a fairly young prime minister. Everybody. Everybody in DC is now well over 70.
[00:34:07.000 --> 00:34:13.000]   Some of them into their 80s and beyond. We're going to start having to have a Senate nap time.
[00:34:13.000 --> 00:34:22.000]   Anyway, you hear people say like the crackpot senator from blah, blah who can't turn on his iPhone, but they vote for him every year or whatever it is.
[00:34:22.000 --> 00:34:31.000]   Well, he brings home the bacon. You can run the government. He brings home the bacon. Senator Kelly. I out Republican of New Hampshire said to Tim Apple.
[00:34:31.000 --> 00:34:41.000]   So nice to meet you. I have an iPad. I guess Tim probably hears that all the time. Oh, Tim Cook from Apple, right? I have an iPhone.
[00:34:41.000 --> 00:34:49.000]   Like Tim doesn't think. Yes. So does everybody. It leaves complain about autocorrect. Use your power for good.
[00:34:49.000 --> 00:34:58.000]   Yeah. If they were if they were like a like a console like Xbox game for like Senate hearings, you can put together like fantasy match ups.
[00:34:58.000 --> 00:35:07.000]   Just like I say, what if Larry Bird played on a team with check like I would love to play out this the same game only. Yeah, it's not Tim Cook. It's Steve Jobs.
[00:35:07.000 --> 00:35:17.000]   That's that's the person you're you're saying, Hey, well, my granddaughter uses it. This is an iPad for this. And he's and to have Steve reply with.
[00:35:17.000 --> 00:35:25.000]   I wish we could elevate the conversation a little bit. Yeah. Yeah. I have to apologize. I was reading article from 2013. Although it wasn't that much.
[00:35:25.000 --> 00:35:36.000]   Yeah, that wasn't that much different. That was the one where like Senator asked a big problem about something that going on with the iPhone.
[00:35:36.000 --> 00:35:43.000]   Then didn't realize that it was Sundar Pichai on the stand. Yeah. So we don't make the iPhone. Yeah, no. Yes.
[00:35:43.000 --> 00:35:50.000]   That's the thing. It hasn't in seven years. It didn't get any better. I should the giveaway was when when John McCain asked a question.
[00:35:50.000 --> 00:35:54.000]   I should have I should have recognized the improbability of that.
[00:35:54.000 --> 00:36:09.000]   The presence still felt in the Senate to this very still felt you never you never forget the greats. Phil Schiller became an Apple fellow stepping down from his role day to day role as a director of marketing and Apple that was in August.
[00:36:09.000 --> 00:36:25.000]   Yeah. And actually a good replacement. Jaws. Greg Jawswiak filling in and really having an engineer in that role to me anyway as a technology geek and as an enthusiast.
[00:36:25.000 --> 00:36:36.000]   I always want to see the I don't like marketers because they say mealy mouth things and engineers tend to speak the truth. So I always like seeing engineers if you can in those roles.
[00:36:36.000 --> 00:36:39.000]   I'm sure they make terrible marketers though.
[00:36:39.000 --> 00:36:46.000]   This whole team is amazing. Like his whole team like you talk to them and they can because like a lot of companies will talk to their marketing people and they're like use car salesman.
[00:36:46.000 --> 00:36:54.000]   They'll tell you whatever you want to do. They can do anything. They just said they're basically sales people. His team will dive deep into the entire camera system.
[00:36:54.000 --> 00:37:04.000]   The entire silicon stack the radio stack and they know all of it cold because at Apple the marketing job isn't just selling the device. It's building the device you want to sell. They have to do both both halves of that.
[00:37:04.000 --> 00:37:10.000]   It's a very it's a very interesting work marketing organization but I think it makes them so much more effective and informed that.
[00:37:10.000 --> 00:37:16.000]   Yeah actually because you get those regular briefings from Apple you probably saw or see the difference there.
[00:37:16.000 --> 00:37:28.000]   Yeah well also that historically Phil Schiller wasn't just wasn't just the marketing guy who was once every week gets a PowerPoint presentation to show here is what we're thinking about building over the next.
[00:37:28.000 --> 00:37:40.000]   He was a leadership team of course. Exactly. That position is someone who is in the room where it happens and has a voice and no I don't think that's a good idea or I don't think that's going to be relevant in the next two or three years.
[00:37:40.000 --> 00:37:49.000]   So it's much more it's much more than putting on a good suit and going on Good Morning America to show somebody how wonderful this new battery is.
[00:37:49.000 --> 00:37:55.000]   But you as one of the people told Steve know we're making a small tablet Steve we don't care what you say.
[00:37:55.000 --> 00:38:09.000]   And that's an interesting position to be. No kidding. The Apple versus epic epic battle began in August. It will not end. In fact there was a new shot across the bow from epic games which got people in the room.
[00:38:09.000 --> 00:38:18.000]   They're not going to be able to get a shot at the game. It's a little bit of a little bit of a shot at the game which got people a little hot out of the collar.
[00:38:18.000 --> 00:38:34.000]   Cara Swisher was a little salty over receiving. Did you get your free Fortnite campaign box? Probably not. I don't think I'm on there. I don't think I'm on there. I don't think I'm on there. Christmas. Because that they know that my honor is my integrity is such.
[00:38:34.000 --> 00:38:46.000]   I'll take half in cash though. So yeah you get a satin jacket that says free Fortnite with an apple apple colored logo but it's actually a goat.
[00:38:46.000 --> 00:38:52.000]   You know it's a Fortnite goat you also get a and that was that's not so bad although not great because those are expensive.
[00:38:52.000 --> 00:38:58.000]   But you also got a galaxy tab S7 running Fortnite.
[00:38:58.000 --> 00:39:07.000]   So can we have a little conversation with Samsung marketing? I mean like it's okay when you make fun of apple for getting rid of the power plug and then get rid of it yourself the next month.
[00:39:07.000 --> 00:39:14.000]   I mean Xiaomi does that too. That's fine. But could you at least have a little bit of brand integrity? Like you don't have to hit yourself to Fortnite. You're Samsung.
[00:39:14.000 --> 00:39:18.000]   You're one of the biggest companies in the world. Please act like it.
[00:39:18.000 --> 00:39:39.000]   Kara Swisher treated read the room epic games in Samsung sending a pricey logo winter jacket and expensive tablets and mimicking Apple style to make a free Fortnite PR point about being an underdog feels yuck in the midst of widespread economic suffering sending it back obviously but not classy.
[00:39:39.000 --> 00:39:46.000]   There are plenty of influencers however who will be wearing that all over their place.
[00:39:46.000 --> 00:39:54.000]   They did this whole new normal marketing thing too that I thought was really distasteful. You don't get to define the new normal and tell me that I'm living in 2020 from now on.
[00:39:54.000 --> 00:39:58.000]   You get to be as empathetic and kind as possible this year.
[00:39:58.000 --> 00:40:19.000]   Please. Yeah. And this is the exactly sort of thing that really really seriously bums me out about the level of discourse and amongst commentators that it's that there are so many YouTube channels that if they do any really good commentary and any good content what's in addition to this other stuff.
[00:40:19.000 --> 00:40:25.000]   The fact that they also hey I just got this box from Fortnite let's let's do it on.
[00:40:25.000 --> 00:40:40.000]   And that's and that's exactly what these boxes are designed to do that hey we'll do we'll do if you got like a people who will you got a million viewers per per video they need content they also need exclusivity and they know that doesn't matter what the content is.
[00:40:40.000 --> 00:40:58.000]   And with the with the with the sub caption don't I feel special they sent me this $180.88 jacket plus this tablet and maybe buried deep down a couple weeks later they will mention that oh well we actually played it on the on the Galaxy tab and it kind of stinks.
[00:40:58.000 --> 00:41:14.000]   It's it's I mean again I will this is why that that line from Steve Jobs has came so readily that there are times right just want to be silent for 10 seconds and then quietly say what do you say we elevate the conversation somewhat.
[00:41:14.000 --> 00:41:22.000]   Well I also heard Andy but there was this whole go ahead this whole thing this like over the last two years to where like we're used to getting review product the product arrives.
[00:41:22.000 --> 00:41:33.000]   We get we know how long we get to keep it for we have to send it back but then this year there's increasingly hashtag gift from where a bunch of people who would ostensibly be reviewers are just getting given things.
[00:41:33.000 --> 00:41:41.000]   And I don't understand the relationship anymore as to what that is or what that means it's it's a very it's very confusing.
[00:41:41.000 --> 00:41:48.000]   I just mean but I don't really understand the point of giving her an Xbox Xbox refrigerator.
[00:41:48.000 --> 00:41:55.000]   Yeah that's her and I respect her for her.
[00:41:55.000 --> 00:42:10.000]   That's one of that's one of the exceptions where I wish that as soon as you get that phone call from PR saying hey we'd love to send you something but we're going to have to freight it over and that's okay stop tell me exactly what it is and if it is not directly relevant to my area of
[00:42:10.000 --> 00:42:12.000]   which again thank you.
[00:42:12.000 --> 00:42:24.000]   But you know she's not going to do that because there is such a battle for views that she can't I mean that's her business is getting views on YouTube and how many views does that generate for you millions.
[00:42:24.000 --> 00:42:39.000]   Well I think it's also deeper than that this year because there was an absolute dearth of sponsorships and advertising and everything especially in the beginning of the year where nobody knew what was going to happen in 2020 and I think everybody inked whatever brand deals they could as fast as possible
[00:42:39.000 --> 00:42:45.000]   you could sign best buy or Xbox or Google or whomever to sort of keep you afloat for 2020.
[00:42:45.000 --> 00:42:58.000]   I think that's why we saw so many videos from people we never saw them before that were completely sponsored videos or completely sponsored articles or like we see some major major tech publications with sponsored tweets to sponsored articles this year.
[00:42:58.000 --> 00:43:01.000]   I think it was just like a huge floatation device.
[00:43:01.000 --> 00:43:16.000]   Yeah I just wish that there was more of a part I have to acknowledge that I'm from a previous generation that's right which doesn't mean that I have more integrity it means that when I grew up before I was writing about such stuff.
[00:43:16.000 --> 00:43:35.000]   There was such an iron firewall between any sort of marketing content that it was just it was like being in the 1900s and considering like being seen on the arm of being a woman being seen on the arm of someone who was not your father or your brother or your husband like we would never do that
[00:43:35.000 --> 00:43:50.000]   Oh my god we wouldn't have because there was there was definitely a connotation to oh so they decided to give you out of the blue a brand new Jaguar with like the Microsoft logo on the side of it and you've been driving it for the past year.
[00:43:50.000 --> 00:43:53.000]   And that's not supposed to make me think that you're in the pocket of Microsoft.
[00:43:53.000 --> 00:44:04.000]   Whereas today people who grew up with a different environment can understand that no they're they they were just doing it. They're doing this one video as a joke.
[00:44:04.000 --> 00:44:09.000]   It's a fun piece of content they can have a lot of fun with it they can do something that will amuse themselves and their audience.
[00:44:09.000 --> 00:44:19.000]   But the thing is if they're if the Xbox shoots purple flames as soon as you plug it in they will report that gosh this thing is shooting purple flames and I lost my eyebrows and I recommend you don't buy it.
[00:44:19.000 --> 00:44:29.000]   It's it's it's it's harder for people of my generation to keep as those saying my go T and no T in your hands at the same time and not have your mind blown by it.
[00:44:29.000 --> 00:44:39.000]   Well that's their individual people. Yeah and that's that's the good news but I have to also say that I don't think this helps epic because it just makes them look a little scummy.
[00:44:39.000 --> 00:44:59.000]   And this is this is so tone deaf. You know what helped solve the problem more than the epics and this battle is going to go on in court forever is Microsoft's ex cloud just saying okay fine we'll put it on Safari on iOS.
[00:44:59.000 --> 00:45:14.000]   Stadia Safari on iOS. Oh all better. You know if the good news is an Apple's not going to close this loophole because this is keeping them out of the monopoly courts.
[00:45:14.000 --> 00:45:19.000]   And I don't mean the one with the guy with the monocle and the big mustache.
[00:45:19.000 --> 00:45:28.000]   I'm sorry. It's such a weird thing Leo like when Epic first did this I thought they were geniuses because like yes they went through it they did basically a Trojan horse.
[00:45:28.000 --> 00:45:38.000]   They went right after Apple and Google and I thought this is great like you're you're hitting them where they're weak and then they sued Apple and Google and like but why Google does sideloading.
[00:45:38.000 --> 00:45:44.000]   They're like yeah but it's not good enough and like hold on a minute and then they go to court and the judge just annihilates them.
[00:45:44.000 --> 00:45:51.000]   She gets the guy going please don't make us talk again and then she says we'll just hold the money and escrow everyone can play the games everyone will be happy.
[00:45:51.000 --> 00:45:58.000]   We'll figure this all out and you'll get your money and they still said no and I go okay well then you're this is not good faith like no you don't have the best interest of your players.
[00:45:58.000 --> 00:46:01.000]   They tip their hand right I was on your side I quickly change.
[00:46:01.000 --> 00:46:06.000]   Yes they they showed it was Tim Sweeney and those as they showed.
[00:46:06.000 --> 00:46:09.000]   You know lack of faith from the very beginning so fine.
[00:46:09.000 --> 00:46:16.000]   And I'm still on Microsoft side with X cloud like this is not like an Apple thing I was on Microsoft side and Epic side I am now on Microsoft side and not.
[00:46:16.000 --> 00:46:25.000]   I guess the only thing in Sweeney could come forward say okay fine but I got to point out that that Safari hack does not give you the same results.
[00:46:25.000 --> 00:46:33.000]   I mean that would be the only thing but I have to say he has the escrow thing like he could just they could literally just put the game back on and they'll get all the money if they went in court.
[00:46:33.000 --> 00:46:42.000]   Well he should have done that but but he might say you know there is a loophole Microsoft and Google have opted for but we don't feel that's a good experience for our users.
[00:46:42.000 --> 00:46:56.000]   I have to say in fact it turned out the only way you could play Cyberpunk 2077 was playing it because it worked if it crashed on Xbox One and it crashed on PlayStation 4.
[00:46:56.000 --> 00:47:03.000]   If you didn't have a state of the art set next generation console and so few people do that was a good way to do it.
[00:47:03.000 --> 00:47:08.000]   I played it on Stadia and it was fine and yeah was even the PC version streamed right.
[00:47:08.000 --> 00:47:20.000]   Yeah well it looked and it looked good on my M1 Mac laptop and if you could say well Macs are not for gaming except whoa wait a minute thanks to X cloud and Stadia.
[00:47:20.000 --> 00:47:29.000]   What are you playing? Yeah they're good terminals. They're the VT 100 of the old dare I say the VT 102 of the 21st century.
[00:47:29.000 --> 00:47:34.000]   Maybe you guys. Go ahead Rene.
[00:47:34.000 --> 00:47:41.000]   I think this is still like remarkably myopic on Apple's point and just shows that they're not looking at the app store as something that has evolved over 10 years.
[00:47:41.000 --> 00:47:42.000]   Well they're going to have to.
[00:47:42.000 --> 00:47:47.000]   Yeah this is like Netflix it's like saying we don't want Netflix because they're not putting all the Netflix titles and iTunes.
[00:47:47.000 --> 00:48:00.000]   Right that is one thing though that Apple did this year that was an acknowledgement that we have to change which was they cut the commission for companies making less than a million dollars in the app store down to 15% they cut it in half.
[00:48:00.000 --> 00:48:05.000]   And that was I think I think that was a very good move they should be patted on the back.
[00:48:05.000 --> 00:48:10.000]   That's that goes a long way towards solving the monopoly issues. Do you agree Rene?
[00:48:10.000 --> 00:48:17.000]   It has a couple problems that they need to solve one is how it like how you get it versus how you lose it like just based on the calendar.
[00:48:17.000 --> 00:48:28.000]   And they they enacted some policies to prevent people from selling off apps to have like four apps under the million dollar thing instead of you know what like a company with over four like four million because they have four apps.
[00:48:28.000 --> 00:48:38.000]   So there's there's a few rough spots but I saw a lot of developers friends of ours get their their application approvals and they were ecstatic like I can hire an extra person.
[00:48:38.000 --> 00:48:42.000]   Double upgrade this. Yeah. Yeah. No, that's huge.
[00:48:42.000 --> 00:48:46.000]   And I think that that certainly makes developers feel a little better.
[00:48:46.000 --> 00:48:50.000]   It shows that Apple is at least paying attention that they're not completely.
[00:48:50.000 --> 00:48:56.000]   No talk to the hand. And yes, it was I think maybe even rushed out in response to all this.
[00:48:56.000 --> 00:49:00.000]   But at least it was something and it's a first step not a last step.
[00:49:00.000 --> 00:49:01.000]   Andy.
[00:49:01.000 --> 00:49:15.000]   That's that's that's a good point. And that's that's exactly why even though I don't think that I don't think that Fortnite is was the was a a biblical issue that needed to be discussed.
[00:49:15.000 --> 00:49:25.000]   However, the larger issue of is Apple running the app store in a way that is fair to that is optimal for all parties in the 21st century.
[00:49:25.000 --> 00:49:33.000]   I'm sorry. I was not twenty four century. They started it in the 21st century. I'm thinking of 2020, but it's now 2020.
[00:49:33.000 --> 00:49:44.000]   The app store was started over a decade ago if we can believe that now, but there are their policies that were from a decade ago that are still important and still relevant today.
[00:49:44.000 --> 00:49:51.000]   Or do we should we sort of insist that Apple start to revisit some of those and make new decisions.
[00:49:51.000 --> 00:50:01.000]   They certainly we didn't catch them. So, oh, gosh, well, we were we were going to be announcing these changes in September. Anyway, I guess we're going to have to move those up like about a month, month and a half.
[00:50:01.000 --> 00:50:07.000]   We may as well will just change some of the dates and the press releases. No, they probably weren't even they probably done the math on that at some point.
[00:50:07.000 --> 00:50:17.000]   Just as a way of knowledge, but they would not have done that if their feet had not been held to the fire by new lawsuits saying, well, guess what? This this is a vulnerability.
[00:50:17.000 --> 00:50:29.000]   This is something that you should at least come up with a really good explanation of why you why you think that 30% take for all comers, not just not just the the big earners, even the small people.
[00:50:29.000 --> 00:50:43.000]   Why that is still relevant? Why that is still a good number? Or is it time to start making it easier for small developers who are not doing like trying not trying to steal millions of dollars from kids parents with an app purchases.
[00:50:43.000 --> 00:50:50.000]   They're just trying to get people to pay two ninety nine for really nice little text editor. Is it time to revisit all of that? And that's what happened as a result of that.
[00:50:50.000 --> 00:51:05.000]   So that's why you might not necessarily think that when someone brings a case like this that they have a really great case, but that doesn't mean that apple or another company like that or a plaintiff like that defendant like that shouldn't be prepared to make their argument.
[00:51:05.000 --> 00:51:16.000]   Go in front of a judge and say here is we're going to explain ourselves and we're not explaining ourselves through PR and marketing at this point. We are doing it through lawyers because we know that their repercussions this time.
[00:51:16.000 --> 00:51:26.000]   Well, it also doesn't hurt the Washington DC was taken a little evil. I look at all this also plus and the EU. And I have to say there are a lot of people say, oh, the government shouldn't get involved.
[00:51:26.000 --> 00:51:37.000]   But at the very least, the threat of governmental interference and action is enough in many cases for these companies to go, okay, okay, well, wait a minute, hold on, hold on, we'll figure this out.
[00:51:37.000 --> 00:51:45.000]   So that's a good thing. And you know what, the threat has to be backed up by a potential for action. Certainly in the EU, there are huge fines.
[00:51:45.000 --> 00:51:54.000]   So I think this is a good thing. I think the companies aren't going to automatically do something that's not maybe in their best financial interest.
[00:51:54.000 --> 00:52:03.000]   But with a little bit of, you know, coercing, cajoling and cracking of the whip, maybe they'll do the right thing ultimately.
[00:52:03.000 --> 00:52:16.000]   It's almost like having a balance is a good thing, like having a balance of regulation and reinter, like any one of those is too much in excess things breakdown, but we should strive for more balance in our culture, not so much, you know, a one way or the other.
[00:52:16.000 --> 00:52:38.000]   I agree. Binary. So that takes us to September. Remember September. Apple Watch and iPad. Apple Watch, Apple Watch SE and then iPad Air plus they announced the Apple One subscription service.
[00:52:38.000 --> 00:52:54.000]   They did it at the time, announced an Apple appeals process for the app store, which was good. I know they're important thing. Yeah. So September 1st, 1st of what turned out, we didn't know at the time was going to be three, count them three trilogy of product reveals.
