
[00:00:00.000 --> 00:00:06.440]   It's time for Mac Break Weekly. Renee Richie joins Andy Inaka. We'll talk about the screw job
[00:23:54.940 --> 00:24:00.180]   I'm talking to like everybody who's like but how what's this gonna be what's that gonna be like and that's just absolutely
[00:24:00.180 --> 00:24:04.260]   Impressive and also remember that now it's no longer such an exotic thing
[00:24:04.260 --> 00:24:07.940]   You see them everywhere and also people can pretty much buy them any day of the week
[00:24:07.940 --> 00:24:15.380]   And thirdly apples running out of great things to do so they could they could come up with a really huge and lovely surprise for everybody
[00:24:15.380 --> 00:24:19.980]   But remember that every subsequent model was oh my god
[00:24:19.980 --> 00:24:24.780]   This is the one that actually uses high-speed data. Oh my god. This is the one that has that incredibly great display
[00:24:24.780 --> 00:24:30.340]   Oh my god. This is the one that has a camera that's as good as any camera that you'll have in your pocket now
[00:24:31.860 --> 00:24:37.900]   If it's based based on rumors a lot of it is like internal hardware stuff that has a benefit to the user but doesn't translate immediately to
[00:24:37.900 --> 00:24:41.940]   You remember remember the old days when you have a phone that you would you would drop it
[00:24:41.940 --> 00:24:47.100]   It would fall on the ground this time you it's like the IS the iPhone I have ISS you basically let go of it
[00:24:47.100 --> 00:24:48.500]   It just simply hovers
[00:24:48.500 --> 00:24:50.980]   You know if they do that I'm doing 24 hours
[00:24:50.980 --> 00:24:55.460]   Phone I'm I'm contractor. No, I'm definitely upgrading for the hover phone
[00:24:55.460 --> 00:25:01.780]   Especially especially if it's like enough propulsion you could put like a small mouse or like a hamster on it
[00:25:01.780 --> 00:25:08.340]   I think that would be pretty awesome having a floating hamster tray. Let's do the rumor rundown say see what we know what we don't know
[00:25:08.340 --> 00:25:10.340]   I think because
[00:25:10.340 --> 00:25:17.140]   You I think I'm more Renee was the first to publish the date September 12th. You're now. Yes, sir pretty much confirming that
[00:25:17.140 --> 00:25:21.420]   Pre-orders this is the new new new bit of information
[00:25:21.420 --> 00:25:26.740]   On that day at least in the US and released nine days later
[00:25:26.740 --> 00:25:30.660]   So but this is kind of how it's been of late. This isn't too much of a surprise
[00:25:30.660 --> 00:25:33.260]   No, but it is same day pre-order last year
[00:25:33.260 --> 00:25:39.860]   It was the event on the Wednesday the pre-orders on the Friday and before that it's varied to a greater degree
[00:25:39.860 --> 00:25:44.500]   So if this is accurate Apple is being very aggressive about getting it out there
[00:25:44.500 --> 00:25:52.140]   You're also saying that you've learned the second wave of iPhone launches international launches will begin in the first week of October likely October 5th
[00:25:52.140 --> 00:25:54.180]   That's pretty quick too
[00:25:54.180 --> 00:25:58.100]   That's I believe that's what they did last year was about two or three weeks later where
[00:25:58.540 --> 00:26:02.580]   But in the last year the iPad 3 and the iPhone 4s
[00:26:02.580 --> 00:26:11.180]   Apple was much faster and much larger in getting phones into international markets than they ever were before and you never know because they're going to a new phone and
[00:26:11.180 --> 00:26:14.540]   Traditionally panels have been a constraint for them like the iPad
[00:26:14.540 --> 00:26:20.060]   It was hard to get those panels even the iPhone 4 was constrained and if they have a new screen you always worry
[00:26:20.060 --> 00:26:22.260]   Are they gonna be able to get enough manufactured?
[00:26:22.260 --> 00:26:24.620]   But if they're being aggressive with it, I think that's a good answer
[00:26:25.140 --> 00:26:28.220]   That's the gating factors in it the manufacturer. Yeah
[00:26:28.220 --> 00:26:34.980]   What else what else are we I'm just gonna do timing first and we'll talk about the actual
[00:26:34.980 --> 00:26:38.300]   Product I think that's all the timing
[00:26:38.300 --> 00:26:46.300]   But we don't know countries specifically just the first round of international the US of course we'll get it first
[00:26:46.300 --> 00:26:47.620]   US first and
[00:26:47.620 --> 00:26:49.220]   Wouldn't that be
[00:26:49.220 --> 00:26:53.180]   Well, I mean Canada I live in Montreal and Canada did get the 4s the same day
[00:26:53.180 --> 00:26:55.820]   But we did not get the 4 we got the 4 several weeks later, right?
[00:26:55.820 --> 00:26:57.900]   Then the US so you never know until they never know
[00:26:57.900 --> 00:27:04.940]   Well, actually that's how it is kind of with the galaxy phones they often ship the note shipped months before it shipped in the US
[00:27:04.940 --> 00:27:09.420]   Well part of part of that was because they didn't know if they'd actually be able to sell it in the US
[00:27:09.420 --> 00:27:13.580]   The Samsung Galaxy 3 was one of the handsets that was being targeted by Apple for instance
[00:27:13.580 --> 00:27:19.180]   So that's why they got the gala that that's that's why a lot of the tech blogs basically went
[00:27:19.180 --> 00:27:21.540]   internationally to get a copy of it that's
[00:27:21.540 --> 00:27:24.900]   What I didn't was released six exactly six to two months earlier, right?
[00:27:24.900 --> 00:27:30.420]   And you know this is gonna be a tough decision for me because of course Samsung is
[00:27:30.420 --> 00:27:38.780]   And we'll get to the trial later, but the battle royale Samsung has announced that they're gonna do the galaxy note - I was a big note fan
[00:27:38.780 --> 00:27:41.420]   August 29th
[00:27:41.420 --> 00:27:47.860]   Yeah, a couple of weeks ahead of the Apple announcement and it will be five and a half inches and and and Sam see Samsung's not holding back
[00:27:48.340 --> 00:27:51.620]   They said it's gonna be five and a half inches and it's gonna be an unbreakable screen
[00:27:51.620 --> 00:28:02.740]   That's actually the one thing that gave me pause I don't care about the breakable unbreakable
[00:28:02.740 --> 00:28:08.700]   But it's a it's a new thin screen almost a flexi screen technology and so that will be interesting
[00:28:08.700 --> 00:28:10.980]   I'll get both of course. I'll get both
[00:28:10.980 --> 00:28:18.140]   Yeah, I'm pleased with how durable it is. I've actually dropped my galaxy three a couple of times and
[00:28:18.220 --> 00:28:21.860]   Had it passed it passed the incompetence test so well
[00:28:21.860 --> 00:28:26.740]   It was Steve Martin who told me I asked him how much how do you like the 4s?
[00:28:26.740 --> 00:28:32.060]   He said well they took a great phone and then they made it out of glass and slippery, but yeah
[00:28:32.060 --> 00:28:35.340]   Was an interesting choice
[00:28:35.340 --> 00:28:37.340]   but
[00:28:37.340 --> 00:28:43.380]   This okay, so we can start talking physicality the newest rumor unibody that would be more certainly more durable would it not?
[00:28:44.460 --> 00:28:50.820]   They would remove the back glass plate from the equation it would have a metal glass a metal plate except for the top and the bottom
[00:28:50.820 --> 00:28:56.660]   Obviously for the radios much like the first iPhone right it was metal back with plastic top and bottom
[00:28:56.660 --> 00:29:02.900]   As far as I know we know that can make radios go through stainless steel everyone else has to use radio transparent materials
[00:29:02.900 --> 00:29:04.220]   Aha
[00:29:04.220 --> 00:29:09.500]   So though they will have to have plastic well yeah, cuz you know you don't you don't want to you don't want to you don't
[00:29:09.820 --> 00:29:14.180]   It's not going to be the iPhone Faraday model where it's not clad and copper sheeting
[00:29:14.180 --> 00:29:18.580]   Never be never be disturbed by unwanted calls ever again
[00:29:18.580 --> 00:29:24.180]   Adimatium vibranium makes perfect for exactly that's see that's what happened
[00:29:24.180 --> 00:29:28.260]   It's not as I'm sorry about to go into a 10 minute description of what's happening in Wakanda in the Marvel Universe
[00:29:28.260 --> 00:29:32.540]   Which would have cared about so is this a credible rumor this unibody rumor?
[00:29:32.540 --> 00:29:39.300]   There's so I think we talked about it last time - there were three prototypes one was a 3.5 inch screen similar to
[00:29:39.460 --> 00:29:41.740]   What it is now one was a four inch green one?
[00:29:41.740 --> 00:29:44.180]   I believe there are two with four inch screens and this was one of them
[00:29:44.180 --> 00:29:50.480]   And you Apple always does that they have I think like they're the cliche is 10 designs three prototypes one release
[00:29:50.480 --> 00:29:54.380]   And I believe they had until July to decide and based on all the parts leaks
[00:29:54.380 --> 00:29:59.100]   It looks like this is the the case thing they went with a unibody case with a glass top
[00:29:59.100 --> 00:30:04.940]   Plastic top and bottom that would be more durable certainly the glass back was no, but no necessarily
[00:30:04.940 --> 00:30:09.380]   I said this is an area which I recognize how little I know about engineering
[00:30:09.380 --> 00:30:13.820]   I was talking to a couple of engineers about 11 months ago were telling me that he
[00:30:13.820 --> 00:30:21.940]   He he made the argument to me that it's possible that the whole purpose of the glass back with that design was that if you
[00:30:21.940 --> 00:30:28.340]   Happened to drop it and something was going to break if the Apple wanted the $20 sheet of glass at the back to break
[00:30:28.340 --> 00:30:30.540]   The thing that's so easy that could be replaced
[00:30:30.540 --> 00:30:37.260]   No, I'm serious something that could be replaced in like exactly five minutes by anybody with a screwdriver versus the incredibly expensive
[00:30:37.260 --> 00:30:42.540]   Multi-layer display component at the front. I don't I don't know if that's absolutely true or not
[00:30:42.540 --> 00:30:48.980]   But I was trying to figure out why it if he made a case about while here's how here's what happens when you have something
[00:30:48.980 --> 00:30:55.500]   That's that's in a frame of the shock has to go somewhere and unless you unless you basically by choosing materials
[00:30:55.900 --> 00:31:01.740]   Tell the laws of physics please send all this all the please send all the force into this part instead of this part
[00:31:01.740 --> 00:31:06.100]   Anything can happen the same reason why a car is designed so that it would it is designed so that
[00:31:06.100 --> 00:31:11.460]   Parts of it are going to collapse and parts are going to take the damage and leave the center compartment pretty much alone
[00:31:11.460 --> 00:31:18.300]   That makes sense, but it's just it's just an idea. It's not it's not something that I've I don't have an internal Apple memo pointed
[00:31:18.300 --> 00:31:23.380]   At so the so the fact that they've they've chosen if they have chosen this new tub like design
[00:31:23.380 --> 00:31:25.380]   It's not necessarily to make it stronger
[00:31:26.020 --> 00:31:28.020]   Who is it within why?
[00:31:28.020 --> 00:31:33.580]   Well the struck I mean Andy's point is exactly correct in with the iPhone 4 on the iPhone 4s
[00:31:33.580 --> 00:31:38.900]   You could just unscrew it pull the back plate off put on a new back plate the digitizer is much more expensive and difficult
[00:31:38.900 --> 00:31:45.580]   To replace and this might give the actual phone greater structural integrity, but it might be at the expense of
[00:31:45.580 --> 00:31:51.460]   More expensive repairs when and if it does break because well because if anything breaks, it'll be the glass on front
[00:31:51.460 --> 00:31:54.900]   It'll be the front. Yeah, the digitizer right which might be a new in cell digitizer
[00:31:54.900 --> 00:32:02.300]   Which would be one component instead of two layers. Do you think that it's liquid metal or is it just plain aluminum?
[00:32:02.300 --> 00:32:08.340]   No, no, we haven't seen any product of that scale. That's made out of liquid metal that
[00:32:08.340 --> 00:32:13.740]   Especially when you consider the volume of components that Apple that that that provided would have to manufacture
[00:32:13.740 --> 00:32:19.140]   So I don't think that we'll see anything serious like that in liquid metal and in the near future as far as I know
[00:32:19.340 --> 00:32:24.940]   We've barely seen some ejector sounds like exactly and you still don't get them and any and all the phones now
[00:32:24.940 --> 00:32:29.100]   And I frankly don't know why they're any better than anything else, but okay
[00:32:29.100 --> 00:32:37.620]   Motherboard points to and this is from nine to five Mac photos of alleged next generation iPhone motherboard surface
[00:32:37.620 --> 00:32:40.460]   Point to new antennas and new battery
[00:32:40.460 --> 00:32:46.900]   Well, they need they need a new antenna to go LTE and as far as I know they are going LTE with this model
[00:32:46.900 --> 00:32:49.220]   We don't have to trees they have to yeah
[00:32:49.220 --> 00:32:53.940]   Well the question is which countries because you have I think 36 to 38 segments of LTE
[00:32:53.940 --> 00:32:58.140]   Even though the bands are similar the segments are so different that it's very difficult to support
[00:32:58.140 --> 00:33:02.820]   I think you need a nine band radio to support all the LTE segment so the iPad only does
[00:33:02.820 --> 00:33:10.500]   North America US and Canada for LTE they would need three or four different models to make a global LTE
[00:33:10.500 --> 00:33:13.380]   Hence the successful lawsuit in Australia
[00:33:14.060 --> 00:33:19.020]   Apple Apple billing there like that. It's 4g when it's not except in the US and
[00:33:19.020 --> 00:33:24.980]   And you're right Leo. I don't know how much longer Apple can choose to not do an LTE
[00:33:24.980 --> 00:33:28.540]   iPhone even if it has to be a US only edition
[00:33:28.540 --> 00:33:34.940]   The over the next year one of the biggest problems that Apple has to deal with is they have to make sure the people
[00:33:34.940 --> 00:33:39.340]   Their next iPhone is still gonna be an iPhone the because it's not as though
[00:33:39.780 --> 00:33:45.020]   As not as though an iPhone buyer is is a sheep and they're never gonna consider buying anything else
[00:33:45.020 --> 00:33:48.860]   I'm just saying that it's a very very powerful thing when you have something that works great for you
[00:33:48.860 --> 00:33:54.700]   You've been very very happy with if you if you know just like your dad like he he bought that he bought a Ford car because
[00:33:54.700 --> 00:34:00.180]   His last five cars been for is they all worked incredibly well and that's why he's the first dealership
[00:34:00.180 --> 00:34:01.260]   He hits is a Ford dealership
[00:34:01.260 --> 00:34:03.460]   But the first time he breaks that buying
[00:34:03.460 --> 00:34:05.900]   Pattern and then it's two years later
[00:34:05.900 --> 00:34:11.100]   He forgot that he used the the iPhone for the for the first two or three years and now he's more open to try other things
[00:34:11.100 --> 00:34:14.700]   So I think it's if it felt and I think a lot of people are at this stage
[00:34:14.700 --> 00:34:19.140]   You're gonna say why am I if I'm gonna be spending the exact same amount of money every single month for data
[00:34:19.140 --> 00:34:21.300]   Why am I not getting?
[00:34:21.300 --> 00:34:27.060]   Broadband speed data and I think that Apple has to at this point has to get LTE on that phone
[00:34:27.060 --> 00:34:33.900]   Customer retention is way less expensive than customer acquisition in there exactly to Andy's point
[00:34:33.900 --> 00:34:39.980]   They're gonna want that and I think that's also why the screen is going to four inches if if Tim Cook's goal is to sell more phones and
[00:34:39.980 --> 00:34:42.780]   Donnie Ives goal is to make the biggest screen possible
[00:34:42.780 --> 00:34:45.820]   They right now sell about half the phones on US carriers
[00:34:45.820 --> 00:34:50.740]   But some people are gonna choose a bigger screen over Apple some people will choose Apple some will choose a bigger screen
[00:34:50.740 --> 00:34:54.420]   And if they can make a bigger screen, maybe that goes to 55% or 60%
[00:34:54.420 --> 00:34:57.860]   And that's that's a good jump for Apple on a new generation phone
[00:34:57.860 --> 00:35:03.820]   Is it safe to say that Apple is at a unusual juncture that they are starting they do need to start looking over their shoulder
[00:35:03.820 --> 00:35:06.820]   They haven't had to in the past. They had such a lead on everybody else. I
[00:35:06.820 --> 00:35:14.340]   Think so it's every time that I am the sort of person who I will be looking at every time
[00:35:14.340 --> 00:35:18.180]   There's a crowd shot of the Olympics both the opening and the closing ceremonies
[00:35:18.180 --> 00:35:24.940]   I've like here are the people who have spent the voice I was saying and here is here's Renee Williams who has spent
[00:35:25.460 --> 00:35:31.180]   13 years of her 16 years becoming one of the most elite and all the story and I'm thinking okay
[00:35:31.180 --> 00:35:34.680]   What brand of phone? Oh, that's not an iPhone. Okay. I think it's an HTC
[00:35:34.680 --> 00:35:40.860]   But I think it's two generations old and so I'm I really do look at these things and you see the days when if you saw someone with a smartphone
[00:35:40.860 --> 00:35:45.980]   In their hand it was guaranteed. It was gonna be an iPhone. That's long in the past now if I'm on a subway
[00:35:45.980 --> 00:35:52.380]   There's a great there's a larger chance it's gonna be by any other manufacturer if I met Panera if I met another public place
[00:35:52.380 --> 00:35:58.740]   Or people are using their devices iPhone is just another brand that I'm seeing so I think that that indicates
[00:35:58.740 --> 00:36:01.060]   That's not the definitive market research
[00:36:01.060 --> 00:36:07.660]   But I think that that's a data point that I have to consider pretty carefully that if there was a specific panache if there was a specific
[00:36:07.660 --> 00:36:12.500]   Eliteness or attraction to the iPhone. It's not nearly as great as it was just a year ago
[00:36:12.500 --> 00:36:20.460]   I mean I've been walking around with the galaxy three for the past couple months alongside my regular phone and I it's just like having
[00:36:20.460 --> 00:36:23.180]   It's almost like the first year of walking around with an iPhone
[00:36:23.180 --> 00:36:28.100]   I mean at Chipotle I was getting a burrito and I was just checking my mail and and the person is some of my
[00:36:28.100 --> 00:36:32.180]   Oh, is that the galaxy three like wow is it as awesome as everybody says it is? I said yeah
[00:36:32.180 --> 00:36:33.980]   Oh my god, that's my dream phone
[00:36:33.980 --> 00:36:38.340]   I'm like wow someone has just said an Android phone is their dream phone
[00:36:38.340 --> 00:36:44.980]   The world is not is not 180 degrees out of shift with how I understand it to be but I have to pay attention to these data points
[00:36:44.980 --> 00:36:49.160]   And I'm collecting as I go through life well into that point Apple stores have started
[00:36:49.620 --> 00:36:51.620]   price matching iPhone
[00:36:51.620 --> 00:36:54.500]   discounts from
[00:36:54.500 --> 00:36:56.740]   Carriers
[00:36:56.740 --> 00:37:00.980]   So that's something Apple never had to do before they're discounting
[00:37:00.980 --> 00:37:06.540]   The iPhone 4s and 4 models by $49 and one penny, but you have to ask for it
[00:37:06.540 --> 00:37:15.020]   To match the other who else is it best buy that's selling it at that price and this is this is only not online
[00:37:15.020 --> 00:37:17.020]   But only on the retail stores is from MacRumors.com
[00:37:19.140 --> 00:37:22.780]   That may also be because the new iPhones coming yeah, absolutely
[00:37:22.780 --> 00:37:27.020]   Although Apple doesn't traditionally price match, but they seem to be price matching this time. This is a first for them
[00:37:27.020 --> 00:37:32.100]   I'm not sure if it's a first, but it's definitely not not their usual modus upper undi. Yeah
[00:37:32.100 --> 00:37:39.060]   Retail stores have been giving authorization to match discounted prices from approved major retailers and carriers
[00:37:39.060 --> 00:37:42.820]   But you have to ask for it. So if you're going in to buy an iPhone today
[00:37:42.820 --> 00:37:48.380]   Say hey, I want that best buy price or target price or sprint price
[00:37:48.700 --> 00:37:53.220]   sprints sprints the one that dropped it down to 150 for the iPhone 4s 16 gig
[00:37:53.220 --> 00:37:59.580]   I may have done that before I mean the carriers and the retailers have discounted iPhones when the next iPhone was imminent
[00:37:59.580 --> 00:38:02.780]   Apple has not carriers could do that because they're gonna make the money anyway
[00:38:02.780 --> 00:38:08.460]   50 bucks here there who cares we're gonna get 2500 bucks off of you over the next two years and if we can get you now
[00:38:08.460 --> 00:38:10.860]   We got you for two years
[00:38:10.860 --> 00:38:15.460]   Right, let's get you now while we can and that phone will be a hundred bucks in about a month
[00:38:15.460 --> 00:38:18.900]   So they're getting an extra 50 bucks. That's right. Yes, that's exactly right
[00:38:18.900 --> 00:38:24.620]   Here's an interesting article MIT technology review. Somebody's gonna have to explain this to me
[00:38:24.620 --> 00:38:28.460]   The iPhone has passed a key security threshold
[00:38:28.460 --> 00:38:37.300]   So Steve Gibson topic Leo yeah, you know idea this Simpson Garfinkel who is really a good security guy
[00:38:37.300 --> 00:38:42.980]   Apple has crossed a significant threshold technologies the company has adopted
[00:38:43.700 --> 00:38:48.980]   Protect Apple's cuz content Apple's customers content so well that in many situations
[00:38:48.980 --> 00:38:55.860]   It's impossible for law enforcement to perform forensic examinations of this devices seized from criminals
[00:38:55.860 --> 00:38:59.500]   I don't know why I'm laughing at that. I just makes me happy. No, but
[00:38:59.500 --> 00:39:07.620]   They're bad guys, but you're absolutely yeah, but I don't want to look at it my phone
[00:39:08.420 --> 00:39:14.500]   Yeah, we are living in a wood given that all the information that's on the phone and given that how
[00:39:14.500 --> 00:39:19.100]   That these forensic tools are basic consumer products and law enforcement
[00:39:19.100 --> 00:39:22.700]   That's not that's not like you're being suspected of terrorist activity
[00:39:22.700 --> 00:39:30.060]   This phone is being put into a special evidence pouch and sent to a really really super top secret lab in the NSA that only processes eight phones a year
[00:39:30.060 --> 00:39:35.060]   It's like no this you know, this this local police police department spent 18
[00:39:35.860 --> 00:39:40.420]   $100 for this piece of software you stupidly when the officer said hey is that a new iPhone?
[00:39:40.420 --> 00:39:41.740]   Can I see it for a sec?
[00:39:41.740 --> 00:39:44.540]   You don't you don't know that in the in the five minutes
[00:39:44.540 --> 00:39:46.780]   Which he was supposedly checking your license back in the car?
[00:39:46.780 --> 00:39:48.660]   He actually did forensics on your phone, right?
[00:39:48.660 --> 00:39:51.500]   And you might not ever know that that actually happened
[00:39:51.500 --> 00:39:54.300]   I'm not saying that this is happening widespread
[00:39:54.300 --> 00:39:59.420]   But you know that these tools are out there that make it very very easy for an unprotected phone to have all of its data
[00:39:59.420 --> 00:40:04.260]   copied and examined with very very little oversight so if you have if you have a
[00:40:05.460 --> 00:40:11.380]   Police officer or an investigator with a let's say a jaunty view of individual rights
[00:40:11.380 --> 00:40:15.020]   And which I don't which I don't believe is in the mainstream of the law enforcement community
[00:40:15.020 --> 00:40:20.540]   But there are a few of those isolated incidents out there the amount of information that can get off your phone and have very little trouble
[00:40:20.540 --> 00:40:26.540]   And very little time is just on spiring and so this is this is if I turned off the feature
[00:40:26.540 --> 00:40:31.060]   We turn where you wipe your phone after after a ten failed password attempts a couple weeks ago when that
[00:40:31.500 --> 00:40:37.220]   I cloud breach happened I cloud problem happened now. I've turned it back on say I would like to see the idea of like a very
[00:40:37.220 --> 00:40:39.220]   Of a bad lieutenant
[00:40:39.220 --> 00:40:41.620]   Accidentally erasing my entire phone and not being able to get it back
[00:40:41.620 --> 00:40:46.580]   So you're right to laugh it may be disinformation
[00:40:46.580 --> 00:40:55.700]   But according to the Department of Justice's director of the cybercrime lab at the computer crime intellectual property section in the DOJ said
[00:40:55.700 --> 00:41:01.060]   I can tell you from the Department of Justice perspective if that drive is encrypted you're done
[00:41:01.540 --> 00:41:07.620]   When conducting criminal investigations if you pull the power on a drive that is hold is encrypted you have lost any chance of
[00:41:07.620 --> 00:41:10.100]   recovering that data again, it could be disinformation
[00:41:10.100 --> 00:41:12.700]   But
[00:41:12.700 --> 00:41:17.580]   This is Simpson Garfinkel was very I think very good on security issues and so forth
[00:41:17.580 --> 00:41:25.380]   He says Apple security architecture is so sturdy and so tightly woven into its hardware and software that it is both easy for
[00:41:25.380 --> 00:41:30.980]   Consumers to use encryption on their phone and very difficult for someone to steal the encrypted information
[00:41:30.980 --> 00:41:38.060]   That was the old cliche right leave you had physical access. It was game over right and now it's easy enough for consumers to flip
[00:41:38.060 --> 00:41:40.060]   A bit and have full encryption
[00:41:40.060 --> 00:41:47.060]   Almost out knowing anything about it. Yeah, they're using a 256 bit AES encryption
[00:41:47.060 --> 00:41:55.060]   It's unique the AES key in each iPad or iPhone is unique to each device and is not recorded by Apple or any of its suppliers
[00:41:56.020 --> 00:42:01.300]   Burning these keys into the silicon prevents them from being tampered with or bypassed and guarantees
[00:42:01.300 --> 00:42:04.660]   They can be accessed only by the AES engine
[00:42:04.660 --> 00:42:12.460]   So Simpson says what this means in practice is when iOS devices are turned off the copy of the encryption key in the computer's accessible memory is erased
[00:42:12.460 --> 00:42:20.580]   It's no longer preserved. That's why an investigator who gets a suspects phone would have to try all possible keys the task deemed impossible
[00:42:20.580 --> 00:42:23.140]   by the NSA again
[00:42:24.020 --> 00:42:30.580]   That's what they say this is this is the X factor that keeps us buying Apple stuff again and again again
[00:42:30.580 --> 00:42:34.020]   That's the stuff that we we can't really evaluate
[00:42:34.020 --> 00:42:40.340]   So much of the thinking that goes into Apple features, but you know that at some point somebody has thought long
[00:42:40.340 --> 00:42:43.500]   Except for again of these outline cases
[00:42:43.500 --> 00:42:46.780]   Engineers at Apple think long and hard about well if this is going to be secure
[00:42:46.780 --> 00:42:48.820]   We have to make it secure
[00:42:48.820 --> 00:42:55.460]   Here's how to do that and it's being done at the OS level at the at the storage level and at the hardware level all working together
[00:42:55.460 --> 00:42:59.500]   So that if we promise our customers that your data is secure. It is secure
[00:42:59.500 --> 00:43:04.620]   I don't think there's any other company technology company where you have that sort of implicit
[00:43:04.620 --> 00:43:09.780]   Understanding that there's an excellent chance that they didn't that this company did not screw this feature up. Yeah
[00:43:09.780 --> 00:43:13.540]   So well and they did until the three GS came out
[00:43:13.540 --> 00:43:16.540]   But once the three GS was out the pin key
[00:43:16.540 --> 00:43:19.980]   so when you when you use your pin key that locks it and encrypts it and
[00:43:19.980 --> 00:43:24.580]   Unless they can brute force the pin key or you give it to them and by the way
[00:43:24.580 --> 00:43:27.700]   I have to say long for every time I talk to law enforcement
[00:43:27.700 --> 00:43:29.980]   They say well, you know most of the time these guys just give us their keys
[00:43:29.980 --> 00:43:36.420]   You know they want to cooperate they give us the keys so most time. I don't think they're all that worried about it
[00:43:36.420 --> 00:43:39.820]   But here's the deal
[00:43:39.820 --> 00:43:46.220]   The software to brute force has to be run on the phone itself limiting the guessing speed to 80 milliseconds
[00:43:46.420 --> 00:43:48.420]   per pin
[00:43:48.420 --> 00:43:56.660]   Number trying all four-digit pins requires a mere 13 minutes for four digits if the you choose user chooses a six digit pin
[00:43:56.660 --> 00:43:58.700]   22 hours
[00:43:58.700 --> 00:44:01.300]   nine digit pin two and a half years
[00:44:01.300 --> 00:44:04.180]   10 digit pin 25 years
[00:44:04.180 --> 00:44:09.460]   Remember they also added not just the pin you can switch it to an alphanumeric password now as well if you
[00:44:09.460 --> 00:44:11.540]   Would be very effective. Yeah, yeah
[00:44:11.540 --> 00:44:15.940]   And so just you know something that there's no crooks listening to this show
[00:44:15.940 --> 00:44:20.180]   No, they're not but but a
[00:44:20.180 --> 00:44:25.340]   Crook is not gonna and this is the other thing law enforcement always tells me these guys are idiots. This is the
[00:44:25.340 --> 00:44:28.180]   Smart person doesn't become a crook
[00:44:28.180 --> 00:44:30.980]   So I know that everybody's listening this show is a smart person
[00:44:30.980 --> 00:44:35.740]   So but if you have private stuff on your phone and you want to keep it private use
[00:44:36.460 --> 00:44:40.460]   a 10-digit numeric pin or better yet turn on the alphanumeric and
[00:44:40.460 --> 00:44:45.220]   I think eight did eight alphanumeric should be more than enough to lock it down as
[00:44:45.220 --> 00:44:47.980]   Long as it's not you know something they can guess
[00:44:47.980 --> 00:44:52.380]   All right
[00:44:52.380 --> 00:44:55.860]   thinner higher capacity battery 3.8 volts
[00:44:55.860 --> 00:44:58.180]   1440 milliamp hours
[00:44:58.180 --> 00:45:01.220]   You know I have to say when I compare that to let's say the
[00:45:01.220 --> 00:45:04.900]   2500 milliamp hours in a galaxy note or I think the
[00:45:05.660 --> 00:45:09.660]   Max yeah, the razor max. This is my battery here is I
[00:45:09.660 --> 00:45:12.980]   Think it's 2100 milliamp hours
[00:45:12.980 --> 00:45:14.180]   That doesn't sound like a whole lot
[00:45:14.180 --> 00:45:18.100]   But I guess for a 3 and a half inch screen for that little iPhone as that's quite a bit
[00:45:18.100 --> 00:45:24.060]   Yeah, well, it's and also it comes on to how the Apple translates that into actual actual productive life
[00:45:24.060 --> 00:45:26.140]   Right doing a lot of things underneath the hood that might be a better
[00:45:26.140 --> 00:45:29.100]   They don't may not necessarily need a bigger battery to do what they need to do
[00:45:29.100 --> 00:45:33.340]   Yeah, this is 2100 milliamp hours all then they need to cover LTE
[00:45:33.340 --> 00:45:38.940]   They need to cover the bigger screen because it should be according to rumor 11 36 instead of 960 high
[00:45:38.940 --> 00:45:42.660]   And they need to cover the a 5x chip instead of the a5 chip
[00:45:42.660 --> 00:45:44.940]   Those are the three battery drains in a way
[00:45:44.940 --> 00:45:49.620]   This is this is you know kudos to Apple that they're able to get such good battery life on on
[00:45:49.620 --> 00:45:52.460]   Much smaller capacity batteries
[00:45:52.460 --> 00:45:57.340]   Yeah, fourteen hundred forty milliamp hours is not huge by any means
[00:45:57.340 --> 00:46:02.820]   They should have a way better LTE chip on the new iPhone than they had with the iPad 3 right should be maybe an on-die chip
[00:46:02.820 --> 00:46:09.420]   By now, they're saying it'll still probably be the a5 maybe they'll call it the a5x because it'll have a few extra things Kyle is
[00:46:09.420 --> 00:46:14.900]   Kyle, I'm sorry I'm confusing with Kyle wings Renee Richie does that conform with what you've heard?
[00:46:14.900 --> 00:46:21.700]   Well the iPad 3 had an a5x chip and it was mostly the quad core GPU was the big addition to it and
[00:46:21.700 --> 00:46:26.420]   So far Apple has put the previous iPads chip in the new iPhone
[00:46:26.420 --> 00:46:31.740]   They might mess it around a little bit because a smaller doesn't have to push around as many pixels, but it's a good bet
[00:46:32.260 --> 00:46:35.540]   Would they need quite core or maybe they would stick for battery life stick with the
[00:46:35.540 --> 00:46:38.340]   a dole core a4
[00:46:38.340 --> 00:46:42.340]   Well the quad core is only on the GPU and I believe it's only for specifics
[00:46:42.340 --> 00:46:47.340]   I believe airplay uses one of the cores and Apple usually doesn't just put specs in for specs
[00:46:47.340 --> 00:46:50.900]   They don't even tell you the specs. They'll tell you the feature like they won't say NFC
[00:46:50.900 --> 00:46:53.740]   They'll say buy at Starbucks. They won't say quad core graphics
[00:46:53.740 --> 00:46:57.820]   I'll say airplay so they'll power them down and turn them on if they need them
[00:46:58.140 --> 00:47:02.660]   The other thing is that remember that Apple more than any other phone manufacturer there
[00:47:02.660 --> 00:47:05.860]   They don't imagine that you're gonna be using your phone as a handheld device
