
[00:00:00.000 --> 00:00:05.800]   It's time for Mac break weekly Andy Renee and Alex are all here and we have a lot to talk about
[00:31:45.860 --> 00:31:49.620]   You cannot get the knife out unless you open that side there. All right
[00:31:49.620 --> 00:31:53.700]   That's by the way very sharp notice it also has a bottle opener
[00:31:53.700 --> 00:31:56.740]   And then over here. Hey, somebody stole my light
[00:31:57.700 --> 00:31:59.700]   So
[00:31:59.700 --> 00:32:04.340]   You know what get Jason howl in here. He took the light out of my uh survival belt
[00:32:04.340 --> 00:32:07.220]   This is one of a number of great belts actually we're all
[00:32:07.220 --> 00:32:10.020]   That's all right. You karstin. You don't have to give me your light
[00:32:10.020 --> 00:32:13.540]   Did you steal it out of here karstin?
[00:32:13.540 --> 00:32:15.060]   What if you need to start a fire?
[00:32:15.060 --> 00:32:17.300]   This is uh you can use this as a fire starter
[00:32:17.300 --> 00:32:22.020]   As well as a very tiny but very useful and as you can see very bright
[00:32:22.340 --> 00:32:24.340]   LED flashlight
[00:32:24.340 --> 00:32:28.180]   Your belt buckle now my son's saying you know what we should do a little slide belt fashion show
[00:32:28.180 --> 00:32:30.500]   I'm wearing I don't know how well you could see this
[00:32:30.500 --> 00:32:35.860]   Let's see in this out of the way here. I'm wearing my fabulous twill slide belt. Now. Let me show you what's great about the slide
[00:32:35.860 --> 00:32:39.060]   Bell. It's a ratchet design. Okay, so when I slide it off
[00:32:39.060 --> 00:32:43.460]   I'll open it up so you can see it these ratchets mean that when I put it on
[00:32:43.460 --> 00:32:49.620]   It's kind of almost infinitely adjustable, which is great because sometimes I eat a big meal
[00:32:50.260 --> 00:32:53.540]   And I would take out a notch or two sometimes
[00:32:53.540 --> 00:32:58.900]   I I'm feeling extremely thin. Look at that twit. Isn't that nice and I'll just slide it in there
[00:32:58.900 --> 00:33:01.940]   I love that sound the slide belt makes slide belts
[00:33:01.940 --> 00:33:09.940]   Uh are available at slide belts.com/twit. There's the survival belt in a variety of flavors from full grain and top grain leathers
[00:33:09.940 --> 00:33:15.540]   To high quality canvas and animal friendly vegan. We thought we do a little you want a little fashion show
[00:33:16.100 --> 00:33:18.820]   Come here. Hank. My son is here. Can Hank be in this?
[00:33:18.820 --> 00:33:25.460]   Hank's here. Hank is wearing the black on black, which I really like the canvas is that leather canvas
[00:33:25.460 --> 00:33:30.580]   Top grain leather and the black belt show that they're Hank. Isn't that nice?
[00:33:30.580 --> 00:33:33.140]   Hank's pants never fall down
[00:33:33.140 --> 00:33:35.620]   He's wearing that beautiful slide belt
[00:33:35.620 --> 00:33:39.780]   Also from the slide belt for Brian come up here and and and hiring
[00:33:39.780 --> 00:33:43.060]   And a netty are from slide belt netty. Where are you wearing there?
[00:33:43.620 --> 00:33:48.820]   He's too cool to show his slide belt. Look at that. There's the canvas. That's very nice
[00:33:48.820 --> 00:33:51.700]   Yep, and I see Brian's got the leather
[00:33:51.700 --> 00:33:59.540]   These guys are cool. They're hip. They're happening and should they have a large meal, which we're going to feed them momentarily
[00:33:59.540 --> 00:34:01.540]   They can just let it out a notch
[00:34:01.540 --> 00:34:09.220]   I love my slide belt. You will too high quality comfortable ratchet belts that are easy to adjust
[00:34:09.220 --> 00:34:13.300]   Uh and so you know, I just have to say so much more comfortable
[00:34:14.180 --> 00:34:16.420]   Because with the old fashioned belt with the holes
[00:34:16.420 --> 00:34:20.740]   You know, it never fits quite it's either just a little too loose or just a little too tight
[00:34:20.740 --> 00:34:28.980]   The patented ratchet design adjusted precisely to you with 32 uh separate adjustments, which makes it super comfortable
[00:34:28.980 --> 00:34:34.660]   Here's the canvas uh slide belt. So what you do. Oh, I like this antique brass buckle. This is pretty
[00:34:34.660 --> 00:34:37.220]   So what you do when you get the belt
[00:34:37.220 --> 00:34:41.700]   You'll see that inside the belt they have markings for a variety of sizes
[00:34:41.700 --> 00:34:46.340]   So so you cut it to the size you want it could be a little little generous
[00:34:46.340 --> 00:34:48.980]   You might you know, you might add an inch or two down the road
[00:34:48.980 --> 00:34:56.660]   Then you put the end in here and it locks it in you can later unlock it and uh and and adjust the belt to your desire
[00:34:56.660 --> 00:34:59.940]   But the ratchet is so awesome. Let me show you this other side
[00:34:59.940 --> 00:35:01.860]   It goes in
[00:35:01.860 --> 00:35:06.820]   And and and it's got the ratchet on there and just slides in and ratchets right up like that
[00:35:07.700 --> 00:35:12.420]   Is such an improvement to the traditional belt because you can remove the buckle you can mix and match with other straps
[00:35:12.420 --> 00:35:14.980]   Honestly, that's really cool. Right
[00:35:14.980 --> 00:35:20.660]   Uh, you you can uh, you've got all sorts of customization and versatility. I love this
[00:35:20.660 --> 00:35:24.180]   Uh, this is you know what i'm gonna. I'm taking this one home
[00:35:24.180 --> 00:35:27.140]   That's it you can
[00:35:27.140 --> 00:35:34.420]   I'm gonna. I like this brass buckle. This is beautiful. This is uh, this is uh, this is a nice canvas animal friendly vegan
[00:35:35.060 --> 00:35:40.580]   Uh, you can wear them casually around the house. You know, this would be good casual belt or then get out the top grain leather
[00:35:40.580 --> 00:35:44.900]   You know for a special special occasion special date
[00:35:44.900 --> 00:35:53.380]   If you're not convinced full one year warranty and free exchanges and no hassle returns. Oh, look at that plan
[00:35:53.380 --> 00:35:55.460]   I like that the red plaid that's nice
[00:35:55.460 --> 00:35:57.620]   That's fun
[00:35:57.620 --> 00:36:00.900]   Here's what you do if you're ready for a better belt and I know you are
[00:36:01.540 --> 00:36:05.620]   Do they have them for women too, right? Yeah, men or women this would be a great gift
[00:36:05.620 --> 00:36:09.700]   I think a great groomsman gift for the monogram one, you know
[00:36:09.700 --> 00:36:13.140]   You could put the date of the wedding or the initials of the bride and groom
[00:36:13.140 --> 00:36:20.100]   slidebelts.com/twit use the code twit at checkout and you're gonna get 20 off you don't have to tell the
[00:36:20.100 --> 00:36:28.500]   groomsmen you got 20 off slidebelts.com/twit use the offer code twit at check out 20 off your order
[00:36:28.500 --> 00:36:31.220]   I know, you know
[00:36:32.020 --> 00:36:36.180]   I know they're all you know, you probably don't want to give a you know a groom a knife, but
[00:36:36.180 --> 00:36:41.140]   I think this would be a really good gift for the groomsmen, right the survival belt
[00:36:41.140 --> 00:36:44.580]   and uh and the uh fire starter
[00:36:44.580 --> 00:36:51.620]   And and uh just be careful. I can't oh, I can say it Leo is like I I can't wait to cry it
[00:36:51.620 --> 00:36:55.140]   You mean the belt or the knife
[00:36:55.140 --> 00:36:57.460]   No
[00:36:57.460 --> 00:36:58.500]   Yes
[00:36:58.500 --> 00:37:02.660]   Oh, you want one? Oh, I get it. I'm sorry. I didn't understand completely
[00:37:02.660 --> 00:37:04.420]   Hiram says
[00:37:04.420 --> 00:37:06.260]   Two thumbs up. We'll send yes
[00:37:06.260 --> 00:37:08.660]   You're getting your belt
[00:37:08.660 --> 00:37:13.700]   You can see that's by the way. That's a picture of Alex rethinking his belt slide belt stuck
[00:37:13.700 --> 00:37:19.860]   slidebelts.com/twit don't forget to use the code twit and you get 20 off
[00:37:19.860 --> 00:37:24.580]   Your order I have to say since I've been wearing these I was a suspenders guy, right?
[00:37:24.580 --> 00:37:26.580]   Because I could never get a belt that was comfortable
[00:37:27.540 --> 00:37:30.820]   No more suspenders. I got this legit ordering so many of these Leo
[00:37:30.820 --> 00:37:32.740]   You know
[00:37:32.740 --> 00:37:38.740]   Maybe it's just me but as we as we get sometimes a little heftier. It's nice to have a belt
[00:37:38.740 --> 00:37:40.340]   You have a big meal
[00:37:40.340 --> 00:37:42.340]   Henry likes those uh tomahawk
[00:37:42.340 --> 00:37:47.540]   Stakes you got a couple of those and you'll be glad you got a slide belt. That's all I'm saying
[00:37:47.540 --> 00:37:50.340]   Your belt turns your pants into sweatpants. You don't need to wear actuals
[00:37:50.340 --> 00:37:55.860]   It's actually life and and there's another side effect to it. You actually look a little sharper
[00:37:56.340 --> 00:37:59.780]   You know, you don't want your belt to be so tight that your belly's hanging out
[00:37:59.780 --> 00:38:01.860]   But you don't want it to be so loose that your pants are falling down
[00:38:01.860 --> 00:38:09.940]   It's great. You have the flexibility to get it just right every time the fit is perfect slidebelts.com/twit
[00:38:09.940 --> 00:38:13.300]   Use the code twitted check out and you're gonna get 20 off
[00:38:13.300 --> 00:38:15.860]   um
[00:38:15.860 --> 00:38:20.260]   Moving right along. Do we do everything in the quarter with any other notes Renee from the
[00:38:20.260 --> 00:38:25.780]   I mean the only one that was interesting to me was that when Tim Cook said that anecdotally they're starting to see
[00:38:26.580 --> 00:38:32.580]   um people who want an apple watch and are then buying an iPhone to get apple watch and that sort of hints to the ecosystem play
[00:38:32.580 --> 00:38:35.460]   We talked about earlier where it's not just the phone
[00:38:35.460 --> 00:38:41.860]   But it's the sum of the phone and maybe you really want the apple watch or maybe you really want the apple tv or you really want apple music or
[00:38:41.860 --> 00:38:47.300]   Some other service and all of that is what gets you to buy it to make that decision to buy into apple
[00:38:47.300 --> 00:38:51.220]   And they're getting much much better at getting people to buy in bigger and bigger
[00:38:51.300 --> 00:38:54.420]   Well, it's exactly as you're saying it's an ecosystem of services
[00:38:54.420 --> 00:39:01.940]   And the value comes from not just one thing but the but the products as a whole but we've always said that that's what apple's been going for that lock in
[00:39:01.940 --> 00:39:04.820]   Right and you have that social system too. I mean you get
[00:39:04.820 --> 00:39:07.220]   As an iPhone user every time you get a
[00:39:07.220 --> 00:39:08.580]   Oh, I know
[00:39:08.580 --> 00:39:09.860]   peer pressure, baby
[00:39:09.860 --> 00:39:15.300]   You know like there's there's a thousand things I can't do now like I and I won't get any of your updates on my computer and I won't
[00:39:15.300 --> 00:39:17.860]   you know like it's like
[00:39:19.220 --> 00:39:24.820]   It's not even like there is technical lock-in, but there's also sort of an emotional lock-in. That's a positive thing
[00:39:24.820 --> 00:39:30.100]   I was on the train yesterday coming home from boston and
[00:39:30.100 --> 00:39:34.660]   There was a a gaggle of lovely like older ladies
[00:39:34.660 --> 00:39:37.940]   That if there was a actually gaggle of four
[00:39:37.940 --> 00:39:45.620]   Hooked up with a another gaggle of three doing something that only women can do that I envy that one of them just
[00:39:45.620 --> 00:39:49.220]   To the other I like I like your I like your nail polish. Oh, yeah
[00:39:49.220 --> 00:39:53.060]   And then suddenly it's a gaggle of seven. Anyway, what I'm saying is that they're all talking about apple
[00:39:53.060 --> 00:39:57.620]   Oh, yeah, I like your nail polish and I think it's gorgeous. I could say that you know
[00:39:57.620 --> 00:40:00.180]   I went I went with something different
[00:40:00.180 --> 00:40:02.580]   Uh, new so I got to be patriotic
[00:40:02.580 --> 00:40:06.580]   I like that
[00:40:06.580 --> 00:40:11.060]   But yeah people people are comfortable buying more apple products because in general
[00:40:11.620 --> 00:40:17.940]   Again, unless they haven't bought a four thousand dollar mac book with a terrible keyboard every time they've bought a mac
[00:40:17.940 --> 00:40:20.020]   An apple product has worked out very well for them
[00:40:20.020 --> 00:40:24.260]   So the next time that there is an opportunity to buy something mac like a smart speaker
[00:40:24.260 --> 00:40:28.020]   They're really really interested in taking that step or an apple tv
[00:40:28.020 --> 00:40:32.180]   It doesn't necessarily have to be the leader in the market. It's an apple product
[00:40:32.180 --> 00:40:34.900]   It's not just being a fanboy or a fan girl
[00:40:34.900 --> 00:40:41.140]   It really is that I've had such a good track record with this company that I'm willing to simply say I really want a streaming box
[00:40:41.140 --> 00:40:43.140]   I'm just gonna buy the apple one last week
[00:40:43.140 --> 00:40:48.180]   Alex Lindsey said I'd buy an apple car sight unseen. Oh, yeah
[00:40:48.180 --> 00:40:54.820]   I think I've said that for years. I mean and I think that apple has a certain number of us that we'll just go
[00:40:54.820 --> 00:40:58.820]   Well, they're coming out with something that would fit perfectly into you know what i'm doing
[00:40:58.820 --> 00:41:03.380]   um, you know, I think that uh, I think there's you know millions of people that wouldn't buy
[00:41:03.380 --> 00:41:04.580]   Um
[00:41:04.580 --> 00:41:09.460]   Car from apple if apple said again if apple with the phone they don't have to I mean
[00:41:09.540 --> 00:41:11.220]   It's useful for them to do the launch event
[00:41:11.220 --> 00:41:15.300]   But I still think just for them to prove the the situation if they just said
[00:41:15.300 --> 00:41:19.140]   Order everything the friday before we actually do the launch event
[00:41:19.140 --> 00:41:23.940]   You know, then you're a first in line. They would all those people that buy right afterwards
[00:41:23.940 --> 00:41:26.500]   Uh, you know that they would all do it immediately. There we go
[00:41:26.500 --> 00:41:30.980]   You kind of did that used to do that you travis your friend down at the apple store in san francisco
[00:41:30.980 --> 00:41:35.700]   You call on and say whatever they're announcing. I want three of them. Yeah. Yeah, just just
[00:41:37.860 --> 00:41:40.100]   I don't I don't know if apple's in that same
[00:41:40.100 --> 00:41:45.940]   Exalted stat status. No, I'm not i'm not saying they could sell all of their their phones that way
[00:41:45.940 --> 00:41:50.900]   But I bet you they could sell, you know, tens of millions of phones on the friday
[00:41:50.900 --> 00:41:52.900]   It's before the launch event
[00:41:52.900 --> 00:41:56.900]   I think people knew that they were gonna get ahead if I knew that I was gonna get ahead of everybody else in line
[00:41:56.900 --> 00:42:01.380]   And I know that I want it sight unseen. I think that i'm gonna put my figure to the win
[00:42:01.380 --> 00:42:03.780]   But I think it's changed
[00:42:03.780 --> 00:42:06.900]   Because I do I honestly believe that the
[00:42:06.900 --> 00:42:14.500]   Partly because these phones are so expensive now. It is no longer an automatic. Um two years. It's time for my new iphone
[00:42:14.500 --> 00:42:18.740]   I see you get a free now. Don't you from a lot of carriers when you're every year. I see more and more people say
[00:42:18.740 --> 00:42:23.380]   I'm happy with my phone six or six s I can't i'm too expensive. I'm not gonna buy it
[00:42:23.380 --> 00:42:26.980]   True. Don't use like computers when you can do email right
[00:42:26.980 --> 00:42:33.220]   You're not going to sell the 65 million without the the presentation in that quarter, but but selling the
[00:42:33.620 --> 00:42:36.820]   The first 10, you know, I think that they might they might
[00:42:36.820 --> 00:42:46.100]   What if they did so what if they did sort of like a version of project red where like a charity sort of thing that said
[00:42:46.100 --> 00:42:50.100]   sight unseen we actually we have the first 100 right here
[00:42:50.100 --> 00:42:53.140]   Well, I would say in our offices for a
[00:42:53.140 --> 00:43:00.100]   $1,000 over the list price which will go to this charity what would make more money is if they said here's the deal sight unseen
[00:43:00.660 --> 00:43:03.860]   Buy you're gonna buy it. It's gonna be the best one that we make it's not gonna be any you know
[00:43:03.860 --> 00:43:08.340]   It's going to be the top the top of the line one. It's gonna cost $25 more
[00:43:08.340 --> 00:43:15.220]   They would generate 25 million to 50 million dollars for some charity by saying, you know
[00:43:15.220 --> 00:43:18.580]   Just just buy it ahead of time and not your your benefiting charity and you're benefiting
[00:43:18.580 --> 00:43:23.220]   You know literally $25 more on your eye was gonna go to it sight you buy sight unseen
[00:43:23.220 --> 00:43:28.820]   You know apple could do that tomorrow and and people would but but how much earlier would they have to do this
[00:43:29.140 --> 00:43:33.700]   So there would actually be sight unseen but by the time you're like a week a week or two weeks in advance
[00:43:33.700 --> 00:43:38.900]   Already we've gotten like we cut we feel as though we know what the new phones are gonna be
[00:43:38.900 --> 00:43:41.620]   Like but we don't know
[00:43:41.620 --> 00:43:44.820]   The same is that is that you're as as for me
[00:43:44.820 --> 00:43:49.700]   I would love to not have quite the same crowd so I don't have to wait three weeks for my phone like
[00:43:49.700 --> 00:43:54.820]   As a true believer. Oh, jeez. And I will say that I am you're in a thin on the phone thin
[00:43:56.020 --> 00:44:01.780]   I sing on the cake. You're not I would say I would say that's that's but that that thin I bet you is 10 million
[00:44:01.780 --> 00:44:03.700]   That's a lot of money. Yeah, I know I agree
[00:44:03.700 --> 00:44:04.420]   It's no
[00:44:04.420 --> 00:44:08.420]   It's 10 million thick and the thing is is that is that what we would love to do at you know
[00:44:08.420 --> 00:44:10.660]   When apple gets into that whole culture of you know
[00:44:10.660 --> 00:44:15.860]   You know a strength in the core of those people feeling like you get in front of a line because you're not waiting for them
[00:44:15.860 --> 00:44:18.580]   To tell you what it is and a lot of people that would do that
[00:44:18.580 --> 00:44:23.220]   I'm not saying everybody because they sell hundreds of millions of phones. I'm just saying there's 10 million
[00:44:23.620 --> 00:44:26.420]   Um, you know 10 or 15 million that that would probably just go
[00:44:26.420 --> 00:44:31.780]   I'm gonna buy it because now I don't have to wait for three weeks and and that and and folks who want to buy it ahead of time
[00:44:31.780 --> 00:44:36.820]   Shouldn't have to wait you need an apple bespoke edition or the apple
[00:44:36.820 --> 00:44:42.020]   The apple premier club your edition. Yeah, I mean no, I think that first
[00:44:42.020 --> 00:44:46.980]   But there's already the apple like the subscription program where you just get a new iflon every year you give back your old one
[00:44:46.980 --> 00:44:48.980]   You get any one and that both people are automatically getting
[00:44:48.980 --> 00:44:52.900]   I've been thinking I really ought to do that because I'm going to get the new iphone every year
[00:44:53.220 --> 00:44:55.220]   Is it the same price?
[00:44:55.220 --> 00:44:59.540]   Yeah, it's the same price is basically a zero a zero dollar lease and every year you get a new
[00:44:59.540 --> 00:45:07.140]   Part because I know I mean i'm gonna get the new iphone every year. So yeah, and I wonder you wonder whether that's that's where all this is really
[00:45:07.140 --> 00:45:11.300]   I mean when we see the drivers of yeah constant growth
[00:45:11.300 --> 00:45:14.980]   So microsubstone with windows and office is uh subscription basically
[00:45:14.980 --> 00:45:19.620]   iPhone as a service. Yeah as a service. You know who's really happy about uh
[00:45:19.620 --> 00:45:22.580]   trillion dollars. I I didn't realize this uh
[00:45:23.300 --> 00:45:24.580]   Warren buffet
[00:45:24.580 --> 00:45:27.780]   His oh, yeah, his stake in apple is now worth 50
[00:45:27.780 --> 00:45:31.780]   Is this right? I can't be reading this right 50 billion dollars
[00:45:31.780 --> 00:45:36.340]   50 billion he bought more apple in january
[00:45:36.340 --> 00:45:42.900]   I don't know what he spent for his 50 billion, but that's phenomenal. He doesn't lose a lot of money
[00:45:42.900 --> 00:45:49.380]   Uh and the thing is is for him you buy that much of stock and because you're buying it it increases
[00:45:49.460 --> 00:45:53.780]   He he probably made oh, yeah when he announced that he was sure and he probably made five billion dollars out of it
[00:45:53.780 --> 00:45:56.740]   So his initial investment was 10 million shares
[00:45:56.740 --> 00:45:59.620]   For 1.1 billion
[00:45:59.620 --> 00:46:07.140]   He has bought more since so I it's like 711 money for him. Yeah, well I get billion here billion there
[00:46:07.140 --> 00:46:09.380]   It's worth 50 billion now
[00:46:09.380 --> 00:46:13.220]   He's so talking about services. I do notice more and more apple
[00:46:13.220 --> 00:46:17.940]   I'd be mentioned this last week and more and more apple pay terminals. I'm using the apple watch a lot more
[00:46:18.020 --> 00:46:23.060]   There's just something there's this hump that you get over and now I use it. I used to use it the other thing I love
[00:46:23.060 --> 00:46:27.860]   And especially because I have the new the the fingerprint reader on the new
[00:46:27.860 --> 00:46:33.380]   MacBook pro and remember I eschewed the touch bar for the last two years
[00:46:33.380 --> 00:46:36.500]   Is I can pie stuff expensive stuff
[00:46:36.500 --> 00:46:40.820]   like just by just by touching the fingerprint reader
[00:46:40.820 --> 00:46:46.660]   I love that you can buy like a $70,000 Tesla on apple
[00:46:46.660 --> 00:46:48.660]   You can you literally
[00:46:48.660 --> 00:46:54.500]   So i'm looking at my model three and it says well you got put down 2,500 bucks and we'll start building it
[00:46:54.500 --> 00:46:57.140]   Pay here with apple pay
[00:46:57.140 --> 00:47:01.540]   For people with a high credit score and a low impulse control
[00:47:01.540 --> 00:47:04.660]   Well didn't we had that story on macrae usually like one to go with it
[00:47:04.660 --> 00:47:08.100]   My wife's looking at me shaking her head. I didn't do it
[00:47:08.100 --> 00:47:11.940]   Remember there was that story in the uk where the guy bought the blen the Bentley on apple pay
[00:47:11.940 --> 00:47:14.980]   He was the biggest apple transaction ever the roles I forget what it was
[00:47:14.980 --> 00:47:16.980]   But he just dropped the whole thing on apple
[00:47:16.980 --> 00:47:18.500]   Can you buy slide belts with apple pay?
[00:47:18.500 --> 00:47:20.820]   You got to do that guys
[00:47:20.820 --> 00:47:23.140]   I'm got to do the apple pay slide belt thing
[00:47:23.140 --> 00:47:24.340]   Boop
[00:47:24.340 --> 00:47:27.860]   I tell you what when I see an ad on instagram if I can't pay for an apple pay
[00:47:27.860 --> 00:47:30.820]   Okay, or amazon pay
[00:47:30.820 --> 00:47:33.540]   I just I don't got filling stuff on my phone in the middle of the night
[00:47:33.540 --> 00:47:38.660]   Yeah, right, especially like that's how I got my free slide belt by the way
[00:47:38.660 --> 00:47:41.780]   On the phone in the middle of the night
[00:47:43.700 --> 00:47:48.100]   Especially especially with in traveling all I will I will use a contactless payment
[00:47:48.100 --> 00:47:55.140]   Definitely if I want like a soda if I want to get something if I can't use it and I have to be God forbid use the swipe
[00:47:55.140 --> 00:47:57.540]   It's like
[00:47:57.540 --> 00:48:00.100]   Living in the stone ages again
[00:48:00.100 --> 00:48:04.900]   At least it's not security. I don't worry. I don't worry about contactless pay
[00:48:04.900 --> 00:48:10.020]   I don't worry about NFC whereas I'm the guy ever since I saw the video where it's not just
[00:48:10.740 --> 00:48:17.540]   ATMs and not just gas pumps now, but also there are people who are sneaking an entire like front bezel
[00:48:17.540 --> 00:48:20.340]   Over the point of sale card readers now
[00:48:20.340 --> 00:48:23.620]   That is just like a like a like a hat
[00:48:23.620 --> 00:48:26.820]   Exactly what is it say
[00:48:26.820 --> 00:48:29.780]   Well, no, it's like a complete duplicate of again
[00:48:29.780 --> 00:48:36.500]   You're at the register and here's the keypad and the swipe that you have to use and someone just distract and distracts the the
[00:48:36.500 --> 00:48:40.660]   Clerp one second puts that on top of it snaps this new this new top on top
[00:48:40.660 --> 00:48:43.620]   It looks exactly like the old one they couldn't do that with apple pay, right?
[00:48:43.620 --> 00:48:46.820]   You couldn't steal app you wouldn't get the one-time token. Yeah, yeah
[00:48:46.820 --> 00:48:52.820]   Yeah, it wouldn't be any good to you when we were in Chicago the waiter took the card and we were just like our mouths dropped down
[00:48:52.820 --> 00:48:58.580]   We haven't seen that in a decade like taking our cards someplace. We can't see it. What that's what we do here in America
[00:48:58.580 --> 00:49:00.580]   You can just don't know
[00:49:00.580 --> 00:49:04.580]   I know the first time I bought I used a credit card in Europe
[00:49:05.140 --> 00:49:08.420]   And they came to the table with this card reader as like blown away
[00:49:08.420 --> 00:49:11.620]   But here because here in the States the waiter always takes your card
[00:49:11.620 --> 00:49:15.060]   That's yeah, we always have the card reader isn't that they did bring it to your table
[00:49:15.060 --> 00:49:19.460]   So Lisa doesn't know that I just bought this with apple pay
[00:49:19.460 --> 00:49:24.100]   No, it's a party going on in here
[00:49:24.100 --> 00:49:26.900]   We saw this
[00:49:26.900 --> 00:49:31.540]   Electric bike in Tahoe and I said oh my god. It looks like an Indian
[00:49:31.620 --> 00:49:34.660]   It looks like one of those old motors the 1920s motorcycles
[00:49:34.660 --> 00:49:42.260]   And I just I couldn't resist and and if it weren't for apple pay I probably wouldn't have if I had a like give them cash or write a check
[00:49:42.260 --> 00:49:44.260]   canceling your cards immediately
[00:49:44.260 --> 00:49:47.460]   She can't cancel my watch
[00:49:47.460 --> 00:49:55.140]   Yeah, see that that's one of them phony electric bikes where it'll go 25 miles an hour even if you ain't pedaling
[00:49:55.140 --> 00:49:55.940]   Oh, yeah
[00:49:55.940 --> 00:50:01.460]   My electric my electric bike it don't move unless I move this is a loop. This is what we call a loop hole
[00:50:01.620 --> 00:50:03.620]   Electric bike
[00:50:03.620 --> 00:50:11.060]   Electric bike just got pedals, but they're just digital. Yeah. Yeah, you don't actually use them there. It's still it's a
[00:50:11.060 --> 00:50:16.740]   Yeah, they've got hooks pedals. Isn't that okay see Alex wants it now super 73
[00:50:16.740 --> 00:50:20.020]   Super 73
[00:50:20.020 --> 00:50:25.300]   It's I know them. I've read about the makers. They actually modeled it after like a 1970s like mini bike
[00:50:25.300 --> 00:50:28.500]   You know look at the it's got a headlamp like an old motorcycle
[00:50:28.740 --> 00:50:33.620]   It looks like the bice the motorcycle at Lawrence of Arabia died on is what it looks
[00:50:33.620 --> 00:50:36.500]   what it looks like
[00:50:36.500 --> 00:50:38.260]   Okay, I'm just saying
[00:50:38.260 --> 00:50:40.260]   All right
[00:50:40.260 --> 00:50:43.460]   Apple pay I'm telling you it makes you spend money it makes you
[00:50:43.460 --> 00:50:50.420]   Spend yeah money. Oh, that's that's exactly right another one. That's why it's that's why it's a guts and retailers
[00:50:50.420 --> 00:50:52.740]   Like so
[00:50:52.740 --> 00:50:55.220]   She says it's okay if you buy one, but you got to buy another one now
[00:50:56.100 --> 00:50:59.700]   Everything I buy I have to buy two of them that's Leo togetherness
[00:50:59.700 --> 00:51:02.340]   Just it if if you're really going to be fair
[00:51:02.340 --> 00:51:07.780]   Like if you're buying a belt for for Alex, you should buy me one of those bicycles
[00:51:07.780 --> 00:51:12.020]   So we come out. Oh, you don't want the belt. You want the bicycle. I was sending you the belt
[00:51:12.020 --> 00:51:15.780]   Well, I'm well. I'm saying that for each getting one thing. I didn't know you're saying
[00:51:15.780 --> 00:51:19.460]   It's too bad. Oh, so you don't your like on a
[00:51:19.460 --> 00:51:26.020]   You you get a belt and you get a belt and you get you know a motorcycle
[00:51:26.660 --> 00:51:28.740]   Probably like hijack someone's yes
[00:51:28.740 --> 00:51:33.780]   I can I can now hijack you when you're from from your bike with my belt
[00:51:33.780 --> 00:51:37.380]   Can can you run as fast as this but as this motorist? Excuse me
[00:51:37.380 --> 00:51:40.260]   Particular show wait they come by
[00:51:40.260 --> 00:51:42.580]   Just look at it. I think you can pedal it
[00:51:42.580 --> 00:51:47.540]   I think you know, I'm like the greatest scape you can't you can't get me that way, man
[00:51:47.540 --> 00:51:50.180]   That's what it looks like the greatest scape the steam all I'm I
[00:51:50.180 --> 00:51:54.820]   No, I'll have my mad max like bike chain like the one that weighs 80 pound like right
[00:51:55.620 --> 00:51:57.140]   I
[00:51:57.140 --> 00:51:59.940]   I'll slap your leather against my my tooled steel
[00:51:59.940 --> 00:52:06.180]   So explain to me what this means because I I saw this and I saw people going crazy about this apple has said
[00:52:06.180 --> 00:52:08.740]   They're going to eliminate the affiliate
[00:52:08.740 --> 00:52:14.180]   Program form from apps and in app purchases on october 1st
[00:52:14.180 --> 00:52:17.620]   And I have so many feelings about this leo so I mean
[00:52:17.620 --> 00:52:23.940]   You apple has always had an affiliate program. They originally had it for iTunes music and expanded to itunes movies and tv
[00:52:23.940 --> 00:52:26.580]   Just to explain what that is if I put a link to a song
[00:52:26.580 --> 00:52:31.140]   On my website that I really like and it's a link back to apple music
[00:52:31.140 --> 00:52:33.220]   I can get a percentage of that sale
[00:52:33.220 --> 00:52:38.180]   Yes as long as you belong to the program and the program was you used to be outsourced then apple got their own program
[00:52:38.180 --> 00:52:40.580]   And you'd get a specially crafted link it have to go and make it
[00:52:40.580 --> 00:52:44.820]   It wasn't quite a game of some of the other one. Yeah, it wasn't quite as convenient as amazon
[00:52:44.820 --> 00:52:47.060]   But it was possible and then you'd get a little bit of money
[00:52:47.060 --> 00:52:52.180]   And it changed a lot over the years for example the window like if you click the link and then you bought several things
[00:52:52.580 --> 00:52:55.940]   You get referral fee for all of that but the time of that window got shorter
[00:52:55.940 --> 00:53:01.620]   Last year famously apple was going to reduce the rates and then they changed their minds but still reduced the rates for in app purchases
[00:53:01.620 --> 00:53:06.740]   Uh, and now they're going to be eliminating the program entirely come october
[00:53:06.740 --> 00:53:12.420]   And we used to be able to pay a full-time app editor off of the commission that we got off from affiliate
[00:53:12.420 --> 00:53:15.860]   But that was in the heyday of apps and it's slowly actified over the years
[00:53:15.860 --> 00:53:20.900]   So when this news came out, I went and asked the people who do that at mobile nations at i'm more and they're like
[00:53:21.380 --> 00:53:22.900]   barely registers
[00:53:22.900 --> 00:53:27.300]   Anymore and we've been running android central without any google affiliate revenue ever
[00:53:27.300 --> 00:53:32.740]   So it really because some people panicked that it would suddenly mean that nobody would review apps anymore because there was no affiliate revenue
[00:53:32.740 --> 00:53:37.380]   But google sites have never gotten affiliate revenue and they've run reviews just fine for years
[00:53:37.380 --> 00:53:41.300]   But it really is it's one of those things that it's so hard to exist
