
[00:00:00.000 --> 00:00:05.300]   It's time for Mac break weekly Annie and Renee are here. We're gonna say goodbye to South segue
[00:30:11.200 --> 00:30:17.200]   You have a profit and loss statement updated on in real time. You know what accounts are outstanding what?
[00:30:17.600 --> 00:30:23.040]   You've received what you spent suddenly you do have an answer to the question. How is my business doing?
[00:30:23.040 --> 00:30:28.560]   You could see with a glance what your own what's overdue whether you're in the red whether you're making money and how much money
[00:30:28.560 --> 00:30:34.720]   The notification center is like a a personal assistant that tells you what's changed in your business
[00:30:34.720 --> 00:30:38.960]   Since the last time you visited and what should be dealt with like overdue invoices
[00:30:38.960 --> 00:30:44.960]   They've got a website, you know, you'll get a web portal, but you also the apps are fantastic on iOS and android
[00:30:45.600 --> 00:30:49.440]   You could do time tracking in both the app and on the on the website
[00:30:49.440 --> 00:30:52.640]   It really is the best way to do this take a look. This is a brand new interface
[00:30:52.640 --> 00:30:57.120]   If you're a fresh books user already, you'll have the choice of going to the new dashboard if you want
[00:30:57.120 --> 00:30:59.200]   I would suggest you at least take a look at it
[00:30:59.200 --> 00:31:02.400]   They're offering a 30-day unrestricted free trial
[00:31:02.400 --> 00:31:06.880]   Right now if you want it just go to the fresh books site fresh books calm
[00:31:06.880 --> 00:31:09.440]   slash mac break
[00:31:09.440 --> 00:31:14.000]   And if you do me a favor when they say well, how did you hear about is please say mac break weekly
[00:31:14.560 --> 00:31:20.080]   That way we'll all get credit for your visit start your 30-day free trial today
[00:31:20.080 --> 00:31:23.760]   Even if you're not sure if you want to take a look at this or you need it
[00:31:23.760 --> 00:31:28.080]   I would try it. It changed my life fresh books dot com slash
[00:31:28.080 --> 00:31:32.240]   Mac break and don't forget to mention how you heard about it
[00:31:32.240 --> 00:31:36.960]   Andy and echo rene richie and the new mac book pro
[00:31:36.960 --> 00:31:40.320]   so rene
[00:31:42.240 --> 00:31:44.240]   Couple of things. Um
[00:31:44.240 --> 00:31:48.000]   Hold on. Hold on. I'm gonna gird myself. No, no, no, it's not bad. Don't go for the face
[00:31:48.000 --> 00:31:52.800]   Don't go for the face. Not bad. I am still the jury's still out, but I'm getting less and less convinced that the touchpad is
[00:31:52.800 --> 00:31:55.360]   Is a significant
[00:31:55.360 --> 00:31:59.200]   Feature. It's cool. I love logging in with my fingerprint
[00:31:59.200 --> 00:32:02.080]   Uh, not not that apple invented that by the way
[00:32:02.080 --> 00:32:04.880]   This has been around for some time on pcs
[00:32:04.880 --> 00:32:08.000]   But I do really love that and you can buy things with your finger
[00:32:08.000 --> 00:32:11.520]   Having touch id is great and i'm so glad they put that in
[00:32:12.160 --> 00:32:15.280]   But I don't find myself using the trackpad that often even on
[00:32:15.280 --> 00:32:21.280]   Um, you know apps like you know already pixel-mater for instance supports the trackpad
[00:32:21.280 --> 00:32:25.840]   I don't find it much easier to use a trackpad than just menus or mouse
[00:32:25.840 --> 00:32:30.560]   And the problem I have with it, which is the problem I thought I'd have which is if you're a touch-touch typist
[00:32:30.560 --> 00:32:33.600]   You don't want to be checking the keyboard to see what you can do
[00:32:33.600 --> 00:32:36.480]   That's that just doesn't comport with the way
[00:32:36.480 --> 00:32:39.600]   You've been taught to use a computer. So
[00:32:40.480 --> 00:32:45.440]   I'm not this is not definitive yet, but i'm coming more and more to the conclusion that the
[00:32:45.440 --> 00:32:48.800]   Touchpad is not you know, it's cool
[00:32:48.800 --> 00:32:53.040]   But not necessarily a must have on the other hand Andy
[00:32:53.040 --> 00:32:58.640]   I find the keyboard better and we've been playing with it a little bit and and the difference is it's got an audible click
[00:32:58.640 --> 00:33:04.640]   And the problem I had with a macbook keyboard macbook keyboard is I felt like my I was stubbing my finger at type
[00:33:04.640 --> 00:33:06.800]   And it would stop prematurely, you know like a
[00:33:07.360 --> 00:33:11.520]   A step on a staircase that's just a little short. He's that's not
[00:33:11.520 --> 00:33:14.320]   And uh, and I thought I'd get used to it
[00:33:14.320 --> 00:33:17.920]   I didn't over a year of using the macbook pretty regularly like every night
[00:33:17.920 --> 00:33:23.680]   Uh, it didn't get used to it. This one seems it's the click. I think it's I don't think it's any less shallow
[00:33:23.680 --> 00:33:28.560]   But there's just an audible signal that you've hit that you've typed the thing and I'm much more accurate with it
[00:33:28.560 --> 00:33:34.960]   It's not as good as the full travel keyboards of earlier macbooks, but it's not as bad as I thought it would be
[00:33:36.240 --> 00:33:38.320]   Well, they'll put that on a bus that real soon
[00:33:38.320 --> 00:33:42.640]   New macbook pro. It's not as bad as it's gonna be
[00:33:42.640 --> 00:33:44.960]   It's highly divisive. Oh, it's still bad
[00:33:44.960 --> 00:33:49.120]   It's a little bit. Yeah, legally we have to confess that it's still a very very bad
[00:33:49.120 --> 00:33:52.640]   It's bad. It's not as bad. I don't think it's bad. Okay, and by the way
[00:33:52.640 --> 00:33:58.160]   We we had a kyle weans of iFix it was on the new screen savers he did it tear down of it
[00:33:58.160 --> 00:34:02.720]   And he said this this is still that new switch, but it the butterfly switch
[00:34:02.960 --> 00:34:07.200]   But they have it is a different switch. They've modified it. So it's a little domy here the domy's domy here
[00:34:07.200 --> 00:34:12.320]   Yeah, so I I think that that was an important improvement and I'd like to see them put them in the macbook as well
[00:34:12.320 --> 00:34:19.120]   Um, the screen is spectacular. You're absolutely right. Uh, Renee on that that it is a beautiful
[00:34:19.120 --> 00:34:21.680]   Rich screen
[00:34:21.680 --> 00:34:25.360]   That just looks fantastic. It's nice to put it next to the old macbook pro
[00:34:25.360 --> 00:34:28.480]   You really see the differences in the reds and the greens because you get and then you go back
[00:34:28.480 --> 00:34:30.640]   It's like, oh, why is my display kind of muddy?
[00:34:31.440 --> 00:34:33.920]   I was skeptical about the giant
[00:34:33.920 --> 00:34:40.400]   Which is actually the california king. Yeah, it's actually bigger than an iphone seven plus
[00:34:40.400 --> 00:34:45.840]   Um, but it doesn't I unlike joian astern who complained that she was getting stray wrist
[00:34:45.840 --> 00:34:49.120]   movements while she typed I haven't the wrist rejection is perfect
[00:34:49.120 --> 00:34:53.360]   I haven't had any problem. I can't even like if I forced it if I pushed my wrist down and kind of drag it
[00:34:53.360 --> 00:34:58.480]   It'll move the the cursor like a couple millimeters. Yeah, but I can't get it to why is it bigger
[00:34:58.560 --> 00:35:01.120]   Is there a functional reason or is it just a design thing?
[00:35:01.120 --> 00:35:07.200]   They so they wanted more travel on and the nice thing about removing the mechanics is they don't have to care anymore if they're switches underneath it
[00:35:07.200 --> 00:35:13.200]   Uh, and there's there's no hinge anymore either and before when you had the hinge there was no pressure on the top and all the pressure at the bottom
[00:35:13.200 --> 00:35:17.440]   So now they it's bigger because they can make it bigger and that's their main form of touch input on the mac
[00:35:17.440 --> 00:35:19.440]   So they wanted to make it as big as possible. Yeah
[00:35:19.440 --> 00:35:24.800]   I mean in many cases I feel like the touchpad in this giant trackpad are really apples response to the lack of touch on the screen
[00:35:25.280 --> 00:35:28.880]   Um, and I know you know, I can live with that touch on the screen. I I like it
[00:35:28.880 --> 00:35:33.680]   But it's not it's kind of like the touch bar. It's not it's you know, it's okay
[00:35:33.680 --> 00:35:39.600]   But the probably have with all the touch stuff is that on a on a on a classic pc in the mac is a classic pc
[00:35:39.600 --> 00:35:41.440]   You can never count on touch being there
[00:35:41.440 --> 00:35:45.440]   Which means you can't make it core to the operating system or half or more of your customers
[00:35:45.440 --> 00:35:47.040]   Won't be able to use their computer
[00:35:47.040 --> 00:35:50.160]   So it always has to be an added benefit and then when it's an odd added benefit
[00:35:50.160 --> 00:35:53.840]   Nobody likes to learn new habits. So they just don't and then nobody uses it
[00:35:53.840 --> 00:35:55.840]   The kind of
[00:35:55.840 --> 00:35:59.760]   Dealing with right is how do we handle this because we want to give you a touch?
[00:35:59.760 --> 00:36:03.920]   Again, both microsoft and google have done a really good job of
[00:36:03.920 --> 00:36:09.200]   Turning touch into something that if you have it you will really you will find ways to use it
[00:36:09.200 --> 00:36:11.440]   You will enjoy it. You will find it in an enhancement
[00:36:11.440 --> 00:36:14.800]   If you don't have it, you really won't notice that it's missing
[00:36:14.800 --> 00:36:19.760]   If there's no point at which you're doing something a clumsy way because you don't have a machine with touch
[00:36:20.160 --> 00:36:26.800]   And the other side of that is just as Renee said with what what apple did with Wi-Fi by make by by making the case that Wi-Fi
[00:36:26.800 --> 00:36:29.440]   And wireless is important. They made it important
[00:36:29.440 --> 00:36:34.720]   By the making the case with microsoft that touch on a desktop machine is important
[00:36:34.720 --> 00:36:42.080]   They made it important and now it's it's it's most people you only will you will only have a non touch device
[00:36:42.080 --> 00:36:47.520]   On a machine that where the price really has to be as dirt cheap as possible
[00:36:47.760 --> 00:36:50.480]   It's hard to find a machine that doesn't have touch even uh
[00:36:50.480 --> 00:36:55.680]   Even Chromebooks that cost like 200 bucks have touch 250 bucks have touch so
[00:36:55.680 --> 00:37:02.240]   There's a way to do it. I mean a lot of a lot of the ones that I have friends and bless them
[00:37:02.240 --> 00:37:07.600]   They just don't upgrade and they have they're from the era of non-touch devices and they've all they all oh free windows 10
[00:37:07.600 --> 00:37:13.920]   That's amazing. They have windows 10 running on the circa. I guess windows xp or whatever. It's ops and desk ops
[00:37:14.640 --> 00:37:19.760]   Yeah, that's that that's that's not a happy day running xp on anything is anything that has that doesn't have like a
[00:37:19.760 --> 00:37:24.080]   That doesn't that doesn't have a pendium inside sticker on it. It's not a very happy day
[00:37:24.080 --> 00:37:31.040]   But just you have to you always have to make sure you understand that how important
[00:37:31.040 --> 00:37:34.000]   a company's
[00:37:34.000 --> 00:37:38.800]   Beliefs are that this is an extension of apples belief that touch has no port
[00:37:38.800 --> 00:37:41.040]   It just doesn't make sense on a desktop machine
[00:37:41.360 --> 00:37:44.800]   And that's perfectly fine and they're prosecuting that idea throughout the rest of their line
[00:37:44.800 --> 00:37:49.040]   It doesn't mean that other companies are wrong because they believe that you absolutely
[00:37:49.040 --> 00:37:51.920]   Do have a place for a touch on a desktop machine
[00:37:51.920 --> 00:37:57.360]   You just have to make sure you're designed for it. And so it's one of the things that's kind of got me interested
[00:37:57.360 --> 00:38:01.040]   Especially with the 2016 macbook pro is that okay? So
[00:38:01.040 --> 00:38:07.440]   I i i i touched on this last week that i'm sort of getting that sort of deja vu
[00:38:08.000 --> 00:38:16.640]   When companies realize that oh my god, we've made our of our all of our investment in phones into like clicky keyboards
[00:38:16.640 --> 00:38:19.840]   And like a stylus based touch screens
[00:38:19.840 --> 00:38:23.280]   And now this other company's going to eat our lunch because clearly
[00:38:23.280 --> 00:38:26.240]   Multitouch and virtual keyboards are the future
[00:38:26.240 --> 00:38:29.120]   But we're screwed because we haven't made plans for that
[00:38:29.120 --> 00:38:34.080]   I know we'll make ways to make it look like and we as that we have some sort of a touch system
[00:38:34.560 --> 00:38:39.040]   And that's why it gives me the stage of vu when apple's saying look we have you can touch
[00:38:39.040 --> 00:38:45.120]   Emoji on this tiny tiny little second keep the second screen we've put you and look we've made the touch pad
[00:38:45.120 --> 00:38:50.960]   The the the the the the the trackpad even bigger so you can do all of those multi touch gestures that
[00:38:50.960 --> 00:38:58.480]   Of course comes so instinctively to you on a keyboard when you're looking at a screen. That's what that's about 10 miles away
[00:38:58.480 --> 00:38:59.920]   It's like
[00:38:59.920 --> 00:39:03.040]   We're not screwed. We we definitely back the right horse here
[00:39:03.600 --> 00:39:06.160]   Yeah, I think it's I think you're right, but I think it's finer grained than that
[00:39:06.160 --> 00:39:08.160]   I don't think it said they don't believe in touch on the desktop
[00:39:08.160 --> 00:39:13.360]   I think they don't believe in touch on mac OS just because of how long it would take to actually make mac OS touch compatible
[00:39:13.360 --> 00:39:17.680]   And they're putting all the wood behind the arrow that is i iPad is for example iPad pro
[00:39:17.680 --> 00:39:20.480]   They call it a computer now and it doesn't do everything the mac does
[00:39:20.480 --> 00:39:25.360]   But if it took them four to five years to get mac, oh, and maybe even two years to get mac OS to be a decent touch machine
[00:39:25.360 --> 00:39:27.520]   Putting two years into the iPad pro
[00:39:27.520 --> 00:39:32.720]   And I mean they have they have ios running on mac books and running on iMacs and with touch screens and things like that
[00:39:32.880 --> 00:39:36.320]   But I just don't think they're ready for prime time and apple is exactly the company that says
[00:39:36.320 --> 00:39:41.440]   We don't believe in video on ipods until they put video on an ipod and then it's we finally cracked this
[00:39:41.440 --> 00:39:45.280]   Then this is the way touch is meant to be done and we'll see you in veiling
[00:39:45.280 --> 00:39:47.840]   They'll invent all the computer
[00:39:47.840 --> 00:39:55.520]   All of you idiots who bought windows 10 machines we're here to rescue you because we know you've been you've been brave
[00:39:55.520 --> 00:39:58.320]   You've been pretending you've been happy with these touch-based screens
[00:39:58.320 --> 00:40:00.560]   We know you've been just putting up a brave friend
[00:40:00.720 --> 00:40:08.720]   Yeah, the mac book pro and this I I hope this doesn't come across sounding more
[00:40:08.720 --> 00:40:14.320]   More strong than it actually means. This is just a thought that I an impression that it gave me the more I look at it
[00:40:14.320 --> 00:40:19.760]   The more I use it the more I play with it. It really does seem like this is like as
[00:40:19.760 --> 00:40:24.400]   I am the master of buying a car with 75,000 miles and
[00:40:24.400 --> 00:40:28.480]   Driving it until it just disintegrates like the blues mobile
[00:40:28.640 --> 00:40:32.080]   I'm familiar with the syndrome where you're like, okay, there's a dent in the hood
[00:40:32.080 --> 00:40:35.840]   But I'm not going to fix it because you know what I'm not going to have this car in two years anyway
[00:40:35.840 --> 00:40:37.520]   Or the
[00:40:37.520 --> 00:40:42.560]   How much would it cost to get a to get a stereo that could have bluetooth natively without a dongle that much?
[00:40:42.560 --> 00:40:45.680]   Well, again, I mean this there's no future in this car. So I'll just deal
[00:40:45.680 --> 00:40:50.720]   I'll just make a solution that's not optimal, but it will level last me until this thing ends
[00:40:50.720 --> 00:40:54.880]   I'm seeing a lot of that in the mac book pro. I'm seeing a lot of these
[00:40:54.880 --> 00:40:59.840]   This isn't a really great way to solve this problem, but it will do until we finally cancel the mac forever
[00:40:59.840 --> 00:41:06.560]   Which we all know oh, we're not supposed to say that but there is a there is a circle date somewhere on a calendar somewhere in that new campus
[00:41:06.560 --> 00:41:13.200]   Uh, it doesn't it doesn't look like stuff that is this is a brilliant idea. This is a natural evolution for this platform
[00:41:13.200 --> 00:41:19.280]   This is the future computing. It really seems more like this is how to make this get another few years out of the platform
[00:41:20.240 --> 00:41:25.120]   Because we're not really interested in investing and making it relevant for the next five or ten years
[00:41:25.120 --> 00:41:29.040]   There's you know, there are other issues. I'll talk about those in a second
[00:41:29.040 --> 00:41:32.560]   I know just one other thing I do like and is that the four type c ports
[00:41:32.560 --> 00:41:36.560]   I know everybody talks about dongle. Hell and I have my you know my apple
[00:41:36.560 --> 00:41:39.280]   Dongle utility belt of dongles
[00:41:39.280 --> 00:41:45.760]   Well, I mean I carry a laptop case and of course in the laptop case I have all the you know adapters and type c
[00:41:46.320 --> 00:41:52.240]   Cables and stuff and I reach down battering no usb port there it is grappling gun. No, okay thunderbolt port there it is
[00:41:52.240 --> 00:41:58.160]   Well, for instance, you know, I've got this logitech mouse and the logitech mouse of course has a usb
[00:41:58.160 --> 00:42:04.480]   Type, uh, you know little dongle that you put into the laptop except I can't use it with that
[00:42:04.480 --> 00:42:07.600]   So I have to put an extender on it that makes it really ugly
[00:42:07.600 --> 00:42:12.560]   And and dangerous because I could easily break it off. It's things like that that kind of
[00:42:13.280 --> 00:42:17.920]   You know, I don't know what to do about that. I guess I won't I won't be using this mouse, right? So
[00:42:17.920 --> 00:42:20.800]   Uh, and I suppose in time they'll be type c
[00:42:20.800 --> 00:42:27.680]   Connectors from mice and things like that or maybe I would say use a magic mouse, but even I can't oh I can't be that
[00:42:27.680 --> 00:42:30.960]   Horrible. Yeah. No, but if you want to use a mouse with your laptop
[00:42:30.960 --> 00:42:34.000]   You're going to be using an adapter so that the mouse could plug into the laptop
[00:42:34.000 --> 00:42:38.320]   That's or a straight bluetooth wireless, you know and I have the the one that came out with the macbook
[00:42:38.880 --> 00:42:46.320]   $79 adapter giant apple adapter that goes type c to to type c hdmi and usb
[00:42:46.320 --> 00:42:50.720]   What is that old usb type 2 usb a that's it
[00:42:50.720 --> 00:42:57.760]   Um and no british naval connector on that one hot disk disk so I could plug this in and then plug a mouse into that
[00:42:57.760 --> 00:43:03.840]   By the way, the first time I plugged this into the new macbook pro. I had to do a firmware update
[00:43:03.840 --> 00:43:06.800]   Really for a dongle? I never heard of that
[00:43:07.760 --> 00:43:12.000]   dongle where so uh, yeah, so I had a download installed yeah
[00:43:12.000 --> 00:43:16.160]   I don't think the update went to the dongle. I think it was to the macbook pro, but I don't
[00:43:16.160 --> 00:43:18.400]   I'm not clear on that
[00:43:18.400 --> 00:43:22.160]   Um, but I do like having four thunderbolt three
[00:43:22.160 --> 00:43:28.400]   Type c ports on there in fact other world computing just announced today their doc and I immediately ordered one
[00:43:28.400 --> 00:43:36.400]   Uh, this is the thunderbolt three doc. They say 13 ports endless possibilities 279 bucks if you pre-order
[00:43:36.720 --> 00:43:42.160]   But the idea is that you now you know you you can now have two 4k monitors hooked up and
[00:43:42.160 --> 00:43:47.760]   You know you've got ethernet and all this stuff, you know, you know firewire 800 spit if
[00:43:47.760 --> 00:43:52.080]   Like the backup and iMac. Yeah. Yeah, I think I do think that there's a
[00:43:52.080 --> 00:43:56.160]   The lord gibbeth and lord take if I do think i'm not a big huge
[00:43:56.160 --> 00:43:58.720]   Of the dongle of the dongle world
[00:43:58.720 --> 00:44:02.720]   However, it is nice that you have four ports that can be whatever port you need them to be
[00:44:03.040 --> 00:44:08.000]   Sometimes they're oddly enough. There are sometimes where you do actually want two or three different monitors
[00:44:08.000 --> 00:44:14.640]   Hooked up your disor hook up your thing and you you don't have to be stuck with just two display ports or just two of these or
[00:44:14.640 --> 00:44:18.240]   And sometimes you do need as many high speed ports as you can possibly get and you can make them
[00:44:18.240 --> 00:44:23.200]   Multiple high speed ports again. It would be nice to be able to leave the house without something
[00:44:23.200 --> 00:44:28.400]   In the bag with that and so we also after getting 2,000 bucks out of me. Oh, by the way, you're not
[00:44:28.400 --> 00:44:30.800]   Don't close that checkbook yet. Right
[00:44:31.520 --> 00:44:36.560]   It is thinner and noticeably lighter. I mean it does feel very elegant in the hand when you
[00:44:36.560 --> 00:44:40.880]   Carry it around and you know, this is where apple really excels, but they paid
[00:44:40.880 --> 00:44:46.320]   I think you be pay a very high price for this new thinnison lightness and this is where I really
[00:44:46.320 --> 00:44:51.520]   And maybe you heard uh, oh and jj stones rant about this on sunday
[00:44:51.520 --> 00:44:55.440]   I really feel like oh great. Yeah, he kind of went off on apple
[00:44:55.440 --> 00:44:57.600]   And uh, and
[00:44:57.600 --> 00:45:01.760]   Partly of course is the price because these are these are more expensive than the old macbook pros
[00:45:01.760 --> 00:45:03.520]   They're really quite pricey
[00:45:03.520 --> 00:45:07.360]   Um, but also, uh, I was very disappointed we talked to kyle wien's
[00:45:07.360 --> 00:45:10.880]   And I fix it. They do the tear tear downs. They tore it down
[00:45:10.880 --> 00:45:15.200]   They gave it a repair ability score of one out of ten, which is as low as you can go
[00:45:15.200 --> 00:45:18.880]   I asked him if there's a zero he said well, I guess there might be but wait for next year as well
[00:45:18.880 --> 00:45:26.880]   Mostly because uh, everything is uh, mother sawed it on the motherboard anything if a u s if these one of these parts goes bad
[00:45:27.200 --> 00:45:33.600]   You're replacing the logic board. There's no way to fix that without replacing the logic board unless you've got some master micro sauter
[00:45:33.600 --> 00:45:38.480]   Genius at your command. There's also the design choices
[00:45:38.480 --> 00:45:45.040]   That just that that bother me a little bit for instance these speaker grills on the side are not
[00:45:45.040 --> 00:45:47.680]   Speaker grills. They're just holes
[00:45:47.680 --> 00:45:53.200]   The speakers are ported on the bottom on these vents the speaker grills are not connected to the speakers
[00:45:53.840 --> 00:45:57.200]   They are basically cosmetic. This is mr. Johnny ive
[00:45:57.200 --> 00:46:02.960]   Um doing his thing and I don't that offends my sensibility. I I kind of want
[00:46:02.960 --> 00:46:10.480]   Um to form to follow function and this is a case of uh, of form being completely devoid of function
[00:46:10.480 --> 00:46:15.840]   But the biggest issue for me and it's not apple's problem exclusively is
[00:46:15.840 --> 00:46:22.160]   Uh, kyle said this is these are virtually unrecyclable because the batteries are so heavily glued in
[00:46:23.040 --> 00:46:28.960]   Most recyclers are just not going to be able to take the battery out. They're not going to have the means to do so
[00:46:28.960 --> 00:46:34.960]   Uh, and as a result, they're just going to throw it in a pile because you can't grind it down without taking out the battery as we know
[00:46:34.960 --> 00:46:40.560]   My batteries you probably don't want to puncture them in any way. So I watched that show and I so like yeah
[00:46:40.560 --> 00:46:43.440]   I have a lot of respect for kyle lines, but that's a hell of an accusation
[00:46:43.440 --> 00:46:49.520]   And like I think you know apple takes huge pride in their certification and their recycling programs and they invented a robot to recycle
[00:46:49.520 --> 00:46:53.520]   I think it's a lie. I think this is a pr lie from apple
[00:46:53.520 --> 00:47:01.360]   I think they would get an enormous amount like they they would either the the supplier would get in so much trouble from apple or apple would get in
[00:47:01.360 --> 00:47:06.800]   So much trouble for lying about it that it's sort of like if I said, oh, bob doesn't file his taxes
[00:47:06.800 --> 00:47:08.800]   And I like you got to do a lot of investigation
[00:47:08.800 --> 00:47:14.880]   Like you've got to do like the buzzfeed job or like the washington post style job and actually show me your work before you like
[00:47:14.880 --> 00:47:18.160]   You just can't make an accusation like I think it's it's way too incendiary
[00:47:18.240 --> 00:47:22.880]   Well, I agree and I I would hope that somebody will do that work and let's get some reporting on it
[00:47:22.880 --> 00:47:25.280]   But you can't say my friend told me that you can't resale
[00:47:25.280 --> 00:47:27.520]   I mean that's he that's he what he said well
[00:47:27.520 --> 00:47:31.200]   He talks to recyclers and you know third-party recyclers don't want to go near him
[00:47:31.200 --> 00:47:35.280]   Uh, he I asked him about apple apple has its own recycling plan
[00:47:35.280 --> 00:47:39.200]   Uh, he says I know the company that does it they have the same exact problem
[00:47:39.200 --> 00:47:48.160]   Uh, so this this notion that apple can recycle it comes completely from just assuming that apple can recycle it that they would
[00:47:48.800 --> 00:47:54.000]   Ask and people were shocked like the thing the basic I check out back is that we would be absolutely
[00:47:54.000 --> 00:47:58.240]   Flabbergasted if that was the case and that's from people who should know about those things
[00:47:58.240 --> 00:48:03.360]   So again, like either apple has a massive problem with their suppliers that they're completely unaware of
[00:48:03.360 --> 00:48:09.360]   Uh, and and should take immediate action to resolve or you know that that's a rather reckless charge
[00:48:09.360 --> 00:48:15.520]   That has not been substantiated by the proper amount of even would you would you or somebody do me a favor and let's let's research this
[00:48:15.600 --> 00:48:19.040]   Let's find out what apples recycling. I'm not I'm not an investigative journalist
[00:48:19.040 --> 00:48:23.120]   But I will ask around but I hope like someone like the buzzfeeds are washing and post or someone takes it up
[00:48:23.120 --> 00:48:26.560]   Because you know supply there are problems with suppliers we run into them all the time
[00:48:26.560 --> 00:48:30.640]   And this is something that that if it is true absolutely needs to be given proper attention
[00:48:30.640 --> 00:48:36.640]   Yeah, there there there are a lot of claims that I hear where there
[00:48:36.640 --> 00:48:44.320]   Over time you you start to learn to see the waffle language in place where they can say we think
[00:48:45.520 --> 00:48:48.480]   You can say that this is the best camera that's ever been put in a phone
[00:48:48.480 --> 00:48:52.720]   And you're listening for the asterisk and you hear the asterisk so okay, that's that's fine
[00:48:52.720 --> 00:48:58.400]   It's going to be based on a set of rules that they have decided constitutes the best phone the best camera ever put in a phone
[00:48:58.400 --> 00:49:04.080]   And then there's where they they say something so explicit that either this is a company that is
[00:49:04.080 --> 00:49:08.480]   Absolutely unafraid by the by being smitten by the hand of god
[00:49:08.480 --> 00:49:15.120]   That they will say or do anything or they're a company that well, let me read you apple's environmental statement
[00:49:15.120 --> 00:49:19.360]   You tell me if this confenses you that apple can recycle its laptops
[00:49:19.360 --> 00:49:24.480]   Whereas committed as this is the only part of this environmental statement that talks about this
[00:49:24.480 --> 00:49:27.040]   Whereas committed as ever to conserving precious resources
[00:49:27.040 --> 00:49:31.600]   In 2015 we diverted more than 89 million pounds of e-waste from landfills
[00:49:31.600 --> 00:49:37.120]   And more recently we introduced leum a line of robots that can disassemble an iPhone every 11 seconds
[00:49:37.120 --> 00:49:42.080]   And sort its high quality component site can be recycled reducing the need to mine those resources from the earth
[00:49:42.080 --> 00:49:46.960]   It's an experiment in recycling technology. We hope this kind of thinking will inspire others
[00:49:46.960 --> 00:49:49.120]   That's it
[00:49:49.120 --> 00:49:55.680]   Yeah, that's it they're talking about the iPhone and they're not even saying leum does this for every iPhone they're saying it's a experiment
[00:49:55.680 --> 00:50:04.000]   Now I want to know how they diverted more than 89 million pounds of e-waste from landfills and what it was it maybe they're just recycling boxes
[00:50:04.000 --> 00:50:09.600]   That doesn't mean they're recycling these I don't think they're making a claim that they're recycling these
[00:50:10.240 --> 00:50:16.080]   I think they have made that claim, but it is probably bound by the limits of what their technology can accomplish and that may or may not be
[00:50:16.080 --> 00:50:18.400]   You know
[00:50:18.400 --> 00:50:20.400]   That's true of any
[00:50:20.400 --> 00:50:26.480]   Phone and all of these devices we have as a consumer as consumers kind of pushed companies
[00:50:26.480 --> 00:50:31.440]   To making them thinner lighter and that means built-in batteries that are difficult to remove
[00:50:31.440 --> 00:50:36.880]   Uh, and I I think as a consumer i'm going to start looking back to the days when I could remove the battery
[00:50:37.040 --> 00:50:40.400]   It's good for consumers. It means we could take the battery out put in a new one
[00:50:40.400 --> 00:50:44.480]   With that the device does not need a major repair when the battery inevitably
[00:50:44.480 --> 00:50:48.560]   Dies as it will in a few years, and it's good for the environment
[00:50:48.560 --> 00:50:53.360]   I don't know if anybody going in your lithium ion battery anymore though. Yeah. Well, we did it for years
[00:50:53.360 --> 00:50:59.440]   We removed batteries from laptops apple laptops and others for years. We removed batteries from phones for years
[00:50:59.440 --> 00:51:04.560]   They're just they're denser and you just like you you that you hear stories about companies replacing them and then you know
[00:51:04.640 --> 00:51:07.520]   Little girls blowing up with them. I know they're rare, but I just don't know if people
[00:51:07.520 --> 00:51:10.480]   It's like my father used to repair every car used to rebuild every car
[00:51:10.480 --> 00:51:12.640]   We had and I'd sit there with him and he'd do all that work
[00:51:12.640 --> 00:51:15.920]   And now he buys a car opens up the hood and has no idea what it looks like anymore
[00:51:15.920 --> 00:51:21.680]   And it's just it's a symbol of the we've we've we've gone from the point where you actually had to have a mechanic in the early 1900s
[00:51:21.680 --> 00:51:25.200]   Sitting in a car with you in case it broke down as you were winding it up on its way
[00:51:25.200 --> 00:51:30.480]   To a point where people could pretty much figure out how to maintain their cars to a point where you open up some of these electrical cars
[00:51:30.480 --> 00:51:34.400]   And it might as well be like a nasa or or an air force jet that you're opening up
[00:51:34.560 --> 00:51:40.640]   And I think computers are going the same way they're becoming appliances and people who like I used to assemble computers for when I worked in enterprise
[00:51:40.640 --> 00:51:44.320]   We would get a whole bunch of them. We buy them from a reseller. We'd sit there and we build them and I love that
[00:51:44.320 --> 00:51:45.360]   That was fantastic
[00:51:45.360 --> 00:51:48.480]   But you know, that's not how most people interact with computers anymore
[00:51:48.480 --> 00:51:53.200]   Nor should most people have to know how to do all that kind of stuff and these are well our better computers for them
[00:51:53.200 --> 00:51:54.960]   Well, not necessarily
[00:51:54.960 --> 00:51:59.360]   I mean we want to we don't we don't necessarily want to be able to fix our computers ourselves
[00:51:59.360 --> 00:52:01.440]   But if a trackpad
[00:52:01.680 --> 00:52:06.960]   This is what happened to me with my not the last mac book but one previous to that the trackpad stopped working
[00:52:06.960 --> 00:52:14.320]   And any other previous Macintosh that I had it would be I could take it someplace and they'll remove the trackpad
[00:52:14.320 --> 00:52:19.040]   They'll replace the trackpad and when I try to figure out how much there's plenty of life left in this machine
[00:52:19.040 --> 00:52:21.680]   How much is it going to cost to get it fixed and it was well?
[00:52:21.680 --> 00:52:27.920]   Unfortunately, the the trackpad is integral to the entire bottom plate of the the entire plate of the computer
[00:52:28.160 --> 00:52:33.520]   And the keyboard is also integral to that as well. So we're basically going to have to sell you an $800 component
