
[00:00:00.000 --> 00:00:06.040]   Why the new iPhones won't get 5G Apple Music is coming to your Echo devices and
[00:23:29.440 --> 00:23:33.040]   We're going to have this for quite a few years until we have more powerful chips
[00:23:34.000 --> 00:23:40.880]   It's important that it is a specific thing that you have to say to it because then that that marker that it's looking for is
[00:23:40.880 --> 00:23:43.840]   Is smaller but around that when you say hey
[00:23:43.840 --> 00:23:50.160]   Or hey, whatever I shouldn't say that on the on the air, but none of my device went off which is confusing that they didn't
[00:23:50.160 --> 00:23:53.520]   Um
[00:23:53.520 --> 00:23:56.400]   Uh, but the uh when you say that command
[00:23:56.400 --> 00:24:01.120]   Uh, it then has to start separating you out from everything else is that that's there
[00:24:01.120 --> 00:24:04.400]   So there's an array of six mics those are there
[00:24:04.400 --> 00:24:07.920]   It's it's it has to deal with the reflections of all the audio in the room
[00:24:07.920 --> 00:24:12.240]   It has to model what that what that looks like it's talking about moving knolls around to decide okay
[00:24:12.240 --> 00:24:16.880]   I'm going to ignore these areas. These are the the areas of uh of that are most problematic
[00:24:16.880 --> 00:24:19.680]   And so there's an enormous amount of work. I mean it was just
[00:24:19.680 --> 00:24:24.160]   Fascinating it's not that none of it makes sense. It's just that when you look at it
[00:24:24.160 --> 00:24:30.000]   It is and it's it's amazing at the enormous amount of processing that's going on just so that it can respond to you
[00:24:30.000 --> 00:24:32.240]   And all of these speakers are doing something like it
[00:24:32.240 --> 00:24:38.240]   Um, but what they're you know a lot of what they're doing is you know doing heavy, you know a lot of training using the
[00:24:38.240 --> 00:24:42.560]   You some of it's off site where they're they're training these uh, you know training the model
[00:24:42.560 --> 00:24:48.480]   And some of it's constantly reacting and dynamically responding to your uh to your room
[00:24:48.480 --> 00:24:52.880]   So it's you know, and then the hardest part is when you they're talking about when the music is playing
[00:24:52.880 --> 00:24:55.840]   Your voice may be 30 or 40 decibels
[00:24:56.640 --> 00:25:00.800]   Lower than the and 30 40 decibels. I mean just be clear 30 40
[00:25:00.800 --> 00:25:02.640]   40 decibels you can barely hear it
[00:25:02.640 --> 00:25:06.240]   So 40 decibels is a long way back behind the music
[00:25:06.240 --> 00:25:12.320]   Um for them to be able to pull something out of that uh is is kind of uh, it's amazing
[00:25:12.320 --> 00:25:16.000]   Uh, we've we've had we have to deal with a lot of noise suppression in what what I do
[00:25:16.000 --> 00:25:20.000]   And so um watching you know looking at that breakdown was was fascinating
[00:25:20.000 --> 00:25:25.120]   You could probably spend a week just studying that paper and all the papers that it's can that it that it references
[00:25:25.440 --> 00:25:29.360]   And you'd learn a lot about you know audio processing it. It's a if you haven't read it
[00:25:29.360 --> 00:25:33.840]   I I had to read it and then I put it into speak mode
[00:25:33.840 --> 00:25:36.320]   Like speech mode and I listened to it and read it again
[00:25:36.320 --> 00:25:39.680]   It took me a little while to kind of dig through all the little all the things that they're doing
[00:25:39.680 --> 00:25:42.720]   And I think I still need to read it a couple times, but definitely worth the read
[00:25:42.720 --> 00:25:48.320]   Um, it's it's it's it's a really great little window into how much work it is to have these things be
[00:25:48.320 --> 00:25:50.800]   Relatively effortless
[00:25:50.800 --> 00:25:54.000]   What did you think Renee?
[00:25:54.000 --> 00:26:00.000]   Yeah, I thought exactly what Alex said in terms of the raw technology that they were bringing to bear and when apple first announced that at ww
[00:26:00.000 --> 00:26:00.880]   DC
[00:26:00.880 --> 00:26:04.560]   And krak fedderik he said he could whisper across the room and and it could hear him
[00:26:04.560 --> 00:26:08.000]   You know, there were a lot of guffaws because syri does have a bad reputation
[00:26:08.000 --> 00:26:14.320]   Uh when it comes to just detecting voice in general, but this was apple's first real farfield device
[00:26:14.320 --> 00:26:19.200]   It's plugged into outlets that had a beamforming arrays of microphones that was doing everything that
[00:26:19.520 --> 00:26:25.120]   Living room devices like the echo had been doing for a while. So they had to figure out farfield syri
[00:26:25.120 --> 00:26:29.760]   We've got air pods which are near field syri and phones, which are kind of near to mid range
[00:26:29.760 --> 00:26:34.480]   But this was a device that could be across the room around the corner up the stairs all of those things
[00:26:34.480 --> 00:26:38.240]   But I think what's even more fascinating is that apple published this apple
[00:26:38.240 --> 00:26:42.240]   Is not a company that usually opens a kimono and shows off how it does things
[00:26:42.240 --> 00:26:45.920]   But they've had this tension with machine learning and artificial intelligence experts
[00:26:46.160 --> 00:26:49.360]   Who really want to be and want to have their work in the public eye
[00:26:49.360 --> 00:26:51.680]   Not just because they want to build up their credibility though
[00:26:51.680 --> 00:26:55.600]   I'm sure they do but because they want to share the information they're part of academic communities
[00:26:55.600 --> 00:27:00.320]   And they're part of larger efforts to sort of work out the big challenges in artificial intelligence
[00:27:00.320 --> 00:27:05.920]   Machine learning computer vision natural language processing all of these monumental tasks
[00:27:05.920 --> 00:27:08.240]   And it just it's it's great that apple
[00:27:08.240 --> 00:27:15.120]   Has the I don't want to call it confidence because it's not that but has the willingness to sort of let all this information out
[00:27:15.280 --> 00:27:19.040]   And I hope they really continue the machine learning blog has just been sorry the machine learning journal
[00:27:19.040 --> 00:27:21.040]   It's just been fascinating to read
[00:27:21.040 --> 00:27:26.160]   I mean, I do really appreciate that about the home pod, especially now that i've used
[00:27:26.160 --> 00:27:34.000]   It more and more for home automation as you know, I've got my all my house set up now on uh smart plugs
[00:27:34.000 --> 00:27:41.280]   Uh, especially for the with all the holiday lights and it's so nice to be able to just be anywhere and talk to
[00:27:41.760 --> 00:27:44.880]   You talk to the home pod. I mean the home pod is usually who listens
[00:27:44.880 --> 00:27:51.440]   I recorded a video of myself because I was so excited about being able to turn my lights off and on with my voice
[00:27:51.440 --> 00:27:55.360]   I know i'm sure most people have already been able to do that, but I was very excited about it
[00:27:55.360 --> 00:28:00.960]   Um, but then I don't know what you know people complained because they were I was turning their tree on and off
[00:28:00.960 --> 00:28:04.800]   Uh when they were playing the video because I included the you know, hey
[00:28:04.800 --> 00:28:07.120]   Siri well, you can I mean
[00:28:07.120 --> 00:28:13.280]   If you set up a shortcut that was just yo siri ho ho ho and all your lights came on me again for like the christmas tree
[00:28:13.280 --> 00:28:15.280]   That would be amazing. I
[00:28:15.280 --> 00:28:19.120]   I can do that. I have the power. I could do that right now. Yes
[00:28:19.120 --> 00:28:23.360]   Shortcut to a diehard christmas
[00:28:23.360 --> 00:28:27.600]   Uh, yeah, so that I thought that was really interesting. I thought it was interesting that um
[00:28:27.600 --> 00:28:34.160]   That all of that came right on the heels of uh of opening apple music to um
[00:28:35.840 --> 00:28:39.440]   To amazon echoes because it it felt like apple is also saying like yes
[00:28:39.440 --> 00:28:42.240]   We understand that our home pod is really expensive and this well
[00:28:42.240 --> 00:28:46.560]   It's also super interesting because it came right on the heels of amazon starting to sell all of apple stuff
[00:28:46.560 --> 00:28:52.720]   Yes, it goes to the deepening of the relationship between those two companies in the mutually beneficial deepening of that relationship
[00:28:52.720 --> 00:28:55.600]   But are they selling home pods? Isn't that the one thing they're not selling?
[00:28:55.600 --> 00:28:59.360]   No, they're not selling home pods, but they are selling iPhones iPads and they're getting
[00:28:59.360 --> 00:29:04.640]   Almost like first name. What do they call it? Alex first first citizens treatment?
[00:29:05.600 --> 00:29:10.160]   Yes in class. I think the only thing we're missing now is being able to order books on audible
[00:29:10.160 --> 00:29:18.160]   We still have the apple tv it looks like I forget someone tweeted yesterday that you can add hbo on the apple tv
[00:29:18.160 --> 00:29:23.760]   Uh, maybe it was ben tomsen like they are deepening the hooks that they'll have between the two companies
[00:29:23.760 --> 00:29:25.760]   So maybe these are just first steps
[00:29:25.760 --> 00:29:32.320]   I can I have the hbo go. Oh never me. Oh, so I have the hb o go not hbo now
[00:29:32.400 --> 00:29:37.280]   But you can do hbo now on on the apple tv, right? But there was a there was a prime
[00:29:37.280 --> 00:29:41.200]   Functionality because you can I think also get it through prime and there was a little boxing
[00:29:41.200 --> 00:29:44.320]   Do you subscribe to prime or do you want to subscribe to hbo through prime?
[00:29:44.320 --> 00:29:46.640]   Which is not normal on an apple tv?
[00:29:46.640 --> 00:29:53.280]   Moving on nine to five mac has a story about an all-new design for the air pods
[00:29:53.280 --> 00:29:56.960]   But that's not until 2020 but apparently we might get wireless charging first
[00:29:57.520 --> 00:30:02.960]   Uh in 2019 and the in the case will be upgraded so that that's how we'll get the wireless charging
[00:30:02.960 --> 00:30:05.200]   um
[00:30:05.200 --> 00:30:08.880]   Andy, what do you think about a new set of air pods? Do you need them?
[00:30:08.880 --> 00:30:14.640]   Uh, well the old the thing the thing with the earphones of any kind is that as long as they work
[00:30:14.640 --> 00:30:17.840]   So not so long as they sound good for the person who's using them
[00:30:17.840 --> 00:30:19.760]   And I'm not the person
[00:30:19.760 --> 00:30:22.320]   I'm not the person who's buying like 800 dollar headphones
[00:30:22.320 --> 00:30:27.440]   I'm the person who's using like 80 dollar headphones and the air cup is starting to come apart
[00:30:27.440 --> 00:30:30.320]   And I should probably spend 10 dollars on a new pair of ear cups
[00:30:30.320 --> 00:30:33.680]   But I haven't gone around to it yet because it doesn't affect the sound and in one bit
[00:30:33.680 --> 00:30:36.880]   And as long as the connectivity works long as the bluetooth is still good
[00:30:36.880 --> 00:30:41.840]   It's not a huge priority. Everyone's really waiting for uh for wireless charging
[00:30:41.840 --> 00:30:47.920]   So I think that most people who are looking to upgrade their air pods are air pods waiting for that as for uh
[00:30:48.880 --> 00:30:55.520]   Other updates. I don't know. I think I think that the the only thing that the only disadvantage that the current air pods have
[00:30:55.520 --> 00:30:59.920]   For some people is that you still have that sort of like candlesticks sticking out of your ear
[00:30:59.920 --> 00:31:04.880]   Whereas in the past couple years all the other truly wireless earbuds that have come along
[00:31:04.880 --> 00:31:10.560]   Are actually kind of like earbuds. So they'll be nice to see something that's more uh more discreet
[00:31:10.560 --> 00:31:14.640]   It would also be nice to have something with like more tap sensors on it so that you can interact
[00:31:14.880 --> 00:31:18.560]   A lot more with your device with it volume up volume down track skip
[00:31:18.560 --> 00:31:24.800]   Siri instead of having to just choose one thing to put to adjust the tap to it'd be nice if
[00:31:24.800 --> 00:31:29.040]   Uh, I could simply it could be sort of like an apple watch for the ears
[00:31:29.040 --> 00:31:31.680]   Uh, so I'd be really excited to update if they did that
[00:31:31.680 --> 00:31:37.360]   Uh, but I think most people yeah huge priorities going to be get wireless charging if only to save face
[00:31:37.360 --> 00:31:39.840]   To actually ship the darn thing
[00:31:41.680 --> 00:31:45.760]   I don't I think if you already own air pods, I don't see any reason to buy new ones
[00:31:45.760 --> 00:31:49.360]   Unless the unless the connectivity works much better. There's a better range
[00:31:49.360 --> 00:31:51.600]   I noticed that the one thing I have learned is that
[00:31:51.600 --> 00:31:58.400]   My air pods do not handle polygamous relationships very well. So they uh, you know, you start
[00:31:58.400 --> 00:32:00.480]   Yeah
[00:32:00.480 --> 00:32:07.280]   Mostly will mostly will dull. Yeah, so so the the the uh, when I mean by that of course is that if you start connecting into lots of things
[00:32:07.280 --> 00:32:14.160]   I got we're not judging if the relationship works for you. So songs is communication and honestly
[00:32:14.160 --> 00:32:17.600]   Big blue tooth love
[00:32:17.600 --> 00:32:18.640]   Yeah, sorry
[00:32:18.640 --> 00:32:19.600]   I
[00:32:19.600 --> 00:32:23.680]   I felt I felt like some some of our listeners might have felt like they've been targeted or judged. I want to
[00:32:23.680 --> 00:32:29.040]   Yes, I said personally me if this my experience. Yeah, yeah, exactly
[00:32:29.040 --> 00:32:35.280]   Yeah, so I I started connecting them to a lot of uh different devices different iPads and my my computer and my
[00:32:35.680 --> 00:32:39.760]   And now they're just confused. I had to reset them. You know, like really reset the whole thing and say, okay
[00:32:39.760 --> 00:32:41.440]   I don't you only have to pay attention to this phone
[00:32:41.440 --> 00:32:46.400]   So so I think that maybe being able to manage that a little bit more effectively would be great
[00:32:46.400 --> 00:32:47.520]   the
[00:32:47.520 --> 00:32:50.960]   I I do think that uh, they do flip out every once in a while
[00:32:50.960 --> 00:32:54.160]   It seems like in the new operating in the new the newest updates to the phone
[00:32:54.160 --> 00:32:57.920]   They don't seem quite as stable as they were which they were rock stable before
[00:32:57.920 --> 00:33:01.200]   So I think they're they're probably working through something there
[00:33:01.760 --> 00:33:05.680]   Uh, but I think that overall if you have the air pods unless they make some radical change
[00:33:05.680 --> 00:33:10.720]   I I don't think they're going to get rid of the the carrot stick or the little stick coming out of your ear because I think
[00:33:10.720 --> 00:33:12.640]   uh, it is
[00:33:12.640 --> 00:33:16.640]   Dramatically improves the quality of your voice when you're talking on the phone
[00:33:16.640 --> 00:33:20.240]   I mean most of the ones that are that are pods that just go into your ear
[00:33:20.240 --> 00:33:24.960]   If you really committed to just listening they work great if you actually want to use them for the phone
[00:33:24.960 --> 00:33:31.200]   Uh, they don't they don't work nearly as well. So so I think that those that you know, that's probably the why they're going to
[00:33:31.280 --> 00:33:33.760]   Remain that way. I don't I don't expect any kind of major
[00:33:33.760 --> 00:33:39.200]   Form change. I think uh, if you didn't have them before this will be another good reason to get them if you have them
[00:33:39.200 --> 00:33:41.520]   You'll probably wait for something radical
[00:33:41.520 --> 00:33:46.880]   For me, there's a couple things that are super interesting like the you'll probably be able to get just a charging case
[00:33:46.880 --> 00:33:51.760]   So if all you want is the wireless charging you'll probably be able to get those for your first gen air pods and keep going
[00:33:51.760 --> 00:33:57.120]   Uh, it does depend on your battery life because they will they will degrade in battery life over time and after two years or so
[00:33:57.120 --> 00:34:02.960]   Maybe maybe you want to refresh if you travel a lot, but I think otherwise for a lot of people the sweatproofing will be beneficial
[00:34:02.960 --> 00:34:04.800]   Especially people want to wear them to work out
[00:34:04.800 --> 00:34:07.040]   I know not everybody and it's not a large scale problem
[00:34:07.040 --> 00:34:13.760]   But some people do sweat a lot and over time continued exposure either to rain when you're running outside or to sweat when you're working out inside
[00:34:13.760 --> 00:34:16.080]   Does have a dilatarious effect on the electronics
[00:34:16.080 --> 00:34:22.720]   So that that will be great for some people on board series depending on the status of your internet connection or whether the devices you have with you
[00:34:23.040 --> 00:34:27.200]   And eventually, you know, as as you start looking towards 2020 and beyond
[00:34:27.200 --> 00:34:32.320]   If you start having on board apple music for example where it can just attach to any wireless network
[00:34:32.320 --> 00:34:36.800]   You've already attached to the way an apple watch could two generations ago before it got lte
[00:34:36.800 --> 00:34:39.760]   And you don't even have to have your watch with you anymore when you work out
[00:34:39.760 --> 00:34:44.800]   Those will probably be the features that people like I agree with Andy that the stock still looks funny
[00:34:44.800 --> 00:34:48.320]   But I've tried the other ones too and they really aren't good for capturing
[00:34:48.320 --> 00:34:49.520]   Not just for phone calls
[00:34:49.520 --> 00:34:54.080]   But if you want to use your air pods when you're recording video if you're if you're running gunning it or things like that
[00:34:54.080 --> 00:34:56.560]   I know that's a niche need but for some people it's
[00:34:56.560 --> 00:34:59.280]   Yeah, for some people it's still important for me though
[00:34:59.280 --> 00:35:04.400]   I have one ear that's great for ear pods and the other ear is so mangled from jiu-jitsu that it just it isn't great
[00:35:04.400 --> 00:35:09.360]   So if they could figure out um a way to cater to a slightly wider scenario of years
[00:35:09.360 --> 00:35:13.760]   I would love them it long time as well. So you're wearing one air pod right now Renee
[00:35:13.760 --> 00:35:18.560]   I almost always do I can wear too. I'm not usually listening to music. I'm usually listening to podcasts
[00:35:19.360 --> 00:35:24.160]   Or I'm doing video recording and stuff and I only need one air pod and this year is fine
[00:35:24.160 --> 00:35:26.000]   But the other ear has been mangled even worse
[00:35:26.000 --> 00:35:28.000]   So it doesn't it just doesn't stay in as well
[00:35:28.000 --> 00:35:32.560]   Do you have the other air pod because one of my air pods is broken but yeah that one so if you could send
[00:35:32.560 --> 00:35:38.480]   I usually last just long enough for me to have to switch the you know for the
[00:35:38.480 --> 00:35:42.720]   Uh, yeah, I think mine are still covered by apple care
[00:35:42.720 --> 00:35:46.640]   This is the second pair that I've had because the first ones just stopped working and then
[00:35:47.120 --> 00:35:50.960]   Uh, I sent them back and they sent me another one. I don't know I might be out of apple care
[00:35:50.960 --> 00:35:57.040]   But they don't um I have weirdly shaped ears both of them and they just don't stay in unless I'm sitting very still
[00:35:57.040 --> 00:36:00.320]   So they're way better like I cannot wear traditional air
[00:36:00.320 --> 00:36:03.920]   Uh, the headones at all they will pop like they were literally pop out as if they're popcorn
[00:36:03.920 --> 00:36:06.880]   So this is a huge improvement for me, but we're just not all the way yet
[00:36:06.880 --> 00:36:13.840]   And this kind of a big deal that that's why I do wear like the over the ear muffs because my my ear my ear hole endurance for
[00:36:14.240 --> 00:36:21.440]   Uh, air pods or the even the regular wired ones is about 45 minutes to an hour and usually we record for like at least 90 minutes
[00:36:21.440 --> 00:36:26.240]   And that's one less thing for me to worry about so it's such a particular thing, isn't it?
[00:36:26.240 --> 00:36:30.880]   Yeah, I'm not supposed to be working on the headphones too. So we'll have a choice eventually
[00:36:30.880 --> 00:36:35.280]   Right. I do find in my limit for the air pods is mostly when the battery dies
[00:36:35.280 --> 00:36:41.680]   I just leave them on I forget that they're there. I'm just kind of like doing away and then I hear that
[00:36:41.680 --> 00:36:45.760]   You know how many times are you gonna hear the little dude to to warn you that you are
[00:36:45.760 --> 00:36:52.400]   About sensitive. I'm a sensitive little milk toast. I I have delicate ears. I don't I don't have working man's ears like you do
[00:36:52.400 --> 00:36:56.720]   Well, I think if I use ears have never known a day of hard work in their entire life
[00:36:56.720 --> 00:37:03.040]   I just think I have I have I have bees in my in my ear so often and then I have in ear like everything that I've had for the last
[00:37:03.040 --> 00:37:06.000]   10 years has all been stuck in my ear and in different way shapes or forms
[00:37:06.000 --> 00:37:09.040]   So I think that it's I'm uh, I'm a I've course years
[00:37:09.120 --> 00:37:14.800]   They don't they don't care anymore about any of those things. I do I am surprised at how quickly I got used to I thought that I would never give
[00:37:14.800 --> 00:37:16.080]   up my wired
[00:37:16.080 --> 00:37:20.720]   headphones because you know they're they do block out the sound more I use these little edamatic
[00:37:20.720 --> 00:37:27.280]   Wired wired headsets, but the only time I use them now is when my air pods batteries died
[00:37:27.280 --> 00:37:31.760]   And uh, which doesn't happen very often because I'm a little neurotic about about charging them
[00:37:31.760 --> 00:37:35.280]   But I I never thought I'd get to that point where I didn't want to use the wired ones
[00:37:36.560 --> 00:37:41.040]   So Renee where yes is the air power is it like where's Waldo?
[00:37:41.040 --> 00:37:44.800]   Like we're not looking hard enough if we looked harder. We'd find it where is the airpower?
[00:37:44.800 --> 00:37:47.760]   I mean, it's it's in Cupertino, California
[00:37:47.760 --> 00:37:52.320]   I mean where it's always been it's just that it hasn't gotten to the point where apple can ship it yet
[00:37:52.320 --> 00:37:55.840]   And it's one of those things where apples usually a company that doesn't pre-announce things
[00:37:55.840 --> 00:37:58.640]   But they're also a company that when they do make a radical change
[00:37:58.640 --> 00:38:03.120]   They like to have some sort of technological accessory to go along with it
[00:38:03.120 --> 00:38:09.920]   Just sort of seal the deal to show off a little bit like air pods were when they went when they got rid of the 3.5 millimeter headphone jack
[00:38:09.920 --> 00:38:12.480]   They were like we're gonna make wireless headphones better
[00:38:12.480 --> 00:38:16.320]   And then they got rid of the metal back and they're like we're gonna make wireless charging better
[00:38:16.320 --> 00:38:20.240]   But it turns out wireless charging is is okay on its own
[00:38:20.240 --> 00:38:26.160]   But when you want to start wirelessly charging a phone a watch that uses a different kind of wireless charging more magnetism
[00:38:26.160 --> 00:38:31.680]   Magnetic based as well as inductive and air pods things that have different capacity requirements as well
[00:38:32.000 --> 00:38:36.080]   That gets super complicated and they just from all all the stories
[00:38:36.080 --> 00:38:39.040]   We're hearing they just were not able to make that a functional product
[00:38:39.040 --> 00:38:42.080]   At least as originally designed and at least not yet
[00:38:42.080 --> 00:38:48.560]   And I mean, I guess they deserve some base level of credit for not shipping a terribly broken product because that would literally be
[00:38:48.560 --> 00:38:55.840]   Even worse, but it's just they were they were hoping to get it out. I think early 2018 then summer 2018
[00:38:55.840 --> 00:38:59.440]   Then fall 2018 and if you read all the articles and all the stuff
[00:38:59.840 --> 00:39:02.320]   They bought companies to try to fix some of the problem
[00:39:02.320 --> 00:39:06.480]   They they hired really smart people to try to fix the people who are confident they could
[00:39:06.480 --> 00:39:10.560]   And it just is not working up to the standards of a shipping product
[00:39:10.560 --> 00:39:15.760]   And I think the lessons we take from this one is that just you know as much as you might want to pre-announce
[00:39:15.760 --> 00:39:19.600]   You should only ever pre-announce when you're you know weeks away not when you're months away
[00:39:19.600 --> 00:39:24.800]   Uh, and two, you know some it is better not to ship and to ship really bad things. So
[00:39:24.800 --> 00:39:29.440]   Uh, maybe maybe 2019, but will they be the same product is the bigger question?
[00:39:30.240 --> 00:39:34.800]   And I think there's some pressure. I think the problem for apple is is the idea of of saying well, we couldn't do it
[00:39:34.800 --> 00:39:39.680]   So we have released something different is a pretty difficult conversation for that company to have
[00:39:39.680 --> 00:39:43.600]   As much as it is to say that we haven't gotten to it yet. Uh, it's it's it's all
[00:39:43.600 --> 00:39:49.200]   Public though. I mean in private they reboot over and over and over again, but this one went public way too soon
[00:39:49.200 --> 00:39:53.520]   I don't think that they're gonna do this like the idea of announcing something that far out
[00:39:53.520 --> 00:39:58.080]   I mean they did it with the home pod. They did it. You know, they've they've done it in the past with the iMac pro
[00:39:58.640 --> 00:40:03.040]   You know, so there's there's been a track record of doing that more recently than they did before
[00:40:03.040 --> 00:40:07.600]   But I I think this is a this is a pretty good lesson. I think the hard part for them is once they get past the yes
[00:40:07.600 --> 00:40:14.640]   I think ces we're probably gonna see a lot of different wireless charging solutions and uh, it'll be an uphill battle in the same way that they
[00:40:14.640 --> 00:40:18.160]   It's an uphill battle for them to make penetration where where the echo
[00:40:18.160 --> 00:40:21.760]   Uh, and the and the google home are already implanted
[00:40:21.760 --> 00:40:26.800]   Uh, they're gonna have a hard time making this really worth it after uh after january of hip wry
[00:40:26.960 --> 00:40:32.560]   So when they go ahead also, I think I just quickly I think that wireless charging is kind of special because
[00:40:32.560 --> 00:40:40.640]   It can never be perfect because all you can do is make it easier to line up the device with the right pad to make charging work
[00:40:40.640 --> 00:40:45.920]   I mean if it was the the platonic ideal of wireless charging is literally a bowl
[00:40:45.920 --> 00:40:52.160]   And you just drop what you want into this beautiful like bowl. That's not this beautiful johnny. I've designed bowl
[00:40:52.160 --> 00:40:54.640]   That's on your nightstand and it's somehow
[00:40:55.200 --> 00:41:02.160]   It somehow finds like electricity inside the bowl and so you got two phones and you got to watch and it just plain works
[00:41:02.160 --> 00:41:10.240]   But so long as it's always going to be it's it's it's a it's it's not a lateral improvement over plugging in something into the base
[00:41:10.240 --> 00:41:18.320]   Uh, but it's almost a lateral improvement to having like a phone stand where it's almost as easy as dropping it in to make that connection
[00:41:18.320 --> 00:41:24.480]   So I I would be really really pleased if apple focused on features rather than simply wireless charging like
[00:41:24.800 --> 00:41:30.480]   Again, like I said to make it sort of like an apple watch for the ears to make it so that you can interact with your phone or your watch
[00:41:30.480 --> 00:41:37.600]   For things that don't that shouldn't even require you to even raise your wrist to really get the computers inside there
[00:41:37.600 --> 00:41:41.520]   Figuring out that actually I think I can predict and plan what this person
[00:41:41.520 --> 00:41:45.280]   Uh would want to say or how they would want to respond to this notification
[00:41:45.280 --> 00:41:47.440]   So i'll just give them a yes or no question
[00:41:47.440 --> 00:41:51.040]   Uh that they could then figure out or just a tap that they could simply navigate through
[00:41:51.200 --> 00:41:58.000]   So that's that would really set them apart from all of the really really excellent 170 dollar true wireless bluetooth buds that are out there
[00:41:58.000 --> 00:42:04.800]   There are also two two big areas where uh like air pods did change the game a little bit for wireless headphones
[00:42:04.800 --> 00:42:08.400]   Because of the w1 chip and the instant pairing a lot of the features that they provided
[00:42:08.400 --> 00:42:11.840]   But airpower wasn't really going to change much because they're the two big revolutions
[00:42:11.840 --> 00:42:19.360]   We need in wireless charging are ubiquity so that every starbucks and coffee shop and restaurant and uber and lift and airplane that you go
[00:42:19.360 --> 00:42:24.400]   Into as soon as you put your things down, they just start charging and that's that's something that just time and scale
[00:42:24.400 --> 00:42:30.880]   We'll solve but also lack of contact like to andy's point a little a little device that you put on your table
[00:42:30.880 --> 00:42:38.240]   And then anything within six inches of it just charges is way better for people than having to line up things and put them on a mat and put them on an area
[00:42:38.240 --> 00:42:41.360]   And those airpower doesn't address either either of those things
[00:42:41.360 --> 00:42:48.560]   I will admit that i will admit the flaw in my in my bowl plan because immediately like the cat would sleep in there and then
[00:42:49.120 --> 00:42:51.920]   They either get super powers or the electric cat
[00:42:51.920 --> 00:42:58.880]   Well, I think the problem is is that is that the problem the problem with all of these for me is that it costs a lot more money to put
[00:42:58.880 --> 00:43:04.480]   These in different places and for me what keeps my stuff charged is the fact that every place I sit down regularly
[00:43:04.480 --> 00:43:10.160]   I have some way to charge stuff and so i've got uh, you know some version of three or four or five
[00:43:10.160 --> 00:43:11.520]   uh
[00:43:11.520 --> 00:43:15.600]   outputs of usb that i'm kind of plugging stuff into so anywhere i'm going to sit down
[00:43:16.080 --> 00:43:19.920]   Whether it's my car my office my where I go to bed by the tv
[00:43:19.920 --> 00:43:26.000]   I just have places to set it down. I don't want to invest in a wireless charger for each one of those locations and to be honest with you
[00:43:26.000 --> 00:43:31.040]   I think it would be a pain in the neck because a lot of times I want to charge it while i'm using it and so so i don't
[00:43:31.040 --> 00:43:37.520]   I talked about it a lot. I just don't know even if they come out with that i'd be hard pressed to even buy it
[00:43:37.520 --> 00:43:39.760]   I just I don't see how it improved my life at all
[00:43:39.760 --> 00:43:42.800]   I'll just i'll just say that the if you because it's all
[00:43:43.680 --> 00:43:48.800]   All based on the cheese standard you can buy cheese chargers for 10 15 right 20 dollars
[00:43:48.800 --> 00:43:52.480]   So so so it's not the same thing as these like, uh,
[00:43:52.480 --> 00:43:55.040]   Hue light bulbs that now i've replaced every light bulb with my house
[00:43:55.040 --> 00:44:00.640]   You start off by putting buying a charger wireless charger for the one or two places where it makes the most sense
[00:44:00.640 --> 00:44:05.760]   And then two years later you look around say wow I actually do have a wireless charger like everywhere
[00:44:05.760 --> 00:44:08.320]   I'm likely to sit down and drop my phone. It's excellent
[00:44:10.240 --> 00:44:17.040]   So I have one last question about this when they say it wasn't working was it an issue of it not charging or was it like setting fires to our bedside table?
[00:44:17.040 --> 00:44:21.760]   So there was like three different issues that have been talked about one is that yeah, it was overheating
[00:44:21.760 --> 00:44:25.280]   They weren't able to get control of thermals because basically it had to be a little computer
[00:44:25.280 --> 00:44:31.280]   It ran a stripped down version of ios so that it could communicate and handle and understand the different charging and provide the messages because
[00:44:31.280 --> 00:44:35.280]   They created a whole interface where it would show up on your iphone when you put your watch down when you put your
[00:44:35.760 --> 00:44:40.000]   Your headphones down it was super ambitious and therein, you know lies lies the problems
[00:44:40.000 --> 00:44:42.880]   The other one is I believe someone said they're having communication problems
[00:44:42.880 --> 00:44:47.440]   Although I find that harder to believe because they're in such close proximity and bluetooth is a is a known thing
[00:44:47.440 --> 00:44:51.840]   But the last one I forget what it was but it's need to do with the way the coils
[00:44:51.840 --> 00:44:56.240]   Were picked because it involved like 21 different coils order to handle all the different possible
[00:44:56.240 --> 00:45:03.520]   Positions and devices because you could have two iphones or an iphone and air power air pods and an apple watch and just the level of
[00:45:04.240 --> 00:45:06.240]   Complexity introduced too many problems
[00:45:06.240 --> 00:45:12.320]   Well, I want to talk about apples announcements at the best of 2018
[00:45:12.320 --> 00:45:17.760]   But before we do that, I want to talk about the best toilet of 2018
[00:45:17.760 --> 00:45:24.560]   Is the toto wash lit you don't even have to get a whole new toilet. You can just get the top
[00:45:24.560 --> 00:45:31.920]   Leo talks about this all the time. So you if you have heard of leo's toilet now you're going to hear me talk about leo's
[00:45:32.320 --> 00:45:34.320]   Toilet it's revolutionary
[00:45:34.320 --> 00:45:38.960]   There are no cameras on it. Don't worry. Everyone's always like, I don't need a iot toilet
[00:45:38.960 --> 00:45:43.520]   I don't need someone taking pictures. There are no cameras on the toto wash lit
[00:45:43.520 --> 00:45:48.640]   It has auto open and closed lid and a seat that's good. That's healthy for germs
