
[00:00:00.000 --> 00:00:02.900]   Time for Mac Break Weekly and the end of the day are here.
[00:19:10.400 --> 00:19:16.400]   You used to go to you. You don't want to go on the swings anymore, but you're glad that they were still there. So, yeah.
[00:19:16.400 --> 00:19:29.400]   Oh, I went to every one of them. And it was such an exciting thing. You know, we would go with our cameras. We did shows there. But even before then, I remember so well, you know, the excitement of going to Mac world Expo.
[00:19:29.400 --> 00:19:36.400]   And it would tie up San Francisco downtown for days. You know, four days you wouldn't be gridlock around the Moscone Center.
[00:19:36.400 --> 00:19:47.400]   I don't know what was his biggest at its peak. Here's an article from the San Francisco Chronicle from the 2007 Mac world. They said 40,000 enthusiasts.
[00:19:47.400 --> 00:19:53.400]   That's a great thing. Is that probably the biggest one? Yeah, the iPhone about that was the iPhone of that. Yeah.
[00:19:53.400 --> 00:19:59.400]   I met you and Andy for the first time at Mac world and so many other people. So many other people. Absolutely.
[00:19:59.400 --> 00:20:08.400]   Yeah. Well, because that's one thing that we're missing. I mean, Singleton is great. Ull is great. These regional shows are great. But it's nice to have.
[00:20:08.400 --> 00:20:20.400]   But WWDC is the only the only opportunity that we have where there's a chance that everybody all over the world who has an interest in Apple is going to be converging in the same coordinates at the same date spatial coordinates as well.
[00:20:20.400 --> 00:20:28.400]   So, yeah, you get those those were all opportunities to meet someone you would not have met otherwise. And that's what really year after year kept me going back to Mac world Expo.
[00:20:28.400 --> 00:20:34.400]   Not only the keynote, but the idea that I have no idea who I'm going to see. I no idea what no idea what I'm going to discover there.
[00:20:34.400 --> 00:20:44.400]   But I know that lots of stuff is going to be happening there. And since the dissipation of the world's focus on one event a year, it became just not a good payoff for any of these companies.
[00:20:44.400 --> 00:20:51.400]   And as somebody in the chat was pointing out Dave Z apple gets more traffic every day at an Apple store than any Mac world.
[00:20:51.400 --> 00:20:59.400]   Yeah. And see, yes, started doing the big pavilion with all the accessory vendors, which was before see, yes, and they didn't want to do both. And it was just.
[00:20:59.400 --> 00:21:04.400]   Well, and accessories. I mean, that's not a very interesting reason to get to a trade show to say.
[00:21:04.400 --> 00:21:08.400]   No, but they paid for a lot of boost on the show. Yeah, it was money there.
[00:21:08.400 --> 00:21:20.400]   Anyway, sad to see we we will miss you Mac world Expo. It was, but you know, the whole world is changing. And I do hope Apple is going to do something to celebrate the Macintosh Thursday.
[00:21:21.400 --> 00:21:32.400]   We will be here nine 30 in the morning right after TNT Mike Sarah and I will host our coverage. And if you'd like to join us since you're not coming out, you're more than welcome unless you want to watch the stream.
[00:21:32.400 --> 00:21:44.400]   We will watch the stream. But what we do is of course comment as the stream goes by. I should be available any after three or four days of walking around New York and excuse for sitting in my sofa and watching three screens is good one.
[00:21:44.400 --> 00:21:56.400]   And you know, you could just kind of sit there, watch the screen and throw in a you could be the color guy, you know, you know, like on Monday night football, they got four guys and one guy says one thing every few, you know, hours.
[00:21:56.400 --> 00:22:04.400]   You could be that guy. I'll be the retired linebacker. Yeah, exactly. It's really going to be all about the defense. I believe it's going to be about the defense.
[00:22:04.400 --> 00:22:11.400]   You be that guy. Apple is so defensive. A rainbow colored Mac mini says, Burf Uncle in our chat room. I don't know.
[00:22:12.400 --> 00:22:22.400]   It'd be nice to see. Fashion. I don't know. Fashionable fashion. Throw up all over it. The iMac is a perfect the problem Apple has and this is true with the iPad two is they're pretty close to perfect.
[00:22:22.400 --> 00:22:33.400]   Well, that was the rumor for the retina MacBook Air was that Apple's going off of them in Space Grey, Silver and gold because they are becoming more fashionable and the line blurs between a big iPad and a very small Mac.
[00:22:33.400 --> 00:22:39.400]   But I don't know if you really if they would scale gold to a I'm back just for a fact. It's kind of gold.
[00:22:39.400 --> 00:22:49.400]   I'm back might be a little much. And there are there are also ways you can improve the iPad still, but you're right. The iMac right now they've got they can do new case designs.
[00:22:49.400 --> 00:22:56.400]   I think the most radical thing they could do is to say, guess what? If five years from now, you start doing Final Cut and you want to more met more storage, we'll let you put in more storage.
[00:22:56.400 --> 00:23:09.400]   I don't see that. I don't see that. I love the razor. I have one on my desk. It's beautiful. And this is the problem the computer industry faces in general is that people are pretty much satisfied with the God.
[00:23:09.400 --> 00:23:20.400]   Yeah, I see the industry too. Yeah. I mean, it took them two or three years to get everything spun up, but I'm across the other side of the office. I actually took out a 2008 iMac.
[00:23:20.400 --> 00:23:34.400]   Essentially, to use it as a screen sharing terminal for the computers in the house, I find I'm actually using it for real stuff because those idiots at Apple, they build things to last and they build operating systems that are that work with previous systems and they don't necessarily require a lot of overhead in order to work.
[00:23:34.400 --> 00:23:47.400]   I mean, it's I the new design iMac is a little bit controversial to me. I would love to see a new iMac where you could actually put in a memory card without having to turn the thing around at least 130 degrees.
[00:23:47.400 --> 00:23:55.400]   But at least it gives Apple opportunity to show off their design chops with everything single one. Now that we are used to the fact that we are not going to get expanded.
[00:23:55.400 --> 00:24:07.400]   Even though it's a desktop, we will not going to get expandability. The design is might trump some certain practical things or at least where the answer to that question is going to be, well, if you want a really accessible card slot.
[00:24:07.400 --> 00:24:16.400]   Hey, that's why we gave you so many USB 3.0 ports. You can actually put that slot wherever you want it to be. So at least maybe Apple take this opportunity to really, really thrill us with an exciting new design.
[00:24:16.400 --> 00:24:23.400]   And to Andy's point, I mean, because Apple get there was an article again repeated in the Huffington Post about how Apple tries to force people to upgrade.
[00:24:23.400 --> 00:24:35.400]   They have family and friends who are using computers like at like Andy's and iPads like, you know, like my mom uses an iPad to still and they want all those to work for their family too, which is why they are very good about supporting old hardware.
[00:24:35.400 --> 00:24:43.400]   All right, we will be here live and Andy will be joining us from the couch on Thursday day.
[00:24:43.400 --> 00:24:55.400]   And the self of solitude. I will stand up and cheer if there is a new Mac or something exciting with the Mac, but I just can't think of what a fingerprint reader, what is a Mac need? I think a 4k.
[00:24:55.400 --> 00:25:00.400]   Okay, but think about how cool it was when they came up with the Mac Pro as their response.
[00:25:00.400 --> 00:25:08.400]   I'm loving it. Right. Now, imagine what they could do with a simply say, we're going to throw at every single design cue that we thought that was necessary for an IAMAC or for a Mac Mini.
[00:25:08.400 --> 00:25:15.400]   Let's just let's just let's just gravitate towards a shape that we like that we would like to have on our desks and then we'll make it practical for sale.
[00:25:15.400 --> 00:25:24.400]   As you can you can complain a little bit about some of the design choices, especially if you're the short person who really needs lots of drive bays, but you can't deny that man, isn't it?
[00:25:24.400 --> 00:25:35.400]   Isn't it just like Apple was excited about breaking free of the beige box syndrome with the IAMAC now they're saying, well, we're going to give you something that does not look anything like a computer except for when you turn it on and you actually see how fast it goes.
[00:25:35.400 --> 00:25:40.400]   So I would love to see Apple do something like that with the new IAMAC or new, especially a new Mac Mini.
[00:25:40.400 --> 00:25:45.400]   The Mac Pro is fashion forward. You'd have to agree.
[00:25:45.400 --> 00:25:46.400]   Exactly.
[00:25:46.400 --> 00:25:47.400]   So maybe there will.
[00:25:47.400 --> 00:25:51.400]   You know, I have one complaint I found one complaint after all this time with the Mac Pro, which I love.
[00:25:51.400 --> 00:25:57.400]   Of course, I spent a huge amount of money on it and then added SSD, boot drive and all that stuff, but that's.
[00:25:57.400 --> 00:26:02.400]   Okay, so you know when you turn it, they made a big deal about this. The light comes on. All the things light up.
[00:26:02.400 --> 00:26:05.400]   You know what doesn't light up? The on off switch.
[00:26:05.400 --> 00:26:10.400]   So I'm trying to find the on off switch. Everything's lit up except the one thing.
[00:26:10.400 --> 00:26:18.400]   Because I think it was turned off and I wanted to turn it on. I couldn't find it. So I had like turn on lights and look and I'm so I'm so I'm so fast.
[00:26:18.400 --> 00:26:20.400]   Why would they turn that on? Why would that light up?
[00:26:20.400 --> 00:26:29.400]   I know I'm so fascinated by some of these design choices. I've got I'm testing out a humongous TV set and it comes with this amazing remote control that's like almost like a Nintendo controller.
[00:26:29.400 --> 00:26:34.400]   It's like like a flattened egg and has gyroscopes and can be used like as a 3D pointer.
[00:26:34.400 --> 00:26:44.400]   And the one thing that it put into is how about backlighting some of the keys so that while I'm watching this movie on this human TV in the dark, I will figure out where the volume control is.
[00:26:44.400 --> 00:26:52.400]   It's like I will not fall back on that cheap cheap cheap comment. You know, they should probably actually test it out before they ship it.
[00:26:52.400 --> 00:26:57.400]   Of course they tested out, but I would love to hear the conversation that said no, we really can't put it back.
[00:26:57.400 --> 00:27:01.400]   I don't even the power key on this. And here's the reason why.
[00:27:01.400 --> 00:27:11.400]   There's some reason. How about I like this. You could do it with Android a an H a stick a Mac mini stick.
[00:27:11.400 --> 00:27:16.400]   How small could you make a Mac mini? I guess you could make a Mac mini as small as an iPhone.
[00:27:16.400 --> 00:27:22.400]   What about a Mac mini HDMI stick? Well, if you want it to be PCI, I think it's going to have to at least have the bus.
[00:27:22.400 --> 00:27:32.400]   Yeah. I think I think heat would be a problem because there is such an immense difference between a mobile processor and a desktop processor.
[00:27:32.400 --> 00:27:39.400]   And we're not just talking about like how fast it is or the bus. We're actually talking about how well can it dissipate heat?
[00:27:39.400 --> 00:27:48.400]   How well can it handle being ramped up and ramped down? It's something that I just started talking to an engineer a couple of weeks ago who's been working on this sort of thing.
[00:27:48.400 --> 00:27:53.400]   Realizing that, gee, I thought I knew next to nothing about the problems of chip design.
[00:27:53.400 --> 00:28:01.400]   Turns out that I know just slightly more than less than nothing. It's it's I'm sorry. You're trying to be too clever.
[00:28:01.400 --> 00:28:09.400]   It's like as lower than less than the problems that are involved in designing CPU unless you design CPUs, you really do know nothing about what the problems are.
[00:28:09.400 --> 00:28:20.400]   Our show today brought to you by the good friends at audible.com. You guys need to help me out here because I have two credits and I want to buy something.
[00:28:20.400 --> 00:28:26.400]   I want to buy a book. Audible is 150,000 books. It is the ultimate in audio bookstore.
[00:28:26.400 --> 00:28:31.400]   And you know, I think back to when I first joined Audible in the year 2000, we've come so far.
[00:28:31.400 --> 00:28:38.400]   When I first joined, they didn't have any sci-fi then they realize that was a problem because a lot of the older sci-fi hadn't been put on audio books.
[00:28:38.400 --> 00:28:43.400]   They barely put them on paper. It was it kind of a shoestring operation.
[00:28:43.400 --> 00:28:49.400]   So Audible created Audible frontiers to record all of the classic sci-fi.
[00:28:49.400 --> 00:29:05.400]   And so now you can really enjoy so much great stuff, including the asimovbooks on audible.com mysteries, thrillers, self development and business, room and kids stuff.
[00:29:05.400 --> 00:29:14.400]   They've got it all at audible.com. Now let me ask you Andy because I need to, as I said, I've got, I can get two books.
[00:29:14.400 --> 00:29:18.400]   What should I give me a something to think about?
[00:29:18.400 --> 00:29:23.400]   The next one in my queue, I haven't read it yet, but I'm really fascinated by the topic is by Walter Isaacson.
[00:29:23.400 --> 00:29:27.400]   It's called the innovators. I'm a group of hackers, geniuses and geeks created the digital revolution.
[00:29:27.400 --> 00:29:32.400]   And on the cover of the book, you have two people that most people recognize Steve Jobs and Bill Gates.
[00:29:32.400 --> 00:29:36.400]   You have one person that many people will recognize that will be Mr. Turing.
[00:29:36.400 --> 00:29:46.400]   And then the woman at the very, very top that you recognize chiefly because there are so few women who get any sort of notoriety for all their contributions to technology.
[00:29:46.400 --> 00:29:48.400]   And one of them is of course, Lady Ada.
[00:29:48.400 --> 00:29:53.400]   And the theme of the book is not so much look at these four geniuses who shaped the world today.
[00:29:53.400 --> 00:30:01.400]   It's more like there is the, it tries to address the mythology that Steve Jobs, Steve Jobs,
[00:30:01.400 --> 00:30:07.400]   Smoke the Ground with his magic lightning rod and up from the ground, smoked the Mac and the iPhone and the iPad.
[00:30:07.400 --> 00:30:12.400]   That really is all about teams and bringing people together and building upon the work that other people did.
[00:30:12.400 --> 00:30:18.400]   This is why I get kind of weary when Android people say, "Oh, well, yeah, enjoy your big phone."
[00:30:18.400 --> 00:30:24.400]   That Apple copied from Samsung and Apple says, "Oh, enjoy this thing that you copied from the iPhone."
[00:30:24.400 --> 00:30:33.400]   When really very few things come from a vacuum, there's always a universe of ideas coming around and people will take an idea and improve it and do their own articulation of it.
[00:30:33.400 --> 00:30:37.400]   Then that articulation inspires somebody else, because if that works really well, let's do something like that.
[00:30:37.400 --> 00:30:44.400]   So if that is the, I've read a couple of interviews and a couple of interviews that made me hopeful that that's what the book is all about.
[00:30:44.400 --> 00:30:49.400]   In any event, it's a topic that's very, very interesting and I've already spent one of my credits on it.
[00:30:49.400 --> 00:30:53.400]   I have not listened to it yet, but it's in the queue for my drive tomorrow.
[00:30:53.400 --> 00:30:57.400]   I guess I really should read it. I mean, it's kind of my business.
[00:30:57.400 --> 00:31:00.400]   So there's one pick. What we're going to do is we're going to set you up with a free book.
[00:31:00.400 --> 00:31:07.400]   How about that? Because we know many of you have been hearing these ads for years and there are people there who have not joined Audible.
[00:31:07.400 --> 00:31:13.400]   I just want you to try it. Maybe you're nervous because you don't know if listening to a book is the same as reading it.
[00:31:13.400 --> 00:31:22.400]   It's better, I think, because you can listen when you can't read, like driving a car on your commute or doing your dishes or walking the dog or at the gym on the treadmill.
[00:31:22.400 --> 00:31:27.400]   I listen all the time. And what's nice is I get to really do a lot of reading.
[00:31:27.400 --> 00:31:30.400]   I just started Whiskey Tango Fox. I tried. It's really great so far.
[00:31:30.400 --> 00:31:35.400]   Just finished the book of the summer. It took me a little longer than the summer to read it.
[00:31:35.400 --> 00:31:37.400]   The Goldfinch, 30 hours or something.
[00:31:37.400 --> 00:31:43.400]   There's so much fiction, nonfiction history. I love the biographies and Audible.com.
[00:31:43.400 --> 00:31:48.400]   I got the book that you recommended some time ago, Andy, about the history of Manhattan, Dutch Manhattan.
[00:31:48.400 --> 00:31:51.400]   I'm looking for that. I can't wait to read that.
[00:31:51.400 --> 00:31:57.400]   It's just I just auto. I don't know. I don't know. I just love Audible. I don't know what else to say.
[00:31:57.400 --> 00:32:03.400]   If you go to Audible.com/Macbreak, you can sign up for the Gold account. That's the book of months account.
[00:32:03.400 --> 00:32:08.400]   We like to easy into this. That means you pay nothing for the first 30 days.
[00:32:08.400 --> 00:32:11.400]   Your first book is free. You get to keep it even if you cancel.
[00:32:11.400 --> 00:32:15.400]   You also will get the Daily Digest of the New York Times of the Wall Street Journal
[00:32:15.400 --> 00:32:20.400]   every single day as part of your subscription. It's a really good deal and free for the first 30 days.
[00:32:20.400 --> 00:32:26.400]   So give it a try. Audible, A-U-D-I-B-L-E. Audible. How to shoot video that doesn't suck.
[00:32:26.400 --> 00:32:29.400]   I can see we're on your account. Chad. That's great.
[00:32:29.400 --> 00:32:34.400]   Sometimes I just want to go over to my library and be like, "No, look at the books that I'm reading."
[00:32:34.400 --> 00:32:36.400]   You've got good taste.
[00:32:36.400 --> 00:32:39.400]   I'm right now reading the Freddie Mercury biography.
[00:32:39.400 --> 00:32:41.400]   I love to read that.
[00:32:41.400 --> 00:32:44.400]   Which is really good. Then you were talking about Audible Frontiers.
[00:32:44.400 --> 00:32:51.400]   I've been getting into this series by R.A. Salvatore. All of these are Audible Frontier books.
[00:32:51.400 --> 00:32:53.400]   I've been really happy about it.
[00:32:53.400 --> 00:32:58.400]   I read a lot of his books with the kids because he used to do young adult fiction.
[00:32:58.400 --> 00:33:00.400]   So is this young adult or is this a young adult?
[00:33:00.400 --> 00:33:05.400]   I don't think this would be sold in young adult. I think it'd be sold in fantasy.
[00:33:05.400 --> 00:33:09.400]   But yeah, this is the Drizzet series of the dark trilogy.
[00:33:09.400 --> 00:33:13.400]   He's one of my favorites. I really loved reading those to the kids.
[00:33:13.400 --> 00:33:14.400]   Really good.
[00:33:14.400 --> 00:33:15.400]   Awesome.
[00:33:15.400 --> 00:33:19.400]   And they do a great job. The voice actor is amazing.
[00:33:19.400 --> 00:33:23.400]   And now I'm into the Crystal Shard trilogy as well.
[00:33:23.400 --> 00:33:26.400]   He's written quite a few books, Mr. Saladin.
[00:33:26.400 --> 00:33:28.400]   Oh, I've written a lot.
[00:33:28.400 --> 00:33:29.400]   Holy cow.
[00:33:29.400 --> 00:33:38.400]   Audible.com/MacBreak. Get your first book free.
[00:33:38.400 --> 00:33:44.400]   We thank them so much for, gosh, they've been supporting Twit for years.
[00:33:44.400 --> 00:33:48.400]   And many other podcasts too. They're really a great company.
[00:33:48.400 --> 00:33:52.400]   You were at Singleton. Rich Segal was also at Singleton.
[00:33:52.400 --> 00:34:01.400]   He is the creator of BBEdit, which is a, you know, for even the Apple webpage for years was written using BBEdit as a text editor.
[00:34:01.400 --> 00:34:08.400]   But it's just kind of the power tool for the Mac. I really like it has command line, you know, bash shell worksheets.
[00:34:08.400 --> 00:34:11.400]   So like the old Mac program, program is a workshop.
[00:34:11.400 --> 00:34:15.400]   That's where I first used that years, you know, in the 80s, we're writing software for the Mac.
[00:34:15.400 --> 00:34:17.400]   I love that feature.
[00:34:17.400 --> 00:34:22.400]   But Rich has been doing this weird bifurcated distribution.
[00:34:22.400 --> 00:34:28.400]   Because of the limitations in the Apple Mac store, he has two versions.
[00:34:28.400 --> 00:34:34.400]   One, the full version that you can download from his site and the other on the App Store.
[00:34:34.400 --> 00:34:37.400]   He made an announcement about that this week.
[00:34:37.400 --> 00:34:40.400]   Yeah. And I should say that I'm a huge fan of BBEdit.
[00:34:40.400 --> 00:34:43.400]   Every one of my reviews is written in BBEdit because it's the only thing.
[00:34:43.400 --> 00:34:48.400]   I'm going to throw those reviews in Google Docs and they choke and BBEdit handles them without a single hitch.
[00:34:48.400 --> 00:34:49.400]   So amazing program.
[00:34:49.400 --> 00:34:50.400]   Yeah.
[00:34:50.400 --> 00:34:57.400]   So he was one of the speakers at Singleton and he went through these slides and he was saying, we're going to bring BBEdit off the Mac App Store.
[00:34:57.400 --> 00:35:00.400]   Now it's not because of Apple's policies. It's not because of the developer tools.
[00:35:00.400 --> 00:35:03.400]   And he had slides explaining the problems with each of these things.
[00:35:03.400 --> 00:35:11.400]   So he had about four or five problems with Apple's, you know, policies, four or five problems with the developer tools, four or five problems with their constraints, things like sandboxing.
[00:35:11.400 --> 00:35:16.400]   And in the end, he said, it's none of these things and everyone was expecting the punchline to be. It's all of these things.
[00:35:16.400 --> 00:35:22.400]   But he said the reason that he was doing this was because of quality of life and everyone sort of scratched their heads for a second.
[00:35:22.400 --> 00:35:25.400]   But he said, when you take all these things together, he writes BBEdit because he loves it.
[00:35:25.400 --> 00:35:32.400]   He wants to make an app that he and he wants to enjoy that he's making the app and all of these things contributed to it not being as fun.
[00:35:32.400 --> 00:35:37.400]   And he was very clear. Like, you know, the Mac App Store is great for some apps. It brings a lot of attention to them.
[00:35:37.400 --> 00:35:48.400]   But those are sort of like to paraphrase if you didn't use this word, but those are sort of popular apps and to take an app as long standing as BBEdit or like Kota, which was on the Mac App Store until recently when I pull it down.
[00:35:48.400 --> 00:35:55.400]   Those apps to go back and retrofit them for sandboxing. And he was just explaining how hard it is to get the tools to download and how many hoops you have to jump through.
[00:35:55.400 --> 00:36:02.400]   And he wanted to enjoy making BBEdit again. And he didn't condemn them. He was very, you know, he made sure to say that.
[00:36:02.400 --> 00:36:09.400]   And he said, maybe I'm going to keep my eye on it. It's changed a lot in the last few years. And if it changes enough that I can go back on there, I'll absolutely go back on there.
[00:36:09.400 --> 00:36:13.400]   But for now, you're going to have to go to bare bones to get it.
[00:36:13.400 --> 00:36:24.400]   Nice piece of software. Go to bare bones and get it. It's got so much for text editing, for word processing, but also for programming.
[00:36:24.400 --> 00:36:31.400]   And, you know, shell commands. I really love the shell work.
[00:36:31.400 --> 00:36:39.400]   I think people who would want BBEdit would be able to go and get it. Like, I think they're sort of class of apps where you need to make them front and center and BBEdit can stand on its own.
[00:36:39.400 --> 00:36:46.400]   He really doesn't need by any, you know, I mean, they're, they're like, BBEdit is designed for people who use Git.
[00:36:46.400 --> 00:36:52.400]   If you can use Git, you could figure out how to download BBEdit. You can get it. You can get it.
[00:36:52.400 --> 00:37:08.400]   I'm sorry. I was just going to say, I mean, I'm glad to see that he's making the quality of life issue because it's not, it really is cumulative effects of little tiny annoyances.
[00:37:08.400 --> 00:37:14.400]   And a lot of these things that you would call annoyances are things that make the apps were so attractive for so many people.
[00:37:14.400 --> 00:37:25.400]   And I'm glad that somebody as prominent as Rich is able to say, look, if you're a developer, don't just assume you need the app store.
[00:37:25.400 --> 00:37:30.400]   Do you make the decision that's best for you, for your product, for your users? And in his case, that was exactly right.
[00:37:30.400 --> 00:37:34.400]   It's a BBEdit. Let me add my own recommendation to the pile.
[00:37:34.400 --> 00:37:44.400]   It, I switched to a different app with great reluctance only because Scrivener was such a great tool for writing novels and writing books and writing long-length things.
[00:37:44.400 --> 00:38:00.400]   But until then, for about the first, for about 10 years, everything I wrote was in BBEdit. But it's like, who would have guessed that, like, you know, JPEG eventually replaced GIF or GIF, but nothing ever replaced the usefulness of the text file.
[00:38:00.400 --> 00:38:09.400]   As other formats have come along, the molecule of conversation of data between one computer and other is still text.
[00:38:09.400 --> 00:38:17.400]   And the files that create the software that we all rely on is still text. And to this date, there is just no better tool than BBEdit.
[00:38:17.400 --> 00:38:29.400]   So much so that it's, almost nobody wants to go after BBEdit because almost every great piece of software development starts with the question, well, what does the current tool, the most popular tool not do?
[00:38:29.400 --> 00:38:33.400]   And there are almost no answers for that when the greatest tool is BBEdit.
[00:38:33.400 --> 00:38:41.400]   So barebones.com. And the current version is, I just got the update, 10.5 something.
[00:38:41.400 --> 00:38:43.400]   11 is coming soon.
[00:38:43.400 --> 00:38:44.400]   Is it?
[00:38:44.400 --> 00:38:52.400]   It's, there's a bait, I gotta check my email, but I believe a new beta has been in the works and by me coming out very quickly.
[00:38:52.400 --> 00:38:59.400]   Again, it's not, it's also not one of these things that just sort of lingers on the vine and requires a product or an update.
[00:38:59.400 --> 00:39:09.400]   These, oh, they're always thought updates coming, coming, coming. I'm on the beta list and I, it's one of those great beta lists where I had to basically create another mailbox for it because there are just so many.
[00:39:09.400 --> 00:39:20.400]   Hey, we're doing a .01 release right now. Okay. Now we're doing another .01 after this. And it's never because, hi, yeah, we discovered that it causes the glazing on any insulated windows inside the officer using into melt off.
[00:39:20.400 --> 00:39:26.400]   So we're going to have an emergency update. No, it's like, hey, we fight. We found a better way of doing this or we find a more efficient way of doing this.
[00:39:26.400 --> 00:39:31.400]   And that's how we're doing. It's always, always being improved. It's one of the best, it is one of the best apps you can get on the, on the app store.
[00:39:31.400 --> 00:39:38.400]   Amazing. He's evolved it from, he's evolved it from the early days of the Mac and going to carbon and going to cocoa and going to the Mac app store.
[00:39:38.400 --> 00:39:42.400]   And he's just brought that entire app with him throughout the history of the Mac.
[00:39:42.400 --> 00:39:49.400]   50 bucks. There is a free version called text Wrangler. Everybody who uses a Mac, Mac should just have text Wrangler in their Mac.
[00:39:49.400 --> 00:39:51.400]   I get mad when people are going.
[00:39:51.400 --> 00:39:53.400]   Be able to come to your house. Get mad.
[00:39:53.400 --> 00:39:57.400]   You don't have text Wrangler? What is wrong with you? You should all have it.
[00:39:57.400 --> 00:40:03.400]   I'm going to bare bones. Don't give them two albums. Give them a text Wrangler. That's free. It's free.
[00:40:03.400 --> 00:40:07.400]   And just, but it's not on the app store.
[00:40:07.400 --> 00:40:13.400]   See here, moving right along.
[00:40:13.400 --> 00:40:23.400]   I got caught up with BB Edd. Walgreens secret memo released accidentally says they're planning October 18th to launch Apple Pay.
[00:40:23.400 --> 00:40:31.400]   I imagine they're not alone. These are point of sale terminals that you would tap with your phone. I can't, I can't wait.
[00:40:31.400 --> 00:40:32.400]   Yeah.
[00:40:32.400 --> 00:40:37.400]   Does that mean that we're going to have a kind of a general release of it this week?
[00:40:37.400 --> 00:40:39.400]   If that's true.
[00:40:39.400 --> 00:40:50.400]   Yeah. I mean, that it's it's it's true. Yes. I mean, it's a we got an event on Thursday. We're pretty much expecting that Apple's going to be dropping the rest of their shoes on that date.
[00:40:50.400 --> 00:40:56.400]   And it's it's it's a training document. So who knows if they're going to hold it, but right?
[00:40:56.400 --> 00:41:00.400]   They've always been saying sometime between the 17th and the 23rd, I think. Yeah.
[00:41:00.400 --> 00:41:02.400]   Yeah.
[00:41:02.400 --> 00:41:06.400]   Yeah, that makes sense. Saturday is the 18th. That's a big shopping day.
[00:41:06.400 --> 00:41:12.400]   So I would actually go to Walgreens to buy something just so I could go.
[00:41:12.400 --> 00:41:15.400]   You go through the McDonald's. Yeah.
[00:41:15.400 --> 00:41:28.400]   But that really that that makes me think, though, if I were a big retailer like that and I knew that I have this new tap to pay service that's going to be on the most popular phone of the of the year, certainly as an individual model.
[00:41:28.400 --> 00:41:34.400]   I would want that to roll out on the slowest day of the week, like maybe a Tuesday.
[00:41:34.400 --> 00:41:44.400]   Very kind of. They're going to be all kinds of people who are like, hi, what's the cheapest thing you have this pack of gum? Great. Now. Okay. Wait, hang on. Wait, hang on. Okay. Do I tap? Wait? No, do I now? Do I tap now?
[00:41:44.400 --> 00:42:00.400]   Now? There's people who need insulin behind them. Yeah. It might be a bad day to be in Walgreens and try to buy a bottle of Gatorade on Saturdays when I'm saying. Yes.
[00:42:00.400 --> 00:42:10.400]   I'm going. This is to me like waiting in line for the iPhone. Yes. Yes. No, you should do that. You have a live camera. You should be the first in line. Black out in front of Walgreens.
[00:42:10.400 --> 00:42:21.400]   Friday. Best buy. This is it. This is the big time. Yeah. Black Friday release would be fantastic. Oh, yeah. That's really well. That's probably why they're doing it now. Right. They want to get it out before then.
[00:42:21.400 --> 00:42:33.400]   Johnny. I've says those guys at Samsung, they're just thieves. And then, of course, everybody on Google plus said, Oh, Johnny. Oh, Johnny.
[00:42:33.400 --> 00:42:54.400]   He said, look, we work really, really hard to do a new iPhone. This is a Vanity Fair interview. We do work really hard for years to make that iPhone. And then months later, somebody doesn't exact copy. I don't see it as flattery, Sir Johnny. I see it actually see it as theft.
[00:42:54.400 --> 00:43:10.400]   By the way, no one stole his first design for the iPhone, which you're seeing on the screen right now. That's a prevalent sentiment at Apple because a lot, there's a lot of engineers and directors and managers who didn't spend time with their family for a year. Right.
[00:43:10.400 --> 00:43:25.400]   When you iteration after iteration and took them two years to get from Project Purple to get to the first iPhone and all the apps, and they feel like that gave everyone else a shortcut, whether that's a justifiable feeling. That's the general sort of feeling they have.
[00:43:25.400 --> 00:43:37.400]   But he was asked about Xiaomi, the Chinese firm, which not only copies Apple's phones, but their CEO wears black turtleneck, backmock turtlenecks and says one more thing on stage.
[00:43:37.400 --> 00:43:44.400]   He said, let's see. What did he say about that? Oh, maybe he was just asked about that.
[00:43:44.400 --> 00:43:58.400]   There's also a question of scale. There are elements that you can copy, and certainly Apple brings things like the Notification Center, but for a while, Samsung was literally making a USB cable look like a dock cable, and that was probably just tweaking them enough that they started to develop a bit of a spark.
[00:43:58.400 --> 00:44:03.400]   We should point out that Apple has lifted its share of ideas from other platforms including...
[00:44:03.400 --> 00:44:16.400]   Yeah, I mean, this is why I respect when a real designer like Johnny Ive or any other industrial designer talks about theft like that. That's something you have to listen to.
[00:44:16.400 --> 00:44:23.400]   It's when other commentators are going to, again, it's just that, "Oh, well, Samsung has never created anything. They just watch what Apple does and they copy it."
[00:44:23.400 --> 00:44:34.400]   You can really also go into Apple and say, "The click wheel for the iPod, OK, that's nice, but there was a bag and an Oliveson phone that had the exact same click wheel."
[00:44:34.400 --> 00:44:52.400]   And then it's boring and not necessary to demand that every new piece of technology passes some sort of purity test that you yourself have devised before you can say, "No, this is something that has not been stolen from someplace else because it's an interesting debate. It could be a very long debate, but it's a debate that's best done."
[00:44:52.400 --> 00:44:59.400]   On a stage like that in front of a thousand people with three or four real designers, for the rest of us, it really is just...
[00:44:59.400 --> 00:45:04.400]   It just clicks, pops and buzzes when we could be talking about things that are actually functional and interesting.
[00:45:04.400 --> 00:45:08.400]   Everybody stands in the shoulders of others. No one works in the vacuum.
[00:45:08.400 --> 00:45:15.400]   And there is such a thing as copying. But I don't even think that's necessarily a bad thing.
[00:45:15.400 --> 00:45:24.400]   I would hate to live in a world in which the first person to get a touchscreen phone out there gets to be the only company that does touchscreen phones.
