;FFMETADATA1
title=Black Rod for a Day
artist=Leo Laporte, Andy Ihnatko, Rene Ritchie
album_artist=TWiT
publisher=TWiT
album=MacBreak Weekly
TRDA=2021-05-11
track=765
language=English
genre=Podcast
comment=App Tracking Transparency, Apple vs. Epic Games, colorful MacBooks
encoded_by=Uniblab 5.2
date=2021
encoder=Lavf59.27.100

[00:00:00.000 --> 00:00:04.140]   It's time for Mac Break Weekly. Alex Lizzie has a week off, but don't worry, Renee and
[00:23:27.040 --> 00:23:33.080]   Whatever this is they're trying to figure out look at the I this is the this is the moxie's celebrate and look at the dongles
[00:23:33.080 --> 00:23:41.140]   The guy yeah, I come with this thing. This is ready for anything. I just want the dongle case forget to celebrate
[00:23:41.140 --> 00:23:48.100]   Give me the dongle. It is it is incredibly it shows off a much bigger problem to that
[00:23:48.100 --> 00:23:53.900]   The technology based on identifying fingerprints the technology that is based on
[00:23:53.900 --> 00:23:59.780]   Analyzing DNA evidence is public and can be scrutinized by people who are having that evidence used against them
[00:23:59.780 --> 00:24:02.100]   We have but celebrate is this black box
[00:24:02.100 --> 00:24:07.700]   Then there's there is no way for as far as I was able to tell afterwards after this story broke
[00:24:07.700 --> 00:24:10.820]   I tried to learn as much as I could about celebrate which is very very little
[00:24:11.020 --> 00:24:18.860]   How do you know that the data that was being pulled off of this device absolutely correlates to this particular suspect is everything absolutely trustworthy?
[00:24:18.860 --> 00:24:20.860]   Yeah, in fact, yeah, I would imagine
[00:24:20.860 --> 00:24:27.380]   This blog post will be entered as evidence in many a case where the celebrate data is the evidence against the defendant
[00:24:27.380 --> 00:24:32.020]   Here's the here's the quote from moxie for example by including especially formatted
[00:24:32.020 --> 00:24:36.020]   But otherwise innocuous innocuous file in an app on a device
[00:24:36.620 --> 00:24:41.780]   In other words your phone that is then a scan by celebrate. It's possible to execute code
[00:24:41.780 --> 00:24:49.900]   That modifies not just the celebrate report being created in that scan but also all previous and future
[00:24:49.900 --> 00:24:58.700]   Generated celebrate reports from all previously scanned devices and all future scanned devices in any arbitrary way with no detectable
[00:24:58.700 --> 00:25:05.380]   Time stamp changes or check some failures your honor. I asked the motion to to
[00:25:06.220 --> 00:25:10.100]   What is it? How do you say dismiss dismiss?
[00:25:10.100 --> 00:25:14.540]   All charges I might have order you're out of order this whole cell
[00:25:14.540 --> 00:25:21.420]   Yeah, and it's and it's insane because I think most of the vulnerability is based on a version of a think FF M
[00:25:21.420 --> 00:25:28.060]   M peg that that was identified in 2010 and been patched like almost immediately but no the makers of celebrate
[00:25:28.060 --> 00:25:32.860]   We're saying no, we'll just we'll just use the old old code. It'll work just fine for us. Nobody has access to our device
[00:25:32.860 --> 00:25:36.900]   Why should we worry? Yeah, exactly except every every phone that you suck
[00:25:36.900 --> 00:25:43.980]   Yeah, I think this is why the FTC in the next five years or so there's going to be some sort of
[00:25:43.980 --> 00:25:51.500]   the FTC already like made a statement like a sort of a proactive statement saying that by the way if you think that if you
[00:25:51.500 --> 00:25:53.500]   If you are a manufacturer of technology
[00:25:53.500 --> 00:25:59.980]   Hardware software and you think that just because Congress is deciding on new laws to pass through your industry
[00:26:00.060 --> 00:26:05.100]   Don't think that means that the FTC does not have power to put the hammer down on you because our
[00:26:05.100 --> 00:26:10.420]   Traditional role is to say that if you are if you're if you are manufacturing and selling something that makes a promise
[00:26:10.420 --> 00:26:16.380]   You have to make sure that your that your product actually withholds that advertise promise and that includes software
[00:26:16.380 --> 00:26:24.180]   That promises to be secure or promises to have no cultural cultural biases against any one group all this sort of stuff
[00:26:24.180 --> 00:26:30.020]   So I would love to see that kind of extended a little further saying that look you have you don't just get to say
[00:26:30.020 --> 00:26:32.940]   shrug and oh gosh what a what a what a whipsy we did
[00:26:32.940 --> 00:26:38.100]   Why don't we just give us have our CEO give a fluffy interview to the Wall Street Journal or the New York Times even though he
[00:26:38.100 --> 00:26:40.100]   Know he or she almost never does that
[00:26:40.100 --> 00:26:40.820]   Guess what?
[00:26:40.820 --> 00:26:44.340]   They're now going to be consequences and now just like if you release tainted food
[00:26:44.340 --> 00:26:50.980]   Into the food supply you are going to have to show exactly where this code came from how it was developed what measures
[00:26:50.980 --> 00:26:55.980]   How this problem happened and what measures you're going to take right now to make sure this doesn't happen again
[00:26:55.980 --> 00:26:57.980]   And without that you're going to have to suffer penalties
[00:26:59.300 --> 00:27:06.020]   Yeah, I'm a little disappointed. I thought somebody might mention my my lovely shirt. I was gonna say you're very summery today
[00:27:06.020 --> 00:27:11.540]   It's uh, it's on tuck it. You heard on tuck it everybody's heard on tuck it
[00:27:11.540 --> 00:27:14.420]   This is our sponsor for the segment of the show is on
[00:27:14.420 --> 00:27:20.340]   Tuck it. I love this shirt. The thing I love about this shirt is I have already worn. I mean, I don't I
[00:27:20.340 --> 00:27:25.300]   I'm clean. I'm a clean person, but I have already worn this shirt many times
[00:27:25.620 --> 00:27:31.120]   But I was testing the wrinkle-free aspects of it. I've never ironed it. I think it looks great
[00:27:31.120 --> 00:27:40.660]   Untuck it shirts are designed to bring us back to the world. We used to live in remember that where you'd go people places see people
[00:27:40.660 --> 00:27:48.500]   I've gone out dancing in this shirt. It's exactly the the clothing you need to transition back to life as we know
[00:27:48.500 --> 00:27:52.900]   It's things like just the phrase gets me excited dinner with friends
[00:27:54.420 --> 00:27:56.420]   Uniting with family
[00:27:56.420 --> 00:28:03.860]   And especially vacations I ordered a bunch of untuckets for our upcoming vacation untuck it makes sure it's designed to be worn
[00:28:03.860 --> 00:28:06.500]   Untucked the way you wear shirts
[00:28:06.500 --> 00:28:09.220]   They they design on tuck it because
[00:28:09.220 --> 00:28:15.220]   The untucked shirt is a tough style to get right see that illustration where you you see the shirt with the big shirt tails
[00:28:15.220 --> 00:28:18.020]   And it goes way too low on tuck it has just the right length
[00:28:18.020 --> 00:28:22.820]   Uh, it fits all shapes and sizes and you look sharp even when you're at your most
[00:28:23.460 --> 00:28:27.700]   Casual by the way, these are performance shirts some of them not all of them. I have the performance shirts
[00:28:27.700 --> 00:28:32.740]   They wick sweat. They're great short sleeve button downs available polos made to beat the hito is wearing it
[00:28:32.740 --> 00:28:35.940]   The other day was a 91 degrees in pedaluma loved it
[00:28:35.940 --> 00:28:40.740]   They fit everybody including my body. This is uh, I think this is an excel
[00:28:40.740 --> 00:28:46.500]   But they have sizes up to triple xl all shapes and saw size effect 50 different size points
[00:28:46.500 --> 00:28:52.100]   They have slim relaxed tall fits you can get the fit that'll work just for you
[00:28:52.660 --> 00:28:56.820]   And I love the variety of fabrics. I I just having you know
[00:28:56.820 --> 00:29:01.940]   I just assumed it's all going to be uh, you know, poly or something, but no they have
[00:29:01.940 --> 00:29:09.060]   This is all cotton. They have linen. They do have a performance fabrics as well. I love the wrinkle free collection
[00:29:09.060 --> 00:29:11.380]   This is wrinkle free cotton and it's fantastic
[00:29:11.380 --> 00:29:14.180]   Every batch of fabric is tested
[00:29:14.180 --> 00:29:18.580]   To ensure the highest possible quality and consistency
[00:29:18.900 --> 00:29:23.700]   So they all fit and look perfect buttons downs polos teas and lees
[00:29:23.700 --> 00:29:27.860]   They literally have the highest quality control standards in the industry
[00:29:27.860 --> 00:29:34.820]   Every shirt is checked five times to ensure they retain shape color and strength and I and the customer service awesome
[00:29:34.820 --> 00:29:38.260]   Awesome. I just love my entire I got a whole bunch of them
[00:29:38.260 --> 00:29:42.260]   And I've got more coming up for the trip to Hawaii if you're looking I want to wear that linen
[00:29:42.260 --> 00:29:44.740]   I love linen and hot climate
[00:29:44.980 --> 00:29:47.620]   Wrinkle free linen whoever heard of that, but it's true
[00:29:47.620 --> 00:29:52.100]   If you're looking for shirts for your return to the office or just to look sharp again or
[00:29:52.100 --> 00:29:56.740]   For that special dinner with someone untuck it has you covered there as well
[00:29:56.740 --> 00:30:01.060]   Check out the wrinkle free collection whether you prefer short or long sleeves. You'll be ready to get back to work
[00:30:01.060 --> 00:30:05.620]   85 stores you can't you can't go in and look at them. They have stores nationwide
[00:30:05.620 --> 00:30:09.220]   And they also offer free returns free exchanges
[00:30:09.220 --> 00:30:14.740]   So there's no reason not to try whether it's mail order or going into the store here comes summer
[00:30:14.900 --> 00:30:19.220]   Now is the perfect time to try out an untuck it shirt. That's right for you. Un tee
[00:30:19.220 --> 00:30:22.020]   UCK untuck it
[00:30:22.020 --> 00:30:27.940]   Dot com now we do have an offer code with a really good offer use the code twit twit
[00:30:27.940 --> 00:30:30.900]   Tw it you'll get 20 percent off your first purchase
[00:30:30.900 --> 00:30:36.820]   So buy a bunch of stuff untuck it dot com offer code twit untuck it
[00:30:36.820 --> 00:30:39.460]   shirts designed to be worn
[00:30:39.460 --> 00:30:43.700]   Untucked although you could tuck them in if you wanted to be a renegade
[00:30:44.580 --> 00:30:47.460]   Wildman. I should I stand up and show you this is they come
[00:30:47.460 --> 00:30:50.420]   This is uh, this is one of the dress shirts
[00:30:50.420 --> 00:30:58.740]   They come just the right length right here. They yeah, they told me mid zipper. It's apple keynote length exactly
[00:30:58.740 --> 00:31:02.180]   Exactly
[00:31:02.180 --> 00:31:04.500]   Yeah, I bet you apple has a
[00:31:04.500 --> 00:31:10.260]   Outstanding account with the with untuck it. I just love their stuff. Anyway, welcome untuck it
[00:31:10.260 --> 00:31:13.700]   First time they've been on the show and it's great to have you it
[00:31:14.340 --> 00:31:17.940]   Um, maybe you've noticed but I've been looking extra sharp in the last few weeks
[00:31:17.940 --> 00:31:23.220]   We are learning more and more about apple. Thanks to the apple epic battle
[00:31:23.220 --> 00:31:31.220]   I've got the feeling Andy and rene you go home at night and read the transcripts from the trial. I don't know why I just feel like yeah
[00:31:31.220 --> 00:31:35.140]   It's apples apples not gonna apple is one of the most
[00:31:35.140 --> 00:31:37.220]   Close to the vest
[00:31:37.220 --> 00:31:40.660]   Control is of their own PR and their own public perception as there is
[00:31:41.140 --> 00:31:47.940]   These lawsuits are the only opportunity that we have to find out even innocuous stuff that doesn't feel like it means anything
[00:31:47.940 --> 00:31:52.500]   Here's how apple operates inside. Here's who is talking to whom when there's a problem
[00:31:52.500 --> 00:31:59.140]   And here's how fast they were able to react to something. So yeah, this is a treasure trope a trove of information
[00:31:59.140 --> 00:32:06.580]   Um, I mean this happened by the way with sam sung and google as well with other trials discovery as a bitch
[00:32:07.380 --> 00:32:12.500]   Yeah, it's a good rene the best thing ever you wouldn't know anything about like the early history of anything if we didn't have
[00:32:12.500 --> 00:32:14.660]   It's really true thing for me. Right
[00:32:14.660 --> 00:32:16.660]   The thing for me that's hilarious about all of this
[00:32:16.660 --> 00:32:20.820]   Isn't that isn't the companies like the companies? I expect apple to say that you know
[00:32:20.820 --> 00:32:25.860]   We're doing this we're fighting for the privacy of the user and I expect epic to say we're on the side of the developer
[00:32:25.860 --> 00:32:32.020]   And I know I don't believe any of that but but the coverage is so depressing to me because nobody acts like these are businesses
[00:32:32.020 --> 00:32:34.260]   They're buying completely into either
[00:32:34.420 --> 00:32:41.540]   They're doing that like they're they're outraged that their businesses are acting like businesses or they've bought all the nonsense about the altruism
[00:32:41.540 --> 00:32:46.980]   Of these companies and I just like if you boil it all down apple's just saying yes, of course
[00:32:46.980 --> 00:32:52.340]   We and our favorite partners get the sweetheart deals and epic saying yes, of course
[00:32:52.340 --> 00:32:57.220]   We want to be you but until we can be you we want the sweetheart deal and that's all they keep lying
[00:32:57.220 --> 00:33:03.780]   Lying is a harsh word. They just keep saying it's like all the and then people look. Oh look apple discussed apparate commission
[00:33:04.100 --> 00:33:09.060]   Yes, they would be incompetent if they didn't but it's like oh my god. They they discussed it
[00:33:09.060 --> 00:33:12.420]   It's just it's it's exhausting. There's also wait a minute
[00:33:12.420 --> 00:33:20.180]   You mean you mean that they they didn't provide a version of iMessage for android on the basis that it would help them sell more iphones
[00:33:20.180 --> 00:33:25.220]   Shocked. I'm shocked. Yes. I'm playing god of war not on an xbox and i'm shocked
[00:33:25.220 --> 00:33:29.460]   Here's the uh, here's an example of what you're missing if you don't read the transcripts
[00:33:29.460 --> 00:33:32.340]   Thanks to the verges is an exchange between
[00:33:33.140 --> 00:33:38.100]   Uh, this is in the sixth day of the trial, uh, epics vice president of marketing math through wisinger
[00:33:38.100 --> 00:33:42.500]   And uh apple's attorney and here we go apple attorney
[00:33:42.500 --> 00:33:48.420]   Uh, we have in front of us a new set of images. Uh, what is what is this uh screen showing?
[00:33:48.420 --> 00:33:51.300]   Uh, this is your matchmaking lobby
[00:33:51.300 --> 00:33:57.540]   Uh, and we have a large yellow banana here. Don't we in a tuxedo?
[00:33:57.540 --> 00:34:00.820]   Uh, yeah, that's that's pealy
[00:34:01.380 --> 00:34:03.380]   And that's healy did you say?
[00:34:03.380 --> 00:34:05.780]   Yeah
[00:34:05.780 --> 00:34:08.420]   And in fact in the tuxedo he's known as
[00:34:08.420 --> 00:34:11.860]   Agent pealy am I correct sir?
[00:34:11.860 --> 00:34:14.580]   Uh, that's correct
[00:34:14.580 --> 00:34:20.820]   We thought it better to go with the suit than the naked banana since we are in federal court this morning
[00:34:20.820 --> 00:34:28.260]   Apparently a callback to apple's contention that epic hosts porne on its h.io
[00:34:28.420 --> 00:34:31.300]   Game store, which I find not exactly
[00:34:31.300 --> 00:34:34.660]   True epic attorney. This is the epic attorney now
[00:34:34.660 --> 00:34:39.140]   Uh, uh, a little bit of a discretion. We talked about pealy our banana. Remember that?
[00:34:39.140 --> 00:34:41.140]   Weissinger I do
[00:34:41.140 --> 00:34:45.380]   Uh, and there might have been an implication that to show pealy without a suit would have been
[00:34:45.380 --> 00:34:48.180]   Inappropriate do you recall that? Yeah
[00:34:48.180 --> 00:34:52.820]   Is there anything inappropriate about pealy without a suit?
[00:34:52.820 --> 00:34:55.220]   No, there is not
[00:34:55.220 --> 00:34:58.260]   Uh, if we could just put a put on the screen a picture of pealy
[00:34:58.740 --> 00:35:03.540]   Who is by the way again a banana is there anything inappropriate about pealy without clothes?
[00:35:03.540 --> 00:35:09.060]   Uh, it's it's just a banana man. He's so right. He's so right
[00:35:09.060 --> 00:35:14.580]   So so I mean and remember there's no jury here. This is all for the judge
[00:35:14.580 --> 00:35:19.300]   Who must just be going so much pity and empathy for her. I know I know
[00:35:19.300 --> 00:35:22.420]   You guys grow up
[00:35:22.420 --> 00:35:26.900]   Grow up. It's just a banana. It's embarrassed. It's a little embarrassing
[00:35:27.540 --> 00:35:32.820]   I felt if it reminded me of every time when I was a little kid and I was in such deep trouble with my dad
[00:35:32.820 --> 00:35:39.380]   And he wanted to extend the pain by saying so you wanted to set a start a fire. Yes. Well, yes
[00:35:39.380 --> 00:35:48.260]   What and and you decide and you decided that maybe the the the the stairwell inside the basement was the best place to set that fire
[00:35:48.260 --> 00:35:54.900]   Well, yeah, and why didn't you choose to say do the bar fire in the fire pit in the backyard?
[00:35:55.300 --> 00:35:57.300]   Well
[00:35:57.300 --> 00:36:03.540]   You just want you just you just feel like being walked into the kilter your honor. I submit this man is guilty
[00:36:03.540 --> 00:36:06.740]   Just one more question
[00:36:06.740 --> 00:36:12.260]   Addie robertson dad had to say I had a tweet that was so good. I had a book market
[00:36:12.260 --> 00:36:16.420]   Reads. He's quoting part of the part of the uh, the the conversation lawyer
[00:36:16.420 --> 00:36:21.300]   Quote a death run is where the player has to make it across the island without getting killed correct
[00:36:21.700 --> 00:36:26.980]   And then out he said this testimony is way more fun if you imagine it's a mad scientist being put on trial for war crimes
[00:36:26.980 --> 00:36:32.340]   Uh actually we call that a corpse run. I just want to say but okay
[00:36:32.340 --> 00:36:39.060]   Uh is this entertainment site the verge actually changed their tagline to what the lawyer said in court. It was brilliant. Oh so funny
[00:36:39.060 --> 00:36:41.620]   Uh, what was the tagline?
[00:36:41.620 --> 00:36:46.420]   Do you have it like are you familiar with the verge and they're like, yes, it's it's some sort of entertainment
[00:36:47.620 --> 00:36:57.700]   Property. Oh my god. Yeah. Oh here it is. Yeah, some kind of entertainment type website
[00:36:57.700 --> 00:37:02.660]   Good on you good on you verge
[00:37:02.660 --> 00:37:05.380]   That's like
[00:37:05.380 --> 00:37:11.380]   Hey, he couldn't have said it in court if it wasn't true. I would I would be promoting the hell out of that. I'd be very proud
[00:37:12.900 --> 00:37:14.900]   Hey, you said we were entertainment type
[00:37:14.900 --> 00:37:18.100]   It's some kind of entertainment type website
[00:37:18.100 --> 00:37:25.060]   Uh, so what else have we learned we learned that a little bit more about the app review process? I was glad to know this
[00:37:25.060 --> 00:37:27.220]   This was all very interesting
[00:37:27.220 --> 00:37:30.260]   In a document filed with the trial
[00:37:30.260 --> 00:37:35.940]   Uh, this is from tristan cosminka who is one of the heads of the app store for apple
[00:37:35.940 --> 00:37:40.980]   Uh cosminka said five this is amazing five million apps
[00:37:41.620 --> 00:37:43.620]   Are submitted to the store every year
[00:37:43.620 --> 00:37:48.660]   Uh, the app rejection rate is less than 40 percent
[00:37:48.660 --> 00:37:52.820]   Of those rejected 215,000
[00:37:52.820 --> 00:37:58.820]   Uh, which is what out of 1.7 million infringed privacy guidelines in some way
[00:37:58.820 --> 00:38:03.300]   So that's really not most of the problems in there 500 people
[00:38:03.300 --> 00:38:09.220]   So let me let me do some math because there's 500 people that's about a 100,000 apps
[00:38:09.940 --> 00:38:11.940]   a week
[00:38:11.940 --> 00:38:16.500]   And which would be uh, if my math is correct 20,000 apps a day
[00:38:16.500 --> 00:38:22.500]   Which would if my math is correct be 400 apps per day per person
[00:38:22.500 --> 00:38:29.220]   So if you worked in eight hour day, that's 50 apps an hour. That's a lot of apps to go through fast
[00:38:29.220 --> 00:38:31.300]   You got about a minute per app, right?
[00:38:31.300 --> 00:38:36.980]   Uh, I guess they have do they use they use automated tools to do that, right?
[00:38:37.140 --> 00:38:42.740]   Yeah, most of the time automated tools and one of the most interesting pieces of uh, evidence from here was a
[00:38:42.740 --> 00:38:51.140]   Photo of one of the testers actual workstations. That's just like eight nine ten screens, including an apple tv screen every device screen possible
[00:38:51.140 --> 00:38:56.660]   Uh, and the the amount of work that have to hands when it comes to the point of having to do a hands-on exploration
[00:38:56.660 --> 00:39:00.100]   That yeah, it's not a it's not a simple linear process. Yeah
[00:39:00.100 --> 00:39:03.140]   um
[00:39:03.140 --> 00:39:06.100]   They also say that only about 1%
[00:39:07.060 --> 00:39:11.300]   Of people of developers appeal rejections most of them just fix it
[00:39:11.300 --> 00:39:18.180]   Um, which probably tells you also something about the nature of the rejection. It's not something difficult to
[00:39:18.180 --> 00:39:20.820]   To change or fix, you know
[00:39:20.820 --> 00:39:25.460]   In most cases. I think that's probably the case. Although 1% of 1.7 million is not
[00:39:25.460 --> 00:39:28.820]   Then in significant number. That's quite a few people who appeal
[00:39:28.820 --> 00:39:32.260]   Uh, what else do what else have we learned?
[00:39:34.580 --> 00:39:41.300]   Uh, is that is that the is that the extent of our learnings from this week's epic apple update? I think so
[00:39:41.300 --> 00:39:44.100]   Uh, there there was one
[00:39:44.100 --> 00:39:46.740]   whether a story slash non-story
[00:39:46.740 --> 00:39:49.780]   About what happened in the 2017 hack
[00:39:49.780 --> 00:39:52.260]   uh, where uh
[00:39:52.260 --> 00:39:57.460]   Where xcode a legal version of xcode that was put that was available in china
[00:39:57.460 --> 00:40:02.660]   Was used to inject malware spyware into a bunch of iOS apps that actually made it onto the app store
[00:40:02.900 --> 00:40:06.420]   And they include the so the testimony included a lot of the or excuse me
[00:40:06.420 --> 00:40:13.220]   Or at least the evidence that was presented included a lot of the conversations inside of apple about what to do about it where it was caught fairly
[00:40:13.220 --> 00:40:16.020]   What they they made a lot of movements
[00:40:16.020 --> 00:40:22.340]   As soon as they discovered it, but there was a conversation about well potentially 125 million iPhones were affected by this
[00:40:22.340 --> 00:40:26.820]   Should we inform all of these users about how how should we inform you about this problem?
[00:40:26.820 --> 00:40:28.340]   Yes
[00:40:28.340 --> 00:40:32.420]   And so there was a conversation about well, we'll have to localize the warning for
[00:40:32.740 --> 00:40:36.980]   For multiple different markets, yeah, and they did and in the end there
[00:40:36.980 --> 00:40:42.180]   It depended you could tell the how part is on certain news agencies are some of them say oh well apple
[00:40:42.180 --> 00:40:44.740]   covered up hundred 200 120
[00:40:44.740 --> 00:40:46.340]   Had a had a
[00:40:46.340 --> 00:40:49.780]   Security problem with 125 million users and they didn't tell any of them
[00:40:49.780 --> 00:40:54.500]   Are and the others would be more sober and say well they just decided the best way to do it
[00:40:54.500 --> 00:40:58.980]   Which is to say hey, we had the sort of a breach they've talked about it in broad as possible terms
[00:40:59.380 --> 00:41:03.380]   Here are some of the apps that have been affected unfortunately there were thousands of them so you couldn't just really
[00:41:03.380 --> 00:41:07.220]   2500 and they only mentioned the top 25 so
[00:41:07.220 --> 00:41:11.140]   But they but that was probably I don't think that was in the testimony
[00:41:11.140 --> 00:41:14.340]   But that was I'm betting that was probably based on well how many how many
[00:41:14.340 --> 00:41:20.260]   How many people would have been affected by the top five and that would probably have covered nearly all of them
[00:41:20.260 --> 00:41:24.980]   Yeah, like I said if you if you present someone but hey check this list of 2500 apps to see if you've been affected by this
[00:41:24.980 --> 00:41:26.420]   That's a long list
[00:41:26.420 --> 00:41:32.180]   Yeah, did apple kill the other thing is if apple has the ability I don't know if they did it to take pull all those apps off your phone
[00:41:32.180 --> 00:41:35.140]   I don't think they did I think they pulled them all from the app store
[00:41:35.140 --> 00:41:41.060]   But there was some concern that those apps could still be on your phone installed. Yeah
[00:41:41.060 --> 00:41:49.780]   Um, so this I thought this I don't know you think this I thought this I understand why apple didn't want to send 125 million emails
[00:41:49.780 --> 00:41:55.300]   Out in 33 languages. Yeah. Yeah, I can understand the difficulty and yet
[00:41:56.100 --> 00:42:01.860]   It feels as if they didn't they they might have downplayed this most it could have been more aggressive
[00:42:01.860 --> 00:42:04.580]   I think this was this was the x code ghost
[00:42:04.580 --> 00:42:10.180]   Which was offered mostly chinese developers as a version of x code from chinese servers
[00:42:10.180 --> 00:42:16.500]   You could download faster in fact it carried a mal mware payload that allowed arbitrary execution of code
[00:42:16.500 --> 00:42:23.060]   On iPhones that could you be used to x field trade information from iphones most of the people downloading it were in china?
[00:42:23.700 --> 00:42:24.660]   um
[00:42:24.660 --> 00:42:29.380]   18 million in the us but 128 million total so most of them were in china
[00:42:29.380 --> 00:42:33.700]   Uh, and because it was mostly chinese apps that used this and then there's probably
[00:42:33.700 --> 00:42:38.820]   I guess it's speculative, but I would speculate that maybe this was the chinese government looking to
[00:42:38.820 --> 00:42:43.540]   Um, you know get some apps on the phone that they could use to spy on their
[00:42:43.540 --> 00:42:47.060]   Citizens, but that's purely speculative on my part
[00:42:47.060 --> 00:42:48.820]   Um, I
[00:42:48.820 --> 00:42:53.780]   You may and that might though have had something to do with apples reluctance to make too big a deal of it. I don't know
[00:42:53.780 --> 00:43:01.940]   Um for 4,000 apps actually a total apple new of 2,500 but uh, but malware researchers say
[00:43:01.940 --> 00:43:05.060]   4,000 total apps impacted
[00:43:05.060 --> 00:43:08.660]   This is the sort of stuff that we're very very grateful for because
[00:43:08.660 --> 00:43:12.900]   I'm a big fan of accountability. It's one thing for apple to say that oh well
[00:43:12.900 --> 00:43:14.900]   We've got the most we've got a
[00:43:15.300 --> 00:43:19.060]   Trustworthy secure safe place to get apps that's fine
[00:43:19.060 --> 00:43:23.300]   And I'm sure that that is your goal, but how well are you doing towards that goal would have been the slip-ups
[00:43:23.300 --> 00:43:24.740]   They're not going to talk about that
[00:43:24.740 --> 00:43:29.860]   So if they're going to make a statement again getting back to the ftc if you make a promise about something you have to be able to defend that promise
[00:43:29.860 --> 00:43:36.100]   And unfortunately we only get stories like these when there is a discovery phase of an important trial and this is
[00:43:36.100 --> 00:43:39.620]   I'm sure that apple realizes that
[00:43:40.260 --> 00:43:46.980]   This lawsuit is probably going to go away and end in their favor, but it's just the first it's just rehearsal for the big
[00:43:46.980 --> 00:43:53.140]   Court problems that are going to be having defending their choices and running the app store because that is the target
[00:43:53.140 --> 00:43:59.060]   That is the that is the thermal the the thermal support exhaust port on the death star in terms of regulatory
[00:43:59.060 --> 00:44:06.420]   Agencies attacking attacking apple. It's all about the app store apple also said at the time that there was they never thought that
[00:44:06.420 --> 00:44:10.100]   There was no information to suggest the malware is used for any malicious purpose
[00:44:10.100 --> 00:44:16.660]   And and now that we know it's so widely distributed. I have to say how would you know
[00:44:16.660 --> 00:44:20.180]   And that might is using it, huh?
[00:44:20.180 --> 00:44:23.140]   Or who else is using it?
[00:44:23.140 --> 00:44:26.180]   You know the act the person who has the exploit you don't know the other 10 people who have the
[00:44:26.180 --> 00:44:28.580]   Yeah, yeah, so
[00:44:28.580 --> 00:44:30.980]   Apple I think you could say I don't want to
[00:44:32.580 --> 00:44:38.500]   I think it'd be safe to say apple downplayed it. Is that fair Andy? I I agree with that
[00:44:38.500 --> 00:44:43.620]   I do think they could have been a lot more aggressive. Um, I was disagree my only disagreement was with the
[00:44:43.620 --> 00:44:47.300]   The strength of some of the headlines that was based on this
[00:44:47.300 --> 00:44:51.540]   Uh, because it is technically true that they did not they could they
[00:44:51.540 --> 00:44:56.900]   They could have informed every they certainly have records of who has downloaded what app when
[00:44:56.900 --> 00:45:02.420]   And so they certainly had the ability to say here's a list of everybody who might have downloaded an app that we know to have been in
[00:45:02.420 --> 00:45:06.180]   Affected by this malware. They apparently did not do that
[00:45:06.180 --> 00:45:11.620]   That was certainly within their power and they certainly I think that that would have been prudent if they really want to
[00:45:11.620 --> 00:45:18.740]   Uh, if they really want to keep that crown on their head about being we are the company that runs the best app store that protects its users
[00:45:18.740 --> 00:45:21.780]   Most aggressively, however, I don't think that it goes
[00:45:21.780 --> 00:45:28.260]   It falls all the way into the category of they were irresponsible. They were reckless. They were derelict in the responsibility
[00:45:28.260 --> 00:45:31.300]   They had a response. It was just not the best response for users
[00:45:31.460 --> 00:45:34.740]   Well, there's two ways if you want to say we have the most secure app store
[00:45:34.740 --> 00:45:41.220]   There's two ways to assert that one is to have it actually be secure. The other would be to say we have the most secure app store
[00:45:41.220 --> 00:45:46.580]   Here's how low the bar is. Yes. Yeah. Yeah, so, uh, there's also
[00:45:46.580 --> 00:45:51.940]   Uh, in in the same of discovery information about the uh, this jekyll app a researcher
[00:45:51.940 --> 00:45:54.900]   Show that you'd be possible put a benign app on
[00:45:54.900 --> 00:46:00.980]   Uh, it through the app review process get it on the phone and then modify it in such a way that would it would then be dangerous
[00:46:01.220 --> 00:46:07.620]   And then actually upset phil shiller in the email, um, uh, exchange. He said, you know, we got it. This is not good
[00:46:07.620 --> 00:46:13.860]   We got to fix this because uh, and that's what epic did. Yeah, yeah, right exactly here
[00:46:13.860 --> 00:46:19.780]   Here as you mentioned the uh, the the images from apple's app review processes. This is steven trattin smith
[00:46:19.780 --> 00:46:21.460]   Tweeting this
[00:46:21.460 --> 00:46:27.220]   Uh, it seems like he says they create a trust score of your app based on a list of binary and metadata criteria
[00:46:27.780 --> 00:46:31.300]   And then review what's changed between versions
[00:46:31.300 --> 00:46:39.940]   Um, of course. Yeah, do you think the first time the first version that goes up in the store then gets a more scrutiny than then subsequent revisions?
[00:46:39.940 --> 00:46:42.340]   Is that's what that implies, right?
[00:46:42.340 --> 00:46:46.580]   They might have kind of side on my automate the uh, the update
[00:46:46.580 --> 00:46:51.140]   Process one of the faults that internally they identified was that
[00:46:51.140 --> 00:46:53.060]   Um, uh, uh,
[00:46:53.060 --> 00:46:59.380]   One fault in their review process was that they were checking for calls to apis, but they weren't checking the apis themselves
[00:46:59.380 --> 00:47:04.420]   Right that that's what shiller was mad about he said that's exactly what how jekyll got through
[00:47:04.420 --> 00:47:09.620]   Yeah, uh, yeah, so that's what he was actually mad about here's another image from the netflix
[00:47:09.620 --> 00:47:16.100]   App reviewers claim app submissions as they go through and then are noted find which elements have changed since the
[00:47:16.100 --> 00:47:18.900]   last approved version
[00:47:18.900 --> 00:47:19.940]   so
