
[00:00:00.000 --> 00:00:07.160]   It's time for Mac break weekly the last episode of 2018 and yeah, there's still a lot of Apple news
[00:31:30.100 --> 00:31:34.740]   It's fast though. You can instantly issue virtual cards to your employees set limits control spend
[00:31:34.740 --> 00:31:39.940]   You could do it in real time. You've got your your console sets real time limits
[00:31:39.940 --> 00:31:44.900]   You also then get a physical credit card in the mail really quickly shortly thereafter
[00:31:44.900 --> 00:31:49.780]   I loved this the first time I used the Brex credit was awesome. I used it at a restaurant
[00:31:49.780 --> 00:31:54.100]   And I got a text immediately saying oh, we see you just charged something
[00:31:54.100 --> 00:31:56.420]   Take a picture of the receipt
[00:31:56.420 --> 00:32:02.020]   I said oh, okay, so I did responded to the text with a picture of the receipt. They said great. We've got that categorized
[00:32:02.020 --> 00:32:04.020]   It's in your quick books. Thank you
[00:32:04.020 --> 00:32:06.580]   Throw away the receipt. You don't need it anymore. I
[00:32:06.580 --> 00:32:11.940]   Love that you get complete statement descriptions that clearly tell you what you've spent on it
[00:32:11.940 --> 00:32:14.260]   Of course, not just quick books. It integrates with all the major accounting
[00:32:14.260 --> 00:32:22.180]   Programs we use quick books. That's that's why I mentioned it join the thousands of startups and tech companies who use Brex to manage their growing business needs
[00:32:22.660 --> 00:32:26.500]   and earn valuable rewards by doing so get the card free and
[00:32:26.500 --> 00:32:32.340]   Twit listeners get Brex cards fees waived in perpetuity at brex.com/twit that's brex
[00:32:32.340 --> 00:32:34.740]   burex.com
[00:32:34.740 --> 00:32:36.580]   Slash twit we thank Brex
[00:32:36.580 --> 00:32:41.140]   For not only for their support but for making the best possible business card. I love it
[00:32:41.140 --> 00:32:50.740]   So by the way, uh nine to five, uh, mac had the story this week that apple is in fact working on custom modems for iphones
[00:32:51.380 --> 00:32:55.380]   Yep, so that's uh, you know, not not a surprise
[00:32:55.380 --> 00:33:00.020]   In fact for years. Yeah, they've been poaching employees from qualcom
[00:33:00.020 --> 00:33:04.180]   For a while and we're attempting to according to the information
[00:33:04.180 --> 00:33:08.660]   Let's give let's give credit where credits do because I love the information and just renewed my subscription
[00:33:08.660 --> 00:33:11.460]   They had some great articles this you're so smart
[00:33:11.460 --> 00:33:16.260]   Yeah anonymous sources familiar with a silly emotum plans that this is indeed an active
[00:33:16.260 --> 00:33:18.980]   project
[00:33:18.980 --> 00:33:22.660]   Apple an apple made cellular modem could take as long as three years to land on an iphone
[00:33:22.660 --> 00:33:28.980]   I think because we've heard that apple is going to put off 5g till 2020, which is completely reasonable given the state of 5g
[00:33:28.980 --> 00:33:35.620]   That's probably when you do it right not this this year, but maybe nixx. G. Maybe six g or wait till six
[00:33:35.620 --> 00:33:40.580]   When is six 2025 they're drafting it now. Are they jeez Louise? Yeah
[00:33:40.580 --> 00:33:45.940]   You can get five so veris is doing its own version of 5g. I'm working where else right?
[00:33:46.100 --> 00:33:50.740]   It's not just like standard and then and then who was it?
[00:33:50.740 --> 00:33:56.340]   AT&T just announced that they're offering residential 5g in about 12 cities. I think I think that that happens this
[00:33:56.340 --> 00:34:00.180]   Friday. Yeah, you get a special little 5g modem you put in your window
[00:34:00.180 --> 00:34:05.300]   And uh verizon is writing down oath so it can afford 5g and 18
[00:34:05.300 --> 00:34:11.140]   Is buying time Warner's or can't afford 5g. It's obviously you see where we are into years 5g will happen though, right?
[00:34:11.140 --> 00:34:12.180]   I mean, it's not yes
[00:34:12.180 --> 00:34:16.340]   It just depends it's always who can build out the most infrastructure the best the fastest
[00:34:16.340 --> 00:34:18.980]   Who ends up having a good network for the first couple of years?
[00:34:18.980 --> 00:34:26.900]   And it also depends on how they how they can sell it to people and make them realize that they're doing that they're they're buying something that's valuable to them
[00:34:26.900 --> 00:34:29.060]   Which is going to be a harder sell than LTE was
[00:34:29.060 --> 00:34:33.140]   Do you consider group FaceTime calls unrealistic?
[00:34:33.140 --> 00:34:35.940]   No
[00:34:35.940 --> 00:34:42.180]   uh according to uh apple insider apple is working to make them more realistic the audio in the calls
[00:34:42.180 --> 00:34:47.060]   Uh, they're processing they want to implement the cocktail party effect
[00:34:47.060 --> 00:34:50.900]   To make it easier to talk
[00:34:50.900 --> 00:34:56.100]   We actually use this and we use something similar to this not exactly it's spatial
[00:34:56.100 --> 00:34:59.700]   It's spatial rendering so you know where the voice is coming so a lot of times for
[00:34:59.700 --> 00:35:02.020]   some of our
[00:35:02.020 --> 00:35:03.940]   Folks what we'll do is um if you have
[00:35:04.420 --> 00:35:09.460]   Comms and stereo in your ears. We will move like your clients will be over in the right
[00:35:09.460 --> 00:35:12.180]   Other people will be over in the left some people will be in the center
[00:35:12.180 --> 00:35:18.100]   And so by having three or four positions or five positions of where people are that are talking to you
[00:35:18.100 --> 00:35:21.380]   You know who's talking to you because you might have hundreds of people on a comms
[00:35:21.380 --> 00:35:27.140]   Um from different groups and you kind of get it you get and after a couple hours you get kind of used to knowing where everybody is
[00:35:27.140 --> 00:35:29.220]   And so it it actually makes a lot of sense
[00:35:29.220 --> 00:35:32.500]   And it sounds like it actually is paying attention to where you're looking
[00:35:32.820 --> 00:35:38.820]   So um, you know from from looking at that so it it it's less crazy than it then it looks when you read the article
[00:35:38.820 --> 00:35:40.980]   Okay
[00:35:40.980 --> 00:35:46.260]   There's a lot of technology for basically identifying specific voices within one single voice track
[00:35:46.260 --> 00:35:50.740]   And then being able to sort of isolate one and give it more prominence to the others
[00:35:50.740 --> 00:35:54.580]   Uh, and that would be that would be a pretty big thing like every every time uh
[00:35:54.580 --> 00:36:00.100]   Uh before uh before our show there might be a couple of interesting conversations happening at the same time
[00:36:00.420 --> 00:36:06.900]   One of which being like my conversation with with the producers about okay. So is the lighting okay now?
[00:36:06.900 --> 00:36:08.100]   Okay, can you hear me now?
[00:36:08.100 --> 00:36:14.500]   Uh, damn. Okay. What if I unplug and re-plug in and meanwhile like you guys can't really have their your conversation because it's all
[00:36:14.500 --> 00:36:16.580]   It's all being much together
[00:36:16.580 --> 00:36:22.260]   Uh, but to be able to put multiple conversations that are of interest to one specific listener on the same channel
[00:36:22.260 --> 00:36:25.860]   Wouldn't just create a wonderful experience for that one person
[00:36:26.100 --> 00:36:30.260]   It would also actually greatly enhance what you can do with one single channel of audio
[00:36:30.260 --> 00:36:35.300]   And if you think about it, this is actually what people with hearing aids have problems with is that everybody sounds this at the same level
[00:36:35.300 --> 00:36:41.140]   So they have a hard time they hear everything kind of together. So this is modern hearing aids are supposed to do directional stuff
[00:36:41.140 --> 00:36:44.820]   Right. Yeah, but it's it's the same kind of thing where you're gonna if you're talking to someone you kind of turn
[00:36:44.820 --> 00:36:49.380]   To the way you're gonna hear my modern hearing aids are somewhere with my air pods if anybody sees
[00:36:49.380 --> 00:36:50.260]   Oh, no
[00:36:50.260 --> 00:36:50.740]   Oh, no
[00:36:50.740 --> 00:36:54.180]   You found please and I bet you your modern hearing aids cost a lot more than the air pods
[00:36:54.180 --> 00:37:00.020]   A lot more although I am on my third set of air pods. So it's it's starting up. Yeah, it's catching up
[00:37:00.020 --> 00:37:05.060]   Uh nik d in our chat room who was just in studio and then his whole group had to leave their visiting
[00:37:05.060 --> 00:37:09.780]   Uh says we are now using facetime more than skype for business. It beats skype for business in every way
[00:37:09.780 --> 00:37:12.900]   That's an interesting unexpected side effect of that
[00:37:12.900 --> 00:37:14.740]   I think that I find that uh
[00:37:14.740 --> 00:37:17.380]   FaceTime is more stable than many of the other platforms
[00:37:17.380 --> 00:37:22.340]   But it's also a little bit a notch lower in quality oftentimes and so um, but it works better
[00:37:22.420 --> 00:37:24.420]   You know, I should start using it
[00:37:24.420 --> 00:37:28.260]   We bought a mac mini just for that purpose. It won't it's not it
[00:37:28.260 --> 00:37:35.140]   When you have good bandwidth, uh, it's gonna look better on skype than it does on facetime. Oh interesting. Look and sound better. Oh interesting
[00:37:35.140 --> 00:37:39.620]   Um, uh, at least that's been our experience. Um, yeah, we just bought the big skype tx box
[00:37:39.620 --> 00:37:46.580]   So I'm not sure I want to switch to facetime, but yeah, no, this I have a skype. I want a band in skype god knows
[00:37:46.580 --> 00:37:48.980]   Yes, but it's the best
[00:37:48.980 --> 00:37:51.860]   Nothing out there
[00:37:51.860 --> 00:37:56.420]   The thing that it does better than than all the other platforms is it will suck up as much bandwidth as you right of it
[00:37:56.420 --> 00:38:00.820]   But the problem with all of our hosts like rene and andi have lost a bandwidth and so they do
[00:38:00.820 --> 00:38:04.180]   They they almost always look great if yeah, if there are other issues
[00:38:04.180 --> 00:38:10.340]   Right, the hard part is that skype doesn't handle variations in the bandwidth nearly as well because it's using up so much of it
[00:38:10.340 --> 00:38:13.780]   So if it suddenly drops, you start to break up pretty quickly. That's what we notice
[00:38:13.780 --> 00:38:17.140]   Yeah, and so um, but it uh, this is obviously something we have to
[00:38:17.140 --> 00:38:21.060]   I've had to do hundreds of events with uh, and uh with all the different platforms
[00:38:21.060 --> 00:38:27.380]   And so it so we prefer we have about four or five of those skype boxes because of that because it's it is still going to look the best
[00:38:27.380 --> 00:38:29.460]   um, there's
[00:38:29.460 --> 00:38:31.460]   Unfortunately, the skype tx boxes are
[00:38:31.460 --> 00:38:36.900]   Mostly done, you know, so what do you mean done like it's over? No, no, they're mostly they're mostly complete
[00:38:36.900 --> 00:38:40.340]   They're not quite oh, yeah, we have we have actually a really nice one
[00:38:40.340 --> 00:38:44.100]   They but it has an audio bug. It's not in production yet. We're still using what's
[00:38:44.100 --> 00:38:46.980]   In which audio bug are you having?
[00:38:47.460 --> 00:38:50.900]   Because I can tell you which one you have you have it wait, wait, we're talking with our engineers
[00:38:50.900 --> 00:38:55.300]   I don't know you have a you have the new tech skype box. Yep. It's the vs 400
[00:38:55.300 --> 00:38:59.540]   Yep, and it's losing sync. Yep. Nope. Um or drop
[00:38:59.540 --> 00:39:01.620]   Yeah, it's Carson says yes
[00:39:01.620 --> 00:39:06.100]   So the only way to keep sync on Alex would know more because he's been working with those so the dontay protocol
[00:39:06.100 --> 00:39:09.620]   Distortion issues and is that coming out of the analog?
[00:39:09.620 --> 00:39:14.180]   The return audio so it's not for us, but it would be for Andy and Renee
[00:39:14.180 --> 00:39:20.020]   Are you feeding it? Uh, are you feeding it Dante or using Dante to transport it what live wire?
[00:39:20.020 --> 00:39:25.860]   Oh, I've never used live wire. So we use it's apparently a live wire bug or bug interaction
[00:39:25.860 --> 00:39:28.580]   The problem is that the the the skype tx box
[00:39:28.580 --> 00:39:32.020]   99 of the users use it with sdi
[00:39:32.020 --> 00:39:37.060]   So if you if you de embed and embed the sdi signals it works perfectly because that's what everybody does
[00:39:37.060 --> 00:39:43.300]   If you use the Dante the analog the anything else you're in this like tiny little percentage that they never test and they and you
[00:39:43.540 --> 00:39:48.260]   You know, we're working with them to make it work and it will work you will make it work
[00:39:48.260 --> 00:39:52.980]   No, we're working with them and then they're gonna fix the bug right it's actually a nice relationship
[00:39:52.980 --> 00:39:55.940]   We have new tech is very responsive. It's just a matter of having a we've always
[00:39:55.940 --> 00:40:00.660]   You know, we've used new tech here since the very earliest days. So they're the best of the skype tx boxes
[00:40:00.660 --> 00:40:04.900]   We could we test it all of them. That's the one. They're the best ones. We have five of them nice
[00:40:04.900 --> 00:40:07.620]   Okay, getting but getting back to uh
[00:40:07.620 --> 00:40:09.620]   Yeah
[00:40:11.860 --> 00:40:15.940]   I'm just saying to just point out a problem that apple's gonna have going forward that
[00:40:15.940 --> 00:40:18.180]   you can it's
[00:40:18.180 --> 00:40:20.500]   It people can prefer it to skype
[00:40:20.500 --> 00:40:23.380]   But the great thing about skype is that it works on damn near everything
[00:40:23.380 --> 00:40:27.940]   And are you gonna force people to this is a this is the greatest communication platform
[00:40:27.940 --> 00:40:32.820]   You can possibly have provided that everybody in your entire network is using apple devices
[00:40:32.820 --> 00:40:36.180]   And given how much of a push that putting into video now
[00:40:36.660 --> 00:40:42.900]   Uh, their their video streaming service can they continue to say that this is going to be the greatest video streaming service
[00:40:42.900 --> 00:40:47.780]   Well, we're developing and putting all kinds of money into all kinds of deals for all kinds of amazing content
[00:40:47.780 --> 00:40:53.300]   And unless you have an apple streaming device that really has absolutely no advantage over
[00:40:53.300 --> 00:40:59.540]   Any other box that costs a third as much you won't be able to watch any of it is it's
[00:40:59.540 --> 00:41:02.180]   They have to really start to think about the
[00:41:02.180 --> 00:41:06.340]   Depending on what their plans are they're gonna have to start thinking about becoming a mat multi platform company
[00:41:06.340 --> 00:41:10.260]   If they really want to achieve what they seem to want to achieve here
[00:41:10.260 --> 00:41:14.500]   I don't think the thing is is that you can have a really good business with a very small percentage
[00:41:14.500 --> 00:41:19.140]   I don't think that they need it. Um, I think that the the dealing with the multi platform issues
[00:41:19.140 --> 00:41:22.020]   We deal with a lot of the multi platform issues on a lot of these things and
[00:41:22.020 --> 00:41:24.820]   It's just easier when it's all on the same platform
[00:41:24.820 --> 00:41:28.500]   And I think that apple is not gonna I don't I'd be blown away if apple really gets into
[00:41:28.500 --> 00:41:31.220]   Any more multi platform than they already are doing
[00:41:31.700 --> 00:41:34.660]   Um, you know, because I don't think that you know, you can have a small percentage
[00:41:34.660 --> 00:41:37.940]   I mean a very successful car company might have six or eight percent of the market
[00:41:37.940 --> 00:41:39.860]   You know, it's doesn't it doesn't need
[00:41:39.860 --> 00:41:45.140]   They don't need to have 40 or 50 percent of the market. Um, they get they can have you know 10 percent or five percent of the market
[00:41:45.140 --> 00:41:46.420]   That's very happy
[00:41:46.420 --> 00:41:51.540]   Well, but the the ironic your customer your customer isn't one person by one car for themselves
[00:41:51.540 --> 00:41:56.180]   The the the custom is a group of people that are trying to work together
[00:41:56.180 --> 00:41:58.740]   and so
[00:41:58.740 --> 00:42:01.540]   At what point does an incident this is great for families?
[00:42:01.540 --> 00:42:09.460]   But what happens when our institutions more likely to say that we have to reject this out of hand because we can't simply
[00:42:09.460 --> 00:42:15.460]   We can't tell somebody who needs to be in on this conversation that you can't you have to go to the apple store
[00:42:15.460 --> 00:42:19.940]   And put the cone of silence over you and one of those demo iPads
[00:42:19.940 --> 00:42:25.060]   Because this is not going to our company solution or our group organization solution doesn't work with apple
[00:42:25.460 --> 00:42:28.900]   And this is a conversation we've had been talking about some video streaming before
[00:42:28.900 --> 00:42:31.540]   It's but how
[00:42:31.540 --> 00:42:37.940]   Prominent can they be if they're creating culture that can only be appreciated by people who are buying
[00:42:37.940 --> 00:42:44.420]   Uh, really expensive electronics. Oh, but I look at like it's I think I think they're pushing they're pushing the easy button
[00:42:44.420 --> 00:42:48.820]   I think that I think that I think that I think they're gonna continue to push the easy button
[00:42:48.820 --> 00:42:50.020]   I mean you look at like for me
[00:42:50.020 --> 00:42:55.860]   I would not give my kids anything other than an iPhone because because I I do all the little gifts and the little things and I do
[00:42:55.860 --> 00:43:01.220]   I do, you know, FaceTime and I do all these other things. I'm not gonna, uh, you know, I'm giving them older my older phones
[00:43:01.220 --> 00:43:03.780]   But they um, you know
[00:43:03.780 --> 00:43:08.900]   So that's not just one person that's a whole family deciding that we're all going to be iPhone because I don't want to deal with
[00:43:08.900 --> 00:43:15.300]   Trying to show them how to do anything cross-part. I'm a face be I run old family. I'm giving everybody Facebook portals for
[00:43:15.300 --> 00:43:18.260]   The terrible problem with FaceTime is that
[00:43:18.900 --> 00:43:24.660]   Everyone remembers that steve jobs wanted to open source it because it was a wonderful beautiful peer-to-peer technology
[00:43:24.660 --> 00:43:28.900]   And then they rapidly told him, uh, that's nice. D. We didn't build it that way and oh, by the way
[00:43:28.900 --> 00:43:34.340]   Verde mex is now suing us 19 different ways from sunset what happened and we're having to rearchitect it through relay servers
[00:43:34.340 --> 00:43:37.780]   So now this beautiful peer-to-peer dream that would have been so easy to open source
[00:43:37.780 --> 00:43:42.020]   Uh, we're gonna add a billion people going through our servers every day for absolutely no money
[00:43:42.020 --> 00:43:46.420]   Cross-platform and services two things we do so well. Uh, no
[00:43:46.820 --> 00:43:50.500]   Oh, so now we know what happened. I didn't realize all of that was apple's not good at it
[00:43:50.500 --> 00:43:52.500]   I mean any any cross-platform
[00:43:52.500 --> 00:43:57.140]   And there's no business model because they have to literally take a billion
[00:43:57.140 --> 00:44:03.220]   Potentially a billion extra customers onto relay servers to work around this patent that they've been litigating for eight years now. She's
[00:44:03.220 --> 00:44:06.100]   Again with the patents
[00:44:06.100 --> 00:44:12.100]   Here's a surprise by the rocket rocket so much. Here's a surprise. You can now play your apple music on your amazon echo
[00:44:12.100 --> 00:44:15.220]   How did that happen?
[00:44:15.220 --> 00:44:20.180]   There's something going on between those two that's gonna that's got a herd of all the pod sales, right?
[00:44:20.180 --> 00:44:23.220]   It's well that division has also also
[00:44:23.220 --> 00:44:26.980]   Oh, so i'm sorry. Go ahead. I have a mirror. I think no
[00:44:26.980 --> 00:44:29.700]   I was just gonna say that apple music has a very different mandate
[00:44:29.700 --> 00:44:34.420]   It's been available on androids since day one and apple could have very easily canceled the android app when they took over
[00:44:34.420 --> 00:44:39.380]   But they want they they prioritize family plans and they realize that not everyone in the family has an iPhone
[00:44:39.380 --> 00:44:43.220]   And not everyone in the family has a home pod and it provides greater value to the families
[00:44:43.860 --> 00:44:47.300]   If they if you can buy the subscription and then play it on anything you happen to have
[00:44:47.300 --> 00:44:53.380]   We just we just we just responded to that by saying Alex said i give everybody an iPhone in my family
[00:44:53.380 --> 00:44:57.140]   That way it all works, but this is a paid service. This is not like
[00:44:57.140 --> 00:45:02.180]   Those things are free. This is a paid service and that's a very easy business model to just
[00:45:02.180 --> 00:45:04.740]   And right now i have i have an
[00:45:04.740 --> 00:45:09.060]   Yeah, you know in the in the kitchen we have an a echo show or whatever and
[00:45:09.540 --> 00:45:16.420]   Um, my wife and my kids use it almost constantly and we use i have amazon music because or i have prime or whatever that
[00:45:16.420 --> 00:45:21.140]   That's why that's the other step i pay for that just for that echo because because of the echo amazon
[00:45:21.140 --> 00:45:23.380]   I have an amazon lemon because of our echoes
[00:45:23.380 --> 00:45:27.220]   It's mostly so my daughter when we make breakfast my daughter can want me to say play pearl jam and then i just place both
[00:45:27.220 --> 00:45:29.700]   So i'm so who gave in on this one
[00:45:29.700 --> 00:45:32.820]   Amazon a good deal for selling amazon
[00:45:32.820 --> 00:45:36.260]   Well, it's both they got a deal amazon is selling apple stuff again
[00:45:36.740 --> 00:45:41.620]   And apple gets to push apple music more which is for some sometimes you it's like sometimes you want to have
[00:45:41.620 --> 00:45:44.660]   Services that help you lock people to your hardware
[00:45:44.660 --> 00:45:49.140]   And sometimes you want to have services that create their own business and when you have paid services
[00:45:49.140 --> 00:45:51.460]   Those are the easiest to sort of see as their own businesses
[00:45:51.460 --> 00:45:56.020]   It's it's much more doubtful that people people will say they'll pay 10 bucks a month for i message your face time
[00:45:56.020 --> 00:45:59.700]   But they won't but they will pay 10 bucks a month for music and probably for television
[00:45:59.700 --> 00:46:02.420]   You know what music no longer will have remember ping
[00:46:05.140 --> 00:46:07.140]   apple music a couple things on ping
[00:46:07.140 --> 00:46:13.620]   I was excited for photons apple music connect seems to be going the way of ping now apple has
[00:46:13.620 --> 00:46:20.020]   Started telling apple music artists. It's removing the ability for those artists to post content to connect
[00:46:20.020 --> 00:46:22.180]   and
[00:46:22.180 --> 00:46:26.980]   Previously posted content is being removed from the for you section and artist page is an apple music
[00:46:26.980 --> 00:46:31.460]   Uh, this is the announcement artists are receiving according to nine and five mac
[00:46:31.460 --> 00:46:35.620]   We've made a few changes to apple music. We'd like to tell there's probably like six independent artists
[00:46:35.620 --> 00:46:38.340]   They're like I can't believe they did this to me. I know no one else is so pissed
[00:46:38.340 --> 00:46:44.500]   No one else is today. We're streaming music discovery. We're streamlining music discovery by removing connect posts
[00:46:44.500 --> 00:46:47.700]   streamlining streamlining it so
[00:46:47.700 --> 00:46:51.780]   This is nobody's using it. They don't want to nobody's using it. They don't care about it
[00:46:51.780 --> 00:46:54.500]   Yeah, it's like google plus i used it here's where i use it
[00:46:54.500 --> 00:46:59.300]   And i think it's still doing it it's part of my recommendations engine right those artists
[00:46:59.300 --> 00:47:04.100]   It was never going to work unless apple literally paid a marketing person to be with every musician
[00:47:04.100 --> 00:47:07.540]   For several hours a day using it on their behalf. It was never going to
[00:47:07.540 --> 00:47:10.900]   Attain any serious traction with artists. They'd rather use twitter
[00:47:10.900 --> 00:47:17.700]   This was also also this was a this was a really wonderful deal for artists in which they get to create exclusive content for apple music
[00:47:17.700 --> 00:47:19.860]   Without getting any benefit from it
[00:47:19.860 --> 00:47:26.100]   But pomacardi and emistone created some music it's a anti-bullying
[00:47:26.100 --> 00:47:28.980]   video
[00:47:29.140 --> 00:47:31.140]   from macartian stone
[00:47:31.140 --> 00:47:33.540]   Which is an interesting
[00:47:33.540 --> 00:47:34.740]   pair
[00:47:34.740 --> 00:47:36.740]   Everyone did something once leo. Yeah
[00:47:36.740 --> 00:47:41.780]   It's from his a 2018 album egypt station. It's an apple music exclusive
[00:47:41.780 --> 00:47:44.580]   They were connect curious
[00:47:44.580 --> 00:47:48.340]   I could just play a little bit of it. Uh, there's paul
[00:47:48.340 --> 00:47:49.940]   So
[00:47:49.940 --> 00:47:53.460]   I'm watching this video if there are kids being bullied
[00:47:53.460 --> 00:47:57.940]   They might just think it's the kind of thing you can just stand up to and laugh off
[00:47:58.340 --> 00:48:00.340]   kind of creepy looking
[00:48:00.340 --> 00:48:02.180]   Okay
[00:48:02.180 --> 00:48:05.940]   That's all I could play because it's not apple music exclusively
[00:48:05.940 --> 00:48:13.380]   apple has taken three of the 25 spots on ad weeks best ads of 2018
[00:48:13.380 --> 00:48:16.900]   I think they should have all 25 of them
[00:48:16.900 --> 00:48:24.260]   Uh, 30 of them. Yeah, I think one of them of course is their holiday ad which we great which I love which we showed
[00:48:24.500 --> 00:48:31.300]   The physical the physical models that they built. We're just I wanted as my train set leo. Yeah, so that uh, that is ninth place
[00:48:31.300 --> 00:48:35.140]   It's called the share your gifts holiday animation commercial
[00:48:35.140 --> 00:48:37.460]   um
[00:48:37.460 --> 00:48:42.820]   Although can I can I say that as anybody who's been like a creator for a long time kind of test
[00:48:42.820 --> 00:48:49.860]   The idea that here are all here's all the artwork that I've done that I decided not to show people here all the the short stories that i've written
[00:48:49.860 --> 00:48:54.020]   And poems i've decided not to show people guess what it suddenly all gets blown out
[00:48:54.020 --> 00:48:58.980]   The window and now it's available to just strangers in the street. You are going to look at it and comment on it
[00:48:58.980 --> 00:49:07.620]   That that that's like a facebook horror story. Yeah. Oh my god all my private posts under my alias have now been gut tagged bublic. Yeah
[00:49:07.620 --> 00:49:14.180]   Yeah, poor Sophia, but but good puppets good animation. It's number 19 on the list this ad the one where the
[00:49:14.180 --> 00:49:16.820]   girls walk it through her high school
[00:49:16.820 --> 00:49:20.900]   Uh locker alley and unlocks her phone with her face ID and then
[00:49:21.460 --> 00:49:26.260]   unlocks her locker with face ID. I was never sure about this from a security perspective all the
[00:49:26.260 --> 00:49:35.300]   Her lockers now apple is big. This is like another anti google anti facebook sort of position to take she unlocks everything
[00:49:35.300 --> 00:49:39.700]   With yeah, they got that that janitor shurkin fly open when you look at him
[00:49:39.700 --> 00:49:46.820]   All the school this it's a good ad but you're right. I'm not sure the messaging is exactly what apple
[00:49:47.540 --> 00:49:51.220]   Like the prom hole and the blood over her something that's
[00:49:51.220 --> 00:49:56.340]   No, she's stolen as the engineer's package and the very very expensive for the school
[00:49:56.340 --> 00:50:02.500]   That's all she's letting all the frogs out of their cages and biology class letting the fish out of their oh my god
[00:50:02.500 --> 00:50:05.300]   This is now she's fleeing the school. She's trying to get me
[00:50:05.300 --> 00:50:09.300]   All because of face ID unlock with a look
[00:50:09.300 --> 00:50:15.700]   Yeah, even the true in is he locked to the I never understood that. Oh, I guess he just went on lock around his neck
[00:50:16.420 --> 00:50:18.420]   What was he locked the other flag?
[00:50:18.420 --> 00:50:22.900]   This is doing a very like 1978 sort of style
[00:50:22.900 --> 00:50:28.660]   This is the highest rated though. I kind of surprised me number two on the list of the top 25 ads
[00:50:28.660 --> 00:50:31.380]   For 2018 scott spike jones
[00:50:31.380 --> 00:50:33.620]   Homepot ad
[00:50:33.620 --> 00:50:37.700]   Welcome home. Let me let me put the audio on here if you look at the making of this
[00:50:37.700 --> 00:50:40.340]   I mean, I don't think I saw this. Oh my goodness
[00:50:40.340 --> 00:50:45.300]   When did this uh come out must have been earlier this year? Yeah, it was more around the homepot times
[00:50:46.100 --> 00:50:48.100]   So she's on what on us on the subway
[00:50:48.100 --> 00:50:54.260]   This is miserable. That's human girl. It's exactly surrounded by human health horrible horrible
[00:50:54.260 --> 00:50:58.340]   On inside ai ai will help ai will help come on
[00:50:58.340 --> 00:51:01.460]   Let your homepot make your bed
[00:51:01.460 --> 00:51:05.860]   So much emptier and look at how many times they edit or don't edit
[00:51:05.860 --> 00:51:12.180]   Is it a long tracking? She's a lot of tracking shots here. I'm not sure if it's all tracking, but it's there's been there's
[00:51:12.180 --> 00:51:14.820]   But when you when it gets going
[00:51:15.620 --> 00:51:17.620]   She
[00:51:17.620 --> 00:51:19.620]   She feels better now because
[00:51:19.620 --> 00:51:23.060]   In her tiny little apartment
[00:51:23.060 --> 00:51:27.140]   This is what I this is what happens to every young person who moves to New York city
[00:51:27.140 --> 00:51:31.140]   So sad except the apartments to half the size. Yeah, this is jones a huge
[00:51:31.140 --> 00:51:33.700]   helpful about
[00:51:33.700 --> 00:51:35.700]   She's falling asleep
[00:51:35.700 --> 00:51:40.020]   This is the second best out of the year. This is how I destroyed my my last
[00:51:41.220 --> 00:51:44.500]   To the class of my hand, but it wasn't gin and tonic
[00:51:44.500 --> 00:51:50.180]   It was a bit of clear liquid. Okay. We're telekinesis magic
[00:51:50.180 --> 00:51:56.500]   Is your apartment gonna get bigger? Oh, it is
[00:51:56.500 --> 00:52:00.020]   Thanks to homepot
[00:52:00.020 --> 00:52:03.060]   You can have a five thousand dollar New York city flat
[00:52:03.060 --> 00:52:10.740]   The friends apartment. I haven't seen this one. This is a very long one. There's a number of reasons. Yeah, I haven't seen this one either
[00:52:11.300 --> 00:52:12.820]   So
[00:52:12.820 --> 00:52:18.260]   So that's what's interesting. So this is all my practicals. This is not none of this is CGI
[00:52:18.260 --> 00:52:20.340]   It's all done in reality in real
[00:52:20.340 --> 00:52:23.700]   That's pretty cool
[00:52:23.700 --> 00:52:31.540]   I thought I saw this in a way fair
[00:52:31.540 --> 00:52:37.140]   Need have a number in the lower this order against how the how the value of this property is expanding as they had
[00:52:38.740 --> 00:52:45.300]   A lot of the still off physical. I know New York City co-op owners often will break into the apartment next door to expand their flats. There you go
[00:52:45.300 --> 00:52:50.820]   This is a new way of doing it. It's kind of an ugly flat now though. I gotta say it's a little
[00:52:50.820 --> 00:52:53.220]   hallucinogenic
[00:52:53.220 --> 00:52:59.460]   So if you had hallucinogens would be a great boy who is spike jones. He's not spike Lee. No, no, no
[00:52:59.460 --> 00:53:05.620]   He's not a lot of great videos. He said he's a music video director. Uh, he well. He's actually a director of musical
[00:53:06.100 --> 00:53:09.460]   Go ahead and he sorry he did a great Christopher Walken
[00:53:09.460 --> 00:53:16.020]   Of a video for a five-boy slim. He is like the goat one of the go-to guys you go to for like a really cool video
[00:53:16.020 --> 00:53:19.540]   Do you want to think outside the box?
[00:53:19.540 --> 00:53:33.300]   Oh, she's created a second person. She's got a doppelganger. Yes, she is going in the mirror with her doppelganger
[00:53:33.620 --> 00:53:36.020]   The apartment suddenly is under the tester act
[00:53:36.020 --> 00:53:43.780]   I think this is what happens when you take loose jens in the New York City subway
[00:53:43.780 --> 00:53:53.220]   We're still off through about this commercial. This is a very long ad
[00:53:53.220 --> 00:53:57.060]   Yeah, it's it this is the long version of it like like there was a long version of show your
[00:53:57.060 --> 00:54:02.420]   Uh, you know the the holiday one. Yeah, and there was there was definitely like 30 second one minute versions that were
