
[00:00:00.000 --> 00:00:04.000]   [music]
[00:16:29.160 --> 00:16:35.500]   So what you need to do with in Safari is go to preferences, security tab, uncheck Java.
[00:16:35.500 --> 00:16:39.240]   Make sure also, this is something everybody should do in general.
[00:16:39.240 --> 00:16:43.680]   There is a setting that's very convenient on Safari, but it's a bit of a problem before
[00:16:43.680 --> 00:16:48.040]   that open, safe files after downloading checkbox.
[00:16:48.040 --> 00:16:52.600]   It's really convenient when you download a DMG file, it automatically mounts it and opens
[00:16:52.600 --> 00:16:53.600]   it up.
[00:16:53.600 --> 00:16:54.600]   It's also really dangerous.
[00:16:54.600 --> 00:16:56.440]   You should uncheck that and leave that unchecked.
[00:16:56.440 --> 00:16:58.600]   It's in the general preferences.
[00:16:58.600 --> 00:17:03.920]   Uncheck, enable Java and the security preferences and Java and JavaScript or just Java.
[00:17:03.920 --> 00:17:06.800]   Well, don't get me started on JavaScript.
[00:17:06.800 --> 00:17:11.240]   If you talk to Steve Gibson, he'd say there's no safe JavaScript either, but so far just
[00:17:11.240 --> 00:17:12.240]   Java.
[00:17:12.240 --> 00:17:15.120]   Firefox, it's in preferences content.
[00:17:15.120 --> 00:17:18.200]   Omni web preferences show all click security.
[00:17:18.200 --> 00:17:20.080]   Camino preferences web features.
[00:17:20.080 --> 00:17:22.920]   You know what they don't say here is WebKit.
[00:17:22.920 --> 00:17:26.280]   And I guess it would be the same as Safari.
[00:17:26.280 --> 00:17:29.920]   Opera, preferences, advanced tab, click content.
[00:17:29.920 --> 00:17:36.000]   You know, this is an easy thing to do, but have I done it?
[00:17:36.000 --> 00:17:37.000]   No.
[00:17:37.000 --> 00:17:39.280]   I just did right there while you were telling me to.
[00:17:39.280 --> 00:17:40.280]   I'm not about this.
[00:17:40.280 --> 00:17:43.200]   It's Tuesday and you know, this is, see, this is the problem.
[00:17:43.200 --> 00:17:46.080]   We are a little complacent as Mac users.
[00:17:46.080 --> 00:17:47.080]   Let's face it.
[00:17:47.080 --> 00:17:49.480]   I mean, it's hard not to be complacent when you're not affected.
[00:17:49.480 --> 00:17:51.760]   I mean, I know that I was terrified of this.
[00:17:51.760 --> 00:17:56.240]   I got one of the early viruses on OS 7 or 6 or whatever.
[00:17:56.240 --> 00:17:58.760]   It was a Tetris game that was floating around.
[00:17:58.760 --> 00:18:02.240]   This would be 1991 or 90 or whatever.
[00:18:02.240 --> 00:18:06.760]   And it was a Tetris game that was well known that this, I didn't know until I read about
[00:18:06.760 --> 00:18:12.280]   it, you know, on the prodigy discussion boards after I got it, but it destroyed the, I mean,
[00:18:12.280 --> 00:18:13.280]   it destroyed the computer.
[00:18:13.280 --> 00:18:14.280]   Yeah.
[00:18:14.280 --> 00:18:16.720]   I mean, it just, it really, you know, it was, I mean, not destroyed it, but I just, I had
[00:18:16.720 --> 00:18:19.120]   to really, I lost everything, you know, that was on the computer.
[00:18:19.120 --> 00:18:20.120]   I remember the stage.
[00:18:20.120 --> 00:18:22.480]   It was a, it was a bad, it was a very, very bad one.
[00:18:22.480 --> 00:18:27.800]   OS 7, I think was the first, the first widespread virus that I was aware of was on System 7.
[00:18:27.800 --> 00:18:28.800]   Right.
[00:18:28.800 --> 00:18:30.440]   And I think it was, I think this was System 6.
[00:18:30.440 --> 00:18:31.440]   Yeah.
[00:18:31.440 --> 00:18:36.120]   And it was a, and, but it was bad enough that I wouldn't touch anything that I didn't know
[00:18:36.120 --> 00:18:38.240]   where that came from for years.
[00:18:38.240 --> 00:18:41.800]   So, you know, I, I think then it just slowly wore off.
[00:18:41.800 --> 00:18:42.800]   Yeah.
[00:18:42.800 --> 00:18:45.960]   We've lost our, our will to live.
[00:18:45.960 --> 00:18:48.480]   We've lost our street smart.
[00:18:48.480 --> 00:18:49.480]   We're like, we're like those.
[00:18:49.480 --> 00:18:54.240]   We're like, we're like in the, what is it, the Time Machine, you know, movie where, where
[00:18:54.240 --> 00:18:56.120]   the people have just been safe for a long time.
[00:18:56.120 --> 00:18:57.120]   Yeah.
[00:18:57.120 --> 00:18:58.120]   Yeah.
[00:18:58.120 --> 00:18:59.120]   We're like, okay.
[00:18:59.120 --> 00:19:00.920]   But in the iPod commercials, we all were, it looks so happy and dancing.
[00:19:00.920 --> 00:19:01.920]   Yeah.
[00:19:01.920 --> 00:19:02.920]   Yeah.
[00:19:02.920 --> 00:19:03.920]   What's the problem?
[00:19:03.920 --> 00:19:04.920]   There's too much dancing.
[00:19:04.920 --> 00:19:05.920]   Oh man.
[00:19:05.920 --> 00:19:10.080]   I had a woman on the radio show who had an HP laptop she just bought and reminded me a
[00:19:10.080 --> 00:19:13.520]   little bit of that ad, you know, Microsoft ad.
[00:19:13.520 --> 00:19:17.680]   And she had nightmares upon nightmares and blue screens and all sorts of stuff.
[00:19:17.680 --> 00:19:18.960]   It was all I could do.
[00:19:18.960 --> 00:19:21.320]   I think I might have been a little snarky.
[00:19:21.320 --> 00:19:25.520]   It was almost, I mean, just to say, oh, you watched that Microsoft ad, did you?
[00:19:25.520 --> 00:19:27.600]   You bought the HP laptop, did you?
[00:19:27.600 --> 00:19:28.600]   Right.
[00:19:28.600 --> 00:19:31.960]   I have to say that Microsoft ad seems so pathetic.
[00:19:31.960 --> 00:19:35.840]   I mean, maybe it's just because I'm, the new ones that they come out where they're going
[00:19:35.840 --> 00:19:40.000]   to pick, because the thing is, is they pick the, the ones you pick, they, they, they compare
[00:19:40.000 --> 00:19:43.600]   like this, this lawsuit and I guess is the newest one and she's comparing it to a Mac
[00:19:43.600 --> 00:19:47.280]   Pro, even though all she needs is a MacBook and, you know, and, and, you know, you're
[00:19:47.280 --> 00:19:49.600]   just kind of like, Apple's computers are $5,000.
[00:19:49.600 --> 00:19:50.600]   Right.
[00:19:50.600 --> 00:19:51.600]   Why would I buy one of those?
[00:19:51.600 --> 00:19:53.240]   I want to buy the most expensive one.
[00:19:53.240 --> 00:19:55.120]   We're going to have this cheap piece of crap.
[00:19:55.120 --> 00:19:57.360]   What do you think about this and how long is it going to last?
[00:19:57.360 --> 00:20:02.040]   According to Fortune and Palm, Palm said they would do this at CES and now apparently it's
[00:20:02.040 --> 00:20:03.040]   true.
[00:20:03.040 --> 00:20:05.800]   The pre syncs with iTunes.
[00:20:05.800 --> 00:20:08.080]   How long before Apple disables that?
[00:20:08.080 --> 00:20:09.440]   Um, next week.
[00:20:09.440 --> 00:20:10.440]   Wait nine seconds.
[00:20:10.440 --> 00:20:11.440]   Yeah.
[00:20:11.440 --> 00:20:14.800]   Maybe, maybe, maybe it might even be in the update that just went out last night.
[00:20:14.800 --> 00:20:15.800]   Do you see?
[00:20:15.800 --> 00:20:17.440]   By the way, don't download that update.
[00:20:17.440 --> 00:20:20.840]   If you've had a, if you have a job, broken iPhone, a two is very boat.
[00:20:20.840 --> 00:20:23.280]   According to the iPhone crew.
[00:20:23.280 --> 00:20:24.280]   Do not.
[00:20:24.280 --> 00:20:25.280]   And you know what else?
[00:20:25.280 --> 00:20:28.280]   When I did it, it did sound kind of thing where it said converting music.
[00:20:28.280 --> 00:20:29.280]   Yeah.
[00:20:29.280 --> 00:20:30.280]   Updating library.
[00:20:30.280 --> 00:20:31.280]   Yeah.
[00:20:31.280 --> 00:20:32.280]   Updating iTunes.
[00:20:32.280 --> 00:20:33.280]   Yeah.
[00:20:33.280 --> 00:20:34.280]   You thief you.
[00:20:34.280 --> 00:20:35.280]   Yeah.
[00:20:35.280 --> 00:20:36.280]   I don't, I don't have any thieves.
[00:20:36.280 --> 00:20:37.280]   No, no, we're all thieves.
[00:20:37.280 --> 00:20:40.280]   You have to understand from the record point of view, we're, if you, if you actually buy
[00:20:40.280 --> 00:20:42.640]   music, you're a thief.
[00:20:42.640 --> 00:20:44.480]   It's a very Orwellian concept.
[00:20:44.480 --> 00:20:47.240]   So what was that updating iTunes library?
[00:20:47.240 --> 00:20:48.720]   I don't know.
[00:20:48.720 --> 00:20:49.720]   Best about.
[00:20:49.720 --> 00:20:54.760]   Well, the main reason they do these updates is to change things like this, change copy
[00:20:54.760 --> 00:20:57.400]   protection or to mess with somebody.
[00:20:57.400 --> 00:21:00.880]   And often that means you have to update the library, set a bit, whatever.
[00:21:00.880 --> 00:21:02.320]   So I think that's all it is.
[00:21:02.320 --> 00:21:05.200]   They're just updating you.
[00:21:05.200 --> 00:21:06.200]   So you'll be safe.
[00:21:06.200 --> 00:21:10.600]   Well, you know, and I'm waiting, I'm waiting to see, you know, we're, I'm looking at three
[00:21:10.600 --> 00:21:14.560]   or three, and looking at what we're going to do, because if, if I can't get a good screen
[00:21:14.560 --> 00:21:20.000]   capture, you know, utility, a video screen capture utility for my iPhone, I'm going to
[00:21:20.000 --> 00:21:21.000]   break it.
[00:21:21.000 --> 00:21:22.000]   Jailbreak it.
[00:21:22.000 --> 00:21:23.240]   They're saying on, but what's wrong?
[00:21:23.240 --> 00:21:25.080]   No, I don't want, I don't want it stills.
[00:21:25.080 --> 00:21:29.520]   I want the video, I want the video output and on a jailbroken iPhone, it works.
[00:21:29.520 --> 00:21:35.320]   And on a, you know, an, an Apple, the worst part is Apple has software because when you
[00:21:35.320 --> 00:21:39.880]   see them do those presentations, we're watching the iPhone, you know, like they're, they're
[00:21:39.880 --> 00:21:43.520]   actually watching the iPhone up there, but they won't, they won't pop, they know how
[00:21:43.520 --> 00:21:44.520]   to do it.
[00:21:44.520 --> 00:21:45.520]   They won't publish it.
[00:21:45.520 --> 00:21:46.520]   And it works on a jailbroken iPhone.
[00:21:46.520 --> 00:21:48.680]   And so we're just, I'm just waiting to see if we can do that.
[00:21:48.680 --> 00:21:50.280]   We're going to do some tests over them this month.
[00:21:50.280 --> 00:21:53.840]   And then if not by, because we're, you know, we're working on this, the show and it's just
[00:21:53.840 --> 00:21:56.320]   a frustration of trying to deal with the screen.
[00:21:56.320 --> 00:22:00.720]   Jerry, could you design, would it be possible to design hardware that would protect you
[00:22:00.720 --> 00:22:06.320]   from, I mean, could you make a hardware safe system that would protect you from the bugs
[00:22:06.320 --> 00:22:08.880]   and the issues and the errors and the flaws and the.
[00:22:08.880 --> 00:22:10.120]   I don't think so.
[00:22:10.120 --> 00:22:12.480]   All these hackers are going to look at every corner.
[00:22:12.480 --> 00:22:13.480]   They're smart.
[00:22:13.480 --> 00:22:14.480]   Yeah.
[00:22:14.480 --> 00:22:16.680]   They're really sharp.
[00:22:16.680 --> 00:22:21.760]   Leo Apple is saying that the iTunes update was to make, make it compatible with 3.0.
[00:22:21.760 --> 00:22:22.760]   Yeah.
[00:22:22.760 --> 00:22:23.760]   iPhone 3.
[00:22:23.760 --> 00:22:24.760]   Good.
[00:22:24.760 --> 00:22:26.480]   You know what that means?
[00:22:26.480 --> 00:22:29.760]   That maybe on Monday, they'll actually have hardware.
[00:22:29.760 --> 00:22:33.280]   Oh, we're going to get an announcement of hardware this week.
[00:22:33.280 --> 00:22:34.280]   Yeah.
[00:22:34.280 --> 00:22:37.240]   But I know in an, well, we all know there's an announcement Monday.
[00:22:37.240 --> 00:22:39.480]   The question my daughter's asking just came back from France.
[00:22:39.480 --> 00:22:40.720]   She says, Daddy, I want an iPhone.
[00:22:40.720 --> 00:22:43.920]   I said, you can't buy one now.
[00:22:43.920 --> 00:22:44.920]   Can you hold off?
[00:22:44.920 --> 00:22:47.160]   She's got the report blood in her.
[00:22:47.160 --> 00:22:48.160]   All right.
[00:22:48.160 --> 00:22:50.960]   She's like, I want to buy one because it's about once about to be released.
[00:22:50.960 --> 00:22:51.960]   Yeah.
[00:22:51.960 --> 00:22:52.960]   Yeah.
[00:22:52.960 --> 00:22:54.960]   There's something we get itchy right before something new.
[00:22:54.960 --> 00:22:58.640]   My knee does a thing and I have to go and buy something.
[00:22:58.640 --> 00:23:03.200]   Now of course, she, if, if, if, now this is the, here's the, here's the, here's how
[00:23:03.200 --> 00:23:05.680]   I'm parsing this.
[00:23:05.680 --> 00:23:10.080]   If Apple releases a new iPhone in the next 30 days, she could buy one because you get
[00:23:10.080 --> 00:23:11.080]   a 30 day return.
[00:23:11.080 --> 00:23:12.080]   Right.
[00:23:12.080 --> 00:23:13.720]   So she could bring it back.
[00:23:13.720 --> 00:23:15.720]   But if they release it in 32 days, we're screwed.
[00:23:15.720 --> 00:23:16.720]   I'd wait.
[00:23:16.720 --> 00:23:17.720]   It's probably not going to come out the line.
[00:23:17.720 --> 00:23:18.720]   I'd wait till Monday.
[00:23:18.720 --> 00:23:21.280]   You think July lies when you're going to be able to buy the phone.
[00:23:21.280 --> 00:23:26.880]   But see here now I'm reading tealies, but why do they push a 3.0 change to iTunes now?
[00:23:26.880 --> 00:23:29.800]   They usually don't push it that far in advance.
[00:23:29.800 --> 00:23:35.760]   My guess is it has something to do with helping the developers who are going to get my act.
[00:23:35.760 --> 00:23:40.200]   My guess is you're going to be able to get the snow leopard stuff happening after WWDC
[00:23:40.200 --> 00:23:42.480]   and they want to give them a chance to write for it.
[00:23:42.480 --> 00:23:43.480]   I don't know.
[00:23:43.480 --> 00:23:44.480]   Just a case.
[00:23:44.480 --> 00:23:48.360]   Well, I think, you know, remember that the, the 3.0 is going to affect the current iPhones
[00:23:48.360 --> 00:23:53.480]   and I, and, and touches as well as so they might, will you think you have 3.0 before they
[00:23:53.480 --> 00:23:54.480]   have the phone?
[00:23:54.480 --> 00:23:55.480]   Yeah.
[00:23:55.480 --> 00:23:56.480]   Yeah.
[00:23:56.480 --> 00:23:57.480]   Yeah.
[00:23:57.480 --> 00:24:00.160]   I think they're going to do that anyway.
[00:24:00.160 --> 00:24:10.800]   I mean, they're, you know, they're requiring developers right now are required to be 3.0
[00:24:10.800 --> 00:24:14.360]   compliant, you know, with new apps that are going to the app store.
[00:24:14.360 --> 00:24:16.560]   So, you know, you can't have them wait forever.
[00:24:16.560 --> 00:24:18.040]   I guess for developers.
[00:24:18.040 --> 00:24:19.040]   Yeah.
[00:24:19.040 --> 00:24:22.040]   No, I don't buy it because you don't, you can tell developers or you can even ship them
[00:24:22.040 --> 00:24:24.280]   8 to I don't buy it.
[00:24:24.280 --> 00:24:25.280]   They've never done this before.
[00:24:25.280 --> 00:24:30.400]   The new version of iTunes that's designed for the new hardware comes out like the day
[00:24:30.400 --> 00:24:31.400]   of.
[00:24:31.400 --> 00:24:32.640]   It does usually.
[00:24:32.640 --> 00:24:33.640]   That's true.
[00:24:33.640 --> 00:24:35.600]   I think we should make sure it doesn't happen today.
[00:24:35.600 --> 00:24:36.600]   Wait a minute.
[00:24:36.600 --> 00:24:37.600]   Yeah.
[00:24:37.600 --> 00:24:38.600]   Check the wires.
[00:24:38.600 --> 00:24:39.600]   That would be typical.
[00:24:39.600 --> 00:24:40.600]   Let's wait a minute.
[00:24:40.600 --> 00:24:41.600]   Wait a minute.
[00:24:41.600 --> 00:24:42.600]   Okay.
[00:24:42.600 --> 00:24:43.600]   This is okay.
[00:24:43.600 --> 00:24:44.600]   Shh.
[00:24:44.600 --> 00:24:45.600]   Another Mac break is broke.
[00:24:45.600 --> 00:24:46.600]   Okay.
[00:24:46.600 --> 00:24:47.600]   Let's see if they bought it.
[00:24:47.600 --> 00:24:48.600]   We'll wait.
[00:24:48.600 --> 00:24:49.600]   Yeah.
[00:24:49.600 --> 00:24:50.600]   We'll come back.
[00:24:50.600 --> 00:24:51.600]   We'll check in the next half hour.
[00:24:51.600 --> 00:24:52.600]   Yeah.
[00:24:52.600 --> 00:24:53.600]   Yeah.
[00:24:53.600 --> 00:24:54.600]   Don't tell.
[00:24:54.600 --> 00:24:55.600]   Great episode.
[00:24:55.600 --> 00:25:00.040]   Oh, now we could talk to Jerry about her purse.
[00:25:00.040 --> 00:25:01.040]   Okay.
[00:25:01.040 --> 00:25:03.160]   We want no, we're not going to talk about Apple anymore.
[00:25:03.160 --> 00:25:05.520]   We're going to release this is going out on the internet right now.
[00:25:05.520 --> 00:25:06.520]   Go ahead.
[00:25:06.520 --> 00:25:09.760]   Refresh the Apple store here and see what happens.
[00:25:09.760 --> 00:25:10.840]   They're sons of guns.
[00:25:10.840 --> 00:25:12.800]   I know they're sitting there waiting.
[00:25:12.800 --> 00:25:13.800]   All right.
[00:25:13.800 --> 00:25:19.640]   So no, I'm going to, I'm going to go out and a limb here based on the thinnest of evidence.
[00:25:19.640 --> 00:25:23.920]   I think maybe they might announce on Monday a new phone and ship Monday.
[00:25:23.920 --> 00:25:24.920]   Why would they wait till July?
[00:25:24.920 --> 00:25:26.160]   Let's take a show of hands.
[00:25:26.160 --> 00:25:28.760]   When are they going to ship?
[00:25:28.760 --> 00:25:29.760]   Monday.
[00:25:29.760 --> 00:25:31.520]   What do you think I only want?
[00:25:31.520 --> 00:25:37.920]   I'd say I'd say Monday to Andy later than Monday.
[00:25:37.920 --> 00:25:38.920]   Way to commit Andy.
[00:25:38.920 --> 00:25:39.920]   Way to be Tuesday.
[00:25:39.920 --> 00:25:44.360]   No, I'm saying that I'm not.
[00:25:44.360 --> 00:25:45.560]   We know that it's imminent.
[00:25:45.560 --> 00:25:51.040]   We've seen a really, really good demo video, like illicit demo video of iPhone 3.0 hardware,
[00:25:51.040 --> 00:25:53.880]   the sort of thing that's it's either the someone has the action.
[00:25:53.880 --> 00:25:57.480]   The actual thing or they've put way too much effort into dumbing this up.
[00:25:57.480 --> 00:25:58.720]   Did you see the stills too?
[00:25:58.720 --> 00:26:01.040]   The stills from the new camera look really good.
[00:26:01.040 --> 00:26:02.040]   The auto focus.
[00:26:02.040 --> 00:26:03.040]   I'm not.
[00:26:03.040 --> 00:26:04.040]   Yeah.
[00:26:04.040 --> 00:26:06.520]   I mean, the video, the video demonstrates close focusing on a focus camera demonstrates the
[00:26:06.520 --> 00:26:07.960]   compass demonstrates all the sort of stuff.
[00:26:07.960 --> 00:26:10.160]   So we know that there's some things in the field.
[00:26:10.160 --> 00:26:15.280]   I'm just trying to figure out why they would do it on Monday when they, Apple seems to
[00:26:15.280 --> 00:26:20.120]   be softening the world up for Steve Jobs and a second event coming on in July.
[00:26:20.120 --> 00:26:21.560]   Oh, what tell me about that?
[00:26:21.560 --> 00:26:22.800]   I haven't, I know that.
[00:26:22.800 --> 00:26:23.800]   What's going on?
[00:26:23.800 --> 00:26:27.760]   I was about to correct myself in saying that given that there's there, they're being a
[00:26:27.760 --> 00:26:32.560]   little bit more specific as to when as Steve will have his public return to the company,
[00:26:32.560 --> 00:26:33.720]   they have not announced anything.
[00:26:33.720 --> 00:26:35.320]   I want to make sure that I made that clear.
[00:26:35.320 --> 00:26:39.960]   I think I probably over spoke just a moment ago, but they, they don't think it'll be
[00:26:39.960 --> 00:26:40.960]   a WWDC.
[00:26:40.960 --> 00:26:42.520]   You think it'll be end of June?
[00:26:42.520 --> 00:26:47.440]   I don't, I would be very, very surprised if it shipped at WWDC.
[00:26:47.440 --> 00:26:52.520]   I would be my money would be on a separate event just for the iPhone.
[00:26:52.520 --> 00:26:57.480]   My money would be against even a demonstration of the iPhone, but I would not be really surprised
[00:26:57.480 --> 00:26:59.840]   if it were demonstrated next week.
[00:26:59.840 --> 00:27:03.600]   Again, I'm really, I really can't say anything more than this is an intuition.
[00:27:03.600 --> 00:27:07.440]   It just feels as though they're going to have a separate event to roll out the iPhone.
[00:27:07.440 --> 00:27:12.520]   Also, I don't know if this would have any impact whatsoever, but I was watching Microsoft
[00:27:12.520 --> 00:27:20.240]   Microsoft's Xbox keynote at E3 yesterday and man, when I, when I tell you that the opener
[00:27:20.240 --> 00:27:24.640]   for this keynote was they brought out all the surviving Beatles and the families of all
[00:27:24.640 --> 00:27:26.360]   the non surviving Beatles.
[00:27:26.360 --> 00:27:28.400]   And that wasn't the highlight of the keynote.
[00:27:28.400 --> 00:27:31.800]   That's one, that was one hell of a dog and pony show that Microsoft put on.
[00:27:31.800 --> 00:27:35.880]   And not that they would change their schedule just to make sure that they don't take, they
[00:27:35.880 --> 00:27:41.840]   don't show off the new iPhone a week after E3, but it just, I'm just getting an intuition
[00:27:41.840 --> 00:27:46.560]   that they want to, but they want to put some air between the iPhone announcement, the certainly
[00:27:46.560 --> 00:27:49.680]   the Palm pre shipping and everything else they can possibly do.
[00:27:49.680 --> 00:27:53.240]   Yeah, I'm going to get in the, get in line on Friday or maybe early Saturday.
[00:27:53.240 --> 00:27:57.000]   I'm getting a pre I'm getting a pre I'm getting a pre I think it pretty.
[00:27:57.000 --> 00:27:59.120]   Where are these lines for the pre going to be for?
[00:27:59.120 --> 00:28:03.680]   Yeah, we're, we're forming that's where I'll be like, it's going to be four people deep
[00:28:03.680 --> 00:28:07.000]   wherever there's a line after like 15 minutes people feel good.
[00:28:07.000 --> 00:28:10.400]   We go or people deep in two of them thought there was rush tickets.
[00:28:10.400 --> 00:28:14.880]   No, I get Lee.
[00:28:14.880 --> 00:28:18.400]   Now I'm not going to, I know you probably can't say anything.
[00:28:18.400 --> 00:28:19.400]   I'm the Enoco.
[00:28:19.400 --> 00:28:22.480]   So, but you've got, I noticed circumstances, I can't say anything.
[00:28:22.480 --> 00:28:24.160]   I was listening to the show with a test.
[00:28:24.160 --> 00:28:25.320]   Is that a foster?
[00:28:25.320 --> 00:28:26.960]   Is you drinking in that cup there?
[00:28:26.960 --> 00:28:31.960]   Oh, this is my US space and rocket center, Huntsville, Alabama, a Coca-Cola, Coca-Cola
[00:28:31.960 --> 00:28:32.960]   Coca-Cola.
[00:28:32.960 --> 00:28:33.960]   Oh, it's a Coca-Cola.
[00:28:33.960 --> 00:28:34.960]   I don't, I don't drink coffee.
[00:28:34.960 --> 00:28:36.760]   So I have to use these as cozy anyway.
[00:28:36.760 --> 00:28:37.760]   Are you a Mormon?
[00:28:37.760 --> 00:28:39.560]   Cause you don't drink, you don't drink coffee.
[00:28:39.560 --> 00:28:42.240]   Oh, I think you told my colorful attire.
[00:28:42.240 --> 00:28:43.240]   I'm homage.
[00:28:43.240 --> 00:28:44.240]   He's homage.
[00:28:44.240 --> 00:28:45.880]   That's it.
[00:28:45.880 --> 00:28:51.600]   If you had a pre, but already that Palm sent you, you would probably not be able to say
[00:28:51.600 --> 00:28:52.600]   anything.
[00:28:52.600 --> 00:28:53.600]   Am I correct?
[00:28:53.600 --> 00:28:57.240]   That would be correct.
[00:28:57.240 --> 00:28:58.240]   I don't know where to go.
[00:28:58.240 --> 00:28:59.240]   What does he do?
[00:28:59.240 --> 00:29:02.080]   He's trying to craft his next question.
[00:29:02.080 --> 00:29:06.080]   If you're left, if you had a pre, I would think it would make the left side of your face
[00:29:06.080 --> 00:29:07.080]   itchy.
[00:29:07.080 --> 00:29:08.080]   Okay.
[00:29:08.080 --> 00:29:14.520]   For those at home, he's not scratching.
[00:29:14.520 --> 00:29:15.520]   He's not even moving.
[00:29:15.520 --> 00:29:20.340]   I'll go live is the cameras frozen and he's gone into a deep meditative state
[00:29:20.340 --> 00:29:29.940]   We've learned absolutely nothing you think you would not I'll give you the stone face you think you'll get one before Saturday
[00:29:29.940 --> 00:29:35.400]   All right I
[00:29:35.400 --> 00:29:38.940]   Need somebody to come on the radio show on Saturday and talk about the presets
[00:29:38.940 --> 00:29:41.080]   I won't have one by then perhaps you could do that
[00:29:42.000 --> 00:29:47.200]   Huh, hi, well, yeah, we just started the show. Yeah, it's good to see you
[00:29:47.200 --> 00:29:52.220]   I drink everything he woke up from his catatonic state and apparently has amnesia
[00:29:52.220 --> 00:29:53.320]   I
[00:29:53.320 --> 00:29:57.640]   Was in my happy place the same place. Do they film that Toyota Prius commercial? He's in his happy
[00:29:57.640 --> 00:30:02.240]   All right, I'm gonna. I'm gonna drop it
[00:30:02.240 --> 00:30:03.800]   It's interesting though
[00:30:03.800 --> 00:30:07.040]   They make such a big deal about sinking with iTunes since hey
[00:30:07.040 --> 00:30:11.960]   It's pretty obvious Apple's not gonna want them to do that and be Apple has absolute control over whether to be able
[00:30:11.960 --> 00:30:17.620]   To do that. Well, the gutsy the gutsy thing is gonna be will this ever appear in any ad for the pre?
[00:30:17.620 --> 00:30:25.400]   Because if that appears in an ad that means that not only do they have this but they are really really really willing to fight to keep it
[00:30:25.400 --> 00:30:27.840]   Because you know, it's okay for rumors to get out
[00:30:27.840 --> 00:30:30.940]   It's okay for people who happen to have them to notice that if they plug it into
[00:30:30.940 --> 00:30:36.480]   Machine-running iTunes it happens to sing properly. It's okay for people to say that it's nothing entirely when the company says
[00:30:36.480 --> 00:30:41.160]   Please buy this mission if you're worried if potential consumer if you're worried about it singing to the iTunes
[00:30:41.160 --> 00:30:44.920]   We are we're promising you it will work just fine. That's an entirely different thing
[00:30:44.920 --> 00:30:50.460]   So I'm curious to see what that if that appears in the data sheet or not during a recent conference call according to Apple's
[00:30:50.460 --> 00:30:52.920]   Apple insider I should say
[00:30:52.920 --> 00:30:55.160]   Acting Apple chief executive Tim Cook
[00:30:55.160 --> 00:31:01.120]   vowed to vigorously defend against any competitor who trends treads on his company's
[00:31:01.120 --> 00:31:04.200]   Sounds like King John Eel about his
[00:31:04.760 --> 00:31:09.480]   Dance on North Korean, you know, yes weapons. We will defend the motherland
[00:31:09.480 --> 00:31:13.800]   Let them feel our rap that our fury should take out our resolve
[00:31:13.800 --> 00:31:16.760]   Arise ye peoples
[00:31:16.760 --> 00:31:20.600]   I'm still buying a Priyad. I don't care if I could sing it with iTunes
[00:31:20.600 --> 00:31:23.000]   I know it's fine with I think for me though
[00:31:23.000 --> 00:31:27.480]   It used to be that I had all these these this music that was attached to my iPhone and my iTunes
[00:31:27.480 --> 00:31:30.040]   But now my problem is is I've got a lot of apps that are attached to this
[00:31:30.040 --> 00:31:35.640]   I've spent a lot of money on on on apps and so my whole thing is is that I become more and more resistant the longer
[00:31:35.640 --> 00:31:40.600]   I have my my iPhone the more and more resistant I am to looking at anything else because I've got too many apps
[00:31:40.600 --> 00:31:44.360]   I've got too many, you know songs the songs aren't a big of a deal anymore because they're not
[00:31:44.360 --> 00:31:46.920]   You know, they're not DRM, but my apps are
[00:31:46.920 --> 00:31:53.640]   The weird thing if Apple were to release go to app go absolutely insane and release an iPhone that doesn't play music
[00:31:53.640 --> 00:31:55.320]   That would kind of be okay by me
[00:31:55.320 --> 00:32:00.360]   I would simply buy a cheap $60 whatever it is to play the music because it is a
[00:32:00.360 --> 00:32:05.320]   It is an internet device for me. It's a software platform for me. It's much less of a media player
[00:32:05.320 --> 00:32:12.920]   Yeah, I don't I don't uh what's funny is I don't use the iPhone very often to talk to people on the phone or to listen to music
[00:32:12.920 --> 00:32:17.480]   I mean, you know, most of my iPhone experience is using the apps if they had a plant's
[00:32:17.480 --> 00:32:20.360]   Zombie it'd be plants or zombies 80%
[00:32:20.360 --> 00:32:22.360]   I don't I don't want to talk about that
[00:32:22.680 --> 00:32:26.440]   It's my fault. My wife my wife was last night. She was getting ready and
[00:32:26.440 --> 00:32:30.440]   You know, and she saw me in bed now sitting there and she's like she looked over
[00:32:30.440 --> 00:32:33.720]   She's like what are you doing on your iPhone? I'm like, um playing field runners
[00:32:33.720 --> 00:32:38.360]   Yeah, she was expecting me to be doing something serious responding to an SM. See it's the other way for my wife
[00:32:38.360 --> 00:32:44.120]   She she knows I'm playing a game. She says you're playing a game. Aren't you and I go no no? I'm uh, I'm researching on Twitter
[00:32:44.120 --> 00:32:50.920]   I'm checking to see if anything important has happened in the last five seconds in the Twitter verse in the Twitter verse
[00:32:52.040 --> 00:32:54.040]   P did he has a million followers
[00:32:54.040 --> 00:32:57.400]   Uh, so has anybody tried? I mean, this isn't really an apple story
[00:32:57.400 --> 00:33:04.600]   But it is a big news story of the week. They actually two big news stories that we've been covering on other shows and I think impact apple one is uh, microsoft
[00:33:04.600 --> 00:33:08.280]   The new search engine microsoft thing
[00:33:08.280 --> 00:33:15.960]   I just did a search on microsoft thing for palm pre and you know, one of the things it's not a search engine. It's a
