
[00:00:00.000 --> 00:00:04.000]   [music]
[00:17:27.360 --> 00:17:35.240]   The jailbreak right now is hideously ugly, but I am hoping that something clean will come
[00:17:35.240 --> 00:17:36.240]   along.
[00:17:36.240 --> 00:17:42.000]   Obviously, app tab won't work because the way app tab does things now is it pretends
[00:17:42.000 --> 00:17:43.920]   to be iTunes.
[00:17:43.920 --> 00:17:47.400]   And it issues iTunes commands to the iPhone and the iPhone says, "Oh, goodie.
[00:17:47.400 --> 00:17:48.560]   I'm talking to iTunes."
[00:17:48.560 --> 00:17:51.080]   And then it responds to it.
[00:17:51.080 --> 00:17:53.280]   You don't have that with 111.
[00:17:53.280 --> 00:18:01.120]   Apple completely reversed the way that iPads and iTunes talk to each other.
[00:18:01.120 --> 00:18:07.520]   So instead of iTunes sending commands to the iPod attach and the iPod touch thing, okay,
[00:18:07.520 --> 00:18:08.920]   I'll do that.
[00:18:08.920 --> 00:18:12.000]   There are now three commands basically you can send.
[00:18:12.000 --> 00:18:13.000]   They are hello.
[00:18:13.000 --> 00:18:15.520]   Goodbye and start restore.
[00:18:15.520 --> 00:18:18.920]   And that doesn't give you a lot to work with.
[00:18:18.920 --> 00:18:23.400]   But from a user point of view, do you think that the procedure that once you jail broke
[00:18:23.400 --> 00:18:28.040]   your phone, do you think that the install app that a lot of us are using right now is
[00:18:28.040 --> 00:18:30.880]   going to be the same basic installer platform for getting--
[00:18:30.880 --> 00:18:34.440]   Do you use the installer app right now on the phone today?
[00:18:34.440 --> 00:18:35.440]   Go ahead.
[00:18:35.440 --> 00:18:37.000]   You've got pictures on them.
[00:18:37.000 --> 00:18:38.000]   I've got pictures.
[00:18:38.000 --> 00:18:39.000]   Yeah.
[00:18:39.000 --> 00:18:45.760]   It made me feel really good to see that Starbucks Wi-Fi Apple Wi-Fi store icon right next to
[00:18:45.760 --> 00:18:46.760]   the app tap icon.
[00:18:46.760 --> 00:18:48.320]   I thought, yes.
[00:18:48.320 --> 00:18:53.200]   Was 111 a complete rewrite of all the software on the phone?
[00:18:53.200 --> 00:18:58.760]   Some people have said the 1.0 version of the iPhone was such a rushed hack job that they
[00:18:58.760 --> 00:19:02.520]   really-- this 111 is really the way it ought to have been in the first place.
[00:19:02.520 --> 00:19:09.440]   I haven't had enough time to really look in the frameworks and be compiled them and dump
[00:19:09.440 --> 00:19:10.440]   all the classes yet.
[00:19:10.440 --> 00:19:13.600]   So I haven't really read through the frameworks.
[00:19:13.600 --> 00:19:14.600]   Hello, everyone.
[00:19:14.600 --> 00:19:19.600]   What I can tell you is that the frameworks, a majority of frameworks have been recompiled
[00:19:19.600 --> 00:19:22.200]   and are not compatible with 1.0.2.
[00:19:22.200 --> 00:19:29.440]   And the way I know this is that I put all the apps from 111 onto a 1.0.2 iPhone and then
[00:19:29.440 --> 00:19:31.880]   attempted to run them and so where they failed.
[00:19:31.880 --> 00:19:32.880]   Right.
[00:19:32.880 --> 00:19:33.880]   Right.
[00:19:33.880 --> 00:19:38.360]   So it's clear that a lot of frameworks have a lot of new functionality.
[00:19:38.360 --> 00:19:39.520]   There's a lot of rewriting.
[00:19:39.520 --> 00:19:43.640]   I just can't tell you exactly to what extent.
[00:19:43.640 --> 00:19:45.640]   I don't know how you have time with a-- what do you have?
[00:19:45.640 --> 00:19:47.640]   A three-year-old and a two-year-old?
[00:19:47.640 --> 00:19:48.640]   Four.
[00:19:48.640 --> 00:19:49.640]   Four.
[00:19:49.640 --> 00:19:53.600]   I don't have-- I have time to do all this, but I'm glad you do.
[00:19:53.600 --> 00:19:56.160]   And do you have any advice for Merlin and Alex?
[00:19:56.160 --> 00:19:57.640]   Baby Bjorn?
[00:19:57.640 --> 00:19:58.640]   Yes.
[00:19:58.640 --> 00:19:59.640]   And drugs.
[00:19:59.640 --> 00:20:04.240]   Drugs during delivery or after delivery?
[00:20:04.240 --> 00:20:05.240]   Both.
[00:20:05.240 --> 00:20:08.560]   My wife, God lover, she's been really reticent.
[00:20:08.560 --> 00:20:13.440]   I want to go to Costco and see if they have baby Benadryl and really, really large, I
[00:20:13.440 --> 00:20:14.440]   guess kind of like, I don't know, like--
[00:20:14.440 --> 00:20:15.440]   It is.
[00:20:15.440 --> 00:20:16.440]   --carcants.
[00:20:16.440 --> 00:20:17.440]   It's called Sleepy Baby.
[00:20:17.440 --> 00:20:22.200]   She thinks that's not a good idea, but I just want to be ready.
[00:20:22.200 --> 00:20:23.200]   We actually gave our kids a good drill.
[00:20:23.200 --> 00:20:29.560]   I always felt with your pediatrician before administrating, administering baby Benadryl
[00:20:29.560 --> 00:20:33.840]   and trying to charry flavored Jackie Daniels for cuts.
[00:20:33.840 --> 00:20:38.720]   And you will actually get a better deal at efforts and Walgreens than you will at Costco.
[00:20:38.720 --> 00:20:39.720]   There you go.
[00:20:39.720 --> 00:20:42.600]   You're full of caution and tips.
[00:20:42.600 --> 00:20:43.600]   You're ideal.
[00:20:43.600 --> 00:20:44.600]   Isn't this great?
[00:20:44.600 --> 00:20:48.240]   We've never had anybody so circumspect on this show in a year of podcasting.
[00:20:48.240 --> 00:20:50.200]   Scott was pretty close a couple times.
[00:20:50.200 --> 00:20:54.200]   He had that disclaimer he wanted me to read, but I only read it once.
[00:20:54.200 --> 00:20:55.200]   What is his disclaimer?
[00:20:55.200 --> 00:20:57.400]   You can have a disclaimer.
[00:20:57.400 --> 00:20:59.040]   Would you like a disclaimer?
[00:20:59.040 --> 00:21:01.880]   Let me see if I can find Scott's disclaimer and I'll just read it even though he's not
[00:21:01.880 --> 00:21:02.880]   here.
[00:21:02.880 --> 00:21:03.880]   I love this disclaimer.
[00:21:03.880 --> 00:21:04.880]   I think we should all have the disclaimer.
[00:21:04.880 --> 00:21:06.440]   I think I am not a lawyer.
[00:21:06.440 --> 00:21:08.080]   I said I am not a doctor.
[00:21:08.080 --> 00:21:09.080]   Sure.
[00:21:09.080 --> 00:21:12.200]   He actually went to his lawyer.
[00:21:12.200 --> 00:21:15.480]   Part of the problem is that Scott actually owns Apple stock, which none of the rest
[00:21:15.480 --> 00:21:16.480]   of us do.
[00:21:16.480 --> 00:21:18.280]   So he went to his lawyer and--
[00:21:18.280 --> 00:21:19.280]   Think about that.
[00:21:19.280 --> 00:21:23.120]   Nothing I say has to do with forward looking stuff.
[00:21:23.120 --> 00:21:25.120]   Yeah.
[00:21:25.120 --> 00:21:28.520]   This is not a forward looking statement.
[00:21:28.520 --> 00:21:30.120]   I'm trying to find his disclaimer.
[00:21:30.120 --> 00:21:33.560]   Clearly, I don't pay much attention to it because I've lost it now.
[00:21:33.560 --> 00:21:35.040]   Here it is.
[00:21:35.040 --> 00:21:39.080]   Any or all of the contributors to TwitNet cast, their families, agents, heirs or assign,
[00:21:39.080 --> 00:21:42.760]   may hold positions and securities registered to publicly traded companies mentioned on
[00:21:42.760 --> 00:21:44.760]   the Twit Network.
[00:21:44.760 --> 00:21:45.760]   Member of DSC.
[00:21:45.760 --> 00:21:47.200]   You're now off the hook.
[00:21:47.200 --> 00:21:52.920]   Erica, thank you so much for joining us and giving us the straight story.
[00:21:52.920 --> 00:21:53.920]   We've got to get you back.
[00:21:53.920 --> 00:21:57.160]   Anytime you're available, I'll send you an email and when you can join us again, we
[00:21:57.160 --> 00:21:59.360]   really would appreciate having you on again.
[00:21:59.360 --> 00:22:00.360]   Thank you.
[00:22:00.360 --> 00:22:01.360]   It's been a pleasure.
[00:22:01.360 --> 00:22:07.000]   You can find Erica's blog at ericacedoon.com, E-R-I-C-A-S-A-D-U-N.com.
[00:22:07.000 --> 00:22:12.120]   And of course, she contributes an awful lot to the unofficial Apple Web blog, which is
[00:22:12.120 --> 00:22:13.120]   a must read.
[00:22:13.120 --> 00:22:16.760]   Of course, if you don't read that, you're not really a Mac fanatic.
[00:22:16.760 --> 00:22:18.320]   T-U-A-W.com.
[00:22:18.320 --> 00:22:20.160]   And she has a blog there as well.
[00:22:20.160 --> 00:22:21.720]   Thank you, Erica.
[00:22:21.720 --> 00:22:23.720]   All right.
[00:22:23.720 --> 00:22:24.720]   Bye.
[00:22:24.720 --> 00:22:26.560]   I guess she hung up on us.
[00:22:26.560 --> 00:22:31.520]   So anyway, I guess I know Apple and Apology.
[00:22:31.520 --> 00:22:32.640]   I'm sorry, Apple.
[00:22:32.640 --> 00:22:34.680]   You didn't do it on purpose.
[00:22:34.680 --> 00:22:37.200]   It was just a side effect.
[00:22:37.200 --> 00:22:40.280]   I still think that there was checking that could have been involved.
[00:22:40.280 --> 00:22:41.280]   They could have.
[00:22:41.280 --> 00:22:42.280]   Yeah, they could have projected.
[00:22:42.280 --> 00:22:43.280]   That's the...
[00:22:43.280 --> 00:22:44.280]   But you know what?
[00:22:44.280 --> 00:22:45.280]   They had no obligation to do so.
[00:22:45.280 --> 00:22:47.840]   And they did warn us, which they also had no obligation to do so.
[00:22:47.840 --> 00:22:49.560]   And they were very clear about that.
[00:22:49.560 --> 00:22:53.120]   But by the time they warned you, you had already probably done the damage.
[00:22:53.120 --> 00:22:54.120]   No, no, no, no.
[00:22:54.120 --> 00:22:58.320]   They gave news warnings.
[00:22:58.320 --> 00:23:03.400]   But the very first thing you see when you are going to do the firmware is a big disclaimer.
[00:23:03.400 --> 00:23:04.760]   Capram is nobody reads these.
[00:23:04.760 --> 00:23:08.560]   It kind of looks like the user license agreement, you know, and big disclaimer saying, "Don't
[00:23:08.560 --> 00:23:10.400]   do this if you hack the phone."
[00:23:10.400 --> 00:23:13.120]   And I was smart enough not to do it.
[00:23:13.120 --> 00:23:16.440]   And most people, Andy, you didn't brick your phone.
[00:23:16.440 --> 00:23:18.000]   I certainly did not.
[00:23:18.000 --> 00:23:19.000]   But I do know...
[00:23:19.000 --> 00:23:22.160]   They're limited to how high a fence that Apple can build at some point.
[00:23:22.160 --> 00:23:24.920]   You realize that someone who's determined to get a really good close up shot of the tiger
[00:23:24.920 --> 00:23:28.480]   at the zoo is going to try to get that close up shot of the tiger at the zoo.
[00:23:28.480 --> 00:23:30.480]   1.1.1 was an attractive nuisance.
[00:23:30.480 --> 00:23:31.480]   And there you go.
[00:23:31.480 --> 00:23:33.040]   That's like a pool with no swence around.
[00:23:33.040 --> 00:23:34.040]   A pool with no fence around it.
[00:23:34.040 --> 00:23:35.040]   Well, there's a fence.
[00:23:35.040 --> 00:23:37.440]   Some kids are going to die.
[00:23:37.440 --> 00:23:39.080]   That's just what happens when you have a pool.
[00:23:39.080 --> 00:23:41.160]   If you want to have a pool, things are going to go wrong.
[00:23:41.160 --> 00:23:42.160]   Things are going to go wrong.
[00:23:42.160 --> 00:23:43.160]   That's why we have a pool.
[00:23:43.160 --> 00:23:44.160]   The question is...
[00:23:44.160 --> 00:23:46.720]   I think I missed the very beginning of the conversation.
[00:23:46.720 --> 00:23:49.960]   Is it possible to go back from 1.1 to 1.02?
[00:23:49.960 --> 00:23:50.960]   Sort of.
[00:23:50.960 --> 00:23:51.960]   Yes, sort of is the answer.
[00:23:51.960 --> 00:23:52.960]   Yes.
[00:23:52.960 --> 00:23:54.680]   Sort of the question, sir.
[00:23:54.680 --> 00:24:01.040]   As a 1.02 person, the question I have is my phone going to increase in value because
[00:24:01.040 --> 00:24:02.280]   some people want to hack it and they can't.
[00:24:02.280 --> 00:24:03.760]   It's like a Series 1 Tivo.
[00:24:03.760 --> 00:24:06.080]   It's the ultimately hackable iPhone.
[00:24:06.080 --> 00:24:13.040]   Because, I mean, right now on eBay, you can buy a 8 gig for like 485.
[00:24:13.040 --> 00:24:14.400]   So it's selling for more than...
[00:24:14.400 --> 00:24:15.400]   I mean, that's bid it.
[00:24:15.400 --> 00:24:16.400]   I don't know.
[00:24:16.400 --> 00:24:17.400]   A whole bunch of bids.
[00:24:17.400 --> 00:24:18.400]   Shoot.
[00:24:18.400 --> 00:24:19.400]   I gave away my...
[00:24:19.400 --> 00:24:23.000]   iPhones, I gave one to Amber and one to the lab.
[00:24:23.000 --> 00:24:24.000]   Both of them in Canada.
[00:24:24.000 --> 00:24:28.440]   By the way, an interesting thing that Rogers says, Sim did not work in the hacked iPhone.
[00:24:28.440 --> 00:24:29.800]   I should have asked Erika about that.
[00:24:29.800 --> 00:24:31.000]   No, I don't know if it was...
[00:24:31.000 --> 00:24:32.400]   I don't know what was going on.
[00:24:32.400 --> 00:24:34.840]   Sean's working on it trying to figure that out.
[00:24:34.840 --> 00:24:35.840]   Anyway...
[00:24:35.840 --> 00:24:38.160]   Yeah, but in terms of eBay, I think that there are people who are going to bid on the phone
[00:24:38.160 --> 00:24:42.280]   anyway just to own it so they can smash it and say, "Ah, there, you're a liner.
[00:24:42.280 --> 00:24:44.280]   Here, we've destroyed your hack phone.
[00:24:44.280 --> 00:24:45.280]   They should all be 1.1.1.
[00:24:45.280 --> 00:24:46.280]   You want...
[00:24:46.280 --> 00:24:47.280]   You want a brick?
[00:24:47.280 --> 00:24:48.280]   I got a brick.
[00:24:48.280 --> 00:24:54.400]   It sounds to me like it's going to be irrelevant to have a 1.02 because it sounds as if they're
[00:24:54.400 --> 00:24:56.840]   going to be porting this stuff to 1.1 anyway.
[00:24:56.840 --> 00:25:01.600]   Which thrills me because today, literally half hour before sitting down and record this,
[00:25:01.600 --> 00:25:07.080]   I got from Wiley, from my publisher, the very, very last thing I can possibly change about
[00:25:07.080 --> 00:25:08.080]   my iPhone book.
[00:25:08.080 --> 00:25:12.280]   It is the back cover and believe me, this stuff about the applications, I'm changing
[00:25:12.280 --> 00:25:14.280]   stuff on the back cover to make sure...
[00:25:14.280 --> 00:25:16.760]   Hey, no, attention to chapter 13.
[00:25:16.760 --> 00:25:17.760]   The back cover.
[00:25:17.760 --> 00:25:22.840]   No, no, no, no, no, I was sitting there facing that blinking cursor because I had my final
[00:25:22.840 --> 00:25:23.840]   like four hours.
[00:25:23.840 --> 00:25:29.600]   I'm like, "Okay, I'm going to have to sit in front of my scrying pool for three hours,
[00:25:29.600 --> 00:25:33.560]   clear my mind and try to envision what the world would be like in two months and figure
[00:25:33.560 --> 00:25:35.840]   out how I can rewrite this or what it will all work."
[00:25:35.840 --> 00:25:38.480]   And I'm like, "I bet that they're going to find a way to rewind it.
[00:25:38.480 --> 00:25:40.600]   I bet that there's going to be a way for 1.1.1.
[00:25:40.600 --> 00:25:45.320]   I bet if I simply include a link to these three websites, including the unofficial Apple
[00:25:45.320 --> 00:25:47.720]   Web log, it will say, "Here's how to do it."
[00:25:47.720 --> 00:25:48.720]   Yes!
[00:25:48.720 --> 00:25:49.720]   Alaluia.
[00:25:49.720 --> 00:25:50.720]   Yeah.
[00:25:50.720 --> 00:25:51.720]   Although, don't you think people...
[00:25:51.720 --> 00:25:53.800]   I certainly am not going to hack my phone.
[00:25:53.800 --> 00:25:57.200]   I think now the lesson and probably what something we should have said in the beginning
[00:25:57.200 --> 00:26:03.720]   is like a beginning of all this hacking is, until they provide you with a way to completely
[00:26:03.720 --> 00:26:09.040]   reverse any changes you make to your phone, I would be very careful about applying these
[00:26:09.040 --> 00:26:10.040]   changes.
[00:26:10.040 --> 00:26:11.920]   Well, I think that's why they did it.
[00:26:11.920 --> 00:26:15.200]   Part of the reason this update was so aggressive is they're really like...
[00:26:15.200 --> 00:26:21.960]   "Taking dead iPhones and putting them on pikes in front of Apple HQ and saying, "Okay,
[00:26:21.960 --> 00:26:24.280]   see, we warned you once, check it out."
[00:26:24.280 --> 00:26:26.600]   Well, I'm certainly not going to hack my own hacked iPhone.
[00:26:26.600 --> 00:26:28.960]   This is going to be a stock iPhone from now on.
[00:26:28.960 --> 00:26:32.920]   Well, if I could make it throw out something that's probably a little controversial, but
[00:26:32.920 --> 00:26:40.120]   just as a born-ask point, I mean, for me, this would all be great if it worked and it
[00:26:40.120 --> 00:26:44.760]   was something that was easy to do, but I mean, I don't know.
[00:26:44.760 --> 00:26:50.640]   I guess for me, part of the reason maybe this identifies me as the truest of sad Apple fan
[00:26:50.640 --> 00:26:56.480]   boys, but one reason I do like this stuff is that it doesn't require a lot of fiddling.
[00:26:56.480 --> 00:26:58.000]   It's almost like if you...
[00:26:58.000 --> 00:26:59.760]   It's a shame that they haven't done this.
[00:26:59.760 --> 00:27:02.840]   I think I was probably one of the first people out in front of this saying it's crazy that
[00:27:02.840 --> 00:27:08.040]   they don't put applications on here or have an SDK, but at the same time, gosh, I don't
[00:27:08.040 --> 00:27:09.040]   know.
[00:27:09.040 --> 00:27:12.240]   I think for the garden variety user, if you want to be able to tinker around with this
[00:27:12.240 --> 00:27:16.640]   kind of stuff, there's other platforms and other units that you can do this stuff with.
[00:27:16.640 --> 00:27:17.640]   And I don't know.
[00:27:17.640 --> 00:27:22.560]   I guess I just wonder how much do you think this affects Joe Garden Variety iPhone user?
[00:27:22.560 --> 00:27:28.120]   This is going to affect the average user the first time that he needs access to a certain
[00:27:28.120 --> 00:27:32.360]   piece of software or a certain piece of information, but he can't access it because he's in an
[00:27:32.360 --> 00:27:36.920]   airplane or in a tunnel or otherwise disconnected from the internet, which for now is his only
[00:27:36.920 --> 00:27:39.520]   official lifeline to iPhone applications.
[00:27:39.520 --> 00:27:40.520]   Yeah, but that's...
[00:27:40.520 --> 00:27:44.360]   He's going to be saying to himself, "Why can't I simply copy a document onto my iPhone and
[00:27:44.360 --> 00:27:46.320]   be able to read it?"
[00:27:46.320 --> 00:27:50.160]   And again, not to be all scot-born, but it still does what it says on the tin, right?
[00:27:50.160 --> 00:27:53.520]   I mean, granted, with this last update, it sounds like they kind of ate the booger.
[00:27:53.520 --> 00:27:56.720]   But at the same time, your iPhone does what your iPhone is supposed to do.
[00:27:56.720 --> 00:28:00.280]   They're holding up their end of the bargain by delivering stuff that works.
[00:28:00.280 --> 00:28:05.560]   I guess I just wonder, it seems like if you really want hackable stuff, there's hack
[00:28:05.560 --> 00:28:06.880]   things you can hack out there.
[00:28:06.880 --> 00:28:10.520]   Is it just the challenge of being able to do this or is this really like hardcore functionality
[00:28:10.520 --> 00:28:12.480]   where you just don't even want to use the iPhone if you can use it?
[00:28:12.480 --> 00:28:13.480]   I'll tell you what I did.
[00:28:13.480 --> 00:28:14.480]   I'm going to keep my iPhone.
[00:28:14.480 --> 00:28:15.480]   I'm not going to hack it.
[00:28:15.480 --> 00:28:16.480]   I'm not going to add 30-party apps.
[00:28:16.480 --> 00:28:21.000]   And I bought a BlackBerry 8320 that is wide open and unlocked and I can add any app I
[00:28:21.000 --> 00:28:22.200]   want.
[00:28:22.200 --> 00:28:26.600]   And that's what I'll be using for my internet access, for my browsing, for my email.
[00:28:26.600 --> 00:28:27.600]   Because that's...
[00:28:27.600 --> 00:28:32.320]   It's kind of funny that the brand new iPhone commercial I just saw last night during the
[00:28:32.320 --> 00:28:37.040]   CLCS or the VF, whatever, was all about this guy.
[00:28:37.040 --> 00:28:41.600]   I used to carry a phone and a camera and a PDA and a sandwich.
[00:28:41.600 --> 00:28:43.560]   And now the iPhone is all those things.
[00:28:43.560 --> 00:28:44.560]   It's only one thing.
[00:28:44.560 --> 00:28:47.720]   And now we're talking about buying a second phone to cover up the inadequacies of the
[00:28:47.720 --> 00:28:49.680]   one phone that you really, really want to use.
[00:28:49.680 --> 00:28:50.680]   And that's kind of my point.
[00:28:50.680 --> 00:28:53.000]   Because it isn't all of those things really.
[00:28:53.000 --> 00:28:55.000]   I mean, they haven't done that.
[00:28:55.000 --> 00:28:56.000]   They haven't changed.
[00:28:56.000 --> 00:28:57.000]   They can't be all those things.
[00:28:57.000 --> 00:28:58.000]   Let me tell you that.
[00:28:58.000 --> 00:29:00.080]   I had a very little headache to carry everything around me.
[00:29:00.080 --> 00:29:01.680]   I had the iPod.
[00:29:01.680 --> 00:29:04.280]   I had a camera and I had a regular phone.
[00:29:04.280 --> 00:29:05.280]   This guy's from a...
[00:29:05.280 --> 00:29:07.920]   And a phone I use for text messaging and emails and stuff like that.
[00:29:07.920 --> 00:29:08.920]   Stuff like that.
[00:29:08.920 --> 00:29:09.920]   One thing.
[00:29:09.920 --> 00:29:10.920]   One thing.
[00:29:10.920 --> 00:29:15.560]   I want to get up, grab my wallet and my iPhone and walk out of the house and jump in my
[00:29:15.560 --> 00:29:16.720]   car and go.
[00:29:16.720 --> 00:29:18.120]   I never forget my phone.
[00:29:18.120 --> 00:29:19.120]   Yeah.
[00:29:19.120 --> 00:29:20.120]   Guy looks like...
[00:29:20.120 --> 00:29:22.520]   He doesn't look like the typical iPhone user.
[00:29:22.520 --> 00:29:24.000]   I wonder if he really is an actor.
[00:29:24.000 --> 00:29:25.000]   But...
[00:29:25.000 --> 00:29:26.000]   You mean he gets dates?
[00:29:26.000 --> 00:29:27.000]   Yeah, exactly.
[00:29:27.000 --> 00:29:29.000]   He's kind of muscular.
[00:29:29.000 --> 00:29:30.000]   I don't...
[00:29:30.000 --> 00:29:31.000]   I just...
[00:29:31.000 --> 00:29:35.280]   I guess I disagree Andy because I mean, on the one hand, I totally agree.
[00:29:35.280 --> 00:29:38.520]   I wish this were the mobile computer that it clearly wants to be.
[00:29:38.520 --> 00:29:44.360]   And I wish this were clearly the device that all of the Macintosh or Mac as we say, Mac
[00:29:44.360 --> 00:29:45.600]   users want it to be.
[00:29:45.600 --> 00:29:47.120]   I couldn't agree with that more.
[00:29:47.120 --> 00:29:51.280]   I guess I just don't get the part though about how it's not doing what Apple said it
[00:29:51.280 --> 00:29:52.280]   should do.
[00:29:52.280 --> 00:29:53.280]   I don't know what it is.
[00:29:53.280 --> 00:29:54.280]   It's doing everything.
[00:29:54.280 --> 00:29:59.280]   The big fear is always those three hours you spend in an airplane, snacks to somebody with
[00:29:59.280 --> 00:30:00.520]   a different phone.
[00:30:00.520 --> 00:30:04.520]   What I worry about is that someone who's going to be a happy iPhone user is going to be sitting
[00:30:04.520 --> 00:30:10.040]   next to someone who has a trio or has another phone and saying, "Gee, you're actually reading
[00:30:10.040 --> 00:30:12.360]   and writing Microsoft Word documents on your phone.
[00:30:12.360 --> 00:30:13.360]   How do you do that?"
[00:30:13.360 --> 00:30:16.760]   Well, I just buy a third-party app, a third-party app on a phone.
[00:30:16.760 --> 00:30:20.680]   And suddenly, they were happy with what they had out of the box, but now they realize there's
[00:30:20.680 --> 00:30:24.200]   a larger world out there and things that they would like to be able to do that they don't
[00:30:24.200 --> 00:30:26.040]   understand why they can't do it.
[00:30:26.040 --> 00:30:28.200]   But that's a failed business opportunity.
[00:30:28.200 --> 00:30:31.440]   It's not that they've misled you about what you were going to get.
[00:30:31.440 --> 00:30:34.120]   I don't care about business opportunities.
[00:30:34.120 --> 00:30:37.680]   I care about users having the features that they actually are going to want to have because
[00:30:37.680 --> 00:30:40.080]   this is not a disposable two-week old device.
[00:30:40.080 --> 00:30:42.120]   This is something you're going to have for a year or two.
[00:30:42.120 --> 00:30:47.320]   I think the danger really for Apple, and I don't think they misled anyone.
[00:30:47.320 --> 00:30:48.560]   I think it does exactly what it does.
[00:30:48.560 --> 00:30:50.320]   And I do think it's the best cell phone I've ever had.
[00:30:50.320 --> 00:30:52.400]   And I've had a lot of them.
[00:30:52.400 --> 00:31:00.360]   And so I'm happy with the phone.
[00:31:00.360 --> 00:31:01.640]   That's the problem with other phones.
[00:31:01.640 --> 00:31:05.680]   They just had a very limited expectation of what they were actually capable of.
[00:31:05.680 --> 00:31:07.120]   And this phone, you can immediately see it.
[00:31:07.120 --> 00:31:11.840]   So there's this expectation that occurs whether Apple gives it to you or not that you have
[00:31:11.840 --> 00:31:14.040]   this expectation that I'm going to be able to do everything with this phone.
[00:31:14.040 --> 00:31:17.240]   And here's the part that the Hertz is that you could.
[00:31:17.240 --> 00:31:20.120]   You could do it, except they won't let you.
[00:31:20.120 --> 00:31:25.480]   Now I think that what I'm hoping to see down the road is that give me a tester in Xcode
[00:31:25.480 --> 00:31:27.320]   where I can prove to you that I can write.
[00:31:27.320 --> 00:31:30.120]   So it's like a simulator in Xcode that's the iPhone.
[00:31:30.120 --> 00:31:31.920]   And I'll write code for it in Xcode.
[00:31:31.920 --> 00:31:34.880]   And then I'll upload it to Apple saying this is an application that I'd like to write.
[00:31:34.880 --> 00:31:35.880]   And they can test it or whatever.
[00:31:35.880 --> 00:31:39.800]   And then they bless it and they sell it through iTunes and they take 60% and they give me my
[00:31:39.800 --> 00:31:40.800]   money back.
[00:31:40.800 --> 00:31:42.840]   And the thing is it would be a good business model.
[00:31:42.840 --> 00:31:45.040]   And people would make stuff for them.
[00:31:45.040 --> 00:31:50.080]   There is rumors that the SDK is quietly floating around among some developers.
[00:31:50.080 --> 00:31:52.960]   I mean, it doesn't sound like Apple wants to keep this closed for very long.
[00:31:52.960 --> 00:31:56.240]   It's just a question of whether they can get people, allow people to make enough apps
[00:31:56.240 --> 00:32:00.880]   fast enough to keep people happy because I think that a lot of us know immediately that
[00:32:00.880 --> 00:32:02.320]   we could turn it into something else.
[00:32:02.320 --> 00:32:06.400]   You know, also provided they don't cross the AT&T line, which is will they give us a chat
[00:32:06.400 --> 00:32:07.400]   client?
[00:32:07.400 --> 00:32:08.800]   No, because they would like to drive us to SMS.
[00:32:08.800 --> 00:32:13.520]   So that, yeah, as I said last week, the problem with Apple controlling this stuff is
[00:32:13.520 --> 00:32:16.520]   that there's going to be a line, you know, they're going to make the sandbox and say,
[00:32:16.520 --> 00:32:17.760]   okay, this is what you can have.
[00:32:17.760 --> 00:32:21.720]   And even though it would be really cool to have this and I know you can get it on other
[00:32:21.720 --> 00:32:25.040]   phones, we're not going to let you have it because we haven't arranged with AT&T.
[00:32:25.040 --> 00:32:28.360]   Well, and the danger for Apple is that now they've shown people, I mean, people have
[00:32:28.360 --> 00:32:30.160]   proven that they really, really enjoyed us.
[00:32:30.160 --> 00:32:31.240]   They really love this phone.
[00:32:31.240 --> 00:32:34.680]   And now you've got, you know, some company in China that does the whole thing that feels
[00:32:34.680 --> 00:32:38.440]   and looks the same way, except it runs on Linux and it's wide open and people can add
[00:32:38.440 --> 00:32:39.440]   all this stuff.
[00:32:39.440 --> 00:32:44.480]   And I have to admit that if it ran and had that feature feel, although Apple has, you
[00:32:44.480 --> 00:32:46.840]   know, had 200 patents or something like that.
[00:32:46.840 --> 00:32:50.160]   If it felt like, you know, it just felt fluid, you know, I'd be tempted because there's
[00:32:50.160 --> 00:32:53.920]   lots of tools that I'd like to have with the phone that I carry around, you know, that
[00:32:53.920 --> 00:32:58.120]   are very specific and very, you know, idiosyncras, you know, I want to be able to manage time
[00:32:58.120 --> 00:33:00.480]   code while doing shooting.
[00:33:00.480 --> 00:33:04.640]   And I want to be able to write a little little app that does that, you know, and that's not
[00:33:04.640 --> 00:33:07.440]   something I expect Apple to bless anytime soon.
[00:33:07.440 --> 00:33:12.560]   Yeah, well, I know that the people who accused us of being winders last week would say, well,
[00:33:12.560 --> 00:33:14.440]   the iPhone's not for you then.
[00:33:14.440 --> 00:33:21.480]   And I think that's Merlin's point to an extent that like, yeah, I mean, I guess, well, also,
[00:33:21.480 --> 00:33:24.680]   I guess I'm feeling a little bit defensive because I don't want to paint myself as somebody
[00:33:24.680 --> 00:33:28.960]   who's not into having applications since the since literally the moment this was announced,
[00:33:28.960 --> 00:33:34.160]   my first thought was this is going to be the ultimate mobile computer for our time.
[00:33:34.160 --> 00:33:38.080]   And the idea of not allowing people, well, I mean, I've also we're talking about a lot
[00:33:38.080 --> 00:33:39.680]   of different things here when it comes down to it.
[00:33:39.680 --> 00:33:42.600]   I mean, let's, let's be honest, it's, it's easy on the one hand to go, well, Apple screwed
[00:33:42.600 --> 00:33:44.240]   up because they didn't do this thing.
[00:33:44.240 --> 00:33:46.680]   Everybody wanted, but if we really break down what everybody's talking about, there's
[00:33:46.680 --> 00:33:48.520]   a lot of different conversations going on.
[00:33:48.520 --> 00:33:52.520]   There's one conversation that is very much about what I should get out of a company that
