;FFMETADATA1
title=Grasp the Nettle Firmly
artist=TWiT
album_artist=TWiT
album=This Week in Tech
track=429
genre=Podcast
comment=http://www.twit.tv/twit
copyright=These netcasts are released under a Creative Commons Attribution Non-Commercial Share-Alike license. TWiT and TWiT Logo are registered trademarks of Leo Laporte
publisher=TWiT
date=2013
encoder=Lavf58.76.100
;FFMETADATA1
title=Grasp the Nettle Firmly
artist=TWiT
album_artist=TWiT
album=This Week in Tech
track=429
genre=Podcast
comment=http://www.twit.tv/twit
copyright=These netcasts are released under a Creative Commons Attribution Non-Commercial Share-Alike license. TWiT and TWiT Logo are registered trademarks of Leo Laporte
publisher=TWiT
date=2013
encoder=Lavf58.76.100



[00:00:00.000 --> 00:00:06.920]   It's time for Twit. This week in Tech, we have an amazing panel. Brian Brush was here,
[00:39:07.760 --> 00:39:08.760]   I'm saying.
[00:39:08.760 --> 00:39:09.760]   I'm saying.
[00:39:09.760 --> 00:39:10.760]   I'm saying.
[00:39:10.760 --> 00:39:11.760]   I'm saying.
[00:39:11.760 --> 00:39:12.760]   I'm saying.
[00:39:12.760 --> 00:39:13.760]   I'm saying.
[00:39:13.760 --> 00:39:14.760]   I'm saying.
[00:39:14.760 --> 00:39:15.760]   I'm saying.
[00:39:15.760 --> 00:39:16.760]   I'm saying.
[00:39:16.760 --> 00:39:17.760]   I'm saying.
[00:39:17.760 --> 00:39:18.760]   I'm saying.
[00:39:18.760 --> 00:39:19.760]   I'm saying.
[00:39:19.760 --> 00:39:20.760]   I'm saying.
[00:39:20.760 --> 00:39:21.760]   I'm saying.
[00:39:21.760 --> 00:39:22.760]   I'm saying.
[00:39:22.760 --> 00:39:23.760]   I'm saying.
[00:39:23.760 --> 00:39:24.760]   I'm saying.
[00:39:24.760 --> 00:39:25.760]   I'm saying.
[00:39:25.760 --> 00:39:26.760]   I'm saying.
[00:39:26.760 --> 00:39:27.760]   I'm saying.
[00:39:27.760 --> 00:39:28.760]   I'm saying.
[00:39:28.760 --> 00:39:29.760]   I'm saying.
[00:39:29.760 --> 00:39:30.760]   I'm saying.
[00:39:30.760 --> 00:39:31.760]   I'm saying.
[00:39:31.760 --> 00:39:32.760]   I'm saying.
[00:39:32.760 --> 00:39:33.760]   I'm saying.
[00:39:33.760 --> 00:39:34.760]   I'm saying.
[00:39:34.760 --> 00:39:35.760]   I'm saying.
[00:39:35.760 --> 00:39:36.760]   I'm saying.
[00:39:36.760 --> 00:39:37.760]   I'm saying.
[00:39:37.760 --> 00:39:38.760]   I'm saying.
[00:39:38.760 --> 00:39:39.760]   I'm saying.
[00:39:39.760 --> 00:39:40.760]   I'm saying.
[00:39:40.760 --> 00:39:41.760]   I'm saying.
[00:39:41.760 --> 00:39:42.760]   I'm saying.
[00:39:42.760 --> 00:39:43.760]   I'm saying.
[00:39:43.760 --> 00:39:44.760]   I'm saying.
[00:39:44.760 --> 00:39:45.760]   I'm saying.
[00:39:45.760 --> 00:39:46.760]   I'm saying.
[00:39:46.760 --> 00:39:47.760]   I'm saying.
[00:39:47.760 --> 00:39:48.760]   I'm saying.
[00:39:48.760 --> 00:39:49.760]   I'm saying.
[00:39:49.760 --> 00:39:50.760]   I'm saying.
[00:39:50.760 --> 00:39:51.760]   I'm saying.
[00:39:51.760 --> 00:39:52.760]   I'm saying.
[00:39:52.760 --> 00:39:53.760]   I'm saying.
[00:39:53.760 --> 00:39:54.760]   I'm saying.
[00:39:54.760 --> 00:39:55.760]   I'm saying.
[00:39:55.760 --> 00:39:56.760]   I'm saying.
[00:39:56.760 --> 00:39:57.760]   I'm saying.
[00:39:57.760 --> 00:39:58.760]   I'm saying.
[00:39:58.760 --> 00:39:59.760]   I'm saying.
[00:39:59.760 --> 00:40:00.760]   I'm saying.
[00:40:00.760 --> 00:40:01.760]   I'm saying.
[00:40:01.760 --> 00:40:02.760]   I'm saying.
[00:40:02.760 --> 00:40:03.760]   I'm saying.
[00:40:03.760 --> 00:40:04.760]   I'm saying.
[00:40:04.760 --> 00:40:05.760]   I'm saying.
[00:40:05.760 --> 00:40:06.760]   I'm saying.
[00:40:06.760 --> 00:40:07.760]   I'm saying.
[00:40:07.760 --> 00:40:08.760]   I'm saying.
[00:40:08.760 --> 00:40:09.760]   I'm saying.
[00:40:09.760 --> 00:40:10.760]   I'm saying.
[00:40:10.760 --> 00:40:11.760]   I'm saying.
[00:40:11.760 --> 00:40:12.760]   I'm saying.
[00:40:12.760 --> 00:40:13.760]   I'm saying.
[00:40:13.760 --> 00:40:14.760]   I'm saying.
[00:40:14.760 --> 00:40:15.760]   I'm saying.
[00:40:15.760 --> 00:40:16.760]   I'm saying.
[00:40:16.760 --> 00:40:17.760]   I'm saying.
[00:40:17.760 --> 00:40:18.760]   I'm saying.
[00:40:18.760 --> 00:40:19.760]   I'm saying.
[00:40:19.760 --> 00:40:20.760]   I'm saying.
[00:40:20.760 --> 00:40:21.760]   I'm saying.
[00:40:21.760 --> 00:40:22.760]   I'm saying.
[00:40:22.760 --> 00:40:23.760]   I'm saying.
[00:40:23.760 --> 00:40:24.760]   I'm saying.
[00:40:24.760 --> 00:40:25.760]   I'm saying.
[00:40:25.760 --> 00:40:26.760]   I'm saying.
[00:40:26.760 --> 00:40:27.760]   I'm saying.
[00:40:27.760 --> 00:40:28.760]   I'm saying.
[00:40:28.760 --> 00:40:29.760]   I'm saying.
[00:40:29.760 --> 00:40:30.760]   I'm saying.
[00:40:30.760 --> 00:40:31.760]   I'm saying.
[00:40:31.760 --> 00:40:32.760]   I'm saying.
[00:40:32.760 --> 00:40:33.760]   I'm saying.
[00:40:33.760 --> 00:40:34.760]   I'm saying.
[00:40:34.760 --> 00:40:35.760]   I'm saying.
[00:40:35.760 --> 00:40:36.760]   I'm saying.
[00:40:36.760 --> 00:40:37.760]   I'm saying.
[00:40:37.760 --> 00:40:38.760]   I'm saying.
[00:40:38.760 --> 00:40:39.760]   I'm saying.
[00:40:39.760 --> 00:40:40.760]   I'm saying.
[00:40:40.760 --> 00:40:41.760]   I'm saying.
[00:40:41.760 --> 00:40:42.760]   I'm saying.
[00:40:42.760 --> 00:40:43.760]   I'm saying.
[00:40:43.760 --> 00:40:44.760]   I'm saying.
[00:40:44.760 --> 00:40:45.760]   I'm saying.
[00:40:45.760 --> 00:40:46.760]   I'm saying.
[00:40:46.760 --> 00:40:47.760]   I'm saying.
[00:40:47.760 --> 00:40:48.760]   I'm saying.
[00:40:48.760 --> 00:40:49.760]   I'm saying.
[00:40:49.760 --> 00:40:50.760]   I'm saying.
[00:40:50.760 --> 00:40:51.760]   I'm saying.
[00:40:51.760 --> 00:40:52.760]   I'm saying.
[00:40:52.760 --> 00:40:53.760]   I'm saying.
[00:40:53.760 --> 00:40:54.760]   I'm saying.
[00:40:54.760 --> 00:40:55.760]   I'm saying.
[00:40:55.760 --> 00:40:56.760]   I'm saying.
[00:40:56.760 --> 00:40:57.760]   I'm saying.
[00:40:57.760 --> 00:40:58.760]   I'm saying.
[00:40:58.760 --> 00:40:59.760]   I'm saying.
[00:40:59.760 --> 00:41:00.760]   I'm saying.
[00:41:00.760 --> 00:41:01.760]   I'm saying.
[00:41:01.760 --> 00:41:02.760]   I'm saying.
[00:41:02.760 --> 00:41:03.760]   I'm saying.
[00:41:03.760 --> 00:41:04.760]   I'm saying.
[00:41:04.760 --> 00:41:05.760]   I'm saying.
[00:41:05.760 --> 00:41:06.760]   I'm saying.
[00:41:06.760 --> 00:41:07.760]   I'm saying.
[00:41:07.760 --> 00:41:08.760]   I'm saying.
[00:41:08.760 --> 00:41:09.760]   I'm saying.
[00:41:09.760 --> 00:41:10.760]   I'm saying.
[00:41:10.760 --> 00:41:11.760]   I'm saying.
[00:41:11.760 --> 00:41:12.760]   I'm saying.
[00:41:12.760 --> 00:41:13.760]   I'm saying.
[00:41:13.760 --> 00:41:14.760]   I'm saying.
[00:41:14.760 --> 00:41:15.760]   I'm saying.
[00:41:15.760 --> 00:41:16.760]   I'm saying.
[00:41:16.760 --> 00:41:17.760]   I'm saying.
[00:41:17.760 --> 00:41:18.760]   I'm saying.
[00:41:18.760 --> 00:41:19.760]   I'm saying.
[00:41:19.760 --> 00:41:20.760]   I'm saying.
[00:41:20.760 --> 00:41:21.760]   I'm saying.
[00:41:21.760 --> 00:41:22.760]   I'm saying.
[00:41:22.760 --> 00:41:23.760]   I'm saying.
[00:41:23.760 --> 00:41:24.760]   I'm saying.
[00:41:24.760 --> 00:41:25.760]   I'm saying.
[00:41:25.760 --> 00:41:26.760]   I'm saying.
[00:41:26.760 --> 00:41:27.760]   I'm saying.
[00:41:27.760 --> 00:41:28.760]   I'm saying.
[00:41:28.760 --> 00:41:29.760]   I'm saying.
[00:41:29.760 --> 00:41:30.760]   I'm saying.
[00:41:30.760 --> 00:41:31.760]   I'm saying.
[00:41:31.760 --> 00:41:32.760]   I'm saying.
[00:41:32.760 --> 00:41:33.760]   I'm saying.
[00:41:33.760 --> 00:41:34.760]   I'm saying.
[00:41:34.760 --> 00:41:35.760]   I'm saying.
[00:41:35.760 --> 00:41:36.760]   I'm saying.
[00:41:36.760 --> 00:41:37.760]   I'm saying.
[00:41:37.760 --> 00:41:38.760]   I'm saying.
[00:41:38.760 --> 00:41:39.760]   I'm saying.
[00:41:39.760 --> 00:41:40.760]   I'm saying.
[00:41:40.760 --> 00:41:41.760]   I'm saying.
[00:41:41.760 --> 00:41:42.760]   I'm saying.
[00:41:42.760 --> 00:41:43.760]   I'm saying.
[00:41:43.760 --> 00:41:44.760]   I'm saying.
[00:41:44.760 --> 00:41:45.760]   I'm saying.
[00:41:45.760 --> 00:41:46.760]   I'm saying.
[00:41:46.760 --> 00:41:47.760]   I'm saying.
[00:41:47.760 --> 00:41:48.760]   I'm saying.
[00:41:48.760 --> 00:41:49.760]   I'm saying.
[00:41:49.760 --> 00:41:50.760]   I'm saying.
[00:41:50.760 --> 00:41:51.760]   I'm saying.
[00:41:51.760 --> 00:41:52.760]   I'm saying.
[00:41:52.760 --> 00:41:53.760]   I'm saying.
[00:41:53.760 --> 00:41:54.760]   I'm saying.
[00:41:54.760 --> 00:41:55.760]   I'm saying.
[00:41:55.760 --> 00:41:56.760]   I'm saying.
[00:41:56.760 --> 00:41:57.760]   I'm saying.
[00:41:57.760 --> 00:41:58.760]   I'm saying.
[00:41:58.760 --> 00:41:59.760]   I'm saying.
[00:41:59.760 --> 00:42:00.760]   I'm saying.
[00:42:00.760 --> 00:42:01.760]   I'm saying.
[00:42:01.760 --> 00:42:02.760]   I'm saying.
[00:42:02.760 --> 00:42:03.760]   I'm saying.
[00:42:03.760 --> 00:42:04.760]   I'm saying.
[00:42:04.760 --> 00:42:05.760]   I'm saying.
[00:42:05.760 --> 00:42:06.760]   I'm saying.
[00:42:06.760 --> 00:42:07.760]   I'm saying.
[00:42:07.760 --> 00:42:08.760]   I'm saying.
[00:42:08.760 --> 00:42:09.760]   I'm saying.
[00:42:09.760 --> 00:42:10.760]   I'm saying.
[00:42:10.760 --> 00:42:11.760]   I'm saying.
[00:42:11.760 --> 00:42:12.760]   I'm saying.
[00:42:12.760 --> 00:42:13.760]   I'm saying.
[00:42:13.760 --> 00:42:14.760]   I'm saying.
[00:42:14.760 --> 00:42:15.760]   I'm saying.
[00:42:15.760 --> 00:42:16.760]   I'm saying.
[00:42:16.760 --> 00:42:17.760]   I'm saying.
[00:42:17.760 --> 00:42:18.760]   I'm saying.
[00:42:18.760 --> 00:42:19.760]   I'm saying.
[00:42:19.760 --> 00:42:20.760]   I'm saying.
[00:42:20.760 --> 00:42:21.760]   I'm saying.
[00:42:21.760 --> 00:42:22.760]   I'm saying.
[00:42:22.760 --> 00:42:23.760]   I'm saying.
[00:42:23.760 --> 00:42:24.760]   I'm saying.
[00:42:24.760 --> 00:42:25.760]   I'm saying.
[00:42:25.760 --> 00:42:26.760]   I'm saying.
[00:42:26.760 --> 00:42:27.760]   I'm saying.
[00:42:27.760 --> 00:42:28.760]   I'm saying.
[00:42:28.760 --> 00:42:29.760]   I'm saying.
[00:42:29.760 --> 00:42:30.760]   I'm saying.
[00:42:30.760 --> 00:42:31.760]   I'm saying.
[00:42:31.760 --> 00:42:32.760]   I'm saying.
[00:42:32.760 --> 00:42:33.760]   I'm saying.
[00:42:33.760 --> 00:42:34.760]   I'm saying.
[00:42:34.760 --> 00:42:35.760]   I'm saying.
[00:42:35.760 --> 00:42:36.760]   I'm saying.
[00:42:36.760 --> 00:42:37.760]   I'm saying.
[00:42:37.760 --> 00:42:38.760]   I'm saying.
[00:42:38.760 --> 00:42:39.760]   I'm saying.
[00:42:39.760 --> 00:42:40.760]   I'm saying.
[00:42:40.760 --> 00:42:41.760]   I'm saying.
[00:42:41.760 --> 00:42:42.760]   I'm saying.
[00:42:42.760 --> 00:42:43.760]   I'm saying.
[00:42:43.760 --> 00:42:44.760]   I'm saying.
[00:42:44.760 --> 00:42:45.760]   I'm saying.
[00:42:45.760 --> 00:42:46.760]   I'm saying.
[00:42:46.760 --> 00:42:47.760]   I'm saying.
[00:42:47.760 --> 00:42:48.760]   I'm saying.
[00:42:48.760 --> 00:42:49.760]   I'm saying.
[00:42:49.760 --> 00:42:50.760]   I'm saying.
[00:42:50.760 --> 00:42:51.760]   I'm saying.
[00:42:51.760 --> 00:42:52.760]   I'm saying.
[00:42:52.760 --> 00:42:53.760]   I'm saying.
[00:42:53.760 --> 00:42:54.760]   I'm saying.
[00:42:54.760 --> 00:42:55.760]   I'm saying.
[00:42:55.760 --> 00:42:56.760]   I'm saying.
[00:42:56.760 --> 00:42:57.760]   I'm saying.
[00:42:57.760 --> 00:42:58.760]   I'm saying.
[00:42:58.760 --> 00:42:59.760]   I'm saying.
[00:42:59.760 --> 00:43:00.760]   I'm saying.
[00:43:00.760 --> 00:43:01.760]   I'm saying.
[00:43:01.760 --> 00:43:02.760]   I'm saying.
[00:43:02.760 --> 00:43:03.760]   I'm saying.
[00:43:03.760 --> 00:43:04.760]   I'm saying.
[00:43:04.760 --> 00:43:05.760]   I'm saying.
[00:43:05.760 --> 00:43:06.760]   I'm saying.
[00:43:06.760 --> 00:43:07.760]   I'm saying.
[00:43:07.760 --> 00:43:08.760]   I'm saying.
[00:43:08.760 --> 00:43:09.760]   I'm saying.
[00:43:09.760 --> 00:43:10.760]   I'm saying.
[00:43:10.760 --> 00:43:11.760]   I'm saying.
[00:43:11.760 --> 00:43:12.760]   I'm saying.
[00:43:12.760 --> 00:43:13.760]   I'm saying.
[00:43:13.760 --> 00:43:14.760]   I'm saying.
[00:43:14.760 --> 00:43:15.760]   I'm saying.
[00:43:15.760 --> 00:43:16.760]   I'm saying.
[00:43:16.760 --> 00:43:17.760]   I'm saying.
[00:43:17.760 --> 00:43:18.760]   I'm saying.
[00:43:18.760 --> 00:43:19.760]   I'm saying.
[00:43:19.760 --> 00:43:20.760]   I'm saying.
[00:43:20.760 --> 00:43:21.760]   I'm saying.
[00:43:21.760 --> 00:43:22.760]   I'm saying.
[00:43:22.760 --> 00:43:23.760]   I'm saying.
[00:43:23.760 --> 00:43:24.760]   I'm saying.
[00:43:24.760 --> 00:43:25.760]   I'm saying.
[00:43:25.760 --> 00:43:26.760]   I'm saying.
[00:43:26.760 --> 00:43:27.760]   I'm saying.
[00:43:27.760 --> 00:43:28.760]   I'm saying.
[00:43:28.760 --> 00:43:29.760]   I'm saying.
[00:43:29.760 --> 00:43:30.760]   I'm saying.
[00:43:30.760 --> 00:43:31.760]   I'm saying.
[00:43:31.760 --> 00:43:32.760]   I'm saying.
[00:43:32.760 --> 00:43:33.760]   I'm saying.
[00:43:33.760 --> 00:43:34.760]   I'm saying.
[00:43:34.760 --> 00:43:35.760]   I'm saying.
[00:43:35.760 --> 00:43:36.760]   I'm saying.
[00:43:36.760 --> 00:43:37.760]   I'm saying.
[00:43:37.760 --> 00:43:38.760]   I'm saying.
[00:43:38.760 --> 00:43:39.760]   I'm saying.
[00:43:39.760 --> 00:43:40.760]   I'm saying.
[00:43:40.760 --> 00:43:41.760]   I'm saying.
[00:43:41.760 --> 00:43:42.760]   I'm saying.
[00:43:42.760 --> 00:43:43.760]   I'm saying.
[00:43:43.760 --> 00:43:44.760]   I'm saying.
[00:43:44.760 --> 00:43:45.760]   I'm saying.
[00:43:45.760 --> 00:43:46.760]   I'm saying.
[00:43:46.760 --> 00:43:47.760]   I'm saying.
[00:43:47.760 --> 00:43:48.760]   I'm saying.
[00:43:48.760 --> 00:43:49.760]   I'm saying.
[00:43:49.760 --> 00:43:50.760]   I'm saying.
[00:43:50.760 --> 00:43:51.760]   I'm saying.
[00:43:51.760 --> 00:43:52.760]   I'm saying.
[00:43:52.760 --> 00:43:53.760]   I'm saying.
[00:43:53.760 --> 00:43:54.760]   I'm saying.
[00:43:54.760 --> 00:43:55.760]   I'm saying.
[00:43:55.760 --> 00:43:56.760]   I'm saying.
[00:43:56.760 --> 00:43:57.760]   I'm saying.
[00:43:57.760 --> 00:43:58.760]   I'm saying.
[00:43:58.760 --> 00:43:59.760]   I'm saying.
[00:43:59.760 --> 00:44:00.760]   I'm saying.
[00:44:00.760 --> 00:44:01.760]   I'm saying.
[00:44:01.760 --> 00:44:02.760]   I'm saying.
[00:44:02.760 --> 00:44:03.760]   I'm saying.
[00:44:03.760 --> 00:44:04.760]   I'm saying.
[00:44:04.760 --> 00:44:05.760]   I'm saying.
[00:44:05.760 --> 00:44:06.760]   I'm saying.
[00:44:06.760 --> 00:44:07.760]   I'm saying.
[00:44:07.760 --> 00:44:08.760]   I'm saying.
[00:44:08.760 --> 00:44:09.760]   I'm saying.
[00:44:09.760 --> 00:44:10.760]   I'm saying.
[00:44:10.760 --> 00:44:11.760]   I'm saying.
[00:44:11.760 --> 00:44:12.760]   I'm saying.
[00:44:12.760 --> 00:44:13.760]   I'm saying.
[00:44:13.760 --> 00:44:14.760]   I'm saying.
[00:44:14.760 --> 00:44:15.760]   I'm saying.
[00:44:15.760 --> 00:44:16.760]   I'm saying.
[00:44:16.760 --> 00:44:17.760]   I'm saying.
[00:44:17.760 --> 00:44:18.760]   I'm saying.
[00:44:18.760 --> 00:44:19.760]   I'm saying.
[00:44:19.760 --> 00:44:20.760]   I'm saying.
[00:44:20.760 --> 00:44:21.760]   I'm saying.
[00:44:21.760 --> 00:44:22.760]   I'm saying.
[00:44:22.760 --> 00:44:23.760]   I'm saying.
[00:44:23.760 --> 00:44:24.760]   I'm saying.
[00:44:24.760 --> 00:44:25.760]   I'm saying.
[00:44:25.760 --> 00:44:26.760]   I'm saying.
[00:44:26.760 --> 00:44:27.760]   I'm saying.
[00:44:27.760 --> 00:44:28.760]   I'm saying.
[00:44:28.760 --> 00:44:29.760]   I'm saying.
[00:44:29.760 --> 00:44:30.760]   I'm saying.
[00:44:30.760 --> 00:44:31.760]   I'm saying.
[00:44:31.760 --> 00:44:32.760]   I'm saying.
[00:44:32.760 --> 00:44:33.760]   I'm saying.
[00:44:33.760 --> 00:44:34.760]   I'm saying.
[00:44:34.760 --> 00:44:35.760]   I'm saying.
[00:44:35.760 --> 00:44:36.760]   I'm saying.
[00:44:36.760 --> 00:44:37.760]   I'm saying.
[00:44:37.760 --> 00:44:38.760]   I'm saying.
[00:44:38.760 --> 00:44:39.760]   I'm saying.
[00:44:39.760 --> 00:44:40.760]   I'm saying.
[00:44:40.760 --> 00:44:41.760]   I'm saying.
[00:44:41.760 --> 00:44:42.760]   I'm saying.
[00:44:42.760 --> 00:44:43.760]   I'm saying.
[00:44:43.760 --> 00:44:44.760]   I'm saying.
[00:44:44.760 --> 00:44:45.760]   I'm saying.
[00:44:45.760 --> 00:44:46.760]   I'm saying.
[00:44:46.760 --> 00:44:47.760]   I'm saying.
[00:44:47.760 --> 00:44:48.760]   I'm saying.
[00:44:48.760 --> 00:44:49.760]   I'm saying.
[00:44:49.760 --> 00:44:50.760]   I'm saying.
[00:44:50.760 --> 00:44:51.760]   I'm saying.
[00:44:51.760 --> 00:44:52.760]   I'm saying.
[00:44:52.760 --> 00:44:53.760]   I'm saying.
[00:44:53.760 --> 00:44:54.760]   I'm saying.
[00:44:54.760 --> 00:44:55.760]   I'm saying.
[00:44:55.760 --> 00:44:56.760]   I'm saying.
[00:44:56.760 --> 00:44:57.760]   I'm saying.
[00:44:57.760 --> 00:44:58.760]   I'm saying.
[00:44:58.760 --> 00:44:59.760]   I'm saying.
[00:44:59.760 --> 00:45:00.760]   I'm saying.
[00:45:00.760 --> 00:45:01.760]   I'm saying.
[00:45:01.760 --> 00:45:02.760]   I'm saying.
[00:45:02.760 --> 00:45:03.760]   I'm saying.
[00:45:03.760 --> 00:45:04.760]   I'm saying.
[00:45:04.760 --> 00:45:05.760]   I'm saying.
[00:45:05.760 --> 00:45:06.760]   I'm saying.
[00:45:06.760 --> 00:45:07.760]   I'm saying.
[00:45:07.760 --> 00:45:08.760]   I'm saying.
[00:45:08.760 --> 00:45:09.760]   I'm saying.
[00:45:09.760 --> 00:45:10.760]   I'm saying.
[00:45:10.760 --> 00:45:11.760]   I'm saying.
[00:45:11.760 --> 00:45:12.760]   I'm saying.
[00:45:12.760 --> 00:45:13.760]   I'm saying.
[00:45:13.760 --> 00:45:14.760]   I'm saying.
[00:45:14.760 --> 00:45:15.760]   I'm saying.
[00:45:15.760 --> 00:45:16.760]   I'm saying.
[00:45:16.760 --> 00:45:17.760]   I'm saying.
[00:45:17.760 --> 00:45:18.760]   I'm saying.
[00:45:18.760 --> 00:45:19.760]   I'm saying.
[00:45:19.760 --> 00:45:20.760]   I'm saying.
[00:45:20.760 --> 00:45:21.760]   I'm saying.
[00:45:21.760 --> 00:45:22.760]   I'm saying.
[00:45:22.760 --> 00:45:23.760]   I'm saying.
[00:45:23.760 --> 00:45:24.760]   I'm saying.
[00:45:24.760 --> 00:45:25.760]   I'm saying.
[00:45:25.760 --> 00:45:26.760]   I'm saying.
[00:45:26.760 --> 00:45:27.760]   I'm saying.
[00:45:27.760 --> 00:45:28.760]   I'm saying.
[00:45:28.760 --> 00:45:29.760]   I'm saying.
[00:45:29.760 --> 00:45:30.760]   I'm saying.
[00:45:30.760 --> 00:45:31.760]   I'm saying.
[00:45:31.760 --> 00:45:32.760]   I'm saying.
[00:45:32.760 --> 00:45:33.760]   I'm saying.
[00:45:33.760 --> 00:45:34.760]   I'm saying.
[00:45:34.760 --> 00:45:35.760]   I'm saying.
[00:45:35.760 --> 00:45:36.760]   I'm saying.
[00:45:36.760 --> 00:45:37.760]   I'm saying.
[00:45:37.760 --> 00:45:38.760]   I'm saying.
[00:45:38.760 --> 00:45:39.760]   I'm saying.
[00:45:39.760 --> 00:45:40.760]   I'm saying.
[00:45:40.760 --> 00:45:41.760]   I'm saying.
[00:45:41.760 --> 00:45:42.760]   I'm saying.
[00:45:42.760 --> 00:45:43.760]   I'm saying.
[00:45:43.760 --> 00:45:44.760]   I'm saying.
[00:45:44.760 --> 00:45:45.760]   I'm saying.
[00:45:45.760 --> 00:45:46.760]   I'm saying.
[00:45:46.760 --> 00:45:47.760]   I'm saying.
[00:45:47.760 --> 00:45:48.760]   I'm saying.
[00:45:48.760 --> 00:45:49.760]   I'm saying.
[00:45:49.760 --> 00:45:50.760]   I'm saying.
[00:45:50.760 --> 00:45:51.760]   I'm saying.
[00:45:51.760 --> 00:45:52.760]   I'm saying.
[00:45:52.760 --> 00:45:53.760]   I'm saying.
[00:45:53.760 --> 00:45:54.760]   I'm saying.
[00:45:54.760 --> 00:45:55.760]   I'm saying.
[00:45:55.760 --> 00:45:56.760]   I'm saying.
[00:45:56.760 --> 00:45:57.760]   I'm saying.
[00:45:57.760 --> 00:45:58.760]   I'm saying.
[00:45:58.760 --> 00:45:59.760]   I'm saying.
[00:45:59.760 --> 00:46:00.760]   I'm saying.
[00:46:00.760 --> 00:46:01.760]   I'm saying.
[00:46:01.760 --> 00:46:02.760]   I'm saying.
[00:46:02.760 --> 00:46:03.760]   I'm saying.
[00:46:03.760 --> 00:46:04.760]   I'm saying.
[00:46:04.760 --> 00:46:05.760]   I'm saying.
[00:46:05.760 --> 00:46:06.760]   I'm saying.
[00:46:06.760 --> 00:46:07.760]   I'm saying.
[00:46:07.760 --> 00:46:08.760]   I'm saying.
[00:46:08.760 --> 00:46:09.760]   I'm saying.
[00:46:09.760 --> 00:46:10.760]   I'm saying.
[00:46:10.760 --> 00:46:11.760]   I'm saying.
[00:46:11.760 --> 00:46:12.760]   I'm saying.
[00:46:12.760 --> 00:46:13.760]   I'm saying.
[00:46:13.760 --> 00:46:14.760]   I'm saying.
[00:46:14.760 --> 00:46:15.760]   I'm saying.
[00:46:15.760 --> 00:46:16.760]   I'm saying.
[00:46:16.760 --> 00:46:17.760]   I'm saying.
[00:46:17.760 --> 00:46:18.760]   I'm saying.
[00:46:18.760 --> 00:46:19.760]   I'm saying.
[00:46:19.760 --> 00:46:20.760]   I'm saying.
[00:46:20.760 --> 00:46:21.760]   I'm saying.
[00:46:21.760 --> 00:46:22.760]   I'm saying.
[00:46:22.760 --> 00:46:23.760]   I'm saying.
[00:46:23.760 --> 00:46:24.760]   I'm saying.
[00:46:24.760 --> 00:46:25.760]   I'm saying.
[00:46:25.760 --> 00:46:26.760]   I'm saying.
[00:46:26.760 --> 00:46:27.760]   I'm saying.
[00:46:27.760 --> 00:46:28.760]   I'm saying.
[00:46:28.760 --> 00:46:29.760]   I'm saying.
[00:46:29.760 --> 00:46:30.760]   I'm saying.
[00:46:30.760 --> 00:46:31.760]   I'm saying.
[00:46:31.760 --> 00:46:32.760]   I'm saying.
[00:46:32.760 --> 00:46:33.760]   I'm saying.
[00:46:33.760 --> 00:46:34.760]   I'm saying.
[00:46:34.760 --> 00:46:35.760]   I'm saying.
[00:46:35.760 --> 00:46:36.760]   I'm saying.
[00:46:36.760 --> 00:46:37.760]   I'm saying.
[00:46:37.760 --> 00:46:38.760]   I'm saying.
[00:46:38.760 --> 00:46:39.760]   I'm saying.
[00:46:39.760 --> 00:46:40.760]   I'm saying.
[00:46:40.760 --> 00:46:41.760]   I'm saying.
[00:46:41.760 --> 00:46:42.760]   I'm saying.
[00:46:42.760 --> 00:46:43.760]   I'm saying.
[00:46:43.760 --> 00:46:44.760]   I'm saying.
[00:46:44.760 --> 00:46:45.760]   I'm saying.
[00:46:45.760 --> 00:46:46.760]   I'm saying.
[00:46:46.760 --> 00:46:47.760]   I'm saying.
[00:46:47.760 --> 00:46:48.760]   I'm saying.
[00:46:48.760 --> 00:46:49.760]   I'm saying.
[00:46:49.760 --> 00:46:50.760]   I'm saying.
[00:46:50.760 --> 00:46:51.760]   I'm saying.
[00:46:51.760 --> 00:46:52.760]   I'm saying.
[00:46:52.760 --> 00:46:53.760]   I'm saying.
[00:46:53.760 --> 00:46:54.760]   I'm saying.
[00:46:54.760 --> 00:46:55.760]   I'm saying.
[00:46:55.760 --> 00:46:56.760]   I'm saying.
[00:46:56.760 --> 00:46:57.760]   I'm saying.
[00:46:57.760 --> 00:46:58.760]   I'm saying.
[00:46:58.760 --> 00:46:59.760]   I'm saying.
[00:46:59.760 --> 00:47:00.760]   I'm saying.
[00:47:00.760 --> 00:47:01.760]   I'm saying.
[00:47:01.760 --> 00:47:02.760]   I'm saying.
[00:47:02.760 --> 00:47:03.760]   I'm saying.
[00:47:03.760 --> 00:47:04.760]   I'm saying.
[00:47:04.760 --> 00:47:05.760]   I'm saying.
[00:47:05.760 --> 00:47:06.760]   I'm saying.
[00:47:06.760 --> 00:47:07.760]   I'm saying.
[00:47:07.760 --> 00:47:08.760]   I'm saying.
[00:47:08.760 --> 00:47:09.760]   I'm saying.
[00:47:09.760 --> 00:47:10.760]   I'm saying.
[00:47:10.760 --> 00:47:11.760]   I'm saying.
[00:47:11.760 --> 00:47:12.760]   I'm saying.
