;FFMETADATA1
title=Shave My Dog
artist=TWiT
album_artist=TWiT
album=This Week in Tech
track=445
genre=Podcast
comment=http://www.twit.tv/twit
copyright=These netcasts are released under a Creative Commons Attribution Non-Commercial Share-Alike license. TWiT and TWiT Logo are registered trademarks of Leo Laporte
publisher=TWiT
date=2014
encoder=Lavf58.76.100



[00:00:00.000 --> 00:00:03.080]   It's time for Twit this week in Tech.
[00:44:50.160 --> 00:44:51.160]   Oh, yeah.
[00:44:51.160 --> 00:44:52.160]   Oh, yeah.
[00:44:52.160 --> 00:44:53.160]   Oh, yeah.
[00:44:53.160 --> 00:44:54.160]   Oh, yeah.
[00:44:54.160 --> 00:44:55.160]   Oh, yeah.
[00:44:55.160 --> 00:44:56.160]   Oh, yeah.
[00:44:56.160 --> 00:44:57.160]   Oh, yeah.
[00:44:57.160 --> 00:44:58.160]   Oh, yeah.
[00:44:58.160 --> 00:44:59.160]   Oh, yeah.
[00:44:59.160 --> 00:45:00.160]   Oh, yeah.
[00:45:00.160 --> 00:45:01.160]   Oh, yeah.
[00:45:01.160 --> 00:45:02.160]   Oh, yeah.
[00:45:02.160 --> 00:45:03.160]   Oh, yeah.
[00:45:03.160 --> 00:45:04.160]   Oh, yeah.
[00:45:04.160 --> 00:45:05.160]   Oh, yeah.
[00:45:05.160 --> 00:45:06.160]   Oh, yeah.
[00:45:06.160 --> 00:45:07.160]   Oh, yeah.
[00:45:07.160 --> 00:45:08.160]   Oh, yeah.
[00:45:08.160 --> 00:45:09.160]   Oh, yeah.
[00:45:09.160 --> 00:45:10.160]   Oh, yeah.
[00:45:10.160 --> 00:45:11.160]   Oh, yeah.
[00:45:11.160 --> 00:45:12.160]   Oh, yeah.
[00:45:12.160 --> 00:45:13.160]   Oh, yeah.
[00:45:13.160 --> 00:45:14.160]   Oh, yeah.
[00:45:14.160 --> 00:45:15.160]   Oh, yeah.
[00:45:15.160 --> 00:45:16.160]   Oh, yeah.
[00:45:16.160 --> 00:45:17.160]   Oh, yeah.
[00:45:17.160 --> 00:45:18.160]   Oh, yeah.
[00:45:18.160 --> 00:45:19.160]   Oh, yeah.
[00:45:19.160 --> 00:45:20.160]   Oh, yeah.
[00:45:20.160 --> 00:45:21.160]   Oh, yeah.
[00:45:21.160 --> 00:45:22.160]   Oh, yeah.
[00:45:22.160 --> 00:45:23.160]   Oh, yeah.
[00:45:23.160 --> 00:45:24.160]   Oh, yeah.
[00:45:24.160 --> 00:45:25.160]   Oh, yeah.
[00:45:25.160 --> 00:45:26.160]   Oh, yeah.
[00:45:26.160 --> 00:45:27.160]   Oh, yeah.
[00:45:27.160 --> 00:45:28.160]   Oh, yeah.
[00:45:28.160 --> 00:45:29.160]   Oh, yeah.
[00:45:29.160 --> 00:45:30.160]   Oh, yeah.
[00:45:30.160 --> 00:45:31.160]   Oh, yeah.
[00:45:31.160 --> 00:45:32.160]   Oh, yeah.
[00:45:32.160 --> 00:45:33.160]   Oh, yeah.
[00:45:33.160 --> 00:45:34.160]   Oh, yeah.
[00:45:34.160 --> 00:45:35.160]   Oh, yeah.
[00:45:35.160 --> 00:45:36.160]   Oh, yeah.
[00:45:36.160 --> 00:45:37.160]   Oh, yeah.
[00:45:37.160 --> 00:45:38.160]   Oh, yeah.
[00:45:38.160 --> 00:45:39.160]   Oh, yeah.
[00:45:39.160 --> 00:45:40.160]   Oh, yeah.
[00:45:40.160 --> 00:45:41.160]   Oh, yeah.
[00:45:41.160 --> 00:45:42.160]   Oh, yeah.
[00:45:42.160 --> 00:45:43.160]   Oh, yeah.
[00:45:43.160 --> 00:45:44.160]   Oh, yeah.
[00:45:44.160 --> 00:45:45.160]   Oh, yeah.
[00:45:45.160 --> 00:45:46.160]   Oh, yeah.
[00:45:46.160 --> 00:45:47.160]   Oh, yeah.
[00:45:47.160 --> 00:45:48.160]   Oh, yeah.
[00:45:48.160 --> 00:45:49.160]   Oh, yeah.
[00:45:49.160 --> 00:45:50.160]   Oh, yeah.
[00:45:50.160 --> 00:45:51.160]   Oh, yeah.
[00:45:51.160 --> 00:45:52.160]   Oh, yeah.
[00:45:52.160 --> 00:45:53.160]   Oh, yeah.
[00:45:53.160 --> 00:45:54.160]   Oh, yeah.
[00:45:54.160 --> 00:45:55.160]   Oh, yeah.
[00:45:55.160 --> 00:45:56.160]   Oh, yeah.
[00:45:56.160 --> 00:45:57.160]   Oh, yeah.
[00:45:57.160 --> 00:45:58.160]   Oh, yeah.
[00:45:58.160 --> 00:45:59.160]   Oh, yeah.
[00:45:59.160 --> 00:46:00.160]   Oh, yeah.
[00:46:00.160 --> 00:46:01.160]   Oh, yeah.
[00:46:01.160 --> 00:46:02.160]   Oh, yeah.
[00:46:02.160 --> 00:46:03.160]   Oh, yeah.
[00:46:03.160 --> 00:46:04.160]   Oh, yeah.
[00:46:04.160 --> 00:46:05.160]   Oh, yeah.
[00:46:05.160 --> 00:46:06.160]   Oh, yeah.
[00:46:06.160 --> 00:46:07.160]   Oh, yeah.
[00:46:07.160 --> 00:46:08.160]   Oh, yeah.
[00:46:08.160 --> 00:46:09.160]   Oh, yeah.
[00:46:09.160 --> 00:46:10.160]   Oh, yeah.
[00:46:10.160 --> 00:46:11.160]   Oh, yeah.
[00:46:11.160 --> 00:46:12.160]   Oh, yeah.
[00:46:12.160 --> 00:46:13.160]   Oh, yeah.
[00:46:13.160 --> 00:46:14.160]   Oh, yeah.
[00:46:14.160 --> 00:46:15.160]   Oh, yeah.
[00:46:15.160 --> 00:46:16.160]   Oh, yeah.
[00:46:16.160 --> 00:46:17.160]   Oh, yeah.
[00:46:17.160 --> 00:46:18.160]   Oh, yeah.
[00:46:18.160 --> 00:46:19.160]   Oh, yeah.
[00:46:19.160 --> 00:46:20.160]   Oh, yeah.
[00:46:20.160 --> 00:46:21.160]   Oh, yeah.
[00:46:21.160 --> 00:46:22.160]   Oh, yeah.
[00:46:22.160 --> 00:46:23.160]   Oh, yeah.
[00:46:23.160 --> 00:46:24.160]   Oh, yeah.
[00:46:24.160 --> 00:46:25.160]   Oh, yeah.
[00:46:25.160 --> 00:46:26.160]   Oh, yeah.
[00:46:26.160 --> 00:46:27.160]   Oh, yeah.
[00:46:27.160 --> 00:46:28.160]   Oh, yeah.
[00:46:28.160 --> 00:46:29.160]   Oh, yeah.
[00:46:29.160 --> 00:46:30.160]   Oh, yeah.
[00:46:30.160 --> 00:46:31.160]   Oh, yeah.
[00:46:31.160 --> 00:46:32.160]   Oh, yeah.
[00:46:32.160 --> 00:46:33.160]   Oh, yeah.
[00:46:33.160 --> 00:46:34.160]   Oh, yeah.
[00:46:34.160 --> 00:46:35.160]   Oh, yeah.
[00:46:35.160 --> 00:46:36.160]   Oh, yeah.
[00:46:36.160 --> 00:46:37.160]   Oh, yeah.
[00:46:37.160 --> 00:46:38.160]   Oh, yeah.
[00:46:38.160 --> 00:46:39.160]   Oh, yeah.
[00:46:39.160 --> 00:46:40.160]   Oh, yeah.
[00:46:40.160 --> 00:46:41.160]   Oh, yeah.
[00:46:41.160 --> 00:46:42.160]   Oh, yeah.
[00:46:42.160 --> 00:46:43.160]   Oh, yeah.
[00:46:43.160 --> 00:46:44.160]   Oh, yeah.
[00:46:44.160 --> 00:46:45.160]   Oh, yeah.
[00:46:45.160 --> 00:46:46.160]   Oh, yeah.
[00:46:46.160 --> 00:46:47.160]   Oh, yeah.
[00:46:47.160 --> 00:46:48.160]   Oh, yeah.
[00:46:48.160 --> 00:46:49.160]   Oh, yeah.
[00:46:49.160 --> 00:46:50.160]   Oh, yeah.
[00:46:50.160 --> 00:46:51.160]   Oh, yeah.
[00:46:51.160 --> 00:46:52.160]   Oh, yeah.
[00:46:52.160 --> 00:46:53.160]   Oh, yeah.
[00:46:53.160 --> 00:46:54.160]   Oh, yeah.
[00:46:54.160 --> 00:46:55.160]   Oh, yeah.
[00:46:55.160 --> 00:46:56.160]   Oh, yeah.
[00:46:56.160 --> 00:46:57.160]   Oh, yeah.
[00:46:57.160 --> 00:46:58.160]   Oh, yeah.
[00:46:58.160 --> 00:46:59.160]   Oh, yeah.
[00:46:59.160 --> 00:47:00.160]   Oh, yeah.
[00:47:00.160 --> 00:47:01.160]   Oh, yeah.
[00:47:01.160 --> 00:47:02.160]   Oh, yeah.
[00:47:02.160 --> 00:47:03.160]   Oh, yeah.
[00:47:03.160 --> 00:47:04.160]   Oh, yeah.
[00:47:04.160 --> 00:47:05.160]   Oh, yeah.
[00:47:05.160 --> 00:47:06.160]   Oh, yeah.
[00:47:06.160 --> 00:47:07.160]   Oh, yeah.
[00:47:07.160 --> 00:47:08.160]   Oh, yeah.
[00:47:08.160 --> 00:47:09.160]   Oh, yeah.
[00:47:09.160 --> 00:47:10.160]   Oh, yeah.
[00:47:10.160 --> 00:47:11.160]   Oh, yeah.
[00:47:11.160 --> 00:47:12.160]   Oh, yeah.
[00:47:12.160 --> 00:47:13.160]   Oh, yeah.
[00:47:13.160 --> 00:47:14.160]   Oh, yeah.
[00:47:14.160 --> 00:47:15.160]   Oh, yeah.
[00:47:15.160 --> 00:47:16.160]   Oh, yeah.
[00:47:16.160 --> 00:47:17.160]   Oh, yeah.
[00:47:17.160 --> 00:47:18.160]   Oh, yeah.
[00:47:18.160 --> 00:47:19.160]   Oh, yeah.
[00:47:19.160 --> 00:47:20.160]   Oh, yeah.
[00:47:20.160 --> 00:47:21.160]   Oh, yeah.
[00:47:21.160 --> 00:47:22.160]   Oh, yeah.
[00:47:22.160 --> 00:47:23.160]   Oh, yeah.
[00:47:23.160 --> 00:47:24.160]   Oh, yeah.
[00:47:24.160 --> 00:47:25.160]   Oh, yeah.
[00:47:25.160 --> 00:47:26.160]   Oh, yeah.
[00:47:26.160 --> 00:47:27.160]   Oh, yeah.
[00:47:27.160 --> 00:47:28.160]   Oh, yeah.
[00:47:28.160 --> 00:47:29.160]   Oh, yeah.
[00:47:29.160 --> 00:47:30.160]   Oh, yeah.
[00:47:30.160 --> 00:47:31.160]   Oh, yeah.
[00:47:31.160 --> 00:47:32.160]   Oh, yeah.
[00:47:32.160 --> 00:47:33.160]   Oh, yeah.
[00:47:33.160 --> 00:47:34.160]   Oh, yeah.
[00:47:34.160 --> 00:47:35.160]   Oh, yeah.
[00:47:35.160 --> 00:47:36.160]   Oh, yeah.
[00:47:36.160 --> 00:47:37.160]   Oh, yeah.
[00:47:37.160 --> 00:47:38.160]   Oh, yeah.
[00:47:38.160 --> 00:47:39.160]   Oh, yeah.
[00:47:39.160 --> 00:47:40.160]   Oh, yeah.
[00:47:40.160 --> 00:47:41.160]   Oh, yeah.
[00:47:41.160 --> 00:47:42.160]   Oh, yeah.
[00:47:42.160 --> 00:47:43.160]   Oh, yeah.
[00:47:43.160 --> 00:47:44.160]   Oh, yeah.
[00:47:44.160 --> 00:47:45.160]   Oh, yeah.
[00:47:45.160 --> 00:47:46.160]   Oh, yeah.
[00:47:46.160 --> 00:47:47.160]   Oh, yeah.
[00:47:47.160 --> 00:47:48.160]   Oh, yeah.
[00:47:48.160 --> 00:47:49.160]   Oh, yeah.
[00:47:49.160 --> 00:47:50.160]   Oh, yeah.
[00:47:50.160 --> 00:47:51.160]   Oh, yeah.
[00:47:51.160 --> 00:47:52.160]   Oh, yeah.
[00:47:52.160 --> 00:47:53.160]   Oh, yeah.
[00:47:53.160 --> 00:47:54.160]   Oh, yeah.
[00:47:54.160 --> 00:47:55.160]   Oh, yeah.
[00:47:55.160 --> 00:47:56.160]   Oh, yeah.
[00:47:56.160 --> 00:47:57.160]   Oh, yeah.
[00:47:57.160 --> 00:47:58.160]   Oh, yeah.
[00:47:58.160 --> 00:47:59.160]   Oh, yeah.
[00:47:59.160 --> 00:48:00.160]   Oh, yeah.
[00:48:00.160 --> 00:48:01.160]   Oh, yeah.
[00:48:01.160 --> 00:48:02.160]   Oh, yeah.
[00:48:02.160 --> 00:48:03.160]   Oh, yeah.
[00:48:03.160 --> 00:48:04.160]   Oh, yeah.
[00:48:04.160 --> 00:48:05.160]   Oh, yeah.
[00:48:05.160 --> 00:48:06.160]   Oh, yeah.
[00:48:06.160 --> 00:48:07.160]   Oh, yeah.
[00:48:07.160 --> 00:48:08.160]   Oh, yeah.
[00:48:08.160 --> 00:48:09.160]   Oh, yeah.
[00:48:09.160 --> 00:48:10.160]   Oh, yeah.
[00:48:10.160 --> 00:48:11.160]   Oh, yeah.
[00:48:11.160 --> 00:48:12.160]   Oh, yeah.
[00:48:12.160 --> 00:48:13.160]   Oh, yeah.
[00:48:13.160 --> 00:48:14.160]   Oh, yeah.
[00:48:14.160 --> 00:48:15.160]   Oh, yeah.
[00:48:15.160 --> 00:48:16.160]   Oh, yeah.
[00:48:16.160 --> 00:48:17.160]   Oh, yeah.
[00:48:17.160 --> 00:48:18.160]   Oh, yeah.
[00:48:18.160 --> 00:48:19.160]   Oh, yeah.
[00:48:19.160 --> 00:48:20.160]   Oh, yeah.
[00:48:20.160 --> 00:48:21.160]   Oh, yeah.
[00:48:21.160 --> 00:48:22.160]   Oh, yeah.
[00:48:22.160 --> 00:48:23.160]   Oh, yeah.
[00:48:23.160 --> 00:48:24.160]   Oh, yeah.
[00:48:24.160 --> 00:48:25.160]   Oh, yeah.
[00:48:25.160 --> 00:48:26.160]   Oh, yeah.
[00:48:26.160 --> 00:48:27.160]   Oh, yeah.
[00:48:27.160 --> 00:48:28.160]   Oh, yeah.
[00:48:28.160 --> 00:48:29.160]   Oh, yeah.
[00:48:29.160 --> 00:48:30.160]   Oh, yeah.
[00:48:30.160 --> 00:48:31.160]   Oh, yeah.
[00:48:31.160 --> 00:48:32.160]   Oh, yeah.
[00:48:32.160 --> 00:48:33.160]   Oh, yeah.
[00:48:33.160 --> 00:48:34.160]   Oh, yeah.
[00:48:34.160 --> 00:48:35.160]   Oh, yeah.
[00:48:35.160 --> 00:48:36.160]   Oh, yeah.
[00:48:36.160 --> 00:48:37.160]   Oh, yeah.
[00:48:37.160 --> 00:48:38.160]   Oh, yeah.
[00:48:38.160 --> 00:48:39.160]   Oh, yeah.
[00:48:39.160 --> 00:48:40.160]   Oh, yeah.
[00:48:40.160 --> 00:48:41.160]   Oh, yeah.
[00:48:41.160 --> 00:48:42.160]   Oh, yeah.
[00:48:42.160 --> 00:48:43.160]   Oh, yeah.
[00:48:43.160 --> 00:48:44.160]   Oh, yeah.
[00:48:44.160 --> 00:48:45.160]   Oh, yeah.
[00:48:45.160 --> 00:48:46.160]   Oh, yeah.
[00:48:46.160 --> 00:48:47.160]   Oh, yeah.
[00:48:47.160 --> 00:48:48.160]   Oh, yeah.
[00:48:48.160 --> 00:48:49.160]   Oh, yeah.
[00:48:49.160 --> 00:48:50.160]   Oh, yeah.
[00:48:50.160 --> 00:48:51.160]   Oh, yeah.
[00:48:51.160 --> 00:48:52.160]   Oh, yeah.
[00:48:52.160 --> 00:48:53.160]   Oh, yeah.
[00:48:53.160 --> 00:48:54.160]   Oh, yeah.
[00:48:54.160 --> 00:48:55.160]   Oh, yeah.
[00:48:55.160 --> 00:48:56.160]   Oh, yeah.
[00:48:56.160 --> 00:48:57.160]   Oh, yeah.
[00:48:57.160 --> 00:48:58.160]   Oh, yeah.
[00:48:58.160 --> 00:48:59.160]   Oh, yeah.
[00:48:59.160 --> 00:49:00.160]   Oh, yeah.
[00:49:00.160 --> 00:49:01.160]   Oh, yeah.
[00:49:01.160 --> 00:49:02.160]   Oh, yeah.
[00:49:02.160 --> 00:49:03.160]   Oh, yeah.
[00:49:03.160 --> 00:49:04.160]   Oh, yeah.
[00:49:04.160 --> 00:49:05.160]   Oh, yeah.
[00:49:05.160 --> 00:49:06.160]   Oh, yeah.
[00:49:06.160 --> 00:49:07.160]   Oh, yeah.
[00:49:07.160 --> 00:49:08.160]   Oh, yeah.
[00:49:08.160 --> 00:49:09.160]   Oh, yeah.
[00:49:09.160 --> 00:49:10.160]   Oh, yeah.
[00:49:10.160 --> 00:49:11.160]   Oh, yeah.
[00:49:11.160 --> 00:49:12.160]   Oh, yeah.
[00:49:12.160 --> 00:49:13.160]   Oh, yeah.
[00:49:13.160 --> 00:49:14.160]   Oh, yeah.
[00:49:14.160 --> 00:49:15.160]   Oh, yeah.
[00:49:15.160 --> 00:49:16.160]   Oh, yeah.
[00:49:16.160 --> 00:49:17.160]   Oh, yeah.
[00:49:17.160 --> 00:49:18.160]   Oh, yeah.
[00:49:18.160 --> 00:49:19.160]   Oh, yeah.
[00:49:19.160 --> 00:49:20.160]   Oh, yeah.
[00:49:20.160 --> 00:49:21.160]   Oh, yeah.
[00:49:21.160 --> 00:49:22.160]   Oh, yeah.
[00:49:22.160 --> 00:49:23.160]   Oh, yeah.
[00:49:23.160 --> 00:49:24.160]   Oh, yeah.
[00:49:24.160 --> 00:49:25.160]   Oh, yeah.
[00:49:25.160 --> 00:49:26.160]   Oh, yeah.
[00:49:26.160 --> 00:49:27.160]   Oh, yeah.
[00:49:27.160 --> 00:49:28.160]   Oh, yeah.
[00:49:28.160 --> 00:49:29.160]   Oh, yeah.
[00:49:29.160 --> 00:49:30.160]   Oh, yeah.
[00:49:30.160 --> 00:49:31.160]   Oh, yeah.
[00:49:31.160 --> 00:49:32.160]   Oh, yeah.
[00:49:32.160 --> 00:49:33.160]   Oh, yeah.
[00:49:33.160 --> 00:49:34.160]   Oh, yeah.
[00:49:34.160 --> 00:49:35.160]   Oh, yeah.
[00:49:35.160 --> 00:49:36.160]   Oh, yeah.
[00:49:36.160 --> 00:49:37.160]   Oh, yeah.
[00:49:37.160 --> 00:49:38.160]   Oh, yeah.
[00:49:38.160 --> 00:49:39.160]   Oh, yeah.
[00:49:39.160 --> 00:49:40.160]   Oh, yeah.
[00:49:40.160 --> 00:49:41.160]   Oh, yeah.
[00:49:41.160 --> 00:49:42.160]   Oh, yeah.
[00:49:42.160 --> 00:49:43.160]   Oh, yeah.
[00:49:43.160 --> 00:49:44.160]   Oh, yeah.
[00:49:44.160 --> 00:49:45.160]   Oh, yeah.
[00:49:45.160 --> 00:49:46.160]   Oh, yeah.
[00:49:46.160 --> 00:49:47.160]   Oh, yeah.
[00:49:47.160 --> 00:49:48.160]   Oh, yeah.
[00:49:48.160 --> 00:49:49.160]   Oh, yeah.
[00:49:49.160 --> 00:49:50.160]   Oh, yeah.
[00:49:50.160 --> 00:49:51.160]   Oh, yeah.
[00:49:51.160 --> 00:49:52.160]   Oh, yeah.
[00:49:52.160 --> 00:49:53.160]   Oh, yeah.
[00:49:53.160 --> 00:49:54.160]   Oh, yeah.
[00:49:54.160 --> 00:49:55.160]   Oh, yeah.
[00:49:55.160 --> 00:49:56.160]   Oh, yeah.
[00:49:56.160 --> 00:49:57.160]   Oh, yeah.
[00:49:57.160 --> 00:49:58.160]   Oh, yeah.
[00:49:58.160 --> 00:49:59.160]   Oh, yeah.
[00:49:59.160 --> 00:50:00.160]   Oh, yeah.
[00:50:00.160 --> 00:50:01.160]   Oh, yeah.
[00:50:01.160 --> 00:50:02.160]   Oh, yeah.
[00:50:02.160 --> 00:50:03.160]   Oh, yeah.
[00:50:03.160 --> 00:50:04.160]   Oh, yeah.
[00:50:04.160 --> 00:50:05.160]   Oh, yeah.
[00:50:05.160 --> 00:50:06.160]   Oh, yeah.
[00:50:06.160 --> 00:50:07.160]   Oh, yeah.
[00:50:07.160 --> 00:50:08.160]   Oh, yeah.
[00:50:08.160 --> 00:50:09.160]   Oh, yeah.
[00:50:09.160 --> 00:50:10.160]   Oh, yeah.
[00:50:10.160 --> 00:50:11.160]   Oh, yeah.
[00:50:11.160 --> 00:50:12.160]   Oh, yeah.
[00:50:12.160 --> 00:50:13.160]   Oh, yeah.
[00:50:13.160 --> 00:50:14.160]   Oh, yeah.
[00:50:14.160 --> 00:50:15.160]   Oh, yeah.
[00:50:15.160 --> 00:50:16.160]   Oh, yeah.
[00:50:16.160 --> 00:50:17.160]   Oh, yeah.
[00:50:17.160 --> 00:50:18.160]   Oh, yeah.
[00:50:18.160 --> 00:50:19.160]   Oh, yeah.
[00:50:19.160 --> 00:50:20.160]   Oh, yeah.
[00:50:20.160 --> 00:50:21.160]   Oh, yeah.
[00:50:21.160 --> 00:50:22.160]   Oh, yeah.
[00:50:22.160 --> 00:50:23.160]   Oh, yeah.
[00:50:23.160 --> 00:50:24.160]   Oh, yeah.
[00:50:24.160 --> 00:50:25.160]   Oh, yeah.
[00:50:25.160 --> 00:50:26.160]   Oh, yeah.
[00:50:26.160 --> 00:50:27.160]   Oh, yeah.
[00:50:27.160 --> 00:50:28.160]   Oh, yeah.
[00:50:28.160 --> 00:50:29.160]   Oh, yeah.
[00:50:29.160 --> 00:50:30.160]   Oh, yeah.
[00:50:30.160 --> 00:50:31.160]   Oh, yeah.
[00:50:31.160 --> 00:50:32.160]   Oh, yeah.
[00:50:32.160 --> 00:50:33.160]   Oh, yeah.
[00:50:33.160 --> 00:50:34.160]   Oh, yeah.
[00:50:34.160 --> 00:50:35.160]   Oh, yeah.
[00:50:35.160 --> 00:50:36.160]   Oh, yeah.
[00:50:36.160 --> 00:50:37.160]   Oh, yeah.
[00:50:37.160 --> 00:50:38.160]   Oh, yeah.
[00:50:38.160 --> 00:50:39.160]   Oh, yeah.
[00:50:39.160 --> 00:50:40.160]   Oh, yeah.
[00:50:40.160 --> 00:50:41.160]   Oh, yeah.
[00:50:41.160 --> 00:50:42.160]   Oh, yeah.
[00:50:42.160 --> 00:50:43.160]   Oh, yeah.
[00:50:43.160 --> 00:50:44.160]   Oh, yeah.
[00:50:44.160 --> 00:50:45.160]   Oh, yeah.
[00:50:45.160 --> 00:50:46.160]   Oh, yeah.
[00:50:46.160 --> 00:50:47.160]   Oh, yeah.
[00:50:47.160 --> 00:50:48.160]   Oh, yeah.
[00:50:48.160 --> 00:50:49.160]   Oh, yeah.
[00:50:49.160 --> 00:50:50.160]   Oh, yeah.
[00:50:50.160 --> 00:50:51.160]   Oh, yeah.
[00:50:51.160 --> 00:50:52.160]   Oh, yeah.
[00:50:52.160 --> 00:50:53.160]   Oh, yeah.
[00:50:53.160 --> 00:50:54.160]   Oh, yeah.
[00:50:54.160 --> 00:50:55.160]   Oh, yeah.
[00:50:55.160 --> 00:50:56.160]   Oh, yeah.
[00:50:56.160 --> 00:50:57.160]   Oh, yeah.
[00:50:57.160 --> 00:50:58.160]   Oh, yeah.
[00:50:58.160 --> 00:50:59.160]   Oh, yeah.
[00:50:59.160 --> 00:51:00.160]   Oh, yeah.
[00:51:00.160 --> 00:51:01.160]   Oh, yeah.
[00:51:01.160 --> 00:51:02.160]   Oh, yeah.
[00:51:02.160 --> 00:51:03.160]   Oh, yeah.
[00:51:03.160 --> 00:51:04.160]   Oh, yeah.
[00:51:04.160 --> 00:51:05.160]   Oh, yeah.
[00:51:05.160 --> 00:51:06.160]   Oh, yeah.
[00:51:06.160 --> 00:51:07.160]   Oh, yeah.
[00:51:07.160 --> 00:51:08.160]   Oh, yeah.
[00:51:08.160 --> 00:51:09.160]   Oh, yeah.
[00:51:09.160 --> 00:51:10.160]   Oh, yeah.
[00:51:10.160 --> 00:51:11.160]   Oh, yeah.
[00:51:11.160 --> 00:51:12.160]   Oh, yeah.
[00:51:12.160 --> 00:51:13.160]   Oh, yeah.
[00:51:13.160 --> 00:51:14.160]   Oh, yeah.
[00:51:14.160 --> 00:51:15.160]   Oh, yeah.
[00:51:15.160 --> 00:51:16.160]   Oh, yeah.
[00:51:16.160 --> 00:51:17.160]   Oh, yeah.
[00:51:17.160 --> 00:51:18.160]   Oh, yeah.
[00:51:18.160 --> 00:51:19.160]   Oh, yeah.
[00:51:19.160 --> 00:51:20.160]   Oh, yeah.
[00:51:20.160 --> 00:51:21.160]   Oh, yeah.
[00:51:21.160 --> 00:51:22.160]   Oh, yeah.
[00:51:22.160 --> 00:51:23.160]   Oh, yeah.
[00:51:23.160 --> 00:51:24.160]   Oh, yeah.
[00:51:24.160 --> 00:51:25.160]   Oh, yeah.
[00:51:25.160 --> 00:51:26.160]   Oh, yeah.
[00:51:26.160 --> 00:51:27.160]   Oh, yeah.
[00:51:27.160 --> 00:51:28.160]   Oh, yeah.
[00:51:28.160 --> 00:51:29.160]   Oh, yeah.
[00:51:29.160 --> 00:51:30.160]   Oh, yeah.
[00:51:30.160 --> 00:51:31.160]   Oh, yeah.
[00:51:31.160 --> 00:51:32.160]   Oh, yeah.
[00:51:32.160 --> 00:51:33.160]   Oh, yeah.
[00:51:33.160 --> 00:51:34.160]   Oh, yeah.
[00:51:34.160 --> 00:51:35.160]   Oh, yeah.
[00:51:35.160 --> 00:51:36.160]   Oh, yeah.
[00:51:36.160 --> 00:51:37.160]   Oh, yeah.
[00:51:37.160 --> 00:51:38.160]   Oh, yeah.
[00:51:38.160 --> 00:51:39.160]   Oh, yeah.
[00:51:39.160 --> 00:51:40.160]   Oh, yeah.
[00:51:40.160 --> 00:51:41.160]   Oh, yeah.
[00:51:41.160 --> 00:51:42.160]   Oh, yeah.
[00:51:42.160 --> 00:51:43.160]   Oh, yeah.
[00:51:43.160 --> 00:51:44.160]   Oh, yeah.
[00:51:44.160 --> 00:51:45.160]   Oh, yeah.
[00:51:45.160 --> 00:51:46.160]   Oh, yeah.
[00:51:46.160 --> 00:51:47.160]   Oh, yeah.
[00:51:47.160 --> 00:51:48.160]   Oh, yeah.
[00:51:48.160 --> 00:51:49.160]   Oh, yeah.
[00:51:49.160 --> 00:51:50.160]   Oh, yeah.
[00:51:50.160 --> 00:51:51.160]   Oh, yeah.
[00:51:51.160 --> 00:51:52.160]   Oh, yeah.
[00:51:52.160 --> 00:51:53.160]   Oh, yeah.
[00:51:53.160 --> 00:51:54.160]   Oh, yeah.
[00:51:54.160 --> 00:51:55.160]   Oh, yeah.
[00:51:55.160 --> 00:51:56.160]   Oh, yeah.
[00:51:56.160 --> 00:51:57.160]   Oh, yeah.
[00:51:57.160 --> 00:51:58.160]   Oh, yeah.
[00:51:58.160 --> 00:51:59.160]   Oh, yeah.
[00:51:59.160 --> 00:52:00.160]   Oh, yeah.
[00:52:00.160 --> 00:52:01.160]   Oh, yeah.
[00:52:01.160 --> 00:52:02.160]   Oh, yeah.
[00:52:02.160 --> 00:52:03.160]   Oh, yeah.
[00:52:03.160 --> 00:52:04.160]   Oh, yeah.
[00:52:04.160 --> 00:52:05.160]   Oh, yeah.
[00:52:05.160 --> 00:52:06.160]   Oh, yeah.
[00:52:06.160 --> 00:52:07.160]   Oh, yeah.
[00:52:07.160 --> 00:52:08.160]   Oh, yeah.
[00:52:08.160 --> 00:52:09.160]   Oh, yeah.
[00:52:09.160 --> 00:52:10.160]   Oh, yeah.
[00:52:10.160 --> 00:52:11.160]   Oh, yeah.
[00:52:11.160 --> 00:52:12.160]   Oh, yeah.
[00:52:12.160 --> 00:52:13.160]   Oh, yeah.
[00:52:13.160 --> 00:52:14.160]   Oh, yeah.
[00:52:14.160 --> 00:52:15.160]   Oh, yeah.
[00:52:15.160 --> 00:52:16.160]   Oh, yeah.
[00:52:16.160 --> 00:52:17.160]   Oh, yeah.
[00:52:17.160 --> 00:52:18.160]   Oh, yeah.
[00:52:18.160 --> 00:52:19.160]   Oh, yeah.
[00:52:19.160 --> 00:52:20.160]   Oh, yeah.
[00:52:20.160 --> 00:52:21.160]   Oh, yeah.
[00:52:21.160 --> 00:52:22.160]   Oh, yeah.
[00:52:22.160 --> 00:52:23.160]   Oh, yeah.
[00:52:23.160 --> 00:52:24.160]   Oh, yeah.
[00:52:24.160 --> 00:52:25.160]   Oh, yeah.
[00:52:25.160 --> 00:52:26.160]   Oh, yeah.
[00:52:26.160 --> 00:52:27.160]   Oh, yeah.
[00:52:27.160 --> 00:52:28.160]   Oh, yeah.
[00:52:28.160 --> 00:52:29.160]   Oh, yeah.
