;FFMETADATA1
encoder=Lavf58.76.100
;FFMETADATA1
encoder=Lavf58.76.100



[00:00:00.000 --> 00:00:19.760]   [Music]
[00:21:52.000 --> 00:21:54.000]   Go figure.
[00:21:54.000 --> 00:21:57.000]   [Laughter]
[00:21:57.000 --> 00:22:00.000]   See, now I said nothing dirty.
[00:22:00.000 --> 00:22:04.000]   Any updates for your computers lately?
[00:22:04.000 --> 00:22:05.000]   I have the...
[00:22:05.000 --> 00:22:10.000]   I have it set up to auto update on my XP Pro, which maybe I shouldn't.
[00:22:10.000 --> 00:22:11.000]   I don't know.
[00:22:11.000 --> 00:22:12.000]   I just let it do it.
[00:22:12.000 --> 00:22:17.000]   It took me forever to do service back to, but I think we talked about that a long time ago as well.
[00:22:17.000 --> 00:22:18.000]   Yeah.
[00:22:18.000 --> 00:22:22.000]   Yeah, I just did the standard 2K updates that go with 2K.
[00:22:22.000 --> 00:22:25.000]   Are you still running Windows 2000, Roger?
[00:22:25.000 --> 00:22:26.000]   Yes, I am.
[00:22:26.000 --> 00:22:27.000]   That's impressive.
[00:22:27.000 --> 00:22:29.000]   I actually like it.
[00:22:29.000 --> 00:22:31.000]   I actually had no issues with 2000.
[00:22:31.000 --> 00:22:39.000]   It runs everything I needed to, and the only thing I can't run on it, which I'm kind of nipped about, is Premiere Pro 1.5.
[00:22:39.000 --> 00:22:42.000]   I use it at work on an external machine, but it just does not want to run.
[00:22:42.000 --> 00:22:44.000]   It does not run in 2000.
[00:22:44.000 --> 00:22:45.000]   Funny.
[00:22:45.000 --> 00:22:46.000]   What about video games?
[00:22:46.000 --> 00:22:47.000]   Oh, yeah.
[00:22:47.000 --> 00:22:52.000]   I'm playing Medal of Honor, Pacific Assault, currently, and it works fine.
[00:22:52.000 --> 00:22:54.000]   Ever since I got that, a 9800 card from work.
[00:22:54.000 --> 00:22:55.000]   Nice.
[00:22:55.000 --> 00:22:58.000]   They give those away at your office, Roger?
[00:22:58.000 --> 00:23:03.000]   No, only when I plead incessantly and say, "Well, you guys are getting all the new crop of cards.
[00:23:03.000 --> 00:23:05.000]   You won't need these, right?"
[00:23:05.000 --> 00:23:07.000]   Big wine whimper.
[00:23:07.000 --> 00:23:11.000]   Actually, I just scored a 9800 for free myself.
[00:23:11.000 --> 00:23:12.000]   Oh!
[00:23:12.000 --> 00:23:13.000]   Oh!
[00:23:13.000 --> 00:23:14.000]   No, I didn't.
[00:23:14.000 --> 00:23:16.000]   Somebody was like, "What graphics card are you running?"
[00:23:16.000 --> 00:23:18.000]   And I said, "You know, Geforce 5200."
[00:23:18.000 --> 00:23:22.000]   And they're like, "You, you, I'll give you one of my old graphics cards."
[00:23:22.000 --> 00:23:24.000]   And they gave me a new graphics.
[00:23:24.000 --> 00:23:25.000]   Oh, nice.
[00:23:25.000 --> 00:23:27.000]   You know, it's old to them, but it's exciting for me.
[00:23:27.000 --> 00:23:31.000]   Was this at work or was this just like someone on the, like someone you know?
[00:23:31.000 --> 00:23:32.000]   Someone I know.
[00:23:32.000 --> 00:23:33.000]   So.
[00:23:33.000 --> 00:23:37.000]   Speaking of that, have you, any of you ever just been in the public place recently and have,
[00:23:37.000 --> 00:23:40.000]   and just been recognized by someone you've never met?
[00:23:40.000 --> 00:23:42.000]   Yesterday, in and out burger.
[00:23:42.000 --> 00:23:45.000]   'Cause that, 'cause that happened to me on Bart.
[00:23:45.000 --> 00:23:49.000]   I was like sitting, waiting for the train and some guy kept looking at me.
[00:23:49.000 --> 00:23:53.000]   I thought, I thought I was doing something wrong, but he kept staring at me for like five minutes.
[00:23:53.000 --> 00:23:59.000]   And it scared the hell out of me because I thought like, you know what, this ear is going on on the top of my head or something.
[00:23:59.000 --> 00:24:01.000]   And this is, what's your name?
[00:24:01.000 --> 00:24:03.000]   That's like, um, Roger.
[00:24:03.000 --> 00:24:05.000]   Oh my God, oh my God.
[00:24:05.000 --> 00:24:06.000]   And he runs up to me.
[00:24:06.000 --> 00:24:08.000]   It's just, I don't know.
[00:24:08.000 --> 00:24:10.000]   He says, "Oh my God, you're Roger from Colorado."
[00:24:10.000 --> 00:24:11.000]   I says, "Yeah.
[00:24:11.000 --> 00:24:12.000]   How you doing?"
[00:24:12.000 --> 00:24:19.000]   No, no one would, no one would recognize me, although I have been at trade shows and people recognize people I'm with.
[00:24:19.000 --> 00:24:21.000]   And they say, "Oh, this is Prager."
[00:24:21.000 --> 00:24:22.000]   Oh my God, it's Prager.
[00:24:22.000 --> 00:24:24.000]   But they don't recognize the name, I think.
[00:24:24.000 --> 00:24:25.000]   People always ask me.
[00:24:25.000 --> 00:24:30.000]   I mean, if that, if you've ever been like in a position where you're just kind of really embarrassed or not,
[00:24:30.000 --> 00:24:33.000]   maybe embarrassed is too strong a word, but kind of awkward.
[00:24:33.000 --> 00:24:37.000]   Um, I, I, okay, I have the most awkward meeting someone's story ever.
[00:24:37.000 --> 00:24:39.000]   Oh, that's here.
[00:24:39.000 --> 00:24:41.000]   Truck stop off five five.
[00:24:41.000 --> 00:24:45.000]   Going to the bathroom in a stand up stall.
[00:24:45.000 --> 00:24:48.000]   And guys like, does it double take?
[00:24:48.000 --> 00:24:50.000]   Oh my God, you're Patrick Norton from the screensavers.
[00:24:50.000 --> 00:24:52.000]   And I'm like, "Yeah man, pleasure to meet you."
[00:24:52.000 --> 00:24:57.000]   And he reaches his hand over to shake my hand and I'm like, "Dude, after we wash hands."
[00:24:57.000 --> 00:25:00.000]   And he just looks at his hand and he's like, "Right, good idea."
[00:25:00.000 --> 00:25:01.000]   That's funny.
[00:25:01.000 --> 00:25:03.000]   That's awesome.
[00:25:03.000 --> 00:25:04.000]   He would have to.
[00:25:04.000 --> 00:25:07.000]   Okay, hold on, hold on, hold on one second.
[00:25:07.000 --> 00:25:10.000]   So this is an old story, but definitely an ongoing story.
[00:25:10.000 --> 00:25:17.000]   And it has to do with the fact that I'm sitting in my room right now using my neighbor's Wi-Fi to participate in this podcast.
[00:25:17.000 --> 00:25:22.000]   And there's a dude in Florida who just got arrested for using someone's unencrypted Wi-Fi.
[00:25:22.000 --> 00:25:23.000]   Right.
[00:25:23.000 --> 00:25:29.000]   Now granted, I'm not sitting in a truck across the street from their house doing it, but I still kind of am across the street.
[00:25:29.000 --> 00:25:36.000]   Also, though, I'm not doing anything that would be considered illegal online activity.
[00:25:36.000 --> 00:25:41.000]   However, I am using their connection and it's not directly authorized.
[00:25:41.000 --> 00:25:44.000]   Well, that's what, I don't think this guy was doing anything.
[00:25:44.000 --> 00:25:46.000]   I think he was just browsing the web on an open Wi-Fi.
[00:25:46.000 --> 00:25:55.000]   You know, people's computers are designed to, a lot of the software says connect me to the strongest signal.
[00:25:55.000 --> 00:26:04.000]   And that, quite honestly, is the only reason I even know that I could get free internet access from my bedroom is because my computer said,
[00:26:04.000 --> 00:26:05.000]   "Hey, guess what? We're online."
[00:26:05.000 --> 00:26:07.000]   I said, "Whoa, let's see what we can see."
[00:26:07.000 --> 00:26:09.000]   And I'm like, "Wow, I can access the internet."
[00:26:09.000 --> 00:26:13.000]   I can download gigabytes and gigabytes of naughty stuff.
[00:26:13.000 --> 00:26:16.000]   And I don't know what kind of pipe he's got, but pretty quick.
[00:26:16.000 --> 00:26:18.000]   [laughter]
[00:26:18.000 --> 00:26:20.000]   Yeah, you better move, Prager.
[00:26:20.000 --> 00:26:25.000]   This guy was just arrested, but he wasn't actually charged with any crime he had, has he?
[00:26:25.000 --> 00:26:33.000]   Yeah, he's been charged with a third-degree felony for logging into a private Wi-Fi internet access point without permission.
[00:26:33.000 --> 00:26:35.000]   And how was he caught?
[00:26:35.000 --> 00:26:37.000]   I mean, he was just sitting outside.
[00:26:37.000 --> 00:26:38.000]   He was sitting outside.
[00:26:38.000 --> 00:26:46.000]   So basically, he was sitting outside of house and somebody saw the glove as laptop through the back of his SUV.
[00:26:46.000 --> 00:26:52.000]   So they went out and the guy like snapped his computer shut and drove off and then came back like an hour later.
[00:26:52.000 --> 00:26:54.000]   That's weird behavior, but...
[00:26:54.000 --> 00:26:56.000]   I mean, couldn't it be said though?
[00:26:56.000 --> 00:26:59.000]   I think attorneys are going to have a field day with this one personally.
[00:26:59.000 --> 00:27:01.000]   Would you mean your taxes point wide open?
[00:27:01.000 --> 00:27:02.000]   But that's just it.
[00:27:02.000 --> 00:27:03.000]   It is right now, though.
[00:27:03.000 --> 00:27:06.000]   But that's the default of most routers as well.
[00:27:06.000 --> 00:27:10.000]   Well, it's the, you know, the default of most locks is being unlocked.
[00:27:10.000 --> 00:27:15.000]   But if I walk into your house, even though you installed a new lock and left the lock unlocked, I can still be arrested for trespassing.
[00:27:15.000 --> 00:27:17.000]   It's not about logic, it's about law, guys.
[00:27:17.000 --> 00:27:18.000]   There's a difference.
[00:27:18.000 --> 00:27:20.000]   Well, I mean, locking a door keeps honest people honest.
[00:27:20.000 --> 00:27:26.000]   I don't know if the Wi-Fi quite works the same way by having it weapon-crypted.
[00:27:26.000 --> 00:27:28.000]   Does it keep an honest person honest?
[00:27:28.000 --> 00:27:35.000]   Because I know some people, I know I have a friend who has an apartment and he has a router and he puts his SSID as apartment-
[00:27:35.000 --> 00:27:36.000]   207.
[00:27:36.000 --> 00:27:39.000]   Feel free, but that's who it is, by the way.
[00:27:39.000 --> 00:27:46.000]   You know, what's, you know, so, and as far as I'm concerned, even though I'm using my neighbors, if I had my own, I'd leave it wide open.
[00:27:46.000 --> 00:27:50.000]   And if I had having problems with bandwidth, I'd probably then I'd start to worry about it.
[00:27:50.000 --> 00:27:52.000]   Maybe you would know this, Patrick.
[00:27:52.000 --> 00:28:04.000]   If someone did do something illegal, for example, did like, was stealing, like, credit card information using your internet access with that person who had, who was actually providing that broadband.
[00:28:04.000 --> 00:28:07.000]   That broadband access be liable for anything or not?
[00:28:07.000 --> 00:28:09.000]   I am not a lawyer.
[00:28:09.000 --> 00:28:15.000]   But, you know, it's kind of scary.
[00:28:15.000 --> 00:28:23.000]   Hey, if this guy were actually sitting outside trying to systematically crack computers, he knew we're inside that were connected to that network.
[00:28:23.000 --> 00:28:25.000]   I'm sure there's a problem with that.
[00:28:25.000 --> 00:28:32.000]   But by Windows wireless configuration, like David mentioned, it's going to grab the strongest signal right there.
[00:28:32.000 --> 00:28:36.000]   And, you know, you could accidentally do something like that.
[00:28:36.000 --> 00:28:39.000]   And I'm often in places where there are multiple access points.
[00:28:39.000 --> 00:28:43.000]   And if I don't specifically, you know, pick the one I want or the one I know, I can get it.
[00:28:43.000 --> 00:28:45.000]   Hit a log on to whatever's there.
[00:28:45.000 --> 00:28:55.000]   Well, I mean, the other thing is, you know, the vast majority of ISPs say it's illegal for you to share this connection with other people.
[00:28:55.000 --> 00:28:58.000]   You know, it's for five computers inside of your house.
[00:28:58.000 --> 00:29:00.000]   That's what it said when I signed up.
[00:29:00.000 --> 00:29:02.000]   Oh, ISPs, yeah.
[00:29:02.000 --> 00:29:03.000]   Yeah.
[00:29:03.000 --> 00:29:07.000]   As far, I do think you're probably liable for what your internet connection is used for.
[00:29:07.000 --> 00:29:15.000]   You know, if my neighbor across the street gets hit by the RIAA because I've been downloading music that has been copywritten,
[00:29:15.000 --> 00:29:20.000]   he might, my neighbor across the street might get in trouble and they might be right.
[00:29:20.000 --> 00:29:23.000]   But it could be my fault, but they don't, you know.
[00:29:23.000 --> 00:29:29.000]   Well, it sounds like one, it sounds like it's going to be a great time to bring a lawyer in to answer some questions.
[00:29:29.000 --> 00:29:34.000]   You know that if you go to this bill, if you go to your neighbor's office, if you go to your neighborhood,
[00:29:34.000 --> 00:29:39.000]   Starbucks and sign up for the T-Mobile internet access that so many of them provide,
[00:29:39.000 --> 00:29:46.000]   one of the things that you click on when you signing up says T-Mobile says we're not liable for what you do.
[00:29:46.000 --> 00:29:47.000]   Mm-hmm.
[00:29:47.000 --> 00:29:49.000]   Which is a smart move by T-Mobile.
[00:29:49.000 --> 00:29:55.000]   Interesting to see because how many times are they going to, how often do you figure they're going to be able to catch somebody in the middle of doing something like this?
[00:29:55.000 --> 00:29:58.000]   No, it just happened, this guy came back.
[00:29:58.000 --> 00:29:59.000]   Right.
[00:29:59.000 --> 00:30:03.000]   Which is, that's just some strange behavior anyway, when you're sitting out in front of some strangers house.
[00:30:03.000 --> 00:30:12.000]   Well, I mean you ever have a, you know, have a conversation with like a detective over a couple of beers and you hear that, you know, we catch a lot of the dumb ones and we get lucky with some of the really smart ones.
[00:30:12.000 --> 00:30:14.000]   No, I actually never talked to a detective, but...
[00:30:14.000 --> 00:30:16.000]   You never talked to a detective, Roger?
[00:30:16.000 --> 00:30:20.000]   Well, actually, no, I take that, does a private investigator count?
[00:30:20.000 --> 00:30:25.000]   I mean, I think it's a good idea.
[00:30:25.000 --> 00:30:28.000]   I think it's a good idea.
[00:30:28.000 --> 00:30:31.000]   I think it's a good idea.
[00:30:31.000 --> 00:30:34.000]   I think it's a good idea.
[00:30:34.000 --> 00:30:37.000]   I think it's a good idea.
[00:30:37.000 --> 00:30:40.000]   I think it's a good idea.
[00:30:40.000 --> 00:30:43.000]   I think it's a good idea.
[00:30:43.000 --> 00:30:46.000]   I think it's a good idea.
[00:30:46.000 --> 00:30:51.000]   It's a good idea.
[00:30:51.000 --> 00:30:54.000]   It's a good idea.
[00:30:54.000 --> 00:30:57.000]   I think it's a good idea.
[00:30:57.000 --> 00:31:00.000]   I think it's a good idea.
[00:31:00.000 --> 00:31:03.000]   I think it's a good idea.
[00:31:03.000 --> 00:31:06.000]   I think it's a good idea.
[00:31:06.000 --> 00:31:09.000]   I think it's a good idea.
[00:31:09.000 --> 00:31:12.000]   I think it's a good idea.
[00:31:12.000 --> 00:31:17.000]   It's a good idea.
[00:31:17.000 --> 00:31:22.000]   I think it's a good idea.
[00:31:22.000 --> 00:31:27.000]   I think it's a good idea.
[00:31:27.000 --> 00:31:30.000]   I think it's a good idea.
[00:31:30.000 --> 00:31:33.000]   I think it's a good idea.
[00:31:33.000 --> 00:31:36.000]   I think it's a good idea.
[00:31:36.000 --> 00:31:39.000]   I think it's a good idea.
[00:31:39.000 --> 00:31:44.000]   I think it's a good idea.
[00:31:44.000 --> 00:31:49.000]   I think it's a good idea.
[00:31:49.000 --> 00:31:54.000]   I think it's a good idea.
[00:31:54.000 --> 00:31:57.000]   I think it's a good idea.
[00:31:57.000 --> 00:32:02.000]   I think it's a good idea.
[00:32:02.000 --> 00:32:05.000]   I think it's a good idea.
[00:32:05.000 --> 00:32:10.000]   I think it's a good idea.
[00:32:10.000 --> 00:32:15.000]   I think it's a good idea.
[00:32:15.000 --> 00:32:20.000]   I think it's a good idea.
[00:32:20.000 --> 00:32:25.000]   I think it's a good idea.
[00:32:25.000 --> 00:32:30.000]   I think it's a good idea.
[00:32:30.000 --> 00:32:34.000]   I think it's a good idea.
[00:32:34.000 --> 00:32:39.000]   I think it's a good idea.
[00:32:39.000 --> 00:32:44.000]   I think it's a good idea.
[00:32:44.000 --> 00:32:49.000]   I think it's a good idea.
[00:32:49.000 --> 00:32:54.000]   I think it's a good idea.
[00:32:54.000 --> 00:32:59.000]   I think it's a good idea.
[00:32:59.000 --> 00:33:03.000]   I think it's a good idea.
[00:33:03.000 --> 00:33:08.000]   I think it's a good idea.
[00:33:08.000 --> 00:33:13.000]   I think it's a good idea.
[00:33:13.000 --> 00:33:18.000]   I think it's a good idea.
[00:33:18.000 --> 00:33:23.000]   I think it's a good idea.
[00:33:23.000 --> 00:33:28.000]   I think it's a good idea.
[00:33:28.000 --> 00:33:32.000]   I think it's a good idea.
[00:33:32.000 --> 00:33:37.000]   I think it's a good idea.
[00:33:37.000 --> 00:33:42.000]   I think it's a good idea.
[00:33:42.000 --> 00:33:45.000]   I think someone's just
[00:33:45.000 --> 00:33:50.000]   swapping the frequencies.
[00:33:50.000 --> 00:33:53.000]   I've heard radio,
[00:33:53.000 --> 00:33:56.000]   a lot of audio,
[00:33:56.000 --> 00:34:01.000]   electronic engineers,
[00:34:01.000 --> 00:34:06.000]   and I'm sort of down UFO causing all sorts of issues.
[00:34:06.000 --> 00:34:11.000]   I wish.
[00:34:11.000 --> 00:34:14.000]   I'm about to chang.
[00:34:14.000 --> 00:34:19.000]   Propagating the truth again.
[00:34:19.000 --> 00:34:24.000]   Man with the word.
[00:34:24.000 --> 00:34:29.000]   Believe me if you want.
[00:34:29.000 --> 00:34:34.000]   I'm not going to be able to flip.
[00:34:34.000 --> 00:34:39.000]   For everybody it's upgrading to a new power supply.
[00:34:39.000 --> 00:34:44.000]   You can't plug in your 24 pin power supply because your connectors
[00:34:44.000 --> 00:34:47.000]   for your hard drives are too close to your power supply pins.
[00:34:47.000 --> 00:34:52.000]   You don't have to break off pieces of the IDE connectors.
[00:34:52.000 --> 00:34:57.000]   You can unsnap the extra four pins.
[00:34:57.000 --> 00:35:02.000]   I'm not going to be able to flip them.
[00:35:02.000 --> 00:35:07.000]   I'm not going to be able to flip them.
[00:35:07.000 --> 00:35:12.000]   I'm not going to be able to flip them.
[00:35:12.000 --> 00:35:17.000]   I'm not going to be able to flip them.
[00:35:17.000 --> 00:35:22.000]   I'm not going to be able to flip them.
[00:35:22.000 --> 00:35:26.000]   I'm not going to be able to flip them.
[00:35:26.000 --> 00:35:29.000]   Key Hacker Magazine faces closure.
[00:35:29.000 --> 00:35:31.000]   It's talking about...
[00:35:31.000 --> 00:35:34.000]   FRAK FINAL #63 is scheduled for July 2005.
[00:35:34.000 --> 00:35:39.000]   Rumors of a frack resurrection in 2007 can neither be confirmed or denied.
[00:35:39.000 --> 00:35:41.000]   FRAK FINAL at Glorious Area comes to the end.
[00:35:41.000 --> 00:35:44.000]   #63 will be our last frack release ever.
[00:35:44.000 --> 00:35:45.000]   Final call for papers.
[00:35:45.000 --> 00:35:46.000]   Final call for papers.
[00:35:46.000 --> 00:35:48.000]   Deadline the 10th of July 2000.
[00:35:48.000 --> 00:35:51.000]   I'm reading this off of frack.org which is their homepage.
[00:35:51.000 --> 00:35:53.000]   It's p-h-r-a-c-k.org.
[00:35:53.000 --> 00:35:57.000]   #63 will be our hardback edition available at Defcon.
[00:35:57.000 --> 00:35:58.000]   It says...
[00:35:58.000 --> 00:35:59.000]   Wow.
[00:35:59.000 --> 00:36:01.000]   Speaking of which, who's going to Defcon?
[00:36:01.000 --> 00:36:02.000]   Kevin's going to Defcon.
[00:36:02.000 --> 00:36:03.000]   I'm going to Defcon.
[00:36:03.000 --> 00:36:06.000]   Defcon.org for those of you who are not familiar.
[00:36:06.000 --> 00:36:12.000]   I haven't planned ahead enough, but I see no reason because I'm three hours away.
[00:36:12.000 --> 00:36:14.000]   And it is...
[00:36:14.000 --> 00:36:17.000]   I had the wacky idea of going to Cabo-san Lucas.
[00:36:17.000 --> 00:36:19.000]   Well, Defcon's happening, so...
[00:36:19.000 --> 00:36:22.000]   Unfortunately, I won't be attending.
[00:36:22.000 --> 00:36:24.000]   Hey, Battle Star Galactica starts up again.
[00:36:24.000 --> 00:36:25.000]   Ooh!
[00:36:25.000 --> 00:36:26.000]   Yeah!
[00:36:26.000 --> 00:36:27.000]   Wait, wait, wait, wait.
[00:36:27.000 --> 00:36:32.000]   I'm actually going to Comic-Con, but hopefully my sister will be kind enough and record it for me.
[00:36:32.000 --> 00:36:34.000]   Is Comic-Con next weekend in San Diego?
[00:36:34.000 --> 00:36:35.000]   Yes.
[00:36:35.000 --> 00:36:44.000]   I will be flying down to get a couple of interviews with some of the video game, comic book, or comic book video games coming out.
[00:36:44.000 --> 00:36:46.000]   And not too distant future.
[00:36:46.000 --> 00:36:48.000]   Just get some developer interviews.
[00:36:48.000 --> 00:36:54.000]   Hopefully, I think they're doing a Battle Star Galactica panel, which would be kind of cool to sit in.
[00:36:54.000 --> 00:36:56.000]   They don't have any...
[00:36:56.000 --> 00:36:57.000]   They didn't have any...
[00:36:57.000 --> 00:36:58.000]   They didn't have any...
[00:36:58.000 --> 00:36:59.000]   They had from last season.
[00:36:59.000 --> 00:37:00.000]   It was so good.
[00:37:00.000 --> 00:37:01.000]   It was such a good series.
[00:37:01.000 --> 00:37:02.000]   July 15th.
[00:37:02.000 --> 00:37:03.000]   They took their first episode out online.
[00:37:03.000 --> 00:37:04.000]   They did?
[00:37:04.000 --> 00:37:05.000]   That was like...
[00:37:05.000 --> 00:37:06.000]   Like a really crappy resolution.
[00:37:06.000 --> 00:37:08.000]   But imagine that's for bandwidth reasons.
[00:37:08.000 --> 00:37:10.000]   You know, you can only do so much, but...
[00:37:10.000 --> 00:37:11.000]   Well, I'll have to do it.
[00:37:11.000 --> 00:37:13.000]   But you can find TV rips online.
[00:37:13.000 --> 00:37:14.000]   Also, you do.
[00:37:14.000 --> 00:37:16.000]   The pilot said...
[00:37:16.000 --> 00:37:19.000]   A lot of advance in two years of...
[00:37:19.000 --> 00:37:25.000]   And NBC is actually airing three Battle Star Galactica issues in High Death.
[00:37:25.000 --> 00:37:27.000]   They're testing the water, so to speak.
[00:37:27.000 --> 00:37:30.000]   See how the ratings work out.
[00:37:30.000 --> 00:37:31.000]   I feel like sci-fi at all.
[00:37:31.000 --> 00:37:33.000]   That's one of the best shows out there.
[00:37:33.000 --> 00:37:35.000]   That's my personal favorite of all time.
[00:37:35.000 --> 00:37:44.000]   Is it me or is like when it first came out, it just seemed kind of like, oh yeah, it's just going to be a really bland redo of the original one.
[00:37:44.000 --> 00:37:47.000]   And then you watch your pilot say, "That's not bad."
[00:37:47.000 --> 00:37:49.000]   And then you watch the first season, "Okay, okay."
[00:37:49.000 --> 00:37:54.000]   And then you watch the last half and it's like, "Man, this show's freaking good."
[00:37:54.000 --> 00:37:56.000]   It's really funny.
[00:37:56.000 --> 00:38:00.000]   Because it wasn't bad, but it was kind of shaky at points.
[00:38:00.000 --> 00:38:01.000]   You know, not everyone...
[00:38:01.000 --> 00:38:02.000]   It was just a background.
[00:38:02.000 --> 00:38:04.000]   They had to get the store going and get everyone up to speed.
[00:38:04.000 --> 00:38:05.000]   I think it was awesome.
[00:38:05.000 --> 00:38:08.000]   We missed the three episodes there last night.
[00:38:08.000 --> 00:38:11.000]   Yes, I actually watched two of them.
[00:38:11.000 --> 00:38:13.000]   If you get the sci-fi channel, they...
[00:38:13.000 --> 00:38:14.000]   Yeah, that's right.
[00:38:14.000 --> 00:38:24.000]   But I mean, anyone who hasn't seen it and has Netflix or something, ran out the Bousar Galactica pilot DVD.
[00:38:24.000 --> 00:38:25.000]   It's really good.
[00:38:25.000 --> 00:38:28.000]   Hey, so you're saying they're not on sci-fi for the new ones anymore?
[00:38:28.000 --> 00:38:30.000]   No, they're on sci-fi.
[00:38:30.000 --> 00:38:34.000]   They aired three episodes from season one on NBC in high definition.
[00:38:34.000 --> 00:38:35.000]   Wow.
[00:38:35.000 --> 00:38:36.000]   Yeah.
[00:38:36.000 --> 00:38:37.000]   Do you see getting smart?
[00:38:37.000 --> 00:38:40.000]   When NBC owns the parent company of the sci-fi channel.
[00:38:40.000 --> 00:38:42.000]   Okay, then I know nothing about that relationship.
[00:38:42.000 --> 00:38:43.000]   Obviously.
[00:38:43.000 --> 00:38:44.000]   Good though.
[00:38:44.000 --> 00:38:46.000]   It's good to see that in high depth.
[00:38:46.000 --> 00:38:50.000]   Some of those space combat scenes and just the style that it shot in.
[00:38:50.000 --> 00:38:52.000]   It's just awesome.
[00:38:52.000 --> 00:38:53.000]   Good story, good characters.
[00:38:53.000 --> 00:38:59.000]   And don't watch the new season without seeing the first one because there's so much that's happening.
[00:38:59.000 --> 00:39:00.000]   Well, it's hard to...
[00:39:00.000 --> 00:39:01.000]   I mean, I'm not sure it's...
[00:39:01.000 --> 00:39:07.000]   They've released the mini series on DVD, but they haven't done the...
[00:39:07.000 --> 00:39:08.000]   Right.
[00:39:08.000 --> 00:39:11.000]   They haven't done anything other than that on DVD yet.
[00:39:11.000 --> 00:39:16.000]   So it's not like you can go out and rent the DVDs unless they've released it secretly and I just haven't picked up on it.
[00:39:16.000 --> 00:39:17.000]   No, not yet.
[00:39:17.000 --> 00:39:20.000]   Technically savvy people know where to go find that stuff.
[00:39:20.000 --> 00:39:24.000]   While we wait for DVDs to be pressed.
[00:39:24.000 --> 00:39:29.000]   With all the disappointing sci-fi movies that roll out like War of the Worlds.
[00:39:29.000 --> 00:39:32.000]   Actually, a lot of people like War of the Worlds.
[00:39:32.000 --> 00:39:35.000]   Wait, did you call them depressing or bad?
[00:39:35.000 --> 00:39:37.000]   I think it's depressingly bad.
[00:39:37.000 --> 00:39:38.000]   Have you seen it, Roger?
[00:39:38.000 --> 00:39:39.000]   Yes.
[00:39:39.000 --> 00:39:40.000]   I've seen the entire...
[00:39:40.000 --> 00:39:45.000]   I was like, "Dude, I gotta watch it when it first comes out because I thought it was going to be like the hottest thing ever."
[00:39:45.000 --> 00:39:46.000]   And I go and I know...
[00:39:46.000 --> 00:39:48.000]   Now, Mr. and Mrs. Smith was the hottest thing ever.
[00:39:48.000 --> 00:39:49.000]   Oh, gosh.
[00:39:49.000 --> 00:39:51.000]   I love the War of the Worlds, actually.
[00:39:51.000 --> 00:39:53.000]   The ending was...
[00:39:53.000 --> 00:39:54.000]   I mean, the last half of it is...
[00:39:54.000 --> 00:39:55.000]   Don't...
[00:39:55.000 --> 00:39:56.000]   No spoilers.
[00:39:56.000 --> 00:39:57.000]   It's all I'm asking.
[00:39:57.000 --> 00:39:58.000]   Well, have you read...
[00:39:58.000 --> 00:39:59.000]   Have you read...
[00:39:59.000 --> 00:40:00.000]   I know how the book ends.
[00:40:00.000 --> 00:40:03.000]   I've seen the 50s movie.
[00:40:03.000 --> 00:40:09.000]   I've read the book and I've heard bits of the Orwell radio show.
[00:40:09.000 --> 00:40:12.000]   I don't think it's a spoiler to say that ends the same.
[00:40:12.000 --> 00:40:13.000]   That's it.
[00:40:13.000 --> 00:40:14.000]   Is that a spoiler?
[00:40:14.000 --> 00:40:15.000]   No, it's not a spoiler.
[00:40:15.000 --> 00:40:17.000]   That means you already know the story.
[00:40:17.000 --> 00:40:18.000]   No, it's just...
[00:40:18.000 --> 00:40:24.000]   I'm a little myth because somebody forwarded me a review of Batman Begins.
[00:40:24.000 --> 00:40:25.000]   Uh-huh.
[00:40:25.000 --> 00:40:30.000]   And it contained a huge spoiler in the second paragraph.
[00:40:30.000 --> 00:40:31.000]   And I was just...
[00:40:31.000 --> 00:40:32.000]   I didn't need to know about this.
[00:40:32.000 --> 00:40:33.000]   You had a much better idea.
[00:40:33.000 --> 00:40:34.000]   I had a chance to.
[00:40:34.000 --> 00:40:35.000]   I just met at a new house.
[00:40:35.000 --> 00:40:36.000]   I had a new house.
[00:40:36.000 --> 00:40:37.000]   I had a new house.
[00:40:37.000 --> 00:40:38.000]   I didn't say anything.
[00:40:38.000 --> 00:40:40.000]   And don't tell me what was in that review either, Patrick.
[00:40:40.000 --> 00:40:43.000]   The Weasel did it.
[00:40:43.000 --> 00:40:47.000]   I would say it is probably one of the best summer movies for 2005.
[00:40:47.000 --> 00:40:48.000]   Yeah.
[00:40:48.000 --> 00:40:50.000]   I'm excited.
[00:40:50.000 --> 00:40:51.000]   I'm looking forward to seeing it.
[00:40:51.000 --> 00:40:53.000]   I want to see Charlie and Chocolate Factory.
[00:40:53.000 --> 00:40:54.000]   Everybody wants to...
[00:40:54.000 --> 00:40:55.000]   I know.
[00:40:55.000 --> 00:40:56.000]   Yeah, I'm a little uptight about that.
[00:40:56.000 --> 00:40:57.000]   That's 50/50.
[00:40:57.000 --> 00:40:59.000]   Because Johnny Depp is the most...
[00:40:59.000 --> 00:41:02.000]   You know, maybe he's like the choice actor of our generation.
[00:41:02.000 --> 00:41:05.000]   Is the most bizarre looking Willy Wonka I've ever seen?
[00:41:05.000 --> 00:41:09.000]   Well, yeah, Gene Wilder was such a particularly normal looking human being.
