;FFMETADATA1
title=Rattlesnake in a Pinata!
artist=TWiT
album_artist=TWiT
album=This Week in Tech
track=558
genre=Podcast
comment=http://twit.tv/twit
copyright=These netcasts are released under a Creative Commons License - Attribution-NonCommercial-NoDerivatives 4.0 International. TWiT and TWiT Logo are registered trademarks of Leo Laporte.
publisher=TWiT
date=2016
encoder=Lavf58.76.100



[00:00:00.000 --> 00:00:06.000]   It's time for Twit this week in Tech, our 11th anniversary episode.
[00:54:17.600 --> 00:54:22.600]   And can that leak? Yes, it can. And this phone could be compromised.
[00:54:22.600 --> 00:54:26.600]   But the difference is the only thing that's compromised is this one phone.
[00:54:26.600 --> 00:54:31.600]   And that's a big difference with a golden key where when and if it leaks, every single phone in the world is not compromised.
[00:54:31.600 --> 00:54:34.600]   Or with WhatsApp, every single message in the world is not compromised.
[00:54:34.600 --> 00:54:39.600]   Or with Amazon, every single transaction and everything that involves that is compromised.
[00:54:39.600 --> 00:54:43.600]   And that's the other thing. It's not just about like, it's not just about iPhones.
[00:54:43.600 --> 00:54:48.600]   It's every like everything on the Internet depends depends on this.
[00:54:48.600 --> 00:54:55.600]   And to think that it I don't know to make a broader point just to make a broader point is this is that
[00:54:55.600 --> 00:55:03.600]   the obvious point that we haven't said yet, but it is a key thing is that the US can ban encryption doesn't mean encryption goes away, right?
[00:55:03.600 --> 00:55:11.600]   Encryption is fundamentally an idea that is manifested in ones and zeros that is at a high level manifested in code.
[00:55:11.600 --> 00:55:14.600]   And the idea is out there. You can't put it back in a box.
[00:55:14.600 --> 00:55:20.600]   So given that, highly motivated, sophisticated criminals will always have access to encryption.
[00:55:20.600 --> 00:55:29.600]   So the only people that are hurt by this is one, law abiding citizens and two, stupid criminals who are dumb.
[00:55:29.600 --> 00:55:37.600]   And to that end, the police in the US are mostly concerned with stupid criminals that are dumb.
[00:55:37.600 --> 00:55:45.600]   And a lot of us do with drug charges, which is a whole nother debate, but it could do with murders.
[00:55:45.600 --> 00:55:52.600]   It could do with these terrible crimes, but and this is the harder you make.
[00:55:52.600 --> 00:56:00.600]   You sound very callous making it at the end of the day, the sort of folks that are going to pull off a 9/11 sort of attack,
[00:56:00.600 --> 00:56:09.600]   which one as awful as it was was in the four digits and you put that up against other thing, you know,
[00:56:09.600 --> 00:56:11.600]   people who die in car crashes, for example.
[00:56:11.600 --> 00:56:18.600]   But even said, the people who have the sophistication to pull off that degree of an attack by definition,
[00:56:18.600 --> 00:56:22.600]   have the sophistication to get an encryption algorithm that was made outside the US.
[00:56:22.600 --> 00:56:31.600]   The sort of people that the police will not be able to get to because an iPhone has encryption or because WhatsApp has encryption.
[00:56:31.600 --> 00:56:37.600]   Those are the sort of people that the degree of crime they can commit.
[00:56:37.600 --> 00:56:48.600]   And again, it could be murder, it could be awful crimes, terrible crimes, but the physical constraint on their actions,
[00:56:48.600 --> 00:56:57.600]   just by virtue of no one person could be in a ton of places that once or pull off something of that, of a huge magnitude,
[00:56:57.600 --> 00:57:00.600]   it goes into the pros and cons equation.
[00:57:00.600 --> 00:57:08.600]   And it sounds very callous to say that, but the trade off, not all criminals are the same.
[00:57:08.600 --> 00:57:16.600]   The sophistication of the crime, I think, probably correlates very closely to the sophistication they have in getting encryption on their own,
[00:57:16.600 --> 00:57:23.600]   relative to someone who gets encryption on accident because Apple happened to include it on an iPhone, if that makes sense.
[00:57:23.600 --> 00:57:31.600]   Microsoft's getting into the act, they have filed a federal lawsuit, they say to stand up for what we believe are customers
[00:57:31.600 --> 00:57:36.600]   constitutional and fundamental rights that help protect privacy and promote free expression,
[00:57:36.600 --> 00:57:44.600]   they don't like the fact that so many government orders are secret and cannot be revealed,
[00:57:44.600 --> 00:57:50.600]   and they have decided that they are going to pursue this in court and good on them.
[00:57:50.600 --> 00:58:03.600]   They say over the last 18 months they've received 2,576 legal demands that as part of the demand required that Microsoft not say anything about it,
[00:58:03.600 --> 00:58:08.600]   they couldn't tell customers about the warrants or the legal processes.
[00:58:08.600 --> 00:58:17.600]   And of those secret demands, 68%, 1,752 didn't have an end date.
[00:58:17.600 --> 00:58:26.600]   So it means that never, not a year from now, not 10 years from now, there's no statute of limitations, never could Microsoft tell customers
[00:58:26.600 --> 00:58:34.600]   that government is obtaining their data, and they think that violates the Fourth Amendment and the First Amendment.
[00:58:34.600 --> 00:58:40.600]   They should be able to talk, and the Fourth Amendment protects you against unreasonable search and seizure.
[00:58:40.600 --> 00:58:46.600]   They would like to change that, and they've gone to a court to sue over in the United States.
[00:58:46.600 --> 00:58:51.600]   I want to see more companies like Apple and Microsoft step up and defend their customers.
[00:58:51.600 --> 00:58:56.600]   No, exactly. I mean, Reddit's Warren Canary died a couple of weeks ago as well.
[00:58:56.600 --> 00:58:57.600]   One more.
[00:58:57.600 --> 00:59:06.600]   You know, it's on one level, the people who I speak to at Microsoft about this do believe passionately in the arguments that they're making that's the First and Fourth Amendment issue.
[00:59:06.600 --> 00:59:09.600]   On the other hand, there's also business motive here, let's not deny it.
[00:59:09.600 --> 00:59:10.600]   It looks good.
[00:59:10.600 --> 00:59:12.600]   It's customers like it.
[00:59:12.600 --> 00:59:13.600]   Yeah, exactly.
[00:59:13.600 --> 00:59:16.600]   That justifies the spend, I guess, the attorneys.
[00:59:16.600 --> 00:59:19.600]   But yeah, I mean, they genuinely do believe in what they're doing.
[00:59:19.600 --> 00:59:27.600]   And to be honest, they've got a point because they can be very few cases where the person should never ever know their being surveilled.
[00:59:27.600 --> 00:59:38.600]   I think it's kind of a... It seems to me a fundamental point of fairness in not just American law, but in common law in general that you have the right to face your accusers.
[00:59:38.600 --> 00:59:42.600]   You have the right to know if you're being investigated.
[00:59:42.600 --> 00:59:51.600]   And to be secretly investigated, I understand that that's a useful tool for law enforcement if they're trying to crack a drug ring or find a terrorist cell.
[00:59:51.600 --> 00:59:54.600]   You don't want to let them know you're looking for them.
[00:59:54.600 --> 00:59:59.600]   Yeah, but it's also very useful for police if they're trying to do something completely innocuous and stress the law to do it.
[00:59:59.600 --> 01:00:00.600]   You know, I mean, it's...
[01:00:00.600 --> 01:00:02.600]   That's the fear is they're using it overusing.
[01:00:02.600 --> 01:00:07.600]   In 18 months, that's a lot of warrants.
[01:00:07.600 --> 01:00:16.600]   I mean, when the Patriot Act went, got rammed through in two days, then it was just like, "Oh, we're only going to use this in very certain circumstances to protect against terrorism."
[01:00:16.600 --> 01:00:19.600]   And then before you know it, it's being used left, right and center.
[01:00:19.600 --> 01:00:21.600]   And the same thing's happened in the UK with the Ripper Act.
[01:00:21.600 --> 01:00:27.600]   I mean, once these laws are in station, then the police will use them because it saves them work and that's perfectly understandable.
[01:00:27.600 --> 01:00:31.600]   National Security has become the tool of scoundrels, I think.
[01:00:31.600 --> 01:00:36.600]   No, there's a specific, like, to Ian's point, I actually have the article in front of me.
[01:00:36.600 --> 01:00:44.600]   There was a provision in the Patriot Act called "Sneak and Peak," which basically is the ability to conduct a search while delaying notice the suspect of the search.
[01:00:44.600 --> 01:00:46.600]   It's this point exactly.
[01:00:46.600 --> 01:00:52.600]   Although this is about an actual physical search, I believe, not about this point specifically, but it's the same principle.
[01:00:52.600 --> 01:01:03.600]   And when this went through, this was actually a very controversial provision, and they stated that this was only going to be used for terrorism.
[01:01:03.600 --> 01:01:15.600]   To investigate these crimes without tipping off the terrorists, Robert Mueller said, "Is an invaluable tool in the war and terror efforts to combat serious criminal conduct?"
[01:01:15.600 --> 01:01:20.600]   Well, since the Patriot Act has been passed, there have been over 11,000 sneaking peak requests.
[01:01:20.600 --> 01:01:25.600]   And of those 11,000, a total of 51 have been used for terrorism.
[01:01:25.600 --> 01:01:26.600]   There you go.
[01:01:26.600 --> 01:01:33.600]   An infinitesimal percent of the vast majority have been used for run-of-the-mill drug cases.
[01:01:33.600 --> 01:01:47.600]   And again, I'm more than happy to have a debate about the war on drugs and the sort of impact it's had and the questionable motivations for why even got started.
[01:01:47.600 --> 01:01:49.600]   Did you read what Ehrlichman said about it?
[01:01:49.600 --> 01:01:53.600]   I did. I did. I thought that was fascinating.
[01:01:53.600 --> 01:01:58.600]   So John Arundtman was one of the Watergate co-conspirators and did some jail time.
[01:01:58.600 --> 01:02:03.600]   It was just recently, somebody was interviewing him.
[01:02:03.600 --> 01:02:11.600]   And he said, "Yeah, well, you want to know about the war on drugs? Really? It was because we couldn't really just go after black people.
[01:02:11.600 --> 01:02:14.600]   We couldn't really just go after hippies.
[01:02:14.600 --> 01:02:22.600]   So we inaugurated a war on drugs that would in fact just by accident just kind of reel them all in.
[01:02:22.600 --> 01:02:23.600]   This is under Nixon.
[01:02:23.600 --> 01:02:25.600]   Out of the mouths of baits and scumbags.
[01:02:25.600 --> 01:02:26.600]   I mean, it just-
[01:02:26.600 --> 01:02:28.600]   We're still fighting that war on drugs.
[01:02:28.600 --> 01:02:33.600]   And there are so many people in jail for so long for one joint.
[01:02:33.600 --> 01:02:35.600]   It's criminal.
[01:02:35.600 --> 01:02:43.600]   And boy, you know, I don't, I mean, Ehrlichman has passed on and I don't know if this is true or not.
[01:02:43.600 --> 01:02:51.600]   But, I mean, given the fact that we've had this 40 year war on drugs and drugs are cheaper, more powerful and more available than they've ever been,
[01:02:51.600 --> 01:02:55.600]   by all logical reasons, it's a failure and should be scrapped.
[01:02:55.600 --> 01:03:00.600]   But for some reason, it's being kept in. And then you've got to wonder why who wins out of this.
[01:03:00.600 --> 01:03:03.600]   I mean, it's my fault for setting this down this rabbit hole.
[01:03:03.600 --> 01:03:06.600]   Yeah, I don't mind though. I think it's fascinating, really.
[01:03:06.600 --> 01:03:14.600]   But here's the thing though, even if, even, the reason why it's maybe not productive, not to take over your show,
[01:03:14.600 --> 01:03:27.600]   but the point being is that I think we can all at least agree that the war on drugs does not rise to the level of 9/11.
[01:03:27.600 --> 01:03:29.600]   That's right.
[01:03:29.600 --> 01:03:52.600]   And the problem is that, and this is what's, this is the key to this debate, is that the, all the reality of the matter is that the law enforcement in general are cloaking themselves in terrorism
[01:03:52.600 --> 01:04:06.600]   and people's fear of things like 9/11. And actually, the debate that I would have is that the real problem is we wildly overestimate the cost of terrorism,
[01:04:06.600 --> 01:04:17.600]   again, not to trivialize people who died in 9/11, but you compare it to one, other countries, and two, the number of people who died in any number of other things.
[01:04:17.600 --> 01:04:23.600]   And the, on a cost benefit basis, our reaction is completely out of whack, and that's what really needs to be fixed.
[01:04:23.600 --> 01:04:25.600]   But that's a whole nother rabbit hole.
[01:04:25.600 --> 01:04:40.600]   But the fact that it's even as bad as it is, I think the, the, the, all evidence is that law enforcement is being duplicious in leveraging that fear to, in fact, get a tool that's going to be used for drug dealers.
[01:04:40.600 --> 01:04:55.600]   And, and I think that's the case that, that, I think if people understood that this would be a different, this would be a different conversation, because the fact matter is this Feinstein-Burr bill, all these bills are going to do nothing to disrupt al-Qaeda.
[01:04:55.600 --> 01:05:01.600]   There's nothing to disrupt ISIS, because this technology is out there, it exists.
[01:05:01.600 --> 01:05:09.600]   The only people that it's going to help, the only law enforcement it's going to help, and we have evidence of this is small-scale stuff.
[01:05:09.600 --> 01:05:20.600]   And do we want to trade the ability to more easily arrest a drug dealer for exposing the secrets and values of all your corporations and property to whoever may come along?
[01:05:20.600 --> 01:05:22.600]   That's the real issue at Case here.
[01:05:22.600 --> 01:05:30.600]   Apple, by the way, this is Jermaine to tech, because Apple is now fighting yet another case where the feds want them to unlock a phone.
[01:05:30.600 --> 01:05:36.600]   In this case, it's a drug case in New York, a federal drug case, with a guy who's already imprisoned as well.
[01:05:36.600 --> 01:05:42.600]   Yeah, yeah. This is the case I referred to earlier, where Apple actually did win the first round.
[01:05:42.600 --> 01:05:54.600]   What's interesting about this particular case is, Apple, this is, in some respects, this is an easier case for the government to win, because Apple doesn't actually have to do it.
[01:05:54.600 --> 01:05:59.600]   Apple can just unlock it. They don't have to actually create a West secure operating system and all this sort of stuff.
[01:05:59.600 --> 01:06:05.600]   Because it's running iOS 7, it's not full-disc encrypted.
[01:06:05.600 --> 01:06:07.600]   iOS 7 has some encryption, but it's not full-disc encrypted.
[01:06:07.600 --> 01:06:10.600]   And Apple has unlocked these cases in the past.
[01:06:10.600 --> 01:06:14.600]   In this case, the judge actually invited Apple.
[01:06:14.600 --> 01:06:18.600]   In all cases, Apple just, we asked without agreeing or disagreeing with whether it was justified.
[01:06:18.600 --> 01:06:23.600]   In this case, the judge actually asked Apple, "Do you actually think this is legally permissible?"
[01:06:23.600 --> 01:06:25.600]   And Apple could actually say, "Actually, no, we don't."
[01:06:25.600 --> 01:06:27.600]   And the judge agreed?
[01:06:27.600 --> 01:06:28.600]   Initially.
[01:06:28.600 --> 01:06:34.600]   Right. Well, it's interesting because the guy went to prison, and so they kind of fell off the radar.
[01:06:34.600 --> 01:06:41.600]   But then once the San Bernardino thing happened, Apple actually went back to this judge and said, "You know, why don't you rule in that case?
[01:06:41.600 --> 01:06:43.600]   We're curious what you think."
[01:06:43.600 --> 01:06:49.600]   And that ruling came out before the San Bernardino case was wrapped, and the judge ruled in favor of Apple.
[01:06:49.600 --> 01:06:55.600]   I think this guy is kind of a well-known agitator in this area, so Apple probably knew that was going to happen.
[01:06:55.600 --> 01:07:00.600]   He said, "You can't keep using the All-Ritz Act for all this for everything you want to do."
[01:07:00.600 --> 01:07:01.600]   Right.
[01:07:01.600 --> 01:07:03.600]   That's what I think you think it means.
[01:07:03.600 --> 01:07:07.600]   It's interesting though, because the government, I think the reason the government is appealing this, and this is an appeal,
[01:07:07.600 --> 01:07:12.600]   is because the issues for this case, again, it's all about precedent without question,
[01:07:12.600 --> 01:07:21.600]   but the issues in this case are narrower in that the government is not requesting that Apple be compelled to do additional work.
[01:07:21.600 --> 01:07:22.600]   Right.
[01:07:22.600 --> 01:07:26.600]   Well, and that's Apple's point. The government could do this without us. They don't need us.
[01:07:26.600 --> 01:07:28.600]   Why are they demanding this?
[01:07:28.600 --> 01:07:32.600]   Well, Apple's now, frankly, that's Apple kind of obfuscating.
[01:07:32.600 --> 01:07:35.600]   Because what they really want is a broader ruling.
[01:07:35.600 --> 01:07:39.600]   Anyway, enough of this. We talked enough about this.
[01:07:39.600 --> 01:07:41.600]   You can get the weeds for ages on this, for sure.
[01:07:41.600 --> 01:07:42.600]   Yeah, I know.
[01:07:42.600 --> 01:07:49.600]   The House has passed a bill to sabotage net neutrality. At least that's the interpretation by the EFF.
[01:07:49.600 --> 01:07:53.600]   It's HR 2666.
[01:07:53.600 --> 01:08:00.600]   Now, it's ostensibly about regulation. The no-rate regulation of broadband Internet access act.
[01:08:00.600 --> 01:08:04.600]   And by the way, a strong 241 to 173 of vote.
[01:08:04.600 --> 01:08:10.600]   Ostensibly, this just bars the FCC from regulating the rates.
[01:08:10.600 --> 01:08:13.600]   However, the bill is awarded in such a way according to the EFF.
[01:08:13.600 --> 01:08:18.600]   It could be used to keep the FCC from enforcing other consumer protections.
[01:08:18.600 --> 01:08:23.600]   Including the net neutrality regulations that they proposed.
[01:08:23.600 --> 01:08:27.600]   President Obama says he will veto the bill. It has to get through the Senate.
[01:08:27.600 --> 01:08:30.600]   Just thought I'd pass that along. And here's another tip.
[01:08:30.600 --> 01:08:34.600]   Thanks to Mike Elgin for this. Do not carry a satellite phone in India.
[01:08:34.600 --> 01:08:36.600]   Oh, yeah. This was terrible.
[01:08:36.600 --> 01:08:42.600]   Chris Daniel Morton, he's 65 years old. He lives in Illinois.
[01:08:42.600 --> 01:08:44.600]   And he's a physician.
[01:08:44.600 --> 01:08:55.600]   He carried a satellite phone into India with him because he needed to stay in touch in some of the rural areas he was visiting with his patients and his hospitals.
[01:08:55.600 --> 01:08:59.600]   He was arrested.
[01:08:59.600 --> 01:09:06.600]   Turns out it's illegal to have a satellite phone in India.
[01:09:06.600 --> 01:09:13.600]   He didn't know apparently, but of course, ignorance is no defense even in a case like this.
[01:09:13.600 --> 01:09:24.600]   He has been bailed out, but he has to stay in India until the investigation is conducted in a report regarding the calls made from the phone.
[01:09:24.600 --> 01:09:34.600]   Yeah. I mean, you can understand people getting a getting hassle for their phones, but you have to figure that law is made by Indian telecoms that want to own the wireless business.
[01:09:34.600 --> 01:09:47.600]   Right. Yeah. I mean, it's just, but the fact is you need satellite phones in parts of the world. If you need to get access anywhere, phone access anywhere in the world, a lot of sailors use them, a lot of medics as this guy.
[01:09:47.600 --> 01:09:55.600]   Well, you know, it's to actually say, right? Okay. It's almost as stupid as say, I don't know, an American lawmaker looking to ban and crypto.
[01:09:55.600 --> 01:10:06.600]   Hold on. No more government stuff. Let's talk about Facebook in just a little bit. Google Netflix Twitter.
[01:10:06.600 --> 01:10:19.600]   And if you're using QuickTime for Windows, a little warning all coming up. Oh, and the Oasis. I don't know if you've seen Amazon's new, highly expensive, kindle.
[01:10:19.600 --> 01:10:30.600]   I don't even know who's asking for it, but somebody is, I guess. Our show today brought to you by Harry's the best shave ever for a fraction of what you're paying now from Harry's.com.
[01:10:30.600 --> 01:10:38.600]   I have to say I didn't used to think shaving was anything but a chore. But once you start using Harry's, you start to kind of like it.
[01:10:38.600 --> 01:10:47.600]   The idea that you can afford to get a new blade every week. Nice sharp blade. Harry's comes to you in directly from their factory in Germany.
[01:10:47.600 --> 01:10:53.600]   I'm a big fan of the Winston set. That's the metal handles. But this is a Truman. Look how nice that is with a new grippy.
[01:10:53.600 --> 01:11:00.600]   They have a kind of this new grippy handle. They really feel good. And of course, you can get a Harry's kit for very little money.
[01:11:00.600 --> 01:11:10.600]   I think it's a $15 for the Truman kit that includes the foaming shave gel, the handle, three blades and the travel cover. That's a great deal.
[01:11:10.600 --> 01:11:16.600]   And then you get blades and foaming shave gel or the cream, which is what I use shipped to your door automatically.
[01:11:16.600 --> 01:11:22.600]   Why pay $30 or more for blades and eight pack of blades when you get them for half the price of Harry's.com.
[01:11:22.600 --> 01:11:29.600]   They have customized shaving plans based on how often you shave. Supplies will be delivered to your door on your terms.
[01:11:29.600 --> 01:11:35.600]   They're so confident that you're going to love Harry's that right now they're offering a special deal for a limited time.
[01:11:35.600 --> 01:11:43.600]   Sign up for a shave plan and for an extra three bucks, you can get one of their beautifully crafted razor handles, the five blade cartridge.
[01:11:43.600 --> 01:11:50.600]   They're foaming shave gel and travel cover free. Just $3 for shipping. This is a nice deal. A great way to get started.
[01:11:50.600 --> 01:12:01.600]   There's lots of stuff on the Harry's site. If you've got graduation coming up or be a great Mother's Day gift for the bearded lady, go to Harry's.com/twit right now.
[01:12:01.600 --> 01:12:08.600]   Get your free trial started today. Harry's better way to shave. Harry's.com/twit.
[01:12:08.600 --> 01:12:15.600]   One more. This really irked me. And Motherboard, by the way, has been doing a really great job on tech reporting. This is a vice column.
[01:12:15.600 --> 01:12:22.600]   But this one really bugged me. The FBI says, talk about losing the golden keys.
[01:12:22.600 --> 01:12:30.600]   It says a mysterious hacking group has had access to government files for years.
[01:12:30.600 --> 01:12:42.600]   Since 2011. And there's nothing they can do about it. The group known as APT6 have compromised and stolen.
[01:12:42.600 --> 01:12:49.600]   This is a quote stolen selective and sensitive information from various government and commercial networks since 2011.
[01:12:49.600 --> 01:12:57.600]   This is an FBI alert. It comes months after the government revealed the group of hackers.
[01:12:57.600 --> 01:13:03.600]   Widely believed we were working for the Chinese government. Got into the OPM, the office of personnel management.
[01:13:03.600 --> 01:13:06.600]   Stole data about millions of government workers.
[01:13:06.600 --> 01:13:15.600]   This underscores the fact that you can't give the FBI this kind of stuff because they have no control over what's going on.
[01:13:15.600 --> 01:13:19.600]   It doesn't make me wonder what our law enforcement money is being spent on.
[01:13:19.600 --> 01:13:23.600]   It's like we're supposed to have the NSA, the finest hacking squad in the world.
[01:13:23.600 --> 01:13:28.600]   We're supposed to have sort of rock card government protection of our data. And this happens.
[01:13:28.600 --> 01:13:33.600]   And it's not the first case. I mean, there have been hackers going around the White House computer systems for months now.
[01:13:33.600 --> 01:13:41.600]   They can't get out of there. And you've got to wonder why, you know, it's probably, in this case, I'm almost certainly a nation state act.
[01:13:41.600 --> 01:13:47.600]   I think it's a Chinese government. Yeah. Which would explain why the new Chinese jet looks very very like an F2.
[01:13:47.600 --> 01:13:56.600]   The Michael Adams was quoted by a motherboard. He's an information security expert who was served 20 years in the US Special Operations Command.
[01:13:56.600 --> 01:14:02.600]   Said, "Looks like they were in for years before where they were caught. God knows where they are.
[01:14:02.600 --> 01:14:06.600]   Anybody who's been in that network all this long, they could be anywhere and everywhere."
[01:14:06.600 --> 01:14:13.600]   He said, "This alert is a demission that the government still is not in control of what goes on inside its most sensitive networks.
[01:14:13.600 --> 01:14:20.600]   It's just flabbergasting. How many times can this keep happening before we finally realize we are screwed?"
[01:14:20.600 --> 01:14:24.600]   Oh, that's great. That really inspires confidence. Oh, yeah.
[01:14:24.600 --> 01:14:31.600]   It's lovely stuff, isn't it? It's just what you want to hear from the people who are supposed to be guarding our tax returns this weekend.
[01:14:31.600 --> 01:14:36.600]   Yeah, by the way, 700,000 tax returns lost by the IRS last year.
[01:14:36.600 --> 01:14:42.600]   Lost to mysterious hackers. We don't know where do they come from? Who are they? What are they doing? We don't know.
[01:14:42.600 --> 01:14:50.600]   In San Jose. The broader point is, frankly, we're probably well infiltrated into China.
[01:14:50.600 --> 01:14:52.600]   Oh, yeah. We're doing the opposite. I'm sure, yeah.
[01:14:52.600 --> 01:15:01.600]   The broader point is, the broader point is, you have to design for failure. You have to presume that security will fail.
[01:15:01.600 --> 01:15:07.600]   You have to presume that people will break into anywhere and everywhere.
[01:15:07.600 --> 01:15:13.600]   You start with that, and then you think through what makes sense.
[01:15:13.600 --> 01:15:22.600]   That at a very core level is why this golden key thing is the issue,
[01:15:22.600 --> 01:15:27.600]   is because you have to presume it gets out. Then it gets out how do you mitigate the damages?
[01:15:27.600 --> 01:15:34.600]   Well, if you're in a situation where hundreds of millions of services or devices are compromised immediately,
[01:15:34.600 --> 01:15:42.600]   and because it's digital, said compromise can be exploited immediately and at scale,
[01:15:42.600 --> 01:15:46.600]   that's the fundamental problem with the golden keys,
[01:15:46.600 --> 01:15:51.600]   is the fact that it compromises everything at once and it compromises all immediately
[01:15:51.600 --> 01:15:54.600]   and can be taken advantage of immediately.
[01:15:54.600 --> 01:15:59.600]   That's the key thing about this, that I think so many people who like,
[01:15:59.600 --> 01:16:07.600]   "Well, the government, we let the police have a warrant. We let people break walks."
[01:16:07.600 --> 01:16:12.600]   Once you get digital, it changes everything about this.
[01:16:12.600 --> 01:16:17.600]   Again, you have to design with the assumption that everything is compromised.
[01:16:17.600 --> 01:16:21.600]   That's what's brilliant about encryption, is that it really can make it,
[01:16:21.600 --> 01:16:28.600]   encryption defeats the power of scale because it can be encrypted on a one-to-one,
[01:16:28.600 --> 01:16:31.600]   every device can have its own individual encryption key.
[01:16:31.600 --> 01:16:36.600]   I should mention, by the way, that somebody said, "Oh, big deal, you lost 700,000 returns."
[01:16:36.600 --> 01:16:39.600]   I mean, "lost." I mean, hackers got them.
[01:16:39.600 --> 01:16:45.600]   And we'll then use those to only add to steal money from everyone else.
[01:16:45.600 --> 01:16:52.600]   The IRS originally said, "Oh, it's about 125,000. Now we know it was 700,000."
[01:16:52.600 --> 01:16:56.600]   It's really not just the returns, it's the entire account, including search.
[01:16:56.600 --> 01:16:58.600]   That is such a good thing.
[01:16:58.600 --> 01:17:03.600]   The digital checking system they put in place to reassure people that then got hacked as well.
[01:17:03.600 --> 01:17:08.600]   You couldn't make this stuff up. It just boggles the mind.
[01:17:08.600 --> 01:17:13.600]   Uber, on the other hand, FBI is probably saying, "Think of doing stuff. Why can't you be more like Uber?"
[01:17:13.600 --> 01:17:15.600]   Yeah, bending over.
[01:17:15.600 --> 01:17:19.600]   That should be more like Uber. Uber says, "We never got any national security letters.
[01:17:19.600 --> 01:17:25.600]   We have never received any orders under the Foreign Service Intelligence Surveillance Act."
[01:17:25.600 --> 01:17:32.600]   No. We just decided to hand over information on 12 million riders and drivers to various regulators.
[01:17:32.600 --> 01:17:35.600]   And that was 12 million in the last six months, wasn't it?
[01:17:35.600 --> 01:17:36.600]   Yeah. Yeah.
[01:17:36.600 --> 01:17:39.600]   Well, we just feel like we ought to be more helpful.
[01:17:39.600 --> 01:17:41.600]   Yeah. Yeah.
[01:17:41.600 --> 01:17:46.600]   It's 415 requests from law enforcement agencies and majority from state governments.
[01:17:46.600 --> 01:17:48.600]   And you know what? We got a great record on that.
[01:17:48.600 --> 01:17:52.600]   We were able to hand over data in 85% of those cases.
[01:17:52.600 --> 01:17:56.600]   Now, tie that into the story that's going around.
[01:17:56.600 --> 01:18:00.600]   And I don't know if I'm completely worried about this,
[01:18:00.600 --> 01:18:10.600]   that Uber's new Android app asks for access to your history, your browser, and your text,
[01:18:10.600 --> 01:18:12.600]   and a whole bunch of other stuff.
[01:18:12.600 --> 01:18:16.600]   Browsing history, bookmarks, running apps.
[01:18:16.600 --> 01:18:21.600]   Now, I mentioned this, but I'm going to jump in here.
[01:18:21.600 --> 01:18:23.600]   Because I...
[01:18:23.600 --> 01:18:27.600]   We can't have our cake and eat it, too.
[01:18:27.600 --> 01:18:32.600]   Like, you can't, at the end of the day, we'll start with the law enforcement thing.
[01:18:32.600 --> 01:18:40.600]   I mean, the police do have a legitimate interest if they have a warrant in getting information for one.
[01:18:40.600 --> 01:18:44.600]   For two, like, there's trade-offs you make just to live in public.
[01:18:44.600 --> 01:18:47.600]   I mean, you're asking to use a car service.
[01:18:47.600 --> 01:18:48.600]   Right.
[01:18:48.600 --> 01:18:49.600]   And I agree with you.
[01:18:49.600 --> 01:18:51.600]   I agree with you.
[01:18:51.600 --> 01:18:52.600]   I agree with you.
[01:18:52.600 --> 01:18:53.600]   I agree with you.
[01:18:53.600 --> 01:18:54.600]   I agree with you.
[01:18:54.600 --> 01:18:55.600]   I agree with you.
[01:18:55.600 --> 01:18:56.600]   I agree with you.
[01:18:56.600 --> 01:18:57.600]   I agree with you.
[01:18:57.600 --> 01:18:58.600]   I agree with you.
[01:18:58.600 --> 01:18:59.600]   I agree with you.
[01:18:59.600 --> 01:19:00.600]   I agree with you.
[01:19:00.600 --> 01:19:01.600]   I agree with you.
[01:19:01.600 --> 01:19:02.600]   I agree with you.
[01:19:02.600 --> 01:19:03.600]   I agree with you.
[01:19:03.600 --> 01:19:04.600]   I agree with you.
[01:19:04.600 --> 01:19:05.600]   I agree with you.
[01:19:05.600 --> 01:19:06.600]   I agree with you.
[01:19:06.600 --> 01:19:07.600]   I agree with you.
[01:19:07.600 --> 01:19:08.600]   I agree with you.
[01:19:08.600 --> 01:19:09.600]   I agree with you.
[01:19:09.600 --> 01:19:10.600]   I agree with you.
[01:19:10.600 --> 01:19:11.600]   I agree with you.
[01:19:11.600 --> 01:19:12.600]   I agree with you.
[01:19:12.600 --> 01:19:13.600]   I agree with you.
[01:19:13.600 --> 01:19:14.600]   I agree with you.
[01:19:14.600 --> 01:19:15.600]   I agree with you.
[01:19:15.600 --> 01:19:16.600]   I agree with you.
[01:19:16.600 --> 01:19:17.600]   I agree with you.
[01:19:17.600 --> 01:19:18.600]   I agree with you.
[01:19:18.600 --> 01:19:19.600]   I agree with you.
[01:19:19.600 --> 01:19:20.600]   I agree with you.
[01:19:20.600 --> 01:19:21.600]   I agree with you.
[01:19:21.600 --> 01:19:22.600]   I agree with you.
[01:19:22.600 --> 01:19:23.600]   I agree with you.
[01:19:23.600 --> 01:19:24.600]   I agree with you.
[01:19:24.600 --> 01:19:25.600]   I agree with you.
[01:19:25.600 --> 01:19:26.600]   I agree with you.
[01:19:26.600 --> 01:19:27.600]   I agree with you.
[01:19:27.600 --> 01:19:28.600]   I agree with you.
[01:19:28.600 --> 01:19:29.600]   I agree with you.
[01:19:29.600 --> 01:19:30.600]   I agree with you.
[01:19:30.600 --> 01:19:31.600]   I agree with you.
[01:19:31.600 --> 01:19:32.600]   I agree with you.
