;FFMETADATA1
title=The Floor is Lava
artist=TWiT
album_artist=TWiT
album=This Week in Tech
track=551
genre=Podcast
comment=http://twit.tv/twit
copyright=These netcasts are released under a Creative Commons License - Attribution-NonCommercial-NoDerivatives 4.0 International. TWiT and TWiT Logo are registered trademarks of Leo Laporte.
publisher=TWiT
date=2016
encoder=Lavf58.76.100



[00:00:00.000 --> 00:00:04.000]   It's time for Twet this weekend tech great show plan for you.
[00:30:36.760 --> 00:30:37.760]   They're bad.
[00:30:37.760 --> 00:30:38.760]   They're bad.
[00:30:38.760 --> 00:30:39.760]   They're bad.
[00:30:39.760 --> 00:30:40.760]   They're bad.
[00:30:40.760 --> 00:30:41.760]   They're bad.
[00:30:41.760 --> 00:30:42.760]   They're bad.
[00:30:42.760 --> 00:30:43.760]   They're bad.
[00:30:43.760 --> 00:30:44.760]   They're bad.
[00:30:44.760 --> 00:30:45.760]   They're bad.
[00:30:45.760 --> 00:30:46.760]   They're bad.
[00:30:46.760 --> 00:30:47.760]   They're bad.
[00:30:47.760 --> 00:30:48.760]   They're bad.
[00:30:48.760 --> 00:30:49.760]   They're bad.
[00:30:49.760 --> 00:30:50.760]   They're bad.
[00:30:50.760 --> 00:30:51.760]   They're bad.
[00:30:51.760 --> 00:30:52.760]   They're bad.
[00:30:52.760 --> 00:30:53.760]   They're bad.
[00:30:53.760 --> 00:30:54.760]   They're bad.
[00:30:54.760 --> 00:30:55.760]   They're bad.
[00:30:55.760 --> 00:30:56.760]   They're bad.
[00:30:56.760 --> 00:30:57.760]   They're bad.
[00:30:57.760 --> 00:30:58.760]   They're bad.
[00:30:58.760 --> 00:30:59.760]   They're bad.
[00:30:59.760 --> 00:31:00.760]   They're bad.
[00:31:00.760 --> 00:31:01.760]   They're bad.
[00:31:01.760 --> 00:31:02.760]   They're bad.
[00:31:02.760 --> 00:31:03.760]   They're bad.
[00:31:03.760 --> 00:31:04.760]   They're bad.
[00:31:04.760 --> 00:31:05.760]   They're bad.
[00:31:05.760 --> 00:31:06.760]   They're bad.
[00:31:06.760 --> 00:31:07.760]   They're bad.
[00:31:07.760 --> 00:31:08.760]   They're bad.
[00:31:08.760 --> 00:31:09.760]   They're bad.
[00:31:09.760 --> 00:31:10.760]   They're bad.
[00:31:10.760 --> 00:31:11.760]   They're bad.
[00:31:11.760 --> 00:31:12.760]   They're bad.
[00:31:12.760 --> 00:31:13.760]   They're bad.
[00:31:13.760 --> 00:31:14.760]   They're bad.
[00:31:14.760 --> 00:31:15.760]   They're bad.
[00:31:15.760 --> 00:31:16.760]   They're bad.
[00:31:16.760 --> 00:31:17.760]   They're bad.
[00:31:17.760 --> 00:31:18.760]   They're bad.
[00:31:18.760 --> 00:31:19.760]   They're bad.
[00:31:19.760 --> 00:31:20.760]   They're bad.
[00:31:20.760 --> 00:31:21.760]   They're bad.
[00:31:21.760 --> 00:31:22.760]   They're bad.
[00:31:22.760 --> 00:31:23.760]   They're bad.
[00:31:23.760 --> 00:31:24.760]   They're bad.
[00:31:24.760 --> 00:31:25.760]   They're bad.
[00:31:25.760 --> 00:31:26.760]   They're bad.
[00:31:26.760 --> 00:31:27.760]   They're bad.
[00:31:27.760 --> 00:31:28.760]   They're bad.
[00:31:28.760 --> 00:31:29.760]   They're bad.
[00:31:29.760 --> 00:31:30.760]   They're bad.
[00:31:30.760 --> 00:31:31.760]   They're bad.
[00:31:31.760 --> 00:31:32.760]   They're bad.
[00:31:32.760 --> 00:31:33.760]   They're bad.
[00:31:33.760 --> 00:31:34.760]   They're bad.
[00:31:34.760 --> 00:31:35.760]   They're bad.
[00:31:35.760 --> 00:31:36.760]   They're bad.
[00:31:36.760 --> 00:31:37.760]   They're bad.
[00:31:37.760 --> 00:31:38.760]   They're bad.
[00:31:38.760 --> 00:31:39.760]   They're bad.
[00:31:39.760 --> 00:31:40.760]   They're bad.
[00:31:40.760 --> 00:31:41.760]   They're bad.
[00:31:41.760 --> 00:31:42.760]   They're bad.
[00:31:42.760 --> 00:31:43.760]   They're bad.
[00:31:43.760 --> 00:31:44.760]   They're bad.
[00:31:44.760 --> 00:31:45.760]   They're bad.
[00:31:45.760 --> 00:31:46.760]   They're bad.
[00:31:46.760 --> 00:31:47.760]   They're bad.
[00:31:47.760 --> 00:31:48.760]   They're bad.
[00:31:48.760 --> 00:31:49.760]   They're bad.
[00:31:49.760 --> 00:31:50.760]   They're bad.
[00:31:50.760 --> 00:31:51.760]   They're bad.
[00:31:51.760 --> 00:31:52.760]   They're bad.
[00:31:52.760 --> 00:31:53.760]   They're bad.
[00:31:53.760 --> 00:31:54.760]   They're bad.
[00:31:54.760 --> 00:31:55.760]   They're bad.
[00:31:55.760 --> 00:31:56.760]   They're bad.
[00:31:56.760 --> 00:31:57.760]   They're bad.
[00:31:57.760 --> 00:31:58.760]   They're bad.
[00:31:58.760 --> 00:31:59.760]   They're bad.
[00:31:59.760 --> 00:32:00.760]   They're bad.
[00:32:00.760 --> 00:32:01.760]   They're bad.
[00:32:01.760 --> 00:32:02.760]   They're bad.
[00:32:02.760 --> 00:32:03.760]   They're bad.
[00:32:03.760 --> 00:32:04.760]   They're bad.
[00:32:04.760 --> 00:32:05.760]   They're bad.
[00:32:05.760 --> 00:32:06.760]   They're bad.
[00:32:06.760 --> 00:32:07.760]   They're bad.
[00:32:07.760 --> 00:32:08.760]   They're bad.
[00:32:08.760 --> 00:32:09.760]   They're bad.
[00:32:09.760 --> 00:32:10.760]   They're bad.
[00:32:10.760 --> 00:32:11.760]   They're bad.
[00:32:11.760 --> 00:32:12.760]   They're bad.
[00:32:12.760 --> 00:32:13.760]   They're bad.
[00:32:13.760 --> 00:32:14.760]   They're bad.
[00:32:14.760 --> 00:32:15.760]   They're bad.
[00:32:15.760 --> 00:32:16.760]   They're bad.
[00:32:16.760 --> 00:32:17.760]   They're bad.
[00:32:17.760 --> 00:32:18.760]   They're bad.
[00:32:18.760 --> 00:32:19.760]   They're bad.
[00:32:19.760 --> 00:32:20.760]   They're bad.
[00:32:20.760 --> 00:32:21.760]   They're bad.
[00:32:21.760 --> 00:32:22.760]   They're bad.
[00:32:22.760 --> 00:32:23.760]   They're bad.
[00:32:23.760 --> 00:32:24.760]   They're bad.
[00:32:24.760 --> 00:32:25.760]   They're bad.
[00:32:25.760 --> 00:32:26.760]   They're bad.
[00:32:26.760 --> 00:32:27.760]   They're bad.
[00:32:27.760 --> 00:32:28.760]   They're bad.
[00:32:28.760 --> 00:32:29.760]   They're bad.
[00:32:29.760 --> 00:32:30.760]   They're bad.
[00:32:30.760 --> 00:32:31.760]   They're bad.
[00:32:31.760 --> 00:32:32.760]   They're bad.
[00:32:32.760 --> 00:32:33.760]   They're bad.
[00:32:33.760 --> 00:32:34.760]   They're bad.
[00:32:34.760 --> 00:32:35.760]   They're bad.
[00:32:35.760 --> 00:32:36.760]   They're bad.
[00:32:36.760 --> 00:32:37.760]   They're bad.
[00:32:37.760 --> 00:32:38.760]   They're bad.
[00:32:38.760 --> 00:32:39.760]   They're bad.
[00:32:39.760 --> 00:32:40.760]   They're bad.
[00:32:40.760 --> 00:32:41.760]   They're bad.
[00:32:41.760 --> 00:32:42.760]   They're bad.
[00:32:42.760 --> 00:32:43.760]   They're bad.
[00:32:43.760 --> 00:32:44.760]   They're bad.
[00:32:44.760 --> 00:32:45.760]   They're bad.
[00:32:45.760 --> 00:32:46.760]   They're bad.
[00:32:46.760 --> 00:32:47.760]   They're bad.
[00:32:47.760 --> 00:32:48.760]   They're bad.
[00:32:48.760 --> 00:32:50.760]   They're bad.
[00:32:50.760 --> 00:32:51.760]   They're bad.
[00:32:51.760 --> 00:32:52.760]   They're bad.
[00:32:52.760 --> 00:32:53.760]   They're bad.
[00:32:53.760 --> 00:32:54.760]   They're bad.
[00:32:54.760 --> 00:32:55.760]   They're bad.
[00:32:55.760 --> 00:32:56.760]   They're bad.
[00:32:56.760 --> 00:32:57.760]   They're bad.
[00:32:57.760 --> 00:32:58.760]   They're bad.
[00:32:58.760 --> 00:32:59.760]   They're bad.
[00:32:59.760 --> 00:33:00.760]   They're bad.
[00:33:00.760 --> 00:33:01.760]   They're bad.
[00:33:01.760 --> 00:33:02.760]   They're bad.
[00:33:02.760 --> 00:33:03.760]   They're bad.
[00:33:03.760 --> 00:33:04.760]   They're bad.
[00:33:04.760 --> 00:33:05.760]   They're bad.
[00:33:05.760 --> 00:33:06.760]   They're bad.
[00:33:06.760 --> 00:33:07.760]   They're bad.
[00:33:07.760 --> 00:33:08.760]   They're bad.
[00:33:08.760 --> 00:33:09.760]   They're bad.
[00:33:09.760 --> 00:33:10.760]   They're bad.
[00:33:10.760 --> 00:33:11.760]   They're bad.
[00:33:11.760 --> 00:33:12.760]   They're bad.
[00:33:12.760 --> 00:33:13.760]   They're bad.
[00:33:13.760 --> 00:33:14.760]   They're bad.
[00:33:14.760 --> 00:33:15.760]   They're bad.
[00:33:15.760 --> 00:33:16.760]   They're bad.
[00:33:16.760 --> 00:33:17.760]   They're bad.
[00:33:17.760 --> 00:33:18.760]   They're bad.
[00:33:18.760 --> 00:33:19.760]   They're bad.
[00:33:19.760 --> 00:33:20.760]   They're bad.
[00:33:20.760 --> 00:33:21.760]   They're bad.
[00:33:21.760 --> 00:33:22.760]   They're bad.
[00:33:22.760 --> 00:33:23.760]   They're bad.
[00:33:23.760 --> 00:33:24.760]   They're bad.
[00:33:24.760 --> 00:33:25.760]   They're bad.
[00:33:25.760 --> 00:33:26.760]   They're bad.
[00:33:26.760 --> 00:33:27.760]   They're bad.
[00:33:27.760 --> 00:33:28.760]   They're bad.
[00:33:28.760 --> 00:33:29.760]   They're bad.
[00:33:29.760 --> 00:33:30.760]   They're bad.
[00:33:30.760 --> 00:33:31.760]   They're bad.
[00:33:31.760 --> 00:33:32.760]   They're bad.
[00:33:32.760 --> 00:33:33.760]   They're bad.
[00:33:33.760 --> 00:33:34.760]   They're bad.
[00:33:34.760 --> 00:33:35.760]   They're bad.
[00:33:35.760 --> 00:33:36.760]   They're bad.
[00:33:36.760 --> 00:33:37.760]   They're bad.
[00:33:37.760 --> 00:33:38.760]   They're bad.
[00:33:38.760 --> 00:33:39.760]   They're bad.
[00:33:39.760 --> 00:33:40.760]   They're bad.
[00:33:40.760 --> 00:33:41.760]   They're bad.
[00:33:41.760 --> 00:33:42.760]   They're bad.
[00:33:42.760 --> 00:33:43.760]   They're bad.
[00:33:43.760 --> 00:33:44.760]   They're bad.
[00:33:44.760 --> 00:33:45.760]   They're bad.
[00:33:45.760 --> 00:33:46.760]   They're bad.
[00:33:46.760 --> 00:33:47.760]   They're bad.
[00:33:47.760 --> 00:33:48.760]   They're bad.
[00:33:48.760 --> 00:33:49.760]   They're bad.
[00:33:49.760 --> 00:33:50.760]   They're bad.
[00:33:50.760 --> 00:33:51.760]   They're bad.
[00:33:51.760 --> 00:33:52.760]   They're bad.
[00:33:52.760 --> 00:33:53.760]   They're bad.
[00:33:53.760 --> 00:33:54.760]   They're bad.
[00:33:54.760 --> 00:33:55.760]   They're bad.
[00:33:55.760 --> 00:33:56.760]   They're bad.
[00:33:56.760 --> 00:33:57.760]   They're bad.
[00:33:57.760 --> 00:33:58.760]   They're bad.
[00:33:58.760 --> 00:33:59.760]   They're bad.
[00:33:59.760 --> 00:34:00.760]   They're bad.
[00:34:00.760 --> 00:34:01.760]   They're bad.
[00:34:01.760 --> 00:34:02.760]   They're bad.
[00:34:02.760 --> 00:34:03.760]   They're bad.
[00:34:03.760 --> 00:34:04.760]   They're bad.
[00:34:04.760 --> 00:34:05.760]   They're bad.
[00:34:05.760 --> 00:34:06.760]   They're bad.
[00:34:06.760 --> 00:34:07.760]   They're bad.
[00:34:07.760 --> 00:34:08.760]   They're bad.
[00:34:08.760 --> 00:34:09.760]   They're bad.
[00:34:09.760 --> 00:34:10.760]   They're bad.
[00:34:10.760 --> 00:34:11.760]   They're bad.
[00:34:11.760 --> 00:34:12.760]   They're bad.
[00:34:12.760 --> 00:34:13.760]   They're bad.
[00:34:13.760 --> 00:34:14.760]   They're bad.
[00:34:14.760 --> 00:34:15.760]   They're bad.
[00:34:15.760 --> 00:34:16.760]   They're bad.
[00:34:16.760 --> 00:34:17.760]   They're bad.
[00:34:17.760 --> 00:34:18.760]   They're bad.
[00:34:18.760 --> 00:34:19.760]   They're bad.
[00:34:19.760 --> 00:34:20.760]   They're bad.
[00:34:20.760 --> 00:34:21.760]   They're bad.
[00:34:21.760 --> 00:34:22.760]   They're bad.
[00:34:22.760 --> 00:34:23.760]   They're bad.
[00:34:23.760 --> 00:34:24.760]   They're bad.
[00:34:24.760 --> 00:34:25.760]   They're bad.
[00:34:25.760 --> 00:34:26.760]   They're bad.
[00:34:26.760 --> 00:34:27.760]   They're bad.
[00:34:27.760 --> 00:34:28.760]   They're bad.
[00:34:28.760 --> 00:34:29.760]   They're bad.
[00:34:29.760 --> 00:34:30.760]   They're bad.
[00:34:30.760 --> 00:34:31.760]   They're bad.
[00:34:31.760 --> 00:34:32.760]   They're bad.
[00:34:32.760 --> 00:34:33.760]   They're bad.
[00:34:33.760 --> 00:34:34.760]   They're bad.
[00:34:34.760 --> 00:34:35.760]   They're bad.
[00:34:35.760 --> 00:34:36.760]   They're bad.
[00:34:36.760 --> 00:34:37.760]   They're bad.
[00:34:37.760 --> 00:34:38.760]   They're bad.
[00:34:38.760 --> 00:34:39.760]   They're bad.
[00:34:39.760 --> 00:34:40.760]   They're bad.
[00:34:40.760 --> 00:34:41.760]   They're bad.
[00:34:41.760 --> 00:34:42.760]   They're bad.
[00:34:42.760 --> 00:34:43.760]   They're bad.
[00:34:43.760 --> 00:34:44.760]   They're bad.
[00:34:44.760 --> 00:34:45.760]   They're bad.
[00:34:45.760 --> 00:34:46.760]   They're bad.
[00:34:46.760 --> 00:34:47.760]   They're bad.
[00:34:47.760 --> 00:34:48.760]   They're bad.
[00:34:48.760 --> 00:34:49.760]   They're bad.
[00:34:49.760 --> 00:34:50.760]   They're bad.
[00:34:50.760 --> 00:34:51.760]   They're bad.
[00:34:51.760 --> 00:34:52.760]   They're bad.
[00:34:52.760 --> 00:34:53.760]   They're bad.
[00:34:53.760 --> 00:34:54.760]   They're bad.
[00:34:54.760 --> 00:34:55.760]   They're bad.
[00:34:55.760 --> 00:34:56.760]   They're bad.
[00:34:56.760 --> 00:34:57.760]   They're bad.
[00:34:57.760 --> 00:34:58.760]   They're bad.
[00:34:58.760 --> 00:34:59.760]   They're bad.
[00:34:59.760 --> 00:35:00.760]   They're bad.
[00:35:00.760 --> 00:35:01.760]   They're bad.
[00:35:01.760 --> 00:35:02.760]   They're bad.
[00:35:02.760 --> 00:35:03.760]   They're bad.
[00:35:03.760 --> 00:35:04.760]   They're bad.
[00:35:04.760 --> 00:35:05.760]   They're bad.
[00:35:05.760 --> 00:35:06.760]   They're bad.
[00:35:06.760 --> 00:35:07.760]   They're bad.
[00:35:07.760 --> 00:35:08.760]   They're bad.
[00:35:08.760 --> 00:35:09.760]   They're bad.
[00:35:09.760 --> 00:35:10.760]   They're bad.
[00:35:10.760 --> 00:35:11.760]   They're bad.
[00:35:11.760 --> 00:35:12.760]   They're bad.
[00:35:12.760 --> 00:35:13.760]   They're bad.
[00:35:13.760 --> 00:35:14.760]   They're bad.
[00:35:14.760 --> 00:35:15.760]   They're bad.
[00:35:15.760 --> 00:35:16.760]   They're bad.
[00:35:16.760 --> 00:35:17.760]   They're bad.
[00:35:17.760 --> 00:35:18.760]   They're bad.
[00:35:18.760 --> 00:35:19.760]   They're bad.
[00:35:19.760 --> 00:35:20.760]   They're bad.
[00:35:20.760 --> 00:35:21.760]   They're bad.
[00:35:21.760 --> 00:35:22.760]   They're bad.
[00:35:22.760 --> 00:35:23.760]   They're bad.
[00:35:23.760 --> 00:35:24.760]   They're bad.
[00:35:24.760 --> 00:35:25.760]   They're bad.
[00:35:25.760 --> 00:35:26.760]   They're bad.
[00:35:26.760 --> 00:35:27.760]   They're bad.
[00:35:27.760 --> 00:35:28.760]   They're bad.
[00:35:28.760 --> 00:35:29.760]   They're bad.
[00:35:29.760 --> 00:35:30.760]   They're bad.
[00:35:30.760 --> 00:35:31.760]   They're bad.
[00:35:31.760 --> 00:35:32.760]   They're bad.
[00:35:32.760 --> 00:35:33.760]   They're bad.
[00:35:33.760 --> 00:35:34.760]   They're bad.
[00:35:34.760 --> 00:35:35.760]   They're bad.
[00:35:35.760 --> 00:35:36.760]   They're bad.
[00:35:36.760 --> 00:35:37.760]   They're bad.
[00:35:37.760 --> 00:35:38.760]   They're bad.
[00:35:38.760 --> 00:35:39.760]   They're bad.
[00:35:39.760 --> 00:35:40.760]   They're bad.
[00:35:40.760 --> 00:35:41.760]   They're bad.
[00:35:41.760 --> 00:35:42.760]   They're bad.
[00:35:42.760 --> 00:35:43.760]   They're bad.
[00:35:43.760 --> 00:35:44.760]   They're bad.
[00:35:44.760 --> 00:35:45.760]   They're bad.
[00:35:45.760 --> 00:35:46.760]   They're bad.
[00:35:46.760 --> 00:35:47.760]   They're bad.
[00:35:47.760 --> 00:35:48.760]   They're bad.
[00:35:48.760 --> 00:35:49.760]   They're bad.
[00:35:49.760 --> 00:35:50.760]   They're bad.
[00:35:50.760 --> 00:35:51.760]   They're bad.
[00:35:51.760 --> 00:35:52.760]   They're bad.
[00:35:52.760 --> 00:35:53.760]   They're bad.
[00:35:53.760 --> 00:35:54.760]   They're bad.
[00:35:54.760 --> 00:35:55.760]   They're bad.
[00:35:55.760 --> 00:35:56.760]   They're bad.
[00:35:56.760 --> 00:35:57.760]   They're bad.
[00:35:57.760 --> 00:35:58.760]   They're bad.
[00:35:58.760 --> 00:35:59.760]   They're bad.
[00:35:59.760 --> 00:36:00.760]   They're bad.
[00:36:00.760 --> 00:36:01.760]   They're bad.
[00:36:01.760 --> 00:36:02.760]   They're bad.
[00:36:02.760 --> 00:36:03.760]   They're bad.
[00:36:03.760 --> 00:36:04.760]   They're bad.
[00:36:04.760 --> 00:36:05.760]   They're bad.
[00:36:05.760 --> 00:36:06.760]   They're bad.
[00:36:06.760 --> 00:36:07.760]   They're bad.
[00:36:07.760 --> 00:36:08.760]   They're bad.
[00:36:08.760 --> 00:36:09.760]   They're bad.
[00:36:09.760 --> 00:36:10.760]   They're bad.
[00:36:10.760 --> 00:36:11.760]   They're bad.
[00:36:11.760 --> 00:36:12.760]   They're bad.
[00:36:12.760 --> 00:36:13.760]   They're bad.
[00:36:13.760 --> 00:36:14.760]   They're bad.
[00:36:14.760 --> 00:36:15.760]   They're bad.
[00:36:15.760 --> 00:36:16.760]   They're bad.
[00:36:16.760 --> 00:36:17.760]   They're bad.
[00:36:17.760 --> 00:36:18.760]   They're bad.
[00:36:18.760 --> 00:36:19.760]   They're bad.
[00:36:19.760 --> 00:36:20.760]   They're bad.
[00:36:20.760 --> 00:36:21.760]   They're bad.
[00:36:21.760 --> 00:36:22.760]   They're bad.
[00:36:22.760 --> 00:36:23.760]   They're bad.
[00:36:23.760 --> 00:36:24.760]   They're bad.
[00:36:24.760 --> 00:36:25.760]   They're bad.
[00:36:25.760 --> 00:36:26.760]   They're bad.
[00:36:26.760 --> 00:36:27.760]   They're bad.
[00:36:27.760 --> 00:36:28.760]   They're bad.
[00:36:28.760 --> 00:36:29.760]   They're bad.
[00:36:29.760 --> 00:36:30.760]   They're bad.
[00:36:30.760 --> 00:36:31.760]   They're bad.
[00:36:31.760 --> 00:36:32.760]   They're bad.
[00:36:32.760 --> 00:36:33.760]   They're bad.
[00:36:33.760 --> 00:36:34.760]   They're bad.
[00:36:34.760 --> 00:36:35.760]   They're bad.
[00:36:35.760 --> 00:36:36.760]   They're bad.
[00:36:36.760 --> 00:36:37.760]   They're bad.
[00:36:37.760 --> 00:36:38.760]   They're bad.
[00:36:38.760 --> 00:36:39.760]   They're bad.
[00:36:39.760 --> 00:36:40.760]   They're bad.
[00:36:40.760 --> 00:36:41.760]   They're bad.
[00:36:41.760 --> 00:36:42.760]   They're bad.
[00:36:42.760 --> 00:36:43.760]   They're bad.
[00:36:43.760 --> 00:36:44.760]   They're bad.
[00:36:44.760 --> 00:36:45.760]   They're bad.
[00:36:45.760 --> 00:36:46.760]   They're bad.
[00:36:46.760 --> 00:36:47.760]   They're bad.
[00:36:47.760 --> 00:36:48.760]   They're bad.
[00:36:48.760 --> 00:36:49.760]   They're bad.
[00:36:49.760 --> 00:36:50.760]   They're bad.
[00:36:50.760 --> 00:36:51.760]   They're bad.
[00:36:51.760 --> 00:36:52.760]   They're bad.
[00:36:52.760 --> 00:36:53.760]   They're bad.
[00:36:53.760 --> 00:36:54.760]   They're bad.
[00:36:54.760 --> 00:36:55.760]   They're bad.
[00:36:55.760 --> 00:36:56.760]   They're bad.
[00:36:56.760 --> 00:36:57.760]   They're bad.
[00:36:57.760 --> 00:36:58.760]   They're bad.
[00:36:58.760 --> 00:36:59.760]   They're bad.
[00:36:59.760 --> 00:37:00.760]   They're bad.
[00:37:00.760 --> 00:37:01.760]   They're bad.
[00:37:01.760 --> 00:37:02.760]   They're bad.
[00:37:02.760 --> 00:37:03.760]   They're bad.
[00:37:03.760 --> 00:37:04.760]   They're bad.
[00:37:04.760 --> 00:37:05.760]   They're bad.
[00:37:05.760 --> 00:37:06.760]   They're bad.
[00:37:06.760 --> 00:37:07.760]   They're bad.
[00:37:07.760 --> 00:37:08.760]   They're bad.
[00:37:08.760 --> 00:37:09.760]   They're bad.
[00:37:09.760 --> 00:37:10.760]   They're bad.
[00:37:10.760 --> 00:37:11.760]   They're bad.
[00:37:11.760 --> 00:37:12.760]   They're bad.
[00:37:12.760 --> 00:37:13.760]   They're bad.
[00:37:13.760 --> 00:37:14.760]   They're bad.
[00:37:14.760 --> 00:37:15.760]   They're bad.
[00:37:15.760 --> 00:37:16.760]   They're bad.
[00:37:16.760 --> 00:37:17.760]   They're bad.
[00:37:17.760 --> 00:37:18.760]   They're bad.
[00:37:18.760 --> 00:37:19.760]   They're bad.
[00:37:19.760 --> 00:37:20.760]   They're bad.
[00:37:20.760 --> 00:37:21.760]   They're bad.
[00:37:21.760 --> 00:37:22.760]   They're bad.
[00:37:22.760 --> 00:37:23.760]   They're bad.
[00:37:23.760 --> 00:37:24.760]   They're bad.
[00:37:24.760 --> 00:37:25.760]   They're bad.
[00:37:25.760 --> 00:37:26.760]   They're bad.
[00:37:26.760 --> 00:37:27.760]   They're bad.
[00:37:27.760 --> 00:37:28.760]   They're bad.
[00:37:28.760 --> 00:37:29.760]   They're bad.
[00:37:29.760 --> 00:37:30.760]   They're bad.
[00:37:30.760 --> 00:37:31.760]   They're bad.
[00:37:31.760 --> 00:37:32.760]   They're bad.
[00:37:32.760 --> 00:37:33.760]   They're bad.
[00:37:33.760 --> 00:37:34.760]   They're bad.
[00:37:34.760 --> 00:37:35.760]   They're bad.
[00:37:35.760 --> 00:37:36.760]   They're bad.
[00:37:36.760 --> 00:37:37.760]   They're bad.
[00:37:37.760 --> 00:37:38.760]   They're bad.
[00:37:38.760 --> 00:37:39.760]   They're bad.
[00:37:39.760 --> 00:37:40.760]   They're bad.
[00:37:40.760 --> 00:37:41.760]   They're bad.
[00:37:41.760 --> 00:37:42.760]   They're bad.
[00:37:42.760 --> 00:37:43.760]   They're bad.
[00:37:43.760 --> 00:37:44.760]   They're bad.
[00:37:44.760 --> 00:37:45.760]   They're bad.
[00:37:45.760 --> 00:37:46.760]   They're bad.
[00:37:46.760 --> 00:37:47.760]   They're bad.
[00:37:47.760 --> 00:37:48.760]   They're bad.
[00:37:48.760 --> 00:37:49.760]   They're bad.
[00:37:49.760 --> 00:37:50.760]   They're bad.
[00:37:50.760 --> 00:37:51.760]   They're bad.
[00:37:51.760 --> 00:37:52.760]   They're bad.
[00:37:52.760 --> 00:37:53.760]   They're bad.
[00:37:53.760 --> 00:37:54.760]   They're bad.
[00:37:54.760 --> 00:37:55.760]   They're bad.
[00:37:55.760 --> 00:37:56.760]   They're bad.
[00:37:56.760 --> 00:37:57.760]   They're bad.
[00:37:57.760 --> 00:37:58.760]   They're bad.
[00:37:58.760 --> 00:37:59.760]   They're bad.
[00:37:59.760 --> 00:38:00.760]   They're bad.
[00:38:00.760 --> 00:38:01.760]   They're bad.
[00:38:01.760 --> 00:38:02.760]   They're bad.
[00:38:02.760 --> 00:38:03.760]   They're bad.
[00:38:03.760 --> 00:38:04.760]   They're bad.
[00:38:04.760 --> 00:38:05.760]   They're bad.
[00:38:05.760 --> 00:38:06.760]   They're bad.
[00:38:06.760 --> 00:38:07.760]   They're bad.
[00:38:07.760 --> 00:38:08.760]   They're bad.
[00:38:08.760 --> 00:38:09.760]   They're bad.
[00:38:09.760 --> 00:38:10.760]   They're bad.
[00:38:10.760 --> 00:38:11.760]   They're bad.
[00:38:11.760 --> 00:38:12.760]   They're bad.
[00:38:12.760 --> 00:38:13.760]   They're bad.
[00:38:13.760 --> 00:38:14.760]   They're bad.
[00:38:14.760 --> 00:38:15.760]   They're bad.
[00:38:15.760 --> 00:38:16.760]   They're bad.
[00:38:16.760 --> 00:38:17.760]   They're bad.
[00:38:17.760 --> 00:38:18.760]   They're bad.
[00:38:18.760 --> 00:38:19.760]   They're bad.
[00:38:19.760 --> 00:38:20.760]   They're bad.
[00:38:20.760 --> 00:38:21.760]   They're bad.
[00:38:21.760 --> 00:38:22.760]   They're bad.
[00:38:22.760 --> 00:38:23.760]   They're bad.
[00:38:23.760 --> 00:38:24.760]   They're bad.
[00:38:24.760 --> 00:38:25.760]   They're bad.
[00:38:25.760 --> 00:38:26.760]   They're bad.
[00:38:26.760 --> 00:38:27.760]   They're bad.
[00:38:27.760 --> 00:38:28.760]   They're bad.
[00:38:28.760 --> 00:38:29.760]   They're bad.
[00:38:29.760 --> 00:38:30.760]   They're bad.
[00:38:30.760 --> 00:38:31.760]   They're bad.
[00:38:31.760 --> 00:38:32.760]   They're bad.
[00:38:32.760 --> 00:38:33.760]   They're bad.
[00:38:33.760 --> 00:38:34.760]   They're bad.
[00:38:34.760 --> 00:38:35.760]   They're bad.
[00:38:35.760 --> 00:38:36.760]   They're bad.
[00:38:36.760 --> 00:38:37.760]   They're bad.
[00:38:37.760 --> 00:38:38.760]   They're bad.
[00:38:38.760 --> 00:38:39.760]   They're bad.
[00:38:39.760 --> 00:38:40.760]   They're bad.
[00:38:40.760 --> 00:38:41.760]   They're bad.
[00:38:41.760 --> 00:38:42.760]   They're bad.
[00:38:42.760 --> 00:38:43.760]   They're bad.
[00:38:43.760 --> 00:38:44.760]   They're bad.
[00:38:44.760 --> 00:38:45.760]   They're bad.
[00:38:45.760 --> 00:38:46.760]   They're bad.
[00:38:46.760 --> 00:38:47.760]   They're bad.
[00:38:47.760 --> 00:38:48.760]   They're bad.
[00:38:48.760 --> 00:38:49.760]   They're bad.
[00:38:49.760 --> 00:38:50.760]   They're bad.
[00:38:50.760 --> 00:38:51.760]   They're bad.
[00:38:51.760 --> 00:38:52.760]   They're bad.
[00:38:52.760 --> 00:38:53.760]   They're bad.
[00:38:53.760 --> 00:38:54.760]   They're bad.
[00:38:54.760 --> 00:38:55.760]   They're bad.
[00:38:55.760 --> 00:38:56.760]   They're bad.
[00:38:56.760 --> 00:38:57.760]   They're bad.
[00:38:57.760 --> 00:38:58.760]   They're bad.
[00:38:58.760 --> 00:38:59.760]   They're bad.
[00:38:59.760 --> 00:39:00.760]   They're bad.
[00:39:00.760 --> 00:39:01.760]   They're bad.
[00:39:01.760 --> 00:39:02.760]   They're bad.
[00:39:02.760 --> 00:39:03.760]   They're bad.
[00:39:03.760 --> 00:39:04.760]   They're bad.
[00:39:04.760 --> 00:39:05.760]   They're bad.
[00:39:05.760 --> 00:39:06.760]   They're bad.
[00:39:06.760 --> 00:39:07.760]   They're bad.
