;FFMETADATA1
title=Chop It Down and Call It Tony
artist=TWiT
album_artist=TWiT
album=This Week in Tech
track=487
genre=Podcast
comment=http://twit.tv/twit
copyright=These netcasts are released under a Creative Commons Attribution Non-Commercial Share-Alike license. TWiT and TWiT Logo are registered trademarks of Leo Laporte.
publisher=TWiT
date=2014
encoder=Lavf58.76.100



[00:00:00.000 --> 00:00:04.400]   It's time for Twit this week in tech. We have a great panel.
[00:30:58.880 --> 00:30:59.880]   I'm not sure.
[00:30:59.880 --> 00:31:00.880]   I'm not sure.
[00:31:00.880 --> 00:31:01.880]   I'm not sure.
[00:31:01.880 --> 00:31:02.880]   I'm not sure.
[00:31:02.880 --> 00:31:03.880]   I'm not sure.
[00:31:03.880 --> 00:31:04.880]   I'm not sure.
[00:31:04.880 --> 00:31:05.880]   I'm not sure.
[00:31:05.880 --> 00:31:06.880]   I'm not sure.
[00:31:06.880 --> 00:31:07.880]   I'm not sure.
[00:31:07.880 --> 00:31:08.880]   I'm not sure.
[00:31:08.880 --> 00:31:09.880]   I'm not sure.
[00:31:09.880 --> 00:31:10.880]   I'm not sure.
[00:31:10.880 --> 00:31:11.880]   I'm not sure.
[00:31:11.880 --> 00:31:12.880]   I'm not sure.
[00:31:12.880 --> 00:31:13.880]   I'm not sure.
[00:31:13.880 --> 00:31:14.880]   I'm not sure.
[00:31:14.880 --> 00:31:15.880]   I'm not sure.
[00:31:15.880 --> 00:31:16.880]   I'm not sure.
[00:31:16.880 --> 00:31:17.880]   I'm not sure.
[00:31:17.880 --> 00:31:18.880]   I'm not sure.
[00:31:18.880 --> 00:31:19.880]   I'm not sure.
[00:31:19.880 --> 00:31:20.880]   I'm not sure.
[00:31:20.880 --> 00:31:21.880]   I'm not sure.
[00:31:21.880 --> 00:31:22.880]   I'm not sure.
[00:31:22.880 --> 00:31:23.880]   I'm not sure.
[00:31:23.880 --> 00:31:24.880]   I'm not sure.
[00:31:24.880 --> 00:31:25.880]   I'm not sure.
[00:31:25.880 --> 00:31:26.880]   I'm not sure.
[00:31:26.880 --> 00:31:27.880]   I'm not sure.
[00:31:27.880 --> 00:31:28.880]   I'm not sure.
[00:31:28.880 --> 00:31:29.880]   I'm not sure.
[00:31:29.880 --> 00:31:30.880]   I'm not sure.
[00:31:30.880 --> 00:31:31.880]   I'm not sure.
[00:31:31.880 --> 00:31:32.880]   I'm not sure.
[00:31:32.880 --> 00:31:33.880]   I'm not sure.
[00:31:33.880 --> 00:31:34.880]   I'm not sure.
[00:31:34.880 --> 00:31:35.880]   I'm not sure.
[00:31:35.880 --> 00:31:36.880]   I'm not sure.
[00:31:36.880 --> 00:31:37.880]   I'm not sure.
[00:31:37.880 --> 00:31:38.880]   I'm not sure.
[00:31:38.880 --> 00:31:39.880]   I'm not sure.
[00:31:39.880 --> 00:31:40.880]   I'm not sure.
[00:31:40.880 --> 00:31:41.880]   I'm not sure.
[00:31:41.880 --> 00:31:42.880]   I'm not sure.
[00:31:42.880 --> 00:31:43.880]   I'm not sure.
[00:31:43.880 --> 00:31:44.880]   I'm not sure.
[00:31:44.880 --> 00:31:45.880]   I'm not sure.
[00:31:45.880 --> 00:31:46.880]   I'm not sure.
[00:31:46.880 --> 00:31:47.880]   I'm not sure.
[00:31:47.880 --> 00:31:48.880]   I'm not sure.
[00:31:48.880 --> 00:31:49.880]   I'm not sure.
[00:31:49.880 --> 00:31:50.880]   I'm not sure.
[00:31:50.880 --> 00:31:51.880]   I'm not sure.
[00:31:51.880 --> 00:31:52.880]   I'm not sure.
[00:31:52.880 --> 00:31:53.880]   I'm not sure.
[00:31:53.880 --> 00:31:54.880]   I'm not sure.
[00:31:54.880 --> 00:31:55.880]   I'm not sure.
[00:31:55.880 --> 00:31:56.880]   I'm not sure.
[00:31:56.880 --> 00:31:57.880]   I'm not sure.
[00:31:57.880 --> 00:31:58.880]   I'm not sure.
[00:31:58.880 --> 00:31:59.880]   I'm not sure.
[00:31:59.880 --> 00:32:00.880]   I'm not sure.
[00:32:00.880 --> 00:32:01.880]   I'm not sure.
[00:32:01.880 --> 00:32:02.880]   I'm not sure.
[00:32:02.880 --> 00:32:03.880]   I'm not sure.
[00:32:03.880 --> 00:32:04.880]   I'm not sure.
[00:32:04.880 --> 00:32:05.880]   I'm not sure.
[00:32:05.880 --> 00:32:06.880]   I'm not sure.
[00:32:06.880 --> 00:32:07.880]   I'm not sure.
[00:32:07.880 --> 00:32:08.880]   I'm not sure.
[00:32:08.880 --> 00:32:09.880]   I'm not sure.
[00:32:09.880 --> 00:32:10.880]   I'm not sure.
[00:32:10.880 --> 00:32:11.880]   I'm not sure.
[00:32:11.880 --> 00:32:12.880]   I'm not sure.
[00:32:12.880 --> 00:32:13.880]   I'm not sure.
[00:32:13.880 --> 00:32:14.880]   I'm not sure.
[00:32:14.880 --> 00:32:15.880]   I'm not sure.
[00:32:15.880 --> 00:32:16.880]   I'm not sure.
[00:32:16.880 --> 00:32:17.880]   I'm not sure.
[00:32:17.880 --> 00:32:18.880]   I'm not sure.
[00:32:18.880 --> 00:32:19.880]   I'm not sure.
[00:32:19.880 --> 00:32:20.880]   I'm not sure.
[00:32:20.880 --> 00:32:21.880]   I'm not sure.
[00:32:21.880 --> 00:32:22.880]   I'm not sure.
[00:32:22.880 --> 00:32:23.880]   I'm not sure.
[00:32:23.880 --> 00:32:24.880]   I'm not sure.
[00:32:24.880 --> 00:32:25.880]   I'm not sure.
[00:32:25.880 --> 00:32:26.880]   I'm not sure.
[00:32:26.880 --> 00:32:27.880]   I'm not sure.
[00:32:27.880 --> 00:32:28.880]   I'm not sure.
[00:32:28.880 --> 00:32:29.880]   I'm not sure.
[00:32:29.880 --> 00:32:30.880]   I'm not sure.
[00:32:30.880 --> 00:32:31.880]   I'm not sure.
[00:32:31.880 --> 00:32:32.880]   I'm not sure.
[00:32:32.880 --> 00:32:33.880]   I'm not sure.
[00:32:33.880 --> 00:32:34.880]   I'm not sure.
[00:32:34.880 --> 00:32:35.880]   I'm not sure.
[00:32:35.880 --> 00:32:36.880]   I'm not sure.
[00:32:36.880 --> 00:32:37.880]   I'm not sure.
[00:32:37.880 --> 00:32:38.880]   I'm not sure.
[00:32:38.880 --> 00:32:39.880]   I'm not sure.
[00:32:39.880 --> 00:32:40.880]   I'm not sure.
[00:32:40.880 --> 00:32:41.880]   I'm not sure.
[00:32:41.880 --> 00:32:42.880]   I'm not sure.
[00:32:42.880 --> 00:32:43.880]   I'm not sure.
[00:32:43.880 --> 00:32:44.880]   I'm not sure.
[00:32:44.880 --> 00:32:45.880]   I'm not sure.
[00:32:45.880 --> 00:32:46.880]   I'm not sure.
[00:32:46.880 --> 00:32:47.880]   I'm not sure.
[00:32:47.880 --> 00:32:48.880]   I'm not sure.
[00:32:48.880 --> 00:32:49.880]   I'm not sure.
[00:32:49.880 --> 00:32:50.880]   I'm not sure.
[00:32:50.880 --> 00:32:51.880]   I'm not sure.
[00:32:51.880 --> 00:32:52.880]   I'm not sure.
[00:32:52.880 --> 00:32:53.880]   I'm not sure.
[00:32:53.880 --> 00:32:54.880]   I'm not sure.
[00:32:54.880 --> 00:32:55.880]   I'm not sure.
[00:32:55.880 --> 00:32:56.880]   I'm not sure.
[00:32:56.880 --> 00:32:57.880]   I'm not sure.
[00:32:57.880 --> 00:32:58.880]   I'm not sure.
[00:32:58.880 --> 00:32:59.880]   I'm not sure.
[00:32:59.880 --> 00:33:00.880]   I'm not sure.
[00:33:00.880 --> 00:33:01.880]   I'm not sure.
[00:33:01.880 --> 00:33:02.880]   I'm not sure.
[00:33:02.880 --> 00:33:03.880]   I'm not sure.
[00:33:03.880 --> 00:33:04.880]   I'm not sure.
[00:33:04.880 --> 00:33:05.880]   I'm not sure.
[00:33:05.880 --> 00:33:06.880]   I'm not sure.
[00:33:06.880 --> 00:33:07.880]   I'm not sure.
[00:33:07.880 --> 00:33:08.880]   I'm not sure.
[00:33:08.880 --> 00:33:09.880]   I'm not sure.
[00:33:09.880 --> 00:33:10.880]   I'm not sure.
[00:33:10.880 --> 00:33:11.880]   I'm not sure.
[00:33:11.880 --> 00:33:12.880]   I'm not sure.
[00:33:12.880 --> 00:33:13.880]   I'm not sure.
[00:33:13.880 --> 00:33:14.880]   I'm not sure.
[00:33:14.880 --> 00:33:15.880]   I'm not sure.
[00:33:15.880 --> 00:33:16.880]   I'm not sure.
[00:33:16.880 --> 00:33:17.880]   I'm not sure.
[00:33:17.880 --> 00:33:18.880]   I'm not sure.
[00:33:18.880 --> 00:33:19.880]   I'm not sure.
[00:33:19.880 --> 00:33:20.880]   I'm not sure.
[00:33:20.880 --> 00:33:21.880]   I'm not sure.
[00:33:21.880 --> 00:33:22.880]   I'm not sure.
[00:33:22.880 --> 00:33:23.880]   I'm not sure.
[00:33:23.880 --> 00:33:24.880]   I'm not sure.
[00:33:24.880 --> 00:33:25.880]   I'm not sure.
[00:33:25.880 --> 00:33:26.880]   I'm not sure.
[00:33:26.880 --> 00:33:27.880]   I'm not sure.
[00:33:27.880 --> 00:33:28.880]   I'm not sure.
[00:33:28.880 --> 00:33:29.880]   I'm not sure.
[00:33:29.880 --> 00:33:30.880]   I'm not sure.
[00:33:30.880 --> 00:33:31.880]   I'm not sure.
[00:33:31.880 --> 00:33:32.880]   I'm not sure.
[00:33:32.880 --> 00:33:33.880]   I'm not sure.
[00:33:33.880 --> 00:33:34.880]   I'm not sure.
[00:33:34.880 --> 00:33:35.880]   I'm not sure.
[00:33:35.880 --> 00:33:36.880]   I'm not sure.
[00:33:36.880 --> 00:33:37.880]   I'm not sure.
[00:33:37.880 --> 00:33:38.880]   I'm not sure.
[00:33:38.880 --> 00:33:39.880]   I'm not sure.
[00:33:39.880 --> 00:33:40.880]   I'm not sure.
[00:33:40.880 --> 00:33:41.880]   I'm not sure.
[00:33:41.880 --> 00:33:42.880]   I'm not sure.
[00:33:42.880 --> 00:33:43.880]   I'm not sure.
[00:33:43.880 --> 00:33:44.880]   I'm not sure.
[00:33:44.880 --> 00:33:45.880]   I'm not sure.
[00:33:45.880 --> 00:33:46.880]   I'm not sure.
[00:33:46.880 --> 00:33:47.880]   I'm not sure.
[00:33:47.880 --> 00:33:48.880]   I'm not sure.
[00:33:48.880 --> 00:33:49.880]   I'm not sure.
[00:33:49.880 --> 00:33:50.880]   I'm not sure.
[00:33:50.880 --> 00:33:51.880]   I'm not sure.
[00:33:51.880 --> 00:33:52.880]   I'm not sure.
[00:33:52.880 --> 00:33:53.880]   I'm not sure.
[00:33:53.880 --> 00:33:54.880]   I'm not sure.
[00:33:54.880 --> 00:33:55.880]   I'm not sure.
[00:33:55.880 --> 00:33:56.880]   I'm not sure.
[00:33:56.880 --> 00:33:57.880]   I'm not sure.
[00:33:57.880 --> 00:33:58.880]   I'm not sure.
[00:33:58.880 --> 00:33:59.880]   I'm not sure.
[00:33:59.880 --> 00:34:00.880]   I'm not sure.
[00:34:00.880 --> 00:34:01.880]   I'm not sure.
[00:34:01.880 --> 00:34:02.880]   I'm not sure.
[00:34:02.880 --> 00:34:03.880]   I'm not sure.
[00:34:03.880 --> 00:34:04.880]   I'm not sure.
[00:34:04.880 --> 00:34:05.880]   I'm not sure.
[00:34:05.880 --> 00:34:06.880]   I'm not sure.
[00:34:06.880 --> 00:34:07.880]   I'm not sure.
[00:34:07.880 --> 00:34:08.880]   I'm not sure.
[00:34:08.880 --> 00:34:09.880]   I'm not sure.
[00:34:09.880 --> 00:34:10.880]   I'm not sure.
[00:34:10.880 --> 00:34:11.880]   I'm not sure.
[00:34:11.880 --> 00:34:12.880]   I'm not sure.
[00:34:12.880 --> 00:34:13.880]   I'm not sure.
[00:34:13.880 --> 00:34:14.880]   I'm not sure.
[00:34:14.880 --> 00:34:15.880]   I'm not sure.
[00:34:15.880 --> 00:34:16.880]   I'm not sure.
[00:34:16.880 --> 00:34:17.880]   I'm not sure.
[00:34:17.880 --> 00:34:18.880]   I'm not sure.
[00:34:18.880 --> 00:34:19.880]   I'm not sure.
[00:34:19.880 --> 00:34:20.880]   I'm not sure.
[00:34:20.880 --> 00:34:21.880]   I'm not sure.
[00:34:21.880 --> 00:34:22.880]   I'm not sure.
[00:34:22.880 --> 00:34:23.880]   I'm not sure.
[00:34:23.880 --> 00:34:24.880]   I'm not sure.
[00:34:24.880 --> 00:34:25.880]   I'm not sure.
[00:34:25.880 --> 00:34:26.880]   I'm not sure.
[00:34:26.880 --> 00:34:27.880]   I'm not sure.
[00:34:27.880 --> 00:34:28.880]   I'm not sure.
[00:34:28.880 --> 00:34:29.880]   I'm not sure.
[00:34:29.880 --> 00:34:30.880]   I'm not sure.
[00:34:30.880 --> 00:34:31.880]   I'm not sure.
[00:34:31.880 --> 00:34:32.880]   I'm not sure.
[00:34:32.880 --> 00:34:33.880]   I'm not sure.
[00:34:33.880 --> 00:34:34.880]   I'm not sure.
[00:34:34.880 --> 00:34:35.880]   I'm not sure.
[00:34:35.880 --> 00:34:36.880]   I'm not sure.
[00:34:36.880 --> 00:34:37.880]   I'm not sure.
[00:34:37.880 --> 00:34:38.880]   I'm not sure.
[00:34:38.880 --> 00:34:39.880]   I'm not sure.
[00:34:39.880 --> 00:34:40.880]   I'm not sure.
[00:34:40.880 --> 00:34:41.880]   I'm not sure.
[00:34:41.880 --> 00:34:42.880]   I'm not sure.
[00:34:42.880 --> 00:34:43.880]   I'm not sure.
[00:34:43.880 --> 00:34:44.880]   I'm not sure.
[00:34:44.880 --> 00:34:45.880]   I'm not sure.
[00:34:45.880 --> 00:34:46.880]   I'm not sure.
[00:34:46.880 --> 00:34:47.880]   I'm not sure.
[00:34:47.880 --> 00:34:48.880]   I'm not sure.
[00:34:48.880 --> 00:34:49.880]   I'm not sure.
[00:34:49.880 --> 00:34:50.880]   I'm not sure.
[00:34:50.880 --> 00:34:51.880]   I'm not sure.
[00:34:51.880 --> 00:34:52.880]   I'm not sure.
[00:34:52.880 --> 00:34:53.880]   I'm not sure.
[00:34:53.880 --> 00:34:54.880]   I'm not sure.
[00:34:54.880 --> 00:34:55.880]   I'm not sure.
[00:34:55.880 --> 00:34:56.880]   I'm not sure.
[00:34:56.880 --> 00:34:57.880]   I'm not sure.
[00:34:57.880 --> 00:34:58.880]   I'm not sure.
[00:34:58.880 --> 00:34:59.880]   I'm not sure.
[00:34:59.880 --> 00:35:00.880]   I'm not sure.
[00:35:00.880 --> 00:35:01.880]   I'm not sure.
[00:35:01.880 --> 00:35:02.880]   I'm not sure.
[00:35:02.880 --> 00:35:03.880]   I'm not sure.
[00:35:03.880 --> 00:35:04.880]   I'm not sure.
[00:35:04.880 --> 00:35:05.880]   I'm not sure.
[00:35:05.880 --> 00:35:06.880]   I'm not sure.
[00:35:06.880 --> 00:35:07.880]   I'm not sure.
[00:35:07.880 --> 00:35:08.880]   I'm not sure.
[00:35:08.880 --> 00:35:09.880]   I'm not sure.
[00:35:09.880 --> 00:35:10.880]   I'm not sure.
[00:35:10.880 --> 00:35:11.880]   I'm not sure.
[00:35:11.880 --> 00:35:12.880]   I'm not sure.
[00:35:12.880 --> 00:35:13.880]   I'm not sure.
[00:35:13.880 --> 00:35:14.880]   I'm not sure.
[00:35:14.880 --> 00:35:15.880]   I'm not sure.
[00:35:15.880 --> 00:35:16.880]   I'm not sure.
[00:35:16.880 --> 00:35:17.880]   I'm not sure.
[00:35:17.880 --> 00:35:18.880]   I'm not sure.
[00:35:18.880 --> 00:35:19.880]   I'm not sure.
[00:35:19.880 --> 00:35:20.880]   I'm not sure.
[00:35:20.880 --> 00:35:21.880]   I'm not sure.
[00:35:21.880 --> 00:35:22.880]   I'm not sure.
[00:35:22.880 --> 00:35:23.880]   I'm not sure.
[00:35:23.880 --> 00:35:24.880]   I'm not sure.
[00:35:24.880 --> 00:35:25.880]   I'm not sure.
[00:35:25.880 --> 00:35:26.880]   I'm not sure.
[00:35:26.880 --> 00:35:27.880]   I'm not sure.
[00:35:27.880 --> 00:35:28.880]   I'm not sure.
[00:35:28.880 --> 00:35:29.880]   I'm not sure.
[00:35:29.880 --> 00:35:30.880]   I'm not sure.
[00:35:30.880 --> 00:35:31.880]   I'm not sure.
[00:35:31.880 --> 00:35:32.880]   I'm not sure.
[00:35:32.880 --> 00:35:33.880]   I'm not sure.
[00:35:33.880 --> 00:35:34.880]   I'm not sure.
[00:35:34.880 --> 00:35:35.880]   I'm not sure.
[00:35:35.880 --> 00:35:36.880]   I'm not sure.
[00:35:36.880 --> 00:35:37.880]   I'm not sure.
[00:35:37.880 --> 00:35:38.880]   I'm not sure.
[00:35:38.880 --> 00:35:39.880]   I'm not sure.
[00:35:39.880 --> 00:35:40.880]   I'm not sure.
[00:35:40.880 --> 00:35:41.880]   I'm not sure.
[00:35:41.880 --> 00:35:42.880]   I'm not sure.
[00:35:42.880 --> 00:35:43.880]   I'm not sure.
[00:35:43.880 --> 00:35:44.880]   I'm not sure.
[00:35:44.880 --> 00:35:45.880]   I'm not sure.
[00:35:45.880 --> 00:35:46.880]   I'm not sure.
[00:35:46.880 --> 00:35:47.880]   I'm not sure.
[00:35:47.880 --> 00:35:48.880]   I'm not sure.
[00:35:48.880 --> 00:35:49.880]   I'm not sure.
[00:35:49.880 --> 00:35:50.880]   I'm not sure.
[00:35:50.880 --> 00:35:51.880]   I'm not sure.
[00:35:51.880 --> 00:35:52.880]   I'm not sure.
[00:35:52.880 --> 00:35:53.880]   I'm not sure.
[00:35:53.880 --> 00:35:54.880]   I'm not sure.
[00:35:54.880 --> 00:35:55.880]   I'm not sure.
[00:35:55.880 --> 00:35:56.880]   I'm not sure.
[00:35:56.880 --> 00:35:57.880]   I'm not sure.
[00:35:57.880 --> 00:35:58.880]   I'm not sure.
[00:35:58.880 --> 00:35:59.880]   I'm not sure.
[00:35:59.880 --> 00:36:00.880]   I'm not sure.
[00:36:00.880 --> 00:36:01.880]   I'm not sure.
[00:36:01.880 --> 00:36:02.880]   I'm not sure.
[00:36:02.880 --> 00:36:03.880]   I'm not sure.
[00:36:03.880 --> 00:36:04.880]   I'm not sure.
[00:36:04.880 --> 00:36:05.880]   I'm not sure.
[00:36:05.880 --> 00:36:06.880]   I'm not sure.
[00:36:06.880 --> 00:36:07.880]   I'm not sure.
[00:36:07.880 --> 00:36:08.880]   I'm not sure.
[00:36:08.880 --> 00:36:09.880]   I'm not sure.
[00:36:09.880 --> 00:36:10.880]   I'm not sure.
[00:36:10.880 --> 00:36:11.880]   I'm not sure.
[00:36:11.880 --> 00:36:12.880]   I'm not sure.
[00:36:12.880 --> 00:36:13.880]   I'm not sure.
[00:36:13.880 --> 00:36:14.880]   I'm not sure.
[00:36:14.880 --> 00:36:15.880]   I'm not sure.
[00:36:15.880 --> 00:36:16.880]   I'm not sure.
[00:36:16.880 --> 00:36:17.880]   I'm not sure.
[00:36:17.880 --> 00:36:18.880]   I'm not sure.
[00:36:18.880 --> 00:36:19.880]   I'm not sure.
[00:36:19.880 --> 00:36:20.880]   I'm not sure.
[00:36:20.880 --> 00:36:21.880]   I'm not sure.
[00:36:21.880 --> 00:36:22.880]   I'm not sure.
[00:36:22.880 --> 00:36:23.880]   I'm not sure.
[00:36:23.880 --> 00:36:24.880]   I'm not sure.
[00:36:24.880 --> 00:36:25.880]   I'm not sure.
[00:36:25.880 --> 00:36:26.880]   I'm not sure.
[00:36:26.880 --> 00:36:27.880]   I'm not sure.
[00:36:27.880 --> 00:36:28.880]   I'm not sure.
[00:36:28.880 --> 00:36:29.880]   I'm not sure.
[00:36:29.880 --> 00:36:30.880]   I'm not sure.
[00:36:30.880 --> 00:36:31.880]   I'm not sure.
[00:36:31.880 --> 00:36:32.880]   I'm not sure.
[00:36:32.880 --> 00:36:33.880]   I'm not sure.
[00:36:33.880 --> 00:36:34.880]   I'm not sure.
[00:36:34.880 --> 00:36:35.880]   I'm not sure.
[00:36:35.880 --> 00:36:36.880]   I'm not sure.
[00:36:36.880 --> 00:36:37.880]   I'm not sure.
[00:36:37.880 --> 00:36:38.880]   I'm not sure.
[00:36:38.880 --> 00:36:39.880]   I'm not sure.
[00:36:39.880 --> 00:36:40.880]   I'm not sure.
[00:36:40.880 --> 00:36:41.880]   I'm not sure.
[00:36:41.880 --> 00:36:42.880]   I'm not sure.
[00:36:42.880 --> 00:36:43.880]   I'm not sure.
[00:36:43.880 --> 00:36:44.880]   I'm not sure.
[00:36:44.880 --> 00:36:45.880]   I'm not sure.
[00:36:45.880 --> 00:36:46.880]   I'm not sure.
[00:36:46.880 --> 00:36:47.880]   I'm not sure.
[00:36:47.880 --> 00:36:48.880]   I'm not sure.
[00:36:48.880 --> 00:36:49.880]   I'm not sure.
[00:36:49.880 --> 00:36:50.880]   I'm not sure.
[00:36:50.880 --> 00:36:51.880]   I'm not sure.
[00:36:51.880 --> 00:36:52.880]   I'm not sure.
[00:36:52.880 --> 00:36:53.880]   I'm not sure.
[00:36:53.880 --> 00:36:54.880]   I'm not sure.
[00:36:54.880 --> 00:36:55.880]   I'm not sure.
[00:36:55.880 --> 00:36:56.880]   I'm not sure.
[00:36:56.880 --> 00:36:57.880]   I'm not sure.
[00:36:57.880 --> 00:36:58.880]   I'm not sure.
[00:36:58.880 --> 00:36:59.880]   I'm not sure.
[00:36:59.880 --> 00:37:00.880]   I'm not sure.
[00:37:00.880 --> 00:37:01.880]   I'm not sure.
[00:37:01.880 --> 00:37:02.880]   I'm not sure.
[00:37:02.880 --> 00:37:03.880]   I'm not sure.
[00:37:03.880 --> 00:37:04.880]   I'm not sure.
[00:37:04.880 --> 00:37:05.880]   I'm not sure.
[00:37:05.880 --> 00:37:06.880]   I'm not sure.
[00:37:06.880 --> 00:37:07.880]   I'm not sure.
[00:37:07.880 --> 00:37:08.880]   I'm not sure.
[00:37:08.880 --> 00:37:09.880]   I'm not sure.
[00:37:09.880 --> 00:37:10.880]   I'm not sure.
[00:37:10.880 --> 00:37:11.880]   I'm not sure.
[00:37:11.880 --> 00:37:12.880]   I'm not sure.
[00:37:12.880 --> 00:37:13.880]   I'm not sure.
[00:37:13.880 --> 00:37:14.880]   I'm not sure.
[00:37:14.880 --> 00:37:15.880]   I'm not sure.
[00:37:15.880 --> 00:37:16.880]   I'm not sure.
[00:37:16.880 --> 00:37:17.880]   I'm not sure.
[00:37:17.880 --> 00:37:18.880]   I'm not sure.
[00:37:18.880 --> 00:37:19.880]   I'm not sure.
[00:37:19.880 --> 00:37:20.880]   I'm not sure.
[00:37:20.880 --> 00:37:21.880]   I'm not sure.
[00:37:21.880 --> 00:37:22.880]   I'm not sure.
[00:37:22.880 --> 00:37:23.880]   I'm not sure.
[00:37:23.880 --> 00:37:24.880]   I'm not sure.
[00:37:24.880 --> 00:37:25.880]   I'm not sure.
[00:37:25.880 --> 00:37:26.880]   I'm not sure.
[00:37:26.880 --> 00:37:27.880]   I'm not sure.
[00:37:27.880 --> 00:37:28.880]   I'm not sure.
[00:37:28.880 --> 00:37:29.880]   I'm not sure.
[00:37:29.880 --> 00:37:30.880]   I'm not sure.
[00:37:30.880 --> 00:37:31.880]   I'm not sure.
[00:37:31.880 --> 00:37:32.880]   I'm not sure.
[00:37:32.880 --> 00:37:33.880]   I'm not sure.
[00:37:33.880 --> 00:37:34.880]   I'm not sure.
[00:37:34.880 --> 00:37:35.880]   I'm not sure.
[00:37:35.880 --> 00:37:36.880]   I'm not sure.
[00:37:36.880 --> 00:37:37.880]   I'm not sure.
[00:37:37.880 --> 00:37:38.880]   I'm not sure.
[00:37:38.880 --> 00:37:39.880]   I'm not sure.
[00:37:39.880 --> 00:37:40.880]   I'm not sure.
[00:37:40.880 --> 00:37:41.880]   I'm not sure.
[00:37:41.880 --> 00:37:42.880]   I'm not sure.
[00:37:42.880 --> 00:37:43.880]   I'm not sure.
[00:37:43.880 --> 00:37:44.880]   I'm not sure.
[00:37:44.880 --> 00:37:45.880]   I'm not sure.
[00:37:45.880 --> 00:37:46.880]   I'm not sure.
[00:37:46.880 --> 00:37:47.880]   I'm not sure.
[00:37:47.880 --> 00:37:48.880]   I'm not sure.
[00:37:48.880 --> 00:37:49.880]   I'm not sure.
[00:37:49.880 --> 00:37:50.880]   I'm not sure.
[00:37:50.880 --> 00:37:51.880]   I'm not sure.
[00:37:51.880 --> 00:37:52.880]   I'm not sure.
[00:37:52.880 --> 00:37:53.880]   I'm not sure.
[00:37:53.880 --> 00:37:54.880]   I'm not sure.
[00:37:54.880 --> 00:37:55.880]   I'm not sure.
[00:37:55.880 --> 00:37:56.880]   I'm not sure.
[00:37:56.880 --> 00:37:57.880]   I'm not sure.
[00:37:57.880 --> 00:37:58.880]   I'm not sure.
[00:37:58.880 --> 00:37:59.880]   I'm not sure.
[00:37:59.880 --> 00:38:00.880]   I'm not sure.
[00:38:00.880 --> 00:38:01.880]   I'm not sure.
[00:38:01.880 --> 00:38:02.880]   I'm not sure.
[00:38:02.880 --> 00:38:03.880]   I'm not sure.
[00:38:03.880 --> 00:38:04.880]   I'm not sure.
[00:38:04.880 --> 00:38:05.880]   I'm not sure.
[00:38:05.880 --> 00:38:06.880]   I'm not sure.
[00:38:06.880 --> 00:38:07.880]   I'm not sure.
[00:38:07.880 --> 00:38:08.880]   I'm not sure.
[00:38:08.880 --> 00:38:09.880]   I'm not sure.
[00:38:09.880 --> 00:38:10.880]   I'm not sure.
[00:38:10.880 --> 00:38:11.880]   I'm not sure.
[00:38:11.880 --> 00:38:12.880]   I'm not sure.
[00:38:12.880 --> 00:38:13.880]   I'm not sure.
[00:38:13.880 --> 00:38:14.880]   I'm not sure.
[00:38:14.880 --> 00:38:15.880]   I'm not sure.
[00:38:15.880 --> 00:38:16.880]   I'm not sure.
[00:38:16.880 --> 00:38:17.880]   I'm not sure.
[00:38:17.880 --> 00:38:18.880]   I'm not sure.
[00:38:18.880 --> 00:38:19.880]   I'm not sure.
[00:38:19.880 --> 00:38:20.880]   I'm not sure.
[00:38:20.880 --> 00:38:21.880]   I'm not sure.
[00:38:21.880 --> 00:38:22.880]   I'm not sure.
[00:38:22.880 --> 00:38:23.880]   I'm not sure.
[00:38:23.880 --> 00:38:24.880]   I'm not sure.
[00:38:24.880 --> 00:38:25.880]   I'm not sure.
[00:38:25.880 --> 00:38:26.880]   I'm not sure.
[00:38:26.880 --> 00:38:27.880]   I'm not sure.
[00:38:27.880 --> 00:38:28.880]   I'm not sure.
[00:38:28.880 --> 00:38:29.880]   I'm not sure.
[00:38:29.880 --> 00:38:30.880]   I'm not sure.
[00:38:30.880 --> 00:38:31.880]   I'm not sure.
[00:38:31.880 --> 00:38:32.880]   I'm not sure.
[00:38:32.880 --> 00:38:33.880]   I'm not sure.
[00:38:33.880 --> 00:38:34.880]   I'm not sure.
[00:38:34.880 --> 00:38:35.880]   I'm not sure.
[00:38:35.880 --> 00:38:36.880]   I'm not sure.
[00:38:36.880 --> 00:38:37.880]   I'm not sure.
[00:38:37.880 --> 00:38:38.880]   I'm not sure.
[00:38:38.880 --> 00:38:39.880]   I'm not sure.
[00:38:39.880 --> 00:38:40.880]   I'm not sure.
[00:38:40.880 --> 00:38:41.880]   I'm not sure.
[00:38:41.880 --> 00:38:42.880]   I'm not sure.
[00:38:42.880 --> 00:38:43.880]   I'm not sure.
[00:38:43.880 --> 00:38:44.880]   I'm not sure.
[00:38:44.880 --> 00:38:45.880]   I'm not sure.
[00:38:45.880 --> 00:38:46.880]   I'm not sure.
[00:38:46.880 --> 00:38:47.880]   I'm not sure.
[00:38:47.880 --> 00:38:48.880]   I'm not sure.
[00:38:48.880 --> 00:38:49.880]   I'm not sure.
[00:38:49.880 --> 00:38:50.880]   I'm not sure.
[00:38:50.880 --> 00:38:51.880]   I'm not sure.
[00:38:51.880 --> 00:38:52.880]   I'm not sure.
[00:38:52.880 --> 00:38:53.880]   I'm not sure.
