
[00:00:00.000 --> 00:00:04.880]   It's time for Twet this week in Tech. What a panel today. Mike Elgin. Oh,
[00:37:30.120 --> 00:37:36.200]   Because lots of vendors have figured out that if you design a device so that using it in ways that displays shareholders
[00:37:36.200 --> 00:37:39.000]   Requires that you bypass drm
[00:37:39.000 --> 00:37:43.640]   Then you can have felony contempt of business model right like doing a thing the shareholders don't like
[00:37:44.200 --> 00:37:47.320]   In order to do it, you have to break the drm to break the drm you commit a crime
[00:37:47.320 --> 00:37:49.720]   Therefore it displeasing the shareholders as a crime
[00:37:49.720 --> 00:37:55.960]   And that's why you see like abbot labs going after glucose monitors that people with diabetes use
[00:37:55.960 --> 00:37:59.960]   To make a closed loop with their with their insulin pumps
[00:37:59.960 --> 00:38:05.960]   Uh, so that they can they can automatically dose themselves with insulin and abbot labs is like you have to use our solution for that
[00:38:05.960 --> 00:38:09.560]   You can't use your solution and of course their solution requires that you buy their
[00:38:09.560 --> 00:38:12.840]   Insulin pump too. They're they're like chicken eyes in your organs
[00:38:13.320 --> 00:38:16.040]   right and and it's how you see
[00:38:16.040 --> 00:38:18.040]   uh
[00:38:18.040 --> 00:38:23.720]   Uh, metronic doing this with ventilators, right? There's hundreds of broken ventilators. There's a massive ventilator shortage
[00:38:23.720 --> 00:38:27.560]   Uh, they use drm that prevents you from taking a working screen
[00:38:27.560 --> 00:38:31.400]   From a dead ventilator and putting it in a working ventilator with a dead screen
[00:38:31.400 --> 00:38:34.440]   You need a little tool that synchronizes the two of them
[00:38:34.440 --> 00:38:36.120]   It just does a key handshake
[00:38:36.120 --> 00:38:42.200]   And they won't make that tool available to independent repair people to just buy junk ones on on ebay fix them and get them into hospitals
[00:38:42.440 --> 00:38:47.560]   To save people's lives and right now the way that those technicians do that job is there's a guy in poland
[00:38:47.560 --> 00:38:52.280]   Who did a metronic training course where they gave him a key generator, which he never gave back
[00:38:52.280 --> 00:38:56.520]   He embeds it in hardware and puts it in like old guitar pedals
[00:38:56.520 --> 00:39:02.120]   And mails them to us technicians so that they can fix ventilators and get them back in the marty
[00:39:02.120 --> 00:39:03.720]   Right god
[00:39:03.720 --> 00:39:08.440]   A kind of stabilization process. It's a deep chickenization involving guitar pedals
[00:39:09.240 --> 00:39:13.560]   Speaking as a cyberpunk author. It wasn't a suggestion people. It was a warning
[00:39:13.560 --> 00:39:14.760]   Right
[00:39:14.760 --> 00:39:19.560]   So that's the second issue right like that apple is abusing this that they develop the mechanism for abusing it
[00:39:19.560 --> 00:39:24.760]   They perfected it and it has spread it's an epidemic in every industry now. It's what's in tractors and cars
[00:39:24.760 --> 00:39:30.280]   Coffee makers everything but people put up with it. We're happy about it. Why is that?
[00:39:30.280 --> 00:39:35.720]   Uh, well, I don't think we are happy with it or say shouldn't be trying to fix their ventilators
[00:39:35.800 --> 00:39:40.840]   Yeah, the same people who are benefiting from this the shell shareholders the companies etc
[00:39:40.840 --> 00:39:46.040]   Are the ones who buy government and the government are the ones who make the rules and if you if you look at even the regulatory
[00:39:46.040 --> 00:39:49.480]   regime within the us government, it's all packed with
[00:39:49.480 --> 00:39:56.280]   Current or former members of the industries. They're supposed to be regulating so it all boils down to money and politics
[00:39:56.280 --> 00:40:00.600]   That's where this originates. It doesn't matter if the public likes it or doesn't like it
[00:40:00.600 --> 00:40:02.840]   What matters is that the people who make the rules?
[00:40:04.040 --> 00:40:07.720]   Depend on the people who benefit from these this kind of chickenization
[00:40:07.720 --> 00:40:12.760]   Although I'm going to put myself in the role of the common man here because it's just too overwhelming
[00:40:12.760 --> 00:40:18.520]   There's so many there's there's so live in a world of crap. Maybe that's why your site is called crap hound gory
[00:40:18.520 --> 00:40:24.360]   I don't know but we live in a world of crap. I just want to I just want to live my life
[00:40:24.360 --> 00:40:27.400]   I don't want to it's too hard to fix all this
[00:40:27.400 --> 00:40:29.960]   I just got to suffer with it
[00:40:29.960 --> 00:40:34.440]   and uh, so do you think people now need to stand up and get rid of their iPhones and
[00:40:34.440 --> 00:40:39.960]   I don't think boycotts like I don't think you can shop your way out of monopoly capitalism
[00:40:39.960 --> 00:40:43.000]   Right, that's kind of in the it's kind of in the nature of things right?
[00:40:43.000 --> 00:40:46.440]   It's kind of like saying well, how much of a choice. I mean, I bought the well
[00:40:46.440 --> 00:40:50.600]   Linux phone, but that's not really a good alternative
[00:40:50.600 --> 00:40:54.520]   No, you're your your alternative is not an individual action
[00:40:54.520 --> 00:40:58.600]   The individual action that you need to take is to join a group that agitates for change
[00:40:58.600 --> 00:41:02.120]   Right, you need to like the like the question of market concentration
[00:41:02.120 --> 00:41:06.280]   Is really on a lot of people's uh radar right now
[00:41:06.280 --> 00:41:11.080]   This is like the most it's been since the reagan era that people have been talking about this
[00:41:11.080 --> 00:41:15.720]   um, even the right is talking about like, you know, uh, uh, uh, like the
[00:41:15.720 --> 00:41:24.120]   The feels like we have it feels like carlson being we have bigger problems right now. Well with coven 19
[00:41:24.120 --> 00:41:26.120]   We have bigger fish to fry
[00:41:27.000 --> 00:41:32.040]   But to a certain extent, it's the same problem is and I think this is what what cori's been been driving at
[00:41:32.040 --> 00:41:36.040]   It to a certain extent is the same problem. I mean, it's if you want to get to a core
[00:41:36.040 --> 00:41:44.600]   Cause it's money in politics if if if the people in congress actually reflected the interests of their constituents
[00:41:44.600 --> 00:41:50.840]   Uh, heard one comedian joke that maybe the american public should hire a lobbyist so they'd be representing your language
[00:41:51.880 --> 00:41:59.480]   Uh, the you know, then it just take the money out of politics and suddenly getting elected would require that you do what your constituents want you to do
[00:41:59.480 --> 00:42:02.360]   That would be like a an example of something that would help you with
[00:42:02.360 --> 00:42:07.240]   Uh, the environment with with with the chickenization process with all of this stuff
[00:42:07.240 --> 00:42:10.040]   But that's that's a core core issue that we could do
[00:42:10.040 --> 00:42:14.920]   It's just simply voting for candidates who are calling for the removal of money in politics
[00:42:14.920 --> 00:42:20.040]   Yeah, so I heard oh doc doc couple of times trying to break in there. I want to make sure you go ahead. Oh doctor. Yeah
[00:42:20.840 --> 00:42:24.680]   So, I mean, I really don't care about this conversation. Honestly, it's a moot point
[00:42:24.680 --> 00:42:29.000]   It's it's two things just the money in politics and then term limits
[00:42:29.000 --> 00:42:33.800]   I've got people in here telling me that they're gonna save me from donald trump and they've been in office for 40 years
[00:42:33.800 --> 00:42:39.160]   You didn't save me from bush. You didn't save me with bill clinton. You didn't save me with bush june
[00:42:39.160 --> 00:42:43.480]   You're senior like it's all the same sespool. So you got money, right?
[00:42:43.480 --> 00:42:47.320]   So take money out and you say look here you get 500 dollars go run your campaign
[00:42:47.320 --> 00:42:51.400]   And I have to stay and watch you on youtube every five seconds begging me for five cents change
[00:42:51.400 --> 00:42:56.600]   You have your stapler of money that you're allowed to do and you're allowed to have a six or eight-year run
[00:42:56.600 --> 00:43:01.560]   And that's it you can't do it anymore because what happens is they're in there for 40 years and by chance
[00:43:01.560 --> 00:43:04.600]   You get one of them out then they just go work
[00:43:04.600 --> 00:43:09.960]   To the company that's gonna come back and lobby the next guy and then get him to take the money because you said oh
[00:43:09.960 --> 00:43:14.040]   Well, I came and I don't need the money. Yeah, you do watch. I'm gonna go out here. I'm gonna come back
[00:43:14.040 --> 00:43:18.120]   And I'm gonna give you a hundred thousand dollars. You're gonna be like, oh wow free just to try the thing
[00:43:18.120 --> 00:43:21.160]   Okay, cool. So you need term limits any money out, but guess what?
[00:43:21.160 --> 00:43:28.680]   The same asylum is run by the same people and they're not gonna put themselves back in the cell. So
[00:43:28.680 --> 00:43:31.240]   Enjoy the conversation
[00:43:31.240 --> 00:43:35.160]   Well, look, I mean I have to believe that it's possible for us to have good governance
[00:43:35.160 --> 00:43:37.480]   Right like the fact that we're not all dead of listeria
[00:43:37.480 --> 00:43:42.280]   And that our roof didn't fall in on us today and that our anti-lock breaking works
[00:43:42.680 --> 00:43:49.400]   Means that we can actually like have a regulatory conversation about a technical question and come to an answer that is good
[00:43:49.400 --> 00:43:51.400]   right and and
[00:43:51.400 --> 00:43:57.640]   You know like the if you we were talking about pat and medicine before the show right before the fda started to regulate medicine
[00:43:57.640 --> 00:44:02.200]   People died all the time from taking crank remedies. It wasn't all just like hey
[00:44:02.200 --> 00:44:04.680]   This is cocaine and a suspension of whiskey go nuts
[00:44:04.680 --> 00:44:09.080]   It was like this is cocaine mercury and arsenic and a suspension of whiskey
[00:44:09.400 --> 00:44:16.120]   Why don't you give it to your children, right and we used to you know, there there there was a long run where the fda
[00:44:16.120 --> 00:44:19.160]   Had some bad calls, but mostly did the right thing
[00:44:19.160 --> 00:44:23.320]   But you know as the industry got a lot more concentrated as you know
[00:44:23.320 --> 00:44:28.520]   The number of farmer companies dwindled in the amount of power they had eventually you got stuff like the sakler family
[00:44:28.520 --> 00:44:34.440]   Cooking, you know, obviously bogus research about the safety of opioids to help mark at oxie cotton
[00:44:34.440 --> 00:44:37.480]   Co-opting their regulators
[00:44:37.640 --> 00:44:41.400]   kicking off an opioid epidemic that killed more americans than the vietnam war
[00:44:41.400 --> 00:44:46.920]   And you know who walked away from it richer than the rocket fellers literally richer than the rocket fellers
[00:44:46.920 --> 00:44:54.680]   So something did change right and it wasn't just that there was like yet clearly there's more money in politics, especially post citizens united
[00:44:54.680 --> 00:45:00.680]   But citizens united arose out of a world in which there was more concentrated industry, right like it's when
[00:45:00.680 --> 00:45:07.480]   Industry is concentrated you have monopolies monopolies extract monopoly profits monopoly profits allow you to pay your shareholders
[00:45:07.480 --> 00:45:09.480]   And still have enough left over to bribe lawmakers
[00:45:09.480 --> 00:45:12.360]   Industries that are running a marginal business
[00:45:12.360 --> 00:45:19.800]   Don't have leftovers to spend on regulatory entrepreneurship because they're trying to scratch out a better living relative to their
[00:45:19.800 --> 00:45:23.000]   So is that where we stopped to break down the concentration
[00:45:23.000 --> 00:45:25.480]   Yeah
[00:45:25.480 --> 00:45:29.960]   Ronald Reagan it was like his signature initiative was that he he brought in this guy Robert bork
[00:45:29.960 --> 00:45:33.720]   He was a disgrace nixon lawyer. You may have heard the phrase I got borked
[00:45:34.520 --> 00:45:39.560]   That that comes from bork being denied a seat on the supreme court because because of his complicity with nixon
[00:45:39.560 --> 00:45:46.520]   This is the senate wouldn't confirm him and bork was like a speaking as a like a professional fantasy writer bork was a fanticist
[00:45:46.520 --> 00:45:52.040]   He made up this fake history of how anti-trust law was intended to be operated in america
[00:45:52.040 --> 00:45:58.520]   Even though the people who actually wrote the statute had debates that got written down where they were like this is what we mean by this
[00:45:58.920 --> 00:46:06.440]   And what he said is that the only time we should ever use anti-trust law is when a company that does something anti-competitive then immediately raises prices
[00:46:06.440 --> 00:46:14.120]   And everything else is fair game and bork had like deep pocketed financial backers who are now way richer as a result of that
[00:46:14.120 --> 00:46:22.040]   And who continue to get richer every year since and every president since reagan has made our anti-trust enforcement weaker
[00:46:22.040 --> 00:46:24.680]   And you know it has
[00:46:25.080 --> 00:46:29.880]   Become to the point now where you even have people who are the traditional allies of that thinking
[00:46:29.880 --> 00:46:36.280]   You know like nazis like tucker karleson who are like why can't nazis like me get a fair hearing on social media
[00:46:36.280 --> 00:46:39.080]   The industry is too concentrated. We need to break them up
[00:46:39.080 --> 00:46:42.920]   You know and i'm not saying first they came for the nazis and i wasn't nazi
[00:46:42.920 --> 00:46:45.240]   i'm saying like
[00:46:45.240 --> 00:46:50.760]   First they came for the trans activists and the pipeline activists and the black lives matter activists
[00:46:51.080 --> 00:46:56.920]   And all of the other people who i agree with who've been de-platformed from the big social media platforms for forever
[00:46:56.920 --> 00:47:01.800]   And we did nothing now they're de-platforming nazis too. It's not time to start cheering
[00:47:01.800 --> 00:47:03.960]   It's time to start saying all right
[00:47:03.960 --> 00:47:09.800]   Finally, let's figure out how to take the power away because the problem with mark zuckerberg is not merely
[00:47:09.800 --> 00:47:14.200]   That he's uniquely unqualified to be in charge of the socialize of 2.6 billion people
[00:47:14.200 --> 00:47:18.600]   It's that nobody is qualified to be in charge of the socialize is 2.6 billion people
[00:47:19.800 --> 00:47:22.840]   Especially mark zuckerberg and and this brings it especially mark
[00:47:22.840 --> 00:47:29.160]   Yeah, this this is the this is the frustrating thing about all these things. We talked about money in politics being
[00:47:29.160 --> 00:47:34.520]   uh, you know eroding our democracy or sort of being an end run around our democracy in fact
[00:47:34.520 --> 00:47:39.880]   We do have a very well functioning democracy and that's why everybody's going after
[00:47:39.880 --> 00:47:46.920]   the world view of voters, right? That's why the Russians and the you know the haters and the
[00:47:46.920 --> 00:47:49.480]   and the people who want to get rich
[00:47:49.800 --> 00:47:54.680]   By exploiting the public they're all going after the social media fake news
[00:47:54.680 --> 00:48:01.560]   disinformation thing because they know that actually the people of the United States in this democracy do have the power
[00:48:01.560 --> 00:48:04.520]   so let's warp their world view so that they
[00:48:04.520 --> 00:48:10.440]   Uh toe the line in the way that we want them to and it's very frustrating and I and I think mark zuckerberg
[00:48:10.440 --> 00:48:15.000]   Uh, that's a perfect example why mark mark but zuckerberg is not qualified to run
[00:48:15.000 --> 00:48:18.520]   Facebook forget about the world just in the United States itself
[00:48:19.240 --> 00:48:21.240]   uh, the damage he's done to
[00:48:21.240 --> 00:48:26.680]   The public discourse of this country is uh is immeasurable
[00:48:26.680 --> 00:48:29.400]   I think that's pretty clear. Although
[00:48:29.400 --> 00:48:34.920]   There's also a case to be made that for instance the george floyd video first surfaced on facebook
[00:48:34.920 --> 00:48:37.880]   That these platforms have given a voice
[00:48:37.880 --> 00:48:42.680]   to black lives matter to uh, this arab spring that that that there
[00:48:42.680 --> 00:48:45.240]   By uh
[00:48:45.240 --> 00:48:49.080]   Eliminating the gatekeepers there has been some value as well
[00:48:49.080 --> 00:48:53.320]   Uh, should we ignore that or how do we how do we get?
[00:48:53.320 --> 00:48:57.880]   The the problem isn't like it's like with the iphone right the problem with the iphone
[00:48:57.880 --> 00:49:04.920]   Isn't that there's an easy way to install software or even an easy way to nominate someone you trust to sort good software from bad software
[00:49:04.920 --> 00:49:08.520]   The problem is that you don't have agency
[00:49:08.520 --> 00:49:12.680]   To change your decision if those people start to act badly
[00:49:13.000 --> 00:49:17.240]   Right like that it's a system that only works well. It fails really really badly
[00:49:17.240 --> 00:49:24.200]   And one of the reasons it fails badly is because they have lock-in and then the other reason it fails badly is because they don't have competition
[00:49:24.200 --> 00:49:27.560]   So there's no one else to go to and even if you go somewhere else
[00:49:27.560 --> 00:49:33.560]   Uh, you know that or even if you want to go somewhere else you can't leave because they've locked you in right?
[00:49:33.560 --> 00:49:38.520]   Right like when facebook started they had a tool that let you send messages to your myspace friends
[00:49:38.600 --> 00:49:43.000]   Right it was not a tool that myspace had approved. It was a tool that myspace tried to block
[00:49:43.000 --> 00:49:46.040]   But you know it was a little bot you could give it your login credentials
[00:49:46.040 --> 00:49:50.280]   It would log into myspace and say, you know, hi. I'm leo what mail is waiting for me
[00:49:50.280 --> 00:49:52.600]   Let me scrape that and put it in leo's facebook inbox
[00:49:52.600 --> 00:49:57.160]   What is in fit leo's facebook outbox? Let's push that out to myspace and they did that
[00:49:57.160 --> 00:49:59.160]   because
[00:49:59.160 --> 00:50:02.760]   Nobody ever just turns their back on something and walks away from it right?
[00:50:02.760 --> 00:50:07.400]   That's the problem with like well all the game companies just need to stop selling on the iphone
[00:50:08.280 --> 00:50:14.920]   It's it's really hard to make those kinds of clean breaks and people when you give them the choice to to kind of oo's
[00:50:14.920 --> 00:50:18.360]   out of a system instead of making a complete
[00:50:18.360 --> 00:50:22.520]   uh, binary flip from being within to without
[00:50:22.520 --> 00:50:26.280]   There it's easier for people to test the waters and make other choices
[00:50:26.280 --> 00:50:28.440]   You know my my grandmother was a soviet refugee
[00:50:28.440 --> 00:50:34.600]   And when she left the soviet union she didn't talk to or have any contact with her family for 15 years
[00:50:34.600 --> 00:50:37.800]   Right, it was a hard choice for her to make to leave the soviet union
[00:50:38.200 --> 00:50:41.720]   I am a grader from the uk to la five years ago. I got to take my appliances
[00:50:41.720 --> 00:50:45.640]   Right. I've got I've got a little um, you know, I've got like a little um, uh, uh,
[00:50:45.640 --> 00:50:50.840]   Therman over there with uh, with um, you know mains adapter that goes to 240 to to 110
[00:50:50.840 --> 00:50:52.840]   So that I could continue to use it
[00:50:52.840 --> 00:50:56.520]   We we Skype with my relatives in wales in london every week like
[00:50:56.520 --> 00:50:59.160]   You know letting people
[00:50:59.160 --> 00:51:05.080]   Have have one foot in and one foot out right? I trust apple but not when it comes to fortnite
[00:51:05.080 --> 00:51:08.280]   Or i'm a weager and i trust apple but not when it comes to vpn
[00:51:08.280 --> 00:51:09.960]   Right
[00:51:09.960 --> 00:51:13.480]   Right, that's like just saying like throw away your devices and do something new
[00:51:13.480 --> 00:51:16.360]   That's a big price to ask people to pay and you're right
[00:51:16.360 --> 00:51:20.280]   That they have to get to a point where they're really angry before they're willing to do it
[00:51:20.280 --> 00:51:23.400]   Which is why the companies want to raise the switching costs
[00:51:23.400 --> 00:51:27.480]   Because they know that the higher the switching costs are the worse they can behave. That's right
[00:51:27.480 --> 00:51:33.960]   Cora you were talking about this the line in antitrust enforcement over the years. I used to write a lot about
[00:51:34.520 --> 00:51:38.600]   uh, microsoft and antitrust in the 90s and that was a world
[00:51:38.600 --> 00:51:44.760]   You know the pc during the 90s you could just reform at your disc and install another operating system
[00:51:44.760 --> 00:51:49.960]   Uh, it would take you, you know 20 minutes or something like that and they were still
[00:51:49.960 --> 00:51:56.520]   Uh, they were still basically hammered over bundling a browser with their operating system
[00:51:56.520 --> 00:52:02.040]   And so it's like it's like imagine that now. I mean, it's like it's a completely different world
[00:52:02.840 --> 00:52:04.920]   So this is getting to the third question about apple
[00:52:04.920 --> 00:52:08.120]   So the first question is like are they a good curator?
[00:52:08.120 --> 00:52:14.840]   The second question is how do they abuse copyright law to lock you in like or the first question is should you have the right to refuse their curation?
[00:52:14.840 --> 00:52:19.400]   The second is what how do they abuse copyright law to stop you from exercising that right?
[00:52:19.400 --> 00:52:22.280]   And then the third one is is what they're doing anti-competitive
[00:52:22.280 --> 00:52:27.640]   And this is an area where I think we just like people's instincts are just really weird because we um
[00:52:27.640 --> 00:52:30.280]   It's been so long since we had
[00:52:30.360 --> 00:52:35.640]   Pro-competitive regulation that we just kind of forget that there was a moment when like, you know, the u.s
[00:52:35.640 --> 00:52:41.320]   Government reached into standard oil and said bam you are not standard oil anymore. You're like five companies
[00:52:41.320 --> 00:52:47.400]   Uh, and these are your conduct remedies. You can't do this that and the other you're no longer allowed to do this other thing
[00:52:47.400 --> 00:52:52.760]   You know, we still like we've said this thing called structural separation where we just like reach into all the railroad companies
[00:52:52.760 --> 00:52:57.560]   Which is the most powerful tech companies in the world and we'd say you're not allowed to have a freight company
[00:52:57.800 --> 00:53:02.760]   If you're gonna have rails you can't you can't run freight because then you're competing with the people who are using your rails
[00:53:02.760 --> 00:53:07.720]   So you're just not allowed like that's what the government says. So you're you're a creature of the government
[00:53:07.720 --> 00:53:11.960]   We live in a society of laws the government was democratically elected to keep things that are even keel
[00:53:11.960 --> 00:53:13.160]   This is the law
[00:53:13.160 --> 00:53:19.560]   And so people look at the remedy like with that that epic is asking for right force apple to let epic put it app in the store
[00:53:19.560 --> 00:53:22.920]   And they're like how can you force apple to do that? That's just not right
[00:53:22.920 --> 00:53:26.680]   And you know, we can argue about whether it's like a good call or a bad call
[00:53:27.000 --> 00:53:31.400]   But it is not beyond the pale at all in the american antitrust tradition
[00:53:31.400 --> 00:53:38.280]   For the us government to reach into a dominant firm and where dominance is defined as having as little as 7% of the market
[00:53:38.280 --> 00:53:40.840]   And just say like here's some rules he got to follow
[00:53:40.840 --> 00:53:45.480]   But they used to have a rule that like if after five years the same company was on the top of the market
[00:53:45.480 --> 00:53:51.640]   They would automatically open an investigation into them on the assumption that any company that managed to dominate for more than five years
[00:53:51.640 --> 00:53:53.320]   Was probably up to no good
[00:53:53.320 --> 00:53:56.600]   Right so like we're kind of a fallen civilization in that regard
[00:53:56.600 --> 00:54:04.360]   Let's take a little break. Corey dr. Oh is here. He's in the house. It's great to have him his next book is coming out in october
[00:54:04.360 --> 00:54:09.160]   Is there somewhere the kickstarter is not up yet, but at some point no
[00:54:09.160 --> 00:54:13.080]   Uh, we'll be looking for a kickstarter from uh, Corey
[00:54:13.080 --> 00:54:16.600]   So you can participate in the release of this book
[00:54:16.600 --> 00:54:20.760]   If you read a homeland and uh and little brother, you know, it's going to be
[00:54:21.560 --> 00:54:26.200]   A great is this a trilogy? Are we going to be uh, it's kind of a trilogy
[00:54:26.200 --> 00:54:27.400]   I mean this book stands alone
[00:54:27.400 --> 00:54:33.160]   I'm going to drop a link to the pre-order for the for the ebook and the print book now if you pre-order it and then send mcmillan
[00:54:33.160 --> 00:54:38.520]   Your receipt they'll they'll send you an audiobook and an ebook of a original short story. Oh nice
[00:54:38.520 --> 00:54:43.240]   So i'll drop that into the irc now. Okay, and we'll put that up in the show now. So you can pre-order it straight away. Yeah
[00:54:43.240 --> 00:54:48.920]   Mike yelgin also uh always a welcome voice of sanity
[00:54:49.720 --> 00:54:54.840]   Uh elgin.com and of course don't forget his newsletter which mics list which he's done since the year
[00:54:54.840 --> 00:54:57.320]   1904 or something forever
[00:54:57.320 --> 00:55:01.080]   2000 2000 practically since the previous century almost
[00:55:01.080 --> 00:55:08.040]   And oh dr. Oh and jj stone who's i've been bought through the apple store. So you're only getting 70
[00:55:08.040 --> 00:55:10.520]   Doctor
[00:55:10.520 --> 00:55:15.400]   We want a hundred percent. I think it's an interesting remedy
[00:55:15.400 --> 00:55:19.080]   Just say to apple look you got to have uh third party stores
[00:55:19.720 --> 00:55:25.880]   You got a lot of what somebody's gonna break up the mob sooner or later. I don't think that's a bad that doesn't ruin the iphone
[00:55:25.880 --> 00:55:32.600]   And even if they just came down and said look if again in the next 10 year or whatever
[00:55:32.600 --> 00:55:37.560]   It was gonna drop down. You have to do 20 percent do something right just to make some kind of change
[00:55:37.560 --> 00:55:42.360]   Right because I you either way like you said you could flip it either way you want to but something's got to change
[00:55:42.360 --> 00:55:46.520]   It is what it is. Yep america. Let's get to these ads. We got paid these bills a collio
[00:55:47.240 --> 00:55:52.440]   Actually, brought to you by last pass everybody loves last pass everybody uses it here
[00:55:52.440 --> 00:55:57.320]   We are on the beautiful last pass studios. Wait a minute. You don't use last pass. What are you nuts?
[00:55:57.320 --> 00:55:59.000]   What are you crazy?
[00:55:59.000 --> 00:56:02.520]   Especially maybe you didn't know maybe use last pass at home
[00:56:02.520 --> 00:56:08.280]   His last pass premium last pass for families, but you didn't know there was also last pass for business
[00:56:08.280 --> 00:56:13.640]   Last pass enterprise last pass surveyed global it decision makers
[00:56:14.840 --> 00:56:18.920]   Not so long ago and found almost all of them 96 said yeah
[00:56:18.920 --> 00:56:25.800]   Yeah, having people work from home is definitely impacted our identity and access management strategy in auto
[00:56:25.800 --> 00:56:30.040]   You've got people no longer under the safe umbrella of the workplace
[00:56:30.040 --> 00:56:39.080]   Out out there in the cold cruel world logging into your most precious vital resources your bank accounts your databases your websites
[00:56:39.080 --> 00:56:40.760]   you need to be able to
[00:56:40.760 --> 00:56:45.960]   promote good security behavior while your employees are remote manage identities and most importantly make sure
[00:56:45.960 --> 00:56:53.720]   The right people are accessing the right resources with last pass you can not only secure password storage
[00:56:53.720 --> 00:56:56.840]   By the way employees love last pass they get their own vault
[00:56:56.840 --> 00:57:03.320]   Store every app and web login in there and it automatically fills it in on the desktop on their mobile devices
[00:57:03.320 --> 00:57:05.800]   So it is easy to use
[00:57:06.440 --> 00:57:11.880]   It's also great for password sharing you don't want employees bad enough employees might write a password on a post-it note
[00:57:11.880 --> 00:57:16.120]   And give it to the person across the desk from them now. They're at home. What are they gonna do?
[00:57:16.120 --> 00:57:22.200]   They're gonna text it email a password. No you want to use the secure password sharing built in the last pass
[00:57:22.200 --> 00:57:23.560]   That makes it easy
[00:57:23.560 --> 00:57:27.640]   You also streamline logins because every credential is captured
[00:57:27.640 --> 00:57:30.840]   Anytime you use a new credential create a new password
[00:57:30.840 --> 00:57:36.840]   It'll create great passwords for you and then automatically capture it and then fill it so your workflow is smooth is effortless
[00:57:36.840 --> 00:57:42.040]   And you get to completely control what's going on you can enforce policies
[00:57:42.040 --> 00:57:47.320]   We do for instance, we require two factor on the master password all our employees have to use two factor
[00:57:47.320 --> 00:57:52.600]   We have minimum password requirements so they can't use monkey one two three is their master password
[00:57:52.600 --> 00:57:58.040]   You also get actionable insights into employee password behavior at your admin dashboard
[00:57:58.280 --> 00:58:00.600]   So you always know exactly what's going on
[00:58:00.600 --> 00:58:09.080]   It also makes it really easy to add new employees subtract old employees automate user management by integrating it into your directory system
[00:58:09.080 --> 00:58:11.800]   And it's nice to know that
[00:58:11.800 --> 00:58:18.760]   When as long as user identities are centrally and securely managed you can ensure that the correct employees doing the right thing
[00:58:18.760 --> 00:58:25.480]   And as the right access and from and you know exactly from where their solutions help businesses improve the employee experience and
[00:58:26.440 --> 00:58:31.240]   Safeguard from cyber threats doesn't have to be one or the other convenience and security both are possible
[00:58:31.240 --> 00:58:38.040]   With last passes why we use it here at twit both at home and at the office let your remote work force focus on their work
[00:58:38.040 --> 00:58:44.920]   Without compromising your business security secure your remote fork force with last pass go to last pass dot com
[00:58:44.920 --> 00:58:50.600]   Slash twit visit last pass dot com slash twit today. Thank you last pass
[00:58:50.600 --> 00:58:53.000]   For keeping us
[00:58:53.000 --> 00:58:56.360]   On the air keeping us doing our job
[00:58:56.360 --> 00:58:58.920]   Um
[00:58:58.920 --> 00:59:03.080]   So sad to see the pad. I just want to make a little program note
[00:59:03.080 --> 00:59:09.880]   Uh, the passing of Chadwick boseman who was really an incredible actor and the chat room just told me that abc
[00:59:09.880 --> 00:59:12.920]   Tonight at eight p.m. Eastern
[00:59:12.920 --> 00:59:17.400]   Will be broadcasting black panther and its entirety uninterrupted
[00:59:17.400 --> 00:59:20.600]   So, uh, that's awesome
[00:59:21.560 --> 00:59:23.560]   That's no uncle Leo
[00:59:23.560 --> 00:59:27.160]   Anybody who's watching this show anybody was listening to this show
[00:59:27.160 --> 00:59:30.120]   Just know that you're not doing anything important in your life
[00:59:30.120 --> 00:59:32.200]   Just know that you should be working a little bit harder your life
[00:59:32.200 --> 00:59:38.760]   This man had cancer for four years didn't say anything to anybody put himself in top physical condition
[00:59:38.760 --> 00:59:43.320]   Banged out movie after movie after movie and not just movies iconic movies
[00:59:43.320 --> 00:59:49.400]   Biopics where he's having to take on somebody else's life and their image and he did it with a smile on his face
[00:59:49.400 --> 00:59:52.600]   He did it with joy in his heart. He went out here and shook hands and had to deal with people
[00:59:52.600 --> 00:59:57.800]   Wakanda and him forever into the ground. He still kept a smile on his face. He praised god
[00:59:57.800 --> 01:00:01.880]   He praised his co-workers. He didn't know how for the culture and people not of his culture
[01:00:01.880 --> 01:00:06.600]   This guy did that with cancer and didn't cry complaints say it words to anybody
[01:00:06.600 --> 01:00:10.840]   So I know for a fact that you're not doing enough. I'm not doing enough. I know I felt
[01:00:10.840 --> 01:00:14.840]   Sad I don't care about celebrities passing but that man that broke my heart
[01:00:14.840 --> 01:00:16.760]   So I just know that I should be doing
[01:00:16.760 --> 01:00:20.600]   Three times more than what I'm doing right now because if you could do all that and not play
[01:00:20.600 --> 01:00:24.280]   We could all do a little bit more. Let me play a little clip. This is
[01:00:24.280 --> 01:00:27.080]   This is Chadwick Bozeman
[01:00:27.080 --> 01:00:31.960]   And we didn't know at the time that he was he was very ill with colon cancer as he spoke these words
[01:00:31.960 --> 01:00:34.680]   and taylor who
[01:00:34.680 --> 01:00:36.600]   um
[01:00:36.600 --> 01:00:38.600]   recently passed
[01:00:38.600 --> 01:00:41.320]   from cancer
[01:00:41.320 --> 01:00:42.520]   and
[01:00:42.520 --> 01:00:45.880]   Throughout our filming I was communicating with them
