
[00:00:00.000 --> 00:00:05.000]   It's time for Twit this weekend, Tekken Amazing Show!
[00:49:49.400 --> 00:49:53.960]   Do they get treated differently by Sprint?
[00:49:53.960 --> 00:49:58.080]   Sometimes sometimes the customer service can be a little more complicated.
[00:49:58.080 --> 00:49:59.320]   But the quality is service.
[00:49:59.320 --> 00:50:01.040]   The quality is going to be the same.
[00:50:01.040 --> 00:50:02.040]   Yeah.
[00:50:02.040 --> 00:50:07.280]   But the thing is, it's hard for them to pass a certain point to compete on price because
[00:50:07.280 --> 00:50:10.200]   even if they're paying a wholesale rate, it's not like they can just...
[00:50:10.200 --> 00:50:13.120]   I mean, I think as Google could sell it at a loss or something like that.
[00:50:13.120 --> 00:50:16.440]   But at some point, they have to pay the carrier for the...
[00:50:16.440 --> 00:50:20.280]   You're sure Google fiber is cost rather than cost.
[00:50:20.280 --> 00:50:21.280]   It's for Google, right?
[00:50:21.280 --> 00:50:24.120]   Google fiber is different because they're not renting capacity from somebody else.
[00:50:24.120 --> 00:50:25.120]   Yeah.
[00:50:25.120 --> 00:50:26.120]   They're building out their...
[00:50:26.120 --> 00:50:27.120]   Ultimately, they're buying somebody's...
[00:50:27.120 --> 00:50:28.120]   Well, they're buying...
[00:50:28.120 --> 00:50:29.120]   They're buying bandwidth.
[00:50:29.120 --> 00:50:30.680]   You're going to level three or cogent.
[00:50:30.680 --> 00:50:31.680]   They're buying that big.
[00:50:31.680 --> 00:50:32.680]   Sure, for the...
[00:50:32.680 --> 00:50:33.680]   Yeah.
[00:50:33.680 --> 00:50:34.680]   Yeah.
[00:50:34.680 --> 00:50:35.680]   But in terms of like...
[00:50:35.680 --> 00:50:36.680]   The infrastructure...
[00:50:36.680 --> 00:50:38.480]   The infrastructure to the home, they're not leasing somebody else's line.
[00:50:38.480 --> 00:50:39.480]   That's to their cost.
[00:50:39.480 --> 00:50:40.480]   They've got to pay...
[00:50:40.480 --> 00:50:43.760]   Well, also, they've been very picky in where they put Google fiber because they work out
[00:50:43.760 --> 00:50:47.560]   sweetheart deals with the local government in order to get it up onto the wires.
[00:50:47.560 --> 00:50:48.560]   That's right.
[00:50:48.560 --> 00:50:49.560]   That's right.
[00:50:49.560 --> 00:50:50.560]   More gets some kind of...
[00:50:50.560 --> 00:50:51.560]   But who wouldn't do that deal off?
[00:50:51.560 --> 00:50:52.560]   Oh, yeah.
[00:50:52.560 --> 00:50:53.560]   I mean, definitely Google fiber.
[00:50:53.560 --> 00:50:58.240]   It's frustrating writing about this because if you live in the Bay Area, you have to put
[00:50:58.240 --> 00:50:59.920]   up with such lousy wife...
[00:50:59.920 --> 00:51:01.760]   Lousy internet connections usually.
[00:51:01.760 --> 00:51:03.280]   It's not just the Bay Area.
[00:51:03.280 --> 00:51:08.080]   And those are the two businesses that we in the United States have the worst deal.
[00:51:08.080 --> 00:51:10.440]   One is mobile and the other is internet.
[00:51:10.440 --> 00:51:11.920]   But this is what's so frustrating to think.
[00:51:11.920 --> 00:51:12.920]   And what you think...
[00:51:12.920 --> 00:51:13.920]   You invented the internet for goodness sake.
[00:51:13.920 --> 00:51:15.920]   You would think of the Bay Area.
[00:51:15.920 --> 00:51:18.160]   Is it because we have old infrastructure?
[00:51:18.160 --> 00:51:19.760]   Well, it's because of the legacy.
[00:51:19.760 --> 00:51:20.760]   If we wanted to...
[00:51:20.760 --> 00:51:21.760]   It's a big country, right?
[00:51:21.760 --> 00:51:24.520]   But I'll tell like the regulatory environment that we have and the way that we've done a
[00:51:24.520 --> 00:51:25.520]   lot of this stuff.
[00:51:25.520 --> 00:51:32.040]   So if you look at, say, how we did cable TV, cable companies would go to local municipality
[00:51:32.040 --> 00:51:33.880]   and cut a deal where it was...
[00:51:33.880 --> 00:51:35.480]   We agreed to...
[00:51:35.480 --> 00:51:37.200]   We get a monopoly, right?
[00:51:37.200 --> 00:51:40.560]   An exclusive franchise in this area from the municipality.
[00:51:40.560 --> 00:51:44.560]   But then in response, the cable company has to agree to wire up every single home.
[00:51:44.560 --> 00:51:46.480]   So there's sort of that trade-off there.
[00:51:46.480 --> 00:51:51.160]   And the way we've done this before in the past was this idea that it's because of the
[00:51:51.160 --> 00:51:57.280]   cost of laying the actual infrastructure, which was wired in most cases, that the trade-off
[00:51:57.280 --> 00:51:58.760]   is that you have to give the company some sort of...
[00:51:58.760 --> 00:51:59.760]   You give them a monopoly.
[00:51:59.760 --> 00:52:00.760]   You give them an offer.
[00:52:00.760 --> 00:52:03.240]   And then there's a level of regulation, right?
[00:52:03.240 --> 00:52:07.240]   And they can only... they have to appeal to some sort of board or commission to raise
[00:52:07.240 --> 00:52:08.240]   their rates and things like that.
[00:52:08.240 --> 00:52:09.880]   This is where, by the way, it's fallen down.
[00:52:09.880 --> 00:52:13.520]   It's fallen down because what's happened is that the Comcast and Time Warner's of the
[00:52:13.520 --> 00:52:15.960]   world have figured out that they can...
[00:52:15.960 --> 00:52:17.520]   They bully the hell out of these guys.
[00:52:17.520 --> 00:52:19.200]   They lobby and they create this revolving door.
[00:52:19.200 --> 00:52:20.200]   Yes.
[00:52:20.200 --> 00:52:21.200]   And so they want the monopoly without the regulation.
[00:52:21.200 --> 00:52:23.760]   I think the thing is you have to have both.
[00:52:23.760 --> 00:52:29.120]   And if you look at, say, like in the UK, the level of regulation is actually very high
[00:52:29.120 --> 00:52:32.080]   and it's actually led to a better situation for consumers.
[00:52:32.080 --> 00:52:33.080]   So it's the right kind of...
[00:52:33.080 --> 00:52:34.080]   Counterintuitive.
[00:52:34.080 --> 00:52:36.200]   We have this idea that less regulation is always better.
[00:52:36.200 --> 00:52:41.000]   It's been proven that there are circumstances, and this is a good example of one where a
[00:52:41.000 --> 00:52:45.160]   more regulated market actually leads to better competition.
[00:52:45.160 --> 00:52:46.160]   And if we had it...
[00:52:46.160 --> 00:52:47.640]   Which is more capitalist at the end of the day.
[00:52:47.640 --> 00:52:50.080]   It's like you guys, we could actually have TV licenses.
[00:52:50.080 --> 00:52:54.520]   Yeah, well, I mean, the TV license is a tricky one because it pays for the BBC, which has
[00:52:54.520 --> 00:52:55.520]   a public education.
[00:52:55.520 --> 00:52:57.240]   I don't think that's going to fly here.
[00:52:57.240 --> 00:52:58.240]   No.
[00:52:58.240 --> 00:53:01.680]   But on the other hand, if you look at how much people you pay for the BBC, as well as you
[00:53:01.680 --> 00:53:04.480]   pay for other subscription channels, it's a bargain.
[00:53:04.480 --> 00:53:06.880]   I mean, it's about 126 years or something.
[00:53:06.880 --> 00:53:07.880]   Oh, that's a...
[00:53:07.880 --> 00:53:08.880]   I think in the UK, it's nothing.
[00:53:08.880 --> 00:53:11.040]   You know, people are spending 40 bucks a month on sports.
[00:53:11.040 --> 00:53:14.000]   Is it based on color in black and white or is it based on TV screen size?
[00:53:14.000 --> 00:53:15.760]   It's based on color in black and white.
[00:53:15.760 --> 00:53:19.400]   So you pay a little less for a black and white TV, but, quite frankly, who has a black
[00:53:19.400 --> 00:53:20.400]   and white TV in these days.
[00:53:20.400 --> 00:53:21.400]   How much do you say?
[00:53:21.400 --> 00:53:22.400]   How much do you say?
[00:53:22.400 --> 00:53:25.160]   They knock on your door, door to door.
[00:53:25.160 --> 00:53:27.600]   Well you do get TV detective ads, which go up and down.
[00:53:27.600 --> 00:53:28.600]   I heard about...
[00:53:28.600 --> 00:53:29.600]   ...claim to be able to...
[00:53:29.600 --> 00:53:30.600]   It cannot be.
[00:53:30.600 --> 00:53:31.600]   It cannot be.
[00:53:31.600 --> 00:53:32.600]   It cannot be.
[00:53:32.600 --> 00:53:33.600]   It cannot be.
[00:53:33.600 --> 00:53:34.600]   It cannot be.
[00:53:34.600 --> 00:53:35.600]   It cannot be.
[00:53:35.600 --> 00:53:36.600]   It cannot be.
[00:53:36.600 --> 00:53:37.600]   It cannot be.
[00:53:37.600 --> 00:53:38.600]   It cannot be.
[00:53:38.600 --> 00:53:39.600]   It cannot be.
[00:53:39.600 --> 00:53:40.600]   It cannot be.
[00:53:40.600 --> 00:53:41.600]   It cannot be.
[00:53:41.600 --> 00:53:42.600]   It cannot be.
[00:53:42.600 --> 00:53:43.600]   It cannot be.
[00:53:43.600 --> 00:53:44.600]   It cannot be.
[00:53:44.600 --> 00:53:45.600]   It cannot be.
[00:53:45.600 --> 00:53:46.600]   It cannot be.
[00:53:46.600 --> 00:53:47.600]   It cannot be.
[00:53:47.600 --> 00:53:48.600]   It cannot be.
[00:53:48.600 --> 00:53:49.600]   It cannot be.
[00:53:49.600 --> 00:53:50.600]   It cannot be.
[00:53:50.600 --> 00:53:51.600]   It cannot be.
[00:53:51.600 --> 00:53:52.600]   It cannot be.
[00:53:52.600 --> 00:53:53.600]   It cannot be.
[00:53:53.600 --> 00:53:54.600]   It cannot be.
[00:53:54.600 --> 00:53:55.600]   It cannot be.
[00:53:55.600 --> 00:53:56.600]   It cannot be.
[00:53:56.600 --> 00:53:57.600]   It cannot be.
[00:53:57.600 --> 00:53:58.600]   It cannot be.
[00:53:58.600 --> 00:53:59.600]   It cannot be.
[00:53:59.600 --> 00:54:00.600]   It cannot be.
[00:54:00.600 --> 00:54:01.600]   It cannot be.
[00:54:01.600 --> 00:54:02.600]   It cannot be.
[00:54:02.600 --> 00:54:03.600]   It cannot be.
[00:54:03.600 --> 00:54:04.600]   It cannot be.
[00:54:04.600 --> 00:54:05.600]   It cannot be.
[00:54:05.600 --> 00:54:06.600]   It cannot be.
[00:54:06.600 --> 00:54:07.600]   It cannot be.
[00:54:07.600 --> 00:54:08.600]   It cannot be.
[00:54:08.600 --> 00:54:09.600]   It cannot be.
[00:54:09.600 --> 00:54:10.600]   It cannot be.
[00:54:10.600 --> 00:54:11.600]   It cannot be.
[00:54:11.600 --> 00:54:12.600]   It cannot be.
[00:54:12.600 --> 00:54:13.600]   It cannot be.
[00:54:13.600 --> 00:54:14.600]   It cannot be.
[00:54:14.600 --> 00:54:15.600]   It cannot be.
[00:54:15.600 --> 00:54:16.600]   It cannot be.
[00:54:16.600 --> 00:54:17.600]   It cannot be.
[00:54:17.600 --> 00:54:18.600]   It cannot be.
[00:54:18.600 --> 00:54:19.600]   It cannot be.
[00:54:19.600 --> 00:54:20.600]   It cannot be.
[00:54:20.600 --> 00:54:21.600]   It cannot be.
[00:54:21.600 --> 00:54:22.600]   It cannot be.
[00:54:22.600 --> 00:54:23.600]   It cannot be.
[00:54:23.600 --> 00:54:24.600]   It cannot be.
[00:54:24.600 --> 00:54:25.600]   It cannot be.
[00:54:25.600 --> 00:54:26.600]   It cannot be.
[00:54:26.600 --> 00:54:27.600]   It cannot be.
[00:54:27.600 --> 00:54:28.600]   It cannot be.
[00:54:28.600 --> 00:54:29.600]   It cannot be.
[00:54:29.600 --> 00:54:30.600]   It cannot be.
[00:54:30.600 --> 00:54:31.600]   It cannot be.
[00:54:31.600 --> 00:54:32.600]   It cannot be.
[00:54:32.600 --> 00:54:33.600]   It cannot be.
[00:54:33.600 --> 00:54:34.600]   It cannot be.
[00:54:34.600 --> 00:54:35.600]   It cannot be.
[00:54:35.600 --> 00:54:36.600]   It cannot be.
[00:54:36.600 --> 00:54:37.600]   It cannot be.
[00:54:37.600 --> 00:54:38.600]   It cannot be.
[00:54:38.600 --> 00:54:39.600]   It cannot be.
[00:54:39.600 --> 00:54:40.600]   It cannot be.
[00:54:40.600 --> 00:54:41.600]   It cannot be.
[00:54:41.600 --> 00:54:42.600]   It cannot be.
[00:54:42.600 --> 00:54:43.600]   It cannot be.
[00:54:43.600 --> 00:54:44.600]   It cannot be.
[00:54:44.600 --> 00:54:45.600]   It cannot be.
[00:54:45.600 --> 00:54:46.600]   It cannot be.
[00:54:46.600 --> 00:54:47.600]   It cannot be.
[00:54:47.600 --> 00:54:48.600]   It cannot be.
[00:54:48.600 --> 00:54:49.600]   It cannot be.
[00:54:49.600 --> 00:54:50.600]   It cannot be.
[00:54:50.600 --> 00:54:51.600]   It cannot be.
[00:54:51.600 --> 00:54:52.600]   It cannot be.
[00:54:52.600 --> 00:54:53.600]   It cannot be.
[00:54:53.600 --> 00:54:54.600]   It cannot be.
[00:54:54.600 --> 00:54:55.600]   It cannot be.
[00:54:55.600 --> 00:54:56.600]   It cannot be.
[00:54:56.600 --> 00:54:57.600]   It cannot be.
[00:54:57.600 --> 00:54:58.600]   It cannot be.
[00:54:58.600 --> 00:54:59.600]   It cannot be.
[00:54:59.600 --> 00:55:00.600]   It cannot be.
[00:55:00.600 --> 00:55:01.600]   It cannot be.
[00:55:01.600 --> 00:55:02.600]   It cannot be.
[00:55:02.600 --> 00:55:03.600]   It cannot be.
[00:55:03.600 --> 00:55:04.600]   It cannot be.
[00:55:04.600 --> 00:55:05.600]   It cannot be.
[00:55:05.600 --> 00:55:06.600]   It cannot be.
[00:55:06.600 --> 00:55:07.600]   It cannot be.
[00:55:07.600 --> 00:55:08.600]   It cannot be.
[00:55:08.600 --> 00:55:09.600]   It cannot be.
[00:55:09.600 --> 00:55:10.600]   It cannot be.
[00:55:10.600 --> 00:55:11.600]   It cannot be.
[00:55:11.600 --> 00:55:12.600]   It cannot be.
[00:55:12.600 --> 00:55:13.600]   It cannot be.
[00:55:13.600 --> 00:55:14.600]   It cannot be.
[00:55:14.600 --> 00:55:15.600]   It cannot be.
[00:55:15.600 --> 00:55:16.600]   It cannot be.
[00:55:16.600 --> 00:55:17.600]   It cannot be.
[00:55:17.600 --> 00:55:18.600]   It cannot be.
[00:55:18.600 --> 00:55:19.600]   It cannot be.
[00:55:19.600 --> 00:55:20.600]   It cannot be.
[00:55:20.600 --> 00:55:21.600]   It cannot be.
[00:55:21.600 --> 00:55:22.600]   It cannot be.
[00:55:22.600 --> 00:55:23.600]   It cannot be.
[00:55:23.600 --> 00:55:24.600]   It cannot be.
[00:55:24.600 --> 00:55:25.600]   It cannot be.
[00:55:25.600 --> 00:55:26.600]   It cannot be.
[00:55:26.600 --> 00:55:27.600]   It cannot be.
[00:55:27.600 --> 00:55:28.600]   It cannot be.
[00:55:28.600 --> 00:55:29.600]   It cannot be.
[00:55:29.600 --> 00:55:30.600]   It cannot be.
[00:55:30.600 --> 00:55:31.600]   It cannot be.
[00:55:31.600 --> 00:55:32.600]   It cannot be.
[00:55:32.600 --> 00:55:33.600]   It cannot be.
[00:55:33.600 --> 00:55:34.600]   It cannot be.
[00:55:34.600 --> 00:55:35.600]   It cannot be.
[00:55:35.600 --> 00:55:36.600]   It cannot be.
[00:55:36.600 --> 00:55:37.600]   It cannot be.
[00:55:37.600 --> 00:55:38.600]   It cannot be.
[00:55:38.600 --> 00:55:39.600]   It cannot be.
[00:55:39.600 --> 00:55:40.600]   It cannot be.
[00:55:40.600 --> 00:55:41.600]   It cannot be.
[00:55:41.600 --> 00:55:42.600]   It cannot be.
[00:55:42.600 --> 00:55:43.600]   It cannot be.
[00:55:43.600 --> 00:55:44.600]   It cannot be.
[00:55:44.600 --> 00:55:45.600]   It cannot be.
[00:55:45.600 --> 00:55:46.600]   It cannot be.
[00:55:46.600 --> 00:55:47.600]   It cannot be.
[00:55:47.600 --> 00:55:48.600]   It cannot be.
[00:55:48.600 --> 00:55:49.600]   It cannot be.
[00:55:49.600 --> 00:55:50.600]   It cannot be.
[00:55:50.600 --> 00:55:51.600]   It cannot be.
[00:55:51.600 --> 00:55:52.600]   It cannot be.
[00:55:52.600 --> 00:55:53.600]   It cannot be.
[00:55:53.600 --> 00:55:54.600]   It cannot be.
[00:55:54.600 --> 00:55:55.600]   It cannot be.
[00:55:55.600 --> 00:55:56.600]   It cannot be.
[00:55:56.600 --> 00:55:57.600]   It cannot be.
[00:55:57.600 --> 00:55:58.600]   It cannot be.
[00:55:58.600 --> 00:55:59.600]   It cannot be.
[00:55:59.600 --> 00:56:00.600]   It cannot be.
[00:56:00.600 --> 00:56:01.600]   It cannot be.
[00:56:01.600 --> 00:56:02.600]   It cannot be.
[00:56:02.600 --> 00:56:03.600]   It cannot be.
[00:56:03.600 --> 00:56:04.600]   It cannot be.
[00:56:04.600 --> 00:56:05.600]   It cannot be.
[00:56:05.600 --> 00:56:06.600]   It cannot be.
[00:56:06.600 --> 00:56:07.600]   It cannot be.
[00:56:07.600 --> 00:56:08.600]   It cannot be.
[00:56:08.600 --> 00:56:09.600]   It cannot be.
[00:56:09.600 --> 00:56:10.600]   It cannot be.
[00:56:10.600 --> 00:56:11.600]   It cannot be.
[00:56:11.600 --> 00:56:12.600]   It cannot be.
[00:56:12.600 --> 00:56:13.600]   It cannot be.
[00:56:13.600 --> 00:56:14.600]   It cannot be.
[00:56:14.600 --> 00:56:15.600]   It cannot be.
[00:56:15.600 --> 00:56:16.600]   It cannot be.
[00:56:16.600 --> 00:56:17.600]   It cannot be.
[00:56:17.600 --> 00:56:18.600]   It cannot be.
[00:56:18.600 --> 00:56:19.600]   It cannot be.
[00:56:19.600 --> 00:56:20.600]   It cannot be.
[00:56:20.600 --> 00:56:21.600]   It cannot be.
[00:56:21.600 --> 00:56:22.600]   It cannot be.
[00:56:22.600 --> 00:56:23.600]   It cannot be.
[00:56:23.600 --> 00:56:24.600]   It cannot be.
[00:56:24.600 --> 00:56:25.600]   It cannot be.
[00:56:25.600 --> 00:56:26.600]   It cannot be.
[00:56:26.600 --> 00:56:27.600]   It cannot be.
[00:56:27.600 --> 00:56:28.600]   It cannot be.
[00:56:28.600 --> 00:56:29.600]   It cannot be.
[00:56:29.600 --> 00:56:30.600]   It cannot be.
[00:56:30.600 --> 00:56:31.600]   It cannot be.
[00:56:31.600 --> 00:56:32.600]   It cannot be.
[00:56:32.600 --> 00:56:33.600]   It cannot be.
[00:56:33.600 --> 00:56:34.600]   It cannot be.
[00:56:34.600 --> 00:56:35.600]   It cannot be.
[00:56:35.600 --> 00:56:36.600]   It cannot be.
[00:56:36.600 --> 00:56:37.600]   It cannot be.
[00:56:37.600 --> 00:56:38.600]   It cannot be.
[00:56:38.600 --> 00:56:39.600]   It cannot be.
[00:56:39.600 --> 00:56:40.600]   It cannot be.
[00:56:40.600 --> 00:56:41.600]   It cannot be.
[00:56:41.600 --> 00:56:42.600]   It cannot be.
[00:56:42.600 --> 00:56:43.600]   It cannot be.
[00:56:43.600 --> 00:56:44.600]   It cannot be.
[00:56:44.600 --> 00:56:45.600]   It cannot be.
[00:56:45.600 --> 00:56:46.600]   It cannot be.
[00:56:46.600 --> 00:56:47.600]   It cannot be.
[00:56:47.600 --> 00:56:48.600]   It cannot be.
[00:56:48.600 --> 00:56:49.600]   It cannot be.
[00:56:49.600 --> 00:56:50.600]   It cannot be.
[00:56:50.600 --> 00:56:51.600]   It cannot be.
[00:56:51.600 --> 00:56:52.600]   It cannot be.
[00:56:52.600 --> 00:56:53.600]   It cannot be.
[00:56:53.600 --> 00:56:54.600]   It cannot be.
[00:56:54.600 --> 00:56:55.600]   It cannot be.
[00:56:55.600 --> 00:56:56.600]   It cannot be.
[00:56:56.600 --> 00:56:57.600]   It cannot be.
[00:56:57.600 --> 00:56:58.600]   It cannot be.
[00:56:58.600 --> 00:56:59.600]   It cannot be.
[00:56:59.600 --> 00:57:00.600]   It cannot be.
[00:57:00.600 --> 00:57:01.600]   It cannot be.
[00:57:01.600 --> 00:57:02.600]   It cannot be.
[00:57:02.600 --> 00:57:03.600]   It cannot be.
[00:57:03.600 --> 00:57:04.600]   It cannot be.
[00:57:04.600 --> 00:57:05.600]   It cannot be.
[00:57:05.600 --> 00:57:06.600]   It cannot be.
[00:57:06.600 --> 00:57:07.600]   It cannot be.
[00:57:07.600 --> 00:57:08.600]   It cannot be.
[00:57:08.600 --> 00:57:09.600]   It cannot be.
[00:57:09.600 --> 00:57:10.600]   It cannot be.
[00:57:10.600 --> 00:57:11.600]   It cannot be.
[00:57:11.600 --> 00:57:12.600]   It cannot be.
[00:57:12.600 --> 00:57:13.600]   It cannot be.
[00:57:13.600 --> 00:57:14.600]   It cannot be.
[00:57:14.600 --> 00:57:15.600]   It cannot be.
[00:57:15.600 --> 00:57:16.600]   It cannot be.
[00:57:16.600 --> 00:57:17.600]   It cannot be.
[00:57:17.600 --> 00:57:18.600]   It cannot be.
[00:57:18.600 --> 00:57:19.600]   It cannot be.
[00:57:19.600 --> 00:57:20.600]   It cannot be.
[00:57:20.600 --> 00:57:21.600]   It cannot be.
[00:57:21.600 --> 00:57:22.600]   It cannot be.
[00:57:22.600 --> 00:57:23.600]   It cannot be.
[00:57:23.600 --> 00:57:24.600]   It cannot be.
[00:57:24.600 --> 00:57:25.600]   It cannot be.
[00:57:25.600 --> 00:57:26.600]   It cannot be.
[00:57:26.600 --> 00:57:27.600]   It cannot be.
[00:57:27.600 --> 00:57:28.600]   It cannot be.
[00:57:28.600 --> 00:57:29.600]   It cannot be.
[00:57:29.600 --> 00:57:30.600]   It cannot be.
[00:57:30.600 --> 00:57:31.600]   It cannot be.
[00:57:31.600 --> 00:57:32.600]   It cannot be.
[00:57:32.600 --> 00:57:33.600]   It cannot be.
[00:57:33.600 --> 00:57:34.600]   It cannot be.
[00:57:34.600 --> 00:57:35.600]   It cannot be.
[00:57:35.600 --> 00:57:36.600]   It cannot be.
[00:57:36.600 --> 00:57:37.600]   It cannot be.
[00:57:37.600 --> 00:57:38.600]   It cannot be.
[00:57:38.600 --> 00:57:39.600]   It cannot be.
[00:57:39.600 --> 00:57:40.600]   It cannot be.
[00:57:40.600 --> 00:57:41.600]   It cannot be.
[00:57:41.600 --> 00:57:42.600]   It cannot be.
[00:57:42.600 --> 00:57:43.600]   It cannot be.
[00:57:43.600 --> 00:57:44.600]   It cannot be.
[00:57:44.600 --> 00:57:45.600]   It cannot be.
[00:57:45.600 --> 00:57:46.600]   It cannot be.
[00:57:46.600 --> 00:57:47.600]   It cannot be.
[00:57:47.600 --> 00:57:48.600]   It cannot be.
[00:57:48.600 --> 00:57:49.600]   It cannot be.
[00:57:49.600 --> 00:57:50.600]   It cannot be.
[00:57:50.600 --> 00:57:51.600]   It cannot be.
[00:57:51.600 --> 00:57:52.600]   It cannot be.
[00:57:52.600 --> 00:57:53.600]   It cannot be.
[00:57:53.600 --> 00:57:54.600]   It cannot be.
[00:57:54.600 --> 00:57:55.600]   It cannot be.
[00:57:55.600 --> 00:57:56.600]   It cannot be.
[00:57:56.600 --> 00:57:57.600]   It cannot be.
[00:57:57.600 --> 00:57:58.600]   It cannot be.
[00:57:58.600 --> 00:57:59.600]   It cannot be.
[00:57:59.600 --> 00:58:00.600]   It cannot be.
[00:58:00.600 --> 00:58:01.600]   It cannot be.
[00:58:01.600 --> 00:58:02.600]   It cannot be.
[00:58:02.600 --> 00:58:03.600]   It cannot be.
[00:58:03.600 --> 00:58:04.600]   It cannot be.
[00:58:04.600 --> 00:58:05.600]   It cannot be.
[00:58:05.600 --> 00:58:06.600]   It cannot be.
[00:58:06.600 --> 00:58:07.600]   It cannot be.
[00:58:07.600 --> 00:58:08.600]   It cannot be.
[00:58:08.600 --> 00:58:09.600]   It cannot be.
[00:58:09.600 --> 00:58:10.600]   It cannot be.
[00:58:10.600 --> 00:58:11.600]   It cannot be.
[00:58:11.600 --> 00:58:12.600]   It cannot be.
[00:58:12.600 --> 00:58:13.600]   It cannot be.
[00:58:13.600 --> 00:58:14.600]   It cannot be.
[00:58:14.600 --> 00:58:15.600]   It cannot be.
[00:58:15.600 --> 00:58:16.600]   It cannot be.
[00:58:16.600 --> 00:58:17.600]   It cannot be.
[00:58:17.600 --> 00:58:18.600]   It cannot be.
[00:58:18.600 --> 00:58:19.600]   It cannot be.
[00:58:19.600 --> 00:58:20.600]   It cannot be.
[00:58:20.600 --> 00:58:21.600]   It cannot be.
[00:58:21.600 --> 00:58:22.600]   It cannot be.
[00:58:22.600 --> 00:58:23.600]   It cannot be.
[00:58:23.600 --> 00:58:24.600]   It cannot be.
[00:58:24.600 --> 00:58:25.600]   It cannot be.
[00:58:25.600 --> 00:58:26.600]   It cannot be.
[00:58:26.600 --> 00:58:27.600]   It cannot be.
[00:58:27.600 --> 00:58:28.600]   It cannot be.
[00:58:28.600 --> 00:58:29.600]   It cannot be.
[00:58:29.600 --> 00:58:30.600]   It cannot be.
[00:58:30.600 --> 00:58:31.600]   It cannot be.
[00:58:31.600 --> 00:58:32.600]   It cannot be.
[00:58:32.600 --> 00:58:33.600]   It cannot be.
[00:58:33.600 --> 00:58:34.600]   It cannot be.
[00:58:34.600 --> 00:58:35.600]   It cannot be.
[00:58:35.600 --> 00:58:36.600]   It cannot be.
[00:58:36.600 --> 00:58:37.600]   It cannot be.
[00:58:37.600 --> 00:58:38.600]   It cannot be.
[00:58:38.600 --> 00:58:39.600]   It cannot be.
[00:58:39.600 --> 00:58:40.600]   It cannot be.
[00:58:40.600 --> 00:58:41.600]   It cannot be.
[00:58:41.600 --> 00:58:42.600]   It cannot be.
[00:58:42.600 --> 00:58:43.600]   It cannot be.
[00:58:43.600 --> 00:58:44.600]   It cannot be.
[00:58:44.600 --> 00:58:45.600]   It cannot be.
[00:58:45.600 --> 00:58:46.600]   It cannot be.
[00:58:46.600 --> 00:58:47.600]   It cannot be.
[00:58:47.600 --> 00:58:48.600]   It cannot be.
[00:58:48.600 --> 00:58:49.600]   It cannot be.
[00:58:49.600 --> 00:58:50.600]   It cannot be.
[00:58:50.600 --> 00:58:51.600]   It cannot be.
[00:58:51.600 --> 00:58:52.600]   It cannot be.
[00:58:52.600 --> 00:58:53.600]   It cannot be.
[00:58:53.600 --> 00:58:54.600]   It cannot be.
[00:58:54.600 --> 00:58:55.600]   It cannot be.
[00:58:55.600 --> 00:58:56.600]   It cannot be.
[00:58:56.600 --> 00:58:57.600]   It cannot be.
[00:58:57.600 --> 00:58:58.600]   It cannot be.
[00:58:58.600 --> 00:58:59.600]   It cannot be.
[00:58:59.600 --> 00:59:00.600]   It cannot be.
[00:59:00.600 --> 00:59:01.600]   It cannot be.
[00:59:01.600 --> 00:59:02.600]   It cannot be.
[00:59:02.600 --> 00:59:03.600]   It cannot be.
[00:59:03.600 --> 00:59:04.600]   It cannot be.
[00:59:04.600 --> 00:59:05.600]   It cannot be.
[00:59:05.600 --> 00:59:06.600]   It cannot be.
[00:59:06.600 --> 00:59:07.600]   It cannot be.
[00:59:07.600 --> 00:59:08.600]   It cannot be.
[00:59:08.600 --> 00:59:09.600]   It cannot be.
[00:59:09.600 --> 00:59:10.600]   It cannot be.
[00:59:10.600 --> 00:59:11.600]   It cannot be.
[00:59:11.600 --> 00:59:12.600]   It cannot be.
[00:59:12.600 --> 00:59:13.600]   It cannot be.
[00:59:13.600 --> 00:59:14.600]   It cannot be.
[00:59:14.600 --> 00:59:15.600]   It cannot be.
[00:59:15.600 --> 00:59:16.600]   It cannot be.
[00:59:16.600 --> 00:59:17.600]   It cannot be.
[00:59:17.600 --> 00:59:18.600]   It cannot be.
[00:59:18.600 --> 00:59:19.600]   It cannot be.
[00:59:19.600 --> 00:59:20.600]   It cannot be.
[00:59:20.600 --> 00:59:21.600]   It cannot be.
[00:59:21.600 --> 00:59:22.600]   It cannot be.
[00:59:22.600 --> 00:59:23.600]   It cannot be.
[00:59:23.600 --> 00:59:24.600]   It cannot be.
[00:59:24.600 --> 00:59:25.600]   It cannot be.
[00:59:25.600 --> 00:59:26.600]   It cannot be.
[00:59:26.600 --> 00:59:27.600]   It cannot be.
[00:59:27.600 --> 00:59:28.600]   It cannot be.
[00:59:28.600 --> 00:59:29.600]   It cannot be.
[00:59:29.600 --> 00:59:30.600]   It cannot be.
[00:59:30.600 --> 00:59:31.600]   It cannot be.
[00:59:31.600 --> 00:59:32.600]   It cannot be.
[00:59:32.600 --> 00:59:33.600]   It cannot be.
[00:59:33.600 --> 00:59:34.600]   It cannot be.
[00:59:34.600 --> 00:59:35.600]   It cannot be.
[00:59:35.600 --> 00:59:36.600]   It cannot be.
