
[00:00:00.000 --> 00:00:07.000]   [Music]
[00:23:05.000 --> 00:23:13.000]   It's Linux. In fact, this is what Bill Gates says. He says, "Well, what's the big deal?" It's a Linux distro, basically.
[00:23:14.000 --> 00:23:27.000]   I saw somebody joking on Twitter that they created a prototype for it. They ran Ubuntu, deleted everything off the desktop, but Firefox and now they have Chrome OS.
[00:23:27.000 --> 00:23:29.000]   That's it.
[00:23:29.000 --> 00:23:33.000]   It'll be a quick start, although there are other quick start versions of Linux out there.
[00:23:33.000 --> 00:23:42.000]   Gates says, "In some ways, I'm surprised people are acting like there's something new. I mean, you've got Android running on netbooks. It's got a browser in it."
[00:23:43.000 --> 00:23:47.000]   He says, "The more vague Google is, the more interesting it is."
[00:23:47.000 --> 00:23:50.000]   That's Google's secret for their PR.
[00:23:50.000 --> 00:23:53.000]   They got Apple quality PR on this.
[00:23:53.000 --> 00:24:05.000]   Yes. It was weird because this was, as Kevin said, there's no screenshots. There's no detailed description of how it would work other than that it's a Linux kernel with a browser.
[00:24:06.000 --> 00:24:14.000]   The description sounds a lot like what Michael Arrington was describing for whatever operating system he wants to use for the Crunchpad.
[00:24:14.000 --> 00:24:20.000]   It's all vapor. It's total vaporware. The tech press went crazy with it.
[00:24:20.000 --> 00:24:28.000]   People don't know what it means and how important it is. You don't know how important it is. You don't know what it means because you ain't seen it yet.
[00:24:28.000 --> 00:24:30.000]   It's not going to be out until next year, right?
[00:24:30.000 --> 00:24:32.000]   Yes, late 2010.
[00:24:32.000 --> 00:24:34.000]   Late 2010?
[00:24:35.000 --> 00:24:43.000]   Hey, you just said it. We could do a distro tomorrow. Just strip down a little Ubuntu. There's a lot of choices out there.
[00:24:43.000 --> 00:24:53.000]   In one respect, though, this is sort of a coming of age for Linux because Linux now is running in a lot more platforms. It's the Google. I mean, the Palm Pre is Linux.
[00:24:53.000 --> 00:24:56.000]   Android is Linux.
[00:24:57.000 --> 00:25:05.000]   We're seeing more and more Linux in a lot of different forms in a way, too, that users don't really even know they're using Linux.
[00:25:05.000 --> 00:25:19.000]   Right. Linux has almost become the de facto embedded operating system. It's hidden. That's not necessarily a bad thing, I think. I don't think you should see the operating system, really.
[00:25:20.000 --> 00:25:34.000]   Well, this is what Bill Gates is actually saying. He says, really, the browser is the OS. And what does the browser mean? He says, "It just shows that the word browser has become a truly meaningless word."
[00:25:34.000 --> 00:25:44.000]   What's a browser? What's not a browser? If you're playing a movie, is that a browser or not a browser? If you're doing annotations, is that a browser? If you're editing text, is that a browser or not a browser?
[00:25:44.000 --> 00:25:48.000]   Everything is browser-centric nowadays. I guess that's his point.
[00:25:49.000 --> 00:26:06.000]   That's right. And I think ultimately we're moving towards where the computer is invisible anyway, where you just get your data and you get the information you need and the computer itself, the device and kind of the trappings around it should be as out of the way as possible. I think that's kind of the long term.
[00:26:07.000 --> 00:26:20.000]   What do you need as a browser, really? Nowadays. I mean, that's WebOS is just exactly what it sounds like. It's a WebOS. Are you Mac, still Kevin, or Windows mostly?
[00:26:20.000 --> 00:26:31.000]   I'm Mac. I'm almost, yeah, I don't have anything Windows at all. But I'm hoping that Apple eventually decides to just open the OS up and say it can run on any piece of hardware.
[00:26:32.000 --> 00:26:38.000]   I mean, everybody's doing it. It would be awesome. Everybody's doing it anyway. Right, exactly.
[00:26:38.000 --> 00:26:52.000]   Pretty much, I think Colleen now has easily installed from the Leopard disks on a variety of Hackintosh platforms. And if you can install from the Leopard disks and you can update, it's just as if it's a real Mac.
[00:26:53.000 --> 00:27:08.000]   I just can't imagine the Google OS being like a cool operating system. Like design wise, you know, they have their head designer, Doug Bowman. He's phenomenal. He actually left Google, I don't know, maybe two or three months ago.
[00:27:08.000 --> 00:27:15.000]   And I just don't know who they have at the helm of design. And I can't imagine it being like a cool, slick OS.
[00:27:16.000 --> 00:27:23.000]   Google saying they know nothing about design. I can't stand working for these guys. They're bozos when it comes to design.
[00:27:23.000 --> 00:27:30.000]   They're all engineers. It's engineer driven. And design is considered something peripheral.
[00:27:31.000 --> 00:27:46.000]   Well, they certainly, I mean, the Google page is nice and clean and simple. But you're right. I don't think they, I mean, Android doesn't feel, for all of its, you know, promise doesn't feel like a cool operating system in any way.
[00:27:46.000 --> 00:27:51.000]   No, it feels kind of like, it's kind of like the OS 2 of operating systems.
[00:27:51.000 --> 00:27:56.000]   It is. OS 2 is a good, that's a good analogy. The whippersnappers won't get that, but that's a good analogy.
[00:27:56.000 --> 00:27:59.000]   Hey, I remember OS 2. I loved OS 2 warp. I installed that.
[00:28:00.000 --> 00:28:05.000]   It was called it warp. I remember when they called it warp and everybody kind of went, uh.
[00:28:05.000 --> 00:28:07.000]   That's not a good name.
[00:28:07.000 --> 00:28:10.000]   I remember seeing that at Comdex.
[00:28:10.000 --> 00:28:14.000]   Yeah, it ran Windows 95, right? Wasn't it 95 or was it 95? No, it was 95.
[00:28:14.000 --> 00:28:16.000]   3.1. Wasn't that 3.1?
[00:28:16.000 --> 00:28:19.000]   Yeah, it would allow you to emulate like 3.1 or something like that.
[00:28:19.000 --> 00:28:21.000]   Oh, lord.
[00:28:21.000 --> 00:28:23.000]   Very slowly.
[00:28:24.000 --> 00:28:33.000]   Uh, let's see here. We're going to talk about, there's so many stories. Amazon speculation that, well, there's two huge Amazon stories.
[00:28:33.000 --> 00:28:37.000]   One that they may buy Netflix. You think that's credible, Kevin?
[00:28:37.000 --> 00:28:44.000]   I think they should buy Netflix. I think that Amazon, it makes sense for them. They're in the data delivery business.
[00:28:44.000 --> 00:28:49.000]   Netflix is going all data for their, their shows and everything they're doing with the streaming over Xbox Live now.
[00:28:49.000 --> 00:28:52.000]   They're really in the same business now that streaming is it.
[00:28:53.000 --> 00:28:54.000]   Absolutely.
[00:28:54.000 --> 00:28:59.000]   I mean, on my Roku player, it's Amazon and Netbox. I mean Amazon and Netflix.
[00:28:59.000 --> 00:29:01.000]   Yeah.
[00:29:01.000 --> 00:29:09.000]   Unbox and Netbox. I mean, Flix and, Unflix and anyway, it's the same. It's all the same, except you have to buy, you have to buy the Amazon stuff and the Netflix stuff is free.
[00:29:09.000 --> 00:29:14.000]   Of course, I'm already paying a monthly fee to them. So it'd be interesting if they acquire them.
[00:29:15.000 --> 00:29:23.000]   Does Amazon become as big and as strong and as powerful as the only other competition, which is iTunes?
[00:29:23.000 --> 00:29:32.000]   I don't think it, I don't think it puts them immediately up there because they, you know, you still have to have the brand awareness of, all right, I'm going to do this instead of iTunes.
[00:29:32.000 --> 00:29:42.000]   Apple has a, because of the iPod and the iTunes platform being on so many computers and so many people using it by default, I think they have a leg up.
[00:29:43.000 --> 00:29:46.000]   It sure would be great to have that level of competition.
[00:29:46.000 --> 00:29:55.000]   And what was funny was when this story broke, every tech journalist was just, you know, slobbering over themselves to say, "Ooh, yeah, let's do this."
[00:29:55.000 --> 00:30:00.000]   Harry McCracken basically said, did a blog post and said, "Okay, how can we make this happen?"
[00:30:00.000 --> 00:30:06.000]   You know, even if it's not real, let's make it happen. And I think everybody loves the idea of Netflix and Amazon together.
[00:30:06.000 --> 00:30:10.000]   I love Amazon's music service, Amazon MP3.
[00:30:10.000 --> 00:30:12.000]   I do too.
[00:30:12.000 --> 00:30:26.000]   Yeah. Yeah. Yeah. In fact, one of the free apps I was showing on the Geek Cruise was something called Advantageous, which is a iTunes plugin that when you go, when you start to buy a song on iTunes, it pops up, it's available on Amazon.
[00:30:26.000 --> 00:30:33.000]   Now that was more important when they still had DRM on iTunes, but it's just, it's just, don't forget, you get this on Amazon.
[00:30:33.000 --> 00:30:38.000]   I still think it's important though, because I wish that iTunes did, does MP3s and they don't.
[00:30:38.000 --> 00:30:40.000]   That's right. It's that AAC stuff.
[00:30:41.000 --> 00:30:42.000]   Yeah. AAC.
[00:30:42.000 --> 00:30:47.000]   Yeah, it's AAC, but it's, it's, you can't, you can't play it on all your devices.
[00:30:47.000 --> 00:30:49.000]   A lot of players won't do it. Yep.
[00:30:49.000 --> 00:30:51.000]   Yeah, exactly.
[00:30:51.000 --> 00:30:57.000]   We're going to talk about this Kindle thing, cause this is a huge story and I'd be very curious what your take is on, on this.
[00:30:58.000 --> 00:31:12.000]   Kevin Rose is here from dig.com and dig nation and from the Houston Chronicle, Dwight Silverman and I want to talk about George Orwell in just a second, but I also, we have some wonderful sponsors.
[00:31:12.000 --> 00:31:21.000]   As long as we're talking about books, I want to mention audible.com and the platinum deal from audible.com, audible.com/twittwo.
[00:31:21.000 --> 00:31:24.000]   Now, Kevin, tell me you brought some audio books with you to China.
[00:31:25.000 --> 00:31:28.000]   I did. I loaded up and it was great.
[00:31:28.000 --> 00:31:30.000]   I brought Kindle stuff.
[00:31:30.000 --> 00:31:34.000]   You brought, you brought a Kindle. Of course, now the Kindle you can't download in China.
[00:31:34.000 --> 00:31:36.000]   Yeah, I loaded up.
[00:31:36.000 --> 00:31:50.000]   I loaded up. I put a bunch of Chinese history books on my, on my iPod from audible.com and I had some, I have some relaxing sci-fi on, on my Kindle, which I left on the airplane, by the way.
[00:31:50.000 --> 00:31:53.000]   So whoever got my Kindle, I hope you enjoy it. Son of a.
[00:31:54.000 --> 00:31:56.000]   Oh, no, you lost your Kindle.
[00:31:56.000 --> 00:31:59.000]   It's the second ebook reader I've left on a plane.
[00:31:59.000 --> 00:32:08.000]   But the one, the thing that galls me is I get, I get off the plane in San Francisco, go through customs, immigration and go, oh, my Kindle.
[00:32:08.000 --> 00:32:12.000]   I left it in the seat back, or actually I looked at my briefcase. It wasn't there. I left in the seat back.
[00:32:12.000 --> 00:32:17.000]   So I immediately go to the desk at Northwest and said, it's on the plane.
[00:32:18.000 --> 00:32:30.000]   And I was called to say, no, I left. I haven't heard back from him. So it's either another passenger getting off the plane, saw it and snagged it or the somebody in the crew or the cleaning crew or somebody snagged it.
[00:32:30.000 --> 00:32:33.000]   So yeah, I'm going to buy a new Kindle. At least they dropped the price to 299.
[00:32:33.000 --> 00:32:40.000]   It plays audible. I could put some audible stuff on my Kindle, getting back to audible in the sleaziest way possible.
[00:32:40.000 --> 00:32:42.000]   I could have played some audible stuff on my Kindle.
[00:32:43.000 --> 00:32:51.000]   Audible is a great place for your audio entertainment, your audio, not just your audio books, but they've got comedy performances, radio shows, even podcasts.
[00:32:51.000 --> 00:32:56.000]   audible.com/twit2 will give you a chance to sign up for the platinum account. That's my account. Two books a month.
[00:32:56.000 --> 00:33:05.000]   And you get the first two free. So there are a lot of choices if you go to audible.com. A lot of books, 50,000 books now.
[00:33:06.000 --> 00:33:16.000]   One of the things audible does that I love, they do a lot of pro bono stuff. They've been putting the Sotomayor confirmation hearings up for free day by day.
[00:33:16.000 --> 00:33:21.000]   They've got all the first four days up there now. You can download them and listen to them.
[00:33:21.000 --> 00:33:27.000]   They've done this always in the past with convention speeches, inauguration speeches, all sorts of stuff.
[00:33:28.000 --> 00:33:35.000]   So it's really a great place to get kind of pro bono stuff. But I am going to recommend a book today.
[00:33:35.000 --> 00:33:38.000]   You know, they're making a movie about Facebook.
[00:33:38.000 --> 00:33:47.000]   In fact, you know who's making the movie is our friend from Trigger Street, Dana Brunetti, is producing this.
[00:33:47.000 --> 00:33:48.000]   Oh, really?
[00:33:48.000 --> 00:33:54.000]   Yeah. And it's based on this book by Ben Mesrich, The Accidental Billionaires, the Founding of Facebook.
[00:33:55.000 --> 00:34:05.000]   I imagine you know Mark Zuckerberg. I imagine you know him pretty well, Kevin, because you're both young guys and riding that wave of Web 2.0.
[00:34:05.000 --> 00:34:08.000]   Has he mentioned this book at all? Does he hate it?
[00:34:08.000 --> 00:34:11.000]   He has not mentioned that book to me now.
[00:34:11.000 --> 00:34:14.000]   So we don't know how he feels about the...
[00:34:14.000 --> 00:34:16.000]   I can see if he's online now.
[00:34:16.000 --> 00:34:21.000]   Yeah, ask him. Eduardo Saverin and Mark Zuckerberg, Harvard undergraduates, best friends.
[00:34:22.000 --> 00:34:25.000]   Eduardo. This is the copy on Audible.
[00:34:25.000 --> 00:34:35.000]   "Edwardo figured their ticket to social acceptance and sexual success was getting invited to join one of Harvard's final clubs, a constellation of elite societies.
[00:34:35.000 --> 00:34:41.000]   Mark didn't care so much. He was a computer genius, so he decided the best way to start him.
[00:34:41.000 --> 00:34:47.000]   Hacked the university's computer system, creating a rateable database of all the female students on campus.
[00:34:48.000 --> 00:34:53.000]   He nearly got kicked out when he crashed the university's servers.
[00:34:53.000 --> 00:34:58.000]   And that's where the framework for Facebook was born." What a story. This is going to be a great movie.
[00:34:58.000 --> 00:35:02.000]   Read the book right now, The Accidental Billionaires, the Founding of Facebook.
[00:35:02.000 --> 00:35:08.000]   They've tried to add sex to this. In fact, the subtitle is a tale of...
[00:35:08.000 --> 00:35:14.000]   A tale of sex, money, genius and betrayal. All right.
[00:35:15.000 --> 00:35:19.000]   I can tell you right now, Mark doesn't like it. You can get it for free.
[00:35:19.000 --> 00:35:24.000]   Go to audible.com/twittwo. Many, many wonderful books to listen to.
[00:35:24.000 --> 00:35:28.000]   Like I said, on the way to China, I was listening and I'm still listening now to a biography of Mao.
[00:35:28.000 --> 00:35:35.000]   I've got some great stuff. It is for history, for nonfiction, for fiction, for thrillers, whatever it is you'd like to read.
[00:35:35.000 --> 00:35:42.000]   You can listen to it and it's a great thing. Anytime you've got to travel, drive the car, work in the garden, do the dishes.
[00:35:43.000 --> 00:35:48.000]   Audible.com/twittwo. We thank them so much for their support of this week in tech and all of the Twitter programming.
[00:35:48.000 --> 00:35:50.000]   Did Mark respond back?
[00:35:50.000 --> 00:35:55.000]   I was going to wait until you were done talking about them. I'm going to send them the links so you can watch it.
[00:35:55.000 --> 00:35:59.000]   Let's not get in trouble right here.
[00:35:59.000 --> 00:36:02.000]   Aaron Sorkin of the West Wing is doing that movie.
[00:36:02.000 --> 00:36:08.000]   He's writing it, which makes it, to me, a must see because I think he's just brilliant.
[00:36:08.000 --> 00:36:12.000]   It'll be a lot better than if anyone else did it, that's for sure.
[00:36:12.000 --> 00:36:16.000]   He's just a brilliant writer. I think this is going to be his meet.
[00:36:16.000 --> 00:36:23.000]   When Dana sent me an email, I think that he can get us the author Ben Mesrich.
[00:36:23.000 --> 00:36:30.000]   We're going to try to get him on a show and interview him because Ben did a lot of research for this.
[00:36:30.000 --> 00:36:33.000]   It should be very interesting. We'll get that interview.
[00:36:33.000 --> 00:36:40.000]   There aren't a lot of good movies about geeks and this would be interesting if they could actually make this decent.
[00:36:41.000 --> 00:36:43.000]   Best geek movie. Is it Triumph of the Nerds?
[00:36:43.000 --> 00:36:45.000]   No, Pirates of Silicon Valley.
[00:36:45.000 --> 00:36:48.000]   That was pretty good, wasn't it? That was Noah Wiley as Steve Jobs, right?
[00:36:48.000 --> 00:36:50.000]   Yeah, I think so.
[00:36:50.000 --> 00:36:52.000]   Gates?
[00:36:52.000 --> 00:36:54.000]   I don't know.
[00:36:54.000 --> 00:36:56.000]   I didn't think so.
[00:36:56.000 --> 00:36:59.000]   You think there's never been a good one?
[00:36:59.000 --> 00:37:05.000]   I still like, again, this is old school. This may be my age, but I have always liked...
[00:37:05.000 --> 00:37:09.000]   Don't say Sneakers with Robert Redford or I'm going to hang up on you.
[00:37:10.000 --> 00:37:11.000]   That was good.
[00:37:11.000 --> 00:37:13.000]   I'm going to say screw you.
[00:37:13.000 --> 00:37:15.000]   War Games.
[00:37:15.000 --> 00:37:17.000]   War Games. There's a great movie.
[00:37:17.000 --> 00:37:22.000]   We had John Badham, the director on Screensavers. Remember that, Kevin? That was fun.
[00:37:22.000 --> 00:37:26.000]   He had his scrapbook from the production of the movie and everything.
[00:37:26.000 --> 00:37:34.000]   Although there's a really interesting television show that has started airing that is very geek oriented called Warehouse 13.
[00:37:34.000 --> 00:37:36.000]   Have you all seen that?
[00:37:36.000 --> 00:37:38.000]   I haven't seen that, no.
[00:37:39.000 --> 00:37:50.000]   It's the X-Files fringe ripoff in which there are two government agents who are assigned to the warehouse where mystical artifacts have been collected by the government.
[00:37:50.000 --> 00:37:52.000]   They have to go out each week to get a different...
[00:37:52.000 --> 00:37:54.000]   It's the X-Files.
[00:37:55.000 --> 00:38:09.000]   But the person who stays behind, who's kind of their mentor, is a... I forget the actor's name, but he plays basically a computer geek.
[00:38:09.000 --> 00:38:16.000]   In the last episode, he was using IP traces to find out who was hacking into his computer.
[00:38:16.000 --> 00:38:24.000]   The technology that they were discussing, it wasn't just like buzzwords like on 24, I cringe when they start talking about computers.
[00:38:24.000 --> 00:38:32.000]   This was like they were talking about the real tech and I was pretty impressed. So as a geek, I'm going to keep watching it.
[00:38:32.000 --> 00:38:35.000]   What's your favorite geek movie, Kevin? You got one?
[00:38:35.000 --> 00:38:37.000]   Probably The Matrix. That counts, right?
[00:38:37.000 --> 00:38:39.000]   That's a great movie.
[00:38:39.000 --> 00:38:47.000]   You know, I was watching The Original Terminator, which by the way looks incredibly dated the other day.
[00:38:48.000 --> 00:38:54.000]   I was looking closely at the stuff that was scrolling by, you know, when he'd look at stuff and go brrrrrrr.
[00:38:54.000 --> 00:38:58.000]   It was Basch Shell Script. I don't know where they got it.
[00:38:58.000 --> 00:39:03.000]   But it was kind of cool. It was like little Unix commands going across the screen.
[00:39:03.000 --> 00:39:05.000]   There was some geek behind the scenes there.
[00:39:05.000 --> 00:39:09.000]   Yeah, clearly. Right. But usually it's just pathetic.
[00:39:10.000 --> 00:39:18.000]   Normally it's so fake. All the geeks are like, "Oh, why did you even do that?" They try and make it look real and like high tech and futuristic.
[00:39:18.000 --> 00:39:20.000]   It's always when they're showing the operating system, right?
[00:39:20.000 --> 00:39:24.000]   Exactly. They zoom in on the computer and it's like, it's horrible.
[00:39:24.000 --> 00:39:27.000]   Big giant letters, "Press this button to hack."
[00:39:27.000 --> 00:39:39.000]   I like it when they show a picture of the person and you can't quite make it out and they press that button that says like, I don't know what it is, but it's like it makes it so much clearer so you can finally see the picture.
[00:39:39.000 --> 00:39:46.000]   It's like if a camera caught someone and it's all pixelated, they just hit a special button that makes it like all of a sudden crystal clear.
[00:39:46.000 --> 00:39:52.000]   Correction. They're telling me in the chat, I'm calling and saying, of course, it wasn't Basch Shell. It was assembly language.
[00:39:52.000 --> 00:39:58.000]   It was loads and moves. That's right. I'm remembering it now. Load, move, all that stuff.
[00:39:58.000 --> 00:40:05.000]   Somebody says King of Kong. I haven't seen that. That's the one about the guy who's a Donkey Kong player, right?
[00:40:06.000 --> 00:40:10.000]   That was great. Definitely, definitely Netflix, that one. So good.
[00:40:10.000 --> 00:40:11.000]   Documentary?
[00:40:11.000 --> 00:40:21.000]   Yeah. Documentary about this crazy guy that just got so passionate about Donkey Kong that he had to get the high score and there's this other guy that tried to cheat. I mean, it was just phenomenal.
[00:40:21.000 --> 00:40:23.000]   That's really good.
[00:40:23.000 --> 00:40:27.000]   A couple of votes for an oldie but goodie, Colossus the Forbidden Project.
[00:40:27.000 --> 00:40:33.000]   That was a pretty bad movie, but it's still funny and in its time.
[00:40:34.000 --> 00:40:38.000]   Did War Games? War Games must have come out, Kevin, when you were a kid.
[00:40:38.000 --> 00:40:40.000]   Yeah, I was really into that.
[00:40:40.000 --> 00:40:42.000]   I was going to say it must have influenced you a little bit.
[00:40:42.000 --> 00:40:44.000]   Yeah, absolutely. I love War Games.
[00:40:44.000 --> 00:40:48.000]   Yeah. I think that influenced a whole generation of hackers, actually.
[00:40:48.000 --> 00:40:55.000]   I have a blog post that I did actually a couple of years ago called 15 Geek Movies to See Before You Die.
[00:40:56.000 --> 00:41:05.000]   And it went to the front of Digg when it came out and somebody resubmitted it last week and it went again to the front of Digg this week.
[00:41:05.000 --> 00:41:08.000]   There you go. You've been double-dubbed.
[00:41:08.000 --> 00:41:10.000]   I have been double-dubbed. That's my first double-dig.
[00:41:10.000 --> 00:41:12.000]   That's my first dig-dug.
[00:41:12.000 --> 00:41:16.000]   And thanks for the traffic, Kevin.
[00:41:16.000 --> 00:41:18.000]   Excellent.
[00:41:18.000 --> 00:41:22.000]   But what's funny is that I did not include Blade Runner on that list.
[00:41:22.000 --> 00:41:24.000]   Oh, God.
[00:41:25.000 --> 00:41:30.000]   We closed comments after so many days on our blogs just because of spammers.
[00:41:30.000 --> 00:41:33.000]   And so there was no comments on the second time around.
[00:41:33.000 --> 00:41:40.000]   But what was funny was all the abuse. If you go in that post, there's a link off the front of my blog.
[00:41:40.000 --> 00:41:44.000]   If you go in there, there's all this abuse I took for that.
[00:41:44.000 --> 00:41:50.000]   And if I ever redo it, I think I'll add it just to keep myself from being shocked.
[00:41:51.000 --> 00:41:56.000]   Fifth Element is one of those things that divides people. I liked it.
[00:41:56.000 --> 00:42:02.000]   How can you not love Mila Jovovich? She's the most amazing, beautiful woman in the entire universe.
[00:42:02.000 --> 00:42:06.000]   Just turn off the sound and watch her, Leo.
[00:42:06.000 --> 00:42:13.000]   Oh, come on. Who doesn't love multi-pass? Multi-pass. I just love that.
[00:42:13.000 --> 00:42:17.000]   And Total Recall, there's a good one. With Arnold Schwarzenegger.
[00:42:17.000 --> 00:42:19.000]   All right. Enough.
[00:42:20.000 --> 00:42:25.000]   Amazon in a bit of trouble because they reached into people's Kindle.
[00:42:25.000 --> 00:42:34.000]   If you had a copy of 1984 or some other George Orwell books on your Kindle, they reached into it and deleted them.
[00:42:34.000 --> 00:42:41.000]   Now, initially, this was a PR nightmare because all Amazon said is these books are no longer available on the Kindle, so we're deleting them.
[00:42:41.000 --> 00:42:48.000]   And then it comes out. And in fact, the publisher of these books did not have the rights to distribute the books.
[00:42:49.000 --> 00:43:03.000]   However, it certainly raised a furor, probably rightly so, because if you bought a pirated book or pirated movie, did you go, Kevin, to the, what was it, the Fang Jing bookstore?
[00:43:03.000 --> 00:43:08.000]   You go in the basement there and there's every program ever made for like 75 cents?
[00:43:08.000 --> 00:43:09.000]   I did not.
[00:43:09.000 --> 00:43:13.000]   Unbelievable. Wide open. There's no IP protection in China.
[00:43:14.000 --> 00:43:23.000]   But let's say you bought a pirated book. What if the bookstore came into your house, took the book, left a buck fifty on the nightstand and said, you can't have it anymore?
[00:43:23.000 --> 00:43:27.000]   Were you upset by this, Dwight? Did you think this was going too far on Amazon's part?
[00:43:28.000 --> 00:43:48.000]   Well, yes. One of the problems I have with the Kindle in general is its digital rights management and the fact that if you buy a book, you can't do kind of the most human thing you can do with a book via Kindle. You can't like loan somebody else a book.
[00:43:48.000 --> 00:43:53.000]   That always bugged me because my wife particularly, she'll read a book and then lend it out.
[00:43:53.000 --> 00:43:56.000]   Publishers love this because they sell a copy for each person.
[00:43:57.000 --> 00:44:12.000]   Right. And I suggested in a blog post a while back that what they ought to do is allow you to lend your copy to another Kindle user, but it's unavailable, say, for two weeks to you. You can't read it or look at it.
[00:44:12.000 --> 00:44:25.000]   And after two weeks, it vanishes from their collection and then they can't read it if they've not finished it. And I think that that would be a way kind of to keep that paradigm going.
[00:44:26.000 --> 00:44:27.000]   A zoom where you can squirt it?
[00:44:27.000 --> 00:44:31.000]   Right. Right. Essentially squirt the book.
[00:44:31.000 --> 00:44:33.000]   I just had to say squirt.
[00:44:33.000 --> 00:44:47.000]   So I think that, you know, it was certainly it's outrageous if you have that on your book. By the same token, what happened that they allowed a publisher to sell a book that it didn't have the rights to?
[00:44:47.000 --> 00:44:49.000]   Well, they have that.
[00:44:49.000 --> 00:44:53.000]   I'm sure they'll change this, but they have that kind of automated self-publishing system.
[00:44:54.000 --> 00:44:57.000]   And they had said that they said that this won't happen again.
[00:44:57.000 --> 00:45:03.000]   They said they'll never delete books from your they will never delete books from your system again, according to cash more.
[00:45:03.000 --> 00:45:05.000]   So what happens?
[00:45:05.000 --> 00:45:07.000]   Go ahead. Sorry.
[00:45:08.000 --> 00:45:27.000]   I said, what happens if you have a book that you don't have the rights to and and there's a there's a dispute about it? You know, that means that Amazon doesn't if they say that that means that they will not do that. And that is not a that's not a resolution for them.
[00:45:28.000 --> 00:45:39.000]   I don't think they can say they'll never do it, but it certainly brings a it really highlights kind of one of the limitations of ebooks and particularly those that are that are handled wirelessly like that.
[00:45:39.000 --> 00:45:41.000]   It makes sense. I don't know.
[00:45:41.000 --> 00:45:43.000]   I'm not sure I'd buy one now.
[00:45:43.000 --> 00:45:51.000]   It just seems to me that what they should do is consider that once you've purchased a book and it's transferred to your device, that is now in your home.
[00:45:52.000 --> 00:45:58.000]   You can take it back into your home and take something back once you've bought it. It's kind of like what happens with your iPhone.
[00:45:58.000 --> 00:46:05.000]   If you buy an application and they remove the app from the iPhone, the store, they can't go in your phone and take it off.
[00:46:05.000 --> 00:46:08.000]   It's still on your phone, even though the application has been pulled down.
[00:46:08.000 --> 00:46:10.000]   I think that was a they have that capability.
[00:46:10.000 --> 00:46:12.000]   They do have the capability.
[00:46:12.000 --> 00:46:14.000]   They have there's a kill bit.
[00:46:14.000 --> 00:46:17.000]   Well, they've never done. They've never used a few different apps.
[00:46:17.000 --> 00:46:21.000]   Yeah, no, no, no. That tethering app, which they pulled very quickly is still out there.
[00:46:21.000 --> 00:46:24.000]   Yeah. But so they haven't used it, but they do have the capability.
[00:46:24.000 --> 00:46:31.000]   Yeah. The other thing that bothered me with the Kindle is I was I was on it the other day and it all of a sudden just flashed a screen saying performing updates.
[00:46:31.000 --> 00:46:34.000]   And then it did a software update and rebooted on me.
[00:46:34.000 --> 00:46:37.000]   And it didn't give me the option to say I don't want the update.
[00:46:37.000 --> 00:46:39.000]   Just all of a sudden started to do it and then just reboot it.
[00:46:39.000 --> 00:46:41.000]   I don't know what additional software was installing.
[00:46:41.000 --> 00:46:44.000]   Like what if I didn't want that latest version?
[00:46:44.000 --> 00:46:46.000]   Like that was kind of weird to me as well.
[00:46:46.000 --> 00:46:48.000]   So should I replace my Kindle?
[00:46:48.000 --> 00:46:50.000]   I mean, what else am I going to put?
[00:46:50.000 --> 00:46:51.000]   I mean, the Sony reader, the Sony.
[00:46:51.000 --> 00:46:53.000]   I have a Sony. I have the I have the 505.
[00:46:53.000 --> 00:46:56.000]   It's exactly the same screen.
[00:46:56.000 --> 00:47:00.000]   I think the thing about the Kindle is that wireless ability to download.
[00:47:00.000 --> 00:47:03.000]   But that's the same ability that gives them the chance to do those things.
[00:47:03.000 --> 00:47:07.000]   Right. How Sony whispernet all the time.
[00:47:07.000 --> 00:47:09.000]   That's how I buy books. You hook up your Kindle to your computer.
[00:47:09.000 --> 00:47:14.000]   No, I just I go on Amazon dot com and say send the Kindle and then it just automatically goes.
[00:47:15.000 --> 00:47:20.000]   Well, you're using it. You're just using it for the other end. But almost I've never done that.
[00:47:20.000 --> 00:47:27.000]   Maybe with subscriptions, but always with books, I buy it on the Kindle, which is I mean, I think that's a really nice feature.
[00:47:27.000 --> 00:47:30.000]   But there you see the sample. Yeah, you get the first chapter.
[00:47:30.000 --> 00:47:34.000]   You read it. You like it. Who was it told me that that's what he does.
[00:47:34.000 --> 00:47:39.000]   He'll load up the Kindle. Maybe Alex Lindsay will load up the Kindle with first chapters.
[00:47:39.000 --> 00:47:42.000]   I do that too. Before he gets on the plane. Maybe it was you said that.
[00:47:43.000 --> 00:47:46.000]   I read 10 or 15 books at a time. I'll just load it up and things I think I might be interested in.
[00:47:46.000 --> 00:47:48.000]   Read the first chapter and if you like it, boom, done. It's on there.
[00:47:48.000 --> 00:47:50.000]   Credit to you. I guess it was you who said that.
[00:47:50.000 --> 00:47:52.000]   No, I don't think it was.
[00:47:52.000 --> 00:47:54.000]   Obviously you're not alone. Yeah.
[00:47:54.000 --> 00:47:56.000]   And then if you like the book, you buy it.
[00:47:56.000 --> 00:47:58.000]   Exactly.
[00:47:58.000 --> 00:48:01.000]   I don't I wouldn't do that because I don't like to read a lot of first chapters.
[00:48:01.000 --> 00:48:07.000]   I have this weird Puritan ethic. I think that some somebody drilled into me that it's like cleaning your plate.
