
[00:00:00.000 --> 00:00:04.920]   It's time for Twit this week in Tech the Daylight Saving Time edition.
[00:16:38.040 --> 00:16:39.040]   Weegees is another planet.
[00:16:39.040 --> 00:16:40.040]   Weegees is another planet.
[00:16:40.040 --> 00:16:41.040]   Weegees is another planet.
[00:16:41.040 --> 00:16:42.040]   Weegees is another planet.
[00:16:42.040 --> 00:16:43.040]   Weegees is another planet.
[00:16:43.040 --> 00:16:44.040]   Weegees is another planet.
[00:16:44.040 --> 00:16:45.040]   Weegees is another planet.
[00:16:45.040 --> 00:16:46.040]   Weegees is another planet.
[00:16:46.040 --> 00:16:47.040]   Weegees is another planet.
[00:16:47.040 --> 00:16:48.040]   Weegees is another planet.
[00:16:48.040 --> 00:16:49.040]   Weegees is another planet.
[00:16:49.040 --> 00:16:50.040]   Weegees is another planet.
[00:16:50.040 --> 00:16:51.040]   Weegees is another planet.
[00:16:51.040 --> 00:16:52.040]   Weegees is another planet.
[00:16:52.040 --> 00:16:53.040]   Weegees is another planet.
[00:16:53.040 --> 00:16:54.040]   Weegees is another planet.
[00:16:54.040 --> 00:16:55.040]   Weegees is another planet.
[00:16:55.040 --> 00:16:56.040]   Weegees is another planet.
[00:16:56.040 --> 00:16:57.040]   Weegees is another planet.
[00:16:57.040 --> 00:16:58.040]   Weegees is another planet.
[00:16:58.040 --> 00:16:59.040]   Weegees is another planet.
[00:16:59.040 --> 00:17:01.040]   Weegees is another planet.
[00:17:01.040 --> 00:17:02.040]   Weegees is another planet.
[00:17:02.040 --> 00:17:03.040]   Weegees is another planet.
[00:17:03.040 --> 00:17:04.040]   Weegees is another planet.
[00:17:04.040 --> 00:17:05.040]   Weegees is another planet.
[00:17:05.040 --> 00:17:06.040]   Weegees is another planet.
[00:17:06.040 --> 00:17:07.040]   Weegees is another planet.
[00:17:07.040 --> 00:17:08.040]   Weegees is another planet.
[00:17:08.040 --> 00:17:09.040]   Weegees is another planet.
[00:17:09.040 --> 00:17:10.040]   Weegees is another planet.
[00:17:10.040 --> 00:17:11.040]   Weegees is another planet.
[00:17:11.040 --> 00:17:12.040]   Weegees is another planet.
[00:17:12.040 --> 00:17:13.040]   Weegees is another planet.
[00:17:13.040 --> 00:17:14.040]   Weegees is another planet.
[00:17:14.040 --> 00:17:15.040]   Weegees is another planet.
[00:17:15.040 --> 00:17:16.040]   Weegees is another planet.
[00:17:16.040 --> 00:17:17.040]   Weegees is another planet.
[00:17:17.040 --> 00:17:18.040]   Weegees is another planet.
[00:17:18.040 --> 00:17:19.040]   Weegees is another planet.
[00:17:19.040 --> 00:17:20.040]   Weegees is another planet.
[00:17:20.040 --> 00:17:21.040]   Weegees is another planet.
[00:17:21.040 --> 00:17:22.040]   Weegees is another planet.
[00:17:22.040 --> 00:17:24.040]   Weegees is another planet.
[00:17:24.040 --> 00:17:25.040]   Weegees is another planet.
[00:17:25.040 --> 00:17:26.040]   Weegees is another planet.
[00:17:26.040 --> 00:17:27.040]   Weegees is another planet.
[00:17:27.040 --> 00:17:28.040]   Weegees is another planet.
[00:17:28.040 --> 00:17:29.040]   Weegees is another planet.
[00:17:29.040 --> 00:17:30.040]   Weegees is another planet.
[00:17:30.040 --> 00:17:31.040]   Weegees is another planet.
[00:17:31.040 --> 00:17:32.040]   Weegees is another planet.
[00:17:32.040 --> 00:17:33.040]   Weegees is another planet.
[00:17:33.040 --> 00:17:34.040]   Weegees is another planet.
[00:17:34.040 --> 00:17:35.040]   Weegees is another planet.
[00:17:35.040 --> 00:17:36.040]   Weegees is another planet.
[00:17:36.040 --> 00:17:37.040]   Weegees is another planet.
[00:17:37.040 --> 00:17:38.040]   Weegees is another planet.
[00:17:38.040 --> 00:17:39.040]   Weegees is another planet.
[00:17:39.040 --> 00:17:40.040]   Weegees is another planet.
[00:17:40.040 --> 00:17:41.040]   Weegees is another planet.
[00:17:41.040 --> 00:17:42.040]   Weegees is another planet.
[00:17:42.040 --> 00:17:43.040]   Weegees is another planet.
[00:17:43.040 --> 00:17:44.040]   Weegees is another planet.
[00:17:44.040 --> 00:17:45.040]   Weegees is another planet.
[00:17:45.040 --> 00:17:46.040]   Weegees is another planet.
[00:17:46.040 --> 00:17:47.040]   Weegees is another planet.
[00:17:47.040 --> 00:17:48.040]   Weegees is another planet.
[00:17:48.040 --> 00:17:49.040]   Weegees is another planet.
[00:17:49.040 --> 00:17:50.040]   Weegees is another planet.
[00:17:50.040 --> 00:17:51.040]   Weegees is another planet.
[00:17:51.040 --> 00:17:52.040]   Weegees is another planet.
[00:17:52.040 --> 00:17:53.040]   Weegees is another planet.
[00:17:53.040 --> 00:17:54.040]   Weegees is another planet.
[00:17:54.040 --> 00:17:55.040]   Weegees is another planet.
[00:17:55.040 --> 00:17:56.040]   Weegees is another planet.
[00:17:56.040 --> 00:17:57.040]   Weegees is another planet.
[00:17:57.040 --> 00:17:58.040]   Weegees is another planet.
[00:17:58.040 --> 00:17:59.040]   Weegees is another planet.
[00:17:59.040 --> 00:18:00.040]   Weegees is another planet.
[00:18:00.040 --> 00:18:01.040]   Weegees is another planet.
[00:18:01.040 --> 00:18:02.040]   Weegees is another planet.
[00:18:02.040 --> 00:18:03.040]   Weegees is another planet.
[00:18:03.040 --> 00:18:04.040]   Weegees is another planet.
[00:18:04.040 --> 00:18:05.040]   Weegees is another planet.
[00:18:05.040 --> 00:18:06.040]   Weegees is another planet.
[00:18:06.040 --> 00:18:07.040]   Weegees is another planet.
[00:18:07.040 --> 00:18:09.040]   Weegees is another planet.
[00:18:09.040 --> 00:18:10.040]   Weegees is another planet.
[00:18:10.040 --> 00:18:11.040]   Weegees is another planet.
[00:18:11.040 --> 00:18:12.040]   Weegees is another planet.
[00:18:12.040 --> 00:18:13.040]   Weegees is another planet.
[00:18:13.040 --> 00:18:14.040]   Weegees is another planet.
[00:18:14.040 --> 00:18:15.040]   Weegees is another planet.
[00:18:15.040 --> 00:18:16.040]   Weegees is another planet.
[00:18:16.040 --> 00:18:17.040]   Weegees is another planet.
[00:18:17.040 --> 00:18:18.040]   Weegees is another planet.
[00:18:18.040 --> 00:18:19.040]   Weegees is another planet.
[00:18:19.040 --> 00:18:20.040]   Weegees is another planet.
[00:18:20.040 --> 00:18:21.040]   Weegees is another planet.
[00:18:21.040 --> 00:18:22.040]   Weegees is another planet.
[00:18:22.040 --> 00:18:23.040]   Weegees is another planet.
[00:18:23.040 --> 00:18:24.040]   Weegees is another planet.
[00:18:24.040 --> 00:18:25.040]   Weegees is another planet.
[00:18:25.040 --> 00:18:26.040]   Weegees is another planet.
[00:18:26.040 --> 00:18:27.040]   Weegees is another planet.
[00:18:27.040 --> 00:18:28.040]   Weegees is another planet.
[00:18:28.040 --> 00:18:29.040]   Weegees is another planet.
[00:18:29.040 --> 00:18:30.040]   Weegees is another planet.
[00:18:30.040 --> 00:18:31.040]   Weegees is another planet.
[00:18:31.040 --> 00:18:32.040]   Weegees is another planet.
[00:18:32.040 --> 00:18:33.040]   Weegees is another planet.
[00:18:33.040 --> 00:18:34.040]   Weegees is another planet.
[00:18:34.040 --> 00:18:35.040]   Weegees is another planet.
[00:18:35.040 --> 00:18:36.040]   Weegees is another planet.
[00:18:36.040 --> 00:18:37.040]   Weegees is another planet.
[00:18:37.040 --> 00:18:38.040]   Weegees is another planet.
[00:18:38.040 --> 00:18:39.040]   Weegees is another planet.
[00:18:39.040 --> 00:18:40.040]   Weegees is another planet.
[00:18:40.040 --> 00:18:41.040]   Weegees is another planet.
[00:18:41.040 --> 00:18:42.040]   Weegees is another planet.
[00:18:42.040 --> 00:18:43.040]   Weegees is another planet.
[00:18:43.040 --> 00:18:44.040]   Weegees is another planet.
[00:18:44.040 --> 00:18:45.040]   Weegees is another planet.
[00:18:45.040 --> 00:18:46.040]   Weegees is another planet.
[00:18:46.040 --> 00:18:47.040]   Weegees is another planet.
[00:18:47.040 --> 00:18:48.040]   Weegees is another planet.
[00:18:48.040 --> 00:18:49.040]   Weegees is another planet.
[00:18:49.040 --> 00:18:50.040]   Weegees is another planet.
[00:18:50.040 --> 00:18:51.040]   Weegees is another planet.
[00:18:51.040 --> 00:18:52.040]   Weegees is another planet.
[00:18:52.040 --> 00:18:53.040]   Weegees is another planet.
[00:18:53.040 --> 00:18:54.040]   Weegees is another planet.
[00:18:54.040 --> 00:18:55.040]   Weegees is another planet.
[00:18:55.040 --> 00:18:56.040]   Weegees is another planet.
[00:18:56.040 --> 00:18:57.040]   Weegees is another planet.
[00:18:57.040 --> 00:18:58.040]   Weegees is another planet.
[00:18:58.040 --> 00:18:59.040]   Weegees is another planet.
[00:18:59.040 --> 00:19:00.040]   Weegees is another planet.
[00:19:00.040 --> 00:19:01.040]   Weegees is another planet.
[00:19:01.040 --> 00:19:02.040]   Weegees is another planet.
[00:19:02.040 --> 00:19:03.040]   Weegees is another planet.
[00:19:03.040 --> 00:19:04.040]   Weegees is another planet.
[00:19:04.040 --> 00:19:05.040]   Weegees is another planet.
[00:19:05.040 --> 00:19:06.040]   Weegees is another planet.
[00:19:06.040 --> 00:19:07.040]   Weegees is another planet.
[00:19:07.040 --> 00:19:08.040]   Weegees is another planet.
[00:19:08.040 --> 00:19:09.040]   Weegees is another planet.
[00:19:09.040 --> 00:19:10.040]   Weegees is another planet.
[00:19:10.040 --> 00:19:11.040]   Weegees is another planet.
[00:19:11.040 --> 00:19:12.040]   Weegees is another planet.
[00:19:12.040 --> 00:19:13.040]   Weegees is another planet.
[00:19:13.040 --> 00:19:14.040]   Weegees is another planet.
[00:19:14.040 --> 00:19:16.040]   Weegees is another planet.
[00:19:16.040 --> 00:19:17.040]   Weegees is another planet.
[00:19:17.040 --> 00:19:18.040]   Weegees is another planet.
[00:19:18.040 --> 00:19:19.040]   Weegees is another planet.
[00:19:19.040 --> 00:19:20.040]   Weegees is another planet.
[00:19:20.040 --> 00:19:21.040]   Weegees is another planet.
[00:19:21.040 --> 00:19:22.040]   Weegees is another planet.
[00:19:22.040 --> 00:19:23.040]   Weegees is another planet.
[00:19:23.040 --> 00:19:24.040]   Weegees is another planet.
[00:19:24.040 --> 00:19:25.040]   Weegees is another planet.
[00:19:25.040 --> 00:19:26.040]   Weegees is another planet.
[00:19:26.040 --> 00:19:27.040]   Weegees is another planet.
[00:19:27.040 --> 00:19:28.040]   Weegees is another planet.
[00:19:28.040 --> 00:19:29.040]   Weegees is another planet.
[00:19:29.040 --> 00:19:30.040]   Weegees is another planet.
[00:19:30.040 --> 00:19:31.040]   Weegees is another planet.
[00:19:31.040 --> 00:19:32.040]   Weegees is another planet.
[00:19:32.040 --> 00:19:33.040]   Weegees is another planet.
[00:19:33.040 --> 00:19:34.040]   Weegees is another planet.
[00:19:34.040 --> 00:19:35.040]   Weegees is another planet.
[00:19:35.040 --> 00:19:36.040]   Weegees is another planet.
[00:19:36.040 --> 00:19:37.040]   Weegees is another planet.
[00:19:37.040 --> 00:19:39.040]   Weegees is another planet.
[00:19:39.040 --> 00:19:40.040]   Weegees is another planet.
[00:19:40.040 --> 00:19:41.040]   Weegees is another planet.
[00:19:41.040 --> 00:19:42.040]   Weegees is another planet.
[00:19:42.040 --> 00:19:43.040]   Weegees is another planet.
[00:19:43.040 --> 00:19:44.040]   Weegees is another planet.
[00:19:44.040 --> 00:19:45.040]   Weegees is another planet.
[00:19:45.040 --> 00:19:46.040]   Weegees is another planet.
[00:19:46.040 --> 00:19:47.040]   Weegees is another planet.
[00:19:47.040 --> 00:19:48.040]   Weegees is another planet.
[00:19:48.040 --> 00:19:49.040]   Weegees is another planet.
[00:19:49.040 --> 00:19:50.040]   Weegees is another planet.
[00:19:50.040 --> 00:19:51.040]   Weegees is another planet.
[00:19:51.040 --> 00:19:52.040]   Weegees is another planet.
[00:19:52.040 --> 00:19:53.040]   Weegees is another planet.
[00:19:53.040 --> 00:19:54.040]   Weegees is another planet.
[00:19:54.040 --> 00:19:55.040]   Weegees is another planet.
[00:19:55.040 --> 00:19:56.040]   Weegees is another planet.
[00:19:56.040 --> 00:19:57.040]   Weegees is another planet.
[00:19:57.040 --> 00:19:58.040]   Weegees is another planet.
[00:19:58.040 --> 00:19:59.040]   Weegees is another planet.
[00:19:59.040 --> 00:20:00.040]   Weegees is another planet.
[00:20:00.040 --> 00:20:01.040]   Weegees is another planet.
[00:20:01.040 --> 00:20:02.040]   Weegees is another planet.
[00:20:02.040 --> 00:20:03.040]   Weegees is another planet.
[00:20:03.040 --> 00:20:04.040]   Weegees is another planet.
[00:20:04.040 --> 00:20:05.040]   Weegees is another planet.
[00:20:05.040 --> 00:20:06.040]   Weegees is another planet.
[00:20:06.040 --> 00:20:07.040]   Weegees is another planet.
[00:20:07.040 --> 00:20:08.040]   Weegees is another planet.
[00:20:08.040 --> 00:20:09.040]   Weegees is another planet.
[00:20:09.040 --> 00:20:10.040]   Weegees is another planet.
[00:20:10.040 --> 00:20:11.040]   Weegees is another planet.
[00:20:11.040 --> 00:20:12.040]   Weegees is another planet.
[00:20:12.040 --> 00:20:13.040]   Weegees is another planet.
[00:20:13.040 --> 00:20:14.040]   Weegees is another planet.
[00:20:14.040 --> 00:20:15.040]   Weegees is another planet.
[00:20:15.040 --> 00:20:16.040]   Weegees is another planet.
[00:20:16.040 --> 00:20:17.040]   Weegees is another planet.
[00:20:17.040 --> 00:20:18.040]   Weegees is another planet.
[00:20:18.040 --> 00:20:19.040]   Weegees is another planet.
[00:20:19.040 --> 00:20:20.040]   Weegees is another planet.
[00:20:20.040 --> 00:20:21.040]   Weegees is another planet.
[00:20:21.040 --> 00:20:22.040]   Weegees is another planet.
[00:20:22.040 --> 00:20:23.040]   Weegees is another planet.
[00:20:23.040 --> 00:20:24.040]   Weegees is another planet.
[00:20:24.040 --> 00:20:25.040]   Weegees is another planet.
[00:20:25.040 --> 00:20:26.040]   Weegees is another planet.
[00:20:26.040 --> 00:20:27.040]   Weegees is another planet.
[00:20:27.040 --> 00:20:28.040]   Weegees is another planet.
[00:20:28.040 --> 00:20:29.040]   Weegees is another planet.
[00:20:29.040 --> 00:20:30.040]   Weegees is another planet.
[00:20:30.040 --> 00:20:31.040]   Weegees is another planet.
[00:20:31.040 --> 00:20:32.040]   Weegees is another planet.
[00:20:32.040 --> 00:20:33.040]   Weegees is another planet.
[00:20:33.040 --> 00:20:34.040]   Weegees is another planet.
[00:20:34.040 --> 00:20:35.040]   Weegees is another planet.
[00:20:35.040 --> 00:20:36.040]   Weegees is another planet.
[00:20:36.040 --> 00:20:37.040]   Weegees is another planet.
[00:20:37.040 --> 00:20:38.040]   Weegees is another planet.
[00:20:38.040 --> 00:20:39.040]   Weegees is another planet.
[00:20:39.040 --> 00:20:40.040]   Weegees is another planet.
[00:20:40.040 --> 00:20:41.040]   Weegees is another planet.
[00:20:41.040 --> 00:20:42.040]   Weegees is another planet.
[00:20:42.040 --> 00:20:43.040]   Weegees is another planet.
[00:20:43.040 --> 00:20:44.040]   Weegees is another planet.
[00:20:44.040 --> 00:20:45.040]   Weegees is another planet.
[00:20:45.040 --> 00:20:46.040]   Weegees is another planet.
[00:20:46.040 --> 00:20:47.040]   Weegees is another planet.
[00:20:47.040 --> 00:20:48.040]   Weegees is another planet.
[00:20:48.040 --> 00:20:49.040]   Weegees is another planet.
[00:20:49.040 --> 00:20:50.040]   Weegees is another planet.
[00:20:50.040 --> 00:20:51.040]   Weegees is another planet.
[00:20:51.040 --> 00:20:52.040]   Weegees is another planet.
[00:20:52.040 --> 00:20:53.040]   Weegees is another planet.
[00:20:53.040 --> 00:20:54.040]   Weegees is another planet.
[00:20:54.040 --> 00:20:55.040]   Weegees is another planet.
[00:20:55.040 --> 00:20:56.040]   Weegees is another planet.
[00:20:56.040 --> 00:20:57.040]   Weegees is another planet.
[00:20:57.040 --> 00:20:58.040]   Weegees is another planet.
[00:20:58.040 --> 00:20:59.040]   Weegees is another planet.
[00:20:59.040 --> 00:21:00.040]   Weegees is another planet.
[00:21:00.040 --> 00:21:01.040]   Weegees is another planet.
[00:21:01.040 --> 00:21:02.040]   Weegees is another planet.
[00:21:02.040 --> 00:21:03.040]   Weegees is another planet.
[00:21:03.040 --> 00:21:04.040]   Weegees is another planet.
[00:21:04.040 --> 00:21:05.040]   Weegees is another planet.
[00:21:05.040 --> 00:21:06.040]   Weegees is another planet.
[00:21:06.040 --> 00:21:08.040]   Weegees is another planet.
[00:21:08.040 --> 00:21:09.040]   Weegees is another planet.
[00:21:09.040 --> 00:21:10.040]   Weegees is another planet.
[00:21:10.040 --> 00:21:11.040]   Weegees is another planet.
[00:21:11.040 --> 00:21:12.040]   Weegees is another planet.
[00:21:12.040 --> 00:21:13.040]   Weegees is another planet.
[00:21:13.040 --> 00:21:14.040]   Weegees is another planet.
[00:21:14.040 --> 00:21:15.040]   Weegees is another planet.
[00:21:15.040 --> 00:21:16.040]   Weegees is another planet.
[00:21:16.040 --> 00:21:17.040]   Weegees is another planet.
[00:21:17.040 --> 00:21:18.040]   Weegees is another planet.
[00:21:18.040 --> 00:21:19.040]   Weegees is another planet.
[00:21:19.040 --> 00:21:20.040]   Weegees is another planet.
[00:21:20.040 --> 00:21:21.040]   Weegees is another planet.
[00:21:21.040 --> 00:21:22.040]   Weegees is another planet.
[00:21:22.040 --> 00:21:23.040]   Weegees is another planet.
[00:21:23.040 --> 00:21:24.040]   Weegees is another planet.
[00:21:24.040 --> 00:21:25.040]   Weegees is another planet.
[00:21:25.040 --> 00:21:26.040]   Weegees is another planet.
[00:21:26.040 --> 00:21:27.040]   Weegees is another planet.
[00:21:27.040 --> 00:21:28.040]   Weegees is another planet.
[00:21:28.040 --> 00:21:29.040]   Weegees is another planet.
[00:21:29.040 --> 00:21:30.040]   Weegees is another planet.
[00:21:30.040 --> 00:21:31.040]   Weegees is another planet.
[00:21:31.040 --> 00:21:32.040]   Weegees is another planet.
[00:21:32.040 --> 00:21:33.040]   Weegees is another planet.
[00:21:33.040 --> 00:21:34.040]   Weegees is another planet.
[00:21:34.040 --> 00:21:35.040]   Weegees is another planet.
[00:21:35.040 --> 00:21:36.040]   Weegees is another planet.
[00:21:36.040 --> 00:21:37.040]   Weegees is another planet.
[00:21:37.040 --> 00:21:38.040]   Weegees is another planet.
[00:21:38.040 --> 00:21:39.040]   Weegees is another planet.
[00:21:39.040 --> 00:21:40.040]   Weegees is another planet.
[00:21:40.040 --> 00:21:41.040]   Weegees is another planet.
[00:21:41.040 --> 00:21:42.040]   Weegees is another planet.
[00:21:42.040 --> 00:21:43.040]   Weegees is another planet.
[00:21:43.040 --> 00:21:44.040]   Weegees is another planet.
[00:21:44.040 --> 00:21:45.040]   Weegees is another planet.
[00:21:45.040 --> 00:21:46.040]   Weegees is another planet.
[00:21:46.040 --> 00:21:47.040]   Weegees is another planet.
[00:21:47.040 --> 00:21:48.040]   Weegees is another planet.
[00:21:48.040 --> 00:21:49.040]   Weegees is another planet.
[00:21:49.040 --> 00:21:50.040]   Weegees is another planet.
[00:21:50.040 --> 00:21:51.040]   Weegees is another planet.
[00:21:51.040 --> 00:21:52.040]   Weegees is another planet.
[00:21:52.040 --> 00:21:53.040]   Weegees is another planet.
[00:21:53.040 --> 00:21:54.040]   Weegees is another planet.
[00:21:54.040 --> 00:21:55.040]   Weegees is another planet.
[00:21:55.040 --> 00:21:56.040]   Weegees is another planet.
[00:21:56.040 --> 00:21:57.040]   Weegees is another planet.
[00:21:57.040 --> 00:21:58.040]   Weegees is another planet.
[00:21:58.040 --> 00:21:59.040]   Weegees is another planet.
[00:21:59.040 --> 00:22:00.040]   Weegees is another planet.
[00:22:00.040 --> 00:22:01.040]   Weegees is another planet.
[00:22:01.040 --> 00:22:02.040]   Weegees is another planet.
[00:22:02.040 --> 00:22:03.040]   Weegees is another planet.
[00:22:03.040 --> 00:22:04.040]   Weegees is another planet.
[00:22:04.040 --> 00:22:05.040]   Weegees is another planet.
[00:22:05.040 --> 00:22:06.040]   Weegees is another planet.
[00:22:06.040 --> 00:22:07.040]   Weegees is another planet.
[00:22:07.040 --> 00:22:08.040]   Weegees is another planet.
[00:22:08.040 --> 00:22:09.040]   Weegees is another planet.
[00:22:09.040 --> 00:22:10.040]   Weegees is another planet.
[00:22:10.040 --> 00:22:11.040]   Weegees is another planet.
[00:22:11.040 --> 00:22:12.040]   Weegees is another planet.
[00:22:12.040 --> 00:22:13.040]   Weegees is another planet.
[00:22:13.040 --> 00:22:15.040]   Weegees is another planet.
[00:22:15.040 --> 00:22:16.040]   Weegees is another planet.
[00:22:16.040 --> 00:22:17.040]   Weegees is another planet.
[00:22:17.040 --> 00:22:18.040]   Weegees is another planet.
[00:22:18.040 --> 00:22:19.040]   Weegees is another planet.
[00:22:19.040 --> 00:22:20.040]   Weegees is another planet.
[00:22:20.040 --> 00:22:21.040]   Weegees is another planet.
[00:22:21.040 --> 00:22:22.040]   Weegees is another planet.
[00:22:22.040 --> 00:22:23.040]   Weegees is another planet.
[00:22:23.040 --> 00:22:24.040]   Weegees is another planet.
[00:22:24.040 --> 00:22:25.040]   Weegees is another planet.
[00:22:25.040 --> 00:22:26.040]   Weegees is another planet.
[00:22:26.040 --> 00:22:27.040]   Weegees is another planet.
[00:22:27.040 --> 00:22:28.040]   Weegees is another planet.
[00:22:28.040 --> 00:22:29.040]   Weegees is another planet.
[00:22:29.040 --> 00:22:30.040]   Weegees is another planet.
[00:22:30.040 --> 00:22:31.040]   Weegees is another planet.
[00:22:31.040 --> 00:22:32.040]   Weegees is another planet.
[00:22:32.040 --> 00:22:33.040]   Weegees is another planet.
[00:22:33.040 --> 00:22:34.040]   Weegees is another planet.
[00:22:34.040 --> 00:22:35.040]   Weegees is another planet.
[00:22:35.040 --> 00:22:36.040]   Weegees is another planet.
[00:22:36.040 --> 00:22:37.040]   Weegees is another planet.
[00:22:37.040 --> 00:22:38.040]   Weegees is another planet.
[00:22:38.040 --> 00:22:39.040]   Weegees is another planet.
[00:22:39.040 --> 00:22:40.040]   Weegees is another planet.
[00:22:40.040 --> 00:22:41.040]   Weegees is another planet.
[00:22:41.040 --> 00:22:42.040]   Weegees is another planet.
[00:22:42.040 --> 00:22:43.040]   Weegees is another planet.
[00:22:43.040 --> 00:22:44.040]   Weegees is another planet.
[00:22:44.040 --> 00:22:45.040]   Weegees is another planet.
[00:22:45.040 --> 00:22:46.040]   Weegees is another planet.
[00:22:46.040 --> 00:22:47.040]   Weegees is another planet.
[00:22:47.040 --> 00:22:48.040]   Weegees is another planet.
[00:22:48.040 --> 00:22:49.040]   Weegees is another planet.
[00:22:49.040 --> 00:22:50.040]   Weegees is another planet.
[00:22:50.040 --> 00:22:51.040]   Weegees is another planet.
[00:22:51.040 --> 00:22:52.040]   Weegees is another planet.
[00:22:52.040 --> 00:22:53.040]   Weegees is another planet.
[00:22:53.040 --> 00:22:54.040]   Weegees is another planet.
[00:22:54.040 --> 00:22:55.040]   Weegees is another planet.
[00:22:55.040 --> 00:22:56.040]   Weegees is another planet.
[00:22:56.040 --> 00:22:57.040]   Weegees is another planet.
[00:22:57.040 --> 00:22:58.040]   Weegees is another planet.
[00:22:58.040 --> 00:23:00.040]   Weegees is another planet.
[00:23:00.040 --> 00:23:01.040]   Weegees is another planet.
[00:23:01.040 --> 00:23:02.040]   Weegees is another planet.
[00:23:02.040 --> 00:23:03.040]   Weegees is another planet.
[00:23:03.040 --> 00:23:04.040]   Weegees is another planet.
[00:23:04.040 --> 00:23:05.040]   Weegees is another planet.
[00:23:05.040 --> 00:23:06.040]   Weegees is another planet.
[00:23:06.040 --> 00:23:07.040]   Weegees is another planet.
[00:23:07.040 --> 00:23:08.040]   Weegees is another planet.
[00:23:08.040 --> 00:23:09.040]   Weegees is another planet.
[00:23:09.040 --> 00:23:10.040]   Weegees is another planet.
[00:23:10.040 --> 00:23:11.040]   Weegees is another planet.
[00:23:11.040 --> 00:23:12.040]   Weegees is another planet.
[00:23:12.040 --> 00:23:13.040]   Weegees is another planet.
[00:23:13.040 --> 00:23:14.040]   Weegees is another planet.
[00:23:14.040 --> 00:23:15.040]   Weegees is another planet.
[00:23:15.040 --> 00:23:16.040]   Weegees is another planet.
[00:23:16.040 --> 00:23:17.040]   Weegees is another planet.
[00:23:17.040 --> 00:23:18.040]   Weegees is another planet.
[00:23:18.040 --> 00:23:19.040]   Weegees is another planet.
[00:23:19.040 --> 00:23:20.040]   Weegees is another planet.
[00:23:20.040 --> 00:23:21.040]   Weegees is another planet.
[00:23:21.040 --> 00:23:22.040]   Weegees is another planet.
[00:23:22.040 --> 00:23:23.040]   Weegees is another planet.
[00:23:23.040 --> 00:23:24.040]   Weegees is another planet.
[00:23:24.040 --> 00:23:25.040]   Weegees is another planet.
[00:23:25.040 --> 00:23:26.040]   Weegees is another planet.
[00:23:26.040 --> 00:23:27.040]   Weegees is another planet.
[00:23:27.040 --> 00:23:28.040]   Weegees is another planet.
[00:23:28.040 --> 00:23:29.040]   Weegees is another planet.
[00:23:29.040 --> 00:23:30.040]   Weegees is another planet.
[00:23:30.040 --> 00:23:31.040]   Weegees is another planet.
[00:23:31.040 --> 00:23:32.040]   Weegees is another planet.
[00:23:32.040 --> 00:23:33.040]   Weegees is another planet.
[00:23:33.040 --> 00:23:34.040]   Weegees is another planet.
[00:23:34.040 --> 00:23:35.040]   Weegees is another planet.
[00:23:35.040 --> 00:23:36.040]   Weegees is another planet.
[00:23:36.040 --> 00:23:37.040]   Weegees is another planet.
[00:23:37.040 --> 00:23:38.040]   Weegees is another planet.
[00:23:38.040 --> 00:23:39.040]   Weegees is another planet.
[00:23:39.040 --> 00:23:40.040]   Weegees is another planet.
[00:23:40.040 --> 00:23:41.040]   Weegees is another planet.
[00:23:41.040 --> 00:23:42.040]   Weegees is another planet.
[00:23:42.040 --> 00:23:43.040]   Weegees is another planet.
[00:23:43.040 --> 00:23:44.040]   Weegees is another planet.
[00:23:44.040 --> 00:23:45.040]   Weegees is another planet.
[00:23:45.040 --> 00:23:46.040]   Weegees is another planet.
[00:23:46.040 --> 00:23:47.040]   Weegees is another planet.
[00:23:47.040 --> 00:23:48.040]   Weegees is another planet.
[00:23:48.040 --> 00:23:49.040]   Weegees is another planet.
[00:23:49.040 --> 00:23:50.040]   Weegees is another planet.
[00:23:50.040 --> 00:23:51.040]   Weegees is another planet.
[00:23:51.040 --> 00:23:52.040]   Weegees is another planet.
[00:23:52.040 --> 00:23:53.040]   Weegees is another planet.
[00:23:53.040 --> 00:23:54.040]   Weegees is another planet.
[00:23:54.040 --> 00:23:55.040]   Weegees is another planet.
[00:23:55.040 --> 00:23:56.040]   Weegees is another planet.
[00:23:56.040 --> 00:23:57.040]   Weegees is another planet.
[00:23:57.040 --> 00:23:58.040]   Weegees is another planet.
[00:23:58.040 --> 00:23:59.040]   Weegees is another planet.
[00:23:59.040 --> 00:24:00.040]   Weegees is another planet.
[00:24:00.040 --> 00:24:01.040]   Weegees is another planet.
[00:24:01.040 --> 00:24:02.040]   Weegees is another planet.
[00:24:02.040 --> 00:24:03.040]   Weegees is another planet.
[00:24:03.040 --> 00:24:04.040]   Weegees is another planet.
[00:24:04.040 --> 00:24:05.040]   Weegees is another planet.
[00:24:05.040 --> 00:24:07.040]   Weegees is another planet.
[00:24:07.040 --> 00:24:08.040]   Weegees is another planet.
[00:24:08.040 --> 00:24:09.040]   Weegees is another planet.
[00:24:09.040 --> 00:24:10.040]   Weegees is another planet.
[00:24:10.040 --> 00:24:11.040]   Weegees is another planet.
[00:24:11.040 --> 00:24:12.040]   Weegees is another planet.
[00:24:12.040 --> 00:24:13.040]   Weegees is another planet.
[00:24:13.040 --> 00:24:14.040]   Weegees is another planet.
[00:24:14.040 --> 00:24:15.040]   Weegees is another planet.
[00:24:15.040 --> 00:24:16.040]   Weegees is another planet.
[00:24:16.040 --> 00:24:17.040]   Weegees is another planet.
