
[00:00:00.000 --> 00:00:04.400]   It's time for Twit this week in Tech and what a week this has been.
[00:51:03.700 --> 00:51:06.140]   By the way, they found a lot of other crap for Atari.
[00:51:06.140 --> 00:51:10.540]   Apparently, there were a few things that they needed to be in the land.
[00:51:10.540 --> 00:51:12.020]   Very collectible now.
[00:51:12.020 --> 00:51:14.220]   Well, this is Atari is not come.
[00:51:14.220 --> 00:51:15.620]   What does that go for in eBay?
[00:51:15.620 --> 00:51:16.620]   I don't know.
[00:51:16.620 --> 00:51:18.700]   But it's sealed in the box.
[00:51:18.700 --> 00:51:20.780]   It's got the Atari holographic seal.
[00:51:20.780 --> 00:51:21.780]   This is the real deal.
[00:51:21.780 --> 00:51:22.780]   Yeah.
[00:51:22.780 --> 00:51:23.780]   AT the extraterrestrial.
[00:51:23.780 --> 00:51:26.420]   We played it a little bit.
[00:51:26.420 --> 00:51:27.420]   And it is really off.
[00:51:27.420 --> 00:51:28.420]   You actually have a--
[00:51:28.420 --> 00:51:31.300]   Well, you could play it online if you want.
[00:51:31.300 --> 00:51:32.940]   Because there's emulators.
[00:51:32.940 --> 00:51:36.420]   Let me just show you a little bit of it.
[00:51:36.420 --> 00:51:39.700]   Yeah, but it is technology that's always the hill.
[00:51:39.700 --> 00:51:43.940]   Now, they only found-- oh, well, the 2600, I mean, it was like very primitive.
[00:51:43.940 --> 00:51:47.220]   They only found hundreds of cartridges.
[00:51:47.220 --> 00:51:51.580]   But I guess they probably didn't dig up the whole landfill.
[00:51:51.580 --> 00:51:54.260]   There will be a documentary about the whole thing.
[00:51:54.260 --> 00:51:55.940]   It's a little bit like Al Capone's vault.
[00:51:55.940 --> 00:51:56.940]   Only they actually found something.
[00:51:56.940 --> 00:51:59.420]   There's going to be a documentary, really.
[00:51:59.420 --> 00:52:00.820]   This was a-- wasn't it a Kickstarter?
[00:52:00.820 --> 00:52:01.820]   Oh, God.
[00:52:01.820 --> 00:52:02.820]   Or an Indiegogo?
[00:52:02.820 --> 00:52:03.820]   I think it was.
[00:52:03.820 --> 00:52:04.820]   I think they raised money.
[00:52:04.820 --> 00:52:07.300]   Who cares?
[00:52:07.300 --> 00:52:12.740]   So even Natalie's yawning.
[00:52:12.740 --> 00:52:13.740]   Oh.
[00:52:13.740 --> 00:52:14.740]   Well, it's--
[00:52:14.740 --> 00:52:16.100]   And I caught you.
[00:52:16.100 --> 00:52:21.420]   Armando Ortega was a city official who in 1983 got a tip from the landfill in
[00:52:21.420 --> 00:52:24.100]   the employee about the massive dump of games.
[00:52:24.100 --> 00:52:26.660]   He says, it was pitch dark here that night.
[00:52:26.660 --> 00:52:31.420]   But we came with our flashlights and we found dozens of games.
[00:52:31.420 --> 00:52:32.940]   They took the crushed cartridges.
[00:52:32.940 --> 00:52:38.020]   They actually rolled over it with a bulldozer so that people couldn't dig up the cartridges
[00:52:38.020 --> 00:52:39.020]   and play the games.
[00:52:39.020 --> 00:52:40.020]   Apparently that didn't work.
[00:52:40.020 --> 00:52:43.860]   Is there anything in there that maybe should not be in our landfills?
[00:52:43.860 --> 00:52:47.260]   Like, there's no leech, any chemicals or anything like that.
[00:52:47.260 --> 00:52:48.900]   You know, these are modern landfills.
[00:52:48.900 --> 00:52:51.380]   They seal them up.
[00:52:51.380 --> 00:52:52.380]   And so--
[00:52:52.380 --> 00:53:00.020]   According to the New York Times article from September 28, 1983, 14 truckloads of discarded
[00:53:00.020 --> 00:53:04.380]   game cartridges and computer equipment were dumped on the site.
[00:53:04.380 --> 00:53:08.020]   The plant in El Paso, Texas is about 80 miles south of Alamogordo.
[00:53:08.020 --> 00:53:10.780]   Why does this have to be so secretive?
[00:53:10.780 --> 00:53:15.660]   In my community, we have open electronics day once a month.
[00:53:15.660 --> 00:53:16.660]   We can just go--
[00:53:16.660 --> 00:53:21.340]   Atari could have just gone to the electronics recycling and said, here, take 500,000,000
[00:53:21.340 --> 00:53:22.340]   cartridges.
[00:53:22.340 --> 00:53:25.020]   It's shown for a piece like a lot of people.
[00:53:25.020 --> 00:53:28.420]   See, they're flattened because they rolled over them.
[00:53:28.420 --> 00:53:30.860]   They can't deny you.
[00:53:30.860 --> 00:53:36.860]   The company produced millions of these cartridges and all those sales initially were pretty good.
[00:53:36.860 --> 00:53:42.620]   Almost all of the cartridges they sold were returned because the game was so freaking bad.
[00:53:42.620 --> 00:53:43.620]   How bad was it, Leo?
[00:53:43.620 --> 00:53:44.620]   You want to play it?
[00:53:44.620 --> 00:53:45.620]   No.
[00:53:45.620 --> 00:53:46.620]   We played it.
[00:53:46.620 --> 00:53:48.820]   I was hoping you'd just describe how bad it was.
[00:53:48.820 --> 00:53:49.820]   Look, wait a minute.
[00:53:49.820 --> 00:53:50.820]   Is that a DeLorean?
[00:53:50.820 --> 00:53:56.660]   No, I was one buried in there.
[00:53:56.660 --> 00:53:58.940]   People came from all around.
[00:53:58.940 --> 00:54:04.940]   I just thought I'd-- something a little--
[00:54:04.940 --> 00:54:05.940]   Tell us where it was like.
[00:54:05.940 --> 00:54:08.620]   You said you played it.
[00:54:08.620 --> 00:54:10.420]   It's incomprehensible.
[00:54:10.420 --> 00:54:12.780]   It's just block characters, though.
[00:54:12.780 --> 00:54:13.780]   This is the-- oh, yeah.
[00:54:13.780 --> 00:54:15.220]   It's very primitive.
[00:54:15.220 --> 00:54:18.980]   But this is my first experience of computers.
[00:54:18.980 --> 00:54:19.980]   Let's see.
[00:54:19.980 --> 00:54:22.220]   This was your first-- no, that's not true.
[00:54:22.220 --> 00:54:26.380]   Well, we had them in school, but they were big computers, you know, and it was kind of
[00:54:26.380 --> 00:54:29.380]   hard to play.
[00:54:29.380 --> 00:54:30.380]   And then--
[00:54:30.380 --> 00:54:31.380]   The--
[00:54:31.380 --> 00:54:32.380]   Yeah, no.
[00:54:32.380 --> 00:54:33.380]   The--
[00:54:33.380 --> 00:54:34.380]   The--
[00:54:34.380 --> 00:54:35.380]   The--
[00:54:35.380 --> 00:54:35.380]   The--
[00:54:35.380 --> 00:54:36.380]   The--
[00:54:36.380 --> 00:54:37.380]   The--
[00:54:37.380 --> 00:54:38.380]   The--
[00:54:38.380 --> 00:54:39.380]   The--
[00:54:39.380 --> 00:54:40.380]   The--
[00:54:40.380 --> 00:54:41.380]   The--
[00:54:41.380 --> 00:54:42.380]   The--
[00:54:42.380 --> 00:54:43.380]   The--
[00:54:43.380 --> 00:54:44.380]   The--
[00:54:44.380 --> 00:54:45.380]   The--
[00:54:45.380 --> 00:54:46.380]   The--
[00:54:46.380 --> 00:54:47.380]   The--
[00:54:47.380 --> 00:54:48.380]   The--
[00:54:48.380 --> 00:54:49.380]   The--
[00:54:49.380 --> 00:54:50.380]   The--
[00:54:50.380 --> 00:54:51.380]   The--
[00:54:51.380 --> 00:54:52.380]   The--
[00:54:52.380 --> 00:54:53.380]   The--
[00:54:53.380 --> 00:54:54.380]   The--
[00:54:54.380 --> 00:54:55.380]   The--
[00:54:55.380 --> 00:54:56.380]   The--
[00:54:56.380 --> 00:54:57.380]   The--
[00:54:57.380 --> 00:54:58.380]   The--
[00:54:58.380 --> 00:54:59.380]   The--
[00:54:59.380 --> 00:55:00.380]   The--
[00:55:00.380 --> 00:55:01.380]   The--
[00:55:01.380 --> 00:55:02.380]   The--
[00:55:02.380 --> 00:55:03.380]   The--
[00:55:03.380 --> 00:55:04.380]   The--
[00:55:04.380 --> 00:55:05.380]   The--
[00:55:05.380 --> 00:55:06.380]   The--
[00:55:06.380 --> 00:55:07.380]   The--
[00:55:07.380 --> 00:55:08.380]   The--
[00:55:08.380 --> 00:55:09.380]   The--
[00:55:09.380 --> 00:55:10.380]   The--
[00:55:10.380 --> 00:55:11.380]   The--
[00:55:11.380 --> 00:55:12.380]   The--
[00:55:12.380 --> 00:55:13.380]   The--
[00:55:13.380 --> 00:55:14.380]   The--
[00:55:14.380 --> 00:55:15.380]   The--
[00:55:15.380 --> 00:55:16.380]   The--
[00:55:16.380 --> 00:55:17.380]   The--
[00:55:17.380 --> 00:55:18.380]   The--
[00:55:18.380 --> 00:55:19.380]   The--
[00:55:19.380 --> 00:55:20.380]   The--
[00:55:20.380 --> 00:55:21.380]   The--
[00:55:21.380 --> 00:55:22.380]   The--
[00:55:22.380 --> 00:55:23.380]   The--
[00:55:23.380 --> 00:55:24.380]   The--
[00:55:24.380 --> 00:55:25.380]   The--
[00:55:25.380 --> 00:55:26.380]   The--
[00:55:26.380 --> 00:55:27.380]   The--
[00:55:27.380 --> 00:55:28.380]   The--
[00:55:28.380 --> 00:55:29.380]   The--
[00:55:29.380 --> 00:55:30.380]   The--
[00:55:30.380 --> 00:55:31.380]   The--
[00:55:31.380 --> 00:55:32.380]   The--
[00:55:32.380 --> 00:55:33.380]   The--
[00:55:33.380 --> 00:55:34.380]   The--
[00:55:34.380 --> 00:55:35.380]   The--
[00:55:35.380 --> 00:55:36.380]   The--
[00:55:36.380 --> 00:55:37.380]   The--
[00:55:37.380 --> 00:55:38.380]   The--
[00:55:38.380 --> 00:55:39.380]   The--
[00:55:39.380 --> 00:55:40.380]   The--
[00:55:40.380 --> 00:55:41.380]   The--
[00:55:41.380 --> 00:55:42.380]   The--
[00:55:42.380 --> 00:55:43.380]   The--
[00:55:43.380 --> 00:55:44.380]   The--
[00:55:44.380 --> 00:55:45.380]   The--
[00:55:45.380 --> 00:55:46.380]   The--
[00:55:46.380 --> 00:55:47.380]   The--
[00:55:47.380 --> 00:55:49.380]   The--
[00:55:49.380 --> 00:55:50.380]   The--
[00:55:50.380 --> 00:55:51.380]   The--
[00:55:51.380 --> 00:55:52.380]   The--
[00:55:52.380 --> 00:55:53.380]   The--
[00:55:53.380 --> 00:55:54.380]   The--
[00:55:54.380 --> 00:55:55.380]   The--
[00:55:55.380 --> 00:55:56.380]   The--
[00:55:56.380 --> 00:55:57.380]   The--
[00:55:57.380 --> 00:55:58.380]   The--
[00:55:58.380 --> 00:55:59.380]   The--
[00:55:59.380 --> 00:56:00.380]   The--
[00:56:00.380 --> 00:56:01.380]   The--
[00:56:01.380 --> 00:56:02.380]   The--
[00:56:02.380 --> 00:56:03.380]   The--
[00:56:03.380 --> 00:56:04.380]   The--
[00:56:04.380 --> 00:56:05.380]   The--
[00:56:05.380 --> 00:56:06.380]   The--
[00:56:06.380 --> 00:56:07.380]   The--
[00:56:07.380 --> 00:56:08.380]   The--
[00:56:08.380 --> 00:56:09.380]   The--
[00:56:09.380 --> 00:56:10.380]   The--
[00:56:10.380 --> 00:56:11.380]   The--
[00:56:11.380 --> 00:56:12.380]   The--
[00:56:12.380 --> 00:56:13.380]   The--
[00:56:13.380 --> 00:56:14.380]   The--
[00:56:14.380 --> 00:56:15.380]   The--
[00:56:15.380 --> 00:56:16.380]   The--
[00:56:16.380 --> 00:56:17.380]   The--
[00:56:17.380 --> 00:56:18.380]   The--
[00:56:18.380 --> 00:56:19.380]   The--
[00:56:19.380 --> 00:56:20.380]   The--
[00:56:20.380 --> 00:56:21.380]   The--
[00:56:21.380 --> 00:56:22.380]   The--
[00:56:22.380 --> 00:56:23.380]   The--
[00:56:23.380 --> 00:56:24.380]   The--
[00:56:24.380 --> 00:56:25.380]   The--
[00:56:25.380 --> 00:56:26.380]   The--
[00:56:26.380 --> 00:56:27.380]   The--
[00:56:27.380 --> 00:56:28.380]   The--
[00:56:28.380 --> 00:56:29.380]   The--
[00:56:29.380 --> 00:56:30.380]   The--
[00:56:30.380 --> 00:56:31.380]   The--
[00:56:31.380 --> 00:56:32.380]   The--
[00:56:32.380 --> 00:56:33.380]   The--
[00:56:33.380 --> 00:56:34.380]   The--
[00:56:34.380 --> 00:56:35.380]   The--
[00:56:35.380 --> 00:56:36.380]   The--
[00:56:36.380 --> 00:56:37.380]   The--
[00:56:37.380 --> 00:56:38.380]   The--
[00:56:38.380 --> 00:56:39.380]   The--
[00:56:39.380 --> 00:56:40.380]   The--
[00:56:40.380 --> 00:56:41.380]   The--
[00:56:41.380 --> 00:56:42.380]   The--
[00:56:42.380 --> 00:56:43.380]   The--
[00:56:43.380 --> 00:56:44.380]   The--
[00:56:44.380 --> 00:56:45.380]   The--
[00:56:45.380 --> 00:56:46.380]   The--
[00:56:46.380 --> 00:56:47.380]   The--
[00:56:47.380 --> 00:56:48.380]   The--
[00:56:48.380 --> 00:56:49.380]   The--
[00:56:49.380 --> 00:56:50.380]   The--
[00:56:50.380 --> 00:56:51.380]   The--
[00:56:51.380 --> 00:56:52.380]   The--
[00:56:52.380 --> 00:56:53.380]   The--
[00:56:53.380 --> 00:56:54.380]   The--
[00:56:54.380 --> 00:56:55.380]   The--
[00:56:55.380 --> 00:56:56.380]   The--
[00:56:56.380 --> 00:56:57.380]   The--
[00:56:57.380 --> 00:56:58.380]   The--
[00:56:58.380 --> 00:56:59.380]   The--
[00:56:59.380 --> 00:57:00.380]   The--
[00:57:00.380 --> 00:57:01.380]   The--
[00:57:01.380 --> 00:57:02.380]   The--
[00:57:02.380 --> 00:57:03.380]   The--
[00:57:03.380 --> 00:57:04.380]   The--
[00:57:04.380 --> 00:57:05.380]   The--
[00:57:05.380 --> 00:57:06.380]   The--
[00:57:06.380 --> 00:57:07.380]   The--
[00:57:07.380 --> 00:57:08.380]   The--
[00:57:08.380 --> 00:57:09.380]   The--
[00:57:09.380 --> 00:57:10.380]   The--
[00:57:10.380 --> 00:57:11.380]   The--
[00:57:11.380 --> 00:57:12.380]   The--
[00:57:12.380 --> 00:57:13.380]   The--
[00:57:13.380 --> 00:57:14.380]   The--
[00:57:14.380 --> 00:57:15.380]   The--
[00:57:15.380 --> 00:57:16.380]   The--
[00:57:16.380 --> 00:57:17.380]   The--
[00:57:17.380 --> 00:57:18.380]   The--
[00:57:18.380 --> 00:57:19.380]   The--
[00:57:19.380 --> 00:57:20.380]   The--
[00:57:20.380 --> 00:57:21.380]   The--
[00:57:21.380 --> 00:57:22.380]   The--
[00:57:22.380 --> 00:57:23.380]   The--
[00:57:23.380 --> 00:57:24.380]   The--
[00:57:24.380 --> 00:57:25.380]   The--
[00:57:25.380 --> 00:57:26.380]   The--
[00:57:26.380 --> 00:57:27.380]   The--
[00:57:27.380 --> 00:57:28.380]   The--
[00:57:28.380 --> 00:57:29.380]   The--
[00:57:29.380 --> 00:57:30.380]   The--
[00:57:30.380 --> 00:57:31.380]   The--
[00:57:31.380 --> 00:57:32.380]   The--
[00:57:32.380 --> 00:57:33.380]   The--
[00:57:33.380 --> 00:57:34.380]   The--
[00:57:34.380 --> 00:57:35.380]   The--
[00:57:35.380 --> 00:57:36.380]   The--
[00:57:36.380 --> 00:57:37.380]   The--
[00:57:37.380 --> 00:57:38.380]   The--
[00:57:38.380 --> 00:57:39.380]   The--
[00:57:39.380 --> 00:57:40.380]   The--
[00:57:40.380 --> 00:57:41.380]   The--
[00:57:41.380 --> 00:57:42.380]   The--
[00:57:42.380 --> 00:57:43.380]   The--
[00:57:43.380 --> 00:57:44.380]   The--
[00:57:44.380 --> 00:57:45.380]   The--
[00:57:45.380 --> 00:57:46.380]   The--
[00:57:46.380 --> 00:57:47.380]   The--
[00:57:47.380 --> 00:57:48.380]   The--
[00:57:48.380 --> 00:57:49.380]   The--
[00:57:49.380 --> 00:57:50.380]   The--
[00:57:50.380 --> 00:57:51.380]   The--
[00:57:51.380 --> 00:57:52.380]   The--
[00:57:52.380 --> 00:57:53.380]   The--
[00:57:53.380 --> 00:57:54.380]   The--
[00:57:54.380 --> 00:57:55.380]   The--
[00:57:55.380 --> 00:57:56.380]   The--
[00:57:56.380 --> 00:57:57.380]   The--
[00:57:57.380 --> 00:57:58.380]   The--
[00:57:58.380 --> 00:57:59.380]   The--
[00:57:59.380 --> 00:58:00.380]   The--
[00:58:00.380 --> 00:58:01.380]   The--
[00:58:01.380 --> 00:58:02.380]   The--
[00:58:02.380 --> 00:58:03.380]   The--
[00:58:03.380 --> 00:58:04.380]   The--
[00:58:04.380 --> 00:58:05.380]   The--
[00:58:05.380 --> 00:58:06.380]   The--
[00:58:06.380 --> 00:58:07.380]   The--
[00:58:07.380 --> 00:58:08.380]   The--
[00:58:08.380 --> 00:58:09.380]   The--
[00:58:09.380 --> 00:58:10.380]   The--
[00:58:10.380 --> 00:58:11.380]   The--
[00:58:11.380 --> 00:58:12.380]   The--
[00:58:12.380 --> 00:58:13.380]   The--
[00:58:13.380 --> 00:58:14.380]   The--
[00:58:14.380 --> 00:58:15.380]   The--
[00:58:15.380 --> 00:58:16.380]   The--
[00:58:16.380 --> 00:58:17.380]   The--
[00:58:17.380 --> 00:58:18.380]   The--
[00:58:18.380 --> 00:58:19.380]   The--
[00:58:19.380 --> 00:58:20.380]   The--
[00:58:20.380 --> 00:58:21.380]   The--
[00:58:21.380 --> 00:58:22.380]   The--
[00:58:22.380 --> 00:58:23.380]   The--
[00:58:23.380 --> 00:58:24.380]   The--
[00:58:24.380 --> 00:58:25.380]   The--
[00:58:25.380 --> 00:58:26.380]   The--
[00:58:26.380 --> 00:58:27.380]   The--
[00:58:27.380 --> 00:58:28.380]   The--
[00:58:28.380 --> 00:58:29.380]   The--
[00:58:29.380 --> 00:58:30.380]   The--
[00:58:30.380 --> 00:58:31.380]   The--
[00:58:31.380 --> 00:58:32.380]   The--
[00:58:32.380 --> 00:58:33.380]   The--
[00:58:33.380 --> 00:58:34.380]   The--
[00:58:34.380 --> 00:58:35.380]   The--
[00:58:35.380 --> 00:58:36.380]   The--
[00:58:36.380 --> 00:58:37.380]   The--
[00:58:37.380 --> 00:58:38.380]   The--
[00:58:38.380 --> 00:58:39.380]   The--
[00:58:39.380 --> 00:58:40.380]   The--
[00:58:40.380 --> 00:58:41.380]   The--
[00:58:41.380 --> 00:58:42.380]   The--
[00:58:42.380 --> 00:58:43.380]   The--
[00:58:43.380 --> 00:58:44.380]   The--
[00:58:44.380 --> 00:58:45.380]   The--
[00:58:45.380 --> 00:58:46.380]   The--
[00:58:46.380 --> 00:58:47.380]   The--
[00:58:47.380 --> 00:58:48.380]   The--
[00:58:48.380 --> 00:58:49.380]   The--
[00:58:49.380 --> 00:58:50.380]   The--
[00:58:50.380 --> 00:58:51.380]   The--
[00:58:51.380 --> 00:58:52.380]   The--
[00:58:52.380 --> 00:58:53.380]   The--
[00:58:53.380 --> 00:58:54.380]   The--
[00:58:54.380 --> 00:58:55.380]   The--
[00:58:55.380 --> 00:58:56.380]   The--
[00:58:56.380 --> 00:58:57.380]   The--
[00:58:57.380 --> 00:58:58.380]   The--
[00:58:58.380 --> 00:58:59.380]   The--
[00:58:59.380 --> 00:59:00.380]   The--
[00:59:00.380 --> 00:59:01.380]   The--
[00:59:01.380 --> 00:59:02.380]   The--
[00:59:02.380 --> 00:59:03.380]   The--
[00:59:03.380 --> 00:59:04.380]   The--
[00:59:04.380 --> 00:59:05.380]   The--
[00:59:05.380 --> 00:59:06.380]   The--
[00:59:06.380 --> 00:59:07.380]   The--
[00:59:07.380 --> 00:59:08.380]   The--
[00:59:08.380 --> 00:59:09.380]   The--
[00:59:09.380 --> 00:59:10.380]   The--
[00:59:10.380 --> 00:59:11.380]   The--
[00:59:11.380 --> 00:59:12.380]   The--
[00:59:12.380 --> 00:59:13.380]   The--
[00:59:13.380 --> 00:59:14.380]   The--
[00:59:14.380 --> 00:59:15.380]   The--
[00:59:15.380 --> 00:59:16.380]   The--
[00:59:16.380 --> 00:59:17.380]   The--
[00:59:17.380 --> 00:59:18.380]   The--
[00:59:18.380 --> 00:59:19.380]   The--
[00:59:19.380 --> 00:59:20.380]   The--
[00:59:20.380 --> 00:59:21.380]   The--
[00:59:21.380 --> 00:59:22.380]   The--
[00:59:22.380 --> 00:59:23.380]   The--
[00:59:23.380 --> 00:59:24.380]   The--
[00:59:24.380 --> 00:59:25.380]   The--
[00:59:25.380 --> 00:59:26.380]   The--
[00:59:26.380 --> 00:59:27.380]   The--
[00:59:27.380 --> 00:59:28.380]   The--
[00:59:28.380 --> 00:59:29.380]   The--
[00:59:29.380 --> 00:59:30.380]   The--
[00:59:30.380 --> 00:59:31.380]   The--
[00:59:31.380 --> 00:59:32.380]   The--
[00:59:32.380 --> 00:59:33.380]   The--
[00:59:33.380 --> 00:59:34.380]   The--
[00:59:34.380 --> 00:59:35.380]   The--
[00:59:35.380 --> 00:59:36.380]   The--
[00:59:36.380 --> 00:59:37.380]   The--
[00:59:37.380 --> 00:59:38.380]   The--
[00:59:38.380 --> 00:59:39.380]   The--
[00:59:39.380 --> 00:59:40.380]   The--
[00:59:40.380 --> 00:59:41.380]   The--
[00:59:41.380 --> 00:59:42.380]   The--
[00:59:42.380 --> 00:59:43.380]   The--
[00:59:43.380 --> 00:59:44.380]   The--
[00:59:44.380 --> 00:59:45.380]   The--
[00:59:45.380 --> 00:59:46.380]   The--
[00:59:46.380 --> 00:59:47.380]   The--
[00:59:47.380 --> 00:59:48.380]   The--
[00:59:48.380 --> 00:59:49.380]   The--
[00:59:49.380 --> 00:59:50.380]   The--
[00:59:50.380 --> 00:59:51.380]   The--
[00:59:51.380 --> 00:59:52.380]   The--
[00:59:52.380 --> 00:59:53.380]   The--
[00:59:53.380 --> 00:59:54.380]   The--
[00:59:54.380 --> 00:59:55.380]   The--
[00:59:55.380 --> 00:59:56.380]   The--
[00:59:56.380 --> 00:59:57.380]   The--
[00:59:57.380 --> 00:59:58.380]   The--
[00:59:58.380 --> 00:59:59.380]   The--
[00:59:59.380 --> 01:00:00.380]   The--
[01:00:00.380 --> 01:00:01.380]   The--
[01:00:01.380 --> 01:00:02.380]   The--
[01:00:02.380 --> 01:00:03.380]   The--
[01:00:03.380 --> 01:00:04.380]   The--
[01:00:04.380 --> 01:00:05.380]   The--
[01:00:05.380 --> 01:00:06.380]   The--
[01:00:06.380 --> 01:00:07.380]   The--
[01:00:07.380 --> 01:00:08.380]   The--
[01:00:08.380 --> 01:00:10.380]   The--
[01:00:10.380 --> 01:00:11.380]   The--
[01:00:11.380 --> 01:00:12.380]   The--
[01:00:12.380 --> 01:00:13.380]   The--
[01:00:13.380 --> 01:00:14.380]   The--
[01:00:14.380 --> 01:00:15.380]   The--
[01:00:15.380 --> 01:00:16.380]   The--
[01:00:16.380 --> 01:00:17.380]   The--
[01:00:17.380 --> 01:00:18.380]   The--
[01:00:18.380 --> 01:00:19.380]   The--
[01:00:19.380 --> 01:00:20.380]   The--
[01:00:20.380 --> 01:00:21.380]   The--
[01:00:21.380 --> 01:00:22.380]   The--
[01:00:22.380 --> 01:00:23.380]   The--
[01:00:23.380 --> 01:00:24.380]   The--
[01:00:24.380 --> 01:00:25.380]   The--
[01:00:25.380 --> 01:00:26.380]   The--
[01:00:26.380 --> 01:00:27.380]   The--
[01:00:27.380 --> 01:00:28.380]   The--
[01:00:28.380 --> 01:00:29.380]   The--
[01:00:29.380 --> 01:00:30.380]   The--
[01:00:30.380 --> 01:00:31.380]   The--
[01:00:31.380 --> 01:00:32.380]   The--
[01:00:32.380 --> 01:00:33.380]   The--
[01:00:33.380 --> 01:00:34.380]   The--
[01:00:34.380 --> 01:00:35.380]   The--
[01:00:35.380 --> 01:00:36.380]   The--
[01:00:36.380 --> 01:00:37.380]   The--
[01:00:37.380 --> 01:00:38.380]   The--
[01:00:38.380 --> 01:00:39.380]   The--
[01:00:39.380 --> 01:00:40.380]   The--
[01:00:40.380 --> 01:00:41.380]   The--
[01:00:41.380 --> 01:00:42.380]   The--
[01:00:42.380 --> 01:00:43.380]   The--
[01:00:43.380 --> 01:00:44.380]   The--
[01:00:44.380 --> 01:00:45.380]   The--
[01:00:45.380 --> 01:00:46.380]   The--
[01:00:46.380 --> 01:00:47.380]   The--
[01:00:47.380 --> 01:00:48.380]   The--
[01:00:48.380 --> 01:00:49.380]   The--
[01:00:49.380 --> 01:00:50.380]   The--
[01:00:50.380 --> 01:00:51.380]   The--
[01:00:51.380 --> 01:00:52.380]   The--
[01:00:52.380 --> 01:00:53.380]   The--
[01:00:53.380 --> 01:00:54.380]   The--
[01:00:54.380 --> 01:00:55.380]   The--
[01:00:55.380 --> 01:00:56.380]   The--
[01:00:56.380 --> 01:00:57.380]   The--
[01:00:57.380 --> 01:00:58.380]   The--
[01:00:58.380 --> 01:00:59.380]   The--
[01:00:59.380 --> 01:01:00.380]   The--
[01:01:00.380 --> 01:01:01.380]   The--
[01:01:01.380 --> 01:01:02.380]   The--
[01:01:02.380 --> 01:01:03.380]   The--
[01:01:03.380 --> 01:01:04.380]   The--
[01:01:04.380 --> 01:01:05.380]   The--
[01:01:05.380 --> 01:01:06.380]   The--
[01:01:06.380 --> 01:01:07.380]   The--
[01:01:07.380 --> 01:01:08.380]   The--
[01:01:08.380 --> 01:01:09.380]   The--
[01:01:09.380 --> 01:01:10.380]   The--
[01:01:10.380 --> 01:01:11.380]   The--
[01:01:11.380 --> 01:01:12.380]   The--
[01:01:12.380 --> 01:01:13.380]   The--
[01:01:13.380 --> 01:01:14.380]   The--
[01:01:14.380 --> 01:01:15.380]   The--
[01:01:15.380 --> 01:01:16.380]   The--
[01:01:16.380 --> 01:01:17.380]   The--
[01:01:17.380 --> 01:01:18.380]   The--
[01:01:18.380 --> 01:01:19.380]   The--
[01:01:19.380 --> 01:01:20.380]   The--
[01:01:20.380 --> 01:01:21.380]   The--
[01:01:21.380 --> 01:01:22.380]   The--
[01:01:22.380 --> 01:01:23.380]   The--
[01:01:23.380 --> 01:01:24.380]   The--
[01:01:24.380 --> 01:01:25.380]   The--
[01:01:25.380 --> 01:01:26.380]   The--
[01:01:26.380 --> 01:01:27.380]   The--
[01:01:27.380 --> 01:01:28.380]   The--
[01:01:28.380 --> 01:01:29.380]   The--
[01:01:29.380 --> 01:01:30.380]   The--
[01:01:30.380 --> 01:01:31.380]   The--
[01:01:31.380 --> 01:01:32.380]   The--
[01:01:32.380 --> 01:01:33.380]   The--
[01:01:33.380 --> 01:01:34.380]   The--
[01:01:34.380 --> 01:01:35.380]   The--
[01:01:35.380 --> 01:01:36.380]   The--
[01:01:36.380 --> 01:01:37.380]   The--
[01:01:37.380 --> 01:01:38.380]   The--
[01:01:38.380 --> 01:01:39.380]   The--
[01:01:39.380 --> 01:01:40.380]   The--
[01:01:40.380 --> 01:01:41.380]   The--
[01:01:41.380 --> 01:01:42.380]   The--
[01:01:42.380 --> 01:01:43.380]   The--
[01:01:43.380 --> 01:01:44.380]   The--
[01:01:44.380 --> 01:01:45.380]   The--
[01:01:45.380 --> 01:01:46.380]   The--
[01:01:46.380 --> 01:01:47.380]   The--
[01:01:47.380 --> 01:01:48.380]   The--
[01:01:48.380 --> 01:01:49.380]   The--
[01:01:49.380 --> 01:01:50.380]   The--
[01:01:50.380 --> 01:01:51.380]   The--
[01:01:51.380 --> 01:01:52.380]   The--
[01:01:52.380 --> 01:01:53.380]   The--
[01:01:53.380 --> 01:01:54.380]   The--
[01:01:54.380 --> 01:01:55.380]   The--
[01:01:55.380 --> 01:01:56.380]   The--
[01:01:56.380 --> 01:01:57.380]   The--
[01:01:57.380 --> 01:01:58.380]   The--
[01:01:58.380 --> 01:01:59.380]   The--
[01:01:59.380 --> 01:02:00.380]   The--
[01:02:00.380 --> 01:02:01.380]   The--
[01:02:01.380 --> 01:02:02.380]   The--
[01:02:02.380 --> 01:02:03.380]   The--
[01:02:03.380 --> 01:02:04.380]   The--
[01:02:05.380 --> 01:02:06.380]   The--
[01:02:06.380 --> 01:02:07.380]   The--
[01:02:07.380 --> 01:02:08.380]   The--
[01:02:08.380 --> 01:02:09.380]   The--
[01:02:09.380 --> 01:02:10.380]   The--
[01:02:10.380 --> 01:02:11.380]   The--
[01:02:11.380 --> 01:02:12.380]   The--
[01:02:12.380 --> 01:02:13.380]   The--
[01:02:13.380 --> 01:02:14.380]   The--
[01:02:14.380 --> 01:02:15.380]   The--
