;FFMETADATA1
title=The Echo Chamber
artist=TWiT
album_artist=TWiT
album=This Week in Google
track=424
genre=Podcast
comment=http://twit.tv/twig
copyright=These netcasts are released under a Creative Commons License - Attribution-NonCommercial-NoDerivatives 4.0 International. TWiT and TWiT Logo are registered trademarks of Leo Laporte.
publisher=TWiT
date=2017
encoder=Lavf59.27.100

[00:00:00.000 --> 00:00:04.880]   It's time for Twig this week in Google. I'm Jason Howell filling in for Leo one last week
[00:23:19.360 --> 00:23:25.840]   Google showed off with its a tap division, um, which is kind of its experimental technology division
[00:23:25.840 --> 00:23:30.160]   Project jacard, which is essentially fabric that has conductive
[00:23:30.160 --> 00:23:36.880]   Electronics ins interwoven into the fabric so you can do things like make the sleeve
[00:23:36.880 --> 00:23:41.520]   Which is the case with the levi jacket here make the sleeve touch sensitive
[00:23:41.840 --> 00:23:48.480]   So it can connect to I and sync with your phone so that in this case while you're riding your bicycle around New York city
[00:23:48.480 --> 00:23:52.000]   Instead of having to like look at your phone to switch songs
[00:23:52.000 --> 00:23:55.840]   You just brush your sleeve and it switches to the next track
[00:23:55.840 --> 00:23:59.200]   Well, now we're finally seeing the the fruits of all of that effort
[00:23:59.200 --> 00:24:06.160]   With a 350 dollar jacket called levi's commuter trucker jacket the non-tech version costs 148
[00:24:06.160 --> 00:24:10.560]   This is the one that has project jacard interwoven into the sleeves
[00:24:11.120 --> 00:24:17.040]   And uh, I got to ask you guys 350 worth it. Is this a jacket that you would buy? What do you think?
[00:24:17.040 --> 00:24:29.200]   No, but you know what I would buy and in here's
[00:24:29.200 --> 00:24:36.320]   I would buy actually jacard probably not interwoven into my couch because my couch is going to last for you know
[00:24:36.320 --> 00:24:41.600]   Hopefully like 10 years maybe longer and I'm a little doubtful of the technology
[00:24:41.600 --> 00:24:48.320]   But like a little flap that I could stick on my couch like a little couch doily that has this capability that might be kind of fun
[00:24:48.320 --> 00:24:50.880]   um, but
[00:24:50.880 --> 00:24:53.840]   in a jacket that kind of cost for
[00:24:53.840 --> 00:24:59.680]   No, no, I'm much more excited about actually apples air pod plus
[00:24:59.680 --> 00:25:03.040]   It's watch for something like that where I can just ask serrated to do something for me
[00:25:03.440 --> 00:25:08.400]   Or you know get google so I can just talk to it while i'm biking that that feels much more reasonable
[00:25:08.400 --> 00:25:11.040]   I like the idea of a google doily
[00:25:11.040 --> 00:25:14.640]   Um, google doily go on that go on the record with that
[00:25:14.640 --> 00:25:17.680]   Uh, well and
[00:25:17.680 --> 00:25:19.520]   It's also the case that like
[00:25:19.520 --> 00:25:25.840]   For 350 dollars you're locked into one look and maybe you really enjoy springsteen or maybe that really fits with you know
[00:25:25.840 --> 00:25:31.200]   Your personal fashion statement, but if I had a google doily then I could you know or I or google
[00:25:31.200 --> 00:25:35.120]   You know just a piece of fabric you could wear like when you're running or headband or something
[00:25:35.120 --> 00:25:38.480]   Then you could you know, you could have it be modular. Uh, right?
[00:25:38.480 --> 00:25:41.520]   Gekard sweatbands. Oh my gosh you guys
[00:25:41.520 --> 00:25:44.240]   That's what we need like this
[00:25:44.240 --> 00:25:48.560]   Oh sweat i was thinking headband
[00:25:48.560 --> 00:25:54.400]   Yeah, that would work too actually man. There's a whole lineup here
[00:25:54.400 --> 00:25:58.640]   Do do we think that uh the potential of jikard will take it that far?
[00:25:58.720 --> 00:26:04.320]   I mean this is this is the first product it took a long time now mind you they they say they waited until this fall
[00:26:04.320 --> 00:26:10.640]   They probably could have it released it sooner, but the the fashion industry works on a different timetable, right?
[00:26:10.640 --> 00:26:12.880]   This is a jacket that's perfect for the fall
[00:26:12.880 --> 00:26:19.920]   Seasons that they kind of had to wait until now to release it and it definitely has a very specific target audience
[00:26:19.920 --> 00:26:22.560]   You know of a bicyclist essentially
[00:26:22.560 --> 00:26:25.600]   Um, but I mean do we see jikard
[00:26:26.400 --> 00:26:28.720]   Going in in large numbers to other
[00:26:28.720 --> 00:26:34.960]   Types of wearables or is this one of those projects one of those google projects that it's neat that they did it
[00:26:34.960 --> 00:26:38.080]   It's neat that they tried it, but probably not gonna see much more of it
[00:26:38.080 --> 00:26:43.520]   I so I don't know if you saw this story. I think it was on the rundown about it
[00:26:43.520 --> 00:26:51.120]   You can't wash it more than 10 times. Yes, so that feels like maybe actual clothing isn't the right
[00:26:51.680 --> 00:26:56.240]   Venue, although, you know, I don't know if I've washed my jackets 10 times. Yeah, that's my question. Yeah
[00:26:56.240 --> 00:27:03.280]   So fair, but if there's a durability question about it, it's very expensive to pay for
[00:27:03.280 --> 00:27:09.120]   What is what 35 bucks between between washing? Um, so
[00:27:09.120 --> 00:27:14.480]   Again, clothes may not be the right form factor. I don't think doilies probably are either but
[00:27:14.480 --> 00:27:18.960]   Trying to figure out some sort of transitional a place to put
[00:27:19.840 --> 00:27:25.360]   Fabric connectivity and fabric is actually a really cool idea and I I think it'd be interesting in like cars
[00:27:25.360 --> 00:27:28.240]   Like the upholstery and cars maybe
[00:27:28.240 --> 00:27:33.120]   Armrests and furniture again. I don't know
[00:27:33.120 --> 00:27:35.840]   Yeah, it's like
[00:27:35.840 --> 00:27:41.360]   I mean as far as like embedding it into things that aren't closed it would have to be embedded into something
[00:27:41.360 --> 00:27:47.360]   Like the car actually makes a whole lot of sense because you're only ever really sitting in that driver's seat
[00:27:47.360 --> 00:27:50.640]   Like there's always someone sitting in the driver's seat. So having a panel
[00:27:50.640 --> 00:27:53.920]   You know that that is responsive in that way
[00:27:53.920 --> 00:27:58.640]   Like it's always going to get used because there's no other way to do it like a couch or a sofa
[00:27:58.640 --> 00:28:03.760]   Sofa actually prime example of you had connectivity built into the armrest of a sofa
[00:28:03.760 --> 00:28:06.960]   That only works if you're sitting on that side of the sofa if you're on the other side
[00:28:06.960 --> 00:28:10.320]   It's way more inconvenient for you to have to get up and go over there and do the thing
[00:28:10.320 --> 00:28:14.320]   Wait, who says you can't build it on both arms? Come on. I suppose so
[00:28:14.960 --> 00:28:20.240]   Weaving technology into fabric here. Come on. That's true. That's a good point. What do you think that?
[00:28:20.240 --> 00:28:23.440]   Well, and there's a there's a $50 kit called makey makey
[00:28:23.440 --> 00:28:28.480]   That lets you hook up, you know two alligator clips to almost anything like bananas
[00:28:28.480 --> 00:28:30.640]   And then you can use that as a sensor input
[00:28:30.640 --> 00:28:36.320]   So I feel like if you could make the fabric be you know compatible with a system like that
[00:28:36.320 --> 00:28:42.000]   You know, so it's like a little label like scotch guard except it's you know controllable fabric or something like that
[00:28:42.160 --> 00:28:46.080]   Then yeah, you got it on both sides of the couch. You could have it in the upholstery on the car
[00:28:46.080 --> 00:28:51.600]   It just doesn't feel like you got to lock it into one platform of a particular
[00:28:51.600 --> 00:28:54.320]   item of clothing so
[00:28:54.320 --> 00:28:59.040]   Yeah, for me it feels very neat that you're able to do this
[00:28:59.040 --> 00:29:01.840]   I just don't know how essential it is, but maybe i'm not
[00:29:01.840 --> 00:29:07.600]   Maybe i'm not the right person to think about like you know the future of technology in that regard, right?
[00:29:07.600 --> 00:29:10.160]   Like when I think about it embedded into a couch
[00:29:10.160 --> 00:29:13.120]   I'm like, well, what do I need that for? I just use I either use my voice
[00:29:13.120 --> 00:29:18.800]   Or you know voice is actually very convenient now that I have my google home in the living room
[00:29:18.800 --> 00:29:22.000]   I really need to turn off the lights or turn on the tv I can do it with my voice
[00:29:22.000 --> 00:29:28.640]   Do I choose to no because I always have that remote there that does everything that I needed to do and that just is fine
[00:29:28.640 --> 00:29:33.440]   But maybe this could eliminate your remote. It's not later lens. Yeah, that's right. That's right
[00:29:33.440 --> 00:29:36.400]   So for the people who lose their remotes all the time
[00:29:36.400 --> 00:29:39.040]   Perfect. It's now your couch
[00:29:39.760 --> 00:29:46.800]   Your couch is now your remote. Yes, exactly the biggest remote you have in your home is your couch
[00:29:46.800 --> 00:29:51.600]   Uh, let's hope you don't replace your couch very often
[00:29:51.600 --> 00:29:55.680]   And also, you know washing your couch how many washes until
[00:29:55.680 --> 00:30:02.800]   It stops or how many times you're gonna have to update the firmware on your couch or you know, oh my
[00:30:04.080 --> 00:30:09.120]   Yeah, my couch has malware. So actually what this means though is that in the future
[00:30:09.120 --> 00:30:15.680]   We will have to plug our couches into the wall socket. Yes. This is the thing we are not used to yet
[00:30:15.680 --> 00:30:22.960]   But a couch we need a wall socket to plug it into otherwise that technology is not going to work needs to be powered somehow
[00:30:22.960 --> 00:30:28.880]   Yeah, yeah, and it wouldn't be uh energy harvesting like there's no kinetic energy on your couch
[00:30:32.320 --> 00:30:38.080]   And then the next generation, you know, they'll have all these features built into the couch and so you'll have your kids
[00:30:38.080 --> 00:30:40.160]   Someone who will have you rebooted your couch
[00:30:40.160 --> 00:30:44.560]   Control alt delete on your couch
[00:30:44.560 --> 00:30:47.920]   It's a pain. It's a pain and I don't like the future at all
[00:30:47.920 --> 00:30:50.640]   Future sounds like a video
[00:30:50.640 --> 00:30:55.520]   We're back to doilies. All right. That's really what it boils down to grandma's grandma's google doily. All right
[00:30:55.520 --> 00:30:57.680]   I like that. I think that's a good direction
[00:30:57.680 --> 00:31:00.880]   Um, real quick here one thing that we didn't touch on that
[00:31:00.880 --> 00:31:04.720]   Um, I doubt this is gonna appear next next week, but this is new
[00:31:04.720 --> 00:31:07.440]   Uh new information that we have about
[00:31:07.440 --> 00:31:13.520]   Google's plans to work with google home and kind of spruce it up with a larger premium model
[00:31:13.520 --> 00:31:17.840]   They apparently they're working on a version that has stereo speakers
[00:31:17.840 --> 00:31:22.080]   I don't know how you do that in that small form factor. Maybe it's not a small form factor
[00:31:22.080 --> 00:31:24.800]   Maybe it's like a boom box. That would actually be kind of cool
[00:31:24.800 --> 00:31:28.720]   Uh, the google home max is apparently the internal name for it
[00:31:28.800 --> 00:31:33.840]   That's tentative at this place at this point. It would be to challenge the sonos play three system
[00:31:33.840 --> 00:31:37.920]   Would be using premium materials premium build quality
[00:31:37.920 --> 00:31:39.840]   and uh
[00:31:39.840 --> 00:31:43.840]   Yeah, I mean, I guess this makes sense and we'll talk about amazon's
[00:31:43.840 --> 00:31:49.280]   Big stream of announcements that kind of ties into what google is probably doing as well
[00:31:49.280 --> 00:31:52.720]   It seems like they're both kind of building out their portfolio around
[00:31:52.720 --> 00:31:58.000]   around this type of hardware, but uh, do you think a stereo google home is is necessary?
[00:31:58.080 --> 00:32:02.720]   Maybe it's maybe it's not as much stereo as it is high-five version of google home
[00:32:02.720 --> 00:32:06.160]   Uh, either of you want that to use it in that way
[00:32:06.160 --> 00:32:10.160]   I'm a skeptic
[00:32:10.160 --> 00:32:11.680]   I'm like
[00:32:11.680 --> 00:32:14.720]   I've had this argument with friends who have sonos and they've spent like
[00:32:14.720 --> 00:32:20.160]   Thousands of dollars on their sonos and they're like I can walk from room to room and the audio is seamless
[00:32:20.160 --> 00:32:23.120]   And i'm like, you know what else walks from room to room with you
[00:32:23.520 --> 00:32:28.080]   Is your phone and it's really not that hard to like place the audio on your phone
[00:32:28.080 --> 00:32:32.720]   Maybe it'll have stereo speakers on the front and then you can get good audio that way
[00:32:32.720 --> 00:32:34.960]   And it's just you know, it's always with you
[00:32:34.960 --> 00:32:40.000]   It's always easy to have your music with you as opposed to weird bluetooth connectivity and all that sort of stuff
[00:32:40.000 --> 00:32:41.040]   So so
[00:32:41.040 --> 00:32:45.440]   I don't know I I tend to be a fan of like i'll just have one device and carry it with me rather than like
[00:32:45.440 --> 00:32:48.480]   Blanketing my home and speakers, but that's just wait
[00:32:49.360 --> 00:32:56.000]   So you listen to actual real music on your phone and you just walk around with it and you put the phone down and you listen to the music coming from it
[00:32:56.000 --> 00:33:00.480]   Yeah, i'm also a barbarian like I you know eat out of the can and
[00:33:00.480 --> 00:33:03.360]   No, no, don't listen to me
[00:33:03.360 --> 00:33:09.120]   No, i'm like i'm just i'm just making sure I understood this i'm like so you just okay. That's the way this happens. Yeah
[00:33:09.120 --> 00:33:12.640]   There's zero configuration. You have one device
[00:33:12.640 --> 00:33:18.800]   It just goes and that's why i'm so incredibly annoyed that they're like, oh by the way, you don't need a headphone jack on your phone
[00:33:18.800 --> 00:33:22.720]   I'm like that is literally the only jack i need on my phone is the headphone jack
[00:33:22.720 --> 00:33:26.480]   Like, oh, it's got to be thinner i'm like, no, it doesn't need to be thinner it needs more battery life
[00:33:26.480 --> 00:33:29.840]   Sorry, okay. I'm into rant. Oh, so you listen on a headset
[00:33:29.840 --> 00:33:34.720]   Uh, I do both I do both okay. Um
[00:33:34.720 --> 00:33:40.320]   Okay, so that is that is i'm gonna say it right here you're kind of weird i mean
[00:33:40.320 --> 00:33:44.400]   I have no problem
[00:33:44.400 --> 00:33:50.640]   Audio experience. I mean, I I would personally opt for yeah better speakers
[00:33:50.640 --> 00:33:56.320]   Allowing it to play in in rooms, but I also see the other side of this at least with my kids
[00:33:56.320 --> 00:34:01.440]   We have a nexus 5x that I have repurposed i've i've set it up with family links
[00:34:01.440 --> 00:34:07.120]   So it all it can do the only thing it can do is it can run google music on it
[00:34:07.120 --> 00:34:10.720]   And that's because my kids if they get ahold of the screen
[00:34:10.800 --> 00:34:15.520]   They will never leave it, but I want them to have the ability to always play music anytime
[00:34:15.520 --> 00:34:22.160]   And so it's like well, how do I get rid of all the other screen things but still let them do what is today's you know equivalent to a boombox
[00:34:22.160 --> 00:34:25.840]   Which is you know have all your music and in the clouds streaming on a service?
[00:34:25.840 --> 00:34:28.960]   So I give them that and uh and that tends to work
[00:34:28.960 --> 00:34:32.560]   But they know how to connect it to the speakers throughout the the house
[00:34:32.560 --> 00:34:34.160]   They know how to do this yet
[00:34:34.160 --> 00:34:39.120]   They always choose to just play it from the the phone and the phone goes with them everywhere and that's just good enough
[00:34:39.200 --> 00:34:42.240]   So I see both sides of this I would not choose to do that
[00:34:42.240 --> 00:34:46.160]   But it's certainly convenient mp3 is one out right?
[00:34:46.160 --> 00:34:50.240]   Convenient yeah, mp3 are like six kilobits. It's fine, you know
[00:34:50.240 --> 00:34:55.040]   So, okay, I I on the other hand in super stoked
[00:34:55.040 --> 00:34:56.240]   I'm
[00:34:56.240 --> 00:35:00.080]   I'm mad. I you kind of lost credibility on the audio question. I feel
[00:35:00.080 --> 00:35:03.360]   Like oh
[00:35:03.360 --> 00:35:05.040]   Okay
[00:35:05.040 --> 00:35:10.480]   So there's there's a couple things here one is this feels like okay. Yes competing with home pod
[00:35:10.480 --> 00:35:12.480]   But also on october 4th
[00:35:12.480 --> 00:35:15.760]   Sonos is going to make a big product announcement as well
[00:35:15.760 --> 00:35:18.560]   Presumably new
[00:35:18.560 --> 00:35:23.440]   Hardware new speakers, but also the ability to work with amazon echo so
[00:35:23.440 --> 00:35:26.080]   Keeping that in mind too
[00:35:26.080 --> 00:35:29.200]   And then yes, we just got all the echo stuff that we'll talk about later
[00:35:29.200 --> 00:35:33.840]   Uh, this feels like it's necessary. I mean the google home isn't
[00:35:34.640 --> 00:35:35.600]   And
[00:35:35.600 --> 00:35:39.760]   It's not terrible, but it's not great. It's not the only speaker I would ever need so
[00:35:39.760 --> 00:35:45.200]   Yeah, I I guess I buy it. I don't really use my home very much though. So I'm kind of
[00:35:45.200 --> 00:35:49.920]   I don't know I use I use the echo far more than I use the home
[00:35:49.920 --> 00:35:54.400]   Yeah, and I I do not have an echo so I don't know the point of comparison
[00:35:54.400 --> 00:35:59.600]   But I do know that probably 80% of what I use our google homes for is playing music
[00:36:00.080 --> 00:36:04.160]   You know because it's just easy to just fire it off before I got the google home
[00:36:04.160 --> 00:36:06.960]   I've been telling myself for years because I'm a big music fan
[00:36:06.960 --> 00:36:09.600]   But I had fallen out of the habit of listening to music
[00:36:09.600 --> 00:36:14.000]   I had just gotten really used to you know, we do podcasts so I started listening to podcasts and I started having
[00:36:14.000 --> 00:36:18.480]   Podcast guilt because all the music that I spent my childhood and you know
[00:36:18.480 --> 00:36:22.800]   A younger year's listening to like I just stopped listening to it
[00:36:22.800 --> 00:36:25.040]   Then we got a google home and now I listen to music all the time
[00:36:25.040 --> 00:36:27.440]   So it's it's become one of the main reasons
[00:36:27.440 --> 00:36:30.320]   So I would totally get one of these if it makes it sound better sure
[00:36:30.320 --> 00:36:34.400]   Although the current one is totally fine too. Maybe it's not the best sound in the world
[00:36:34.400 --> 00:36:38.160]   But it's good enough for what I need it's better than playing it through my phone
[00:36:38.160 --> 00:36:42.080]   I'm sorry
[00:36:42.080 --> 00:36:47.440]   I'm gonna call it now. This is the new minimalism trend where people are like
[00:36:47.440 --> 00:36:53.760]   I just spent four hours of my weekend configuring my sonos or whatever, but the bluetooth still doesn't work
[00:36:53.760 --> 00:36:55.760]   And I can't get this after work
[00:36:56.000 --> 00:36:59.600]   Okay, stop stop right there. That's a beauty of sonos. It takes like 10 minutes
[00:36:59.600 --> 00:37:03.840]   I have six sonos's I I am one of those people who spent lots of money
[00:37:03.840 --> 00:37:05.280]   And
[00:37:05.280 --> 00:37:06.640]   I wait, you know what I would love though
[00:37:06.640 --> 00:37:11.120]   What if like on sonos google and sonos teamed up and they were like by the way
[00:37:11.120 --> 00:37:13.040]   Just tell google assistant to play you know
[00:37:13.040 --> 00:37:17.120]   Beyonce on your sonos living room sonos and that happened because that would be
[00:37:17.120 --> 00:37:21.440]   Freaking amazing. Is there no integration between google home and sonos right now?
[00:37:21.440 --> 00:37:25.120]   I I don't know because there's there's no integration between sonos and anyone
[00:37:25.760 --> 00:37:27.760]   Basically no official integration
[00:37:27.760 --> 00:37:34.960]   I'm kind of done with like, you know, this company has this territorial, you know choice towards this other company and so
[00:37:34.960 --> 00:37:39.280]   Just do it on your phone man. It's always it always works on your phone
[00:37:39.280 --> 00:37:47.200]   It just works just work. I never I never have my phone. This is this is a girl problem
[00:37:47.200 --> 00:37:52.000]   But it's it's a real one. It's a legit problem. I don't have pockets and everything so the phone
[00:37:53.040 --> 00:37:59.120]   Sometimes it's not next to me. Yeah, okay. That's fair. Sometimes I do that on my purpose
[00:37:59.120 --> 00:38:06.720]   Fridge and leave because you know what that way I could live my life without being notified to death
[00:38:06.720 --> 00:38:12.640]   Uh, but that's just me, you know, it's right back to the the minimalism thing that you're talking about Matt
[00:38:12.640 --> 00:38:15.760]   Sometimes you just need to step away and simplify a little bit
[00:38:15.760 --> 00:38:19.360]   Uh, let's take a quick break and thank the sponsor of this episode
[00:38:19.360 --> 00:38:23.440]   And then we'll get back to talking more about google and also amazon's big announcements
[00:38:23.440 --> 00:38:25.920]   We keep mentioning that so we should probably get to that at some point
[00:38:25.920 --> 00:38:34.080]   But first let's take a minute to thank casper the sponsor of this episode casper is an online retailer of premium mattresses
[00:38:34.080 --> 00:38:38.640]   For a fraction of the cost we have two caspers in our house and a third mattress
[00:38:38.640 --> 00:38:42.240]   That is not a casper and it is on our list to replace that with a casper
[00:38:42.240 --> 00:38:46.960]   That's how good it is because anytime we end up having to lay down on that other mattress for just like man
[00:38:46.960 --> 00:38:51.600]   This is uncomfortable. This is not the same casper is revolutionizing the mattress industry
[00:38:51.600 --> 00:38:58.720]   By cutting the cost of dealing with resailors and showrooms and then passing the savings directly to the consumer you
[00:38:58.720 --> 00:39:06.160]   Casper's mattress is an obsessively engineered mattress at a fair price casper is made of supportive memory foams
[00:39:06.160 --> 00:39:10.240]   Uh for a sleep surface with just the right sink just the right bounce
[00:39:10.240 --> 00:39:15.120]   It's exactly what you want plus its breathable design sleeps cool to help you regulate your temperature
[00:39:15.520 --> 00:39:18.400]   Throughout the night and I can attest to that part especially
[00:39:18.400 --> 00:39:24.800]   Uh, it does really well in that regard a casper mattress provides long lasting comfort and support
[00:39:24.800 --> 00:39:30.320]   And you can buy it easily online like you're used to buying so many other things completely risk free
[00:39:30.320 --> 00:39:35.120]   Uh, we've you know, we've had our casper mattress now for like I think a couple of years
[00:39:35.120 --> 00:39:40.160]   We've had it in our master and we also got one in our in our girls bedroom. One of our girls bedroom
[00:39:40.160 --> 00:39:43.440]   Uh, we all love it super soft. It's comfortable casper
[00:39:44.000 --> 00:39:47.520]   Really understands and this is pretty important how important it is
[00:39:47.520 --> 00:39:54.560]   For truly testing truly trying out that mattress in a reality sort of setting like in your home
[00:39:54.560 --> 00:39:58.320]   You're going to spend a third of your life on a mattress so it better be comfortable
[00:39:58.320 --> 00:40:03.280]   So casper offers free delivery and painless returns within a hundred day period
[00:40:03.280 --> 00:40:06.560]   So you don't have to lie down in a showroom and make that split decision
[00:40:06.560 --> 00:40:09.440]   Which is what we did on the first mattress that we now hate
[00:40:10.080 --> 00:40:16.640]   Uh, and did you know statistically lying on a bed in a showroom has no correlation to whether it is the right bed for you
[00:40:16.640 --> 00:40:21.040]   It's really hard to make that determination. You'll really get that by sleeping on it
[00:40:21.040 --> 00:40:25.760]   Uh, you know day in day out and then you really understand why it's so great
[00:40:25.760 --> 00:40:33.280]   Casper recently introduced the casper wave mattress which features a natural geometry support system and a new top layer
[00:40:33.280 --> 00:40:39.520]   Casper mattresses uphold the highest environmental production standards and are made in the usa
[00:40:40.000 --> 00:40:44.640]   Free shipping and returns to the us and canada and now the uk as well
[00:40:44.640 --> 00:40:51.280]   Get a casper mattress today. You can save an additional $50 towards a mattress purchased by going to casper.com
[00:40:51.280 --> 00:40:57.040]   Slash twig promo code twig that's twig. That's t w i g is the promo code there
[00:40:57.040 --> 00:41:03.440]   That's casper.com slash twig with the promo code twig and you'll save an additional $50 off
[00:41:03.440 --> 00:41:06.960]   Uh mattress purchase terms and conditions do apply there
[00:41:06.960 --> 00:41:10.640]   But check it out go to casper.com slash twig and use the promo code twig
[00:41:10.640 --> 00:41:18.000]   Uh, check out and you'll get that discount. We think casper for their support of this week in google
[00:41:18.000 --> 00:41:19.920]   Uh
[00:41:19.920 --> 00:41:23.200]   Right, i'm sure we've got hey, well, let's let's just jump over to amazon
[00:41:23.200 --> 00:41:26.160]   We keep talking about it this way. We don't have to dance around it anymore
[00:41:26.160 --> 00:41:31.120]   Um, I feel like I feel like this was a very surprise announcement on amazon's part
[00:41:31.120 --> 00:41:35.760]   I had no idea that there was an event. Maybe I was just out of the loop, but then suddenly
[00:41:36.400 --> 00:41:39.600]   Boom boom boom it was like five million products were being announced
[00:41:39.600 --> 00:41:42.800]   And uh, we've got them all here while we don't have them in studio
[00:41:42.800 --> 00:41:47.760]   But we've got them to talk about amazon showed off first a new smaller echo device
[00:41:47.760 --> 00:41:51.920]   Um, it's wrapped in cloth. It's not quite half the size
[00:41:51.920 --> 00:41:58.560]   But it's it's probably like I don't know it probably cuts off a third a third of the size of the original echo
[00:41:58.560 --> 00:42:02.720]   But it's wrapped in cloth. So maybe it fits into your home a little bit better
[00:42:02.720 --> 00:42:05.760]   Uh, $99 you could get a three pack
[00:42:06.320 --> 00:42:08.960]   If you like buying in packs for $250
[00:42:08.960 --> 00:42:13.440]   Uh, you just add three to the cart and then you get a 50 50 discount applied there
[00:42:13.440 --> 00:42:20.160]   and uh, apparently this well with a three pack obviously it offers the echoes new multi-room
[00:42:20.160 --> 00:42:23.680]   Functionality so you can get these between rooms like we're just talking about
[00:42:23.680 --> 00:42:26.320]   Uh, matt will not do that
[00:42:26.320 --> 00:42:28.640]   Uh, many others will
[00:42:28.640 --> 00:42:34.160]   Uh, and then you can also make free calls in the us, canada and mexico as well as 9-1-1 calls
[00:42:34.160 --> 00:42:38.400]   I'm assuming this because you can plug the phone into this which that's what you can do with another device
[00:42:38.400 --> 00:42:40.320]   They announced which we'll talk about in a second, but
[00:42:40.320 --> 00:42:45.520]   smaller echo $99 so lowering the uh, the entry point for
[00:42:45.520 --> 00:42:49.200]   Kind of what used to be premium echo functionality
[00:42:49.200 --> 00:42:54.080]   Um, which thanks stacey. I know that you are an echo user. What do you think about this?
[00:42:54.080 --> 00:42:58.960]   Man, I'm super excited now. So I I looked at this and I was
[00:42:58.960 --> 00:43:02.480]   I was kind of bummed that I do not have like the wood grained
[00:43:04.080 --> 00:43:08.080]   Faux wood grained echo. I'm like, oh, that's kind of neat. Um, I have
[00:43:08.080 --> 00:43:10.640]   See in my house, I've got two dots and two
[00:43:10.640 --> 00:43:17.600]   Two normal sized echoes and so I really I'm running out of rooms. I could buy one more and put it in
[00:43:17.600 --> 00:43:22.000]   I've got yeah, I've got one more room. I could use it in so
[00:43:22.000 --> 00:43:29.360]   It I probably would buy it, but I may actually go for there's two other products that I'm really excited about so
[00:43:29.360 --> 00:43:31.920]   Okay, the plus
[00:43:31.920 --> 00:43:35.840]   Let's talk about the plus. All right. All right. Well, the plus is it's kind of hard to call
[00:43:35.840 --> 00:43:36.800]   I mean, well, okay
[00:43:36.800 --> 00:43:40.800]   So the plus is the more premium of the devices that they showed off today
[00:43:40.800 --> 00:43:45.440]   Although it's still cheaper than the current echo or the like the original echo
[00:43:45.440 --> 00:43:48.800]   It's $149 which is $30 cheaper than the original echo
[00:43:48.800 --> 00:43:53.280]   But the echo plus retains the big bigger form factor of the original
[00:43:53.280 --> 00:43:59.360]   They've kind of redesigned a little bit of the material and everything to make it look a little sleeker and everything a little bit more refined
[00:43:59.840 --> 00:44:03.920]   Um, it uh, it has a built-in smart home hub
[00:44:03.920 --> 00:44:08.400]   For smart home control. It also includes higher-end sound
[00:44:08.400 --> 00:44:13.120]   And components for those who play their music through an echo and not on their phone
[00:44:13.120 --> 00:44:18.400]   Uh, it ships with sorry bad. I can't help it. It's all good. It's all good
[00:44:18.400 --> 00:44:22.960]   Ships with I'm proud. Yes wear it like a badge of honor
[00:44:24.160 --> 00:44:29.200]   It ships with a hue light bulb in the box, which I think is there to kind of prove that
[00:44:29.200 --> 00:44:33.040]   This is meant to control to be a hub for your smart home
[00:44:33.040 --> 00:44:38.960]   Um, stacey, do you know what what is the standard that's built into here because I mean I have hue at home
[00:44:38.960 --> 00:44:43.840]   And it requires a new light bulb hub the hue uses zigby
[00:44:43.840 --> 00:44:47.280]   But it uses it uses I think zigby ha
[00:44:47.280 --> 00:44:51.120]   So zigby's kind of a pain because there were many variations on this standard
[00:44:51.520 --> 00:44:54.880]   Uh software profiles so things could get kind of wacky between things
[00:44:54.880 --> 00:44:57.520]   But the fact that there is no hub
[00:44:57.520 --> 00:45:03.440]   They're basically saying that hey, the hue guys are like, yeah, this thing talks zigby
[00:45:03.440 --> 00:45:05.600]   And we're gonna just talk to it and you don't need a hub
[00:45:05.600 --> 00:45:09.280]   As someone who has I kid you not 10 different hubs
[00:45:09.280 --> 00:45:13.440]   I can see if I bought one of these I could get rid of like
[00:45:13.440 --> 00:45:18.080]   Six of them which totally worthwhile because my little server closet is
[00:45:18.080 --> 00:45:20.720]   It's the hub home
[00:45:20.880 --> 00:45:23.680]   And I would I would love this and you know, everybody who
[00:45:23.680 --> 00:45:27.760]   Who listens to my show would be excited too because I give away my hubs when i'm done with them
[00:45:27.760 --> 00:45:31.280]   So they'd be like, yeah, I get a wing hub. I get a smart things you get a phillips hue
[00:45:31.280 --> 00:45:35.440]   So basically this hub is going to replace multiple other hubs
[00:45:35.440 --> 00:45:38.000]   Uh that's that's a thought yes
[00:45:38.000 --> 00:45:43.200]   I that that would be my hope I would lose the software functionality so like
[00:45:43.200 --> 00:45:50.720]   In this this is something to think about like if I had this and I had the phillips hue bulb
[00:45:51.120 --> 00:45:55.360]   Would I use the phillips hue app or would I just run it through the amazon echo
[00:45:55.360 --> 00:46:00.720]   Right and that's a real question for people who are partnering too because phillips hue wants my email address
[00:46:00.720 --> 00:46:04.560]   It wants all this data and information for itself, but if it's going through the amazon echo
[00:46:04.560 --> 00:46:07.280]   How does it feel about that? I don't know
[00:46:07.280 --> 00:46:13.360]   Um, yeah, the same thing in a hue bulb in the in the package so they're well. Yeah, so that it that
[00:46:13.360 --> 00:46:18.000]   Are they I mean? Well, did amazon actually because you know amazon doesn't always
