;FFMETADATA1
title=Looking for Mr. Goodswipe
artist=TWiT
album_artist=TWiT
album=This Week in Google
track=525
genre=Podcast
comment=http://twit.tv/twig
copyright=These netcasts are released under a Creative Commons License - Attribution-NonCommercial-NoDerivatives 4.0 International. TWiT and TWiT Logo are registered trademarks of Leo Laporte.
publisher=TWiT
date=2019
encoder=Lavf59.27.100

[00:00:00.000 --> 00:00:04.640]   Coming up on Twig this week in Google I'm Jason Howell joining me Jeff Jarvis and Ant Pruitt
[00:25:00.400 --> 00:25:05.120]   Everything you need to know about the the new pixel for
[00:25:05.120 --> 00:25:08.280]   Excel and you know kind of goes into some of the
[00:25:09.000 --> 00:25:13.960]   Features like you know the the full body design the software features the redesigned camera app
[00:25:13.960 --> 00:25:19.840]   It shows the smooth display which is a toggle so you can turn on 90 Hertz refresh instead of 60 Hertz
[00:25:19.840 --> 00:25:26.480]   Screen attention which knows when you're looking at the display to keep it on versus when you look away
[00:25:26.480 --> 00:25:29.600]   Then it will actually allow it to time out that sort of stuff
[00:25:29.600 --> 00:25:37.040]   I wonder about that that ambient control and you know how much juice is going to be used with that as well as with the
[00:25:37.520 --> 00:25:43.080]   Refresh rate. Yeah, I kind of the battery aspects of something like that because I know with this layer
[00:25:43.080 --> 00:25:47.640]   Yeah, I can't speak. I know with this last update to my old pixel
[00:25:47.640 --> 00:25:54.800]   Battery life is just going up exponentially. Okay, but I don't have all of these extra sensors and yeah
[00:25:54.800 --> 00:26:00.520]   features like this that the pixel 4 allegedly will have right the soul the solely radar
[00:26:00.520 --> 00:26:07.280]   How much is that gonna require are we gonna go back to bad battery life now? I hope not
[00:26:07.640 --> 00:26:09.640]   I don't I don't yeah
[00:26:09.640 --> 00:26:16.520]   I don't think you can go back to bad battery life like nowadays people are very used to a certain level of battery
[00:26:16.520 --> 00:26:20.520]   Performance and if you don't get it, that's going to or you're right handicapped
[00:26:20.520 --> 00:26:26.960]   What's that just so I so I normally drive my horribly long commute so I have the phone plugged in
[00:26:26.960 --> 00:26:29.120]   So I don't really get a sense of battery
[00:26:29.120 --> 00:26:35.520]   So I updated today. So today I've been home working working at home. I just like I call this work by the way
[00:26:36.080 --> 00:26:37.800]   and
[00:26:37.800 --> 00:26:40.720]   man they barely took a took a
[00:26:40.720 --> 00:26:45.640]   Molecule off the battery chart amazing. It's amazing
[00:26:45.640 --> 00:26:50.540]   I've forgotten to charge my battery at night a few times and you wake up and you're like
[00:26:50.540 --> 00:26:55.920]   I know it's fine and then I get to noon the next day. I'm like oh I didn't charge last night
[00:26:55.920 --> 00:27:01.880]   You know, yeah, it's it's really a big difference my 3a has gotten through two days nice
[00:27:02.480 --> 00:27:08.360]   That's fantastic. That's awesome. That's that's really good to hear and you and like you said
[00:27:08.360 --> 00:27:14.280]   You've noticed a difference based on what it was on pie versus where it is on Android 10 like a noticeable difference totally different
[00:27:14.280 --> 00:27:22.840]   That is awesome. I just I feel like battery is so important like we've all gotten somewhat more accustomed to good battery
[00:27:22.840 --> 00:27:28.680]   Or you know battery that that lasts long enough for that fast charge or whatever that it's really hard to go backwards on that
[00:27:28.680 --> 00:27:33.740]   It's just one of the most important key feet. We know what what caused the most of the improvement in
[00:27:33.740 --> 00:27:36.160]   10
[00:27:36.160 --> 00:27:39.120]   battery life well, that's a good question actually
[00:27:39.120 --> 00:27:50.000]   Would be a component I'm not running dark mode. I want it. You know that yeah, I
[00:27:50.000 --> 00:27:51.800]   Don't know, you know, I
[00:27:51.800 --> 00:27:57.040]   Nothing comes to mind as far as like and this this is the one thing that is going to improve your battery on your device
[00:27:57.040 --> 00:28:01.440]   I just think they're always improving it. You know, they're always coming up with ways to
[00:28:01.440 --> 00:28:08.680]   Wisely throttle down certain aspects of the phone there is not using certain things if it happens to be you know
[00:28:08.680 --> 00:28:11.880]   The dose mode from a couple of years ago, which maybe is not even called those
[00:28:11.880 --> 00:28:17.840]   That's right. I don't even know if it's still called those but you know that I think has improved over the last couple of years
[00:28:17.840 --> 00:28:22.160]   So that when it's sitting on a table, it's just sipping right on on your battery
[00:28:22.160 --> 00:28:28.160]   So is your fear that that now that the pixel 4 is going to be always awake looking for your your gestures and stuff
[00:28:28.160 --> 00:28:36.880]   You just keep using more juice now. That's my opinion. Yeah, I mean I would I would hope especially with the solely
[00:28:36.880 --> 00:28:47.040]   Sensor like I I'm hoping that they've done enough with that to kind of dial in a very nice kind of low-energy
[00:28:48.000 --> 00:28:54.020]   Mode that to go along with that, but I don't know how realistic that is. I think it's a radar. I don't eat how how battery
[00:28:54.020 --> 00:28:59.720]   Yeah thirsty is a radar. You know, that's that's that's part of your phone. I have no idea to be honest
[00:28:59.720 --> 00:29:03.280]   I noticed just this morning with 10
[00:29:03.280 --> 00:29:09.800]   Is when I pull down my notification screen it actually says one day
[00:29:09.800 --> 00:29:13.560]   Three hours on my battery. Oh wow
[00:29:14.560 --> 00:29:18.720]   When you pull down your note like it says when I when I pull down the notifications
[00:29:18.720 --> 00:29:22.320]   Uh-huh it says at the at the top right hand. It says one day
[00:29:22.320 --> 00:29:28.040]   Three hours so it's actually and and this morning. It said one day when I when I woke up
[00:29:28.040 --> 00:29:34.240]   It said one day six hours and that was so it's like that was eight at six hours ago
[00:29:34.240 --> 00:29:36.240]   So okay, I'm gaining time
[00:29:36.240 --> 00:29:43.440]   Beautiful. Yeah, I wonder what's going on there. That's interesting
[00:29:44.240 --> 00:29:45.760]   Um
[00:29:45.760 --> 00:29:55.660]   So yeah, so we so we see the devices leaking entirely and I imagine you know Google at some point here very soon has to announce their event, right?
[00:29:55.660 --> 00:30:02.120]   Like it would help us out. They did a really guy would help us. All right. We want to know we just schedule it for sure
[00:30:02.120 --> 00:30:03.680]   but
[00:30:03.680 --> 00:30:07.000]   It just it just it's interesting to me that a couple of months ago
[00:30:07.000 --> 00:30:12.800]   We started seeing some of these major leaks and immediately Google comes out and says yep
[00:30:12.800 --> 00:30:15.880]   That's it, you know, it's like they embraced the leak and they were like yes
[00:30:15.880 --> 00:30:18.960]   Let's not you know try and pretend like it didn't happen
[00:30:18.960 --> 00:30:23.600]   Let's embrace it and they were applauded for that like people were like yeah, that's doing it right
[00:30:23.600 --> 00:30:29.040]   We're but I'm the cynic. I still say that they're sending it you think that you think that this is all intentional
[00:30:29.040 --> 00:30:33.920]   It's all yeah, that's that's the next level of marketing. Yeah, okay
[00:30:33.920 --> 00:30:41.000]   So you're saying that Google is sending out things to rabbit TV
[00:30:41.600 --> 00:30:43.600]   Yes, Thailand yes
[00:30:43.600 --> 00:30:50.080]   Because you guess that's that's the station that just next year me Peru you go totally totally
[00:30:50.080 --> 00:31:00.080]   Rabbit TV 50 subscribers by the way, I think this is tie. Yeah, it looks totally obscure. Yes
[00:31:00.080 --> 00:31:06.720]   So yeah, I think this I think this is stuff sneaking out of their new factory in Vietnam
[00:31:08.360 --> 00:31:10.360]   Yeah, oh
[00:31:10.360 --> 00:31:17.480]   They're moving stuff out of China and and so now they've got whole new security issues to deal with
[00:31:17.480 --> 00:31:23.520]   And so they got phones walking out of walking out of their head and think about Vietnam. Okay. Do you think do you think Google?
[00:31:23.520 --> 00:31:26.320]   enjoys this sort of press oh
[00:31:26.320 --> 00:31:29.320]   Yeah, any press is good press, right? Yeah
[00:31:29.320 --> 00:31:36.160]   Maybe oh yeah like I'm always kind of curious like obviously people are talking about it everything
[00:31:36.160 --> 00:31:41.680]   But it but then again like I'm not inside the company orchestrating this grand like release schedule
[00:31:41.680 --> 00:31:48.160]   I think I mean at this point you just kind of assume if you're in that position that something's going to leak or that this is going to happen
[00:31:48.160 --> 00:31:52.200]   I think they would enjoy this especially when you have a huge competitor
[00:31:52.200 --> 00:31:54.400]   Just up the road
[00:31:54.400 --> 00:32:01.240]   That's you know what that's a really good point when you talk about timing all right to full money videos
[00:32:01.680 --> 00:32:09.240]   Hitting YouTube literally a day after Apple's huge event time. There's some interesting timing there
[00:32:09.240 --> 00:32:13.360]   I hadn't even considered that and that's not the first time this happened. They did that last you totally
[00:32:13.360 --> 00:32:20.480]   It's I think you might be right actually there's some really kind of interesting time when marketing
[00:32:20.480 --> 00:32:24.420]   Yeah, that's what they're teaching at Stanford. That's
[00:32:24.420 --> 00:32:29.080]   You'd learn a thing or two from the Ukrainian leakers from last year
[00:32:30.120 --> 00:32:34.880]   And then other things that we know now as far as what's going to be
[00:32:34.880 --> 00:32:38.040]   offered on these devices there is
[00:32:38.040 --> 00:32:40.960]   There was news last week
[00:32:40.960 --> 00:32:47.080]   I think it was that assistant would be able to step in for you when you're on a phone calling you to put someone and someone
[00:32:47.080 --> 00:32:50.800]   That someone puts you on hold so we'll be with you in ten minutes or whatever
[00:32:50.800 --> 00:32:53.240]   They put you on hold instead of you sitting there with a phone
[00:32:53.240 --> 00:32:56.720]   You can assign assistant to sit in your place
[00:32:57.680 --> 00:33:00.760]   Brilliant to the happy music to they have
[00:33:00.760 --> 00:33:08.760]   Welcome to 2019. It's nice to have something futuristic finally. Yeah, yes. Yes
[00:33:08.760 --> 00:33:12.560]   I know it's kind of like it's like it's like beating them with their at their own game
[00:33:12.560 --> 00:33:18.640]   It's like you put me on hold I put you on hold then they come on and then they get the automated responses
[00:33:18.640 --> 00:33:23.960]   It says you're on hold please hold on Jason will be with you shortly or whatever. You don't hold
[00:33:23.960 --> 00:33:27.040]   Yes, I don't hold for you you hold for me
[00:33:28.040 --> 00:33:30.680]   No one puts puts me in the corner
[00:33:30.680 --> 00:33:37.160]   Also updates to night mode to include the ability to take shots of the nighttime sky
[00:33:37.160 --> 00:33:41.040]   That's a sorry sky. That's a tough feet computational
[00:33:41.040 --> 00:33:47.800]   Photography Google has done that like no one else and night mode has been really really good
[00:33:47.800 --> 00:33:52.280]   And you're telling me there's gonna be an improvement to something that's already really really good
[00:33:52.280 --> 00:33:56.840]   Yeah, I can't wait to see that. Yeah, and of course Apple, you know in their iPhone
[00:33:56.840 --> 00:34:03.240]   They introduced yesterday their kind of night mode upgrade and looks looks really good
[00:34:03.240 --> 00:34:05.200]   Looks like a really good result
[00:34:05.200 --> 00:34:09.160]   So I'll be you know like I can already see the shoot outs. Mm-hmm
[00:34:09.160 --> 00:34:12.740]   The shoot out article videos that are you know like comparing the two
[00:34:12.740 --> 00:34:20.440]   And you have shoot out right and I have much faith in Google's ability to impress with their night mode
[00:34:20.440 --> 00:34:22.440]   And just with the camera in general
[00:34:25.240 --> 00:34:32.640]   The last time I was on this week in tech the fact that Google was was getting this type of performance out of a camera
[00:34:32.640 --> 00:34:39.440]   That has one lens. Mm-hmm. You know, oh, yeah now they're getting multiple points is I I can't wait
[00:34:39.440 --> 00:34:43.960]   Yeah, I'm curious to see what what the secret sauce is, you know, yeah
[00:34:43.960 --> 00:34:49.400]   So much of what they were doing a a yes the quality of the one lens that they were using
[00:34:50.120 --> 00:34:57.280]   The sensor in there but but be so much of that is just the computational aspect and so you add more lens
[00:34:57.280 --> 00:35:00.760]   Combinations and more information and everything for Google to play with
[00:35:00.760 --> 00:35:05.760]   That's gonna be a big deal. I can't wait, so I'm looking forward to that
[00:35:05.760 --> 00:35:07.520]   I think the the improved night mode will be cool
[00:35:07.520 --> 00:35:13.800]   I went on a hiking trip a couple weeks ago and while I was there in the mountains have this beautiful night sky with
[00:35:13.800 --> 00:35:18.280]   With stars and super clear and everything I was laying out on a rock and I took my
[00:35:18.720 --> 00:35:20.480]   My pixel 3
[00:35:20.480 --> 00:35:26.520]   XL and put it in night mode and propped it up, you know on the rock and had to like very carefully touch the
[00:35:26.520 --> 00:35:30.280]   The shutter button although so you know, I didn't want it. Yeah, I didn't want it to shake at all
[00:35:30.280 --> 00:35:34.280]   I could use the hardware button, but then it would shake so I had to like set it up just perfectly
[00:35:34.280 --> 00:35:37.320]   I ended up getting a pretty decent nighttime shot it
[00:35:37.320 --> 00:35:41.480]   I think it held the shutter open for like 10 seconds trying to let in all that light
[00:35:41.480 --> 00:35:46.480]   And you can actually see the stars there was no smearing and everything and it looked decent there
[00:35:46.800 --> 00:35:51.960]   Let alone what improvement might make where maybe you could pull in, you know
[00:35:51.960 --> 00:35:59.480]   You know more details of like the Milky Way or whatever those like subtle right shifts that you see up in the sky less really serious
[00:35:59.480 --> 00:36:05.480]   A lot less noise. Yep. It's gonna be nice. Yeah, you do know that there's a countdown on your shutter, right?
[00:36:05.480 --> 00:36:11.400]   Count down on my shutter. What do you mean? Oh, so I could take it and like do like a timed
[00:36:12.840 --> 00:36:17.560]   Yeah, I didn't think about that I didn't think about that I
[00:36:17.560 --> 00:36:20.400]   Was
[00:36:20.400 --> 00:36:24.480]   Really
[00:36:24.480 --> 00:36:34.040]   Just sand is mr. Good idea karsten is mr. Mr. Laport listening photo show maybe I
[00:36:34.040 --> 00:36:37.880]   Think you have some information to share here
[00:36:38.880 --> 00:36:45.800]   Also a new motion mode for the camera for fast plane that would you yes?
[00:36:45.800 --> 00:36:51.880]   Okay, well, I mean as far as I can tell from the rumor anyways is that you know fast action
[00:36:51.880 --> 00:36:58.080]   Motion stuff like you know in this in this screenshot someone playing you know football player or whatever
[00:36:58.080 --> 00:37:00.560]   a
[00:37:00.560 --> 00:37:03.920]   That the camera could actually take that shot and capture it
[00:37:04.680 --> 00:37:11.560]   Clearly and be being able to it makes comment of being able to blur the background have a sharp foreground
[00:37:11.560 --> 00:37:19.120]   To get that like stretched across the field DSLR shot where everything impression. Yes
[00:37:19.120 --> 00:37:24.960]   So I don't know I don't know how it's going to pull that off because right now like that just that just
[00:37:24.960 --> 00:37:29.520]   Computational it's computational you know right now we do that in a standard portrait mode
[00:37:29.520 --> 00:37:32.520]   But that requires you to be pretty close to the lens in order to pull it off
[00:37:32.720 --> 00:37:36.640]   So how do you do that when you're shooting a football player all the way over there on the field?
[00:37:36.640 --> 00:37:38.160]   I have no idea yeah, I
[00:37:38.160 --> 00:37:43.600]   Having that extra set of lenses is definitely going to help from a you know optics standpoint, but yeah
[00:37:43.600 --> 00:37:52.120]   I'm still putting my my chips on the computational side of processing it for sure you know it because it's a standard
[00:37:52.120 --> 00:38:00.680]   Process a lot of photographers are doing every day and Google Google can use their you know machine learning to figure all of that stuff out and say
[00:38:00.680 --> 00:38:04.720]   Hey, this is what most sports illustrated photographers are doing
[00:38:04.720 --> 00:38:07.580]   So let's see if we can mimic that no different from any other
[00:38:07.580 --> 00:38:14.640]   Engine is going to try wouldn't it be cool if the phone in your pocket could eat well the camera of the sports illustrator photographer
[00:38:14.640 --> 00:38:21.240]   That's probably where a lot of Google's conversations around the start and they say it's small they have that right okay
[00:38:21.240 --> 00:38:28.560]   Okay, we can do that what can we do to make that happen and the phone you know similar to the iPhone that has the kind of square
[00:38:28.920 --> 00:38:30.920]   The iPhone 11
[00:38:30.920 --> 00:38:34.480]   You know the whole series has the square camera array on the back
[00:38:34.480 --> 00:38:37.560]   Some of them have two cameras back there some of them have three
[00:38:37.560 --> 00:38:43.720]   The Google camera is square as well. I believe it's gonna have three cameras right?
[00:38:43.720 --> 00:38:47.560]   It's gonna have that means three and then a flash three and then a flash
[00:38:47.560 --> 00:38:51.200]   So one of those is gonna be some sort of a zoom some sort of an optical
[00:38:51.200 --> 00:38:57.240]   Telephoto so that might come in handy for something like this right in order to get a little closer
[00:38:58.320 --> 00:39:00.320]   Don't be shy
[00:39:00.320 --> 00:39:03.680]   With the Google Pixel
[00:39:03.680 --> 00:39:07.680]   I will say I was never a fan of portrait mode on
[00:39:07.680 --> 00:39:13.480]   Either of the platforms whether it's iOS or Google. I was never really a fan because
[00:39:13.480 --> 00:39:17.720]   most people took the portrait mode to too quickly and
[00:39:17.720 --> 00:39:21.560]   They screwed with the details, you know it would blur out
[00:39:22.320 --> 00:39:26.880]   Ear and stuff like that and that's because everybody's just thinking all right let me get that selfie real quick
[00:39:26.880 --> 00:39:28.880]   And they tap it not necessarily
[00:39:28.880 --> 00:39:35.760]   Considering you need to be still and let the AI think for a second. Okay. This is what before you hit the shutter, right?
[00:39:35.760 --> 00:39:42.600]   See I never even considered that it even I want to say at one point it would tell you hey hold still or
[00:39:42.600 --> 00:39:49.280]   Okay, and then hit you because you're right because the AI needs a little probably needs a little bit of time
[00:39:49.280 --> 00:39:52.100]   You'll be able to analyze the scene and know what it's about to do
[00:39:52.100 --> 00:39:56.260]   Portrait mode it'll it'll have you take the picture and then
[00:39:56.260 --> 00:40:00.440]   Move it move your camera just a little bit up. Yeah
[00:40:00.440 --> 00:40:05.320]   So that so that it can get that depth of field and for information
[00:40:05.320 --> 00:40:07.800]   I don't think you're gonna have to do that with two lenses
[00:40:07.800 --> 00:40:12.080]   Because you'll have the one lens you have the additional hard
[00:40:12.080 --> 00:40:19.080]   You have the triangulation you need exactly I don't feel like I ever have to move my phone though when I do portrait mode
[00:40:19.240 --> 00:40:26.200]   See every time I've looked at it because I'm I try not to use it because I struggled with getting the perfect focus on whatever
[00:40:26.200 --> 00:40:31.440]   The subject is and most time I just fix it and post myself. Yeah, but it tells you hey you need to hold still
[00:40:31.440 --> 00:40:36.520]   All right, find your focal point. Okay now shoot and if you're off just by an inch
[00:40:36.520 --> 00:40:44.680]   It it the process and gets messed up. Yeah, everyone's I do know what you what you mean when like a portrait mode shot goes bad
[00:40:44.680 --> 00:40:46.680]   Mm-hmm goes awry, you know everything
[00:40:46.680 --> 00:40:54.040]   Like relax your eyes you're like oh that does look like a DSLR and then when you really look at those edges
[00:40:54.040 --> 00:40:56.120]   You see that tiny little sliver of sharpness
[00:40:56.120 --> 00:41:01.320]   Coming through or it just looks like a bad photoshop around the edge or something like that
[00:41:01.320 --> 00:41:02.600]   So I know what you mean
[00:41:02.600 --> 00:41:08.000]   I've just never noticed in the camera UI that it's ever told me to like shift the camera or
[00:41:08.000 --> 00:41:13.560]   Typically says like focus here or something like that. I remember way back when a couple of years ago
[00:41:13.560 --> 00:41:19.800]   There was a there was a portrait mode that acted entirely off of the oh, yeah
[00:41:19.800 --> 00:41:21.400]   I do remember that yeah
[00:41:21.400 --> 00:41:26.600]   Where it was like take it and then it actually guided you like lift your phone and then that was how it
[00:41:26.600 --> 00:41:30.440]   Figured out what I need to figure out and thankfully it doesn't do that anymore
[00:41:30.440 --> 00:41:36.000]   Maybe that's what I was thinking about yeah, yeah, I don't know if there's much of that anymore
[00:41:36.000 --> 00:41:39.800]   I'm still still using it. Yeah, what are you using steam-powered?
[00:41:39.800 --> 00:41:42.520]   He's gonna be next to six
[00:41:43.320 --> 00:41:45.160]   The Nexus 1A
[00:41:45.160 --> 00:41:48.280]   That doesn't even exist or the yes, right
[00:41:48.280 --> 00:41:50.920]   so
[00:41:50.920 --> 00:41:52.920]   Any who um
[00:41:52.920 --> 00:41:59.560]   I don't know I'm excited and we'll continue to be excited because this is probably the next phone that I'm gonna call my own pricing
[00:41:59.560 --> 00:42:00.920]   pricing
[00:42:00.920 --> 00:42:03.400]   We're looking at another thousand dollar phone folks
[00:42:03.400 --> 00:42:10.760]   How could how could it not be in that high range of Apple Apple to Apple just play a little game by lowering their price a little bit
[00:42:11.960 --> 00:42:14.600]   They did lower the phone up prices, right? I
[00:42:14.600 --> 00:42:21.560]   Or slightly lower. Yeah, they I don't think that they shifted too money mentally, but um
[00:42:21.560 --> 00:42:26.680]   But still I mean they have you know over a thousand dollar versions of of the iPhone
[00:42:26.680 --> 00:42:31.400]   So we're at a point of no return when it comes to phone pricing. Oh, oh, no the way
[00:42:31.400 --> 00:42:36.840]   I yeah, I don't know that we're at a point of no return, but we're not at a point of it stopping
[00:42:36.840 --> 00:42:39.400]   You know the note 10 is still
[00:42:39.960 --> 00:42:41.960]   Like they have two versions of the note 10 now
[00:42:41.960 --> 00:42:45.160]   And the lower cost one is still three digits
[00:42:45.160 --> 00:42:49.080]   The higher cost one is four digits. So they're still like
[00:42:49.080 --> 00:42:56.600]   It's still that that point that price point that they want to get in on and I kind of see google shooting for that as well because they're gonna have
[00:42:56.600 --> 00:43:00.440]   the the solely radar on board that they can say you know
[00:43:00.440 --> 00:43:07.240]   Is so incredibly valuable and the multiple cameras and the fact that it's our premium phone and
[00:43:07.880 --> 00:43:11.400]   So yeah, I don't I don't see why not but I would love to see it a little bit less
[00:43:11.400 --> 00:43:15.000]   Of course. I'm so tired of thousand dollar phones. Yeah
[00:43:15.000 --> 00:43:20.920]   Yeah, but you know what so how much should you spend for that laptop or does somebody spend for you for that laptop?
[00:43:20.920 --> 00:43:23.560]   And it is a laptop. Uh, I think this one was about
[00:43:23.560 --> 00:43:27.320]   2200 somewhere in that area right and you use the phone
[00:43:27.320 --> 00:43:29.640]   far more
[00:43:29.640 --> 00:43:32.680]   And you use laptop. Let's see. Let me say this
[00:43:32.680 --> 00:43:37.160]   I think I mentioned to you with the note that it it's sort of
[00:43:37.800 --> 00:43:44.520]   Validates its pricing because of all the extra like AR stuff that they have built in even though it failed for you
[00:43:44.520 --> 00:43:50.680]   Didn't work very well for the three-dimensional the three-dimensional rendering that that it was trying to do
[00:43:50.680 --> 00:43:54.120]   That's a lot of competition need power needed in a phone
[00:43:54.120 --> 00:43:58.520]   So that justifies the price because you try to do 3d work on the laptop
[00:43:58.520 --> 00:44:05.320]   You need to spend you know a couple thousand dollars more than likely to get graphics processing and so forth. Okay. Um, so
[00:44:06.360 --> 00:44:10.200]   Yeah, that phone I use it all the time, but it still doesn't justify
[00:44:10.200 --> 00:44:16.040]   A thousand dollars when all it's doing is is pictures and a little bit of post-processing for me
[00:44:16.040 --> 00:44:21.560]   I can't render video the way I would like to or render graphics the way I would like to you know, but
[00:44:21.560 --> 00:44:28.280]   Samsung give them credit. They're trying to you know bring something to the table. Mm-hmm. This that says all right
[00:44:28.280 --> 00:44:34.120]   We got all this horsepower. Let's use it. Yeah Samsung brings a lot to the table sometimes a little too much kind of like
[00:44:34.680 --> 00:44:39.080]   Because I think that so many consumers would would buy one of their phones and yes
[00:44:39.080 --> 00:44:43.080]   It offers all these things including like what you're talking about 3d modeling
[00:44:43.080 --> 00:44:48.440]   But who's gonna do that the majority of no users are never gonna do that most people or not
[00:44:48.440 --> 00:44:54.120]   But I know creators that would love to be able to have an object sitting right here on the table
[00:44:54.120 --> 00:44:59.640]   Be able to digitize it. Yeah digitize it and put it into the next project that they're working on for a client
[00:44:59.640 --> 00:45:03.080]   Yeah, both for sure within minutes, you know for sure big
[00:45:03.960 --> 00:45:09.800]   That would be nice. So yes, I do I do think though that we're looking at around a thousand dollars for the top of
[00:45:09.800 --> 00:45:13.000]   Sadly that would be that would be my guess here
[00:45:13.000 --> 00:45:17.000]   Um, and then right right before the show I read an article
[00:45:17.000 --> 00:45:20.760]   by ryan witwam at uh android police
[00:45:20.760 --> 00:45:24.040]   Who wrote about how the apple watch series five
[00:45:24.040 --> 00:45:31.560]   Is just showing how how much of an embarrassment wear o s has become over the years the apple watch continues to just dominate
[00:45:31.560 --> 00:45:37.560]   As far as wearables are concerned where is still is this yes, where o s still exists in fact that uh ifa
[00:45:37.560 --> 00:45:40.360]   uh was a
[00:45:40.360 --> 00:45:41.560]   fossil
[00:45:41.560 --> 00:45:44.680]   Announced five different sub brands Michael cores
[00:45:44.680 --> 00:45:47.880]   Standing our money
[00:45:47.880 --> 00:45:52.920]   All these updates of fashion watches essentially we're talking about this on all that android last night that
[00:45:52.920 --> 00:45:59.320]   Wear o s has really become the platform for fashion watches because that's all you really see happening in wear o s anymore
[00:45:59.640 --> 00:46:04.920]   Samsung has moved to ties in for their their major watches the other technology
[00:46:04.920 --> 00:46:09.480]   You know manufacturers of phones. They all tried their thing with smart watches
[00:46:09.480 --> 00:46:14.280]   They might put out one smart watch here and there but they're not as focused on as they used to be
[00:46:14.280 --> 00:46:18.760]   And that might not be a bad thing because they were just creating phones on your wrist
[00:46:18.760 --> 00:46:22.200]   You know, they weren't very good looking which people require in a watch
[00:46:22.200 --> 00:46:27.880]   So okay fine. So then it's fashion fashion brands that have an o s platform to put
[00:46:28.520 --> 00:46:34.360]   You know on their smart watch lineup. I need to look into that a little more because I like watches as jewelry
[00:46:34.360 --> 00:46:37.320]   Um, I actually have a watch if I don't have it on today
[00:46:37.320 --> 00:46:42.040]   But I normally wear a watch as jewelry and I've always wanted something that looked good
[00:46:42.040 --> 00:46:44.600]   But also I had the simplicity of telling time
[00:46:44.600 --> 00:46:48.520]   And and giving me a few notifications here and there
[00:46:48.520 --> 00:46:51.720]   You know and the companies that were able to do that
[00:46:51.720 --> 00:46:56.600]   They're no longer here because they didn't look good. You know, but what was that right?
[00:46:57.000 --> 00:46:59.000]   What was that watch company? Um
[00:46:59.000 --> 00:47:03.640]   And I think they got bought out by google but from all of the functionality it was there
[00:47:03.640 --> 00:47:08.680]   Just simple notifications, but when you looked at the watch it looked like the old school casio
[00:47:08.680 --> 00:47:11.720]   Right
[00:47:11.720 --> 00:47:18.680]   Nobody wants to wear that as a piece of jewelry. Are you thinking about pebble pebble? That's it. Okay. All right
[00:47:18.680 --> 00:47:21.720]   Pebble did a good job. And so look at the apple watch
[00:47:21.720 --> 00:47:24.920]   Do you like the square kind of aesthetic of the apple watch?
[00:47:24.920 --> 00:47:32.120]   I would I wouldn't necessarily say that I find the apple watch 100 like the most that the perfect look of a smart watch
[00:47:32.120 --> 00:47:35.720]   But I think it's better than what we've seen in the past
[00:47:35.720 --> 00:47:40.360]   I still like the square. Okay, especially the larger face because it looks better on
[00:47:40.360 --> 00:47:45.720]   A wrist with larger hands. Yeah, what phone do you carry? Yeah? Uh, this is a pixel
[00:47:45.720 --> 00:47:48.680]   Two, I think or three one of them
[00:47:48.680 --> 00:47:52.040]   So you're you're an android. Yes, sir
[00:47:52.760 --> 00:47:54.760]   It's a pixel something something
[00:47:54.760 --> 00:47:57.960]   Pixel 4
[00:47:57.960 --> 00:48:02.440]   I will wait until the pricing goes down. Yeah, I don't want to do a thousand dollars
[00:48:02.440 --> 00:48:06.840]   I can't justify that google if if history has shown
[00:48:06.840 --> 00:48:13.000]   Uh, show taught us anything google definitely discounts the prices on their pixel if you're willing to wait a couple of months
[00:48:13.000 --> 00:48:18.360]   And give it four months something like that. It's what I could just sit under the o's desk and hope he did just drops up because
[00:48:18.360 --> 00:48:21.160]   Well, yeah, that will happen
[00:48:21.160 --> 00:48:23.160]   Yeah
[00:48:23.160 --> 00:48:29.480]   Yeah, you know you work a twit now that very well could happen that could actually happen
[00:48:29.480 --> 00:48:35.160]   That is a scenario that has I have seen a zero percent chance. I've seen it from afar. I'm a whining
[00:48:35.160 --> 00:48:38.200]   Deep whining
[00:48:38.200 --> 00:48:39.480]   That's how it goes
[00:48:39.480 --> 00:48:42.760]   Uh, and so you Jeff based on what you've heard as far as the pixel
[00:48:42.760 --> 00:48:47.160]   I may have asked this last time because I feel like the pixel 4 comes up every time i'm on the show my apologies
[00:48:47.400 --> 00:48:51.400]   If I talk about it too much, but what do you think? Well, I'm gonna talk about what I talk about too much
[00:48:51.400 --> 00:48:54.600]   Uh, which is that for my limited budget
[00:48:54.600 --> 00:48:57.560]   My blessed and I love it
[00:48:57.560 --> 00:49:03.720]   Pixelbook is gonna go and I'm a shy fear soon. I need a new
[00:49:03.720 --> 00:49:11.800]   Highest end Chromebook. So that's where my money is gonna go. So I'm very happy with the 3a. Yeah, very excel. Yeah, 3a excel
[00:49:12.360 --> 00:49:18.280]   3a excel. Pixelbook has been serviceable for you for you, right? Oh supposed to perp
[00:49:18.280 --> 00:49:20.360]   I've been on
[00:49:20.360 --> 00:49:26.520]   Sorry, I don't know when the when the first not the original google pixel or google chroma came out
[00:49:26.520 --> 00:49:29.880]   But but I've been on this probably for four years three four years now, right?
[00:49:29.880 --> 00:49:36.760]   And this is the original one the one that's like kind of has like a metal like a dark array metal casing or is it
[00:49:36.760 --> 00:49:41.320]   Pixelbook? Well, it does but it's it's like that. It's yours. Oh, okay. Okay. So this is a company
