;FFMETADATA1
title=Mama Needs a Drink
artist=TWiT
album_artist=TWiT
album=This Week in Google
track=397
genre=Podcast
comment=http://twit.tv/twig
copyright=These netcasts are released under a Creative Commons License - Attribution-NonCommercial-NoDerivatives 4.0 International. TWiT and TWiT Logo are registered trademarks of Leo Laporte.
publisher=TWiT
date=2017
encoder=Lavf59.27.100

[00:00:00.000 --> 00:00:03.880]   It's time for twig this week in Google Jeff Jarvis is here Stacy Higginbotham
[00:24:11.600 --> 00:24:18.480]   tablets what about a big phones and I bet you even some big phones. Oh, this is what would I do with my child?
[00:24:18.480 --> 00:24:21.280]   Yeah, oh
[00:24:21.280 --> 00:24:29.080]   She gonna watch the crappy movie do they say they in fact most airlines have removed the in flight entertainment because you've got your stuff
[00:24:29.080 --> 00:24:31.580]   Yes, because you have your device. That's exactly right Leo
[00:24:31.580 --> 00:24:35.920]   All right, I'm we shouldn't this really does sad sad that we're
[00:24:36.520 --> 00:24:39.840]   Okay, moving right a lot you could meditate think about things
[00:24:39.840 --> 00:24:46.680]   Get a deeper right and don't give me don't give me that my own sister and on Facebook read a book read a book
[00:24:46.680 --> 00:24:50.080]   Heavy our books allowed books are allowed books are still loud
[00:24:50.080 --> 00:24:53.760]   Free thought is still allowed as our books. Yeah
[00:24:53.760 --> 00:24:58.560]   At least for the time being for now for now
[00:24:58.560 --> 00:25:02.080]   All right
[00:25:02.080 --> 00:25:05.920]   That was so I think the big story of the week in my world. Yes, I may
[00:25:06.200 --> 00:25:07.920]   please is
[00:25:07.920 --> 00:25:14.480]   That the Guardian the BBC the government of the UK now AT&T all
[00:25:14.480 --> 00:25:18.920]   Pulling at my thing the big the big French ad agency
[00:25:18.920 --> 00:25:22.800]   Pulled their advertising from Google and YouTube. Yeah Google responded
[00:25:22.800 --> 00:25:25.200]   immediate
[00:25:25.200 --> 00:25:28.680]   Yeah, oh now now you now YouTube cares
[00:25:28.680 --> 00:25:33.000]   Google has apologized and promised to improve
[00:25:33.000 --> 00:25:35.000]   Oh
[00:25:35.000 --> 00:25:40.680]   Shiller put up put up new we should say why they're pulling advertising
[00:25:40.680 --> 00:25:45.520]   They're pulling there is a team team statement right 18t statement
[00:25:45.520 --> 00:25:49.480]   We're deeply concerned that our ads may have appeared alongside YouTube content promoting terrorism and hate
[00:25:49.480 --> 00:25:54.880]   Until Google can ensure this won't happen again. We're removing our ads from Google's non search
[00:25:54.880 --> 00:25:57.080]   platforms
[00:25:57.080 --> 00:25:59.080]   That's YouTube display advertising
[00:26:00.200 --> 00:26:03.000]   That that includes ad sense right at words
[00:26:03.000 --> 00:26:11.680]   And that's in AT&T is doing that globally Verizon is also suspending ads with with Google. Oh, that's the one to me
[00:26:11.680 --> 00:26:18.280]   And so it's not just a customers of havas anymore. This is this is really spreading
[00:26:18.280 --> 00:26:23.600]   Oh, I would know it was it was separate like the Guardian did it. I think before havas did BBC is a havas client
[00:26:23.600 --> 00:26:26.040]   and
[00:26:26.040 --> 00:26:28.040]   Yeah, wow so
[00:26:29.680 --> 00:26:32.320]   So I'm going to post that means Klein go ahead
[00:26:32.320 --> 00:26:38.600]   GSK that I think that was through vivas the the briti the royal mail was through havas
[00:26:38.600 --> 00:26:42.080]   Yeah, this is a media buyer
[00:26:42.080 --> 00:26:47.280]   So Google's response we don't comment on individual customers
[00:26:47.280 --> 00:26:53.520]   But as announced we become begun an extensive review of our advertising the other link on the on the rundown
[00:26:53.520 --> 00:26:57.320]   I put up expanded safeguards for advertisers
[00:26:59.200 --> 00:27:01.360]   So I was a list there, but this is
[00:27:01.360 --> 00:27:04.720]   It's funny that this should surface now
[00:27:04.720 --> 00:27:05.880]   I mean this is
[00:27:05.880 --> 00:27:12.680]   advertisers have always complained the same complaint about Twitter that you don't know where your ads gonna appear and for a lot of
[00:27:12.680 --> 00:27:17.840]   advertisers that are very conscious about their reputation and their
[00:27:17.840 --> 00:27:26.880]   Public image this is an issue that they're reluctant to advertise on Twitter and I thought we had the same reluctance on YouTube frankly
[00:27:27.320 --> 00:27:32.160]   Yeah, I think the timing in part is fake news and also sleeping giants
[00:27:32.160 --> 00:27:37.760]   No, you all know sleeping giants. Yes, what no, what is that?
[00:27:37.760 --> 00:27:43.200]   So sleeping giants is a Twitter account where they find whoever's been on Breitbart and they publicly shame them. Oh
[00:27:43.200 --> 00:27:50.400]   Shame whoever's advertising on break. Yes, and it could be three or another
[00:27:50.400 --> 00:27:55.520]   Service, but they don't care and like they they actually just called out the New York Times
[00:27:56.360 --> 00:28:02.680]   Fairly recently Amazon they call out regularly because Amazon it separately has as affiliate things there and Amazon doesn't cut them off
[00:28:02.680 --> 00:28:06.920]   So there's there's more than a thousand advertisers who now pledged to pull out from Breitbart
[00:28:06.920 --> 00:28:11.120]   And this is coming on it's coming on programmatic the advertisers does not choose Breitbart
[00:28:11.120 --> 00:28:14.320]   They don't know they're there, but there's a quality issue here
[00:28:14.320 --> 00:28:19.520]   That's to be the interesting thing here is that is that so the piece I'm trying to write now help me write it
[00:28:19.520 --> 00:28:22.360]   Is that we're looking at this the wrong end of the periscope?
[00:28:22.520 --> 00:28:29.480]   Right, we're looking down and trying to find all the crap and and trying to tamp it down the easy way to solve this is to create quality networks
[00:28:29.480 --> 00:28:36.480]   Right, which is the way advertising used to work right the the media brand created something quality the ad agency chose it as quality
[00:28:36.480 --> 00:28:41.360]   They put the ads there almost wonderful it all got screwed up by Google and programmatic and all that
[00:28:41.360 --> 00:28:45.640]   So the way to go back around is to create things that are quality and there's no one definition of quality
[00:28:45.840 --> 00:28:53.760]   Not how is human effort how is what sleeping Giants is doing different from what Peter Teal did to Gawker
[00:28:53.760 --> 00:29:00.920]   Um one question because you both roundly condemned that
[00:29:00.920 --> 00:29:08.760]   And difference here is that they're holding the advertiser response. They're not they're not going after ensuing them to put them out of business
[00:29:08.760 --> 00:29:10.760]   They are saying to an advertiser
[00:29:10.760 --> 00:29:18.920]   I'm gonna judge you by the company you keep but they are economic with using economic means attempting to put a bright part out of business
[00:29:18.920 --> 00:29:29.120]   Well in truth bright part doesn't care about its ads that's gravy bright part is supported by whatever but but that's what the attempt is right
[00:29:29.120 --> 00:29:33.040]   It's the same thing as you know the the family family, you know
[00:29:33.040 --> 00:29:37.360]   Going after advertisers is a time-honored tradition. I know it is. Yes
[00:29:38.200 --> 00:29:43.360]   so and it's it's very different I would say it's different from suing someone because
[00:29:43.360 --> 00:29:47.640]   You're using the same medium a medium of exchange like
[00:29:47.640 --> 00:29:53.400]   Advertising him his medium exchange as opposed to switching gears and going after them with the bludgeon of the law and maybe that's
[00:29:53.400 --> 00:30:01.640]   silly and doesn't make a difference, but I'm I'm seriously thinking about this and kind of like hmm what makes it worthwhile
[00:30:01.640 --> 00:30:04.160]   and
[00:30:04.160 --> 00:30:07.800]   You you have a similar though. Yeah, come as similar isn't it?
[00:30:07.800 --> 00:30:10.240]   But they have a choice they can say okay
[00:30:10.240 --> 00:30:17.800]   No and lose their advertising and presumably that's because a large the advertisers are worried because a large number of consumers care about this
[00:30:17.800 --> 00:30:23.080]   Whereas Peter Teal a large number of consumers or readers may not care about gawkers issue
[00:30:23.080 --> 00:30:26.320]   Whereas Peter Teal is taken it one himself to do it
[00:30:26.320 --> 00:30:31.720]   Right what is representative one takes away all your assets one cuts your revenue
[00:30:31.720 --> 00:30:36.160]   So there's there's there's an exponential difference there. I just I don't know
[00:30:36.160 --> 00:30:39.280]   I hate seeing people gang up on people. I don't know I just
[00:30:39.280 --> 00:30:44.760]   Well, but about the other way so bright Kellogg's was the first advertiser to be publicly pulled from Breitbart
[00:30:44.760 --> 00:30:48.980]   Right and Breitbart pulled all of its audience to go and boy
[00:30:48.980 --> 00:30:52.040]   And I was on Twitter did that work by the way
[00:30:52.040 --> 00:30:58.160]   Is Kellogg's business going down or up I have frosty now they have right now
[00:30:58.160 --> 00:31:04.200]   Because I talked to it you put cereal in your refrigerator
[00:31:04.560 --> 00:31:06.560]   That's yeah, wait wait wait hold on
[00:31:06.560 --> 00:31:11.080]   Do you have an ant?
[00:31:11.080 --> 00:31:20.160]   Yeah, bugs. It's humid here and if you leave your cereal it'll be a clump it just yes. Yeah, okay carry on
[00:31:20.160 --> 00:31:27.560]   I'm sorry for Stacey. I will stop being so intrusive. I am I am not your mother. It's okay
[00:31:27.560 --> 00:31:32.000]   You could put your cereal in the fridge or what so I was facing what random toothpaste to you
[00:31:32.000 --> 00:31:34.000]   I'm sorry toothpaste
[00:31:34.000 --> 00:31:36.360]   What are you?
[00:31:36.360 --> 00:31:42.240]   Crestrical Tom's Tom's Tom's me too. I'm Tom's you are of I'm Tom's -
[00:31:42.240 --> 00:31:47.840]   But he's in the day will not do anything but Colgate she thinks crest tastes bad and
[00:31:47.840 --> 00:31:53.520]   You could put crested in the days when you were real Americans. Yeah, you coke or Pepsi
[00:31:53.520 --> 00:31:57.400]   I don't drink soda no doctor
[00:31:57.400 --> 00:31:59.400]   Back when you were kickboxing and I
[00:31:59.400 --> 00:32:04.780]   Dr. Pepper, Dr. Pepper yeah cuz she's a southerner I
[00:32:04.780 --> 00:32:07.720]   Did cocola oh
[00:32:07.720 --> 00:32:11.620]   It tastes like most those tasted like battery acid
[00:32:11.620 --> 00:32:15.600]   What does it say about you?
[00:32:15.600 --> 00:32:26.800]   Is the only it's the only acceptable soda or cola brown soda
[00:32:27.520 --> 00:32:32.680]   I'm sorry I did that I was trying to figure out how else to do intrude on Stacey's privacy
[00:32:32.680 --> 00:32:37.680]   back back to Kellogg's
[00:32:37.680 --> 00:32:44.920]   Question about Peter Teal and okay, it is I understand it's really it isn't really the same
[00:32:44.920 --> 00:32:48.920]   But I just feel like yeah, it's a good point. It's a chilling effect on the speech
[00:32:48.920 --> 00:32:52.960]   But it also says what was possible
[00:32:52.960 --> 00:32:58.620]   It's like moral policing which we kind of do as a society and as people
[00:32:58.620 --> 00:33:03.680]   We we say hey, we think it's really wrong to I don't know
[00:33:03.680 --> 00:33:11.440]   I'm probably just a fair I'm probably just afraid that somebody would do that to me and so and somebody might and if enough people did it Leo
[00:33:11.440 --> 00:33:15.480]   I'd be out of business. Well, maybe it makes sense. I don't know
[00:33:15.480 --> 00:33:21.280]   If you're promoting something that provides little or no value right
[00:33:21.280 --> 00:33:23.280]   I
[00:33:23.280 --> 00:33:27.040]   Don't know no you're right. That's it. That is that's a signal from your audience
[00:33:27.040 --> 00:33:34.620]   That they are not happy with you as opposed to a signal from one question billionaire that he's not happy with a story you wrote
[00:33:34.620 --> 00:33:39.180]   Yes, right yes. Okay. That's a that's free to some research at CUNY a few months ago
[00:33:39.180 --> 00:33:45.200]   Where we looked at a native advertising and a lot of surprising findings to me was how much the readers?
[00:33:45.200 --> 00:33:47.040]   judge
[00:33:47.040 --> 00:33:54.640]   Both ways they judge the brand by what why what media it appears on and they judge the media white by what brands are advertising on it
[00:33:54.640 --> 00:34:00.600]   You judge both ways the company you you keep and and to me this problem
[00:34:00.600 --> 00:34:06.160]   We have a media now this whole fake news argument is again looking the wrong way. We've stopped talking about quality
[00:34:06.160 --> 00:34:12.760]   We basically say we're gonna boil the ocean. Here's all the advertising possible the world. Oh my god
[00:34:12.760 --> 00:34:14.760]   We have to keep you from going there
[00:34:14.760 --> 00:34:19.000]   As opposed to saying here are some things we selected that are actually very good
[00:34:19.000 --> 00:34:25.600]   You can be there and that creates a new scarcity and the value would be higher the question the first question is do
[00:34:25.600 --> 00:34:29.800]   Advertisers value quality or they say no in programmatic and retargeting
[00:34:29.800 --> 00:34:33.400]   I just care about the data about you wanting those boots on the fall of this boots are gonna fall you around
[00:34:33.400 --> 00:34:35.320]   I don't care where it appears right where I don't care
[00:34:35.320 --> 00:34:42.000]   Yeah, if the advertisers don't value quality we're doomed if you can convince the advertisers to value quality because it has an impact on them
[00:34:42.920 --> 00:34:45.880]   That's why things happen. That's what that's why this have asked thing matters
[00:34:45.880 --> 00:34:48.680]   So quality is a hard thing to do though
[00:34:48.680 --> 00:34:55.960]   because like the fact that I looked at a pair of boots and the fact that I might be a member of the KKK and
[00:34:55.960 --> 00:35:01.400]   Love a certain new site are completely irrelevant to the advertiser if I get to click on those boots, right?
[00:35:01.400 --> 00:35:06.280]   and so from their perspective quality only matters if it
[00:35:06.280 --> 00:35:11.600]   If it doesn't generate or sorry, it actually generates results
[00:35:11.600 --> 00:35:13.600]   So maybe it's the metrics they matter. I
[00:35:13.600 --> 00:35:19.800]   Don't I don't know how to think about this also. I am being followed by a pair of earrings right now and
[00:35:19.800 --> 00:35:23.120]   It's very tempting
[00:35:23.120 --> 00:35:27.760]   You keep seeing the ad they know somehow that you want these
[00:35:27.760 --> 00:35:34.120]   Rugs and these earrings. They're everywhere. Wow, that's interesting. Do you put peanuts in your dr. Pepper?
[00:35:34.120 --> 00:35:40.120]   I have but I don't on a regular basis. I don't what do they do?
[00:35:40.120 --> 00:35:52.480]   I just know you're from Texas and I was wondering yes, we do some weird things I
[00:35:52.480 --> 00:35:56.480]   You know more importantly more importantly
[00:35:56.480 --> 00:35:59.520]   big news and
[00:35:59.520 --> 00:36:05.560]   We're gonna lose our entire audience as they run to the play store to download Super Mario run is now out for Android
[00:36:06.120 --> 00:36:08.120]   whoa
[00:36:08.120 --> 00:36:11.960]   Whoa
[00:36:11.960 --> 00:36:18.720]   So get get going now a word of warning I presume they're doing the same thing on Android that they did on iOS
[00:36:18.720 --> 00:36:22.640]   It seems to be free, but that is only an
[00:36:22.640 --> 00:36:30.920]   Appearance because after three levels of Super Mario run you will be dinged for ten dollars if you want to go on
[00:36:31.320 --> 00:36:34.760]   But they tell you before you they ding you right well, yeah, I mean you don't yeah
[00:36:34.760 --> 00:36:41.480]   You don't get automatically charged, but just just understand you're only gonna get three levels and then just as you start to say
[00:36:41.480 --> 00:36:44.960]   Hey, I really like this game. They're gonna say that'll be ten dollars, please
[00:36:44.960 --> 00:36:49.440]   So I should not introduce this to my child. Yeah, it's not really free
[00:36:49.440 --> 00:36:52.520]   Freedom's just another word for nothing else to do
[00:36:52.520 --> 00:36:56.280]   It offers in-app purchases
[00:36:56.280 --> 00:37:00.560]   Yes indeed it doesn't know okay
[00:37:00.560 --> 00:37:02.560]   so it says
[00:37:02.560 --> 00:37:05.400]   Super Mario run can be downloaded for free and after you purchase the game
[00:37:05.400 --> 00:37:09.840]   Oh, and after you purchase the game you'll be able to play the notes with no additional single
[00:37:09.840 --> 00:37:14.840]   There's a single in-app purchase that unlocks the entire game, but it's ten dollars. I
[00:37:14.840 --> 00:37:18.120]   Don't mind that it's worth it. It's a great game
[00:37:18.120 --> 00:37:25.520]   Has it been available on Apple? Yeah, it came out for Sun iOS and it is just today just now is it was a ten bucks
[00:37:25.520 --> 00:37:28.920]   There as well as yes, well, that's what I'm saying is this is how they do it on Apple
[00:37:28.920 --> 00:37:31.360]   I don't I don't yet know how they're yeah
[00:37:31.360 --> 00:37:35.880]   Yeah, I'm reading I'm reading the instructions from yeah my Android play store
[00:37:35.880 --> 00:37:36.680]   Yeah
[00:37:36.680 --> 00:37:42.080]   So it says I can go through work from worlds one dash one to one dash four. Yeah, of course
[00:37:42.080 --> 00:37:46.200]   Yeah, so yes, you get four levels and then you'll be ding nine dollars ninety nine cents
[00:37:46.200 --> 00:37:50.840]   And then that's it just so I just you know public service announcement. That's how they do it on iOS as well
[00:37:50.840 --> 00:37:56.840]   Now we're waiting the one more there's only one more game that I'm waiting for to make it to
[00:37:57.880 --> 00:38:01.960]   Android and I could finally toss my iPhone and that's field runners attack
[00:38:01.960 --> 00:38:04.520]   Then I'll be then I'll be happy
[00:38:04.520 --> 00:38:13.520]   Then I'll be happy as opposed to this angry ball of misery that you are I am so unhappy right now because
[00:38:13.520 --> 00:38:20.480]   It's exactly right. That's exactly right. Let's take a break it and that was a good story. Thank you, Jeff for bringing that up
[00:38:20.480 --> 00:38:22.920]   I will let Stacy pick her story
[00:38:24.360 --> 00:38:31.560]   There's some good I/O she stuff out there. I know which one I'm picking all right be good all right put your bets on it right now
[00:38:31.560 --> 00:38:33.120]   okay
[00:38:33.120 --> 00:38:39.880]   Now the wheel spinning but first a word from segment segment is plumbing for the data
[00:38:39.880 --> 00:38:47.520]   That you've been trying to keep track of about how people use your websites your mobile apps your cloud platforms
[00:38:47.520 --> 00:38:53.440]   You know in the past the way you would if you're using you know chart beat or Google analytics or you know all you know
[00:38:53.440 --> 00:38:58.000]   Optimizely or mix panel or whatever you would put a line of code in the page
[00:38:58.000 --> 00:39:02.560]   And you'd end up having a bunch of lines of code some engineer and have to kind of keep an eye on these things
[00:39:02.560 --> 00:39:07.040]   It's kind of a pain now a single line of code turns on segment
[00:39:07.040 --> 00:39:11.920]   And then you go to your dashboard on segment and add up to either hundreds of different tools
[00:39:11.920 --> 00:39:16.960]   You can add that let you keep track of how people are using your stuff
[00:39:16.960 --> 00:39:19.400]   How users are engaging with your business?
[00:39:20.000 --> 00:39:23.920]   You don't have to write any custom code you don't you can one
[00:39:23.920 --> 00:39:31.200]   One single API one single integration will unify all your data from market toe to mailchimp
[00:39:31.200 --> 00:39:37.960]   Segment is the platform is used by some of the world's best companies Atlassian uses it into it new relic Reuters
[00:39:37.960 --> 00:39:44.440]   You could choose from hundreds of partner integrations including the most popular apps for advertising analytics a B testing
[00:39:44.440 --> 00:39:46.800]   attribution that's just the A's
[00:39:47.480 --> 00:39:52.400]   With segment a developer can quickly integrate a new analytics tool for the data-driven account manager
[00:39:52.400 --> 00:39:58.840]   Another one for the app happy marketer another for the data scientist who needs a unified data warehouse
[00:39:58.840 --> 00:40:04.120]   So she could pick and choose segment lets you dig deeper - you could bring your data in from any source
[00:40:04.120 --> 00:40:12.160]   Import historical data and customize what data ends up in your data warehouse of choice best of all if one of these services is down
[00:40:12.160 --> 00:40:15.920]   Don't worry segment will continue to gather the data
[00:40:16.640 --> 00:40:19.240]   Until it comes back up so you never miss a bit
[00:40:19.240 --> 00:40:25.040]   Spend your time using your analytics data and acting on it not struggling with custom integrations. Thanks to segment
[00:40:25.040 --> 00:40:31.520]   You and your CEO love you're quickly deployed integrations with tools like zendesk and intercom and app nexus
[00:40:31.520 --> 00:40:35.920]   And you just see there's a list fact you can just go to segment.com/twit take a look at the
[00:40:35.920 --> 00:40:40.480]   The list of integrations and then sign up for three months free
[00:40:41.280 --> 00:40:46.840]   Over 8,000 of the world best companies use segment to drive growth and revenue you can to
[00:40:46.840 --> 00:40:49.740]   segment.com slash
[00:40:49.740 --> 00:40:53.080]   Twit
[00:40:53.080 --> 00:40:57.000]   I mean thank for their support of this week in Google now Stacy again bought them the story of the week
[00:40:57.000 --> 00:41:05.360]   Well, I lied to I I have to so okay. Here's the story. I was going for in case anyone had money on it was the Google home
[00:41:05.360 --> 00:41:08.000]   Beauty and the Beast Dad
[00:41:08.000 --> 00:41:10.040]   Which I have an opinion on but go ahead
[00:41:10.880 --> 00:41:15.280]   Okay, we'll do that later. I'll be my story. Let's talk about that. All right actually and you know
[00:41:15.280 --> 00:41:22.720]   Have you have a Google home, right? I do yeah, so I I did not get the the my day experience
[00:41:22.720 --> 00:41:26.000]   I did not get the beauty in the Beast Dad, which is a shame in the target market
[00:41:26.000 --> 00:41:30.680]   Well, let me play what some people so the my day explain that Stacy. What is my day?
[00:41:30.680 --> 00:41:39.080]   It is your your wake up with like I think of it as talk morning radio, but it's your commute time your news briefs your
[00:41:39.560 --> 00:41:41.160]   weather
[00:41:41.160 --> 00:41:45.600]   I feel like you can add things to it. You can customize it. I don't actually use the future all that often
[00:41:45.600 --> 00:41:49.320]   Because what do you how do you ask for it? Well, sometimes I do just by accident. I say
[00:41:49.320 --> 00:41:52.840]   Good morning. Okay
[00:41:52.840 --> 00:41:58.200]   You know who good morning and she'll say good morning Leo today is March 22nd
[00:41:58.200 --> 00:42:01.560]   2017 all right, so let me confuse her
[00:42:01.560 --> 00:42:04.800]   Okay, Google good morning
[00:42:08.000 --> 00:42:10.000]   Hey
[00:42:10.000 --> 00:42:14.760]   So she's telling you a time it is what the weather's like your calendar so here
[00:42:14.760 --> 00:42:19.520]   Let me play this though because this doesn't work anymore. This is from Twitter. Okay Google stop
[00:42:19.520 --> 00:42:25.880]   This is this is a demonstration of the beauty in the beast problem. Okay Google stop
[00:42:25.880 --> 00:42:37.080]   Harland okay NPR okay Google stop take it off the internet
[00:42:37.080 --> 00:42:39.640]   Okay Google what's my day like?
[00:42:39.640 --> 00:42:49.800]   Hello Bryson the time is 7 44 a.m. The weather in Park Ridge currently is 21 degrees and sunny with a high of 37 degrees
[00:42:49.800 --> 00:42:57.080]   Your commute to work is currently 39 minutes by public transit by the way Disney's live-action beauty and the beast opens today
[00:42:57.080 --> 00:43:04.680]   The story fell as the inventor instead of Maurice that rings truer if you ask me
[00:43:05.600 --> 00:43:12.640]   For some more movie fun ask me to tell you something about Bell now was that a paid ad from Disney the latest news
[00:43:12.640 --> 00:43:18.200]   They said no, right? I don't think so so they've done this every day. They'll do this
[00:43:18.200 --> 00:43:23.520]   They did one when Steve Martin's birthday said today Steve's Martin's birthday, and they did a little bit of king Tut I
[00:43:23.520 --> 00:43:28.720]   Think they just trying to have fun. This you're obviously human editors write these and I think that this was I
[00:43:28.720 --> 00:43:33.920]   Think it was a mistake obviously it looks like an ad, but I don't think it was intended to be an ad you think Stacy
[00:43:34.280 --> 00:43:42.000]   Well, so here's the deal. I don't care if it wasn't ad or not because Google came back saying it wasn't an ad and people were like well
[00:43:42.000 --> 00:43:44.000]   and there but
[00:43:44.000 --> 00:43:49.040]   The question the only thing that matters is did money or some item of value change hands, right if it did
[00:43:49.040 --> 00:43:54.520]   Then it's an ad yeah, and I think this gets to though how pernicious
[00:43:54.520 --> 00:43:59.320]   some of these marketing agreements can be when we talk about like IOT and
[00:44:00.640 --> 00:44:07.200]   Even even our phones things that suggest like content contextually aware applications that suggest things to you
[00:44:07.200 --> 00:44:13.320]   So I think it's really important we have and I'm gonna use that famous a bright line rules about
[00:44:13.320 --> 00:44:19.080]   What we decide is an ad in how we make people disclose it on small screens?
[00:44:19.080 --> 00:44:22.720]   invoice apps etc cuz this is
[00:44:22.720 --> 00:44:25.960]   And it's damaging to Google. I mean think about how many people were like
[00:44:26.560 --> 00:44:31.160]   It is I think it was a mistake, but I don't think it was a paid ad
[00:44:31.160 --> 00:44:38.400]   But you know it sounded like one so that was it that was a big mistake on their part well, and what about these marketing agreements?
[00:44:38.400 --> 00:44:39.720]   I mean that that's that's well
[00:44:39.720 --> 00:44:46.000]   I'll give you an example remember when Google named Android KitKat and they said then no money exchange hands
[00:44:46.000 --> 00:44:49.320]   But that was clearly promotional right
[00:44:49.320 --> 00:44:53.560]   Well, I was I was thinking about the Harry Potter
[00:44:54.200 --> 00:44:58.520]   implementation on the phones around the fantastic beasts right those are ads
[00:44:58.520 --> 00:45:05.960]   Well, yes, I assume that was an ad doesn't there the FTC has very strict rules. You can't don't they maybe not they do
[00:45:05.960 --> 00:45:11.440]   They have it for bloggers, right? We can't friend. I can't tweet. Hey, I really love segment
[00:45:11.440 --> 00:45:18.040]   Twitter without saying hashtag ad or hashtag sponsor or our sponsor
[00:45:18.600 --> 00:45:24.400]   Segment you have to indicate very clearly this is an ad or this is paid placement actually it doesn't even have to be paid placement
[00:45:24.400 --> 00:45:28.160]   They wouldn't necessarily have to pay me for that tweet for it to have to have to be disclosed
[00:45:28.160 --> 00:45:31.400]   It's they pay me for ads elsewhere, so I have to disclose that
[00:45:31.400 --> 00:45:38.240]   That's that's very they're very clear on that for bloggers maybe less so for order, you know artificial intelligence
[00:45:38.240 --> 00:45:39.160]   I don't know
[00:45:39.160 --> 00:45:43.280]   Yeah, I don't think they're any rules yet for a yes or IOT devices
[00:45:43.280 --> 00:45:47.560]   But what we don't want is a world where we get these all the time
[00:45:48.560 --> 00:45:54.060]   Constantly thrown and you also want some option you want you want some op you want? Oh, we can play you the theme from
[00:45:54.060 --> 00:45:56.720]   Beauty the beast would you like to hear it?
[00:45:56.720 --> 00:45:59.520]   Taylor's oldest
[00:45:59.520 --> 00:46:02.040]   Nice voice
[00:46:02.040 --> 00:46:05.800]   No, I like the bit you have a deep voice sounds good
[00:46:05.800 --> 00:46:10.560]   They did they did play a little music right little piano music
[00:46:10.560 --> 00:46:13.600]   I don't know if that was from Beauty and the Beast and then they said ask me something about Bell
[00:46:15.000 --> 00:46:18.680]   Encouraging interaction, but that's kind of how Google home is is a little playful. They're trying to I
[00:46:18.680 --> 00:46:23.140]   Don't know what I don't I think it was an I think it was a mistake
[00:46:23.140 --> 00:46:29.400]   Well, and it's just a time-waster and think about think about like on your car if you're driving and
[00:46:29.400 --> 00:46:34.640]   You know, there's an ad that's relevant to like a certain place you might be right now I
[00:46:34.640 --> 00:46:42.760]   Your car could suggest hey want to grab a burger? You're right by such and such or maybe you're ask your car
[00:46:42.760 --> 00:46:48.080]   Hey, what's for lunch? What's is there a restaurant near me and then seeing that you know?
[00:46:48.080 --> 00:46:52.800]   Getting that via voice. How are we gonna mark that as an ad right?
[00:46:52.800 --> 00:46:59.200]   Because like right now if I ask Google that in my phone it gives me the sponsored listings and it gives me all the other listings, right?
[00:46:59.200 --> 00:47:02.960]   It's all kinds of really fascinating challenges what voice puts together
[00:47:02.960 --> 00:47:06.180]   I mean I had three challenges off the bat first is monetization
[00:47:06.180 --> 00:47:11.580]   Yeah, second is brandine is very difficult and third is when you ask a question to Google
[00:47:11.580 --> 00:47:13.580]   I think gives you an answer
[00:47:13.580 --> 00:47:14.640]   as
[00:47:14.640 --> 00:47:20.260]   We've seen recently it may be the wrong answer, but it gave you one answer because there's only one opportunity for dancers
[00:47:20.260 --> 00:47:22.160]   We had a good discussion last week on that
[00:47:22.160 --> 00:47:23.600]   I'm sorry what you weren't here Jeff
[00:47:23.600 --> 00:47:27.320]   Yeah, because I said this is the problem when you go from being a search engine any piece
[00:47:27.320 --> 00:47:31.680]   Yeah to being a fact engine and I think that this is a real difficult challenge
[00:47:31.680 --> 00:47:37.840]   Because a search engine would give you multiple results some of which might be fake news
[00:47:37.840 --> 00:47:43.340]   But there would still be legitimate search results, but if you're gonna say I'm gonna give you the one true fact about this
[00:47:43.340 --> 00:47:48.080]   That is a heavy burden you're putting on yourself, and I think Google shouldn't even get in that position, but
[00:47:48.080 --> 00:47:50.420]   That's up to them obviously
[00:47:50.420 --> 00:47:55.060]   It's kind of way that's what you need in an on-demand contextually aware kind of
[00:47:55.060 --> 00:48:02.820]   What yeah, yeah, so you don't watch 20 results. Well, let me give you 15 search pages. You could go to that's not useful
[00:48:03.220 --> 00:48:09.080]   Here are the options now. I wonder if something like so in our show when I do an advertisement
[00:48:09.080 --> 00:48:17.120]   One I announced that it's an ad but we also have little music playing underneath as a way to like delineate it as different from the rest of the content
[00:48:17.120 --> 00:48:22.920]   And it's the same music every time so every year so you have a little little ad bed that you use yeah
[00:48:22.920 --> 00:48:27.440]   Oh, that that's a cute way to call it. Is that why you is that's interesting. That was your idea?
[00:48:28.480 --> 00:48:33.120]   It was actually my my partner's idea so but we just he was like hey
[00:48:33.120 --> 00:48:38.640]   Why don't you play some music to make it so you'll know even if you even if you skip through right in your in the middle of the
[00:48:38.640 --> 00:48:40.640]   Ad you're still getting
[00:48:40.640 --> 00:48:45.680]   Undercurrent I could we could try that that's an I mean I think we're pretty clear when we go to an ad and when we come out of it
[00:48:45.680 --> 00:48:50.600]   But but I've often thought maybe we should be clearer so there be no confusion
[00:48:50.600 --> 00:48:56.340]   I don't my I never ever want to be in a position where people think content like you think an ad is content
[00:48:57.980 --> 00:49:02.220]   Obviously and I think that's the problem Google got into there's no clear way to say
[00:49:02.220 --> 00:49:05.740]   This is not an ad. I'm just giving you something
[00:49:05.740 --> 00:49:10.160]   I think you'd be interested in which is the beauty and the beast opens this weekend and it was it was a huge weekend and
