;FFMETADATA1
title=Nothing About Me Without Me
artist=Leo Laporte, Jeff Jarvis, Ant Pruitt, Cory Doctorow
album_artist=TWiT
publisher=TWiT
album=This Week in Google
TRDA=2021-10-14
track=633
language=English
genre=Podcast
comment=Federated Twitter, Section 230 reform, Instagram moral panic
encoded_by=Uniblab 5.3
date=2021
encoder=Lavf59.27.100

[00:00:00.000 --> 00:00:04.300]   It's time for Twig this week in Google Stacey's got the week off good news
[00:24:57.440 --> 00:25:04.800]   Violations that revealed were the impetus that created some of the largest fines in corporate history anywhere in the world
[00:25:04.800 --> 00:25:10.160]   and now he's going after Facebook and Google again for not complying with the GDPR and
[00:25:10.160 --> 00:25:12.120]   He's brought his case
[00:25:12.120 --> 00:25:18.760]   I believe in Germany because the thing is that one of the ways in which the GDPR is flawed and it's it's like it's got many imperfections
[00:25:18.760 --> 00:25:25.800]   One of the serious ways it's flawed is that Ireland is the tax haven where all the tech companies have their headquarters
[00:25:25.800 --> 00:25:30.640]   It's how like Apple and so on they maintain this fiction that their money is like never touched the earth
[00:25:30.640 --> 00:25:34.160]   It's just like floating in the Irish sea with Stephen Joyce's ashes
[00:25:34.480 --> 00:25:36.480]   and and
[00:25:36.480 --> 00:25:38.480]   and and
[00:25:38.480 --> 00:25:42.560]   Ireland is where as a result the information commissioner's office in Ireland is
[00:25:42.560 --> 00:25:51.720]   The place where cases are heard if you have a complaint against them against the big platforms the big tech companies and because that's where the European HQ is and
[00:25:51.720 --> 00:25:57.760]   The Irish information commissioner's office like they don't even bother putting on pants in the morning
[00:25:57.760 --> 00:26:00.640]   They just like sit around eating breakfast cereal and watching soap operas
[00:26:01.160 --> 00:26:07.800]   like the Germans here like 500 cases a year and like the Irish here like seven and so you know
[00:26:07.800 --> 00:26:13.360]   That's why they don't want the private right of action because if you have to get an information commissioner
[00:26:13.360 --> 00:26:15.120]   to
[00:26:15.120 --> 00:26:19.640]   Intercede or an attorney general or a solicitor general or a DA or someone to intercede on your behalf
[00:26:19.640 --> 00:26:23.480]   They can figure out like even if they can't buy them off they can go like ugh
[00:26:23.480 --> 00:26:26.800]   They're never gonna go nuclear over this tiny little violation
[00:26:26.800 --> 00:26:31.320]   We'll just pretend this part of the law doesn't exist and just and just like you know
[00:26:31.320 --> 00:26:38.280]   Go along merrily and extract some profit that way, but you don't know where there's a you know vindictive
[00:26:38.280 --> 00:26:44.320]   Brilliant once in a generation law student like Max Shrem's sitting in Austria
[00:26:44.320 --> 00:26:47.600]   You know eating versed and planning world domination
[00:26:47.600 --> 00:26:54.000]   He looks like a vegetarian for sure
[00:26:54.760 --> 00:26:57.840]   If the private right of action exists, let's say in privacy
[00:26:57.840 --> 00:27:02.040]   I just smell a little trouble. Will Robinson in that?
[00:27:02.040 --> 00:27:08.000]   That's what the right and parts of the left are using to go after 230 if we only had a private right of action
[00:27:08.000 --> 00:27:11.480]   They all get sued for the speaker in the speech of the public that everything be okay, and of course
[00:27:11.480 --> 00:27:12.680]   That's not the case
[00:27:12.680 --> 00:27:17.240]   But that's what they're saying is Facebook should be able to be sued for anything that anybody says on it
[00:27:17.240 --> 00:27:19.920]   And that of course, yeah, there's a difference though
[00:27:20.440 --> 00:27:27.840]   Because with the so 230 like let's be clear 230 does not exempt Facebook from liability for the things that Facebook says
[00:27:27.840 --> 00:27:30.800]   Facebook right so Facebook if Facebook writes something
[00:27:30.800 --> 00:27:36.520]   Unlawful they think liability for it. They just don't face liability for what other people do and a private right of action
[00:27:36.520 --> 00:27:42.960]   For a privacy law is not about letting you sue Facebook because someone doxed you on Facebook
[00:27:42.960 --> 00:27:48.520]   Right, it's about letting you sue Facebook because Facebook collected information on you without your permission
[00:27:48.640 --> 00:27:53.080]   And so it's not about what other people do on Facebook
[00:27:53.080 --> 00:27:56.080]   It's what people at Facebook do so in that regard
[00:27:56.080 --> 00:27:58.840]   It'd be actually pretty similar to 230 as we know and love it
[00:27:58.840 --> 00:28:02.960]   It would just be the it would cause Facebook to bear
[00:28:02.960 --> 00:28:09.320]   Responsibility for violations of the law that it or its employees engaged in and it would have to have a compliance regime
[00:28:09.320 --> 00:28:13.320]   And you know like I think that there are face bookers who would say but how
[00:28:13.720 --> 00:28:20.800]   Could we possibly have three billion users and hundreds of thousands of employees and all these subcontractors and gather all this information and
[00:28:20.800 --> 00:28:27.120]   Then not inadvertently break a law that says information can't be gathered a process without permission
[00:28:27.120 --> 00:28:31.320]   And like my answer is yeah, you probably can't that's like me saying
[00:28:31.320 --> 00:28:34.480]   You know I'm gonna have a law that if you keep nuclear waste
[00:28:34.480 --> 00:28:41.360]   It has to be safely maintained and you say but I have this leaky swimming pool in my backyard for a little leak
[00:28:41.560 --> 00:28:48.440]   Nuclear waste how am I gonna keep my leaky swimming full full full of nuclear waste if I'm responsible if it leaks
[00:28:48.440 --> 00:28:53.720]   And the answer like just like the you know doctor it hurts when I do that don't do that
[00:28:53.720 --> 00:28:59.760]   Right like maybe the way that we stop Facebook from being creepy and invasive is by
[00:28:59.760 --> 00:29:03.960]   Prohibiting it from gathering information that it cannot meaningfully contain
[00:29:03.960 --> 00:29:10.280]   You write Facebook shouldn't be in charge of how you use Facebook
[00:29:10.800 --> 00:29:12.400]   Yeah
[00:29:12.400 --> 00:29:16.680]   Yeah, that's an article about a really cool little plug-in called unfollow everything
[00:29:16.680 --> 00:29:19.200]   It's chrome plug-in that our British developer made
[00:29:19.200 --> 00:29:26.240]   Yeah, that's right. Yeah, and so this is a really interesting example of how Facebook and other platforms can weaponize
[00:29:26.240 --> 00:29:31.080]   Laws that aren't privacy laws and kind of privacy wash what they're doing
[00:29:31.080 --> 00:29:36.880]   You know they can say oh well like the reason we invoked our terms of service or whatever is because we think you're violating privacy
[00:29:36.880 --> 00:29:43.320]   And you know like the way that we can figure out if someone's violating privacy is if they violated a privacy law
[00:29:43.320 --> 00:29:49.000]   Not because Mark Zuckerberg's lawyers figured out how to shut someone down for a terms of service violation
[00:29:49.000 --> 00:29:53.640]   And then just wave their hands and went privacy privacy privacy that doesn't make it a privacy violation
[00:29:53.640 --> 00:29:55.080]   so
[00:29:55.080 --> 00:30:00.400]   That the unfollow everything this this developer in in the UK sat down a little chrome plug or no
[00:30:00.400 --> 00:30:01.960]   He didn't write the chrome plug-in first first
[00:30:01.960 --> 00:30:06.960]   He just went through Facebook and unfollowed everything all the pages all the friends all the groups
[00:30:06.960 --> 00:30:09.840]   So, you know he's still friends with the friends
[00:30:09.840 --> 00:30:11.760]   They're just not in his timeline in fact
[00:30:11.760 --> 00:30:13.760]   There was nothing in his newsfeed now
[00:30:13.760 --> 00:30:16.600]   He could go and look at what his friends were doing and when he was done
[00:30:16.600 --> 00:30:21.880]   He was done or he could follow them if they were people he wanted to see from but what he didn't get his infinite scroll
[00:30:21.880 --> 00:30:26.680]   So eventually pull to refresh and there'd be nothing new I see it. I've seen it all
[00:30:26.680 --> 00:30:29.840]   Yeah, come to the end of the internet the internet is over
[00:30:30.840 --> 00:30:33.400]   We'll have more internet for you and he loved it
[00:30:33.400 --> 00:30:39.360]   What a great idea yeah, and so then he wrote a plug-in to make it automatic because Facebook makes it hard
[00:30:39.360 --> 00:30:41.360]   he made it easy it's scriptable and
[00:30:41.360 --> 00:30:48.200]   Everybody who used it loved it. They were like this. This is how I like using Facebook like I wanted to quit Facebook
[00:30:48.200 --> 00:30:49.400]   Now I'm glad to use Facebook
[00:30:49.400 --> 00:30:56.680]   I use it less and the time that I spend there is satisfying and so Facebook hidden with the terms of service violation and
[00:30:56.680 --> 00:30:59.960]   They said, you know, you have to take this down
[00:31:00.160 --> 00:31:06.880]   You swore on your on your mother's grave when you signed our terms of service that you wouldn't do stuff that upset our shareholders
[00:31:06.880 --> 00:31:10.680]   you've broken your promise you're kicked off Facebook and
[00:31:10.680 --> 00:31:14.480]   You that those terms of service are still binding on you
[00:31:14.480 --> 00:31:19.760]   Don't think that just because you're not a Facebook user you can't you can go ahead and make Facebook plugins
[00:31:19.760 --> 00:31:22.960]   You cannot you the terms of service prohibit you forever
[00:31:22.960 --> 00:31:28.160]   Don't even think about about making a Facebook plug-in ever again, and here's the thing
[00:31:28.160 --> 00:31:34.640]   You know when Zuck posted his like internal rebuttal to the whistleblower. He said like it's it's stupid
[00:31:34.640 --> 00:31:39.160]   Why would we make Facebook in a way that deliberately made people unhappy?
[00:31:39.160 --> 00:31:46.560]   We don't want unhappy users advertisers don't want unhappy users either and he's right that if there was a way to make
[00:31:46.560 --> 00:31:52.240]   His advertisers and his shareholders happy that didn't make the users unhappy
[00:31:52.720 --> 00:32:00.440]   He would all of the things being equal prefer his users to be happy, but if there's a way to be happier on Facebook while using it less
[00:32:00.440 --> 00:32:07.080]   That's a thing that his advertisers and shareholders that are a lot more. Yeah, there are a lot more
[00:32:07.080 --> 00:32:09.960]   You know
[00:32:09.960 --> 00:32:11.800]   For Square for their own interest there
[00:32:11.800 --> 00:32:16.960]   They don't care if you're unhappy if the alternative is you don't use Facebook as much right and so you know
[00:32:16.960 --> 00:32:19.760]   It's kind of a little existence proof and it's it's proof that
[00:32:20.440 --> 00:32:26.760]   You know if we are to have a Facebook. That's a good Facebook, which some people will say is possible
[00:32:26.760 --> 00:32:30.840]   I'm a skeptic. I am a zucker vegan, but some people say that it's possible
[00:32:30.840 --> 00:32:38.440]   We can't leave Facebook in charge of it like there has to be at the very least there has to be an escape hatch
[00:32:38.440 --> 00:32:40.880]   There has to be a way for you to configure Facebook
[00:32:40.880 --> 00:32:47.440]   So that it serves your interests and not Facebook shareholders interest because that at least will be the thing at the boardroom table
[00:32:47.880 --> 00:32:50.000]   when everyone's sitting around planning a new
[00:32:50.000 --> 00:32:56.040]   Algorithmic tweak and someone says you know, I think this is gonna make the users unhappy and someone else says
[00:32:56.040 --> 00:33:02.960]   What are they gonna do? We're the phone company. We don't have to care the other one goes some kid in England's gonna write a plug-in and
[00:33:02.960 --> 00:33:09.640]   Then they're all like oh yeah, no, it's not gonna work. Huh? Okay. We'll do something different and if they go ahead and do the stupid thing
[00:33:09.640 --> 00:33:15.760]   Some kid in England gets to write a plug-in you get to undo the dumb thing they did and the way you make Facebook
[00:33:15.760 --> 00:33:21.920]   Do this is a digital regulator of some sort some it's a couple of things so one thing we could do is
[00:33:21.920 --> 00:33:27.760]   There's there's probably gonna be an anti-trust settlement in Facebook's future or at least a chance for it
[00:33:27.760 --> 00:33:32.200]   Facebook is probably gonna cry uncle at a certain point and offer a settlement to
[00:33:32.200 --> 00:33:39.840]   Regulate us says Facebook regulate us. Yeah, right? Well, it depends if they do that from a position to strengthen weakness
[00:33:39.840 --> 00:33:42.720]   I mean they regulate us the Facebook version of regulate us is
[00:33:43.160 --> 00:33:49.400]   Please impose a bunch of rules that will cost us 1% of our annual turnover to comply with but will be so expensive that no one
[00:33:49.400 --> 00:33:51.400]   Can ever enter the market and compete with us, right?
[00:33:51.400 --> 00:33:52.680]   No, that's good
[00:33:52.680 --> 00:33:54.680]   Right
[00:33:54.680 --> 00:34:00.800]   Yeah, yeah, the first preference is no rules the second preferences rules only they can comply with right right but but
[00:34:00.800 --> 00:34:06.520]   If they if they throw in the towel right if they if they say like we're willing to entertain a settlement then the FTC
[00:34:06.520 --> 00:34:10.820]   It's a great you got a special master from now on you know your adult supervision
[00:34:11.320 --> 00:34:17.440]   Anytime you're gonna threaten someone with any kind of lawsuit over copyright patent in terms of service
[00:34:17.440 --> 00:34:21.160]   Torxious interference with contract cyber security whatever
[00:34:21.160 --> 00:34:27.720]   You just got to weave it under the special master's nose and they got to make sure that you are not using this anti-competitive
[00:34:27.720 --> 00:34:33.360]   Lee that there's like a bona fide thing because Facebook will tell you quite truthfully that there are a lot of people
[00:34:33.360 --> 00:34:37.160]   Facebook defends you against right like they have a whole division full of hard-working
[00:34:37.600 --> 00:34:45.360]   Really smart good at their job people who block a bajillion scams a day and hackers and information thieves and
[00:34:45.360 --> 00:34:50.520]   Identity thieves and whatever they just none of those people's job is to defend you against Facebook
[00:34:50.520 --> 00:34:58.200]   There's a precedent for this the FTC's consent decree with Microsoft put a special master in place who would be a good special master for Facebook
[00:34:58.200 --> 00:35:05.160]   That that that makes so Microsoft special master was a fellow. We know and love named Lawrence Lessig that was pretty cool. That works. Yeah, I
[00:35:05.800 --> 00:35:11.880]   Mean Mac Shrem's yeah, there you go. Somebody really somebody really
[00:35:11.880 --> 00:35:16.680]   We really finally import a good Austrian to our political apparatus
[00:35:16.680 --> 00:35:21.840]   You know after that after the unbroken string of dismal Austrian starting with Von Hayek and Schwarzenegger
[00:35:21.840 --> 00:35:29.440]   We'd we'd finally get a really great Austrian. I think this bet you could argue the special master was good for the society
[00:35:29.440 --> 00:35:31.440]   But it was good for Microsoft in the long run
[00:35:32.000 --> 00:35:37.200]   dinner, I mean, it's I mean I think the thing that was good for Microsoft was that they
[00:35:37.200 --> 00:35:43.400]   Managed to get a judge to overturn the order that would have broken them up. That's what's safe. That was the victory. Yeah. Yeah
[00:35:43.400 --> 00:35:49.440]   But you know what like it wasn't an all an all-out defeat for us either for the for the public interest because
[00:35:49.440 --> 00:35:53.800]   Being dragged through anti-trust hell for seven years was hard on Microsoft. Yeah
[00:35:53.800 --> 00:36:01.840]   The Bill Gates deposition that went viral on VHS in which Gates just loses it and just it's like hours of him being
[00:36:01.840 --> 00:36:02.680]   like
[00:36:02.680 --> 00:36:08.880]   Petulant and idiotic and you know like just just awful and and humiliating and it's you know
[00:36:08.880 --> 00:36:10.880]   It's on YouTube. You should look at it now
[00:36:10.880 --> 00:36:14.840]   That really changed the internal calculus like when you talked to
[00:36:14.840 --> 00:36:21.480]   Microsoftes who were executives who were top people about why Microsoft didn't crush Google the way they crushed Netscape
[00:36:21.480 --> 00:36:24.400]   Because they could have done it just as easily
[00:36:24.400 --> 00:36:28.120]   They say we didn't want to end up in front of the FTC again
[00:36:28.120 --> 00:36:33.360]   Yeah, and and when and you know in 2019 Cara Swisher asked Gates
[00:36:33.360 --> 00:36:40.600]   How come you let Google buy Android? How come you didn't buy Android? He said oh we were distracted by the antitrust stuff
[00:36:40.600 --> 00:36:45.080]   But the antitrust case ended seven years for the Android acquisition
[00:36:45.080 --> 00:36:47.000]   What he meant was that seven years later?
[00:36:47.000 --> 00:36:52.560]   We were so traumatized and worried of being tied to the you know
[00:36:52.560 --> 00:36:57.040]   Grill of the FTC's pickup truck and driven up and down a gravel road
[00:36:57.040 --> 00:37:01.720]   That we just didn't want to do stuff that was gonna look bad
[00:37:01.720 --> 00:37:07.920]   And you know Google never went through that and you know Google has made the best search engine that there ever was and
[00:37:07.920 --> 00:37:10.460]   I don't want to see Google disappear
[00:37:10.460 --> 00:37:13.760]   Google I want Google to like
[00:37:13.760 --> 00:37:16.760]   Stop acting like antitrust law is in the thing
[00:37:16.760 --> 00:37:21.400]   I want Google to be afraid of the public interest being asserted against it
[00:37:21.400 --> 00:37:27.480]   I want Google to be the Google that it was back in like 2003 when Larry and Sergey came and spoke at a Kevin Warbach conference and
[00:37:27.480 --> 00:37:29.920]   Said look guys. Here's the thing you need to know
[00:37:29.920 --> 00:37:32.800]   We're gonna be the best company
[00:37:32.800 --> 00:37:37.080]   We can be because all it takes to switch away from a search engine is to change your bookmarks
[00:37:37.080 --> 00:37:44.480]   And so all we're gonna be committed to from now on is just making you as happy as possible and not being evil
[00:37:44.480 --> 00:37:46.360]   Right and and you know
[00:37:46.360 --> 00:37:50.280]   I want that Google back and the way we get that Google back is by making them afraid
[00:37:50.440 --> 00:37:56.360]   That if they don't do it that they will face meaningful enforcement consequences that will do to them
[00:37:56.360 --> 00:38:02.840]   What happened to Bill Gates what happened to IBM for 12 years and made them unwilling to make their own operating system?
[00:38:02.840 --> 00:38:09.960]   So they got Bill Gates to make an operating system for them when the PC came out. I want them to be worried that being
[00:38:09.960 --> 00:38:16.200]   ostentatiously terrible has consequences even if you have sought high switch-in costs
[00:38:16.840 --> 00:38:24.360]   Cory doctor. Oh is our guest. So is it pleasure to have Cory on his website pluralistic net? What's the latest book? Oh?
[00:38:24.360 --> 00:38:31.000]   Well the latest book is the paperback let me see if I can find it the paperback of a tax surface
[00:38:31.000 --> 00:38:38.720]   So this was the third good out. Yeah, I came out last week and I just got the German edition of it in the mail like half an hour ago
[00:38:38.720 --> 00:38:43.520]   I just went and picked it up. What's German for a tax surface? I don't remember
[00:38:44.240 --> 00:38:46.360]   It's not you know dine surface in one attack
[00:38:46.360 --> 00:38:51.880]   Hang on a second
[00:38:51.880 --> 00:38:57.040]   They like to completely change titles. Yeah, well, we do the same thing we do that looks never work. Yeah
[00:38:57.040 --> 00:39:05.200]   Yeah, it's a dirty secret that the original title of thus fake there a suster there zerath Ustra in German is like do you want fries with that?
[00:39:05.200 --> 00:39:08.640]   Not true kids not true
[00:39:10.160 --> 00:39:17.600]   Called our stunt our stunt our stunt. Yeah, I am vorvert von edrich Noden. Oh
[00:39:17.600 --> 00:39:20.480]   Yeah
[00:39:20.480 --> 00:39:27.520]   Forward for me. Yeah, it's got a beautiful cover too. It's it's a it's a gorgeous package. They've actually just reissued the whole
[00:39:27.520 --> 00:39:32.560]   Trilogy in German with matching livery. It's very beautiful. Nice. Oh, yeah
[00:39:32.560 --> 00:39:37.680]   And I just closed a deal with my publisher for four novels in 2023 and 2024
[00:39:38.160 --> 00:39:44.000]   I've got a nonfiction book coming out in 22. I don't know how you have so much energy. It's crazy
[00:39:44.000 --> 00:39:46.640]   Yes, seriously person. I swear
[00:39:46.640 --> 00:39:52.800]   I so hard for me to switch from teach brain to podcast brain to research brain to write brain to twitter brain
[00:39:52.800 --> 00:39:57.280]   How how do you manage your day? I go with anxiety
[00:39:57.280 --> 00:40:03.600]   But I cope with anxiety by writing right by by working like that's how I numb myself to anxiety
[00:40:03.600 --> 00:40:06.800]   So I got a lot done in the last two years
[00:40:07.840 --> 00:40:10.480]   You know, I find that this is often the case that it is some
[00:40:10.480 --> 00:40:14.800]   Personality flaw that drives people to be great artists. I don't know
[00:40:14.800 --> 00:40:19.680]   I don't know why that is let's take a little break a lot more with with great dr
[00:40:19.680 --> 00:40:23.760]   Rose and his various personality flaws all of which are to our benefit
[00:40:23.760 --> 00:40:28.720]   Jeff Jarvis we know what his problem is and we're gonna we're good for hot man
[00:40:28.720 --> 00:40:33.280]   Ju must be watching the show because he has invoked moral panic in the New York times
[00:40:33.280 --> 00:40:38.400]   We'll talk about that in just a little bit and also the man in charge of the moral panic button
[00:40:38.400 --> 00:40:42.000]   Here aunt Pruitt from hands on a photography
[00:40:42.000 --> 00:40:46.480]   You think i'm joking Corey. He actually has well. Well, I'm sure we'll get to that
[00:40:46.480 --> 00:40:48.000]   There it is
[00:40:48.000 --> 00:40:51.600]   The moral panic button I showed it a brought to you by akama
[00:40:51.600 --> 00:40:59.920]   A name I know everybody knows if you're a big company about to do a big product announcement
[00:40:59.920 --> 00:41:02.880]   You know millions of people all over the internet are going to be watching it
[00:41:03.120 --> 00:41:07.120]   Who do you who do you choose to be your cdn you choose akama?
[00:41:07.120 --> 00:41:14.720]   Every single time but akama is more than just a cdn akama powers and protects life online
[00:41:14.720 --> 00:41:18.880]   And is changing how we live work and play if you want to be on the cutting edge of innovation
[00:41:18.880 --> 00:41:22.800]   You need to be operating at the edge of the internet and no one could get you there better
[00:41:22.800 --> 00:41:30.480]   Than akama akama has ten times the locations of the nearest competitor 4,000 points of presence all over the world
[00:41:30.800 --> 00:41:34.080]   Which means you are always closer to your end user
[00:41:34.080 --> 00:41:38.480]   Thanks to akama and akama is more than just a cdn
[00:41:38.480 --> 00:41:43.280]   It stops some of the most dangerous threats launched at the internet and everyone online every day
[00:41:43.280 --> 00:41:51.360]   Their unrivaled edge platform intelligence sees more internet conditions in order to avoid bottlenecks and defend at the edge
[00:41:51.360 --> 00:41:56.240]   Akama has built the largest most sophisticated edge platform in the world
[00:41:56.720 --> 00:42:01.120]   So that the biggest innovators in the world can power and protect their greatest ambitions
[00:42:01.120 --> 00:42:07.040]   Akama's experts and threat researchers are on the front lines of protecting and delivering digital experiences their
[00:42:07.040 --> 00:42:12.240]   proximity and scale helps developers build better apps and puts experiences closer
[00:42:12.240 --> 00:42:17.040]   to their customers in short akama keeps your digital experiences
[00:42:17.040 --> 00:42:19.840]   Closer to your users and threats
[00:42:20.400 --> 00:42:29.280]   farther away your customers will get the content the apps the sites the video they need without lag interruption or latency even during unexpected traffic spikes
[00:42:29.280 --> 00:42:35.600]   You can prepare for those spikes in demand. You can optimize resources to provide the best experience for your customers
[00:42:35.600 --> 00:42:39.400]   And of course as always you'll be amazed by akama's unparalleled
[00:42:39.400 --> 00:42:48.000]   Performance you'll be one network hop away from 85 of the world's internet users. That's no one can make that claim
[00:42:48.000 --> 00:42:54.560]   That's pretty amazing akama gives you the power to innovate right at the edge because your logic your functions have deployed and active at the
[00:42:54.560 --> 00:43:01.360]   Right where your end users are the nearest proximity you're getting the fastest end user experience all around the globe
[00:43:01.360 --> 00:43:04.960]   And akama makes it simple to build at the edge using javascript
[00:43:04.960 --> 00:43:14.400]   So you can innovate in real time and you you get low latency access to data for custom code at the edge akama can optimize your api traffic delivery for edge applications too
[00:43:15.200 --> 00:43:17.760]   I know you know akama. I know you know their reputation
[00:43:17.760 --> 00:43:23.920]   It's not just it's not just us though. Akama is trusted by all top get this all
[00:43:23.920 --> 00:43:27.200]   Top 50 global media companies all
[00:43:27.200 --> 00:43:35.360]   Top 20 global e-commerce companies all top 50 global telecom carriers over 500 banks globally
[00:43:35.360 --> 00:43:43.280]   Including the top 25 in the us and the top 22 of the top 25 in europe in the middle east and probably those other three
[00:43:43.440 --> 00:43:48.480]   They just wish they were at akama. Akama is there powering and protecting digital experiences in a way
[00:43:48.480 --> 00:43:53.600]   No one else can 10 times locations of competitors for the fastest customer experience
[00:43:53.600 --> 00:44:00.400]   Available the market leader in cdn and video delivery and web performance d-dos prevention web application firewalls
[00:44:00.400 --> 00:44:07.040]   No one can compete with akama when it comes to setting you up for success and scalability online
[00:44:07.040 --> 00:44:10.640]   So check it out akama.com/twig
[00:44:11.120 --> 00:44:14.080]   Learn more about akama and how they power and protect life online
[00:44:14.080 --> 00:44:18.320]   Give your customers the best possible experience online see for yourself what life is like
[00:44:18.320 --> 00:44:22.320]   With akama Akama a k a m ai.com
[00:44:22.320 --> 00:44:25.040]   Slash twig we thank akama so much for
[00:44:25.040 --> 00:44:31.440]   Supporting this week in google. Thank you for supporting us by using that address that way. They know you saw it here akama
[00:44:31.440 --> 00:44:33.760]   dot com
[00:44:33.760 --> 00:44:35.040]   slash
[00:44:35.040 --> 00:44:36.240]   twig
[00:44:36.240 --> 00:44:38.080]   Farhad manju writing
[00:44:38.080 --> 00:44:40.320]   This is all about this goes back to that facebook
[00:44:40.320 --> 00:44:42.800]   story writing uh
[00:44:42.800 --> 00:44:44.800]   an opinion piece in the new york times
[00:44:44.800 --> 00:44:51.920]   Literally says the word moral panic just for you jeff the moral panic on the show
[00:44:51.920 --> 00:44:56.080]   In gulthing
[00:44:56.080 --> 00:45:00.880]   Instagram and actually you know he says what you've been saying jeff
[00:45:00.880 --> 00:45:03.680]   he does you know
[00:45:03.920 --> 00:45:08.720]   We were talking a lot about hoggins testimony in front of congress last week
[00:45:08.720 --> 00:45:17.600]   He says as a pundit i find hoggins proposal to raise the minimum age for using social media to be a reasonable precaution
[00:45:17.600 --> 00:45:23.120]   She also made a strong case for lawmakers and regulators to impose radical transparency on facebook
[00:45:23.120 --> 00:45:29.760]   But as a parent of kids just a couple shy ears shy of teenage and my concerns are more immediate
[00:45:30.160 --> 00:45:35.440]   Should I let my kids get smartphones at some point and explore the wilds of instagram tick tock
[00:45:35.440 --> 00:45:40.880]   And whatever actually cool internet things kids are using now i've never heard of is so at what age
[00:45:40.880 --> 00:45:47.120]   And he says the answer that almost every parent except maybe uh kori gives i don't know
[00:45:47.120 --> 00:45:51.600]   And i don't know does your daughter have a smartphone kori is she on instagram?
[00:45:51.600 --> 00:45:54.080]   He does
[00:45:54.080 --> 00:45:56.880]   So you know like i have never managed to do this
[00:45:57.600 --> 00:46:00.480]   But the person i know who's managed this most gracefully
[00:46:00.480 --> 00:46:05.280]   And i actually haven't asked if he's managed to keep it up is my friend benjamin rosenbaum who's uh
[00:46:05.280 --> 00:46:08.320]   Another science fiction writers debut novel came out this year
[00:46:08.320 --> 00:46:12.160]   Uh, and we've written together and his wife is a
[00:46:12.160 --> 00:46:15.120]   cognitive behavioral therapist
[00:46:15.120 --> 00:46:17.520]   And their family has this rule
[00:46:17.520 --> 00:46:25.600]   Where anyone can play a yellow card on anyone else oh for being like being not great
[00:46:26.240 --> 00:46:30.640]   And once there are three yellow cards accumulated and i don't know the period like a week say
[00:46:30.640 --> 00:46:35.040]   Uh, it turns into a red card and no one's allowed to use their devices
[00:46:35.040 --> 00:46:39.520]   In the i guess now and lockdown would be different, but when they were all home together
[00:46:39.520 --> 00:46:43.280]   So all the devices go away everyone eats meals together
[00:46:43.280 --> 00:46:49.280]   The wait this just if you get a red card everybody stops using everybody everybody in the house
[00:46:49.280 --> 00:46:55.840]   So it treats the problems of isolation and technology use as a social problem
[00:46:55.920 --> 00:46:59.120]   Among a community and not an individual dysfunction
[00:46:59.120 --> 00:47:03.120]   That's a whole for a kid that could be a little bit
[00:47:03.120 --> 00:47:07.200]   I guess that's your fault too, but then they stop right
[00:47:07.200 --> 00:47:10.160]   Right, I mean i it's it's
[00:47:10.160 --> 00:47:14.880]   So what it does is it provides this guy so he had a couple of small kids at the time
[00:47:14.880 --> 00:47:18.800]   So it gave them a kind of game theoretical like uh
[00:47:18.800 --> 00:47:25.280]   Thermonuclear button right where either one of them could force the other one to lose their device for however long
[00:47:25.280 --> 00:47:27.280]   So prisoners dilemma
[00:47:27.280 --> 00:47:30.080]   I thought that made one too. Do I know it was a mom?
[00:47:30.080 --> 00:47:33.520]   And it but it was part on the parents. Yeah, right so like you
[00:47:33.520 --> 00:47:37.040]   You I don't know if you're all parents, but you know like
[00:47:37.040 --> 00:47:39.760]   When you're a parent right there are times where you're like
[00:47:39.760 --> 00:47:42.240]   balancing priorities between work and
[00:47:42.240 --> 00:47:46.720]   Paying attention to your kid or even leisure and playing attention to your kid
[00:47:46.720 --> 00:47:50.800]   Right? Your kid wants to do something or want something from you and you're like
[00:47:50.800 --> 00:47:53.360]   Watching some moustache tv
[00:47:53.360 --> 00:47:56.080]   a book or tired or whatever and um
[00:47:56.080 --> 00:48:01.440]   If your kid can yellow card you oh my god and take away your phone at night
[00:48:01.440 --> 00:48:10.000]   For a week. That's revolutionary. Yeah, so I have never had the guts to do it. No, but but Ben is
[00:48:10.000 --> 00:48:13.360]   Remarkably well adjusted as are his kids
[00:48:13.360 --> 00:48:18.400]   And the the book I believe is called unearth. I should look it up here
[00:48:19.680 --> 00:48:21.680]   I have it right here the unraveling
[00:48:21.680 --> 00:48:24.640]   Unraveling that's it. Yeah, I blurbed it
[00:48:24.640 --> 00:48:28.880]   I just couldn't remember what it was called because I read it as a electronic manuscript where it didn't have a cover
[00:48:28.880 --> 00:48:35.200]   So I didn't have to look at the cover read it. It's a superb novel super weird and amazing and big far future comedy of manners
[00:48:35.200 --> 00:48:37.680]   And social unrest
[00:48:37.680 --> 00:48:40.320]   I wonder if they have yellow cards in this one because
[00:48:40.320 --> 00:48:46.640]   Every person in this has nine parents that could really be a pro that's right. That's right. That can be like three bodies
[00:48:46.720 --> 00:48:52.000]   Everyone's got like three or four bodies as well. It's quite an amazing. It's like one of these big
[00:48:52.000 --> 00:48:56.400]   You know weird science fiction novels that just uh like
[00:48:56.400 --> 00:49:02.560]   Starts you at the bottom of a mine shaft 10 miles underground and then rockets you to the surface at 100 miles an hour
[00:49:02.560 --> 00:49:05.600]   And you just got to like grab on and hold on to it and like
