;FFMETADATA1
title=Fail Whale on Ice
artist=TWiT
album_artist=TWiT
album=This Week in Google
track=372
genre=Podcast
comment=http://twit.tv/twig
copyright=These netcasts are released under a Creative Commons License - Attribution-NonCommercial-NoDerivatives 4.0 International. TWiT and TWiT Logo are registered trademarks of Leo Laporte.
publisher=TWiT
date=2016
encoder=Lavf59.27.100

[00:00:00.000 --> 00:00:06.600]   It's time for Twig. This week in Google, I'm taking over the show for the second of three weeks.
[00:21:27.200 --> 00:21:31.200]   Right? Does that kind of break the necessity of buying Alexa?
[00:21:31.200 --> 00:21:38.200]   This is just a demonstration model. Wouldn't Google be more motivated, you think, to put out a stronger API?
[00:21:38.200 --> 00:21:45.200]   Yeah, this seems more googly. I mean, but also it's close to what they're doing anyway.
[00:21:45.200 --> 00:21:49.200]   Think about what's already there in Android for voice search.
[00:21:49.200 --> 00:21:56.200]   Then this is just putting that out of the Android and putting it on the desktop, whereas Amazon had a bit of thing from scratch to do that.
[00:21:56.200 --> 00:22:01.200]   Yeah, that's true. And prove that it had a market for it too, which it has done well.
[00:22:01.200 --> 00:22:06.200]   And it's also a different set of contexts. Amazon has one set of contexts for you, but it's mainly a shopping context.
[00:22:06.200 --> 00:22:08.200]   And there was probably work well in that.
[00:22:08.200 --> 00:22:14.200]   Whereas Google has a bunch of other contexts, which they showed off in the demo video for it and so on.
[00:22:14.200 --> 00:22:21.200]   And the challenge is going to be how do you make that work when there's more than one person in the household and how do you not not leak context too much?
[00:22:21.200 --> 00:22:27.200]   That I think is the big challenge. And for all of these things, and mind you, I don't have an Amazon Echo,
[00:22:27.200 --> 00:22:35.200]   but I have to imagine if you are in a house and you have a device like this and it has all sorts of, like, it excels in the world of context, let's say.
[00:22:35.200 --> 00:22:37.200]   That's how it's most beneficial.
[00:22:37.200 --> 00:22:43.200]   And it's also a utility as if it gains all this information about you as a user and it can surface those things in useful ways.
[00:22:43.200 --> 00:22:53.200]   But if there's no way to check identity, I mean, you know, I could have a Google home in our house and I have at least two users, myself and my wife, who could benefit from this.
[00:22:53.200 --> 00:23:00.200]   But if it launches the way they said it was going to Google I/O with support for one account, then it becomes far less useful.
[00:23:00.200 --> 00:23:01.200]   Oh, yeah, that's true.
[00:23:01.200 --> 00:23:02.200]   That's so true.
[00:23:02.200 --> 00:23:13.200]   Because you go back to the Google I/O demo video, you had a family of four all talking to it saying turn on the music in Sarah's room and turn the TV on the living room.
[00:23:13.200 --> 00:23:16.200]   And the kid was playing, you know, asking questions.
[00:23:16.200 --> 00:23:24.200]   So ideally I imagine there's got to be some sort of voice recognition of pattern sequencing matching that they're going to have embedded into it.
[00:23:24.200 --> 00:23:40.200]   And, you know, unfortunately, now I'm worried about it after your comments, Jason, because after seeing the launch of after seeing the announcements from Google I/O and then the launch of Google Duo and the launch of Google Aloe, I wonder if Google's getting back to releasing not quite ready for prime time products and
[00:23:40.200 --> 00:23:42.200]   iterating them as they go.
[00:23:42.200 --> 00:23:43.200]   Exactly.
[00:23:43.200 --> 00:23:44.200]   All data program.
[00:23:44.200 --> 00:23:45.200]   Yep, exactly.
[00:23:45.200 --> 00:23:46.200]   Rob.
[00:23:46.200 --> 00:23:57.200]   Yeah, well, there's a deep message challenge there, and it's in the area that Google has historically not been good at, which is understanding when you want to share context and when you don't.
[00:23:57.200 --> 00:24:04.200]   So if you've got a bunch of him, a family is one situation, even there, there are issues.
[00:24:04.200 --> 00:24:05.200]   You've got a bunch of roommates.
[00:24:05.200 --> 00:24:14.200]   You don't necessarily want there's one device in the middle of the house to have everyone's calendar and friends and things available to it and let's stuff leak back and forth between it.
[00:24:14.200 --> 00:24:17.200]   So there's a trickiness to making that work well.
[00:24:17.200 --> 00:24:25.200]   And as you said, voice recognition is one option, but it's still, you know, that's not, I wouldn't say that's reliable enough yet for them for you to trust it to unlock the device for you.
[00:24:25.200 --> 00:24:33.200]   And you say, you want to say, you know, it was starting to need to have to know who's around and who's there.
[00:24:33.200 --> 00:24:43.200]   And maybe that implies that it will have to have some way of knowing, you know, which, which phone is there and is it in the same location as the, as the device or something like that.
[00:24:43.200 --> 00:24:51.200]   I can imagine it doing some clever stuff with the audio communication in the way the chrome casted before between between phone and chrome cast.
[00:24:51.200 --> 00:25:00.200]   So it could potentially realize that the person carrying this phone is the person carrying to the microphone, but to some extent that obviates the need for the microphone in the first place.
[00:25:00.200 --> 00:25:02.200]   So there's there's there's some oddness to it.
[00:25:02.200 --> 00:25:04.200]   And I suspect they're going to have to be there.
[00:25:04.200 --> 00:25:12.200]   Maybe they are going to proceed cautiously and say, okay, if you want to set this up for a household, you should probably credit an account for the household and give it access to the household calendar rather than it having everyone's accounts.
[00:25:12.200 --> 00:25:14.200]   >> Robin, having everyone's individual kind.
[00:25:14.200 --> 00:25:23.200]   >> That defeats the whole purpose of it. And we and I don't want to forget that Google has been recording all of our voice searches. You can access them all in your account dashboard.
[00:25:23.200 --> 00:25:27.200]   The phones have been, you know, androids been listening to us for how many years now.
[00:25:27.200 --> 00:25:34.200]   I really got to think that they're going to try to make it as frictionless as possible and not require the device and do that speech detection.
[00:25:34.200 --> 00:25:40.200]   And it might require you to say, okay, Google, my name is Ron and then someone else in my house will say, okay, Google, my name is so is up.
[00:25:40.200 --> 00:25:48.200]   And so they pick up the different inflections and, you know, will Google hear my Long Island accent and know it's me and then know Jason from his accent?
[00:25:48.200 --> 00:25:49.200]   >> How much do you need?
[00:25:49.200 --> 00:25:54.200]   >> How much voice sample do you need for voice print recognition?
[00:25:54.200 --> 00:25:55.200]   >> Right.
[00:25:55.200 --> 00:25:57.200]   >> That there's a tieable to the individual.
[00:25:57.200 --> 00:26:05.200]   >> It says to me, it depends, isn't it? I mean, it's, you need to have enough that you can be, you can distinguish them.
[00:26:05.200 --> 00:26:10.200]   So it has to be a reasonable amount. It's more than just an okay Google, I think.
[00:26:10.200 --> 00:26:18.200]   >> That's what I'm asking. So if you had, let's say, four family members who each registered their voices, okay, Google would not necessarily be sufficient.
[00:26:18.200 --> 00:26:20.200]   >> I don't think so.
[00:26:20.200 --> 00:26:28.200]   >> So the end can be, it's having to say, hello, Google, I'm Ron. This is my voice print. Listen to me.
[00:26:28.200 --> 00:26:43.200]   >> Would be redundant. Yeah. I mean, unless Google comes up with some really clever secret sauce, I think you probably hit the nail in the head, Kevin, with the idea of the phone that you might already have in your pocket, somehow triangulating.
[00:26:43.200 --> 00:26:47.200]   And, oh, 90, this is all speculation on whether this is even something that you're even thinking about.
[00:26:47.200 --> 00:26:48.200]   >> That's what we do here. >> We just can't.
[00:26:48.200 --> 00:26:53.200]   >> All right. But that phone, that's what Android, that's what nearby is all about, right?
[00:26:53.200 --> 00:27:02.200]   Nearby is specifically created to detect when one Android device is near something else, you know, via the API, and I could totally see them using it.
[00:27:02.200 --> 00:27:04.200]   >> The other thing about the kids, though.
[00:27:04.200 --> 00:27:06.200]   >> Well, when I have phones, yeah.
[00:27:06.200 --> 00:27:07.200]   >> Yeah.
[00:27:07.200 --> 00:27:11.200]   >> Kids have access to my music library, I guess. Go ahead, play music. Just don't check my email, kids.
[00:27:11.200 --> 00:27:12.200]   Don't check my email.
[00:27:12.200 --> 00:27:14.200]   >> But the kids? >> You know what I mean? It's like, it gets tricky.
[00:27:14.200 --> 00:27:16.200]   >> But the kids are less likely to have their own calendar.
[00:27:16.200 --> 00:27:27.200]   And, you know, part of the point of Google now, as was, and whatever it's called now, assistant, is that it has some understanding of what you've got going on, what you've done previously, where you're planning to be.
[00:27:27.200 --> 00:27:28.200]   >> For sure.
[00:27:28.200 --> 00:27:32.200]   >> So it can helpfully say there's traffic on the freeway, you should leave now, time stuff to you.
[00:27:32.200 --> 00:27:34.200]   So it may be that it has to start a conversation with you.
[00:27:34.200 --> 00:27:36.200]   So you say, "Okay, Google, and you ask it a question."
[00:27:36.200 --> 00:27:38.200]   And it says, "Is that Kevin?"
[00:27:38.200 --> 00:27:40.200]   And then you say, "Yeah, it's Kevin."
[00:27:40.200 --> 00:27:49.200]   And it said, "Oh, well, as it's Kevin, you should definitely leave now because you're trying to get to San Francisco, whereas if it was Andrew, then he's only trying to get to San Jose.
[00:27:49.200 --> 00:27:51.200]   So he's got some free time or whatever."
[00:27:51.200 --> 00:27:52.200]   >> Yeah.
[00:27:52.200 --> 00:27:55.200]   >> But you'd have to have a, you know, potentially have a negotiation with it.
[00:27:55.200 --> 00:27:56.200]   But, but one of the interesting--
[00:27:56.200 --> 00:27:59.200]   >> Or, or, I don't know where Kevin, it could just start talking to the room.
[00:27:59.200 --> 00:28:05.200]   Kevin, Kevin, are you here, Kevin? You shouldn't be here, Kevin. You should be on your way, Kevin.
[00:28:05.200 --> 00:28:08.200]   If you're here, you're bad. You're going to be late, Kevin.
[00:28:08.200 --> 00:28:12.200]   And then how are you going to pay for your internet bill anymore, Kevin?
[00:28:12.200 --> 00:28:14.200]   You're going to be late, Kevin.
[00:28:14.200 --> 00:28:18.200]   >> And I like the idea of having to negotiate with Google over your calendar.
[00:28:18.200 --> 00:28:21.200]   You should go. It's like, "No, Google. I got five minutes. Don't worry. I know."
[00:28:21.200 --> 00:28:23.200]   It's like, "No, you really should go."
[00:28:23.200 --> 00:28:27.200]   >> Well, I get that because I got to San Francisco by bike and cal train.
[00:28:27.200 --> 00:28:30.200]   So Google thinks I want to bike there, so it gives me like five hours to get there.
[00:28:30.200 --> 00:28:31.200]   It's like, "No."
[00:28:31.200 --> 00:28:37.200]   I know it's a long way, but I can actually, you know, I can actually bike to the train and then it speeds me up a bit.
[00:28:37.200 --> 00:28:39.200]   Sometimes it's just a little too smart.
[00:28:39.200 --> 00:28:43.200]   So there was also a rumor or a post. It was a report.
[00:28:43.200 --> 00:28:47.200]   I can't remember which publication printed this, went with this last week,
[00:28:47.200 --> 00:28:54.200]   but it was about Apple's approach for the home appliance and the fact that they have a team dedicated right now
[00:28:54.200 --> 00:29:00.200]   and they're testing hardware that would bring Siri into the home via an appliance of sorts.
[00:29:00.200 --> 00:29:03.200]   And the way that they were talking about, at least in those reports,
[00:29:03.200 --> 00:29:09.200]   about user identification would be facial recognition, which I don't know how that works.
[00:29:09.200 --> 00:29:14.200]   I don't know, like you identify yourself by standing in front of the device and then you continue on.
[00:29:14.200 --> 00:29:18.200]   I don't know if that's the best approach, but that's another way to do it, I suppose.
[00:29:18.200 --> 00:29:22.200]   >> Well, I mean, both Google and Apple shipped face unlock like years ago
[00:29:22.200 --> 00:29:24.200]   and then abandoned it because it was so unreliable.
[00:29:24.200 --> 00:29:25.200]   >> Yeah.
[00:29:25.200 --> 00:29:30.200]   >> I mean, it may still be buried in Android. It's disappeared from Mac OS.
[00:29:30.200 --> 00:29:32.200]   Mac OS shipped that 10 years ago.
[00:29:32.200 --> 00:29:38.200]   >> Yeah, and it's still a part of Android in smart lock settings.
[00:29:38.200 --> 00:29:42.200]   And it's used in conjunction with the other ways that you protect your phone.
[00:29:42.200 --> 00:29:44.200]   So you can go in there and you can activate.
[00:29:44.200 --> 00:29:48.200]   I don't think it's called face unlock anymore, but it has to do with your face.
[00:29:48.200 --> 00:29:51.200]   And if you're on a lock screen and you look down at your phone,
[00:29:51.200 --> 00:29:55.200]   it's another way that you get access. You turn it on and it might not work 100% of the time,
[00:29:55.200 --> 00:30:00.200]   but you won't necessarily expect that it does because you've got your other methods to get in.
[00:30:00.200 --> 00:30:02.200]   But when it does, it saves you even more time.
[00:30:02.200 --> 00:30:04.200]   It's kind of the way I think about it.
[00:30:04.200 --> 00:30:08.200]   >> I mean, and the other thing is they have the Android Wear stuff
[00:30:08.200 --> 00:30:11.200]   that does this proximity unlocking thing.
[00:30:11.200 --> 00:30:15.200]   So maybe they're hoping that more of us will start picking up Android Wear devices
[00:30:15.200 --> 00:30:18.200]   and that will work as a portable token.
[00:30:18.200 --> 00:30:21.200]   >> I hope that's not there. Hopes and dreams are built on that
[00:30:21.200 --> 00:30:24.200]   because I don't think that's going to happen.
[00:30:24.200 --> 00:30:27.200]   But I mean, who knows?
[00:30:27.200 --> 00:30:31.200]   Maybe they come out with some little keychain or some little kind of tag
[00:30:31.200 --> 00:30:34.200]   to work approximately in beacons to help the narrative data.
[00:30:34.200 --> 00:30:37.200]   It doesn't have to be a full watch or things like that.
[00:30:37.200 --> 00:30:40.200]   And knowing Google, it's probably a combination of all these things we've discussed.
[00:30:40.200 --> 00:30:43.200]   Voice recognition, proximity detection devices, all that stuff,
[00:30:43.200 --> 00:30:46.200]   all working together to make a great device that looks like an air fresher.
[00:30:46.200 --> 00:30:47.200]   >> Right.
[00:30:47.200 --> 00:30:53.200]   I mean, you could build a Wear device that was just like a fitness tracker without a screen
[00:30:53.200 --> 00:30:57.200]   but that had the other bits and pieces that would enable those bits of it.
[00:30:57.200 --> 00:30:59.200]   >> I think it's, it's a componentized enough to do that.
[00:30:59.200 --> 00:31:00.200]   >> Yeah.
[00:31:00.200 --> 00:31:05.200]   Other hardware, $129 Google Wi-Fi router.
[00:31:05.200 --> 00:31:10.200]   So we have the on hub, right? The big kind of bulky, it's supposed,
[00:31:10.200 --> 00:31:11.200]   it promises to do a lot.
[00:31:11.200 --> 00:31:13.200]   >> Everyone wondered why they even bothered making it.
[00:31:13.200 --> 00:31:14.200]   >> Yeah.
[00:31:14.200 --> 00:31:17.200]   >> And I, of course, bought it like a full wall, but my son's using it.
[00:31:17.200 --> 00:31:19.200]   >> But also why that doesn't have the microphones in.
[00:31:19.200 --> 00:31:21.200]   Why are these two products?
[00:31:21.200 --> 00:31:22.200]   >> Yeah.
[00:31:22.200 --> 00:31:23.200]   >> Amen.
[00:31:23.200 --> 00:31:24.200]   >> That's a good question.
[00:31:24.200 --> 00:31:29.200]   >> So does the new router supposedly mesh, does it, does, do you think it'll outperform?
[00:31:29.200 --> 00:31:32.200]   What's the other one that everybody likes now that's expensive?
[00:31:32.200 --> 00:31:34.200]   >> The, uh, Euro? Is that what you're talking about?
[00:31:34.200 --> 00:31:35.200]   >> Euro.
[00:31:35.200 --> 00:31:36.200]   >> Euro.
[00:31:36.200 --> 00:31:37.200]   So what's the price comparison?
[00:31:37.200 --> 00:31:40.200]   >> That's a really great question. I can't remember how much Euro is,
[00:31:40.200 --> 00:31:43.200]   but I know it's more than $129 per.
[00:31:43.200 --> 00:31:47.200]   Now, I should also mention that Euro is a sponsor on the Twit Network.
[00:31:47.200 --> 00:31:50.200]   So just want to make sure that we get that out there.
[00:31:50.200 --> 00:31:54.200]   Yeah, I mean, the big thing behind this is that, yes, you'd get the Wi-Fi router.
[00:31:54.200 --> 00:31:59.200]   I think the report that I read said that it's going to be like the size of an echo dot,
[00:31:59.200 --> 00:32:05.200]   so not a really large thing, you know, in comparison to the on hub, which is this beast in your,
[00:32:05.200 --> 00:32:06.200]   in your house.
[00:32:06.200 --> 00:32:13.200]   >> Why is Google, the Google home should also be a router upon which you can add other routers?
[00:32:13.200 --> 00:32:14.200]   >> Yeah.
[00:32:14.200 --> 00:32:15.200]   Yeah.
[00:32:15.200 --> 00:32:22.200]   >> Should chat a piece of guy in chat says, "Aro is 500 possibly for three of them."
[00:32:22.200 --> 00:32:23.200]   >> Oh, I see.
[00:32:23.200 --> 00:32:25.200]   >> So you get like a kit and Carson is thumbs up.
[00:32:25.200 --> 00:32:28.200]   >> Oh, no, it's high. It's high math for me. It's 500 divided by three.
[00:32:28.200 --> 00:32:30.200]   Oh, no, I feel like Howard Stern now.
[00:32:30.200 --> 00:32:33.200]   >> Yeah, like 100, uh, three goes into the five.
[00:32:33.200 --> 00:32:36.200]   >> It's like one, 32, what's 33, and then, okay, thanks.
[00:32:36.200 --> 00:32:38.200]   >> Something like that.
[00:32:38.200 --> 00:32:41.200]   So, I mean, per, that's actually right on point, right?
[00:32:41.200 --> 00:32:43.200]   >> If you were to get three of these routers.
[00:32:43.200 --> 00:32:49.200]   >> But, uh, so that would be nice, uh, to be able to, you know, bring internet to all
[00:32:49.200 --> 00:32:51.200]   points at my house. I know I need that.
[00:32:51.200 --> 00:32:58.200]   A 4K Chrome cast that might actually be losing the Chrome logo, so they'd be going, again,
[00:32:58.200 --> 00:33:02.480]   you know, a big part of what this seems like is Google's tackling this a little bit differently
[00:33:02.480 --> 00:33:04.120]   from a branding perspective.
[00:33:04.120 --> 00:33:06.120]   They're, they're kind of doing that.
[00:33:06.120 --> 00:33:07.120]   >> They're so confused about brands.
[00:33:07.120 --> 00:33:09.120]   >> They, they, yeah, it's pretty confusing.
[00:33:09.120 --> 00:33:10.120]   >> Jeez.
[00:33:10.120 --> 00:33:14.120]   >> It's like they went with Chrome because Chrome was recognizable, but now they're going with
[00:33:14.120 --> 00:33:18.120]   the G from the Google because that's recognizable, you know, the same reason.
[00:33:18.120 --> 00:33:23.400]   >> I think, I think they went with Chrome because Chrome cast came from the Chrome team.
[00:33:23.400 --> 00:33:27.120]   I think it's, I think they basically, they branded these things back in, back in the
[00:33:27.120 --> 00:33:31.840]   day just by the teams that worked on them, not by the, exactly, not by the consumer or
[00:33:31.840 --> 00:33:35.320]   branding point of view. Now, and again, going back to this event, it seems like they're
[00:33:35.320 --> 00:33:40.200]   trying to pull all this stuff in and have a cohesive brand presence to consumers to not
[00:33:40.200 --> 00:33:43.800]   confuse the heck out of them, which is probably a good idea and they showed it on years ago.
[00:33:43.800 --> 00:33:47.160]   >> Well, I mean, that's the thing because the Chrome cast was like, you know, version
[00:33:47.160 --> 00:33:51.240]   three, wasn't it? We had the Google TV and then we had the Nexus Q and then we had the
[00:33:51.240 --> 00:33:54.320]   Chrome cast. So it was like three different teams had a snap of makes it something like
[00:33:54.320 --> 00:33:55.320]   the TV.
[00:33:55.320 --> 00:33:56.320]   >> Yeah, yeah, right.
[00:33:56.320 --> 00:33:57.320]   >> And one of them won.
[00:33:57.320 --> 00:33:59.320]   >> And so now it's like, that's where it makes sense.
[00:33:59.320 --> 00:34:00.320]   >> Yeah.
[00:34:00.320 --> 00:34:03.320]   >> And then the Google TV stuff is sort of vanished away as well.
[00:34:03.320 --> 00:34:07.760]   >> Yeah, the Android TV stuff is still kind of around kind of sort of languishing, the
[00:34:07.760 --> 00:34:08.760]   languishing.
[00:34:08.760 --> 00:34:10.600]   >> Yeah, you don't see much about it at all.
[00:34:10.600 --> 00:34:14.600]   >> But also, I mean, the combination of Chrome cast and the, you know, the Google home thing
[00:34:14.600 --> 00:34:17.840]   make a lot of sense. I mean, that's the piece that's missing from the Amazon one, which
[00:34:17.840 --> 00:34:23.480]   is the ability to say, play this on the TV and, you know, direct this to the kitchen
[00:34:23.480 --> 00:34:27.640]   or the living room or whatever. And that was shown as part of the demo. It's an obvious
[00:34:27.640 --> 00:34:28.640]   thing to do.
[00:34:28.640 --> 00:34:31.080]   >> Yeah, that's funny. And I even forgot about that. And I thought that was so cool
[00:34:31.080 --> 00:34:33.640]   when I saw it on there. So now I'm looking forward to it a little bit more.
[00:34:33.640 --> 00:34:34.640]   >> Yeah, that would be nice.
[00:34:34.640 --> 00:34:39.480]   >> Maybe a little off, but since we're talking about ridiculous failed Google products, Google
[00:34:39.480 --> 00:34:42.680]   Glass, would you guys use the snap?
[00:34:42.680 --> 00:34:46.680]   >> I wanted to make sure we talked about this while you were on by the way.
[00:34:46.680 --> 00:34:48.760]   >> Okay, so I don't mean to raise it now.
[00:34:48.760 --> 00:34:49.760]   >> Okay, not at all.
[00:34:49.760 --> 00:34:50.760]   >> I'm bringing it in.
[00:34:50.760 --> 00:34:51.760]   >> Yeah, bring it in. What do you think?
[00:34:51.760 --> 00:34:58.440]   >> What I'm most interested about the snap. So snap, as Ray knows, is as a round camera.
[00:34:58.440 --> 00:35:02.440]   To me, that makes sense because it's the, I said at the time of Google Glass, I realized
[00:35:02.440 --> 00:35:05.640]   that they tried to put too much into one device. There should be glasses that are a camera
[00:35:05.640 --> 00:35:08.680]   period full stop. Don't try to give you the experience. Don't try everything else. Don't
[00:35:08.680 --> 00:35:15.520]   try to give you notifications. So that's one that makes sense to me that spectacles, as
[00:35:15.520 --> 00:35:23.240]   Kevin Marks put it, we made fun of them for this, that spectacles would have a camera.
[00:35:23.240 --> 00:35:30.040]   The second thing that fascinates me even more is the idea of the round image in two ways.
[00:35:30.040 --> 00:35:34.440]   One, TV started round. If you look at all old TVs, they had round picture tubes. And
[00:35:34.440 --> 00:35:38.400]   second, that the round image, because you couldn't, the way the demo is, you can go
[00:35:38.400 --> 00:35:45.160]   any which way, it gets rid of the idea of vertical or horizontal. It doesn't matter how
[00:35:45.160 --> 00:35:48.720]   you look at it, it can change your perspective. I mean, is round genius or is it the most
[00:35:48.720 --> 00:35:49.720]   ridiculous gimmick ever?
[00:35:49.720 --> 00:35:57.360]   I think it's genius. I think a lot about this is actually taking the lessons learned from,
[00:35:57.360 --> 00:36:02.960]   you know, let's say the failed Google Glass. Google Glass is a consumer product. I would
[00:36:02.960 --> 00:36:08.920]   say failed. It might work in the enterprise, still waiting to see how that plans out. But
[00:36:08.920 --> 00:36:13.520]   they learned a lot of lessons here, right? They limited it down to just, I think one
[00:36:13.520 --> 00:36:16.180]   of the strengths of Google Glass was the camera. That was one of the things that was
[00:36:16.180 --> 00:36:20.980]   most obvious camera. Nobody can accuse you of spying on the mature is obvious. It's obvious
[00:36:20.980 --> 00:36:24.780]   that there's a light on lights, the light that tells the, you know, them that they're
[00:36:24.780 --> 00:36:30.260]   being recorded. It doesn't record long, long form video. It keeps it cut to 10 to 30 seconds
[00:36:30.260 --> 00:36:31.260]   at the very longest.
[00:36:31.260 --> 00:36:35.660]   I wish it also did photos. That would be nice. Yeah, right. That would be nice. I'm surprised
[00:36:35.660 --> 00:36:39.420]   actually that it doesn't have the ability to do that. But I mean, you can be a lot
[00:36:39.420 --> 00:36:44.140]   of it later. You know, it'll be it'll be like pick the, pick the silly one. It's like,
[00:36:44.140 --> 00:36:48.740]   multi shoot. But it's a velocity. Yeah. The fascinating thing to me is that they've
[00:36:48.740 --> 00:36:54.340]   taken two things here. They've taken the thing that everyone was most worried about Google
[00:36:54.340 --> 00:36:56.780]   Glass about, which was people are walking around with surveillance cameras on their
[00:36:56.780 --> 00:37:01.860]   faces and made that front and center and made it the whole point of the device. So it's
[00:37:01.860 --> 00:37:05.980]   not that. So that, you know, half of Google Glass was, I've actually got a little heads
[00:37:05.980 --> 00:37:09.500]   up screen that's telling me what's going on, which, you know, probably does make more
[00:37:09.500 --> 00:37:12.660]   sense to watch. But that was the, that was the point of it. It was the thing in the corner
[00:37:12.660 --> 00:37:17.740]   of your eye. And then the camera thing was an augmented part of that. And so it was an
[00:37:17.740 --> 00:37:21.860]   ambiguous thing to be wearing. You weren't sure if people were photographing you or not,
[00:37:21.860 --> 00:37:24.740]   even though it did have a, again, it had a light on it and things. It would, that was,
[00:37:24.740 --> 00:37:27.900]   that was very much the perception of it. So here they're explicitly saying, no, no,
[00:37:27.900 --> 00:37:33.300]   this is a thing for photographing people. And, and they're taking, you know, I'm not, they
[00:37:33.300 --> 00:37:38.420]   haven't skydived out of a Zeppelin, but they're, they're basically, they've done their own,
[00:37:38.420 --> 00:37:39.660]   you know, cool.
[00:37:39.660 --> 00:37:48.140]   But the, the other thing, the round thing is actually quite subtle. What they've basically
[00:37:48.140 --> 00:37:52.700]   done there is they've taken Instagrams, everything should be square thing, which Instagram is
[00:37:52.700 --> 00:37:56.780]   since backed away from, and taken that a stage further. So the, everything could be, must
[00:37:56.780 --> 00:38:01.940]   be square was Instagram's first, it was a medium format, which was a square format.
[00:38:01.940 --> 00:38:06.340]   So it looked like a professional film thing, but also it got away from the, which we around
[00:38:06.340 --> 00:38:10.980]   all have to hold my phone to take this photograph. And by taking that stage further and say,
[00:38:10.980 --> 00:38:14.900]   well, if we, if we assume that things are circular, then we can rotate the angle later
[00:38:14.900 --> 00:38:18.660]   and we can adjust which way it's pointing that, that as something as well. I mean, I mean,
[00:38:18.660 --> 00:38:25.940]   treated now, if they have, what'd you call it, a geo model that they're recording with
[00:38:25.940 --> 00:38:26.940]   it as well.
[00:38:26.940 --> 00:38:27.940]   Right.
[00:38:27.940 --> 00:38:31.660]   Is it up and down or not? Right. No, is there a generous question there?
[00:38:31.660 --> 00:38:34.580]   One camera or two? It is two, right?
[00:38:34.580 --> 00:38:39.180]   No, I believe it's one camera. If it were two, back to your early discussion, Kevin, if
[00:38:39.180 --> 00:38:43.540]   it were two, it could do stereoscopic. That's when I thought it was to, and it could do
[00:38:43.540 --> 00:38:46.260]   the stereoscopic thing, which would be two images on it, but I don't know if it was two
[00:38:46.260 --> 00:38:47.260]   cameras or not.
[00:38:47.260 --> 00:38:52.660]   Two round things on it. Yes, it does have two round things on it. I was just for symmetry.
[00:38:52.660 --> 00:38:57.820]   Yeah, I was just for symmetry, but I could be wrong on that. I hadn't seen anything about
[00:38:57.820 --> 00:39:02.780]   stereoscopic, but that would make it even more interesting, I think. I view that after the
[00:39:02.780 --> 00:39:03.780]   fact.
[00:39:03.780 --> 00:39:08.340]   You get a bit, no, well, you put your headset on, but also having stereoscopic means that
[00:39:08.340 --> 00:39:11.260]   you can do the depth of field tricks that Apple has been touting.
[00:39:11.260 --> 00:39:12.260]   Exactly.
[00:39:12.260 --> 00:39:16.780]   Google, Google, there's no camera three years ago, but you have to move the camera up and
[00:39:16.780 --> 00:39:19.820]   down to get the stereoscopic thing to make it work. So it's a pain of the R-star, it
[00:39:19.820 --> 00:39:24.460]   should do. Whereas if you've got two lenses shooting continuously, you can construct the
[00:39:24.460 --> 00:39:30.180]   depth map and do it later on in post, you can say, you apply the filter to focus, pull
[00:39:30.180 --> 00:39:31.180]   it, or focus on that person.
[00:39:31.180 --> 00:39:34.820]   And then the app can do that because it'll have a standard distance. It'll know what's
[00:39:34.820 --> 00:39:35.820]   what.
[00:39:35.820 --> 00:39:40.620]   Yes, I of course will be pissed. I'll want it, but I'll be pissed because I am nearly
[00:39:40.620 --> 00:39:45.420]   blind and trying to get prescription lenses for that odd shape will be impossible. Plus
[00:39:45.420 --> 00:39:47.220]   it will be cool because it will be subtle.
[00:39:47.220 --> 00:39:51.860]   I think they look big enough to wear over glasses like you or I wear. I mean, they win
[00:39:51.860 --> 00:39:52.860]   them.
[00:39:52.860 --> 00:39:53.860]   That's so dorky.
[00:39:53.860 --> 00:39:59.340]   That's one of the Google Glasses where that's why I spent $2,000 also getting the prescription
[00:39:59.340 --> 00:40:11.180]   lenses from Google. I think glass. It's okay. We've all been there. So much shape or form.
[00:40:11.180 --> 00:40:16.140]   So here's a theory of why it's not going to work. Okay. That it will flop horribly.
[00:40:16.140 --> 00:40:23.300]   One reason. Selfie. It doesn't do a selfie. Do you say a great, great picture of Hillary
[00:40:23.300 --> 00:40:27.780]   Clinton with supporters and everyone was turned around for her so they could all get a selfie
[00:40:27.780 --> 00:40:31.300]   with her. That was amazing. And it was, oh no, this is the world. We'll stay to the world
[00:40:31.300 --> 00:40:37.100]   till I was 16. But but the truth is everybody wanted to be in the picture and with snap,
[00:40:37.100 --> 00:40:39.820]   you can't be in the picture.
[00:40:39.820 --> 00:40:44.020]   That's a that's a really good point, especially considering the force that Snapchat is behind
[00:40:44.020 --> 00:40:46.300]   it, which is like the default camera. Right.
[00:40:46.300 --> 00:40:52.140]   Open Snapchat is the front facing camera. So exactly. So now what we need is the spectacle
[00:40:52.140 --> 00:40:57.620]   selfie stick. You know what she's out here. You hold a mirror out in front of you and
[00:40:57.620 --> 00:41:03.260]   that's what you're shooting. Okay. Yeah. I mean, yes, that is that is a very interesting
[00:41:03.260 --> 00:41:09.660]   kind of angle on this because yeah, selfies are a big deal right now. I think what Evan
[00:41:09.660 --> 00:41:15.820]   Spiegel, when he talked to the Wall Street Journal about this, a story that he brought
[00:41:15.820 --> 00:41:20.860]   up specifically, I think he went hiking in big Sur the first time he went to test the
