;FFMETADATA1
title=Roofs and Drawers
artist=TWiT
album_artist=TWiT
album=This Week in Google
track=473
genre=Podcast
comment=http://twit.tv/twig
copyright=These netcasts are released under a Creative Commons License - Attribution-NonCommercial-NoDerivatives 4.0 International. TWiT and TWiT Logo are registered trademarks of Leo Laporte.
publisher=TWiT
date=2018
encoder=Lavf59.27.100

[00:00:00.000 --> 00:00:04.200]   Coming up on this week in Google, I'm Jason Hal filling in for Leo. We've got Stacey Higginbotham.
[00:23:57.360 --> 00:24:03.040]   I'm at a loss. I haven't seen or heard anything. Oh wait a minute. So this is the thing that I can't ask you about
[00:24:03.680 --> 00:24:07.520]   No, i'm kidding. Wait a minute. You wrote about this stuff. Of course i can ask you about it. I was like
[00:24:07.520 --> 00:24:10.960]   He's fallen for it. Good job. I was like, uh
[00:24:10.960 --> 00:24:18.400]   Yes, yes, yes, um, so yeah, there's there's lots of potential things that we will see
[00:24:18.400 --> 00:24:23.600]   Um, I guess I mean and some of these things we've been talking about about chrome books since
[00:24:23.600 --> 00:24:32.400]   I think may because I I scour the chromium commit log every day twice a day, you know, because that's what normal people do
[00:24:32.400 --> 00:24:34.400]   right and
[00:24:34.400 --> 00:24:38.960]   I had first heard for example of the code name knock turn as a
[00:24:38.960 --> 00:24:43.440]   Chromebook board back in may and the fact that it would have pogo pins
[00:24:43.440 --> 00:24:52.000]   um leading to the potential for a snap-on keyboard similar to say a surface pro or an ipad pro
[00:24:52.000 --> 00:24:59.440]   Right. Um, don't know if they're going to do that, but I do strongly suspect. Yes. We will see a detachable chromebook
[00:24:59.840 --> 00:25:01.840]   but what about pixel book so
[00:25:01.840 --> 00:25:04.640]   lately we have seen some ads
[00:25:04.640 --> 00:25:09.280]   showing up in google ads facebook ads and then in a youtube tv
[00:25:09.280 --> 00:25:11.280]   video spot
[00:25:11.280 --> 00:25:13.920]   Showing a pixel book that looks like today's
[00:25:13.920 --> 00:25:18.800]   Except for one key thing it has much smaller bezels and that does
[00:25:18.800 --> 00:25:24.880]   That makes sense to me because they're going google has spent an enormous amount of time
[00:25:24.880 --> 00:25:27.760]   on getting tablet
[00:25:28.320 --> 00:25:36.240]   Functionality to chromo s this year. I mean every day I see new changes of making chint making improvements to add
[00:25:36.240 --> 00:25:39.760]   You know hiding the shelf and tablet mode and all kinds of things
[00:25:39.760 --> 00:25:44.160]   So the pixel book two is what i'm calling and I don't know what it's going to be called
[00:25:44.160 --> 00:25:47.120]   But it should be more tablet-like and that it has smaller bezels
[00:25:47.120 --> 00:25:52.480]   I suspect the screen will actually be bigger because I have a feeling they'll just reuse the same chassis that they have today
[00:25:53.200 --> 00:25:59.280]   to flip out the the screen that flips over to maybe a 13 inch high res display and
[00:25:59.280 --> 00:26:07.040]   I anticipate they'll upgrade the chips inside too the until eighth gen processors for example. It just seems to make sense
[00:26:07.040 --> 00:26:09.440]   So
[00:26:09.440 --> 00:26:14.240]   We could see two things there, you know, and there's others in the works. There's atlas. That's a 4k
[00:26:14.240 --> 00:26:17.040]   board that supports chromo s. There's
[00:26:17.040 --> 00:26:20.320]   Cheza, which is a snap dragon 845
[00:26:21.040 --> 00:26:27.600]   Chromebook with lte and I know that project hermies is part of their e-sim support in chromo s so
[00:26:27.600 --> 00:26:34.240]   Geez, I mean for me this is almost like a pixel book event not a pixel three of that right right pixel family
[00:26:34.240 --> 00:26:36.560]   Yeah, and this would be I mean if they have multiple
[00:26:36.560 --> 00:26:43.760]   Uh pixel books coming out. That's a that's a really big deal. Um, and i'm happy he said lte even though uh jeff is not here
[00:26:43.760 --> 00:26:48.880]   But that would make him happy. I think that make him feel all warm and fuzzy to hear that
[00:26:49.520 --> 00:26:52.960]   Uh, because he's been waiting so long, but yeah, i'm looking at my my pixel book
[00:26:52.960 --> 00:26:56.240]   And I don't know if it's if it's possible to take the over the shoulder shot
[00:26:56.240 --> 00:27:00.960]   But based on what you were showing in those in those the the screen shot from the ad
[00:27:00.960 --> 00:27:04.240]   I mean these bezels i just jine normus compared to what you see
[00:27:04.240 --> 00:27:06.880]   in that ad so um
[00:27:06.880 --> 00:27:12.640]   Yeah, I think it makes perfect sense for it to fit inside of the the design of the current pixel book
[00:27:12.640 --> 00:27:16.240]   But just stretch the screen out. Yeah, I mean, I think that's the biggest
[00:27:16.560 --> 00:27:21.200]   Complaint that people have about the pixel book. It's not the performance or the internals or the battery life
[00:27:21.200 --> 00:27:26.160]   They're like, oh those bezels and yeah, there's a picture right there. You can see that they are
[00:27:26.160 --> 00:27:32.800]   Legally, um like a third of the size at least on the top and the left and the right now on the bottom
[00:27:32.800 --> 00:27:36.880]   It may still be a little bit bigger. I'm wondering though. Where does the front camera go?
[00:27:36.880 --> 00:27:40.560]   Right. Maybe there's a notch right out of the screen
[00:27:40.560 --> 00:27:45.360]   It's very not very possible. We can have a notch in the in the laptop
[00:27:45.760 --> 00:27:48.080]   For pixel book excel. Yeah
[00:27:48.080 --> 00:27:53.200]   Could possibly happen I you know, hey, I would not be surprised
[00:27:53.200 --> 00:27:59.280]   Uh at this point if people want the the bezel list that's that seems to be a big part of the trade-off
[00:27:59.280 --> 00:28:06.160]   That they're getting I should also point out that I feel like I have specific memories somewhere in the last couple of years
[00:28:06.160 --> 00:28:08.800]   Of google having some sort of promotional
[00:28:08.800 --> 00:28:14.720]   Stuff that either appeared inside of a you know an ad on a mobile device or somewhere
[00:28:15.200 --> 00:28:19.040]   That seemed to show a device. It was a handheld if I remember correctly
[00:28:19.040 --> 00:28:25.680]   That we had never seen before and everybody went nuts going because it was close enough to the event when nuts going oh
[00:28:25.680 --> 00:28:32.000]   Isn't google clever? They're putting their upcoming device in these in these ads and you know, no one's going to notice
[00:28:32.000 --> 00:28:36.320]   But of course we do we know they're going to release something this is probably it and that turned out to be false
[00:28:36.320 --> 00:28:38.800]   It did not turn out to actually represent anything
[00:28:38.800 --> 00:28:42.560]   So it's very possible that google's marketing team just takes
[00:28:42.960 --> 00:28:48.160]   Some of their ip and tweaks it around and make it more appealing in the ad and maybe that's not the new laptop
[00:28:48.160 --> 00:28:50.240]   But we we know that
[00:28:50.240 --> 00:28:55.840]   We're pretty high likelihood that there's new uh chromebooks coming based on all of the different types of leaks
[00:28:55.840 --> 00:28:59.760]   It's not just that one thing so yeah, there's there's one other aspect as well
[00:28:59.760 --> 00:29:06.880]   And that is at least if you subscribe to the fact that the google ad for this new pixel book or showing the new pixel book
[00:29:06.880 --> 00:29:09.680]   Um is true. It said affordable
[00:29:11.120 --> 00:29:16.960]   And they may have been talking about chromebooks in general. However high end chromebooks we know are a thousand bucks or so
[00:29:16.960 --> 00:29:23.440]   I'm wondering I don't I just don't know that google can come out with a pixel book replacement at the same pricing
[00:29:23.440 --> 00:29:31.680]   And I say that because they're partners del linovo and asir have all come out with like core i5
[00:29:31.680 --> 00:29:34.960]   8th gen intel powered chromebooks of late
[00:29:34.960 --> 00:29:37.840]   Starting at like 599
[00:29:40.240 --> 00:29:44.800]   I'm going to go out on a limb and say we see at least a $200 reduction in the base pixel book
[00:29:44.800 --> 00:29:47.520]   Um, that's just my gut. I don't know
[00:29:47.520 --> 00:29:50.240]   And I get one for that. Yeah, right?
[00:29:50.240 --> 00:29:55.680]   Well, and I think that's been a that's been a limiting factor for a lot of people yet when it comes down to chromo
[00:29:55.680 --> 00:30:00.880]   At least in my experience. This is the best one out there having the pixel book form factor
[00:30:00.880 --> 00:30:06.480]   It feels right, you know what I mean like so many of the other chromeless tablets that i've used
[00:30:07.040 --> 00:30:11.200]   They just they they feel wrong in certain ways either the touch the touch pad is
[00:30:11.200 --> 00:30:16.160]   Is not right or the display is not high enough resolution for
[00:30:16.160 --> 00:30:21.600]   You know it to be appealing to my eyes or the build quality feels hollow or something along those lines
[00:30:21.600 --> 00:30:26.720]   This feels right, but you also pay a lot for it and that ends up being the the trick for a lot of people is
[00:30:26.720 --> 00:30:31.360]   Why would I pay that much for a web only device and?
[00:30:31.360 --> 00:30:36.400]   I don't know. I think I think google's done a better job over the over the last couple of years
[00:30:36.720 --> 00:30:40.320]   Of convincing or making people understand why chroma o s
[00:30:40.320 --> 00:30:41.920]   Isn't
[00:30:41.920 --> 00:30:48.080]   Making a choice for something where you're sacrificing other things where it actually has its own value and it's worth it
[00:30:48.080 --> 00:30:53.920]   A $200 reduction in price that makes it even even better. That would be a that would be a big deal. I think
[00:30:53.920 --> 00:31:01.520]   Or well, I hope i'm right, but yeah, also as you just alluded to you know, it's it's a lot of money for you know
[00:31:01.520 --> 00:31:05.280]   A browser, but what has google done and it took a while to get there
[00:31:05.760 --> 00:31:09.600]   Android apps have been added so now you've got a mobile app experience if you'd like
[00:31:09.600 --> 00:31:14.640]   Um just about everything comes with a touchscreen these days, which makes the mobile app experience much better
[00:31:14.640 --> 00:31:21.840]   You've also got project christini on a lot of chromebooks that have been out or that rolled out in the past year
[00:31:21.840 --> 00:31:26.640]   So now you have full linux apps. Yes, it's still in beta, but it's it's getting there
[00:31:26.640 --> 00:31:32.880]   And then there's this talk of the or there's code saying we're gonna be able to boot into an alt o s
[00:31:32.960 --> 00:31:36.560]   So there's a a third option there that makes a chromebook more compelling
[00:31:36.560 --> 00:31:39.680]   And I I don't know if you guys realize what alt o s is
[00:31:39.680 --> 00:31:47.600]   Well, so is this the windows on a crona pixel book or a chromos sort of thing like a dual boot sort of thing like boot camp on
[00:31:47.600 --> 00:31:50.000]   Undays of old on mac
[00:31:50.000 --> 00:31:55.760]   Essentially, yes, that's that's what it would be so so there may be opportunity to install other
[00:31:55.760 --> 00:31:57.200]   uh
[00:31:57.200 --> 00:32:01.600]   Other platforms on there. Maybe you want the full linux install in a dual boot situation
[00:32:01.920 --> 00:32:04.720]   As opposed to using linux in a container with christini
[00:32:04.720 --> 00:32:07.600]   But yeah, so now you think about it. I mean
[00:32:07.600 --> 00:32:12.960]   And I think maybe mike elkham was on your show a couple weeks back and was saying hey, you know
[00:32:12.960 --> 00:32:16.080]   the chromebook is like the
[00:32:16.080 --> 00:32:20.000]   Uh, it went from running no software to running more software than any other platform
[00:32:20.000 --> 00:32:23.760]   And now you add windows to the mix and and I he's right
[00:32:23.760 --> 00:32:27.920]   Big big change
[00:32:27.920 --> 00:32:29.920]   but that might be the the
[00:32:30.800 --> 00:32:38.560]   That might be the hurdle that people are willing to jump over in order to get into here because then it increases the perceived value of the actual
[00:32:38.560 --> 00:32:43.680]   Hardware itself if you can put something that you know, most people would consider a full fledge
[00:32:43.680 --> 00:32:45.340]   uh
[00:32:45.340 --> 00:32:52.320]   Operating system onto this hardware and have the choice of dual boot that that could be the the reason people decide to finally jump
[00:32:52.320 --> 00:32:54.000]   So
[00:32:54.000 --> 00:32:56.000]   Stacy can go back to outlook?
[00:32:57.920 --> 00:33:00.640]   Do you have a that that was decades ago you guys?
[00:33:00.640 --> 00:33:06.400]   Never let you live that down. Do you do you have a pixel book right now? Stacy or what?
[00:33:06.400 --> 00:33:07.760]   What is your laptop?
[00:33:07.760 --> 00:33:11.200]   My laptop is a macbook air, so it's old but
[00:33:11.200 --> 00:33:17.360]   Yeah, and I really don't know what to do because I've got to replace the air with something soon
[00:33:17.360 --> 00:33:19.280]   and
[00:33:19.280 --> 00:33:22.800]   The latest macbooks. I'm still not I don't love the keyboard
[00:33:22.880 --> 00:33:28.400]   I know they've fixed the they break all the time, but I really hated feel the feel of it. So I'm like oh
[00:33:28.400 --> 00:33:31.120]   Now what do I do?
[00:33:31.120 --> 00:33:33.120]   Those clacky flat keys
[00:33:33.120 --> 00:33:39.360]   Hate those. Yeah, my wife has that laptop and it's just so weird when I type on it
[00:33:39.360 --> 00:33:44.720]   Maybe it's the kind of thing you get used to over time, but I just don't like the feel of it. I completely agree
[00:33:44.720 --> 00:33:49.920]   All right, let's take a break and thank the sponsor of this episode of this week in google
[00:33:49.920 --> 00:33:55.200]   And then we'll get back into more google news this week and google is brought to you by grammerly
[00:33:55.200 --> 00:34:03.040]   Uh for those of you who don't know yet grammerly is the communication tool that can help you and it can help to improve your writing
[00:34:03.040 --> 00:34:05.920]   And just your how you know your communication
[00:34:05.920 --> 00:34:09.520]   Uh in how you write and it's super effective
[00:34:09.520 --> 00:34:16.400]   You can install it on all different types of mobile devices be it your you know your laptop desktop or you know your smartphone
[00:34:16.800 --> 00:34:22.400]   Uh with an app all different ways and then it's just kind of there in the background
[00:34:22.400 --> 00:34:27.840]   Working to help correct the grammatical errors and mistakes that you make along the way
[00:34:27.840 --> 00:34:32.560]   So what does that do ultimately it makes you sound a whole lot smarter thankfully and you learn
[00:34:32.560 --> 00:34:38.160]   Throughout the process as well because you know it kind of helps to make connections at least it does for me
[00:34:38.160 --> 00:34:41.200]   Uh to the mistakes that I make on a regular basis
[00:34:41.200 --> 00:34:45.120]   And then eventually I stop making those mistakes because I've kind of learned my lesson
[00:34:45.200 --> 00:34:48.480]   It's a great way to double check your important papers your documents
[00:34:48.480 --> 00:34:54.080]   Uh even avoid future typos they have a free version that you can use to get started to check it out
[00:34:54.080 --> 00:34:59.360]   It's available like I said across platforms. So whatever you're using online desktop mobile
[00:34:59.360 --> 00:35:06.880]   It's all there grammerly's premium version allows users to track their writing skills and progress over time
[00:35:06.880 --> 00:35:08.960]   So you can kind of see historically
[00:35:08.960 --> 00:35:11.360]   Uh where your writing has has evolved
[00:35:11.840 --> 00:35:16.800]   In addition to spelling and grammar grammarly premium helps with advanced punctuation
[00:35:16.800 --> 00:35:19.680]   Structure style within context
[00:35:19.680 --> 00:35:22.160]   Uh vocabulary suggestions
[00:35:22.160 --> 00:35:30.880]   Siseness and readability for different occasions and 85 percent of surveyed premium users identified themselves as stronger
[00:35:30.880 --> 00:35:36.240]   Writers because of grammerly because like like I said you make those connections as you see the the
[00:35:36.640 --> 00:35:37.760]   um
[00:35:37.760 --> 00:35:43.680]   These suggestions that you're given within your writing you start to realize the mistakes that you use regularly
[00:35:43.680 --> 00:35:50.800]   That you implement regularly and you can actively fix them and hey wouldn't it be nice to cut down on what grammerly is actually doing for you
[00:35:50.800 --> 00:35:55.440]   Because you've changed how you write go to grammerly.com/twig
[00:35:55.440 --> 00:35:58.880]   And you'll get 20 off grammerly premium
[00:35:58.880 --> 00:36:02.560]   And we get that today that's grammerly.com/twig
[00:36:02.560 --> 00:36:06.320]   Check it out for yourself. You're going to love it. It's going to make you a better
[00:36:06.800 --> 00:36:10.720]   Writer and we thank grammerly for their support of this week in google
[00:36:10.720 --> 00:36:14.800]   All right, uh, let's see here
[00:36:14.800 --> 00:36:21.520]   Go up to the top here and start running through some of this google stuff. We got alphabet
[00:36:21.520 --> 00:36:22.640]   uh
[00:36:22.640 --> 00:36:24.240]   Alphabet's loon
[00:36:24.240 --> 00:36:29.120]   Which is no longer a project. It's not project loon anymore. It's evolved
[00:36:29.120 --> 00:36:33.280]   Apparently it hit a new milestone actually a very important milestone
[00:36:33.840 --> 00:36:41.040]   Last month and it's all about how much distance they can cover with these with these uh internet balloons essentially
[00:36:41.040 --> 00:36:46.320]   1000 kilometers of data covering distance between seven of its balloons
[00:36:46.320 --> 00:36:48.320]   That's their new record prior to this
[00:36:48.320 --> 00:36:51.360]   The record was 100 kilometers across two balloons
[00:36:51.360 --> 00:36:54.720]   And even if you kind of stay locked into the two balloon
[00:36:54.720 --> 00:37:00.080]   Aspect of the prior record loon also surpassed that 100 kilometer record
[00:37:00.480 --> 00:37:05.280]   Uh up to 600 kilometers now that's the longest point to point so far
[00:37:05.280 --> 00:37:10.960]   So they're expanding the capabilities wider coverage with you know a minimal amount of these
[00:37:10.960 --> 00:37:12.880]   internet balloons
[00:37:12.880 --> 00:37:17.200]   Floating around in the year and this is all important because there are plans to charge for the service
[00:37:17.200 --> 00:37:21.680]   Starting next year. I think I just kind of forgot that loon was happening
[00:37:21.680 --> 00:37:24.640]   At the actually send them to porta rico
[00:37:24.640 --> 00:37:28.160]   Was that a thing that I imagined or was that facebook's effort?
[00:37:28.640 --> 00:37:31.760]   Uh, well google suggest google that
[00:37:31.760 --> 00:37:38.000]   I know I think you're right. Yeah delivers internet to 100 000 people in porta rico. November of last year
[00:37:38.000 --> 00:37:43.440]   I mean, it's a small country, but but still still like it's it's real country. Yeah
[00:37:43.440 --> 00:37:46.080]   Wait, sorry
[00:37:46.080 --> 00:37:49.760]   It's a US territory territory. What do we call those?
[00:37:49.760 --> 00:37:53.040]   Uh, no, I got it wrong
[00:37:53.040 --> 00:37:57.680]   It's a US territory. Yes territory. Okay. I was like it's not a state
[00:37:57.920 --> 00:38:00.640]   It's not a country. It's a not a province
[00:38:00.640 --> 00:38:08.320]   But it has internet thanks to uh, thanks to loon. Yeah, I guess I just kind of forgot that that loon was active
[00:38:08.320 --> 00:38:11.040]   I think uh, i've gotten used to google killing
[00:38:11.040 --> 00:38:16.400]   Killing killing its projects. I just kind of assumed maybe they had done that with project loon
[00:38:16.400 --> 00:38:21.520]   Well facebook killed their internet sky project. Um, the one that's
[00:38:21.520 --> 00:38:24.480]   Acella acella acella something
[00:38:25.280 --> 00:38:28.000]   The big planes with a horrible name. Yeah
[00:38:28.000 --> 00:38:31.520]   Um, i'm sure it has the word cell in it. Yes
[00:38:31.520 --> 00:38:33.840]   Somewhere
[00:38:33.840 --> 00:38:37.600]   But yeah, that's good. It's an uh, important kind of milestone. I think
[00:38:37.600 --> 00:38:43.840]   Uh, does it in every it's a 10x milestone and technologists love their 10x milestones. Oh sure
[00:38:43.840 --> 00:38:46.320]   But they should call me when it's in miles
[00:38:46.320 --> 00:38:49.760]   Otherwise or nothing wait a minute. Let's do the conversion here
[00:38:49.760 --> 00:38:52.400]   610
[00:38:52.640 --> 00:38:58.240]   Yeah, I mean it's still fine, but you're welcome. It's it's like a 10k. It just times 100
[00:38:58.240 --> 00:39:05.680]   So right right six point one. Does anybody know the speed of the internet speed? I realize it's to blanket swaths of coverage
[00:39:05.680 --> 00:39:08.160]   I'm just curious. I mean
[00:39:08.160 --> 00:39:10.560]   You know, they probably don't
[00:39:10.560 --> 00:39:15.440]   Offer too much, but it'd be curious what they offer in terms of actual speeds. Is it like 2g3g or?
[00:39:15.440 --> 00:39:16.960]   Uh
[00:39:16.960 --> 00:39:18.480]   The so the
[00:39:18.480 --> 00:39:24.000]   Did a search for this and this is from august of last year. It says up to 10 megabits per second
[00:39:24.000 --> 00:39:26.800]   um
[00:39:26.800 --> 00:39:30.400]   And this was between balloons over 100 kilometers apart
[00:39:30.400 --> 00:39:37.120]   Uh, so around 10 megabits per second or up to rather so obviously that fluctuates, but
[00:39:37.120 --> 00:39:40.320]   That'll get you a bit for glte speeds
[00:39:40.320 --> 00:39:42.160]   basically
[00:39:42.160 --> 00:39:44.160]   Yeah, it'll get you youtube, uh
[00:39:44.560 --> 00:39:48.160]   Might have might have some issues and latency and stuff like that. I imagine but
[00:39:48.160 --> 00:39:52.080]   But yeah, that's totally usable
[00:39:52.080 --> 00:39:57.520]   Mm-hmm. Meanwhile 5g is totally right around the corner. Uh, it seems like down here borizon actually
[00:39:57.520 --> 00:40:02.880]   And they have an announcement of 5g announcement. They're gonna be offering 5g home brought broadband
[00:40:02.880 --> 00:40:04.880]   This year
[00:40:04.880 --> 00:40:09.520]   They opened up sales for it. Yes. They had announced it a while back and now they're saying you can buy it
[00:40:09.520 --> 00:40:12.160]   Wow, which if you're into that
[00:40:12.960 --> 00:40:14.240]   Yay
[00:40:14.240 --> 00:40:16.400]   If you're into that sort of thing fast internet
[00:40:16.400 --> 00:40:19.280]   Well, kevin and i actually talked about this
[00:40:19.280 --> 00:40:23.520]   Um, the challenges with 5g because it is using millimeter wave band is
[00:40:23.520 --> 00:40:30.560]   Weather can cause some issues with it now verizon and other companies doing these types of things have tested it
[00:40:30.560 --> 00:40:32.960]   But I think kevin you compared it to like
[00:40:32.960 --> 00:40:35.120]   satellite
[00:40:35.120 --> 00:40:36.880]   When we talked about last
[00:40:36.880 --> 00:40:40.800]   Right you could face similar challenges. I mean I remember when I had a satellite dish and
[00:40:41.360 --> 00:40:43.360]   You know, you had a bad storm
[00:40:43.360 --> 00:40:46.960]   That was it, you know, you could the signal could go in and go out and so on
[00:40:46.960 --> 00:40:50.000]   So I don't know how they're going to mitigate that with line of slight millimeter wave
[00:40:50.000 --> 00:40:51.760]   Right
[00:40:51.760 --> 00:40:55.920]   They could have they could have trees with wind in the way. I it's going to be a challenge
[00:40:55.920 --> 00:41:02.160]   Yeah, I mean even near term like I'm not sure that you know what the
[00:41:02.160 --> 00:41:05.200]   what the hardware is going to be like
[00:41:05.200 --> 00:41:11.200]   Hitting the home broadband areas, but when you're talking about like what we're seeing in mobile and what we kind of saw
[00:41:11.200 --> 00:41:14.400]   With motoral his phone that has the motor mod with the 5g and
[00:41:14.400 --> 00:41:17.520]   Looked all sorts of funky and that's because of these
[00:41:17.520 --> 00:41:23.520]   These issues, right? It creates a lot of bulk adds all these weird antennas sticking out the side
[00:41:23.520 --> 00:41:29.360]   So it's it's a long way to go for improved speeds, but there's a lot of asterisks involved along the way
[00:41:29.360 --> 00:41:36.160]   So they're going to put devices on people's rofs rofs rofs rofs. I don't know how people say that word
[00:41:36.160 --> 00:41:41.120]   On top of their houses. Okay. Um, and then that'll tie into that a link to a
[00:41:41.120 --> 00:41:43.200]   Device or a gateway device in the home
[00:41:43.200 --> 00:41:48.640]   So that's that's how that technology is going to look all right
[00:41:48.640 --> 00:41:51.840]   into a box
[00:41:51.840 --> 00:41:59.120]   Someone yeah, what we're all used to seeing so then it's just a matter of line aside from the antenna or whatever it is mounted on the the roof
[00:41:59.120 --> 00:42:01.600]   I think I say roof
[00:42:01.600 --> 00:42:08.000]   roof roof roof roof roof roof. I don't know it's apparently I say drawers funny too. So I
[00:42:08.480 --> 00:42:10.480]   Do say drawers
[00:42:10.480 --> 00:42:14.960]   I don't know where I'm getting all this so I'm like I
[00:42:14.960 --> 00:42:18.880]   Well, though it's spelled drawers. So that makes sense
[00:42:18.880 --> 00:42:21.520]   I would say drawers
[00:42:21.520 --> 00:42:24.320]   Who knows?
[00:42:24.320 --> 00:42:30.160]   Okay. Anyway, I love this show. I love how going from 5g to how you how you pronounce drawers
[00:42:30.160 --> 00:42:33.040]   Um
[00:42:33.040 --> 00:42:38.080]   Exactly anything is on the table here. Um, let's see here
[00:42:39.040 --> 00:42:40.720]   Do that was uh
[00:42:40.720 --> 00:42:43.920]   Carnegie melons Andrew more so basically
[00:42:43.920 --> 00:42:53.280]   We've seen that google's had a lot of challenges in the past year project maven and the department of defense contracts with ai and everybody internally saying hey
[00:42:53.280 --> 00:43:01.040]   This should not be happening. You know our ai should not be developed to potentially be weaponized or used in some you know
[00:43:01.040 --> 00:43:03.360]   in those sorts of ways
[00:43:03.360 --> 00:43:10.480]   Um, so obviously google's kind of ai research team has had a lot of a lot of setbacks and turns out there's going to be some
[00:43:10.480 --> 00:43:14.240]   A little bit of a change. I don't know if the change is necessarily directly related to
[00:43:14.240 --> 00:43:18.480]   These issues. I think it was planned all along but they're bringing back Andrew more
[00:43:18.480 --> 00:43:25.600]   Uh to head the division by the end of the year more has been the dean of computer science at Carnegie melon university although
[00:43:25.600 --> 00:43:27.600]   I always want to say meligan
[00:43:27.600 --> 00:43:29.440]   But Carnegie meligan
[00:43:29.440 --> 00:43:30.880]   melon university
[00:43:30.880 --> 00:43:36.560]   Uh for the past four years fae fae lee who's the current head of google cloud ai is going to return to stanford
[00:43:36.560 --> 00:43:42.960]   To head the ai lab there after two years with google so it's almost like they're they're chan they're passing
[00:43:42.960 --> 00:43:45.680]   And passing a night. Yes
[00:43:45.680 --> 00:43:50.480]   To improve the the ai development, uh at google
[00:43:50.480 --> 00:43:55.120]   Semi related and I just noticed this before the show
[00:43:55.120 --> 00:43:56.400]   Um
[00:43:56.400 --> 00:44:04.320]   About a year and a half ago google consolidated all of its product blogs and put them into what they call the keyword which is at blog.google
[00:44:04.320 --> 00:44:09.360]   I noticed today that they're moving the cloud
[00:44:09.360 --> 00:44:15.520]   Pieces back off to a separate area at cloud.google.com/blog
[00:44:15.520 --> 00:44:20.400]   So I think if you go to blog.google right now, you'll see this announcement
[00:44:20.400 --> 00:44:23.840]   Um because I saw it earlier today and I find that really odd
[00:44:24.720 --> 00:44:30.000]   That they consolidated everything and now cloud they brought cloud in and now clouds going back out
[00:44:30.000 --> 00:44:34.720]   Because it's such a big part of what they're trying to do to grow their business. Oh, yeah
[00:44:34.720 --> 00:44:41.280]   Introducing the google cloud blog. There you go our new home for cloud news guides and stories
[00:44:41.280 --> 00:44:44.080]   Um
[00:44:44.080 --> 00:44:46.880]   Man, they've got a got a lot of content hitting these pages
[00:44:46.880 --> 00:44:52.560]   Yep, that's impressive. I mean this is like 10 posts today
[00:44:53.600 --> 00:44:55.600]   That's crazy. Um
[00:44:55.600 --> 00:45:00.720]   Yeah, I don't know what I don't know what to add to the day. I think but yes
[00:45:00.720 --> 00:45:04.480]   I think that might be all we have on that one
[00:45:04.480 --> 00:45:05.920]   Uh
[00:45:05.920 --> 00:45:10.320]   I think you know honestly, I think i've just been kind of avoiding the next one to be completely honest
[00:45:10.320 --> 00:45:14.480]   There was a there was a story that broke right before uh right before the show
[00:45:14.480 --> 00:45:17.360]   About uh bright barts
[00:45:17.360 --> 00:45:20.960]   Essentially has posted a link to a video
[00:45:21.920 --> 00:45:23.360]   leaked video
[00:45:23.360 --> 00:45:28.720]   Uh says the verge article of google's first all hands meeting after the 2016 election
[00:45:28.720 --> 00:45:33.920]   There's been a big kind of movement right now. Um big conservative
[00:45:33.920 --> 00:45:38.800]   Leading movement saying that oh well google is obviously so
[00:45:38.800 --> 00:45:43.360]   So liberal and as a company culture that this is
[00:45:43.360 --> 00:45:47.280]   You know possibly or probably in in some people's views
[00:45:48.080 --> 00:45:52.560]   Influencing how they operate their business google's pushing back pretty hard on that
[00:45:52.560 --> 00:45:57.920]   Accusation but bright bard posted this uh this leaked video
[00:45:57.920 --> 00:46:03.600]   And it's the all hands meeting that happened immediately after the 2016 election and in it
[00:46:03.600 --> 00:46:06.240]   You know co-founder segabrin
[00:46:06.240 --> 00:46:11.440]   Says things like you know finding finding the uh election very offensive
[00:46:11.440 --> 00:46:14.480]   He says quote and I know many of you do too
[00:46:15.120 --> 00:46:19.120]   Uh conflicts with many of our values. I think it's a good time to reflect on that
[00:46:19.120 --> 00:46:22.960]   Uh so many people apparently don't share the values that we have
[00:46:22.960 --> 00:46:25.040]   And so
[00:46:25.040 --> 00:46:32.240]   You know this this really seems to kind of tie into uh the narrative that that is being uh kind of
[00:46:32.240 --> 00:46:35.440]   Hashed out publicly right now in conservative circles
[00:46:35.440 --> 00:46:43.040]   What do you guys think? I mean, I personally I feel like a lot of companies probably had similar conversations
[00:46:43.120 --> 00:46:50.080]   But a lot of the of other companies aren't google and don't have the power that google has potentially over
[00:46:50.080 --> 00:46:54.720]   So many people because of its search engine and all of its products, but what do you guys think?
[00:46:54.720 --> 00:46:59.680]   Oh, I'll go first go for it. You don't want to talk about the ceiling
[00:46:59.680 --> 00:47:06.720]   I'm like, uh, well, I was also answering a question in the chat room about Verizon line of sight and doing some research on uh blocking of
[00:47:06.720 --> 00:47:07.840]   um
[00:47:07.840 --> 00:47:11.680]   Spectrum capacity stuff, but that was a fun topic. I get it
[00:47:12.000 --> 00:47:14.000]   I'm like, hey, let's talk about spectral propagation
[00:47:14.000 --> 00:47:18.000]   Quick change of talking
[00:47:18.000 --> 00:47:20.560]   Okay, right, bert. I'm ready
[00:47:20.560 --> 00:47:22.640]   Yeah, but Kevin you go first
[00:47:22.640 --> 00:47:28.800]   I'll go first and I'll disclose. I'm not affiliate with any party never have been and probably never will be um, am I dismayed by the election?
[00:47:28.800 --> 00:47:31.920]   Yes, I'm not thrilled with it, but it is what it is. It's over him and whatever
