;FFMETADATA1
title=Grackles, Nuthatches, and Swifts, Oh My!
artist=TWiT
album_artist=TWiT
album=This Week in Google
track=449
genre=Podcast
comment=http://twit.tv/twig
copyright=These netcasts are released under a Creative Commons License - Attribution-NonCommercial-NoDerivatives 4.0 International. TWiT and TWiT Logo are registered trademarks of Leo Laporte.
publisher=TWiT
date=2018
encoder=Lavf59.27.100

[00:00:00.000 --> 00:00:03.800]   It's time for Twig this week at Google Jeff Jarvis is here Stacy Higginbotham
[00:32:31.180 --> 00:32:34.580]   Individuals were hosed. Yeah, that's us
[00:32:34.580 --> 00:32:39.100]   Like that's a dumb solution and I hate when people do it. They're like oh
[00:32:39.100 --> 00:32:45.460]   Americans buy into this so much and it drives me absolutely bonkers. There are some things individuals cannot do
[00:32:45.460 --> 00:32:47.660]   end of rent
[00:32:47.660 --> 00:32:51.900]   Yeah, I mean you could not use Facebook Google Amazon
[00:32:51.900 --> 00:32:58.060]   You could not but then you have a Safeway card that tells Safeway everything you bought or you have or I mean look at
[00:32:58.060 --> 00:33:02.820]   You're anywhere. We go you're gonna anytime use your credit card. Yeah, yeah
[00:33:02.820 --> 00:33:05.260]   Or anytime you go to the doctor
[00:33:05.260 --> 00:33:10.300]   I mean the doctor is pulling data about you that does get pulled into like your insurance company
[00:33:10.300 --> 00:33:16.060]   You can't not share your data with people right and again. We've had this discussion many times. There was Dana boy to talk me this list
[00:33:17.180 --> 00:33:21.420]   You regulate the use of data not not the gathering of it gathering of it is knowledge
[00:33:21.420 --> 00:33:24.780]   Use is the question should your doctor have a little data about you?
[00:33:24.780 --> 00:33:31.820]   Absolutely should you be refused insurance under the current law? No, you should not should you refuse employment? No, you should not
[00:33:31.820 --> 00:33:35.620]   That's that's a question of the use of data. That's not the fact that it exists
[00:33:35.620 --> 00:33:43.300]   Isn't this just kind of a con commitment inevitability when you create business models based on advertising?
[00:33:44.460 --> 00:33:48.380]   Weren't we gonna get this isn't wasn't this gonna happen no matter what so pay pay walls?
[00:33:48.380 --> 00:33:56.020]   We'll we'll we'll read line quality and journalism for only the elite. Yeah, commerce will bring you every one of them has conflicts
[00:33:56.020 --> 00:33:59.940]   The question is do you have a moral north star in how you operate in those models?
[00:33:59.940 --> 00:34:03.620]   So the date is gonna be it's gonna be out there
[00:34:03.620 --> 00:34:10.020]   Yeah for good reason in a lot of cases and sometimes for now the challenge with litigating or litigating
[00:34:10.020 --> 00:34:14.140]   regulating use is we historically haven't done that well and
[00:34:14.660 --> 00:34:16.140]   typically we
[00:34:16.140 --> 00:34:17.420]   regulate
[00:34:17.420 --> 00:34:21.380]   Things like actions and we we like bright lines for example
[00:34:21.380 --> 00:34:26.060]   So use is really hard to track because we don't your law you can't you know
[00:34:26.060 --> 00:34:30.500]   You need a bright line because otherwise it's too hard to legislate and too hard to
[00:34:30.500 --> 00:34:35.740]   And what I like about the GPR is that it
[00:34:35.740 --> 00:34:40.500]   It establishes a right to privacy for individuals
[00:34:40.500 --> 00:34:48.580]   It establishes for them the ability to control their data and I I actually think that's the right way to go about doing it
[00:34:48.580 --> 00:34:52.020]   It's not it's not just rules about gathering data. It's a right
[00:34:52.020 --> 00:34:59.460]   To how data it's a right to privacy for your data how your data is used and controlled and taken and
[00:34:59.460 --> 00:35:03.860]   That's kind of like the first amendment that is that is a right?
[00:35:03.860 --> 00:35:09.980]   It's like one of those unalienable rights that we just didn't know we needed until today if that makes sense
[00:35:10.340 --> 00:35:11.820]   Yeah
[00:35:11.820 --> 00:35:19.420]   Well, and I do and it we may not have needed as desperately as we needed in this in this technological age where you can combine all these databases
[00:35:19.420 --> 00:35:24.180]   And you have massive processing power and you can do so much more than you could do
[00:35:24.180 --> 00:35:30.540]   Information go on what no go ahead to say see no, I was just gonna echo
[00:35:30.540 --> 00:35:34.060]   Echo Leo
[00:35:34.980 --> 00:35:39.580]   But but scale counts both ways right as I said before scale
[00:35:39.580 --> 00:35:43.940]   Allows everyone to talk to anyone that is incredibly powerful
[00:35:43.940 --> 00:35:47.940]   It's disruptive and it's powerful and it means the trolls can talk to but it's powerful
[00:35:47.940 --> 00:35:50.980]   That's what enables everything we love about about this net scale
[00:35:50.980 --> 00:35:56.900]   Also brings the things you've talked about in data and it brings the difficulty of enforcement of whatever standards you have
[00:35:56.900 --> 00:35:59.220]   But we're we're at the level of scale now
[00:35:59.220 --> 00:36:03.020]   We're they're there and wishing we weren't isn't gonna do us a lot of good
[00:36:03.340 --> 00:36:08.100]   So so the question is how do we have a discussion about the responsibility?
[00:36:08.100 --> 00:36:12.620]   That these companies have how do they have that? How do we teach them that that's to me?
[00:36:12.620 --> 00:36:18.500]   The bigger question, you know when Facebook throughout all the public content because some of it was inconvenient
[00:36:18.500 --> 00:36:24.420]   It had an impact on news that hurts my not only my industry, but it hurts it informs society now
[00:36:24.420 --> 00:36:29.020]   They're trying to bring it back now, and that's a good thing, but what do we expect of them? What's your public responsibility?
[00:36:29.020 --> 00:36:32.580]   I had this discussion with Jay Rosen this week who's a brilliant brilliant guy
[00:36:33.300 --> 00:36:36.780]   And he's one of the emphasized to me that we don't have the terms of this discussion
[00:36:36.780 --> 00:36:42.140]   There's no law that says these companies have public responsibility though. We presume they do and I certainly believe they do
[00:36:42.140 --> 00:36:47.300]   Well, how do we have that conversation? That's the higher level to have so when Zuck writes his post today
[00:36:47.300 --> 00:36:49.300]   It's just about what happened with Cambridge Analytica
[00:36:49.300 --> 00:36:51.940]   We won't let that happen again, and we already cut off what's what okay?
[00:36:51.940 --> 00:36:56.060]   So because it's not the issue apologize after the fact
[00:36:56.060 --> 00:37:00.300]   Move on and and then they happens again and then move on and it happens again
[00:37:00.300 --> 00:37:09.020]   And there's bigger issues about about about the the the moral and ethical basis and culture of these companies if we were to start from scratch
[00:37:09.020 --> 00:37:10.860]   I know this isn't
[00:37:10.860 --> 00:37:18.460]   Impossibility but would it be possible to design a system that would protect people's privacy and yet keep us connected and give us the benefits of a
[00:37:18.460 --> 00:37:24.740]   Technological revolution or is this just inevitable? I feels like it's inevitable that this is this is what happens
[00:37:24.740 --> 00:37:28.340]   Could we design a system that wouldn't have these problems?
[00:37:28.860 --> 00:37:30.980]   We don't have the incentive structure in place
[00:37:30.980 --> 00:37:35.100]   Yeah, well, I understand it would never have happened
[00:37:35.100 --> 00:37:41.500]   And it's not gonna happen now. Well, so maybe it's a completely rhetorical question because there's you know
[00:37:41.500 --> 00:37:45.780]   Even if we want to mean anything, but right well so if we want to
[00:37:45.780 --> 00:37:49.580]   Take on this thought exercise. We actually have to think about
[00:37:49.580 --> 00:37:55.740]   What kind of incentives we have in place in this I mean we'd have to go all the way to society basically yeah
[00:37:55.740 --> 00:38:03.140]   So you'd have to have people be altruists and everybody be altruists and even if 99% of people are altruists
[00:38:03.140 --> 00:38:06.500]   Which I believe they probably are so it's the 1% that kills you
[00:38:06.500 --> 00:38:14.380]   Well, and yeah, okay. We're not with this. That's a that's a beer and brought kind of conversation
[00:38:14.380 --> 00:38:22.540]   I don't hold how high hopes that we can regulate it either. So that's what I'm puzzled about is I don't
[00:38:23.180 --> 00:38:25.580]   We can't let me pose your question another way
[00:38:25.580 --> 00:38:30.780]   Because I think this is and this is what I've said this week - I think that I
[00:38:30.780 --> 00:38:36.620]   Was among many and I think you were and Jay Rosen was I have a discussion with Jay
[00:38:36.620 --> 00:38:44.580]   We believed almost religiously in the openness of the net sure did and we believe that end-to-end and open was a good
[00:38:44.580 --> 00:38:49.020]   And it could become and I think a lot of good has come and I fear we're gonna forget that
[00:38:49.420 --> 00:38:53.340]   But with that we now know fully inevitably comes
[00:38:53.340 --> 00:38:56.220]   manipulation bad actors
[00:38:56.220 --> 00:38:58.020]   and
[00:38:58.020 --> 00:39:03.620]   How much openness are we willing to give up and to whom are we willing to give it up under what standards and rules?
[00:39:03.620 --> 00:39:08.220]   That's the real discussion that we have not with the Internet the Internet is the Internet. It's gonna be there
[00:39:08.220 --> 00:39:12.820]   It's gonna connect to all kinds of things. I don't want China. I don't want a
[00:39:12.820 --> 00:39:18.500]   Place where where anyone decides what we're allowed to say and not allowed to say
[00:39:19.140 --> 00:39:20.580]   I
[00:39:20.580 --> 00:39:24.180]   That that that that's going too far in this openness scale
[00:39:24.180 --> 00:39:31.940]   Pure unadulterated openness is for chatting a channel. That's not what we want. I think this in kind of encourages an authoritarianism
[00:39:31.940 --> 00:39:38.180]   In the long run that it promote that in a way it's promoting yet. What's the it the antecedent it there?
[00:39:38.180 --> 00:39:49.100]   This kind of lack of privacy and I think see because I think the reason it works in China is people want
[00:39:49.100 --> 00:39:53.660]   Order and the tools now technology provides to keep order
[00:39:53.660 --> 00:39:56.940]   Kind of encourage an authoritarianism that people are well
[00:39:56.940 --> 00:40:01.140]   People are told well that people are told by the authorities that they want order and they have no choice
[00:40:01.140 --> 00:40:07.620]   But to go alone without order the authorities provide right so I don't think and the technology the technology tools are there
[00:40:07.620 --> 00:40:14.500]   So I just feel like it's enough it promotes authoritarianism by the way Facebook has is culpable for a lot more than just this
[00:40:14.500 --> 00:40:16.500]   Look at what they did in the Philippines
[00:40:16.700 --> 00:40:21.100]   Where they really kind of facilitated the election of Duterte and now support him
[00:40:21.100 --> 00:40:24.860]   He's shut down the free press, but he uses Facebook live to stream
[00:40:24.860 --> 00:40:31.940]   Right I go back to what I said before we thought that that involving the citizens in an open platform of civic engagement was a good thing and
[00:40:31.940 --> 00:40:33.860]   Oops
[00:40:33.860 --> 00:40:38.940]   Marie Maria's is the bravest journalist. I know she's she's phenomenal Marie arrest. I was on the screen right now
[00:40:38.940 --> 00:40:43.100]   And and yeah, these are these are huge issues
[00:40:43.100 --> 00:40:50.580]   So what what are this freedom we gained John Perry Barlow? Are we willing to give up and to whom does Facebook have no
[00:40:50.580 --> 00:40:54.780]   So Facebook in an attempt to be politically agnostic
[00:40:54.780 --> 00:41:00.180]   Helped all the candidates in the Philippines and then when Duterte won with their help
[00:41:00.180 --> 00:41:03.300]   they support him
[00:41:03.300 --> 00:41:09.620]   Because he's the leader because they're trying to be politically agnostic and yet they're supporting authoritarian
[00:41:10.220 --> 00:41:14.900]   Government issues policies against its people. So okay, so set the rules set the rule
[00:41:14.900 --> 00:41:19.380]   What is the rule there and where is Facebook's colorality there? I think that's far more offensive
[00:41:19.380 --> 00:41:21.220]   Then then I'm gonna make you set the rule
[00:41:21.220 --> 00:41:27.300]   So if Facebook in the US or the Philippines or wherever should Facebook cut certain candidates off?
[00:41:27.300 --> 00:41:34.740]   Well, I don't know to the tool because they are bad. You're talking about use as opposed to an
[00:41:35.380 --> 00:41:42.980]   Actual to gathering for the examples. So you're actually right now arguing for a use case thing as opposed and then calling for or sorry
[00:41:42.980 --> 00:41:48.580]   What we
[00:41:48.580 --> 00:41:53.380]   That is who's saying I give your scones a but but but but but we had that argument before
[00:41:53.380 --> 00:41:56.540]   but it relates here. That's the same sort of
[00:41:56.540 --> 00:42:05.340]   Mental argument thing no, but I'm just simply saying to Leo if he said if he he starts at the EU
[00:42:05.340 --> 00:42:08.500]   He starts at the use and says Duterte or Trump and
[00:42:08.500 --> 00:42:14.460]   I come back and I say okay, then write me the rule that you want them to live. Oh, yeah, right?
[00:42:14.460 --> 00:42:19.180]   What do you do? That's my what I'm saying is this is a structural problem
[00:42:19.180 --> 00:42:22.940]   Can't they come me like this because the company's gonna say well, we're not gonna choose sides
[00:42:22.940 --> 00:42:26.820]   So and then they know they are right now, okay
[00:42:26.820 --> 00:42:30.260]   So it's like I use three cases where they are and this is this is what's really interesting right now
[00:42:30.260 --> 00:42:32.980]   And where I think we need to help them as I've talked about before
[00:42:33.540 --> 00:42:36.780]   Google now accounts for the reliability authority and quality of
[00:42:36.780 --> 00:42:40.060]   Sources in search ranking they side with science
[00:42:40.060 --> 00:42:43.340]   Twitter came out with its with its new things and okay
[00:42:43.340 --> 00:42:48.940]   We realize we can't be fully open and they're asking people in their RFP to say help us decide the standards that they're gonna live by
[00:42:48.940 --> 00:42:53.540]   Facebook is at least bringing back quality news. They are making decisions now
[00:42:53.540 --> 00:43:01.820]   So all I'm saying to you is help them write those rules you want help them write them whether they're written by government or by Facebook
[00:43:02.180 --> 00:43:07.460]   You the citizens should not just be standing back and saying well Facebook you mess this all up go fix it
[00:43:07.460 --> 00:43:16.340]   No, okay, you've got to help here my rules. I want to know exactly what data they're collecting about me that includes how far that data
[00:43:16.340 --> 00:43:21.780]   My relationship with people and what that means for things. I want to understand
[00:43:21.780 --> 00:43:30.420]   Who else gets access to that data and how I want to understand what those companies are trying to do with the data
[00:43:30.420 --> 00:43:37.420]   I want to understand I want the ability to stop my data going from someplace that I think is awful or unethical
[00:43:37.420 --> 00:43:44.020]   And that may mean when I try to load an app to take a stupid quiz that a little pop-up says hey
[00:43:44.020 --> 00:43:50.580]   By the way, this is run by such and such and the data they're going to use from this is gonna be used to infer your political
[00:43:50.580 --> 00:43:55.860]   Leaning's you know, and that'll be like weird. I just thought I was thinking about fruit
[00:43:56.820 --> 00:44:03.380]   Or liking hello Kitty right and how you so those those are what the GDPR offers
[00:44:03.380 --> 00:44:08.300]   And I would like an easy to understand platform for that. But those are the rules Jeff
[00:44:08.300 --> 00:44:12.380]   Okay, I'm cool with that. But you know back to Leo's question. How does that stop to tear today?
[00:44:12.380 --> 00:44:14.780]   How does that stop these other things there's other?
[00:44:14.780 --> 00:44:19.780]   That's the personal data piece. That's a slice and it's fine. I think that's a good a very good
[00:44:19.780 --> 00:44:26.700]   I could put a little bit on it, but I generally agree with it set of rules and standards now take that across a lot of other
[00:44:26.700 --> 00:44:28.700]   areas like
[00:44:28.700 --> 00:44:36.220]   Political action if they if if the Nazi who's running in for Congress in Illinois and now comes on should Facebook
[00:44:36.220 --> 00:44:39.020]   good example should Facebook
[00:44:39.020 --> 00:44:47.780]   Should we expect Facebook to say no, Nazi you can't use us. Where's that line? So then I would say Facebook needs to establish a
[00:44:47.780 --> 00:44:56.220]   Policy about how it shares information on people with their governments part of the issue here is and we're gonna encounter this again
[00:44:56.220 --> 00:44:59.300]   and again is in America we have different standards
[00:44:59.300 --> 00:45:04.020]   I'm not saying people in the Philippines are really excited about getting killed for having you know minor drug possessions
[00:45:04.020 --> 00:45:09.580]   because I'm pretty sure they're not but if Facebook doesn't share data with a
[00:45:09.580 --> 00:45:16.620]   regime and maybe it maybe we do something with the OECD or the UN or the what the
[00:45:16.620 --> 00:45:21.940]   What is it called the world economic council where you have a standard of like?
[00:45:24.540 --> 00:45:31.700]   authoritarianism maybe and you say hey if you fall below this on the scale we're not gonna share our data with you period
[00:45:31.700 --> 00:45:35.740]   Okay, so let's say let's say say we should push back. This is good. So you're Twitter now
[00:45:35.740 --> 00:45:41.660]   And not not an issue of sharing data at all. It's just providing a platform for the Nazi candidate
[00:45:41.660 --> 00:45:47.420]   Should they say no you do not have the right to be here? I'd be okay with that
[00:45:47.420 --> 00:45:48.700]   but
[00:45:48.700 --> 00:45:52.340]   We have to understand what that standard is has nothing to do with data now at all
[00:45:52.340 --> 00:45:58.820]   It's about providing allowing that person to have the same service that everybody else has but you're gonna cut a line
[00:45:58.820 --> 00:46:04.180]   I'm fine with making that line. I think we have to make those lies now, but we have we have to help
[00:46:04.180 --> 00:46:09.820]   As norms a society help make those lines. I don't think Facebook did this on purpose
[00:46:09.820 --> 00:46:14.700]   But I think they inadvertently created a platform that is
[00:46:14.700 --> 00:46:17.260]   incredibly
[00:46:17.260 --> 00:46:22.180]   Intrusive and I think they've known about this for years. This is an article from 2013
[00:46:22.180 --> 00:46:27.060]   From almost five years ago in the National Academy of Sciences proceedings
[00:46:27.060 --> 00:46:34.220]   We show that easily accessible. This is the by the way the article that started the whole thing easily accessible digital records of behavior
[00:46:34.220 --> 00:46:42.060]   Facebook likes can be used to automatically and accurately predict a range of highly sensitive personal attributes including
[00:46:42.740 --> 00:46:51.540]   sexual orientation ethnicity religious and political views personality traits intelligence happiness use of addictive substances parental separation age and
[00:46:51.540 --> 00:46:55.980]   gender they use 58,000 volunteers they
[00:46:55.980 --> 00:47:01.540]   They found out things like liking Sephora and curly fries would tell you something about your intelligence
[00:47:01.540 --> 00:47:08.500]   I mean it well it is curly fries. Yeah, it is counterintuitive. It's extremely powerful
[00:47:08.540 --> 00:47:14.740]   It's based on big data. This was 58,000 people now try it with 50 million people and
[00:47:14.740 --> 00:47:20.220]   The problem with these models is they get better and better and better as we add more and more data
[00:47:20.220 --> 00:47:23.980]   This is the Facebook's likes platform. That's it nothing else
[00:47:23.980 --> 00:47:27.460]   Facebook basically created an
[00:47:27.460 --> 00:47:32.420]   Incredibly powerful tool which can be used by dictators
[00:47:32.420 --> 00:47:38.220]   Demagogues and nice people alike and it's not just their responsibility
[00:47:38.220 --> 00:47:40.220]   It's also do they shut it down?
[00:47:40.220 --> 00:47:44.180]   Let me read you a quote from Edward Williams at South by Southwest
[00:47:44.180 --> 00:47:48.340]   When we built Twitter, he said we weren't thinking about these things
[00:47:48.340 --> 00:47:55.580]   We laid down fundamental architectures and that had assumptions that didn't account for bad behavior and now we're catching on to that
[00:47:55.580 --> 00:47:58.460]   It's not just the data is just one tool
[00:47:58.460 --> 00:48:01.740]   You know distribution is another tool
[00:48:03.660 --> 00:48:08.780]   This the social push of groups to lie and harass is another tool
[00:48:08.780 --> 00:48:14.900]   These are all things that get enabled they get enabled by printing presses and and telephones to they get
[00:48:14.900 --> 00:48:20.220]   They want a different speed and scale now and we we the internet geeks. We said
[00:48:20.220 --> 00:48:22.060]   openness
[00:48:22.060 --> 00:48:27.660]   So the rules they operated under were our rules John Perry Barlow God bless him. May he rest in peace
[00:48:27.660 --> 00:48:33.540]   Those were our rules. We said openness. We said that neutrality. We said all these things now with experience
[00:48:33.540 --> 00:48:35.660]   We're changing our minds. Okay, we can
[00:48:35.660 --> 00:48:39.700]   But I don't think we can stand back and say well they ended up creating this horrible tool
[00:48:39.700 --> 00:48:43.060]   They created it in our our specs. This is the internet. We want it
[00:48:43.060 --> 00:48:45.580]   You open one with Facebook
[00:48:45.580 --> 00:48:51.980]   I have more controlled with Facebook is more controlled and more civilized than Twitter right now because it has controls that we
[00:48:51.980 --> 00:48:55.940]   Bocked at why is Facebook so choosing what I see? Why are they censoring people?
[00:48:55.940 --> 00:49:00.020]   They got all that kind of crap right in the day and now we're saying well now
[00:49:00.020 --> 00:49:06.020]   They're doing enough of that well the first thing everybody should do is is stop doing likes and delete your likes because
[00:49:06.020 --> 00:49:09.180]   with 95% accuracy these
[00:49:09.180 --> 00:49:13.180]   You could predict somebody's race 93% their gender
[00:49:13.180 --> 00:49:19.580]   With 88% accuracy from somebody's likes alone. You can predict whether they're gay or straight
[00:49:19.580 --> 00:49:23.900]   85% accuracy Democrat versus Republican
[00:49:24.700 --> 00:49:30.460]   These these you know, I don't think anybody looked at likes and said I'm gonna be able to get with this kind of accuracy
[00:49:30.460 --> 00:49:36.660]   And by the way, this is a relatively small sample set I can do this kind of stuff so
[00:49:36.660 --> 00:49:40.500]   Well, they don't know if you go back to yank a little bit
[00:49:40.500 --> 00:49:47.380]   Did you know did you know when you were doing likes that this would tell people what your sexual orientation was when you were liking?
[00:49:47.380 --> 00:49:49.380]   Hello Kitty or curly
[00:49:49.380 --> 00:49:52.580]   Happens to you when you buy products at the grocery store in us in your car
[00:49:52.580 --> 00:49:57.020]   Exactly thing it has for years since the 70s. This is not a new technology to rescale
[00:49:57.020 --> 00:49:58.980]   It's hardly new
[00:49:58.980 --> 00:50:00.980]   It's been used for years
[00:50:00.980 --> 00:50:07.700]   And I mean we do it as people we make inferences all the time. I'm very curious like I like both Sephora and curly fries
[00:50:07.700 --> 00:50:13.700]   I'm like does that mean I'm intelligent. Oh, well, that's actually they don't say they don't say ah
[00:50:13.700 --> 00:50:16.620]   Intelligence by the way is one of the harder things
[00:50:17.540 --> 00:50:19.540]   to predict and
[00:50:19.540 --> 00:50:26.860]   You know my daughter loves hello kitty does that make her she is not a rule breaker. Yeah, so like so there's a lot of
[00:50:26.860 --> 00:50:35.060]   Yes in aggregate, but we are the best predictor of high intelligence are are you ready?
[00:50:35.060 --> 00:50:38.820]   Yes thunderstorms the Colbert report
[00:50:38.820 --> 00:50:41.460]   science and curly fries
[00:50:41.460 --> 00:50:44.380]   low intelligence
[00:50:44.380 --> 00:50:46.780]   Sephora I love being a mom
[00:50:47.420 --> 00:50:50.060]   Harley Davidson and lady added Bellum
[00:50:50.060 --> 00:50:52.620]   Just a country group
[00:50:52.620 --> 00:50:56.660]   Good predictors of male homosexuality included of course the no hate campaign
[00:50:56.660 --> 00:51:00.300]   But really you would think that that kind of thing would be the most obvious, but it's not
[00:51:00.300 --> 00:51:03.420]   Mac cosmetics and wicked the musical
[00:51:03.420 --> 00:51:07.980]   strong predictors of male heterosexuality include Wu Tang Clan
[00:51:07.980 --> 00:51:10.260]   Shaq and
[00:51:10.260 --> 00:51:14.100]   liking the group being confused after waking up from naps
[00:51:15.140 --> 00:51:20.380]   So here's there's there's obviously some bias in there, too. I imagine so
[00:51:20.380 --> 00:51:27.820]   Looking at the things that correlate to low intelligence. I see some I see a lot of things that are related to women
[00:51:27.820 --> 00:51:34.780]   Makeup. I love being a mom not Harley Davidson, but you associate that with possibly country in the south
[00:51:34.780 --> 00:51:37.740]   No, but this isn't no nobody's being a qualitative
[00:51:37.740 --> 00:51:44.140]   Decision what they did is they took 58,000 people they took all of their likes they had him take a a
[00:51:44.620 --> 00:51:50.980]   Personality inventory test answer questions and then match the two and we're able to find these correlations
[00:51:50.980 --> 00:51:52.980]   This is a small
[00:51:52.980 --> 00:51:56.220]   Stacy's point no Stacy's making a very good point about
[00:51:56.220 --> 00:52:03.140]   Whether it's an IQ test or whether it's an SAT or whether it's this that's that's possible
[00:52:03.140 --> 00:52:09.100]   There's huge bias that gives me hope how we define first time I've been happy about bias is biased right?
[00:52:09.220 --> 00:52:16.020]   Well, and so and that's that's something that we don't talk about when we talk about data and that's something
[00:52:16.020 --> 00:52:20.340]   I mean, okay, we do talk about it, but we're not talking about it here and there's there's an interest. I mean
[00:52:20.340 --> 00:52:27.780]   There are ways that bias is going to filter into how things are targeted and they're gonna be
[00:52:27.780 --> 00:52:32.340]   Mostly accurate could they be more accurate if we didn't have you know
[00:52:32.340 --> 00:52:38.500]   racist sexist people sometimes doing these things or race making I shouldn't say that people people making
[00:52:39.340 --> 00:52:43.820]   Maybe on a social racist or to sexist yes assumptions. I don't know
[00:52:43.820 --> 00:52:47.460]   Although
[00:52:47.460 --> 00:52:50.860]   Yeah, curly fries and Sephora dang it
[00:52:50.860 --> 00:52:55.860]   I don't know where I fall in intelligence down. You want to take the the website still up my personality
[00:52:55.860 --> 00:53:02.140]   Project is at my personality org slash wiki. I see look what you're both doing. Look at what you're gonna go take this thing
[00:53:02.140 --> 00:53:05.660]   You've just been decoyant. We've just been panning that history. I'm like
[00:53:07.460 --> 00:53:11.060]   Let me edit by the way. They now have six million test results
[00:53:11.060 --> 00:53:14.940]   Peridot 4 million individual Facebook profiles, which means that their
[00:53:14.940 --> 00:53:20.780]   Psychometrics are well given the bias that within the bias of the test more even more accurate
[00:53:20.780 --> 00:53:24.740]   And this is this is part of like this whole idea of his human beings we crave
[00:53:24.740 --> 00:53:26.460]   validation and
[00:53:26.460 --> 00:53:32.660]   My god, we're just gonna go find it wherever we can and places like Facebook are awesome for that
[00:53:32.660 --> 00:53:36.420]   I don't know. Are we gonna talk the whole show about this? No
[00:53:37.420 --> 00:53:44.620]   A lot of Google news - let's wind it up. What is so I guess we know what the harm could be we could think of what the worst things could be
[00:53:44.620 --> 00:53:47.380]   out of this I
[00:53:47.380 --> 00:53:49.380]   Don't know if there's a way to fix it
[00:53:49.380 --> 00:53:55.740]   It's certainly something that we're gonna all grapple with and especially these big companies as they get as they're under fire
[00:53:55.740 --> 00:53:59.460]   I mean we're in a new society and these these are not easy questions
[00:53:59.460 --> 00:54:05.140]   And I'm my only problem with a discussion not the show but in general now is being treated as easy whole Facebook
[00:54:05.140 --> 00:54:09.460]   It's not a society and they can fix it. It's not easy. It's not simple. It's not their fault
[00:54:09.460 --> 00:54:12.820]   That's dumb and and and these are hard questions
[00:54:12.820 --> 00:54:19.980]   And I'm as critical as anyone and I wrote a post about this that Facebook is not grappling with these huge questions of public
[00:54:19.980 --> 00:54:23.900]   Responsibility and that they must they must deal with radical transparency
[00:54:23.900 --> 00:54:26.740]   They must deal with their own culture and their ethical bases
[00:54:26.740 --> 00:54:34.060]   They have to do these things and they're not doing them yet and and so I'm holding through a very high standard
[00:54:34.220 --> 00:54:36.580]   but just the Cambridge Analytica story is
[00:54:36.580 --> 00:54:41.900]   It's an old story actually and and there may be better things to talk about
[00:54:41.900 --> 00:54:49.340]   Our show today brought to you by word press now. Here's something I can get behind something is something that's nice
[00:54:49.340 --> 00:54:55.420]   It's happy. It's all about you sharing under your control on your website. It's not your Facebook page
[00:54:55.420 --> 00:54:58.060]   It's not your Twitter account. It's your word. It's your website
[00:54:58.060 --> 00:55:03.740]   There's a reason why 30% of all the websites in the world run on WordPress. It's the best platform
[00:55:03.820 --> 00:55:10.780]   For putting you out there in a way that you control the freedom and flexibility to share your voice your work
[00:55:10.780 --> 00:55:16.300]   To share it your way WordPress calm. It makes it easy to they do the hosting
[00:55:16.300 --> 00:55:20.740]   They give you the templates. They've got the great customer support team
[00:55:20.740 --> 00:55:25.980]   They're 24/7 Monday through Friday and a weekends do to help answer any questions you might have
[00:55:25.980 --> 00:55:27.420]   You don't need to be a geek
[00:55:27.420 --> 00:55:34.060]   You don't need to be a coder or even a designer to do a great-looking site that works for you at WordPress
[00:55:34.060 --> 00:55:41.300]   Go to wordpress.com/twig for 15% off your brand new website. They've got e-commerce buttons
[00:55:41.300 --> 00:55:49.220]   Well options ranging from a simple buy button just next to one thing or donate button to a complete online store
[00:55:49.220 --> 00:55:52.020]   they can do the whole thing plan start as low as four dollars a month and
[00:55:52.820 --> 00:55:59.540]   WordPress makes it easy to expand your reach with built-in SEO social sharing so even if if you know
[00:55:59.540 --> 00:56:06.300]   This isn't your Facebook page your readers your customers will share your stuff on their Facebook page, which is awesome
[00:56:06.300 --> 00:56:08.860]   Go to wordpress.com/twig
[00:56:08.860 --> 00:56:12.860]   You got to have a place on the web that's yours that you own 100%
[00:56:12.860 --> 00:56:18.560]   That's it right there WordPress calm slash twig to save 15% off your brand new website
[00:56:19.060 --> 00:56:22.380]   Find out why 30% of all the websites in the world including mine
[00:56:22.380 --> 00:56:31.420]   Some of the best publications in the world run on wordpress wordpress.com slash twig we thank them for their support Google's buying Lightro
[00:56:31.420 --> 00:56:34.540]   Or at least that's the rumor reports have it
[00:56:34.540 --> 00:56:37.460]   Didn't we didn't we talk last week about how?
[00:56:37.460 --> 00:56:45.420]   The next version of phones might have you know two cameras separated a lot of them do and they we speculate about the stuff
[00:56:45.420 --> 00:56:47.420]   yeah, like row was a
[00:56:48.060 --> 00:56:51.500]   Camera system that gave you multiple focal planes
[00:56:51.500 --> 00:56:57.740]   It was a very kind of a weird expensive limited in some ways camera. It was a multi camera technique and
[00:56:57.740 --> 00:57:00.940]   according to multiple sources telling tech crunch
[00:57:00.940 --> 00:57:08.020]   The they may have acquired Lightro for a bargain basement price somewhere between 25 and 40 million dollars
[00:57:08.020 --> 00:57:12.260]   Lightro which had been struggling was shopping itself to Facebook and Apple
[00:57:12.260 --> 00:57:17.180]   Not all the according to sources again with tech crunch not all employees are going over
[00:57:17.660 --> 00:57:26.300]   Some have already received severance in part of ways with the company. It sounds like it's an acquisition of Lightro's light field patents and other digital imaging technology
[00:57:26.300 --> 00:57:28.300]   They have 59 patents
[00:57:28.300 --> 00:57:35.460]   It's a very cool technology, but not something you use every day, right? Yeah, I was very excited when and I mean when this came out
