;FFMETADATA1
title=MacOS: The Lustmaker
artist=Leo Laporte, Alex Lindsay, Andy Ihnatko, Jason Snell
album_artist=TWiT
publisher=TWiT
album=MacBreak Weekly
TRDA=2023-01-18
track=853
language=English
genre=Podcast
comment=M2 Mac Mini, M2 Pro MacBook Pro, wInd3x
encoded_by=Uniblab 5.3
date=2023
encoder=Lavf59.27.100

[00:00:00.000 --> 00:00:04.220]   It's time for Mac break weekly low and behold just hours before airtime
[00:34:50.900 --> 00:34:57.420]   That and that that means that that means as long as that that means that you don't have anything under NDA from from Apple
[00:34:57.420 --> 00:35:02.520]   If we happen to see that it's not there you know like anything you just rearrange stuff on your shelf
[00:35:02.520 --> 00:35:07.120]   What if the you know what what if the the lava lamp is not lit?
[00:35:07.360 --> 00:35:14.600]   Like the secret code. Oh shoot. It just got turned on. Oh no, it's off. It's on. Oh, you're just messing with stop it
[00:35:14.600 --> 00:35:17.720]   Just stop it. So here are the family photos
[00:35:17.720 --> 00:35:22.840]   This is the M2 that we've had all along in our in our nice little Macbook
[00:35:22.840 --> 00:35:25.400]   M2 Macbook air, which I quite like
[00:35:25.400 --> 00:35:29.960]   100 gigabytes per second memory bandwidth 24 gigs of memory
[00:35:29.960 --> 00:35:35.120]   This is one thing that kind of threw me because I thought oh from now on everything will be a multiple of 24
[00:35:35.560 --> 00:35:40.160]   Mmm. No M2 Pro 32 gigs of unified memory
[00:35:40.160 --> 00:35:47.160]   But they did double the memory bandwidth is that cuz there is that cuz there's twice as much?
[00:35:47.160 --> 00:35:52.360]   I don't know what that it means. It means no, it's just twice as fast and then there's the M2
[00:35:52.360 --> 00:35:59.120]   Maxi oh, they're not in the family photos yet for the maxi
[00:35:59.120 --> 00:36:04.800]   So that's so this is the mini. That's why okay. I think I honestly
[00:36:04.800 --> 00:36:11.440]   I think the reason it's 24 is because they got hit so hard on their limit being 16 that they made an effort to get it to be two
[00:36:11.440 --> 00:36:18.280]   Banks of 12 yeah, and then on the higher end one on the pro they didn't feel they didn't quite feel the pressure to do that
[00:36:18.280 --> 00:36:23.600]   And so they're happy to keep it at two banks of 16. So we're gonna go back to the 32 multiples of 32 for the
[00:36:23.600 --> 00:36:32.440]   The pro and the max I guess so that's the mini let me let me let me go to the it's interesting the laptops
[00:36:32.800 --> 00:36:37.240]   Are really where you see the performance stuff? Yeah?
[00:36:37.240 --> 00:36:45.120]   Yeah, it's be I mean their examples are amazing right like I think it and I forgive me because I know this has been a topic forever here
[00:36:45.120 --> 00:36:51.280]   But this idea that how much computer do you really need like the Mac Pro performance is where they can boast
[00:36:51.280 --> 00:36:56.760]   They really can boast on the M2 pro and max performance the problem is in order to boast
[00:36:56.760 --> 00:36:59.720]   They have to get increasingly esoteric with the yeah
[00:36:59.720 --> 00:37:02.840]   I mean, it's not a cetera for Alex right for years everybody
[00:37:02.840 --> 00:37:10.080]   High end yeah, they promoted the mega Hertz myth and oh you don't want to look at numbers and now you want to look at numbers
[00:37:10.080 --> 00:37:11.720]   Because they got it. Well, yeah, and it's also
[00:37:11.720 --> 00:37:15.760]   It's not gonna be like look at a Microsoft Word or even look at Photoshop these days
[00:37:15.760 --> 00:37:19.360]   It's like look at look at the high end look at video editing
[00:37:19.360 --> 00:37:21.800]   and 3d and
[00:37:21.800 --> 00:37:27.680]   Compositing and they just the highest end stuff because that's where they can shine and they can blow away the competition
[00:37:27.960 --> 00:37:34.040]   It's just this question of like I think the truth is most people who are buying a Mac Pro are doing it for the screen of the ports
[00:37:34.040 --> 00:37:40.000]   And not for the super super high-end power, but it is there for the people who do need it now
[00:37:40.000 --> 00:37:42.560]   I'm gonna really throw my now I would throw myself because
[00:37:42.560 --> 00:37:50.360]   96 gigabytes, which is the max on the M2 max he is actually two times 32 plus 24
[00:37:50.360 --> 00:37:54.920]   24 is back baby. I don't know. I don't understand
[00:37:55.560 --> 00:38:00.720]   I'm really keen to see like a Mac two times 32 is 64. Oh
[00:38:00.720 --> 00:38:08.720]   It's three 32's never mind. I was here. I you're right. My math is bad. Okay. I need a computer to do this you understand
[00:38:08.720 --> 00:38:09.760]   I
[00:38:09.760 --> 00:38:13.560]   Yeah, 400 megabytes per second a memory bandwidth though
[00:38:13.560 --> 00:38:21.680]   That's I mean that's insane. I'm I'm I'm it really makes me wonder how many Mac Pro customers
[00:38:21.680 --> 00:38:28.360]   They're basically leaching off now. Well the people that were gee this there's just two bit went back when there was way too big a gap between
[00:38:28.360 --> 00:38:34.960]   The maximum you could performance you can get out of an Intel Mac mini versus what you get out of a basic spec
[00:38:34.960 --> 00:38:38.480]   Intel Mac Pro now a lot of those people are saying no
[00:38:38.480 --> 00:38:41.960]   This is the Mac mini well-spect out is gonna do everything I wanted to do
[00:38:41.960 --> 00:38:47.480]   And I'm really keen to see if when Apple comes out with a new updated Mac pros
[00:38:47.880 --> 00:38:54.400]   What is going to be the difference between a maxed out if you it's five thousand dollars or six thousand dollars to spend on
[00:38:54.400 --> 00:38:58.080]   The most performance in a Mac what would you get?
[00:38:58.080 --> 00:39:03.200]   Would you get a Mac mini at the top of the spec or would you get sort of an entry level or just above entry level Mac Pro?
[00:39:03.200 --> 00:39:09.280]   It's no longer really clear what these two well here's an interesting stat the Mac books can only do two external
[00:39:09.280 --> 00:39:13.600]   Displays while the mini can do three so if you want more displays you get a mini
[00:39:13.600 --> 00:39:17.480]   Well, it's a critical difference for me. Yeah, I think that I think number one is like
[00:39:17.480 --> 00:39:21.120]   I think the Mac pros I'd be surprised if they're any below six grand
[00:39:21.120 --> 00:39:23.160]   I think that that's gonna be the opening day
[00:39:23.160 --> 00:39:28.080]   They may start at ten because what what they have right now is they have Mac mini's they go up to forty five hundred dollars
[00:39:28.080 --> 00:39:31.360]   They've got yeah studios. They go up to ten or twelve thousand dollars
[00:39:31.360 --> 00:39:34.400]   And so I think your Mac Pro starts it
[00:39:34.400 --> 00:39:37.960]   I think it could start as high as ten thousand as low as six thousand dollars
[00:39:37.960 --> 00:39:42.880]   But that's that's about the where where it's gonna begin and what it's gonna number one is I do think I agree with
[00:39:42.880 --> 00:39:47.720]   Anti I think that the expectations now of a Mac Pro and what a Mac Pro looks like are very high
[00:39:47.720 --> 00:39:51.600]   So we say as a pro this is gonna be a beefy machine
[00:39:51.600 --> 00:39:55.080]   It is gonna be does not you know like it's here's a nice craft
[00:39:55.080 --> 00:40:00.040]   I do like it that Apple compares to them themselves see this little teeny we need line there
[00:40:00.040 --> 00:40:07.880]   That's an I7 Mac Pro see that little teeny see that really big long line there 16 times faster
[00:40:07.880 --> 00:40:11.360]   Well, and that's running at form and grill temperatures
[00:40:12.080 --> 00:40:17.360]   No, it's not though. That's the beauty of it the Intel is yes. Yes. Yes, right
[00:40:17.360 --> 00:40:22.880]   Yeah, but I think I think also you're gonna have it's the the pro is gonna give you the expandability like right now every time
[00:40:22.880 --> 00:40:27.120]   I want to add a card. I'm thinking about what kind of you know external
[00:40:27.120 --> 00:40:34.000]   You know whether it's sonnet or OWC or whatever what am I gonna put on the outside to put the card in the Mac Pro is gonna
[00:40:34.000 --> 00:40:39.560]   Have cards. I don't probably anywhere from two to six cards that are gonna be available to us in those in that Mac Pro
[00:40:39.560 --> 00:40:41.920]   And that's gonna that for pros. That's what they need
[00:40:41.920 --> 00:40:48.740]   The and then you're gonna have a very very fast machine that probably tops out at I'm gonna guess
[00:40:48.740 --> 00:40:52.200]   $80,000 is probably the holy yeah
[00:40:52.200 --> 00:40:56.080]   Rules me
[00:40:56.080 --> 00:40:58.640]   Pro and an Apple car
[00:40:58.640 --> 00:41:05.360]   Should I buy this house or a Mac Pro? I don't know and I know I know people I know people have the
[00:41:05.360 --> 00:41:08.240]   $60,000 version of the current one. Yeah, they said it's pretty fast
[00:41:08.240 --> 00:41:20.600]   Yeah, but I think that the thing is is that we'll see how far Apple goes, but you could you could see potentially a
[00:41:20.600 --> 00:41:23.160]   One terabyte one terabyte of RAM
[00:41:23.160 --> 00:41:27.600]   You know very very large, you know hard drive space, you know
[00:41:27.600 --> 00:41:31.120]   things that turn it into an entirely different level of machine and
[00:41:31.120 --> 00:41:37.680]   Again when you're doing really high-end visual effects when you're doing really like I used to I used to work on a machine that was
[00:41:37.680 --> 00:41:39.680]   $60,000
[00:41:39.680 --> 00:41:44.680]   You know a SGI an SGI machine and that was all we could use to you know
[00:41:44.680 --> 00:41:48.520]   Make that make that actually work so so it's not out of the question
[00:41:48.520 --> 00:41:55.200]   It just depends on what what kind of return are you gonna get and are and and what that opens up for is for the those
[00:41:55.200 --> 00:41:56.960]   developing for that
[00:41:56.960 --> 00:42:03.600]   It allows them to build assumptions into it. This is great tracing global illumination, you know from a 3d perspective
[00:42:04.440 --> 00:42:07.960]   And oftentimes time is money, you know and so it adds up
[00:42:07.960 --> 00:42:09.360]   And so I think it'll be really interesting
[00:42:09.360 --> 00:42:12.080]   I bet the pro is now like when you see the Mac mini here you're thinking
[00:42:12.080 --> 00:42:16.000]   I don't even know what they'd add to the yeah, like it's hard to imagine now
[00:42:16.000 --> 00:42:26.040]   So it looks like the displays are identical except for size right 14.2 16.2 on the Macbook pros
[00:42:26.040 --> 00:42:31.880]   But in every other respect 120 Hertz high contrast ratio all of that other stuff
[00:42:31.880 --> 00:42:37.040]   Yeah, these are the same computer essentially other than the battery size and the screen size
[00:42:37.040 --> 00:42:41.580]   Yeah, otherwise you're getting and the same as last time essentially to get a notch
[00:42:41.580 --> 00:42:47.840]   We're on the notch is limiting. Yeah, yeah, well and you know, we're this is what we're getting
[00:42:47.840 --> 00:42:54.120]   I'm not getting to get the monitor, but the the this is what we're about to buy a new computer for my for my parents in law and
[00:42:54.120 --> 00:43:01.240]   That 599 Mac mini with a new with a with the monitor is gonna replace a pretty old iMac that we got them before
[00:43:01.800 --> 00:43:02.720]   and
[00:43:02.720 --> 00:43:09.560]   It's just the perfect machine, you know to do that kind of thing and I you know, I don't I am curious where the iMac
[00:43:09.560 --> 00:43:15.200]   lives inside of this like really strong Mac and iMac pro you mean
[00:43:15.200 --> 00:43:20.500]   I don't think I don't think that you don't think that really makes sense. It doesn't know it doesn't make sense
[00:43:20.500 --> 00:43:23.660]   I don't think it does get a studio. I don't think it does get a studio with a monitor
[00:43:23.660 --> 00:43:31.200]   Having the 27 inch display means that you can even scale right like use a laptop or get the mini or get the high
[00:43:31.200 --> 00:43:36.280]   In mini or get the low end studio or get the high end studio or get the Mac pro like it is
[00:43:36.280 --> 00:43:42.880]   And that's I mean we all kind of got trained in iMac land because the only way to get a powerful Mac desktop was to buy a big
[00:43:42.880 --> 00:43:45.920]   I'm back and I feel like Apple is deprogramming us a little bit
[00:43:45.920 --> 00:43:48.040]   And I think a lot of us were talking about it for a long time
[00:43:48.040 --> 00:43:50.200]   We're like just make the Mac mini fat like this
[00:43:50.200 --> 00:43:52.960]   I am I at one point in time in pixel core
[00:43:52.960 --> 00:43:57.560]   I think I own 35 Mac minis and they're all glued to do all these little things and I was like
[00:43:57.560 --> 00:44:03.360]   I just wish they'd upgrade these things and I'm free went for years and it's so exciting to see these little Mac minis that
[00:44:03.360 --> 00:44:06.040]   We all knew were that powerful and I think it was just a heat issue
[00:44:06.040 --> 00:44:11.680]   And now that they've gotten through that we're just seeing this incredible expansion of these really powerful little machines
[00:44:11.680 --> 00:44:15.000]   Yeah, I still think that the iMac Pro is not long for the spruels
[00:44:15.000 --> 00:44:20.480]   I think was I think was really clear that this was a stopgap after the failure of the the Quaker Roadspox
[00:44:20.480 --> 00:44:26.480]   The cylinder shaped Mac Pro they needed something super powerful that would make power users happy
[00:44:26.480 --> 00:44:32.920]   It was the easiest one to build it was the clumsiest one to repair and now there's really no need for it now that you've got
[00:44:32.920 --> 00:44:34.760]   Apple Silicon across the board
[00:44:34.760 --> 00:44:41.160]   I've got Apple Silicon on the on the Mac mini that people can pair with their own displays and upgrade a Mac without upgrading the display
[00:44:41.160 --> 00:44:45.760]   I don't I really hope that Apple decides to rebrand sort of the iMac as
[00:44:45.760 --> 00:44:51.560]   Something akin to the original Mac the personable one the ones you have on your desktop and your kids desktop
[00:44:51.560 --> 00:44:54.120]   And the ones you buy a dozen of for the office
[00:44:54.120 --> 00:44:58.240]   This is not but when you want power when you need to spec something out for specific tasks
[00:44:58.240 --> 00:45:02.280]   That's really mission important. That's when you go to a Mac mini or that's when you go to a Mac Pro
[00:45:02.280 --> 00:45:05.960]   John do you want to buy a new Mac mini do we need one?
[00:45:05.960 --> 00:45:09.240]   That's two different questions. I understand
[00:45:09.240 --> 00:45:14.760]   Alright box there
[00:45:14.760 --> 00:45:17.400]   Alright
[00:45:17.400 --> 00:45:19.560]   What does it do?
[00:45:19.560 --> 00:45:22.280]   Huh for zoom myself for zoom I so
[00:45:23.240 --> 00:45:27.400]   But Alex said we could just use that old little tiny 8 gigabyte RAM more
[00:45:27.400 --> 00:45:34.600]   It's working fine, but we really need to put that in the conference room. Okay. Let's put it in the conference room
[00:45:34.600 --> 00:45:38.640]   And put it put it in perspective
[00:45:38.640 --> 00:45:46.840]   I think Andy sent me that the the M2 air is at eight SDI outputs from from zoom is 30 to 35%
[00:45:46.840 --> 00:45:49.000]   CPU utilization
[00:45:49.000 --> 00:45:54.120]   So and that so those the Mac mini will do at least is good if you get like you know and and so
[00:45:54.120 --> 00:45:56.520]   You have a lot of horsepower
[00:45:56.520 --> 00:45:57.960]   That's actually I'm so upset
[00:45:57.960 --> 00:46:04.320]   I'm so upset too because I've been saying all along that I've got like a thousand dollars fifteen hundred dollars taped to the underside of my desk waiting for
[00:46:04.320 --> 00:46:10.080]   The first really good also looking Mac mini, but I needed that to happen like
[00:46:10.080 --> 00:46:15.520]   September October November when I feel like when I feel like I'm flush with cash
[00:46:15.520 --> 00:46:19.920]   I can spend with I want to have the fact that it happens in January, which is when like I'm doing my job
[00:46:19.920 --> 00:46:24.960]   My budgeting for the rest of the year. I'm thinking that I'm probably gonna be homeless within the next three weeks
[00:46:24.960 --> 00:46:29.200]   This is a good time to spend a thousand dollars on a new Mac the old one works just fine like
[00:46:29.200 --> 00:46:35.440]   I should be by I should be pre-ordering this right now. This is exactly what I've been waiting for. Yeah, okay
[00:46:35.440 --> 00:46:41.080]   Go for it. I want a watch I've heard that from a lot of people. I think it's a little maybe Leo continue that M2
[00:46:41.080 --> 00:46:43.080]   I'm ordered as well
[00:46:43.400 --> 00:46:48.040]   It's I've heard a lot of people who've been really waiting for this because I do believe that a high-end model
[00:46:48.040 --> 00:46:54.440]   Is what a lot of people have been keeping their eyes on and the M1 version of the mini was just a little too limited
[00:46:54.440 --> 00:46:59.080]   Yeah, and so that that higher end model being there and also let's just appreciate
[00:46:59.080 --> 00:47:01.840]   I know that Apple's never gonna be the low price leader
[00:47:01.840 --> 00:47:06.360]   But there was a time when you could not buy a Mac for 599 and
[00:47:06.800 --> 00:47:14.000]   For 599 to get what that M2 mini has in it. Well, it's it's more power than almost anybody like that
[00:47:14.000 --> 00:47:21.520]   99% of users will ever need yeah, and I the sweet spot for me is is another hundred dollars over that 599 is the
[00:47:21.520 --> 00:47:28.560]   16 gigs so now you have so you can get for six nine or seven ninety nine you can get a 16 gig Mac mini M2 and
[00:47:28.560 --> 00:47:31.240]   To me, that's the sweet spot of where I'm buying them right now
[00:47:31.240 --> 00:47:34.400]   I'm gonna buy a couple again
[00:47:34.400 --> 00:47:39.680]   I'm super super pleased that they have a really really cheap a very very competitive wind with windows machines
[00:47:39.680 --> 00:47:42.880]   Macintosh out there because
[00:47:42.880 --> 00:47:47.800]   This 2023 people probably already have a screen that can plug into it
[00:47:47.800 --> 00:47:54.160]   They probably already have a keyboard and a mouse if not it'll cost them what 50 bucks for the pair for not even the worst one at Amazon
[00:47:54.160 --> 00:47:59.520]   Apple really needs to make sure they're still saying that hey look maxa for everybody is not just for
[00:47:59.520 --> 00:48:03.100]   People who can afford to have to pay extra for the logo
[00:48:03.940 --> 00:48:11.280]   Well, and the way the video that they showed or released this morning was tuned it was really for creative
[00:48:11.280 --> 00:48:15.220]   Professionals that's what they that's where they're really you know hey minutes, right?
[00:48:15.220 --> 00:48:18.240]   You're the one who's gonna do this
[00:48:18.240 --> 00:48:24.500]   Yeah, and what's this gonna do to the max studio because I feel like I'm I'm part of a really large group that really
[00:48:24.500 --> 00:48:29.800]   Lusted after the max studio, but even then since that this is more club than I actually need for what I do
[00:48:29.800 --> 00:48:32.160]   I bet that there's going to be I'm gonna get better
[00:48:32.860 --> 00:48:38.860]   a bang for the buck with a Mac mini that I where I can spend all that I can spend the same amount of money to get extra storage and
[00:48:38.860 --> 00:48:46.500]   Extra ram rather than extra CPU that requires these double hat these double height muffin fans that aren't gonna really help me out
[00:48:46.500 --> 00:48:50.020]   I think I think it's a challenge right. I'm ready. Yeah
[00:48:50.020 --> 00:48:54.500]   Top it's only the muffin top I haven't had I haven't had lunch yet
[00:48:54.500 --> 00:49:01.020]   I'm sorry I think the studio like the there's a real question about the studio because does the existence of a Mac Pro?
[00:49:01.700 --> 00:49:09.220]   Down the road mean that the studio doesn't need to exist or is the studio really thought of as being that kind of higher higher end Mac mini
[00:49:09.220 --> 00:49:11.420]   So that they because like I said
[00:49:11.420 --> 00:49:14.220]   Performance wise and price wise it kind of works
[00:49:14.220 --> 00:49:16.780]   But the question is in the long run
[00:49:16.780 --> 00:49:19.100]   Do they really would they really want the Mac Pro?
[00:49:19.100 --> 00:49:25.340]   But to Alex's point the Mac Pro is gonna be so expensive. I think a lot of high-end professionals the Mac studio would be enough
[00:49:25.340 --> 00:49:26.380]   But I do yeah
[00:49:26.380 --> 00:49:33.220]   I do wonder if it's gonna be like the iMac Pro and be kind of a one-off and that in the end the strategy is gonna be Mac
[00:49:33.220 --> 00:49:39.420]   Mini and Mac Pro and not next to you. I hope not though. I like the Mac studio. I think it's just a little bit of overlap
[00:49:39.420 --> 00:49:41.400]   I love it and I yeah, I know you know
[00:49:41.400 --> 00:49:45.580]   You know you make a six colors chart that shows the linearity of the product line
[00:49:45.580 --> 00:49:49.980]   All right, you got it because that's kind of where you what you want to see where there and if there's overlap
[00:49:49.980 --> 00:49:56.140]   That's I'm sure there's somebody inside Apple who's done that and then that's those are the first are risk right go
[00:49:56.140 --> 00:49:59.020]   I'm sorry, I think that I think that there's if you look at the Mac mini
[00:49:59.020 --> 00:50:04.580]   I think it you know it tops out about forty five hundred dollars the studio starts at about three thousand dollars
[00:50:04.580 --> 00:50:06.780]   Little maybe a little bit lower than that
[00:50:06.780 --> 00:50:12.340]   So there's like a fifteen hundred a two thousand dollar overlap if you take the studio and go up and then go backwards two or three thousand dollars
[00:50:12.340 --> 00:50:15.620]   You end up at about eight or nine thousand for the Mac Pro and then up
[00:50:15.620 --> 00:50:18.660]   And and maybe there's a little bit more overlap there
[00:50:18.660 --> 00:50:23.300]   But I still feel like they all solve different problems and the Mac Pro is gonna be probably considerably bigger
[00:50:23.780 --> 00:50:29.620]   It is you know, it's and and I I don't it'll be interesting to see like if you decked out a Mac mini
[00:50:29.620 --> 00:50:34.220]   It'll be interesting to see because of heat whether it slows down, you know the Mac mini
[00:50:34.220 --> 00:50:38.660]   I don't know, you know, I think that the studio obviously, you know half the studio is a big fan
[00:50:38.660 --> 00:50:45.460]   There's a it's there for a reason, you know, so and so I think that we may find that the Mac mini can't sustain long renders
[00:50:45.460 --> 00:50:49.380]   You know long calculations it in a short-term thing
[00:50:49.380 --> 00:50:55.860]   It's fine, but I do things all with my Mac studio that take a solid four or five hours for it to do its work
[00:50:55.860 --> 00:50:59.660]   You know, and so so it I don't think that the Mac mini will sustain
[00:50:59.660 --> 00:51:06.500]   Sustain the speed that the Mac studio will on longer render because you know, I'm cooling that Mac mini that Mac studio
[00:51:06.500 --> 00:51:09.260]   Half of it is cooling
[00:51:09.260 --> 00:51:14.220]   Yeah, so I think they're not gonna be that many I think we'll just see an M2 Mac studio
[00:51:14.220 --> 00:51:16.460]   And it's gonna be a lot faster and it's gonna be but it's gonna
[00:51:16.460 --> 00:51:19.460]   I think the heat dissipation there's more I owe in the studio
[00:51:19.460 --> 00:51:24.620]   I'm using every single output of my Mac studio and now I have to figure out breakouts and everything else for it because
[00:51:24.620 --> 00:51:31.860]   You know, I've got all kinds of stuff going into it and so it's it is not a I don't think that I think the Mac studio is
[00:51:31.860 --> 00:51:38.820]   Well-placed I think that the Mac mini is well-placed the odd the odd computer out is the iMac, you know, like I just that's the part
[00:51:38.820 --> 00:51:40.340]   I don't get the Mac studio also
[00:51:40.340 --> 00:51:43.100]   I mean you could view it as being essentially a Mac Pro and
[00:51:43.820 --> 00:51:48.460]   Maybe even have like the Mac Pro would be the ultra the Mac studio has an ultra config
[00:51:48.460 --> 00:51:52.100]   The difference is the Mac Pro has the huge case and you're gonna be able to do
[00:51:52.100 --> 00:51:58.980]   Expansion of some kind or other on it and for people who want that it'll be there, but that Mac studio does fulfill
[00:51:58.980 --> 00:52:05.660]   People who just want the you know the power, but they don't need that huge extent expansion in the giant box in their house. Yeah
[00:52:05.660 --> 00:52:10.780]   I apologize I think I got it wrong. I'm looking at the
[00:52:11.540 --> 00:52:13.540]   What do you call these the product quilt?
[00:52:13.540 --> 00:52:17.300]   Andy invented this term feature quilt. I love this feature quilt
[00:52:17.300 --> 00:52:22.420]   I'm looking at the feature quilt for the big laptop. It does go up to four external displays
[00:52:22.420 --> 00:52:29.300]   Including 8k with HDMI. So I think I must have been looking at this product spec for the M2 Pro
[00:52:29.300 --> 00:52:31.500]   So if you get a max
[00:52:31.500 --> 00:52:37.900]   Four displays for externals externals five total with the laptop display. That's pretty sweet
[00:52:38.300 --> 00:52:44.580]   For somebody the day trader to be a lot of us have been especially folks that are doing a lot of folks in office hours
[00:52:44.580 --> 00:52:50.460]   Of course, we're doing a lot of zoom ISO zoom stuff that that you they don't necessarily want to get the whole breakout
[00:52:50.460 --> 00:52:52.780]   But it's been a real problem that the Mac mini can only do two
[00:52:52.780 --> 00:53:00.180]   Two videos out so having four out means that you can now pay potentially four participants out and do that of course
[00:53:00.180 --> 00:53:06.020]   I'm using three monitor out of my studio right now and yeah, so it's it's useful
[00:53:06.020 --> 00:53:09.940]   Can I
[00:53:09.940 --> 00:53:16.180]   Yes, actually Mark has brownly just did something that I feel is that I feel is
[00:53:16.180 --> 00:53:21.460]   Is probably the quote of the week. He says fun fact if you plug in a four-year-old
[00:53:21.460 --> 00:53:28.500]   $50,000 plus Matt Pro into Apple's trade-in site. You don't even get enough credit to buy it iPhone 14 pro
[00:53:28.500 --> 00:53:32.660]   Shocks
[00:53:33.020 --> 00:53:35.020]   $70 in trade-in value. Oh
[00:53:35.020 --> 00:53:38.620]   So who
[00:53:38.620 --> 00:53:47.000]   How do we sort this out I mean this is of course what a normal person is asking is which one?
[00:53:47.000 --> 00:53:50.700]   Do I need I know which one I want?
[00:53:50.700 --> 00:53:53.980]   Which can I afford and how much is enough?
[00:53:53.980 --> 00:53:57.460]   How do we decide all that I
[00:53:57.460 --> 00:54:00.380]   Think you need to decide what you know
[00:54:00.380 --> 00:54:05.420]   What what are you really gonna do with it? Like I'm gonna get the 599 for my parents in law because they I
[00:54:05.420 --> 00:54:07.660]   That'll do more than they can imagine
[00:54:07.660 --> 00:54:11.060]   Yeah, you know what what they're gonna do with their Mac they mostly word processing
[00:54:11.060 --> 00:54:16.820]   So it's really inexpensive. I'm gonna probably get a couple of the 699 or 799
[00:54:16.820 --> 00:54:19.820]   I'm gonna put up 16 gigs in and get it for my kids
[00:54:19.820 --> 00:54:23.340]   So they you know I was looking at laptops and I was like oh
[00:54:23.340 --> 00:54:29.180]   You know I just feel like it was gonna add it was starting to add up pretty quickly to a real number and and so this is gonna be
[00:54:29.180 --> 00:54:31.180]   Well, that's Apple isn't it?
[00:54:31.180 --> 00:54:33.860]   It has some good. Well, but it was yes
[00:54:33.860 --> 00:54:38.100]   It does I mean that's laptops and I'm doing I just feel like there's a laptop tax
[00:54:38.100 --> 00:54:45.940]   Which is that you're paying for the chicness and the compact ability and the monitor and everything else and and as someone who now
[00:54:45.940 --> 00:54:47.940]   Doesn't really use a laptop at all
[00:54:47.940 --> 00:54:51.740]   You know I have a lot of unusual charged the world has moved to laptops
[00:54:51.740 --> 00:54:57.140]   Desktop well it depends on how much you know in the world of I working remotely
[00:54:57.140 --> 00:55:00.820]   How much do you use your laptop is the big question and whether your iPad can take over?
[00:55:00.820 --> 00:55:07.060]   I mean I still carry my laptop when I travel but I almost never open it up, you know and so the
[00:55:07.060 --> 00:55:11.300]   What are you doing instead you have a iPad or what do you buy an iPad?
[00:55:11.300 --> 00:55:16.660]   Yeah, but I'm just so I I have the it's funny when I travel I take the old my older iPad
[00:55:16.660 --> 00:55:19.260]   I put that paper surface on it. Yeah, I love drawing on it
[00:55:19.260 --> 00:55:21.900]   I did that too and I thank you for that so pleasurable
[00:55:21.900 --> 00:55:23.300]   Yeah, but I don't want it
[00:55:23.300 --> 00:55:26.700]   I don't want to put it on my newest one because I want the I look at it for color
[00:55:26.700 --> 00:55:31.460]   But but the older one I carry well, that's why you need multiple iPads
[00:55:31.460 --> 00:55:34.060]   Check it which I have
[00:55:34.060 --> 00:55:37.220]   lots of them so the but the but I think that the
[00:55:37.220 --> 00:55:41.860]   I think the higher-end one I think that especially if you start wanting to do hard work
[00:55:41.860 --> 00:55:48.140]   You're not ready to buy a Mac studio. I think you know getting the pro getting a little bit of extra RAM
[00:55:48.900 --> 00:55:53.860]   You know again for the folks that are in office hours the idea of having four outputs is a big deal
[00:55:53.860 --> 00:55:57.340]   So there's a lot of things there that the start to you know
[00:55:57.340 --> 00:56:01.460]   I think you just have to really look at what are you using if you're gonna be an I still think if you're an editor
[00:56:01.460 --> 00:56:05.020]   Like you're doing lots of final cut or resolve you can do it on that
[00:56:05.020 --> 00:56:07.860]   You could definitely do it on the smaller ones you might have a junior editor working on this
[00:56:07.860 --> 00:56:11.660]   But if you're really getting paid for your time, you're still gonna get a studio
[00:56:11.660 --> 00:56:17.460]   You know like I don't think that that's I don't think this solution what I do think is interesting about it is as render nodes
[00:56:17.460 --> 00:56:21.020]   so a lot of us have you know we have extra computers that we're sending out renders to and
[00:56:21.020 --> 00:56:26.140]   You know I'm I'm interested in taking like three or four of these and sending out renders from cinema 40
[00:56:26.140 --> 00:56:30.660]   And just like you know if you don't run out of RAM you can just send these out and they're incredibly powerful little
[00:56:30.660 --> 00:56:33.620]   nodes to send out but again those would you want
[00:56:33.620 --> 00:56:39.500]   More processor more RAM so you might get the higher-end version of the of the of the Mac mini
[00:56:39.500 --> 00:56:46.260]   As usual ask yourself, but can't you do with your car and hardware and that'll that'll lead the way. Oh, that's the terrible way
[00:56:46.980 --> 00:56:48.980]   I could do everything
[00:56:48.980 --> 00:57:02.980]   There's no reason to upgrade that there's nothing at no point do I ever say oh boy, I wish this were faster
[00:57:02.980 --> 00:57:05.660]   Yeah, no, but for me. It's like I
[00:57:05.660 --> 00:57:08.860]   Need I want three displays on my desktop
[00:57:08.860 --> 00:57:14.180]   I want to be able to be able to stream 4k without any problems whatsoever at least and also for the next three or four
[00:57:14.180 --> 00:57:19.120]   Five years and then after that it'll just come down to Gia would be nice to have extra RAM G
[00:57:19.120 --> 00:57:20.220]   It would be nice to have extra storage
[00:57:20.220 --> 00:57:24.960]   But those are those are my reasons for wanting like this new Mac mini and yeah
[00:57:24.960 --> 00:57:29.360]   You can really get you can really get yourself into such a trap by thinking that I will the Mac studio
[00:57:29.360 --> 00:57:31.820]   That'll do exactly what I want or hey actually wait for the Mac Pro
[00:57:31.820 --> 00:57:35.460]   That'll do exactly what I want actually also the 16-ish Macbook Pro like yeah
[00:57:35.460 --> 00:57:40.500]   Not not as a freelance journalist that abruptly collapsing market Andy with chat GPT taking jobs away from you
