
[00:00:00.000 --> 00:00:04.000]   [music]
[00:17:02.160 --> 00:17:06.240]   so they can tear them apart and put all the pieces in parts up on the internet will answer
[00:17:06.240 --> 00:17:07.240]   the question, right?
[00:17:07.240 --> 00:17:11.080]   Yeah, but it's unfair, Scott, because in a couple of days, we'll have hard information
[00:17:11.080 --> 00:17:12.080]   and we won't.
[00:17:12.080 --> 00:17:13.080]   We won't get a specular.
[00:17:13.080 --> 00:17:15.920]   I do exactly this won't be valuable to anybody.
[00:17:15.920 --> 00:17:21.200]   But now we can say, well, you know, I suspect that there's the arm process.
[00:17:21.200 --> 00:17:23.280]   It was starting to look long on the two.
[00:17:23.280 --> 00:17:27.720]   I wouldn't be dashed surprise if they didn't find some sort of an atom, you know, but the
[00:17:27.720 --> 00:17:32.040]   value comes in our incredible analysis afterwards, Andy.
[00:17:32.040 --> 00:17:37.440]   See, we we we break down what that actually means, all those numbers and stuff and blah,
[00:17:37.440 --> 00:17:38.440]   blah, blah.
[00:17:38.440 --> 00:17:44.760]   The value is that you get to see a string forward when we're talking about this or.
[00:17:44.760 --> 00:17:47.720]   I'm keeping my old iPhone just in case.
[00:17:47.720 --> 00:17:54.440]   Coming to an on and they don't say where they got it, the iPhone 3GS uses a Samsung SOC.
[00:17:54.440 --> 00:18:02.920]   That's the I guess the GPU and it's got a Cortex A8 arm processor and a power VR SGX.
[00:18:02.920 --> 00:18:05.040]   So maybe that's a GPU.
[00:18:05.040 --> 00:18:10.360]   So I'm I like I said, I'm just scanning this now.
[00:18:10.360 --> 00:18:13.280]   So I don't have a digested all of this, but it is pretty.
[00:18:13.280 --> 00:18:16.600]   Did you did you see the news on the MMS Leo?
[00:18:16.600 --> 00:18:19.680]   That AT&T isn't going to support it till when are they going to support it?
[00:18:19.680 --> 00:18:20.680]   Do you know that?
[00:18:20.680 --> 00:18:24.040]   I don't know that, but I do know they're not going to charge extra for it.
[00:18:24.040 --> 00:18:25.040]   That's good news.
[00:18:25.040 --> 00:18:29.280]   In fact, I also saw, which is kind of surprising, MMS will be embedded into the texting as well.
[00:18:29.280 --> 00:18:32.200]   So you'll be able to put pictures in your text and so forth.
[00:18:32.200 --> 00:18:33.200]   I think that's cool.
[00:18:33.200 --> 00:18:36.520]   They said that it's coming later.
[00:18:36.520 --> 00:18:40.120]   The SOC is the overall thank you CPU clock.
[00:18:40.120 --> 00:18:41.600]   SOC is the overall architecture.
[00:18:41.600 --> 00:18:45.800]   So it's a Samsung architecture that they're using.
[00:18:45.800 --> 00:18:47.400]   I think it's going to be a great update.
[00:18:47.400 --> 00:18:48.600]   I'm excited to get.
[00:18:48.600 --> 00:18:54.640]   If you add L2 cache and double the L1 cache on this thing, that makes a big difference.
[00:18:54.640 --> 00:18:57.480]   And what Anan saying is, here comes the gaming platform.
[00:18:57.480 --> 00:18:59.000]   Yeah, they have graphics.
[00:18:59.000 --> 00:19:01.240]   There's built-in graphics processing now.
[00:19:01.240 --> 00:19:04.800]   What would really be fun is to find somebody that was smart enough to compare what this
[00:19:04.800 --> 00:19:09.640]   throughput looks like against PCs we could buy years ago.
[00:19:09.640 --> 00:19:15.760]   Yeah, I would be excited just to see like a standard like DOS emulator for the iPhone.
[00:19:15.760 --> 00:19:23.000]   I want to be able to run like Lotus 123 with a backslash commands just so I can appreciate
[00:19:23.000 --> 00:19:24.240]   what we have right now.
[00:19:24.240 --> 00:19:25.240]   Well, I just want to-
[00:19:25.240 --> 00:19:28.200]   DB2 on the thing and see where we're really at there.
[00:19:28.200 --> 00:19:34.320]   I just want to point out as we look at the specs for this iPhone that I rendered shots
[00:19:34.320 --> 00:19:40.960]   for Star Wars on a 240 megahertz Mac.
[00:19:40.960 --> 00:19:47.760]   And it had, in the middle of the production, I bumped it from 128 megs of RAM to 192.
[00:19:47.760 --> 00:19:49.640]   I had to write a three-page paper on why that made sense.
[00:19:49.640 --> 00:19:52.360]   Now, how long did it take to render a single frame on that?
[00:19:52.360 --> 00:19:53.360]   About nine minutes.
[00:19:53.360 --> 00:19:54.360]   That's not too bad.
[00:19:54.360 --> 00:19:59.600]   Yeah, but anyway, so when we look at the power that we're putting into our pocket at
[00:19:59.600 --> 00:20:01.440]   this point, I mean, it is remarkable.
[00:20:01.440 --> 00:20:04.080]   Yeah, I mean, what I'd really like to see is a rendering.
[00:20:04.080 --> 00:20:06.400]   I'd like to build a render farm with iPhones.
[00:20:06.400 --> 00:20:08.320]   Well, this is the thing is that these-
[00:20:08.320 --> 00:20:09.720]   Why not?
[00:20:09.720 --> 00:20:17.000]   Well, so you could have a bulletproof vest where each resistant panel is actually an iPhone
[00:20:17.000 --> 00:20:22.400]   and it's actually rendering the live CGI background plate for the green screen while
[00:20:22.400 --> 00:20:24.400]   you're in a war zone.
[00:20:24.400 --> 00:20:25.880]   Perfect.
[00:20:25.880 --> 00:20:31.120]   I'll put in $50 worth of the development capital if you can find the offices and investors
[00:20:31.120 --> 00:20:33.920]   who I think we got something here.
[00:20:33.920 --> 00:20:37.440]   I might also point out that this is pretty much the same hardware that's in the Palm
[00:20:37.440 --> 00:20:38.940]   Prey.
[00:20:38.940 --> 00:20:42.360]   The difference is I think that the iPhone's software is a lot more tuned.
[00:20:42.360 --> 00:20:46.000]   The Prey is on such a fast platform and feels a little bit sluggish.
[00:20:46.000 --> 00:20:50.480]   Hey, Leo, while you guys were doing the show last week, I was out checking the lines for
[00:20:50.480 --> 00:20:51.480]   the Prey.
[00:20:51.480 --> 00:20:52.480]   Yeah.
[00:20:52.480 --> 00:20:55.680]   I did find one with 11 people.
[00:20:55.680 --> 00:20:56.680]   Don't knock the Prey.
[00:20:56.680 --> 00:20:57.680]   I like the Prey.
[00:20:57.680 --> 00:20:58.680]   I'm not knocking the Prey.
[00:20:58.680 --> 00:20:59.680]   I'm just-
[00:20:59.680 --> 00:21:01.640]   And we're going to be grateful that the Prey exists because the Prey is going to make the
[00:21:01.640 --> 00:21:05.680]   iPhone better because there's some- Actually, I think the Prey really hurts Blackberry more
[00:21:05.680 --> 00:21:06.680]   than it hurts the iPhone.
[00:21:06.680 --> 00:21:08.480]   I think it's really aimed at the Blackberry.
[00:21:08.480 --> 00:21:11.780]   The two of them squeeze- Well, RIM is the Prey.
[00:21:11.780 --> 00:21:17.860]   The Android and the iPhone, I think, are really- Blackberry is going to have a hard time over
[00:21:17.860 --> 00:21:19.900]   the next couple of years between those three phones.
[00:21:19.900 --> 00:21:20.900]   Yeah.
[00:21:20.900 --> 00:21:25.860]   You know, putting cupcake on the G1, the new Android firmware, I went 5, really improved
[00:21:25.860 --> 00:21:26.860]   it.
[00:21:26.860 --> 00:21:27.860]   It's actually a much better phone battery.
[00:21:27.860 --> 00:21:31.580]   Life's improved and it's a snappier phone, has some nice features.
[00:21:31.580 --> 00:21:35.620]   My daughter was using it until the iPhone comes out so we can get her new iPhone.
[00:21:35.620 --> 00:21:37.660]   She said, "I might want to keep this G1."
[00:21:37.660 --> 00:21:38.460]   Wow.
[00:21:38.460 --> 00:21:39.460]   So, yeah.
[00:21:39.460 --> 00:21:41.680]   So there's less sensitive to the battery life.
[00:21:41.680 --> 00:21:43.280]   Well, she doesn't like you.
[00:21:43.280 --> 00:21:45.760]   I said, "Yeah, it's a terrible battery life."
[00:21:45.760 --> 00:21:48.040]   I said, "Well, how long- She's about a day and a half."
[00:21:48.040 --> 00:21:49.280]   I said, "That's great.
[00:21:49.280 --> 00:21:50.780]   That's about what you're going to get with the iPhone."
[00:21:50.780 --> 00:21:54.240]   She said, "Oh, well, that's terrible because she's used to a regular phone."
[00:21:54.240 --> 00:21:55.240]   Right.
[00:21:55.240 --> 00:21:57.580]   And that's one of the things people have to go through when they first get a smartphone
[00:21:57.580 --> 00:21:59.220]   is that the battery life- I think the one thing-
[00:21:59.220 --> 00:22:05.280]   The one thing I got used to is I went out and invested in a lot of those little cradoles.
[00:22:05.280 --> 00:22:07.560]   And I have- I have- That's the nice thing about the iPhone.
[00:22:07.560 --> 00:22:09.560]   It works with all of your iPod.
[00:22:09.560 --> 00:22:13.400]   So what I did is I've got a little- I've got iPhone cradle.
[00:22:13.400 --> 00:22:14.400]   Everywhere I go.
[00:22:14.400 --> 00:22:18.900]   So I plug in at the bed at night, in my office, in the kitchen.
[00:22:18.900 --> 00:22:20.200]   And I just set it down all the time.
[00:22:20.200 --> 00:22:23.120]   You know, when I'm not using it, I just get it charged back up again, top it up.
[00:22:23.120 --> 00:22:25.440]   And then I also have a Mophie, which I would not travel without.
[00:22:25.440 --> 00:22:27.640]   I know, so my little battery pack-
[00:22:27.640 --> 00:22:32.320]   What a battery pack does I get out of the Smophie thing.
[00:22:32.320 --> 00:22:33.560]   Speak up where we're losing.
[00:22:33.560 --> 00:22:34.560]   We're losing.
[00:22:34.560 --> 00:22:37.800]   How much battery life should I get out of this Mophie thing?
[00:22:37.800 --> 00:22:41.440]   It should double- It should just be like another iPhone of battery.
[00:22:41.440 --> 00:22:42.440]   Oh, cool.
[00:22:42.440 --> 00:22:43.440]   I- I-
[00:22:43.440 --> 00:22:45.040]   So it'll- The Mophie- That's the new one too.
[00:22:45.040 --> 00:22:47.120]   I think that one's the super slim one.
[00:22:47.120 --> 00:22:49.040]   Mine isn't as cool as yours.
[00:22:49.040 --> 00:22:55.480]   I just saw one, a friend of mine, Quasi Collison has one that he was-
[00:22:55.480 --> 00:22:57.440]   His is that version and he loves it.
[00:22:57.440 --> 00:22:59.080]   He said it changed his whole-
[00:22:59.080 --> 00:23:00.080]   I'm not kidding.
[00:23:00.080 --> 00:23:01.280]   I know something that big around.
[00:23:01.280 --> 00:23:02.280]   It's not- It literally is-
[00:23:02.280 --> 00:23:03.280]   It's very-
[00:23:03.280 --> 00:23:05.520]   It feels like the version one iPhone.
[00:23:05.520 --> 00:23:06.520]   Really?
[00:23:06.520 --> 00:23:07.520]   Yeah.
[00:23:07.520 --> 00:23:08.520]   Leo, if you can't see, but it's-
[00:23:08.520 --> 00:23:10.240]   Hold it up a little higher.
[00:23:10.240 --> 00:23:11.560]   It's very thin on the side.
[00:23:11.560 --> 00:23:12.560]   It is amazing.
[00:23:12.560 --> 00:23:13.560]   It is- It is amazing.
[00:23:13.560 --> 00:23:14.560]   This is the-
[00:23:14.560 --> 00:23:15.560]   Where's the battery, Scott?
[00:23:15.560 --> 00:23:16.560]   Is it the bottom?
[00:23:16.560 --> 00:23:17.560]   Yeah, it's just the shell.
[00:23:17.560 --> 00:23:18.560]   Oh, the shell itself.
[00:23:18.560 --> 00:23:19.560]   Oh, well, that's pretty impressive.
[00:23:19.560 --> 00:23:20.560]   Okay, I take it back.
[00:23:20.560 --> 00:23:21.560]   And it doesn't weigh that much.
[00:23:21.560 --> 00:23:23.000]   It's very little to the phone.
[00:23:23.000 --> 00:23:25.360]   And that's an entire another charge.
[00:23:25.360 --> 00:23:26.840]   Well, I'm gonna get one then.
[00:23:26.840 --> 00:23:28.960]   Yeah, it's really worth it.
[00:23:28.960 --> 00:23:29.960]   There goes Scott.
[00:23:29.960 --> 00:23:30.960]   It just disappeared.
[00:23:30.960 --> 00:23:33.400]   And here's the thing that's-
[00:23:33.400 --> 00:23:34.400]   And he's still there.
[00:23:34.400 --> 00:23:35.400]   And here's-
[00:23:35.400 --> 00:23:38.800]   And here's what's great about that is that basically you can-
[00:23:38.800 --> 00:23:41.640]   What I like about it is that I can charge it when I'm using my phone.
[00:23:41.640 --> 00:23:44.120]   So my phone is with me and that's just plugged in somewhere.
[00:23:44.120 --> 00:23:45.120]   It's a USB.
[00:23:45.120 --> 00:23:47.200]   So I'm charging it wherever I need to be.
[00:23:47.200 --> 00:23:48.200]   I have one of those.
[00:23:48.200 --> 00:23:49.200]   I can- I'll need that for China.
[00:23:49.200 --> 00:23:52.880]   'Cause I know what kind of battery situation I'm gonna have.
[00:23:52.880 --> 00:23:54.400]   Now the only thing I would think about is the-
[00:23:54.400 --> 00:23:55.880]   I can't remember the other company.
[00:23:55.880 --> 00:23:57.040]   Justine has the other phone that-
[00:23:57.040 --> 00:23:58.920]   I have the other one as well, but that's got a big battery.
[00:23:58.920 --> 00:23:59.920]   It's too bulky.
[00:23:59.920 --> 00:24:00.920]   Yeah, that's good big battery.
[00:24:00.920 --> 00:24:02.920]   I think I have a light with so fast shooting videos.
[00:24:02.920 --> 00:24:03.920]   Yeah, I have a lot of videos.
[00:24:03.920 --> 00:24:04.920]   It might be good.
[00:24:04.920 --> 00:24:05.920]   Yeah.
[00:24:05.920 --> 00:24:06.920]   You know what you really need to do?
[00:24:06.920 --> 00:24:07.920]   You need a little steady cam for your iPhone?
[00:24:07.920 --> 00:24:09.680]   I think I'm gonna be-
[00:24:09.680 --> 00:24:11.720]   You know, I'm glad I got it in time for the trip because-
[00:24:11.720 --> 00:24:15.240]   And I presume Andy, you'll bring yours too, 'cause I think we'll be sending video back.
[00:24:15.240 --> 00:24:16.240]   Yeah.
[00:24:16.240 --> 00:24:17.240]   Oh, G.L.
[00:24:17.240 --> 00:24:19.160]   Cost us $80 per minute on Sean.
[00:24:19.160 --> 00:24:20.360]   No, wait a minute though.
[00:24:20.360 --> 00:24:21.360]   You call ahead.
[00:24:21.360 --> 00:24:25.320]   You call AT&T and you buy $200 a month.
[00:24:25.320 --> 00:24:26.320]   Well you have your choice.
[00:24:26.320 --> 00:24:28.400]   I think it's 50 bucks for 50 megabytes.
[00:24:28.400 --> 00:24:29.680]   You can get to pick what you want.
[00:24:29.680 --> 00:24:35.080]   So I'm gonna get the international calling and then I probably will get the biggest data
[00:24:35.080 --> 00:24:36.080]   plan.
[00:24:36.080 --> 00:24:37.080]   It's a great memory to turn it off.
[00:24:37.080 --> 00:24:38.960]   Yeah, and then at the end of the month you can turn it off.
[00:24:38.960 --> 00:24:40.200]   So I will do that.
[00:24:40.200 --> 00:24:43.360]   And that way I'll be able to be really fun and if we could upload-
[00:24:43.360 --> 00:24:47.560]   And I presume China has a fairly good 3G network in the cities anyway.
[00:24:47.560 --> 00:24:52.640]   Yeah, but I'm absolutely ignorant as to what we'll get to the Great Firewall of China.
[00:24:52.640 --> 00:24:53.640]   Well, I know.
[00:24:53.640 --> 00:24:56.880]   It's gonna be like being in Tehran and they're saying, "Are you twittering?"
[00:24:56.880 --> 00:24:59.880]   I don't even know.
[00:24:59.880 --> 00:25:03.160]   Unfortunately there's something going on where I need to sort of keep in touch with what's
[00:25:03.160 --> 00:25:05.320]   going on in Massachusetts.
[00:25:05.320 --> 00:25:06.320]   And I don't know.
[00:25:06.320 --> 00:25:10.160]   I have to sort of say, "Well, here's what we'll do if I can get email in China.
[00:25:10.160 --> 00:25:12.160]   Here's what we'll do if I can't get email in China."
[00:25:12.160 --> 00:25:13.160]   So it's frustrating.
[00:25:13.160 --> 00:25:17.160]   Again, one of those things we sort of take for granted that well we have the government.
[00:25:17.160 --> 00:25:18.520]   The government is very nice.
[00:25:18.520 --> 00:25:21.400]   They open our envelope, they read, they photocopy it, but then they fold it back up.
[00:25:21.400 --> 00:25:23.160]   At least they pass it on.
[00:25:23.160 --> 00:25:24.160]   Yes.
[00:25:24.160 --> 00:25:27.480]   They're a little soggy from the steam, but at least they pass it on.
[00:25:27.480 --> 00:25:30.520]   I can see an hour to worry about telling us that we're doing it.
[00:25:30.520 --> 00:25:34.400]   We're gonna have to go to China and see if we can find a bail agent to get you two out
[00:25:34.400 --> 00:25:35.400]   of jail.
[00:25:35.400 --> 00:25:40.720]   You know, I was actually fantasizing about that this morning and thinking, "What would
[00:25:40.720 --> 00:25:41.720]   happen--"
[00:25:41.720 --> 00:25:43.880]   What did the prison guard look like with you?
[00:25:43.880 --> 00:25:44.880]   No.
[00:25:44.880 --> 00:25:47.120]   Not that kind of fantasy.
[00:25:47.120 --> 00:25:51.520]   I was just thinking, "What would happen if Andy and I, and maybe Don McAllister 2, were
[00:25:51.520 --> 00:25:54.560]   just snapped up--" Put into a labor camp for 12 years?
[00:25:54.560 --> 00:25:58.440]   Well, you know, we've got-- you know, we worked with a woman who was an editor at Tech TV
[00:25:58.440 --> 00:26:03.520]   who is now-- she works at Work2Current and she's now being held by Corinna Thor, South
[00:26:03.520 --> 00:26:05.520]   North Korean-- North Korean.
[00:26:05.520 --> 00:26:09.200]   What if something similar happened to you, me, and Don in China?
[00:26:09.200 --> 00:26:11.080]   I would come get you for one thing.
[00:26:11.080 --> 00:26:14.520]   Well I think there'd be a-- I think we'd have-- just write a letter to the president.
[00:26:14.520 --> 00:26:15.520]   That's all I ask.
[00:26:15.520 --> 00:26:16.600]   No, I'd come get you.
[00:26:16.600 --> 00:26:17.600]   You would?
[00:26:17.600 --> 00:26:18.600]   I would come get you?
[00:26:18.600 --> 00:26:20.360]   Oh, it'd be like Blackhawk Down kind of thing?
[00:26:20.360 --> 00:26:21.360]   I would come get you.
[00:26:21.360 --> 00:26:22.360]   Just leave it at that.
[00:26:22.360 --> 00:26:23.360]   Oh, oh, oh.
[00:26:23.360 --> 00:26:24.360]   It's cool.
[00:26:24.360 --> 00:26:25.360]   Scott Bourne.
[00:26:25.360 --> 00:26:26.600]   You know it's like Rambo 8.
[00:26:26.600 --> 00:26:27.600]   Scott Bourne.
[00:26:27.600 --> 00:26:30.120]   He's going to Don the Vest one more time.
[00:26:30.120 --> 00:26:32.720]   He puts on the beret and Scott Bourne.
[00:26:32.720 --> 00:26:35.320]   No, I'm going to pay somebody to Don the Vest.
[00:26:35.320 --> 00:26:36.320]   Oh, okay.
[00:26:36.320 --> 00:26:37.320]   Army Rangers, Scott Bourne.
[00:26:37.320 --> 00:26:39.120]   It'll be a good movie.
[00:26:39.120 --> 00:26:40.120]   I like for it.
[00:26:40.120 --> 00:26:45.080]   When you get to be my age, you don't pull the trigger, you pay somebody to pull the trigger.
[00:26:45.080 --> 00:26:47.720]   Just remember, Blackwater is now-- what is it?
[00:26:47.720 --> 00:26:48.720]   C, Z, Z--
[00:26:48.720 --> 00:26:49.720]   Oh, I got--
[00:26:49.720 --> 00:26:51.720]   I got better guys than both.
[00:26:51.720 --> 00:26:52.720]   Oh, oh.
[00:26:52.720 --> 00:26:53.720]   Andy, we're good.
[00:26:53.720 --> 00:26:57.040]   You know, maybe we should just see if we can get captured just for the fun of it.
[00:26:57.040 --> 00:27:01.080]   Well, again, I was seeing this more of like a hoping Crosby Road picture.
[00:27:01.080 --> 00:27:02.080]   [LAUGHTER]
[00:27:02.080 --> 00:27:03.080]   Do you ask if you like--
[00:27:03.080 --> 00:27:04.080]   We're on the--
[00:27:04.080 --> 00:27:09.080]   Do you want to try to scan the local consulate, then we're on the run, and I'm like, I don't
[00:27:09.080 --> 00:27:11.440]   know why you keep getting me in these little fixes, Paul.
[00:27:11.440 --> 00:27:12.440]   I don't know.
[00:27:12.440 --> 00:27:14.440]   Andy, it's just part of the fun.
[00:27:14.440 --> 00:27:16.680]   I've got the range of little canoe up the anxiety.
[00:27:16.680 --> 00:27:17.680]   We'll get out here.
[00:27:17.680 --> 00:27:18.680]   Boy can say--
[00:27:18.680 --> 00:27:19.680]   [LAUGHTER]
[00:27:19.680 --> 00:27:22.320]   I think Chuck Norris is available.
[00:27:22.320 --> 00:27:24.480]   John Claude von Dom, it'll be fun.
[00:27:24.480 --> 00:27:27.600]   Hey, listen, Chuck Norris is older than me.
[00:27:27.600 --> 00:27:28.600]   Yeah, I know.
[00:27:28.600 --> 00:27:32.600]   But he could kill all of us with one flick of one flick of one flick.
[00:27:32.600 --> 00:27:33.600]   Absolutely.
[00:27:33.600 --> 00:27:34.600]   One tone is--
[00:27:34.600 --> 00:27:37.720]   Just do me a favor and don't get arrested because I don't want to have to call in my
[00:27:37.720 --> 00:27:38.720]   favorites.
[00:27:38.720 --> 00:27:43.560]   I'm not going to try to get arrested, but if it happens, I'm calling in my favorites.
[00:27:43.560 --> 00:27:44.560]   You'll know.
[00:27:44.560 --> 00:27:46.760]   I had to worry about this once with Alex.
[00:27:46.760 --> 00:27:50.640]   He was going to go to some deep part of Africa, and I was rounding up the troops and getting
[00:27:50.640 --> 00:27:52.640]   them ready just in case he got caught up and stuff.
[00:27:52.640 --> 00:27:53.640]   Thank you, Scott.
[00:27:53.640 --> 00:27:54.640]   It's good to know we have friends.
[00:27:54.640 --> 00:27:57.600]   The Sog Harbor militia will be coming.
[00:27:57.600 --> 00:27:58.600]   There's evidently.
[00:27:58.600 --> 00:28:00.520]   He's up there.
[00:28:00.520 --> 00:28:05.200]   And I've heard that there is a UH60 sitting up there in Park Park ready to go.
[00:28:05.200 --> 00:28:07.440]   Now we should say the mix saying, hey, Chad is not that bad.
[00:28:07.440 --> 00:28:08.840]   No, we're being silly.
[00:28:08.840 --> 00:28:10.920]   Of course we'll have a great time.
[00:28:10.920 --> 00:28:11.920]   I've been--
[00:28:11.920 --> 00:28:16.720]   I don't want to say I have any influence, but the day of 9/11, there was.
[00:28:16.720 --> 00:28:21.440]   There was a cruiser sitting literally outside my studio because I'm up against the water
[00:28:21.440 --> 00:28:23.040]   and it did have cruise missiles on it.
[00:28:23.040 --> 00:28:24.040]   I'm just saying.
[00:28:24.040 --> 00:28:25.040]   Wow.
[00:28:25.040 --> 00:28:26.040]   Wow.
[00:28:26.040 --> 00:28:27.040]   Okay.
[00:28:27.040 --> 00:28:31.840]   I have to come back to if I had to fantasize about something, again, sultry female prison
[00:28:31.840 --> 00:28:32.840]   guard.
[00:28:32.840 --> 00:28:37.520]   We don't tell you have nothing American, but we have problems with our iPhones and we want
[00:28:37.520 --> 00:28:38.520]   to enhance this.
[00:28:38.520 --> 00:28:44.120]   And it's our air conditioning is broken down, so we must be stripping nearly naked while
[00:28:44.120 --> 00:28:45.120]   we fish.
[00:28:45.120 --> 00:28:46.120]   Oh, no.
[00:28:46.120 --> 00:28:47.120]   I'm not going to say that.
[00:28:47.120 --> 00:28:48.120]   I'm not going to say that.
[00:28:48.120 --> 00:28:49.120]   I'm not going to say that.
[00:28:49.120 --> 00:28:50.120]   I'm not going to say that.
[00:28:50.120 --> 00:28:51.120]   I'm not going to say that.
[00:28:51.120 --> 00:28:52.120]   I'm not going to say that.
[00:28:52.120 --> 00:28:53.120]   I'm not going to say that.
[00:28:53.120 --> 00:28:54.120]   I'm not going to say that.
[00:28:54.120 --> 00:28:55.120]   I'm not going to say that.
[00:28:55.120 --> 00:28:56.120]   I'm not going to say that.
[00:28:56.120 --> 00:28:57.120]   I'm not going to say that.
[00:28:57.120 --> 00:28:58.120]   I'm not going to say that.
[00:28:58.120 --> 00:28:59.120]   I'm not going to say that.
[00:28:59.120 --> 00:29:00.120]   I'm not going to say that.
[00:29:00.120 --> 00:29:01.120]   I'm not going to say that.
[00:29:01.120 --> 00:29:02.120]   I'm not going to say that.
[00:29:02.120 --> 00:29:03.120]   I'm not going to say that.
[00:29:03.120 --> 00:29:04.120]   I'm not going to say that.
[00:29:04.120 --> 00:29:05.120]   I'm not going to say that.
[00:29:05.120 --> 00:29:06.120]   I'm not going to say that.
[00:29:06.120 --> 00:29:07.120]   I'm not going to say that.
[00:29:07.120 --> 00:29:08.120]   I'm not going to say that.
[00:29:08.120 --> 00:29:09.120]   I'm not going to say that.
[00:29:09.120 --> 00:29:10.120]   I'm not going to say that.
[00:29:10.120 --> 00:29:11.120]   I'm not going to say that.
[00:29:11.120 --> 00:29:12.120]   I'm not going to say that.
[00:29:12.120 --> 00:29:13.120]   I'm not going to say that.
[00:29:13.120 --> 00:29:14.120]   I'm not going to say that.
[00:29:14.120 --> 00:29:15.120]   I'm not going to say that.
[00:29:15.120 --> 00:29:16.120]   I'm not going to say that.
[00:29:16.120 --> 00:29:17.120]   I'm not going to say that.
[00:29:17.120 --> 00:29:18.120]   I'm not going to say that.
[00:29:18.120 --> 00:29:19.120]   I'm not going to say that.
[00:29:19.120 --> 00:29:20.120]   I'm not going to say that.
[00:29:20.120 --> 00:29:21.120]   I'm not going to say that.
[00:29:21.120 --> 00:29:22.120]   I'm not going to say that.
[00:29:22.120 --> 00:29:23.120]   I'm not going to say that.
[00:29:23.120 --> 00:29:24.120]   I'm not going to say that.
[00:29:24.120 --> 00:29:25.120]   I'm not going to say that.
[00:29:25.120 --> 00:29:26.120]   I'm not going to say that.
[00:29:26.120 --> 00:29:27.120]   I'm not going to say that.
[00:29:27.120 --> 00:29:28.120]   I'm not going to say that.
[00:29:28.120 --> 00:29:29.120]   I'm not going to say that.
[00:29:29.120 --> 00:29:30.120]   I'm not going to say that.
[00:29:30.120 --> 00:29:32.120]   I'm not going to say that.
[00:29:32.120 --> 00:29:33.120]   I'm not going to say that.
[00:29:33.120 --> 00:29:34.120]   I'm not going to say that.
[00:29:34.120 --> 00:29:35.120]   I'm not going to say that.
[00:29:35.120 --> 00:29:36.120]   I'm not going to say that.
[00:29:36.120 --> 00:29:37.120]   I'm not going to say that.
[00:29:37.120 --> 00:29:38.120]   I'm not going to say that.
[00:29:38.120 --> 00:29:39.120]   I'm not going to say that.
[00:29:39.120 --> 00:29:40.120]   I'm not going to say that.
[00:29:40.120 --> 00:29:41.120]   I'm not going to say that.
[00:29:41.120 --> 00:29:42.120]   I'm not going to say that.
[00:29:42.120 --> 00:29:43.120]   I'm not going to say that.
[00:29:43.120 --> 00:29:44.120]   I'm not going to say that.
[00:29:44.120 --> 00:29:45.120]   I'm not going to say that.
[00:29:45.120 --> 00:29:46.120]   I'm not going to say that.
[00:29:46.120 --> 00:29:47.120]   I'm not going to say that.
[00:29:47.120 --> 00:29:48.120]   I'm not going to say that.
[00:29:48.120 --> 00:29:49.120]   I'm not going to say that.
[00:29:49.120 --> 00:29:50.120]   I'm not going to say that.
[00:29:50.120 --> 00:29:51.120]   I'm not going to say that.
[00:29:51.120 --> 00:29:52.120]   I'm not going to say that.
[00:29:52.120 --> 00:29:53.120]   I'm not going to say that.
[00:29:53.120 --> 00:29:54.120]   I'm not going to say that.
[00:29:54.120 --> 00:29:55.120]   I'm not going to say that.
[00:29:55.120 --> 00:29:56.120]   I'm not going to say that.
[00:29:56.120 --> 00:29:57.120]   I'm not going to say that.
[00:29:57.120 --> 00:29:58.120]   I'm not going to say that.
[00:29:58.120 --> 00:29:59.120]   I'm not going to say that.
[00:29:59.120 --> 00:30:00.120]   I'm not going to say that.
[00:30:00.120 --> 00:30:01.120]   I'm not going to say that.
[00:30:01.120 --> 00:30:02.120]   I'm not going to say that.
[00:30:02.120 --> 00:30:03.120]   I'm not going to say that.
[00:30:03.120 --> 00:30:04.120]   I'm not going to say that.
[00:30:04.120 --> 00:30:05.120]   I'm not going to say that.
[00:30:05.120 --> 00:30:06.120]   I'm not going to say that.
[00:30:06.120 --> 00:30:07.120]   I'm not going to say that.
[00:30:07.120 --> 00:30:08.120]   I'm not going to say that.
[00:30:08.120 --> 00:30:09.120]   I'm not going to say that.
[00:30:09.120 --> 00:30:10.120]   I'm not going to say that.
[00:30:10.120 --> 00:30:11.120]   I'm not going to say that.
[00:30:11.120 --> 00:30:12.120]   I'm not going to say that.
[00:30:12.120 --> 00:30:13.120]   I'm not going to say that.
[00:30:13.120 --> 00:30:14.120]   I'm not going to say that.
[00:30:14.120 --> 00:30:15.120]   I'm not going to say that.
[00:30:15.120 --> 00:30:16.120]   I'm not going to say that.
[00:30:16.120 --> 00:30:17.120]   I'm not going to say that.
[00:30:17.120 --> 00:30:18.120]   I'm not going to say that.
[00:30:18.120 --> 00:30:19.120]   I'm not going to say that.
[00:30:19.120 --> 00:30:20.120]   I'm not going to say that.
[00:30:20.120 --> 00:30:21.120]   I'm not going to say that.
[00:30:21.120 --> 00:30:22.120]   I'm not going to say that.
[00:30:22.120 --> 00:30:23.120]   I'm not going to say that.
[00:30:23.120 --> 00:30:24.120]   I'm not going to say that.
[00:30:24.120 --> 00:30:25.120]   I'm not going to say that.
