
[00:00:00.000 --> 00:00:04.000]   [music]
[00:26:48.720 --> 00:26:51.640]   I don't need to be built into the phone if they were just let them write an application
[00:26:51.640 --> 00:26:52.640]   that could see it.
[00:26:52.640 --> 00:26:56.000]   You know, I mean, they're sitting here, you can have an application that's using Wi-Fi
[00:26:56.000 --> 00:26:57.000]   or whatever.
[00:26:57.000 --> 00:26:59.080]   Even just stereo Bluetooth for crying out loud.
[00:26:59.080 --> 00:27:04.200]   I have stuff to plug in these lame ass Apple iPod headphones.
[00:27:04.200 --> 00:27:08.360]   I've got a great stereo Bluetooth headset that would work really well with this if they
[00:27:08.360 --> 00:27:10.880]   just implement it, if they just put it in.
[00:27:10.880 --> 00:27:11.880]   Right.
[00:27:11.880 --> 00:27:13.480]   I mean, there's lots of things like that.
[00:27:13.480 --> 00:27:18.960]   The fact that it can't take a movie is just bizarre.
[00:27:18.960 --> 00:27:22.200]   I mean, the functionality is there, they could make a movie.
[00:27:22.200 --> 00:27:26.200]   It can't shoot video.
[00:27:26.200 --> 00:27:27.360]   Oh, okay.
[00:27:27.360 --> 00:27:28.360]   That's bizarre.
[00:27:28.360 --> 00:27:29.360]   Yeah.
[00:27:29.360 --> 00:27:31.040]   I mean, you've got the functionality already there.
[00:27:31.040 --> 00:27:32.240]   I don't understand why you know.
[00:27:32.240 --> 00:27:33.240]   By the way, I was surprised.
[00:27:33.240 --> 00:27:38.640]   I think we all thought that there would be a patch by now because of this Safari vulnerability.
[00:27:38.640 --> 00:27:41.760]   I'm still holding out for tomorrow.
[00:27:41.760 --> 00:27:44.680]   Every day, every week you say tomorrow.
[00:27:44.680 --> 00:27:46.080]   I just can't.
[00:27:46.080 --> 00:27:49.240]   I can't believe they're going to let it go to the Black Hat Conference unpatched.
[00:27:49.240 --> 00:27:50.240]   Do you think that?
[00:27:50.240 --> 00:27:51.240]   No.
[00:27:51.240 --> 00:27:52.240]   I mean, that's what's puzzling.
[00:27:52.240 --> 00:27:53.400]   When's Black Hat start now, right?
[00:27:53.400 --> 00:27:57.360]   I think it's, well, I don't know when we're going to air this show, but I think it's Thursday.
[00:27:57.360 --> 00:27:58.360]   Okay.
[00:27:58.360 --> 00:28:03.960]   So you're saying, by Wednesday, if they don't, as far as I'm concerned, they got egg on their
[00:28:03.960 --> 00:28:04.960]   face.
[00:28:04.960 --> 00:28:07.200]   Well, my iTunes isn't going to check until August, well, I'm going to check my iTunes,
[00:28:07.200 --> 00:28:10.800]   but I think it says it's not going to check until August 7th or 8th.
[00:28:10.800 --> 00:28:12.880]   August, well, but you can check anytime you want.
[00:28:12.880 --> 00:28:15.400]   You can, but the, but it won't be automatic.
[00:28:15.400 --> 00:28:16.400]   Right.
[00:28:16.400 --> 00:28:18.680]   Let me see when it says it's going to check next.
[00:28:18.680 --> 00:28:21.520]   It says next August 5th.
[00:28:21.520 --> 00:28:25.680]   So it's not going to check till too late.
[00:28:25.680 --> 00:28:27.000]   You might need to check yourself.
[00:28:27.000 --> 00:28:29.680]   I might have to push that check for update button.
[00:28:29.680 --> 00:28:30.680]   Yeah.
[00:28:30.680 --> 00:28:34.800]   I think, I think it's a mistake not to do it unless they're trying to somehow bluster
[00:28:34.800 --> 00:28:37.840]   and bluff and say, well, it's such a small thing we're not going to worry about.
[00:28:37.840 --> 00:28:39.520]   I think they need to fix it.
[00:28:39.520 --> 00:28:44.000]   Is that date, by the way, because I activated it on Saturday or whatever?
[00:28:44.000 --> 00:28:45.840]   And it's just been a week, a week, a week.
[00:28:45.840 --> 00:28:47.840]   So is it different for everybody with the update?
[00:28:47.840 --> 00:28:49.080]   Yeah, mine is different.
[00:28:49.080 --> 00:28:50.080]   I can't remember it.
[00:28:50.080 --> 00:28:51.440]   Mine's on Sundays for some reason.
[00:28:51.440 --> 00:28:52.440]   Okay.
[00:28:52.440 --> 00:28:54.480]   So it is different dates.
[00:28:54.480 --> 00:28:57.040]   You can rest assured we'll be notifying people when it happens.
[00:28:57.040 --> 00:28:59.960]   We'll do a special.
[00:28:59.960 --> 00:29:03.280]   But my hope is that when it comes out, there'll be some extra functionality too.
[00:29:03.280 --> 00:29:07.080]   Well, there are four empty slots there on the bottom of the phone.
[00:29:07.080 --> 00:29:08.320]   I want to point that out.
[00:29:08.320 --> 00:29:10.280]   No, we've been saying that for a while.
[00:29:10.280 --> 00:29:14.040]   Meanwhile, there's a big hack just came out for, and I think a really great hack for the
[00:29:14.040 --> 00:29:15.040]   Apple TV.
[00:29:15.040 --> 00:29:16.440]   It's too bad it's so hard to do.
[00:29:16.440 --> 00:29:20.680]   But finally, you can use an external USB drive as storage.
[00:29:20.680 --> 00:29:24.240]   Do you feel like you eat that?
[00:29:24.240 --> 00:29:25.400]   No.
[00:29:25.400 --> 00:29:28.800]   But there are those who do.
[00:29:28.800 --> 00:29:31.920]   This is the problem is that the Apple TV is just like an iPod.
[00:29:31.920 --> 00:29:37.920]   You have to have enough storage space on your Apple, your Mac to mirror it.
[00:29:37.920 --> 00:29:41.520]   So I got a, I have 160 gig Apple TV.
[00:29:41.520 --> 00:29:42.520]   I upgraded it.
[00:29:42.520 --> 00:29:46.520]   At first, I did try to do it myself and I botched it badly.
[00:29:46.520 --> 00:29:48.400]   So I ordered another one from weeknies.
[00:29:48.400 --> 00:29:51.320]   It was upgraded for me.
[00:29:51.320 --> 00:29:57.640]   And so it's 160, which is more than I'm on a dedicate anyway on any of my Macs.
[00:29:57.640 --> 00:30:00.280]   So I don't really, I realized, but what did I buy that big drive for?
[00:30:00.280 --> 00:30:05.520]   The only reason is if you hack it and you've now got some extensions that allow you to download
[00:30:05.520 --> 00:30:06.520]   stuff directly to it.
[00:30:06.520 --> 00:30:10.120]   Then you might want, because you know, you can hack it, put BitTorrent on it and so forth.
[00:30:10.120 --> 00:30:13.920]   Then you might want to have a lot of, you might want to attach a Drobo to add a terabyte
[00:30:13.920 --> 00:30:14.920]   of storage.
[00:30:14.920 --> 00:30:19.920]   And you could keep, you know, every single one of the King Kong films on there or something.
[00:30:19.920 --> 00:30:26.440]   I never heard the post mode among your, your disk drive expansion for your Apple TV.
[00:30:26.440 --> 00:30:29.320]   I'm just, I guess I'm all thumbs.
[00:30:29.320 --> 00:30:31.960]   So I bought a, you know, it's just a laptop drive.
[00:30:31.960 --> 00:30:36.120]   So I bought a 160 gigabyte laptop drive.
[00:30:36.120 --> 00:30:40.680]   And I followed the process, which is pretty well documented of, you have to open up the
[00:30:40.680 --> 00:30:47.600]   Apple TV, take out the internal drive and use DD, a command line tool to image it, which
[00:30:47.600 --> 00:30:49.200]   I've done.
[00:30:49.200 --> 00:30:52.840]   And then you take the new drive, you plug it into some sort of interface and I have a
[00:30:52.840 --> 00:30:57.800]   USB, one of those new tech USB interfaces are plugged into that and DD back onto it.
[00:30:57.800 --> 00:31:00.680]   I did that then you've got to do some rigamarole.
[00:31:00.680 --> 00:31:03.520]   This is where it fell apart for me to expand.
[00:31:03.520 --> 00:31:07.600]   Because it's, it's, it's, it's now copied the same partition sizes from the smaller 40
[00:31:07.600 --> 00:31:09.280]   gig drive onto the 160.
[00:31:09.280 --> 00:31:15.600]   So you have to expand the data partition and through some magic commands again in the
[00:31:15.600 --> 00:31:16.600]   command line.
[00:31:16.600 --> 00:31:20.640]   And I know I'm doing them right, but it just never, I can never format that data partition.
[00:31:20.640 --> 00:31:23.960]   Then I tried, so I, okay, well, at least I've got the old drive, a drive, I put it back
[00:31:23.960 --> 00:31:28.560]   in, but it doesn't go in quite as beautifully as it did the first time.
[00:31:28.560 --> 00:31:30.680]   And the thing makes a little liney noise now.
[00:31:30.680 --> 00:31:31.680]   Oh, no.
[00:31:31.680 --> 00:31:36.640]   And of course, my wife who was living with the Apple TV, because we have it in the bedroom,
[00:31:36.640 --> 00:31:40.040]   when it was quiet, NASA says, what is that?
[00:31:40.040 --> 00:31:43.320]   There's something going, it's not that loud, but it's loud.
[00:31:43.320 --> 00:31:45.280]   Leo, I'm hearing a second wine.
[00:31:45.280 --> 00:31:47.040]   There's another wine.
[00:31:47.040 --> 00:31:50.240]   Here's another wine was enough having you wine.
[00:31:50.240 --> 00:31:54.960]   So she unplugs it every night, which doesn't do wonders for the Apple TV.
[00:31:54.960 --> 00:31:56.480]   So finalize in our end, I'm getting into it.
[00:31:56.480 --> 00:31:59.080]   The new one, 160 gig drive is silent.
[00:31:59.080 --> 00:32:04.360]   So they obviously weeknies put a drive in without adding to the noise level.
[00:32:04.360 --> 00:32:06.600]   So my advice, if you want to do this is to know what you're doing.
[00:32:06.600 --> 00:32:11.440]   Now, there is a way to get SSH on one of these drives without opening it up, but it's the
[00:32:11.440 --> 00:32:13.280]   most hideously complex thing.
[00:32:13.280 --> 00:32:20.720]   It involves booting from a special OS 10 partition on a USB drive, an emergency recovery partition
[00:32:20.720 --> 00:32:23.040]   and doing stuff that I'm just, I'm done.
[00:32:23.040 --> 00:32:24.640]   I actually use the Apple TV.
[00:32:24.640 --> 00:32:26.200]   I'm done messing with it.
[00:32:26.200 --> 00:32:29.080]   I just want it to work and it does now and it's quiet.
[00:32:29.080 --> 00:32:30.080]   My wife doesn't know.
[00:32:30.080 --> 00:32:34.360]   I'm afraid trying to change the hard drive on my last laptop, which made it my last laptop
[00:32:34.360 --> 00:32:36.200]   instead of my current laptop.
[00:32:36.200 --> 00:32:41.960]   I kind of beat me, beat me into the ground of not really playing with my Apple hardware.
[00:32:41.960 --> 00:32:44.360]   This thing, here's the thing I think I left off.
[00:32:44.360 --> 00:32:45.920]   And I've got it right in front of me.
[00:32:45.920 --> 00:32:50.520]   There are these little silver pads that I thought, well, that's just kind of magical
[00:32:50.520 --> 00:32:53.240]   thinking that are on the drive.
[00:32:53.240 --> 00:32:55.600]   And now I'm realizing there must be some sort of noise.
[00:32:55.600 --> 00:32:59.480]   There's some little noise dampening thing they've done, these little silver pads.
[00:32:59.480 --> 00:33:00.480]   Ah, yeah.
[00:33:00.480 --> 00:33:02.240]   So from by Rick, whatever.
[00:33:02.240 --> 00:33:05.560]   Plus I lost some screws that didn't help.
[00:33:05.560 --> 00:33:06.560]   They're here somewhere.
[00:33:06.560 --> 00:33:09.280]   We've always bad when you end up with two or three extra screws.
[00:33:09.280 --> 00:33:10.280]   It's not good.
[00:33:10.280 --> 00:33:12.120]   We've always thought you had a few screws.
[00:33:12.120 --> 00:33:17.280]   Anyway, my advice is either you don't need a truth as you don't need a giant drive, but
[00:33:17.280 --> 00:33:23.200]   now you can if you want, put a Drobo or some massive USB drive on there for reasons I
[00:33:23.200 --> 00:33:24.200]   don't, I'm not completely.
[00:33:24.200 --> 00:33:26.200]   I just find that I don't feel like I need it.
[00:33:26.200 --> 00:33:27.200]   I mean, I feel like I'm using it.
[00:33:27.200 --> 00:33:28.600]   Do you use the Apple TV or are you using it?
[00:33:28.600 --> 00:33:29.600]   Yeah.
[00:33:29.600 --> 00:33:30.600]   Yeah, we have one in the office.
[00:33:30.600 --> 00:33:31.600]   I don't have one.
[00:33:31.600 --> 00:33:33.320]   Oh, you don't use it personally then?
[00:33:33.320 --> 00:33:37.640]   No, no, no, I, I, um, I don't have a TV.
[00:33:37.640 --> 00:33:39.920]   And Merlin, oh, shut up.
[00:33:39.920 --> 00:33:42.360]   And Merlin, you sent yours back, right?
[00:33:42.360 --> 00:33:43.360]   No.
[00:33:43.360 --> 00:33:44.360]   You use it?
[00:33:44.360 --> 00:33:45.360]   Oh gosh, yeah.
[00:33:45.360 --> 00:33:46.360]   We use it every night.
[00:33:46.360 --> 00:33:50.080]   And like I say, I never know if I can mention this because I don't, I think this is legal,
[00:33:50.080 --> 00:33:55.480]   but I mean, we actually ripped DVDs that we own because I would rather use Apple TV
[00:33:55.480 --> 00:33:58.240]   than my busted ass $35 DVD.
[00:33:58.240 --> 00:33:59.240]   Yeah, me too.
[00:33:59.240 --> 00:34:00.240]   And I love it.
[00:34:00.240 --> 00:34:02.320]   I, I, a couple of things.
[00:34:02.320 --> 00:34:05.360]   First of all, I, I too feel like I don't need a big drive.
[00:34:05.360 --> 00:34:06.360]   Right.
[00:34:06.360 --> 00:34:07.360]   I've got, I've got-
[00:34:07.360 --> 00:34:09.280]   You can stream for one thing.
[00:34:09.280 --> 00:34:10.520]   You can stream okay.
[00:34:10.520 --> 00:34:11.680]   Let me see what my setting is.
[00:34:11.680 --> 00:34:15.240]   I think I set mine to say, because movies are the biggest thing.
[00:34:15.240 --> 00:34:17.560]   I've said 10 most recent un-watched movies.
[00:34:17.560 --> 00:34:18.560]   Me too.
[00:34:18.560 --> 00:34:19.560]   Yep.
[00:34:19.560 --> 00:34:20.560]   And then selected movies.
[00:34:20.560 --> 00:34:22.600]   And so if I want to make sure something gets back in line, I can do that.
[00:34:22.600 --> 00:34:24.480]   I've been pretty happy with that.
[00:34:24.480 --> 00:34:26.240]   I haven't come near filling it up.
[00:34:26.240 --> 00:34:28.360]   And you have the 40 gig.
[00:34:28.360 --> 00:34:29.360]   I've got the 40 gig.
[00:34:29.360 --> 00:34:33.400]   And also I really, I got to say I enjoy doing things like I put podcasts on there.
[00:34:33.400 --> 00:34:35.560]   I kind of like having that on there.
[00:34:35.560 --> 00:34:36.560]   I've been loving it.
[00:34:36.560 --> 00:34:40.440]   I think this is a product that really got under noticed.
[00:34:40.440 --> 00:34:41.440]   It deserves more attention.
[00:34:41.440 --> 00:34:44.920]   I know it's a specialized audience, but boy, this is one of my-
[00:34:44.920 --> 00:34:48.960]   I was going to say it's something that I don't really feel like, you know, as much as I'm
[00:34:48.960 --> 00:34:52.520]   an advocate for things like being able to hack on the iPhone, I don't really feel any
[00:34:52.520 --> 00:34:54.120]   need to do anything to this.
[00:34:54.120 --> 00:34:55.120]   Yeah.
[00:34:55.120 --> 00:34:58.800]   If they can get that YouTube thing, my YouTube thing still is not working.
[00:34:58.800 --> 00:34:59.800]   Mine worked right away.
[00:34:59.800 --> 00:35:02.960]   Well, I mean, I've got very few videos showing up.
[00:35:02.960 --> 00:35:07.000]   But I got to tell you, I would like nothing better than to sit around all day throughout
[00:35:07.000 --> 00:35:10.200]   the day tagging stuff as favorites.
[00:35:10.200 --> 00:35:12.280]   Yeah, my wife, my kids do that.
[00:35:12.280 --> 00:35:14.840]   Well, again, I mean, again, to come back to this Google thing, because I guess it's on
[00:35:14.840 --> 00:35:16.480]   my mind, but think about that.
[00:35:16.480 --> 00:35:20.360]   Think about it that they really got this thing working and tuned well so that through the
[00:35:20.360 --> 00:35:24.600]   day you're at work, you're seeing stuff you want to look at later, you're basically kind
[00:35:24.600 --> 00:35:26.400]   of flaguing up YouTube videos.
[00:35:26.400 --> 00:35:27.400]   Yeah.
[00:35:27.400 --> 00:35:28.400]   Same as you would in iTunes.
[00:35:28.400 --> 00:35:29.400]   Good idea.
[00:35:29.400 --> 00:35:30.400]   How bad would that be?
[00:35:30.400 --> 00:35:31.400]   And then you get this nice full version.
[00:35:31.400 --> 00:35:33.840]   You can sit there and say, "Show me all the videos that I flag today."
[00:35:33.840 --> 00:35:37.240]   I wish they'd get the higher quality videos out there though, because-
[00:35:37.240 --> 00:35:38.920]   Yeah, they're pretty janky looking.
[00:35:38.920 --> 00:35:39.920]   Yeah.
[00:35:39.920 --> 00:35:43.480]   I watched Chocolate Rain on there the other night though, and that made me feel good.
[00:35:43.480 --> 00:35:44.800]   Leo, have you heard Chocolate Rain yet?
[00:35:44.800 --> 00:35:46.520]   You know, everybody's talking about it.
[00:35:46.520 --> 00:35:49.440]   Check it on the YouTube and do a search for Chocolate Rain.
[00:35:49.440 --> 00:35:51.200]   Is it a musical?
[00:35:51.200 --> 00:35:55.840]   It's a young man singing a song, a very repetitive-
[00:35:55.840 --> 00:35:57.800]   Were you talking about it on that at night?
[00:35:57.800 --> 00:36:00.280]   I didn't quite get it.
[00:36:00.280 --> 00:36:01.520]   Really annoyingly catchy.
[00:36:01.520 --> 00:36:04.720]   My wife hates it maybe more than anything in the world and now she's singing it.
[00:36:04.720 --> 00:36:06.640]   It's funny, my wife just watches dick in a box over.
[00:36:06.640 --> 00:36:13.640]   [music]
[00:36:13.640 --> 00:36:17.640]   [music]
[00:36:17.640 --> 00:36:20.640]   [music]
[00:36:20.640 --> 00:36:23.640]   [music]
[00:36:23.640 --> 00:36:25.640]   [music]
[00:36:25.640 --> 00:36:26.640]   [music]
[00:36:26.640 --> 00:36:27.640]   [music]
[00:36:27.640 --> 00:36:28.640]   [music]
[00:36:28.640 --> 00:36:29.640]   [music]
[00:36:29.640 --> 00:36:31.640]   That's not his real voice, is it?
[00:36:31.640 --> 00:36:32.640]   Yeah.
[00:36:32.640 --> 00:36:33.640]   Apparently.
[00:36:33.640 --> 00:36:34.640]   The kid looks 12.
[00:36:34.640 --> 00:36:36.640]   He sounds like Robert Goulay.
[00:36:36.640 --> 00:36:37.640]   [music]
[00:36:37.640 --> 00:36:38.640]   [music]
[00:36:38.640 --> 00:36:39.640]   [music]
[00:36:39.640 --> 00:36:40.640]   [music]
[00:36:40.640 --> 00:36:41.640]   [music]
[00:36:41.640 --> 00:36:42.640]   [music]
[00:36:42.640 --> 00:36:43.640]   Oh, I like the little-
[00:36:43.640 --> 00:36:44.640]   Rain.
[00:36:44.640 --> 00:36:45.640]   Rain.
[00:36:45.640 --> 00:36:48.640]   It's a cent- it's centaurian, for sure.
[00:36:48.640 --> 00:36:49.640]   So what is it-
[00:36:49.640 --> 00:36:52.640]   Actually, it would be great if the new manuma kid would sing that song.
[00:36:52.640 --> 00:36:53.640]   You know what?
[00:36:53.640 --> 00:36:55.640]   Check out the views on that though.
[00:36:55.640 --> 00:36:58.640]   2.3 million.
[00:36:58.640 --> 00:36:59.640]   Yeah.
[00:36:59.640 --> 00:37:00.640]   I'm gonna- you know what?
[00:37:00.640 --> 00:37:03.640]   I'm gonna do- I'm gonna record a lip sync right after this show.
[00:37:03.640 --> 00:37:04.640]   Yeah.
[00:37:04.640 --> 00:37:05.640]   Of chocolate rain.
[00:37:05.640 --> 00:37:06.640]   It's really long.
[00:37:06.640 --> 00:37:07.640]   It's really long.
[00:37:07.640 --> 00:37:08.640]   The prison's made.
[00:37:08.640 --> 00:37:11.640]   You wonder where it went chocolate-free.
[00:37:11.640 --> 00:37:13.640]   That can't be his real voice.
[00:37:13.640 --> 00:37:16.640]   Do you watch, can't, and save the world we're driving?
[00:37:16.640 --> 00:37:18.640]   Tom, he does karaoke rick astley as well.
[00:37:18.640 --> 00:37:19.640]   You can check that out.
[00:37:19.640 --> 00:37:20.640]   Same guy?
[00:37:20.640 --> 00:37:21.640]   Oh yeah.
[00:37:21.640 --> 00:37:22.640]   Karaoke rick astley?
[00:37:22.640 --> 00:37:23.640]   Yeah.
[00:37:23.640 --> 00:37:24.640]   His name is Tay Zonde.
[00:37:24.640 --> 00:37:25.640]   That's right.
[00:37:25.640 --> 00:37:26.640]   Is he famous?
[00:37:26.640 --> 00:37:28.640]   He's an internet- he's an internet sensation.
[00:37:28.640 --> 00:37:29.640]   Good Lord.
[00:37:29.640 --> 00:37:31.640]   There is already a Darth Vader remix.
[00:37:31.640 --> 00:37:32.640]   Yeah.
[00:37:32.640 --> 00:37:33.640]   Yeah, that's pretty funny.
[00:37:33.640 --> 00:37:34.640]   Is that funny?
[00:37:34.640 --> 00:37:37.800]   Yeah, I mean it says- it's a guy's realizing he's thinking he sounds kind of a lot like
[00:37:37.800 --> 00:37:41.640]   Darth Vader so he adjusts the sound just a little bit to turn it into a bona fide-
[00:37:41.640 --> 00:37:43.640]   Oh, clear rain.
[00:37:43.640 --> 00:37:44.640]   Wow.
[00:37:44.640 --> 00:37:49.640]   But you know, for 2.4 million views it only has three stars.
[00:37:49.640 --> 00:37:50.640]   Well-
[00:37:50.640 --> 00:37:52.640]   There's Tay Zonde haters out there too, aren't there?
[00:37:52.640 --> 00:37:53.640]   I think that any kind of-
[00:37:53.640 --> 00:37:56.640]   I think that any kind of thing you see a lot of highs and a lot of lows.
[00:37:56.640 --> 00:37:57.640]   Yeah.
[00:37:57.640 --> 00:37:58.640]   Yeah.
[00:37:58.640 --> 00:37:59.640]   Anyway, so I watched that on the Apple TV.
[00:37:59.640 --> 00:38:02.640]   It's not a great chocolate rain.
[00:38:02.640 --> 00:38:03.640]   Chocolate rain.
[00:38:03.640 --> 00:38:04.640]   You're going to be singing it all night now.
[00:38:04.640 --> 00:38:07.640]   He's the Sammy Davis Jr. of the YouTube- I mean look at him.
[00:38:07.640 --> 00:38:09.640]   He's doing the face of everything.
[00:38:09.640 --> 00:38:10.640]   The green.
[00:38:10.640 --> 00:38:11.640]   Oh, I like that.
[00:38:11.640 --> 00:38:12.640]   Do we have his wings?
[00:38:12.640 --> 00:38:13.640]   Do we have his wings?
[00:38:13.640 --> 00:38:16.640]   The camera out and see the live chocolate rain.
[00:38:16.640 --> 00:38:18.640]   That's what I'm going to buy one.
[00:38:18.640 --> 00:38:19.640]   What are you going to buy?
[00:38:19.640 --> 00:38:22.640]   The next rev, when they come out with the 2.0 product, that's what I'm going to get.
[00:38:22.640 --> 00:38:24.640]   Well, this is the 160 now they offer.
[00:38:24.640 --> 00:38:25.640]   That's kind of-
[00:38:25.640 --> 00:38:28.640]   Yeah, but I mean like, you know, a complete like, you know, the next thing.
[00:38:28.640 --> 00:38:29.640]   I don't know.
[00:38:29.640 --> 00:38:32.640]   I think Apple is this is kind of an orphan.
[00:38:32.640 --> 00:38:34.640]   I wonder if they're going to keep making it.
[00:38:34.640 --> 00:38:35.640]   I do too.
[00:38:35.640 --> 00:38:36.640]   Oh, wow.
[00:38:36.640 --> 00:38:37.640]   I really do.
[00:38:37.640 --> 00:38:40.640]   Did you hear the rumor this week that they're going to abandon the mini?
[00:38:40.640 --> 00:38:42.640]   That rumor's been going around for months.
[00:38:42.640 --> 00:38:45.640]   I'm buying another one just because of rumor.
[00:38:45.640 --> 00:38:46.640]   Okay.
[00:38:46.640 --> 00:38:47.640]   That'll, that pretty much be-
[00:38:47.640 --> 00:38:49.640]   And then the next day they'll be a new one.
[00:38:49.640 --> 00:38:52.640]   That's the death bell of the existing mini right there.
[00:38:52.640 --> 00:38:58.440]   I was using my mini yesterday to rip for my Apple TV as a matter of fact, using visual
[00:38:58.440 --> 00:39:01.440]   hub.
[00:39:01.440 --> 00:39:02.440]   Family guy.
[00:39:02.440 --> 00:39:06.440]   I really think the mini is the version 2 of the Apple TV.
[00:39:06.440 --> 00:39:09.440]   I, you know, maybe that's really-
[00:39:09.440 --> 00:39:13.440]   If they would add Apple TV functionality to that mini, that is the same thing, isn't
[00:39:13.440 --> 00:39:14.440]   it?
[00:39:14.440 --> 00:39:15.440]   That would be-
[00:39:15.440 --> 00:39:16.440]   That'd be awesome.
[00:39:16.440 --> 00:39:20.440]   I mean, we have a lot of guys in the office that are using them for- using them for media
[00:39:20.440 --> 00:39:21.440]   servers now.
[00:39:21.440 --> 00:39:27.040]   You know, with their, their, the ITV, I guess, you know, so they can record stuff and, you
[00:39:27.040 --> 00:39:30.280]   know, and, and it keeps it all in a nice big drive and you can have the extensibility.
[00:39:30.280 --> 00:39:31.760]   You can have a lot of the things.
[00:39:31.760 --> 00:39:32.760]   I like that.
[00:39:32.760 --> 00:39:36.320]   You don't have that out of the box Apple TV kind of feel, but you can do most almost everything
[00:39:36.320 --> 00:39:38.040]   else with it.
[00:39:38.040 --> 00:39:39.040]   And didn't know-
[00:39:39.040 --> 00:39:41.480]   But Gatto come out with something that competes with the Apple TV this week.
[00:39:41.480 --> 00:39:42.480]   Did they?
[00:39:42.480 --> 00:39:43.480]   Oh, I love Elgato stuff.
[00:39:43.480 --> 00:39:44.480]   Yeah.
[00:39:44.480 --> 00:39:45.480]   I think they did.
[00:39:45.480 --> 00:39:46.480]   So we got to look into that.
[00:39:46.480 --> 00:39:47.480]   You need to see ato.com.
[00:39:47.480 --> 00:39:48.480]   Let me see.
[00:39:48.480 --> 00:39:49.480]   I got something-
[00:39:49.480 --> 00:39:50.480]   I got something-
[00:39:50.480 --> 00:39:52.960]   I got a press release on my desk.
[00:39:52.960 --> 00:39:54.120]   I didn't have time to read it.
[00:39:54.120 --> 00:39:55.120]   Well, I'll just-
[00:39:55.120 --> 00:39:56.120]   Yeah.
[00:39:56.120 --> 00:39:58.120]   Hello, Turbo 264, no.
[00:39:58.120 --> 00:39:59.120]   Oh.
[00:39:59.120 --> 00:40:03.240]   Turbo Charge exports to your iPod and Apple TV.
[00:40:03.240 --> 00:40:04.240]   I don't think that's the new product.
[00:40:04.240 --> 00:40:05.560]   I mean, no, that's kind of neat.
[00:40:05.560 --> 00:40:06.560]   That's kind of a good idea, which is-
[00:40:06.560 --> 00:40:08.480]   There's some testing in the USB.
[00:40:08.480 --> 00:40:09.480]   Oh, here it is.
[00:40:09.480 --> 00:40:10.880]   HD Home Run for the Mac.
[00:40:10.880 --> 00:40:11.880]   Yeah.
[00:40:11.880 --> 00:40:14.280]   Networked Digital TV for all your Macs.
[00:40:14.280 --> 00:40:19.200]   It has, it supports QAM, which means you could watch HD.
[00:40:19.200 --> 00:40:20.200]   If you connected it to a-
[00:40:20.200 --> 00:40:21.200]   Oh, it is.
[00:40:21.200 --> 00:40:22.520]   It's a network connected HD tuner.
[00:40:22.520 --> 00:40:23.520]   Yeah.
[00:40:23.520 --> 00:40:26.080]   So you can, you can hook it into, you can hook your cable network, your, your, your, your
[00:40:26.080 --> 00:40:30.120]   digital cable network into this and then hook it via ethernet to the network and then
[00:40:30.120 --> 00:40:33.240]   you could watch it on different machines.
[00:40:33.240 --> 00:40:37.080]   But can you listen to chocolate rain on it?
[00:40:37.080 --> 00:40:40.960]   Who has to be bawling yesterday chocolate rain?
[00:40:40.960 --> 00:40:42.760]   I want to keep playing this.
[00:40:42.760 --> 00:40:44.160]   I love it.
[00:40:44.160 --> 00:40:46.320]   I think I know what we're going to be tiling this up.
[00:40:46.320 --> 00:40:47.320]   I love it.
[00:40:47.320 --> 00:40:48.320]   I can't-
[00:40:48.320 --> 00:40:49.320]   But you got to see the video.
[00:40:49.320 --> 00:40:50.320]   It's not the song.
[00:40:50.320 --> 00:40:51.320]   You got to see the video.
[00:40:51.320 --> 00:40:52.320]   It takes a breath.
[00:40:52.320 --> 00:40:53.720]   He has to get away from the mic to take a breath.
[00:40:53.720 --> 00:40:58.360]   So he does this kind of little, little jivey move that's, that's infectious.
[00:40:58.360 --> 00:41:00.960]   You're occupied right.
[00:41:00.960 --> 00:41:02.480]   Did he write the song?
[00:41:02.480 --> 00:41:03.800]   I think he did.
[00:41:03.800 --> 00:41:06.440]   And, and it's, it's a quote my, my coach teacher from college.
[00:41:06.440 --> 00:41:07.880]   There's no need for it to ever end.
[00:41:07.880 --> 00:41:10.600]   It might as well go up forever and ever.
[00:41:10.600 --> 00:41:11.600]   Yeah.
[00:41:11.600 --> 00:41:12.600]   Cause it's really, there's no, there's nothing.
[00:41:12.600 --> 00:41:13.600]   There's not even a-
[00:41:13.600 --> 00:41:14.600]   It's not even a melody.
[00:41:14.600 --> 00:41:15.600]   Does it change?
[00:41:15.600 --> 00:41:19.000]   It's my college roommate says used to say of rush, it's all overture.
[00:41:19.000 --> 00:41:21.280]   Let me go to the end and see if it, it's all overture.
[00:41:21.280 --> 00:41:28.280]   Let me go to the, let me go to the end and see if it changes.
[00:41:28.280 --> 00:41:35.280]   It's just making up crap.
[00:41:35.280 --> 00:41:37.280]   Now, does it answer?
[00:41:37.280 --> 00:41:39.280]   I never made it to the end.
[00:41:39.280 --> 00:41:40.280]   He said GDP.
[00:41:40.280 --> 00:41:41.280]   He said GDP.
[00:41:41.280 --> 00:41:43.280]   It might be an Easter egg if you make it to the end.
[00:41:43.280 --> 00:41:44.280]   I've never made it to the end.
[00:41:44.280 --> 00:41:45.280]   Let's just stand there.
