
[00:00:00.000 --> 00:00:04.320]   It's time for Mac Break Weekly. We've got Joe Kistle here. He wrote the book on
[00:23:49.240 --> 00:23:54.520]   Think about it for 30 days or take the time to move stuff get the new thing move the stuff off the old thing and then send it in
[00:23:54.520 --> 00:23:56.840]   Their data experts will wipe it when they get it
[00:23:56.840 --> 00:24:02.680]   Uh, they'll actually pay the postage they'll send you a box with a paid postage on anything worth more than a dollar
[00:24:03.160 --> 00:24:08.200]   And then very quick turnaround. I know because we do this all the time you get a check a pay pal
[00:24:08.200 --> 00:24:15.240]   Payment or I like this and I recommend this if you do buy stuff on amazon the amazon gift card
[00:24:15.240 --> 00:24:18.280]   Is a great way to get paid because they'll bump at 5%
[00:24:18.280 --> 00:24:23.960]   So you get 5 more when you do an amazon gift card and so if you're going to buy that new phone on amazon as I often do
[00:24:23.960 --> 00:24:30.520]   That's that's the best way to do it gazel.com
[00:24:30.520 --> 00:24:32.600]   They have I have it here they have
[00:24:32.680 --> 00:24:34.280]   sent out
[00:24:34.280 --> 00:24:39.800]   Over 50 million dollars to over half a million customers over the last couple of years
[00:24:39.800 --> 00:24:46.120]   Fast processing free shipping and the best prices on your old gadgets gazelle dot com
[00:24:46.120 --> 00:24:51.640]   Moving on. Oh, let's do I should save the rumors if I were really a good
[00:24:51.640 --> 00:24:57.880]   Show host. I'd say well, we'll get to those rumors later, but first what about iron horn, but I can't do it
[00:24:58.440 --> 00:25:02.600]   Very the lead Leo. Very the lead. I can't bury the lead
[00:25:02.600 --> 00:25:05.160]   Is your lightning cable killing your children?
[00:25:05.160 --> 00:25:10.120]   Actually, well, that's at the end of the show, but before then your lightning cable is new watch band
[00:25:10.120 --> 00:25:15.240]   I'm really quick on those it turns out your lightning cable might be smart enough to do to do something
[00:25:15.240 --> 00:25:19.400]   I can't believe we did talk about this on twitter with the Horace dead of you of his simko
[00:25:19.400 --> 00:25:27.240]   The new av lightning adapter the one that converts lightning to hdmi right? Yep. Hey is a computer
[00:25:28.040 --> 00:25:33.480]   a tiny arm it's it's a arm system on a chip 256 megs of memory
[00:25:33.480 --> 00:25:39.000]   And maybe even an airplane decoder built into this the folks at panics software were testing
[00:25:39.000 --> 00:25:41.240]   To see if their new software works with this
[00:25:41.240 --> 00:25:45.000]   I guess they're doing some video thing because I mean I use their ftp client
[00:25:45.000 --> 00:25:51.960]   There was an update they there was someone from kupertino who wanted to remain name was added a comment to panics blog and said it's not airplay
[00:25:51.960 --> 00:25:57.400]   But because they have the h.264 stuff written for airplay already. They're using the same process
[00:25:57.400 --> 00:26:04.040]   And it actually there was a theory that it kind of spurts an iOS operating system into the cable
[00:26:04.040 --> 00:26:08.520]   Unfucked boot up and it looks a little it looks a little more complicated than that
[00:26:08.520 --> 00:26:14.040]   But basically lightning didn't have the video cabling that apple needed so they put everything off board
[00:26:14.040 --> 00:26:18.920]   And they said that this means it's even software updateable so that the big problem now is it's not 1080p
[00:26:19.000 --> 00:26:24.600]   It's some weird half breed resolution effectively. This is like a raspberry pie in your connector
[00:26:24.600 --> 00:26:27.720]   A little bit tiny hard-lined apple tv
[00:26:27.720 --> 00:26:34.840]   But the but the really cool thing is that the the bad news is that the connector is no longer outputting actual video
[00:26:34.840 --> 00:26:39.880]   It's just a really high-speed serial connector, but the good news and this is another part that that mysterious
[00:26:39.880 --> 00:26:46.280]   contributor from kupertino who nomously posted that thread was saying that the great thing is that it'll that the
[00:26:46.600 --> 00:26:48.600]   Lightning connector will support really anything
[00:26:48.600 --> 00:26:52.680]   Any sort of video because all you have to do is embed the controller in that connector
[00:26:52.680 --> 00:26:57.000]   And it will just take the take the job of taking whatever serial data is being squirted out
[00:26:57.000 --> 00:26:59.960]   Of the ipad and turn into whatever it is it's going to be useful
[00:26:59.960 --> 00:27:05.640]   So it reminded me a little bit about the about was designed for the just to controller where he decided to well
[00:27:05.640 --> 00:27:11.640]   We can really simplify this if we have the if if we do things in software that usually are supposed to be hardwired into
[00:27:12.200 --> 00:27:17.160]   The controller and because he offloaded that it led to a simpler system that could be a lot more flexible that
[00:27:17.160 --> 00:27:19.400]   People can hack into doing all kinds of cool things
[00:27:19.400 --> 00:27:25.400]   So here are the surprises panic lays out in its blog one as you mentioned or nay 1600 by 900
[00:27:25.400 --> 00:27:30.040]   despite the fact that the old dock connector gave you 1080p
[00:27:30.040 --> 00:27:33.400]   That's a bonner mpeg artifacts
[00:27:33.400 --> 00:27:36.280]   um
[00:27:36.280 --> 00:27:40.920]   Which is a little disappointing that could be from over compression of h.264
[00:27:41.880 --> 00:27:43.880]   um
[00:27:43.880 --> 00:27:48.680]   And we just love it that they tore it down and it's basically that's a little motherboard on that
[00:27:48.680 --> 00:27:51.480]   Who's gonna be the first to get a bun to running on it?
[00:27:51.480 --> 00:27:58.040]   To the do important is what i'm waiting for it says you would not believe how incredibly tiny those components are on the left
[00:27:58.040 --> 00:28:02.840]   You see the little ones in the lower left-hand corner. It's like a little town. It looks like core memory
[00:28:02.840 --> 00:28:05.400]   Yeah, it dies because it's tilted
[00:28:05.400 --> 00:28:09.800]   Uh smaller than anything we've seen electronics wise. What are all those resistors
[00:28:10.760 --> 00:28:13.160]   Or they really ruin this connector
[00:28:13.160 --> 00:28:17.000]   And how much are these they're not that expensive right they're 40 50 bucks
[00:28:17.000 --> 00:28:19.880]   What's because i'll get off them for that piece
[00:28:19.880 --> 00:28:28.120]   This anonymous comment i might as well. Uh, now do you believe do you i think it's credible that this comes from uh
[00:28:28.120 --> 00:28:33.960]   Somebody in the know right it's other people have said that it sounds right sounds credible. Yeah
[00:28:33.960 --> 00:28:37.960]   Yeah, oh, so that's very yeah, I love it
[00:28:39.720 --> 00:28:43.640]   The heck of an engineering solution to what used to be a very analog, you know connector
[00:28:43.640 --> 00:28:47.880]   You know what when i see that stuff like that i feel like apple's mojo is back
[00:28:47.880 --> 00:28:50.840]   If they're doing stuff like that
[00:28:50.840 --> 00:28:54.920]   Okay, they they got some stuff they got some skills with a z
[00:28:54.920 --> 00:28:57.480]   Well, the nice thing is that the old 30 pin connector
[00:28:57.480 --> 00:29:02.680]   It became such a dinosaur because it had firewire and they dropped that and they used some of the firewire pins for hdmi
[00:29:02.680 --> 00:29:07.400]   And they had serial pins and they had audio in and line in and line out and it was just it was such a
[00:29:08.360 --> 00:29:13.400]   A mishmash of things towards the end and lightning is so clean and they're going to keep it clean by breaking everything out
[00:29:13.400 --> 00:29:18.920]   Almost the way that thunderbolt breaks things out on the mac and I think that's a very forward-thinking solution
[00:29:18.920 --> 00:29:23.720]   Which is which is also why you're probably not going to get like really cool eight dollar cables
[00:29:23.720 --> 00:29:26.120]   You can buy at the drugstore for lightning anytime soon
[00:29:26.120 --> 00:29:29.080]   I'm on the plus side. You're not gonna have to buy a whole new
[00:29:29.080 --> 00:29:31.800]   A whole new ipad or a whole new phone
[00:29:31.800 --> 00:29:36.040]   Just because you want to get a new kind of audio output you want to get a new kind of video connector
[00:29:36.840 --> 00:29:40.040]   If you remember, I think it was a three-year that 3gs stopped charging over the
[00:29:40.040 --> 00:29:44.120]   Firewire pins so a lot of the cables just couldn't charge iPhones anymore
[00:29:44.120 --> 00:29:48.200]   That's the that's the only reason why I no longer use my ipad hi-fi
[00:29:48.200 --> 00:29:51.800]   No longer charge my new iphone
[00:29:51.800 --> 00:29:57.320]   Because it was because like like Steve said that really is the only hi-fi you need so only hi-fi has my house
[00:29:57.320 --> 00:30:06.120]   He got rid of all of his equipment. Here's a good one. Here's a good one from google introducing your youtube one channel and they show
[00:30:06.840 --> 00:30:08.840]   You know a sam-sung
[00:30:08.840 --> 00:30:10.840]   Chromebook they show a nexus
[00:30:10.840 --> 00:30:15.000]   Seven and an exes four but wait a minute. Let's zoom in a little bit on that
[00:30:15.000 --> 00:30:20.520]   That's it says sam-song on that chromebook. Let's zoom in a little wait a minute. It's running
[00:30:20.520 --> 00:30:23.320]   OS 10
[00:30:23.320 --> 00:30:27.480]   I think they think they used a macbook air and put the worst
[00:30:27.480 --> 00:30:30.360]   Samsung on it. That's an air
[00:30:30.360 --> 00:30:31.880]   Isn't it?
[00:30:31.880 --> 00:30:33.400]   It's the screenshot from a yeah
[00:30:33.400 --> 00:30:39.800]   Yeah, it's a screenshot from an air. Okay. Yeah, cuz the top three camera setup. That's not apple apple-ish
[00:30:39.800 --> 00:30:45.960]   This happened a lot. I mean phone carriers would often put iPhones screenshots on you know no matter what phone just in their advertising
[00:30:45.960 --> 00:30:47.240]   right
[00:30:47.240 --> 00:30:49.240]   Yeah
[00:30:49.240 --> 00:30:55.000]   You see it all the time. I I'll never forget the television ad. You know they have those really horrible ads for
[00:30:55.000 --> 00:30:59.000]   Your windows machine booting slowly clean up your machine. It'll work great
[00:30:59.880 --> 00:31:04.360]   And I can't remember you know some website where you go to but make my computer fast calm
[00:31:04.360 --> 00:31:08.200]   And uh, and then they show the happy people and they're all running iX
[00:31:08.200 --> 00:31:11.880]   That's fixed it
[00:31:11.880 --> 00:31:17.080]   Well, see if you're sophisticated enough to run bootcamp. I'm not sure if you need the service. Yes, exactly
[00:31:17.080 --> 00:31:20.600]   Wow, my computer's so much faster now
[00:31:20.600 --> 00:31:24.280]   I seem to be cursing a lot less
[00:31:29.160 --> 00:31:31.160]   barely legal teens
[00:31:31.160 --> 00:31:34.200]   I didn't hear what you said Leo. What was that?
[00:31:34.200 --> 00:31:38.840]   I sent you an email a full of barely legal teams. Did you get it? Apparently not
[00:31:38.840 --> 00:31:46.200]   Um apple is deleting iCloud emails that contain the phrase barely legal teens
[00:31:46.200 --> 00:31:53.080]   Not warning you not saying anything just they figure hey if it says barely legal teens is probably porn and we're not
[00:31:53.080 --> 00:31:58.440]   We're just gonna delete it doesn't even flag them or put them in a spam bucket. It just says but bye
[00:31:59.400 --> 00:32:01.400]   Steve told you android is for porn
[00:32:01.400 --> 00:32:04.440]   But what if i'm mailing this to an android user
[00:32:04.440 --> 00:32:09.720]   Well, the example they used first this problem is old like this this has happened
[00:32:09.720 --> 00:32:13.800]   I heard about this with dot mac was doing this already and it's been around for a long time and
[00:32:13.800 --> 00:32:17.560]   The article that a lot of these columns are citing was a couple of months old
[00:32:17.560 --> 00:32:20.920]   I forget the magazine that published it, but
[00:32:20.920 --> 00:32:25.000]   They use the example of barely legal teen drivers my son just got a license
[00:32:25.080 --> 00:32:28.680]   He's a barely legal teen driver and even that wouldn't be delivered
[00:32:28.680 --> 00:32:33.400]   And if you lex freeman and dan moron tested all sorts of permutations at mac world
[00:32:33.400 --> 00:32:39.320]   And if you were writing to complain about the phrase barely legal teens or to ask if it was being censored then that wouldn't arrive either
[00:32:39.320 --> 00:32:43.640]   So it was just a cauldron of craziness at the end. This is uh from an article
[00:32:43.640 --> 00:32:48.040]   Go ahead. I tried it. I tried it this morning and I was able to send emails back and forth
[00:32:48.040 --> 00:32:52.760]   So, okay, well, that's the some question about it's from an article in uh called the mac info
[00:32:53.480 --> 00:32:57.960]   Yeah, it was an info world writer the article i'm referring to is a by buster hyney
[00:32:57.960 --> 00:33:03.160]   In alt of mac so i'm wondering if there's a little april fools or a little early
[00:33:03.160 --> 00:33:10.760]   Maybe that's his name if it is i'm sorry buster may be barely legal teens is the codename for the new iwatch
[00:33:10.760 --> 00:33:15.640]   They're just clamping down on on on security. Yeah, it was a
[00:33:15.640 --> 00:33:19.160]   This was a guy who wrote to info world that he was trying to send a script
[00:33:19.880 --> 00:33:25.640]   Uh that had that phrase in it the director never got the script he sent it sent it sent it again finally took barely legal teens
[00:33:25.640 --> 00:33:29.240]   Actually, he went to some uh, acford he cut the script into pieces
[00:33:29.240 --> 00:33:34.360]   Seeing which part got blocked finally came down to barely legal teens in fact. He was
[00:33:34.360 --> 00:33:39.800]   This wasn't even text it was it was like a pdf that was attached and I think it was even zipped
[00:33:39.800 --> 00:33:47.560]   So apple is actually looking into you know multiple layers of of attachments to find these phrases and and it's not even just that one phrase
[00:33:47.720 --> 00:33:49.240]   I mean there
[00:33:49.240 --> 00:33:55.000]   I have I have had over over you know the the history of icloud and mobile me and so forth
[00:33:55.000 --> 00:34:00.280]   Lots of email messages that have not shown up in my inbox that I know for sure were sent
[00:34:00.280 --> 00:34:03.160]   Because apple found
[00:34:03.160 --> 00:34:09.720]   Something right jack shanable who knows and and it might be completely innocent just a particular sequence of of words
[00:34:09.720 --> 00:34:13.720]   Set off their spam filter and and this you know as a number of people have commented
[00:34:14.200 --> 00:34:18.760]   It's not it's not a problem that they're trying to filter spam that's great at their filtering spam
[00:34:18.760 --> 00:34:21.880]   But just put it in your junk folder. Don't delete it all together
[00:34:21.880 --> 00:34:28.680]   You know there there is such a thing as as a false positive. So let you know let people decide whether something really is spam or not
[00:34:28.680 --> 00:34:30.680]   Yeah
[00:34:30.680 --> 00:34:35.960]   And I I have had the same problem with gmail. I've even had chads emails disappear on me and never show up so
[00:34:35.960 --> 00:34:38.760]   It's a male problem as well
[00:34:39.000 --> 00:34:42.120]   Things are like ham radio connections. Sometimes things get lost
[00:34:42.120 --> 00:34:46.840]   Yeah, it used to be that it wasn't a credible excuse to say I never got your email
[00:34:46.840 --> 00:34:53.880]   Now you can use that even if you did just a note you can say hey, did you say barely legal teens?
[00:34:53.880 --> 00:34:56.040]   I'd never heard of it
[00:34:56.040 --> 00:35:00.920]   School into my knowledge never isn't supposed to delete email. It's supposed to move it into another folder, right?
[00:35:00.920 --> 00:35:04.600]   Or maybe not spam to spam. Does it delete spam?
[00:35:06.360 --> 00:35:09.160]   I don't know. I would be surprised if they have multiple layers
[00:35:09.160 --> 00:35:16.360]   You know like if there are if the most severely and obviously spammy messengers are just silently deleting
[00:35:16.360 --> 00:35:17.240]   Maybe they are
[00:35:17.240 --> 00:35:20.200]   It's pretty good about just putting it in your spam folder
[00:35:20.200 --> 00:35:23.880]   One of the things that works were so well on gmail is that it's called it's collaborative
[00:35:23.880 --> 00:35:28.200]   So if people start marking, you know, there's a human element which I think really is the great way to do that
[00:35:28.200 --> 00:35:30.200]   I don't know what iCloud does
[00:35:30.200 --> 00:35:31.480]   Um
[00:35:31.480 --> 00:35:35.000]   All right, let's get to the womb was actually let's take a break and get to the womb was
[00:35:35.560 --> 00:35:37.560]   [laughs]
[00:35:37.560 --> 00:35:39.560]   With barely legal zoom
[00:35:39.560 --> 00:35:47.000]   Uh, but we but you got some you got some rumors coming up some rename where that's going to be the very first thing after I mentioned legal zoom.com
[00:35:47.000 --> 00:35:52.600]   Now you probably heard me talk about legal zoom. I want to emphasize this. It's not a law firm
[00:35:52.600 --> 00:36:01.160]   Although you can talk to a lawyer legal zoom is self-help for getting basic legal stuff done affordable business
[00:36:01.160 --> 00:36:04.040]   and personal documents
[00:36:04.040 --> 00:36:08.440]   Um, I you know what you might say. Well gosh should I trust my come I did
[00:36:08.440 --> 00:36:13.400]   RLLC we're still operating on an LLC that was created at legal zoom.com
[00:36:13.400 --> 00:36:16.120]   It's fantastic uh, incorporation
[00:36:16.120 --> 00:36:19.560]   Here's a big one that maybe you hadn't thought about maybe you've got a blog
[00:36:19.560 --> 00:36:27.640]   Or a name that you use online that really is your brand you might want to trademark that protect it easy to do and very affordable
[00:36:27.640 --> 00:36:31.720]   With legal zoom.com. It's a step-by-step questionnaire. You walk right through it
[00:36:31.880 --> 00:36:34.360]   They can do last wills. They can do trusts
[00:36:34.360 --> 00:36:37.480]   uh trademarks ip patents
[00:36:37.480 --> 00:36:44.920]   And I'll tell you what legal zoom has this new feature which I really like if as you're going through the questionnaire or something you go
[00:36:44.920 --> 00:36:47.640]   Gosh, I'd love to ask a lawyer. I don't want to say hey, you know
[00:36:47.640 --> 00:36:52.440]   250 bucks an hour to ask a lawyer they have the they call it the legal zoom
[00:36:52.440 --> 00:36:57.160]   uh legal plan attorneys in almost every state
[00:36:57.720 --> 00:37:02.520]   You can pick an attorney based on price based on reviews unedited reviews from users
[00:37:02.520 --> 00:37:09.880]   Um and and get a very affordable answer for instance my I had a question which I just kind of made up the answer to I think I
[00:37:09.880 --> 00:37:12.440]   I asked the magic eight ball
[00:37:12.440 --> 00:37:16.200]   Should I do my LLC in california or Delaware?
[00:37:16.200 --> 00:37:19.880]   Now there are pros and cons to each and I wish in
[00:37:19.880 --> 00:37:23.480]   In hindsight, I wish I had gotten some advice. So you can now legal zoom
[00:37:24.440 --> 00:37:27.720]   Uh, we'll get you advice even if you need it from an attorney
[00:37:27.720 --> 00:37:32.520]   Uh just really fantastic very affordable. There's no reason not to do it
[00:37:32.520 --> 00:37:37.480]   I want you to visit legal zoom.com if you don't have a will and you have kids you better get one
[00:37:37.480 --> 00:37:43.960]   You better get one seriously this because otherwise the the government decides where your kids go. That's just not okay
[00:37:43.960 --> 00:37:50.680]   Legal zoom dot com protect yourself with affordable legal help legal zoom is not a law firm
[00:37:51.640 --> 00:37:57.720]   But you can get self help services at your specific direction or speak to a legal plan attorney to get your questions answered and get ongoing advice
[00:37:57.720 --> 00:37:59.560]   We just want to uh
[00:37:59.560 --> 00:38:05.400]   Thank you a little bit for mentioning us when you use legal zoom so we get credit use the offer code mbw
[00:38:05.400 --> 00:38:07.960]   And you'll get $10 off at checkout
[00:38:07.960 --> 00:38:10.120]   if you uh
[00:38:10.120 --> 00:38:13.480]   Use the offer code mbw at legal zoom dot
[00:38:13.480 --> 00:38:16.360]   com 69 dollars to uh
[00:38:17.960 --> 00:38:23.000]   To do a will so actually $10 is more than 10 so it just depends what you're doing 10 bucks off
[00:38:23.000 --> 00:38:26.680]   Uh, all right, red a richy
[00:38:26.680 --> 00:38:32.040]   Break out the rumor hat this one. I'm a little uh worry. I'm dissap. I
[00:38:32.040 --> 00:38:35.880]   Apple sounds like they're going to be sending out new ipad soon
[00:38:35.880 --> 00:38:40.200]   Yeah, I spoke a bit a little bit about it last week, but I wasn't sure now
[00:38:40.200 --> 00:38:43.720]   I've heard it from multiple sources and it surprised me and I was
[00:38:44.520 --> 00:38:48.440]   Curious because I heard you know the ipad mini retina is not imminent
[00:38:48.440 --> 00:38:52.840]   You know that that technology is still I want it expensive and the battery life isn't good enough
[00:38:52.840 --> 00:38:59.160]   An apple won't release a mini that is higher priced or doesn't get the same battery life as the regular mini
[00:38:59.160 --> 00:39:04.040]   Right, but it sounds like we are going to get uh at least some form of new ipads
[00:39:04.040 --> 00:39:10.920]   April ish and iphone 5s in august which would be a change again from the last year and how uh
[00:39:12.120 --> 00:39:14.280]   How high is your confidence level in the uh source?
[00:39:14.280 --> 00:39:21.560]   I I did not believe the ipad part of it just because you know often you can look at technology and you can kind of think about what
[00:39:21.560 --> 00:39:24.120]   Apple is going to do next and how long it'll take to get there
[00:39:24.120 --> 00:39:26.920]   But I heard it from enough people that it sounds like
[00:39:26.920 --> 00:39:32.200]   Uh at least that date is being considered for new devices now if it's not retina
[00:39:32.200 --> 00:39:38.680]   I don't know if it's a spec bump or if there's some other differentiator the ipad 5 is supposed to get the same thinner
[00:39:39.320 --> 00:39:41.320]   design as the ipad mini
[00:39:41.320 --> 00:39:46.040]   Uh and we've seen case leaks for that now people are seeing those parts in the supply chain in china
[00:39:46.040 --> 00:39:48.680]   So that's probably a good indicator but the
[00:39:48.680 --> 00:39:51.800]   The mini stuff still isn't clear to me, but april's sounds
[00:39:51.800 --> 00:39:56.440]   Like it's at least a strong possibility and caffeine free dave says no truth to the rumor
[00:39:56.440 --> 00:39:59.160]   They're going back to the 30 pin connector. No, no
[00:39:59.160 --> 00:40:06.040]   The iphone is even more interesting to me because they originally had the iphone introductions at ww
[00:40:06.040 --> 00:40:10.200]   dc along with the beta for the new ios and then we would get the
[00:40:10.200 --> 00:40:16.840]   Sorry, they used to have beta with my was in april. Yeah, they had ios sdk events and then we'd get the phone
[00:40:16.840 --> 00:40:23.960]   In june and a launch late june early july, right and then with the iphone for s they made us wait 16 months in the phone
[00:40:23.960 --> 00:40:27.000]   ios debuted at ww dc and the phone debuted
[00:40:27.000 --> 00:40:30.280]   Uh in october and we thought that might be the new norm, right?
[00:40:30.280 --> 00:40:34.360]   Absolutely and then last year was september which is kind of close enough. Yeah
[00:40:35.080 --> 00:40:41.640]   Uh, but if they switch to august, um then it makes you wonder when is ios 7 going to go into beta
[00:40:41.640 --> 00:40:43.240]   Are they going to have an event for that again?
[00:40:43.240 --> 00:40:46.200]   Is that going to be part of the spring event with the ipads?
[00:40:46.200 --> 00:40:51.720]   It it raises a lot of questions and i think there's probably good reasons to start doing stuff like that
[00:40:51.720 --> 00:40:53.400]   What?
[00:40:53.400 --> 00:40:54.120]   Well
[00:40:54.120 --> 00:40:57.400]   One of the problems with the iphone five s is that apple has this tick tock cycle
[00:40:57.400 --> 00:41:00.920]   So you get the new design one year and then you get the spec bump the next year
[00:41:01.080 --> 00:41:07.160]   But that starts to be really easy to counter program a file with sam song and htc and rim and or sorry blackberry
[00:41:07.160 --> 00:41:10.760]   I would just wait for the five s model or the whatever the s model is year
[00:41:10.760 --> 00:41:16.520]   And I would hammer that as hard as I could with my best devices and best software and especially if it's at a predictable
[00:41:16.520 --> 00:41:22.440]   Cycle, it's easy to you know, we've already seen the htc one. We're going to see the galaxy for s next month
[00:41:22.440 --> 00:41:25.320]   That's a very good way to counter program apple
[00:41:25.320 --> 00:41:29.480]   But if they start mixing up the dates and if they eventually go to multiple models throughout the year
[00:41:29.480 --> 00:41:33.880]   Or they start releasing more than once a year like they're doing with the ipads it becomes much harder
[00:41:33.880 --> 00:41:37.000]   They become a much faster moving target for any competition
[00:41:37.000 --> 00:41:43.960]   Um, is it possible that this iphone this this august iphone could be the cheap iph or the
[00:41:43.960 --> 00:41:50.440]   Less expensive plastic iphone that we've been hearing about for the china and other markets
[00:41:50.440 --> 00:41:53.160]   And they'll still do one in the fall
[00:41:53.160 --> 00:41:56.840]   They could do that as well. I heard specifically it was a five s for august
[00:41:57.240 --> 00:42:02.680]   I I don't know if the cheaper one would come along with that the cheaper one basically fixes two problems for them
[00:42:02.680 --> 00:42:04.680]   It gets them a phone that you can sell in
[00:42:04.680 --> 00:42:09.080]   Off-contract markets like india or if china mobile ever gets on with apple
[00:42:09.080 --> 00:42:15.640]   It makes them much more affordable phone because even the the free iphone four is still 450 bucks off-contract
[00:42:15.640 --> 00:42:17.160]   And that's a non-starter
[00:42:17.160 --> 00:42:22.520]   But also if you look at the sales now the sales of the iphone four and the iphone four s are phenomenal
[00:42:22.920 --> 00:42:27.320]   And that might start eating into the average sales price of the iphone because it becomes good enough
[00:42:27.320 --> 00:42:31.320]   This year the iphone five goes down if they keep the same pattern to a hundred dollars
[00:42:31.320 --> 00:42:36.280]   Next year free and an iphone five at a hundred bucks are free is a phenomenal phone
[00:42:36.280 --> 00:42:41.960]   But if you start having a different phone at the cheap end then you you have a solution for low-cost buyers
[00:42:41.960 --> 00:42:47.240]   But you also have a much better premium product and you kind of deconfuse that product line. Yeah
[00:42:47.240 --> 00:42:50.760]   And uh, yeah
[00:42:50.760 --> 00:42:57.480]   Already kind of screwed up the ipad release cycles by releasing the ipad four only eight months after the ipad three
[00:42:57.480 --> 00:43:00.600]   Yeah, and of course the mini was announced at the same time
[00:43:00.600 --> 00:43:07.320]   Uh, and one of the things I think apple was doing right and really from the point of view of of the average consumer was
[00:43:07.320 --> 00:43:12.200]   Was kind of a relief is they weren't kind of in lockstep every year
[00:43:12.200 --> 00:43:16.120]   And and I think people really got that in their head. No, no, they'll be one every year
[00:43:16.120 --> 00:43:19.160]   And so if I buy one when it's released I got a year
[00:43:19.960 --> 00:43:25.640]   Yeah, um, and so I think there's a risk to sta I understand from a competitive point of view it might be a good idea
[00:43:25.640 --> 00:43:28.120]   but from the point of view of the
[00:43:28.120 --> 00:43:30.600]   the kind of normal consumer I think
[00:43:30.600 --> 00:43:34.200]   Uh, the muddies the water a little bit. Isn't it a risk?
[00:43:34.200 --> 00:43:38.840]   It is if you go back two years they had the ipad event in the spring
[00:43:38.840 --> 00:43:42.680]   They had the iphone event in the summer and they had the ipad touch event in fall
[00:43:42.680 --> 00:43:48.360]   And there was either a new version of the software or an update a pretty good update of the software at each of those events
[00:43:48.680 --> 00:43:56.520]   So it was more of a process where last year you had the ipad and the apple tv in the spring and then you had almost everything again in the fall
[00:43:56.520 --> 00:43:58.760]   And putting everything the fall I think is
[00:43:58.760 --> 00:44:03.080]   It's it's good for the consumer if you have that yearly cycle, but it's better for apple
[00:44:03.080 --> 00:44:09.080]   If they do a combination of both if they start having more than one product so maybe a mini early an ipad
[00:44:09.080 --> 00:44:14.520]   You know full size ipad later or if they have a cheaper iphone or a bigger screen iphone
[00:44:14.600 --> 00:44:19.000]   And those are sort of like how sam slung does it or how almost any other manufacturer does it where they have
[00:44:19.000 --> 00:44:23.560]   Releases throughout the year it ends up being good for the consumer because they can pick the one they want
[00:44:23.560 --> 00:44:28.760]   Buy it and enjoy it and good for the company because they have a steady stream of products throughout the year
[00:44:28.760 --> 00:44:34.840]   Uh abc news is saying that the iphone five s
[00:44:34.840 --> 00:44:38.920]   To be released in august will be fiberglass with plastic screen
[00:44:38.920 --> 00:44:42.440]   Are they I mean they're not the first people I go to for
[00:44:43.160 --> 00:44:44.520]   iPhone
[00:44:44.520 --> 00:44:51.000]   Reports it's you five s has the the same it's the same pattern as before yeah, it's another iphone five with more features
[00:44:51.000 --> 00:44:55.560]   Yeah, that's how they get the prices lowers the economy of scales the more of those things they can churn out the lower
[00:44:55.560 --> 00:45:01.000]   It's like that old line from the west wing. You know the second one costs two dollars the first one cost a billion dollars
[00:45:01.000 --> 00:45:02.920]   Right first the only way they can yeah
[00:45:02.920 --> 00:45:06.920]   They can make sense out of that is to produce those over a long period of time right
[00:45:06.920 --> 00:45:10.040]   That's actually and that's a sensible cycle
[00:45:10.600 --> 00:45:14.760]   I think because at least in the u.s. It's not true in the rest of the world but least in the u.s
[00:45:14.760 --> 00:45:18.200]   Uh most of us are under two-year contracts with our phone company
[00:45:18.200 --> 00:45:22.360]   So three years, but that's how well that's yeah, so canada's three
[00:45:22.360 --> 00:45:27.880]   Yeah, uh, and I know many european nations is either none or three or five. I don't know what it is
[00:45:27.880 --> 00:45:34.360]   Um one and a half one some weird number but in the friends I was able to choose between a one-year or two-year contract
[00:45:34.360 --> 00:45:36.600]   So I always up it for the one year
[00:45:36.600 --> 00:45:39.400]   Did it cost more for the phone if you got a one-year
[00:45:40.360 --> 00:45:46.680]   Yes, they would they would charge a little bit more for the phone and of course as you know as here you you could buy an off-contract phone for
[00:45:46.680 --> 00:45:55.320]   Full retail price. Right. Um france has much more generous rules than the u.s. Currently has about unlocking phones. Yeah, we just we just changed that didn't we?
[00:45:55.320 --> 00:45:57.720]   Yes, maybe maybe illegal
[00:45:57.720 --> 00:46:06.600]   And hope there's you know, there's some there's a movement now to to uh make it legal again, uh, but uh, it's uh, I think europe is
[00:46:06.600 --> 00:46:09.480]   It tends to be a lot more enlightened in that regard, right?
[00:46:10.360 --> 00:46:15.320]   As it should be. I mean, I understand that if you're buying a phone subsidized you can even at a really low cost
[00:46:15.320 --> 00:46:21.080]   That the carrier has a right to kind of lock you in for a while, but once you're out of once you're out of contract
[00:46:21.080 --> 00:46:29.240]   Like sprint just said today. I thought this was good that they're gonna support bring your own device because it's good for the ecology for the landfills
[00:46:29.240 --> 00:46:35.880]   Because people are just taking so they're saying when you if you go to a sprint based mvno like ting our sponsor or
[00:46:35.880 --> 00:46:37.960]   virgin or
[00:46:37.960 --> 00:46:46.200]   Boost that you could take an old out of contract sprint device and move it over to those new mvno services. That's not quite unlocking
[00:46:46.200 --> 00:46:51.800]   But I think it's a step forward and yeah, the white house there was a petition got garnered a lot of signatures
[00:46:51.800 --> 00:46:54.360]   Honestly as much as a death star. Yeah
[00:46:54.360 --> 00:46:57.800]   Yeah, that and the white house actually responded
