
[00:00:00.000 --> 00:00:04.920]   It's time for Mac Break Weekly and you better believe we're gonna be talking about the new iPad
[00:23:05.760 --> 00:23:09.920]   And by the way speaking of hitting it at the same time and he does not agree the uh, okay
[00:23:09.920 --> 00:23:13.520]   We'll get to you in a second the uh, I would not want to be an apple sis admin right now
[00:23:13.520 --> 00:23:18.320]   They are the websites are slammed. This is what you get when you hit the pre-order button
[00:23:18.320 --> 00:23:23.680]   Uh, that's not what you want to see and that they they only show that because they just really are not
[00:23:23.680 --> 00:23:27.840]   In good shape. There are probably there's probably 10 million people right now
[00:23:27.840 --> 00:23:31.040]   Trying to load the apple store. Andy. What did you want to say?
[00:23:31.040 --> 00:23:38.960]   I think it's ridiculous that series kind of I think I think the reason I really do think the reason why siri was not available on the ipad is that
[00:23:39.440 --> 00:23:42.640]   On some level it doesn't make sense in the ipad. You don't pick up
[00:23:42.640 --> 00:23:45.280]   You don't pick up a tablet and say siri
[00:23:45.280 --> 00:23:48.720]   How do I get to the burr the burrito bar from here and then put it back in your bag?
[00:23:48.720 --> 00:23:51.920]   Rest and iphone is something you just take out of your pocket. You make these simple requests
[00:23:51.920 --> 00:23:53.120]   You put it back down again
[00:23:53.120 --> 00:23:55.840]   Well, you could argue that for the camera as well
[00:23:55.840 --> 00:23:59.920]   The ipad is not something that you hold up and take a beautiful picture of a mountain vista
[00:23:59.920 --> 00:24:04.480]   But now you can and it's gonna look pretty good when I think also in an in an iCloud world
[00:24:04.480 --> 00:24:08.080]   I kind of just want my experience no matter what device i'm on to be the same
[00:24:08.240 --> 00:24:11.280]   You know, I just wanted to be you know if I if I am using siri on on one thing
[00:24:11.280 --> 00:24:14.160]   I want to be able to use it on all the things and that's the that's the complaint that I have
[00:24:14.160 --> 00:24:18.640]   I agree and I think series more than just where's the nearest pizza parlor?
[00:24:18.640 --> 00:24:23.520]   It's make an appointment. It's set a reminder. There's a lot of things that you would do with siri on an ipad
[00:24:23.520 --> 00:24:26.160]   Um, uh, I agree. It's not 100
[00:24:26.160 --> 00:24:29.840]   But uh, and certainly you get 90 with voice dictation alone
[00:24:29.840 --> 00:24:35.040]   I mean the ability to talk to my ipad and and type email messages is is I hope it works
[00:24:35.120 --> 00:24:38.960]   Well, I I think it really comes down to the the lack of server capacity
[00:24:38.960 --> 00:24:42.960]   And you have to wonder why with a hundred billion dollars in the bank couldn't apple just
[00:24:42.960 --> 00:24:49.360]   Build a lot of surfers. I think that they are. I mean there's a lot of face book scales, uh, google scales
[00:24:49.360 --> 00:24:53.440]   It's well known how to do this. It's a little shocking that apple has not figured out
[00:24:53.440 --> 00:24:55.680]   I'll argue that what facebook and google i mean, we're not google
[00:24:55.680 --> 00:25:00.080]   But what facebook's doing is is not as complicated as what series doing. I mean that's that is some heavy
[00:25:00.800 --> 00:25:05.520]   Heavy calculations, you know to make that to figure that out from a whole bunch of different accents
[00:25:05.520 --> 00:25:08.160]   Which it you know it does to the varying levels of accuracy
[00:25:08.160 --> 00:25:14.000]   For the point of the back end, it's just data. It's just more servers more capacity that solves the problem
[00:25:14.000 --> 00:25:18.240]   Yes, it's sophisticated calculations is doing but you can solve that problem
[00:25:18.240 --> 00:25:24.800]   And I would I would argue it's a scaling problem exactly like google and facebook and others face. I think apple
[00:25:24.800 --> 00:25:30.160]   I think apple's cheaping out on us to be honest with you. I think they need to spend some money
[00:25:30.720 --> 00:25:35.360]   Uh, they they have closed down the store now. So they obviously realize that they don't want to don't want to do that
[00:25:35.360 --> 00:25:42.880]   Um, which lte network to choose? I'm grandfathered into unlimited data on atnt would be hard to give that up
[00:25:42.880 --> 00:25:48.240]   This is this is a question in general. Should you go for a 3g4g
[00:25:48.240 --> 00:25:53.840]   Uh for $129 more or just wifi and I think that uh
[00:25:53.840 --> 00:25:57.840]   It really is a use case. I mean if you spend a lot of time at the airport, maybe
[00:25:57.840 --> 00:26:01.920]   I have can't you get wifi everywhere you want? No, I you know, I have to admit my experience
[00:26:01.920 --> 00:26:04.080]   I have one iPad the first I got the very first iPad
[00:26:04.080 --> 00:26:10.640]   And the wifi only and I have to say the experience without 3g is a completely different computer
[00:26:10.640 --> 00:26:13.920]   Because it's not just whether you whether there's wifi at the airport or not
[00:26:13.920 --> 00:26:18.800]   It's whether the wifi will work and whether you have to log in and whether your SMTP is gonna
[00:26:18.800 --> 00:26:21.440]   You know there like there's all these things that that work or don't work
[00:26:21.440 --> 00:26:26.080]   And it's just I find half the time on an airport half the time I'm somewhere where I have access and I just turn the wifi off
[00:26:26.080 --> 00:26:28.240]   I'm like stop. I just want to use my 3g because I want it to work
[00:26:28.240 --> 00:26:32.640]   I just want that would be like someone saying who ever needs a myfi
[00:26:32.640 --> 00:26:36.480]   I never need it because wifi is always available. It just doesn't work that way
[00:26:36.480 --> 00:26:40.080]   No, but you do have an effect on wifi if you have a smartphone with hot spotting
[00:26:40.080 --> 00:26:44.160]   Um, I see I think I'm gonna buy the wifi and we'll see but I don't
[00:26:44.160 --> 00:26:48.880]   In the past I've used that I have a 3g. I don't think people want that extra bill
[00:26:48.880 --> 00:26:54.720]   I think most people do have the capability of hot spot with their phone. Right. I suspect that this well, we'll see
[00:26:55.760 --> 00:26:58.880]   I don't I'm much more interested in the wifi version
[00:26:58.880 --> 00:27:03.840]   The other issue of course as you said is well, where is LTE best and that's gonna depend a lot where you live
[00:27:03.840 --> 00:27:06.880]   But at and t has LTE and just a handful of cities
[00:27:06.880 --> 00:27:10.640]   Horizons over 150 cities. So if it's LTE you want
[00:27:10.640 --> 00:27:13.760]   Uh and you travel a lot you rise is an easy
[00:27:13.760 --> 00:27:19.520]   winner on that one and I I don't know but I think that the capability is roughly the same isn't it speed wise
[00:27:19.520 --> 00:27:24.640]   It's 80. What did he say 80 megabits? It's fast. It's amazing. Well, that's the theoretical speed, right? Yeah
[00:27:25.360 --> 00:27:28.960]   I mean the the big deal is that there's so many radios in this thing no matter what standard you've got
[00:27:28.960 --> 00:27:34.720]   I'm whatever towel you're connecting to it'll probably find the fastest speed imaginable. Yeah. Yeah, here is a big
[00:27:34.720 --> 00:27:37.600]   Other shoe dropping we now apple tv
[00:27:37.600 --> 00:27:43.200]   Um, they did you know they skim through it and I wasn't sure there is a new apple tv. It's a hobby
[00:27:43.200 --> 00:27:47.520]   You know, it's it's the you know, it's not it's not just a software update. It's a new $99
[00:27:47.520 --> 00:27:50.080]   But it looks the same. It's still a puck
[00:27:50.080 --> 00:27:51.200]   Yes
[00:27:51.200 --> 00:27:56.000]   Netflix has announced and this I think is the other side of the equation that they are going to have
[00:27:56.000 --> 00:28:00.960]   Integrated iTunes sign up on your apple tv. So in the past you've had to go to the Netflix
[00:28:00.960 --> 00:28:05.360]   Site, right it will pay via the iTunes account
[00:28:05.360 --> 00:28:12.400]   And it will be 1080p high def 5 one doleby audio
[00:28:12.400 --> 00:28:17.520]   So you better damn well have some bandwidth and it better not be with Comcast because that cap will kill you
[00:28:18.320 --> 00:28:23.920]   Um, but that is this is if you want to know what Netflix was waiting for that's what Netflix was waiting for
[00:28:23.920 --> 00:28:26.960]   Tight integration with an apple tv one and I think that
[00:28:26.960 --> 00:28:31.920]   In this with this other rumor that we saw about catalogs which they didn't talk about at all at this event
[00:28:31.920 --> 00:28:33.440]   But they're changing a category
[00:28:33.440 --> 00:28:36.800]   There's this interesting thing when you see this integration with the with iTunes that
[00:28:36.800 --> 00:28:41.280]   You know apple more and more people just want to order stuff through the you know
[00:28:41.280 --> 00:28:46.560]   Do their orders and the question is is how far apple takes that scb is telling us in the chatroom
[00:28:46.960 --> 00:28:55.120]   That in order to get equivalent battery life on 4g and with that big screen quad quad pixel screen
[00:28:55.120 --> 00:28:58.340]   They went from I think he said he said 25
[00:28:58.340 --> 00:29:02.480]   Milliamp hours to 45 milliamp hours
[00:29:02.480 --> 00:29:07.760]   So that is significant. This is don't look at that that chat is old. I guess I'm uh
[00:29:07.760 --> 00:29:16.720]   Someday i'll get a good chat program. Maybe colloquy will solve that problem. We had by the way, uh, oh software updates are available for your
[00:29:16.720 --> 00:29:19.600]   computer. I wonder what I wonder what that could be
[00:29:19.600 --> 00:29:22.720]   No, okay boring old stuff
[00:29:22.720 --> 00:29:26.720]   Damn
[00:29:26.720 --> 00:29:28.960]   I want something new
[00:29:28.960 --> 00:29:34.240]   Apple tv anti what do you think what's going on there? Is this is it still just a hobby?
[00:29:34.240 --> 00:29:39.600]   Why did he not give it more? Why did he give us a short shrift? I thought hd would be the story across the board
[00:29:39.600 --> 00:29:45.520]   There's just not much to show they updated the interface to make it a little bit more modern. They added 1080p
[00:29:45.840 --> 00:29:51.120]   A5 processor in it by the way the old app. I bet two processor, which is probably more than adequate to 1080p
[00:29:51.120 --> 00:29:58.800]   Extended iTunes in the cloud to the apple tv so photo stream works streaming of a movie purchased movies works
[00:29:58.800 --> 00:30:03.280]   So you're talking about hammering the bandwidth of apple servers talk about streaming hd without
[00:30:03.280 --> 00:30:04.960]   loaded
[00:30:04.960 --> 00:30:10.000]   Who a local server right that's just a machine that's gonna be pretty interesting and 1080p airplay so
[00:30:10.000 --> 00:30:11.440]   um
[00:30:11.440 --> 00:30:12.880]   That's intriguing
[00:30:12.960 --> 00:30:17.200]   I'm starting to think more of the apple t that says a product and more of just another
[00:30:17.200 --> 00:30:23.120]   More more of a faucet so to speak where you're not supposed to really pay attention to it or like it as it is
[00:30:23.120 --> 00:30:25.520]   You're using you use it only as a way to pipe
[00:30:25.520 --> 00:30:29.680]   All of those ios features and all of those iCloud features and all your content to a tv
[00:30:29.680 --> 00:30:35.120]   So I think that maybe apple's thinking that if you are thinking about this as an actual interesting consumer device
[00:30:35.120 --> 00:30:40.000]   They've probably screwed it up. They really just want to use it as a way more ipads more iPhones and more i
[00:30:40.640 --> 00:30:44.880]   As camaroni sizzner cherum. It's a dongle. It's just a dongle for your tv
[00:30:44.880 --> 00:30:46.160]   right
[00:30:46.160 --> 00:30:51.440]   And you get nucubase kabec capability one thing i wish though is that there was some way to enforce some some sort of
[00:30:51.440 --> 00:30:52.400]   uh
[00:30:52.400 --> 00:30:53.840]   integration so that
[00:30:53.840 --> 00:30:57.360]   You know, we have a sick we have a four by three ipad and a 16 by nine screen
[00:30:57.360 --> 00:30:59.120]   And I kind of want both of them to be the same
[00:30:59.120 --> 00:31:02.880]   You know this this like weird thing where if i especially if i mirror my ipad onto it
[00:31:02.880 --> 00:31:08.000]   I'd love it to go into some mode where it dropped now that you have the resolution you could literally have
[00:31:08.000 --> 00:31:10.320]   1920 by 1080 on
[00:31:10.320 --> 00:31:12.320]   both both screens
[00:31:12.320 --> 00:31:16.560]   effectively the new apple tv will be available next week as well so
[00:31:16.560 --> 00:31:21.680]   What while you're in the store if you ever get in the store you might as well just buy everything you will too
[00:31:21.680 --> 00:31:24.800]   That's the whole thing is that it's only 99. Oh, it's a hobby
[00:31:24.800 --> 00:31:27.920]   It's a hobby that makes a lot of money
[00:31:27.920 --> 00:31:30.960]   It's gotta be yeah, it's gotta be pretty profitable
[00:31:30.960 --> 00:31:32.480]   for him
[00:31:32.480 --> 00:31:34.240]   I can't tell you how many times i've
[00:31:34.240 --> 00:31:37.120]   wanted to rent a video
[00:31:37.920 --> 00:31:40.640]   Or or buy a video whatever uh via
[00:31:40.640 --> 00:31:44.880]   iTunes and started it on my ipad or meant to you know
[00:31:44.880 --> 00:31:47.360]   Maybe I was taking a trip and so I downloaded a bunch of stuff
[00:31:47.360 --> 00:31:52.880]   And I didn't get to them on the plane and it's so nice just to go airplay and it's next to me on the couch
[00:31:52.880 --> 00:31:54.880]   And it's all nice there on my uh
[00:31:54.880 --> 00:31:57.360]   I'm a big Samsung TV and now it's gonna look better
[00:31:57.360 --> 00:32:01.280]   You won't even need to do airplay if you're using the as a tv it'll know you bought it
[00:32:01.280 --> 00:32:04.160]   It'll know where you stopped playing it. It'll just start up on the tv
[00:32:04.720 --> 00:32:09.040]   Um, I think at cloud integration is important. It's again. It's another it's like a utility
[00:32:09.040 --> 00:32:11.840]   I think you're right, Andy. It's it's just like having con ed in your uh
[00:32:11.840 --> 00:32:14.400]   And this and this integration is what all these
[00:32:14.400 --> 00:32:21.120]   A lot of these companies are missing when you know they're talking about I think is it 70% or 80% of people or more that
[00:32:21.120 --> 00:32:24.320]   internet capability in their tv that never
[00:32:24.320 --> 00:32:30.560]   Plug it in right which includes me. I mean I have it on my tv and i ios 5.1 is now available
[00:32:30.560 --> 00:32:33.200]   if you have an ipad
[00:32:33.200 --> 00:32:35.200]   This uh, it's amazing
[00:32:35.200 --> 00:32:43.760]   Just tapping all my buttons trying to get everything to load it says japanese language support for syri photos can now be deleted from photo stream
[00:32:43.760 --> 00:32:46.400]   Thank god. How was that so hard?
[00:32:46.400 --> 00:32:54.160]   Uh, I think just the apple just doesn't know how uh dirty minded some of us are camera shortcut now
[00:32:54.160 --> 00:33:02.080]   Always available on lock screen for 4s 4 3 gs and ipad touch camera face detection now built into all ios devices
[00:33:02.800 --> 00:33:07.360]   Um now highlights all detected faces redesigned camera app for ipad
[00:33:07.360 --> 00:33:12.800]   Genius mixes and genius plays for itune match subscribers audio for tv shows and movie on ipad
[00:33:12.800 --> 00:33:17.120]   Optimizes how ladder and clear podcast controls for playback speed
[00:33:17.120 --> 00:33:21.120]   And a 30 second rewind for ipad for podcasts
[00:33:21.120 --> 00:33:27.040]   That's good for us if you want to hear it again and again because you always skip back to the the last chapter right?
[00:33:27.040 --> 00:33:31.040]   To get too far. Yeah address addresses bugs affecting battery life
[00:33:31.040 --> 00:33:34.080]   Well, i'm going to download and install it because what the hell
[00:33:34.080 --> 00:33:39.920]   We pay for enough bandwidth. Yeah, it wants power. I'm 94 charge
[00:33:39.920 --> 00:33:43.120]   So sarah and i will both download that simultaneously
[00:33:43.120 --> 00:33:47.120]   Um
[00:33:47.120 --> 00:33:51.680]   So that's on who gets it first. Yeah, really the apple site itself is pretty snappy now
[00:33:52.160 --> 00:33:56.960]   I think it's probably the store that is that is dead evidently the store is on another server
[00:33:56.960 --> 00:34:02.080]   Uh for another handful of well factor. That's what i bet you that's what they did. I bet you they just
[00:34:02.080 --> 00:34:05.600]   They said they moved it off. I'm getting to the store. Oh, i'm gonna get one before you
[00:34:05.600 --> 00:34:07.520]   Yeah, i'm not sure if this is an improvement or not
[00:34:07.520 --> 00:34:11.920]   But my copy of itunes have stopped saying that there is no update to be downloaded and start saying i'm sorry
[00:34:11.920 --> 00:34:13.920]   I can't contact the store
[00:34:13.920 --> 00:34:20.000]   I get caught at the update server. I was i was sure this app update would be uh would be that but i guess not
[00:34:20.000 --> 00:34:25.840]   During the announcement when they mentioned uh plane uh or or accessing your photos
[00:34:25.840 --> 00:34:30.240]   On your tv via your apple tv you said well i can already do that
[00:34:30.240 --> 00:34:35.760]   Right, but now the photo stream is on the apple tv so you just it's an app
[00:34:35.760 --> 00:34:40.240]   Yeah, in the past you'd have to say i want to use which folder do you want to use for screen sharing
[00:34:40.240 --> 00:34:43.120]   Right, so you'd have to set it all up. This is much much much simpler
[00:34:43.120 --> 00:34:43.520]   Yeah
[00:34:43.520 --> 00:34:49.360]   And let's talk about software because i think that was uh something that turns out to be very important to this whole story
[00:34:49.760 --> 00:34:54.720]   uh new iLife uh new apps and uh apps from adobe new gaming
[00:34:54.720 --> 00:35:00.080]   Uh all to support the retina display apple also said that their apps are all going to be retina ready
[00:35:00.080 --> 00:35:02.640]   Uh and available as soon as the ipad uh
[00:35:02.640 --> 00:35:07.600]   New what are we gonna call it is out. Let's take a break though while we're doing that
[00:35:07.600 --> 00:35:14.240]   Uh, I want to say hello to our friends from smile i bet smile smiling right now they make that great pdf pen app
[00:35:14.240 --> 00:35:17.040]   Uh not only for the uh for the mac
[00:35:17.600 --> 00:35:21.520]   But they also make it uh for the ipad and i'm sure that smile
[00:35:21.520 --> 00:35:25.840]   Has been working on uh double res and everything this is so great
[00:35:25.840 --> 00:35:30.160]   In fact you won't have to work too hard because of course pdfs now are going to look spectacular
[00:35:30.160 --> 00:35:36.320]   So when you get a pdf very often you want to make corrections fill out forms uh if it's a form pdf
[00:35:36.320 --> 00:35:41.360]   Uh if it's a fax uh that you have to sign you want to put your signature on there pdf pen
[00:35:41.360 --> 00:35:45.680]   I immediately bought it for the ipad just ten dollars on the app store and it's so useful
[00:35:45.680 --> 00:35:52.160]   You can edit pdfs on your ipad you can change pdfs redact content or annotate content
[00:35:52.160 --> 00:35:55.920]   You could fill out an application you can even sign a contract on the go
[00:35:55.920 --> 00:35:59.440]   I have my signatures and initials in the library. It's fact
[00:35:59.440 --> 00:36:02.400]   It's so annoying. I just signed the lease and I have to sign sign sign sign sign
[00:36:02.400 --> 00:36:06.400]   I just want to go dumb dumb dumb dumb with a stamp in pdf
[00:36:06.400 --> 00:36:08.080]   I just should have just said
[00:36:08.080 --> 00:36:10.240]   Send it to me and i'll have i'll do it with pdf pen
[00:36:11.280 --> 00:36:17.440]   The ipad app now allows you to add text and images and signatures make changes fix typos resize and delete images
[00:36:17.440 --> 00:36:25.360]   Mark up documents and once you're done you can retrieve and save pdfs directly with dropbox
[00:36:25.360 --> 00:36:27.440]   Evernote and google docs isn't that nice?
[00:36:27.440 --> 00:36:31.200]   It's all of the above it is a fantastic app. I use it all the time
[00:36:31.200 --> 00:36:36.240]   Such a great job because this is the thing people I get all these contracts for loners and stuff like that that I have to sign in
[00:36:36.240 --> 00:36:38.240]   Right and send back and uh
[00:36:38.400 --> 00:36:40.880]   And usually I just wouldn't send them back and I wouldn't you know
[00:36:40.880 --> 00:36:42.960]   I just wouldn't sort things out because I have to deal with this
[00:36:42.960 --> 00:36:48.720]   I have to print it out. I have to figure out how to do this and it's just really has taken so much stress on smile software
[00:36:48.720 --> 00:36:53.440]   They've been they develop for apple only that's all they've ever done
[00:36:53.440 --> 00:36:55.600]   They are they love
[00:36:55.600 --> 00:36:58.080]   They love apple and they do great software
[00:36:58.080 --> 00:36:59.120]   $9.99
[00:36:59.120 --> 00:37:02.320]   $9.99 is a great price smile software.com/macbreak
[00:37:02.320 --> 00:37:05.440]   If you want to learn more just go to the app store and download pdf pen
[00:37:06.160 --> 00:37:08.160]   For the iPad
[00:37:08.160 --> 00:37:11.520]   Finally getting some movies from the apple site. They're showing off
[00:37:11.520 --> 00:37:15.120]   I think the thing that they really do just want to show off is this red and display
[00:37:15.120 --> 00:37:20.160]   And I don't think any movie is going to give you a sense of how good this can look
[00:37:20.160 --> 00:37:22.080]   I'll go full screen on it. Maybe that'll look better
[00:37:22.080 --> 00:37:25.040]   I think once people hold it in their hand, it's just my gut
[00:37:25.040 --> 00:37:25.760]   Exactly
[00:37:25.760 --> 00:37:31.600]   They're gonna it's such a big deal that the first thing that you do when you hold this thing for the first time is just look
[00:37:31.600 --> 00:37:37.440]   at to see how clear and crisp the test that the text is before as before a customer even taps a button
[00:37:37.440 --> 00:37:40.080]   Before he launches they launch an app or turn a page
[00:37:40.080 --> 00:37:45.200]   They see how beautiful this image is and how easiest to read compared with anything else
[00:37:45.200 --> 00:37:47.840]   That's gonna sell a lot of product. I think and boy
[00:37:47.840 --> 00:37:52.640]   It sure puts every other tablet to shame in fact it puts most notebooks to shame
[00:37:52.640 --> 00:37:55.040]   I think I think what you're really gonna see
[00:37:55.040 --> 00:38:01.040]   It's gonna be an iPad world 2012 is the in many ways the the year of the iPad
[00:38:01.280 --> 00:38:05.520]   I know it's hard to believe that 2011 wasn't but I think that this is such
[00:38:05.520 --> 00:38:08.800]   It just looks better than any computer
[00:38:08.800 --> 00:38:12.560]   This is huge and it's 500 bucks
[00:38:12.560 --> 00:38:19.200]   I have to I've been kind of moving to where I'm spending more and more time on my iPad and less and less time on my laptops
[00:38:19.200 --> 00:38:23.120]   And I can definitely see this is this is probably going to be the turning point where I bet
[00:38:23.120 --> 00:38:26.080]   More than 50% of my time is gonna be on
[00:38:26.080 --> 00:38:26.640]   It's funny
[00:38:26.640 --> 00:38:28.080]   I for a long time did do
[00:38:28.080 --> 00:38:31.600]   I not for a while did that with the iPad and I went back to the MacBook Air because I wanted the keyboard
[00:38:31.600 --> 00:38:33.600]   I wanted the functionality
[00:38:33.600 --> 00:38:34.880]   I don't know. I think that
[00:38:34.880 --> 00:38:38.480]   Well the Bluetooth keyboard I might I might be swayed a little bit more
[00:38:38.480 --> 00:38:41.200]   I always reached for the MacBook one. I've got a type
[00:38:41.200 --> 00:38:43.840]   Yeah, but on the other hand I always try to touch the screen
[00:38:43.840 --> 00:38:49.280]   That too, you know what I do I try to increase the yeah, let's look at this picture a little closer
[00:38:49.280 --> 00:38:53.520]   Alex you had mentioned that you thought that they'd talk a little bit more about catalogs
[00:38:53.520 --> 00:38:54.480]   I thought you know
[00:38:54.480 --> 00:38:58.640]   It's a rumor that people have been noticing about catalogs and so they that there's a new
[00:38:58.640 --> 00:39:06.560]   Area that's there and in its in its most basic fashion catalogs as a new section is probably an extension of iBooks author
[00:39:06.560 --> 00:39:12.320]   Which is that I mean if you want to talk about a great format for a catalog, you know interactive book
[00:39:12.320 --> 00:39:19.360]   Especially on this kind of display is going to be where you want I mean I guess he's skymall or or
[00:39:20.160 --> 00:39:25.040]   Pottery Barn or any of the lands end putting their app on there now you could have not only you could
[00:39:25.040 --> 00:39:27.760]   Uh, not only would you have the pictures?
[00:39:27.760 --> 00:39:32.560]   But you could have videos and you can have little interactive pieces that you can rotate the shirts around and everything else
[00:39:32.560 --> 00:39:35.040]   And so so I I think in its most basic form
[00:39:35.040 --> 00:39:39.440]   I think just just putting a whole section for cataloging that makes it easy for people to find them
[00:39:39.440 --> 00:39:43.280]   I think in the the bigger picture is is once apple has you in a catalog
[00:39:43.280 --> 00:39:46.720]   Are they going to offer the ability for you to order?
[00:39:47.600 --> 00:39:52.640]   Through that catalog on your at iPad, you know, and of course, you know get a little bit of the back end
[00:39:52.640 --> 00:39:57.040]   Because when you look at the the ease of use and people don't like dealing with their credit card
[00:39:57.040 --> 00:40:00.000]   Well and app makers have noticed
[00:40:00.000 --> 00:40:05.520]   um and erin wackens wrote me yesterday. I didn't see the email till just now that
[00:40:05.520 --> 00:40:12.560]   Um, an app he represents called catalog with a ue at the end was changed by apple from lifestyle to catalog
[00:40:12.560 --> 00:40:14.080]   Right. They added this category
[00:40:14.080 --> 00:40:22.240]   So a man getting on a plane and instead of getting a skymall catalog getting an iPad with the skymall catalog on it would pay for itself
[00:40:22.240 --> 00:40:25.600]   The program would pay for itself, you know in a month
[00:40:25.600 --> 00:40:31.520]   Uh, people would buy more uh, it'd be more interactive and when you think of when you think about the things that you can do with a
[00:40:31.520 --> 00:40:35.040]   With an interactive guide or an interactive catalog
[00:40:35.040 --> 00:40:37.840]   Now you can sit there and open it up and you can get videos
[00:40:37.840 --> 00:40:42.000]   You can get all kinds of extra information more than you might be able to get at the actual store
[00:40:42.080 --> 00:40:44.880]   Let me back up on this because this is the thing that people say art
[00:40:44.880 --> 00:40:49.440]   Is anybody gonna really do this this guy's at the beach with his daughters and he's videoing them
[00:40:49.440 --> 00:40:53.360]   Taking pictures and videoing them with his iPad does this
[00:40:53.360 --> 00:40:57.840]   Is this they look dorky right now or is this where is this where we're headed?
[00:40:57.840 --> 00:41:00.240]   Well video video yet still photos. No
[00:41:00.240 --> 00:41:06.640]   I think because when he's shooting video, you're already in position where you're taking something out you're holding it for minutes at a time
[00:41:06.640 --> 00:41:08.480]   It's not about
[00:41:08.480 --> 00:41:10.960]   Putting your pocket take it out of your pocket put it back in your pocket
[00:41:10.960 --> 00:41:16.400]   Also the fact that you can do so much of that all on board the fact that you never have to like look up a cable
[00:41:16.400 --> 00:41:20.800]   That's what that's what would get me to stand like a dork at a recital holding up an ipad
[00:41:20.800 --> 00:41:24.160]   I think in a year we'll have this discussion and people say well, of course it's completely natural
[00:41:24.160 --> 00:41:26.560]   Why did you ever think that was weird?
[00:41:26.560 --> 00:41:28.640]   It is where first well
[00:41:28.640 --> 00:41:32.400]   I when i 10 years ago or 12 years ago, I remember I was shooting in aquatraz and there was these
[00:41:32.400 --> 00:41:36.160]   Crazy japanese tourists that were holding their their cameras out in front of them
[00:41:36.400 --> 00:41:40.720]   I was like, but it is. I was like that is insane, you know and and yeah, I haven't
[00:41:40.720 --> 00:41:43.200]   Well, and if you think about hey a family goes to the beach
[00:41:43.200 --> 00:41:49.680]   You got to pack up a bunch of stuff. Yeah, your ipad is your camera your video camera and all of the books that you want to read
[00:41:49.680 --> 00:41:52.880]   You have to be under the umbrella. I guess to be able to read them on the ipad
[00:41:52.880 --> 00:41:58.720]   But it's all in one let's back up here because I want to talk a little bit about iPhoto. They're demonstrating iPhoto here
[00:41:58.720 --> 00:42:00.960]   This is a new app on the ipad
[00:42:00.960 --> 00:42:04.960]   Um, they've always had photos that was only a gallery
[00:42:05.040 --> 00:42:09.760]   This is this really also changes the ipad considerably now cradette
[00:42:09.760 --> 00:42:16.160]   We saw earlier in the show ryan block playing with the journal, which I hadn't really even seen much of that's always very impressive
[00:42:16.160 --> 00:42:22.320]   Yep, what did he just do? Let's go back a little bit. Okay. Okay. Alex lindsey is just to explain what we're seeing. Okay
[00:42:22.320 --> 00:42:28.640]   Just okay. Just do okay. He's got three images. He's not not that version. He'll go to another one
[00:42:28.640 --> 00:42:33.680]   He'll do something else. Now he's he's he's my favorite. What is this? Oh, I want to make this guy bluer
[00:42:34.320 --> 00:42:35.840]   Oh
[00:42:35.840 --> 00:42:39.360]   Wait a minute. Yeah, yeah, holy now they they spent some time on this
[00:42:39.360 --> 00:42:44.000]   We were in the presentation, but they spent some time on this that they have these color swatches
[00:42:44.000 --> 00:42:45.120]   Oh
[00:42:45.120 --> 00:42:47.120]   This is but this is what um
[00:42:47.120 --> 00:42:54.560]   Adobe's you know photoshop touch that isn't it just doesn't feel like an ipad app and it does not take any advantage of the contextual
[00:42:54.560 --> 00:42:58.880]   Information and I think that it's actually figuring out that that was a sky and that's what you'd want to do with it
[00:42:58.880 --> 00:43:01.680]   Now this is the journal. This is
[00:43:01.840 --> 00:43:04.800]   Go ahead. I do think this is partly a message because uh
[00:43:04.800 --> 00:43:08.720]   Adobe made it a multi platform version of photoshop and like you said, Alex
[00:43:08.720 --> 00:43:10.800]   It doesn't really feel like an iOS app
[00:43:10.800 --> 00:43:16.560]   Earlier on Steve jobs and one of his keynotes was saying that sometimes when apple releases their own brand of software
[00:43:16.560 --> 00:43:19.600]   It's because they want to send a message that this is what is capable
[00:43:19.600 --> 00:43:22.080]   This is what you can do with an iOS app
[00:43:22.080 --> 00:43:26.800]   So if you just want to make a hypercard stack that could be easily ported by a flash
[00:43:26.800 --> 00:43:29.120]   Please do not submit your app to us here
[00:43:29.520 --> 00:43:34.880]   Let's let's go back and do he did it again now if you look at the there's a four-way slider
[00:43:34.880 --> 00:43:39.760]   We're gonna have to wait till Steve stops talking here. There's a four-way slider. He's at Bryce
[00:43:39.760 --> 00:43:42.080]   He's got to the right blue skies
[00:43:42.080 --> 00:43:45.600]   Up saturation down would be a presumed desaturation
[00:43:45.600 --> 00:43:49.680]   So he can more saturation or more blue in the sky
[00:43:49.680 --> 00:43:52.320]   Oh my god
[00:43:52.320 --> 00:43:59.360]   That's beautiful. Look at that. This is where you get now the processor the a5x
[00:43:59.440 --> 00:44:04.160]   dual core dual CPU quad GPU
[00:44:04.160 --> 00:44:12.960]   And I think that that is also really important. We're not talking about multitasking. We're talking about pushing pixels
[00:44:12.960 --> 00:44:15.920]   And a lot of headlands got that wrong quad core CPU
[00:44:15.920 --> 00:44:18.560]   Right, so they don't know a lot right away
[00:44:18.560 --> 00:44:20.480]   But that's the thing that you need the power for I mean
[00:44:20.480 --> 00:44:25.680]   We've already seen a lot of power with the the current i've had as far as what it can do and we and and with the
