
[00:00:00.000 --> 00:00:08.000]   Bandwidth for Mac Break Weekly is provided by cashfly@cacagfly.com
[00:26:36.000 --> 00:26:40.000]   This is like the deal with the bloggers, in my opinion, it's absurd.
[00:26:40.000 --> 00:26:46.000]   Now, Scott can probably tell us that there's some legal reason they have to do this to defend their trademark, etc.
[00:26:46.000 --> 00:26:50.000]   But come on, I mean, this is another one of those deals where it just doesn't make sense to me.
[00:26:50.000 --> 00:27:00.000]   I mean, here's, to give everyone a little bit of background, there's a company called Mach 5 and they make this thing that, it's a device for wirelessly collecting data from arcade games and other vending machines.
[00:27:00.000 --> 00:27:10.000]   And it's called the profit pod. And of course, you know, and because it comes in a box that has some electronics and it's called a pod, Apple has decided that you can't call it the profit pod.
[00:27:10.000 --> 00:27:13.000]   You have to call it the profit pack, I guess, or something like that.
[00:27:13.000 --> 00:27:17.000]   Also, the other one is tight pods, rather wonderful, close fitting.
[00:27:17.000 --> 00:27:20.000]   That's, I'm sorry, I mean, an article out of the register here.
[00:27:20.000 --> 00:27:22.000]   We'll put a link in it. Wonderful.
[00:27:22.000 --> 00:27:26.000]   There's a close fitting covers originally designed for power books.
[00:27:26.000 --> 00:27:30.000]   Anyway, so it's tight pods. And once again, you can't call it that.
[00:27:30.000 --> 00:27:35.000]   That's against the regulation. Scott, New York, is this, do they have to do this?
[00:27:35.000 --> 00:27:40.000]   Well, I mean, to be fair, you know, I did not practice that kind of law.
[00:27:40.000 --> 00:27:44.000]   I didn't get involved in trademark or patent.
[00:27:44.000 --> 00:27:50.000]   But I think that what they're trying to do is to avoid, I mean, I'm just trying to get, I'm guessing here.
[00:27:50.000 --> 00:27:58.000]   I mean, what the prize is going through their heads is that they don't want the term pod to be so generalized that it loses its impact, you know, for their marketing.
[00:27:58.000 --> 00:28:01.000]   So, but, you know, I agree with Scott.
[00:28:01.000 --> 00:28:09.000]   It seems like it's just one of those very heavy-handed approaches that can only generate negative, you know, negative publicity and ill will.
[00:28:09.000 --> 00:28:13.000]   So I think, I just don't think it's probably the most wise thing and I don't think it'll really go that far.
[00:28:13.000 --> 00:28:20.000]   But, you know, perhaps they just have some internal, internal some concerns that they're just trying to address. I'm just not sure of.
[00:28:20.000 --> 00:28:26.000]   I mean, we're seeing it a little bit. You know, I don't know if you saw these journalists getting chased down by Google as well.
[00:28:26.000 --> 00:28:30.000]   That you are not allowed to use Google as a verb.
[00:28:30.000 --> 00:28:34.000]   So I'm only using this as a description because I don't want to get sued by Google here.
[00:28:34.000 --> 00:28:42.000]   I think it's, I just think it's against that whole, it's a whole Xerox and Kleenex sort of thing that, you know, things that have importance as marks for the companies that originated.
[00:28:42.000 --> 00:28:54.000]   The products become so commonplace in, you know, in the vernacular that, you know, they just become, they no longer can be protected as marks because they are just so commonly used.
[00:28:54.000 --> 00:29:02.000]   So I think Google, I mean, I read that Google issue also. I mean, I guess it's possible. It seems a little far-fetched.
[00:29:02.000 --> 00:29:07.000]   But, you know, I guess those are the Kleenex and the Xerox issues are probably just what's in the back of their minds.
[00:29:07.000 --> 00:29:17.000]   Well, I do own several trademarks, Alex, and I can tell you the statute does require that in order to maintain your trademark, you do have to defend it.
[00:29:17.000 --> 00:29:18.000]   Right.
[00:29:18.000 --> 00:29:28.000]   So they might be using that as the excuse. However, the defense has to be reasonable and, you know, the point of the trademark law is to avoid confusion.
[00:29:28.000 --> 00:29:40.000]   So if you're making something that has to do with monitoring the success of arcade games, I don't think any reasonable person's going to conclude that, oh, wait a minute, but that might also play MP3 files.
[00:29:40.000 --> 00:29:41.000]   Right.
[00:29:41.000 --> 00:29:48.000]   And it's just, it's one of those things where you just want to walk up to somebody at Apple and just smack them and go, "What the heck are you guys thinking?"
[00:29:48.000 --> 00:29:51.000]   But that's probably illegal too.
[00:29:51.000 --> 00:30:03.000]   I think it's typical of Apple that they're going after the little guys on this, you know, just as they went after the bloggers about leaking information, they went after little blogger websites.
[00:30:03.000 --> 00:30:10.000]   And when the New York Times and the Wall Street Journal do exactly the same thing, there wasn't a peep out of Apple Legal.
[00:30:10.000 --> 00:30:12.000]   Sure, it was a different time front too.
[00:30:12.000 --> 00:30:24.000]   When the talk about Apple going after little guys here, it's because no one else is, if Microsoft came out of the product called MSPod, obviously they go out for them too.
[00:30:24.000 --> 00:30:37.000]   And if those other companies entice people to break their NDAs to publish information as secrets, which no real general journals were doing in the several weeks before they introduced it, they would have done the same.
[00:30:37.000 --> 00:30:44.000]   But with the idea that this already been mentioned about, they have a really illegal obligation to defend their trademarks.
[00:30:44.000 --> 00:30:53.000]   And obviously some of it's going to sound like they're going after excessive things, but the two products are mentioned there.
[00:30:53.000 --> 00:30:57.000]   One is a product that is designed to wrap computer products.
[00:30:57.000 --> 00:31:01.000]   And the other is this device that connects into games or whatever.
[00:31:01.000 --> 00:31:06.000]   But both of those are in the same area as on Apple's iPod.
[00:31:06.000 --> 00:31:20.000]   And if Apple has a blind eye for various products that are going on, so something pod, then they won't have a latest demo when some significant thing comes long, and they try to defend their trademark.
[00:31:20.000 --> 00:31:26.000]   And the trademark company says, well everything's a something pod related to players or devices or anything.
[00:31:26.000 --> 00:31:28.000]   So what Apple's doing here is reasonable.
[00:31:28.000 --> 00:31:32.000]   It sounds bad, and the reason we're caring about it is because it's an Apple story.
[00:31:32.000 --> 00:31:34.000]   An Apple story is going on the front page.
[00:31:34.000 --> 00:31:43.000]   But if you're looking at another example with a trademark that got out of hand, you already mentioned Google and Kleenex, but think about some of these Walkman.
[00:31:43.000 --> 00:31:47.000]   Twenty years ago, everything that played a cassette was called a Walkman.
[00:31:47.000 --> 00:31:53.000]   Regardless of where they came from stuff, and that's what everybody called, just like everybody in South calls every sort of cook.
[00:31:53.000 --> 00:31:58.000]   If Apple continues to allow people to use iPod or iPod.
[00:31:58.000 --> 00:32:04.000]   I guess I would say, the thing is, I understand the controlling iPod.
[00:32:04.000 --> 00:32:08.000]   I understand that if you have an MP3 player that has pod in it, I understand that.
[00:32:08.000 --> 00:32:11.000]   But Apple didn't come up with the word pod.
[00:32:11.000 --> 00:32:12.000]   That's the problem that I have.
[00:32:12.000 --> 00:32:18.000]   I mean, it's a very widely understood thing, and that's what to me makes it.
[00:32:18.000 --> 00:32:22.000]   And saying, I think Apple's going to lose both of those cases.
[00:32:22.000 --> 00:32:23.000]   I don't think they're going to win it.
[00:32:23.000 --> 00:32:32.000]   I don't think what it does is it creates a chilling effect for people who, you know, what Apple's doing is warning you that, yeah, we may not win, but we're going to cost you $100,000 in legal bills.
[00:32:32.000 --> 00:32:42.000]   Wasn't there, when skins were all the rage for a little pop-up media players, and this is going back to like the mid sort of like late 90s, there were things called pods.
[00:32:42.000 --> 00:32:46.000]   There was a company that was wrapping skins around a real player.
[00:32:46.000 --> 00:32:50.000]   Some form of like a win amp, and those things were called pods.
[00:32:50.000 --> 00:32:55.000]   I mean, just the concept of pod is a wrap-around device, yeah, has been around for a while.
[00:32:55.000 --> 00:33:05.000]   So I think, you know, I think, and also, I mean, the real test, again, like, that's not my true background is not in trademark, but I mean, I think also it's, as Scott was touching on it, it's the issue is confusion.
[00:33:05.000 --> 00:33:12.000]   And it's like, is someone really confused by the word pod once associated with a coin collector versus, you know, an MP3 player?
[00:33:12.000 --> 00:33:16.000]   Anyway, I just, you know, I just think it's, I think Apple should, I don't know.
[00:33:16.000 --> 00:33:19.000]   I don't know what they should do, but I just feel like it's just silliness.
[00:33:19.000 --> 00:33:30.000]   So to get to something a little bit more techie, Intel is, there's rumors about that Intel might be beefing up their chip designs, their graphics designs.
[00:33:30.000 --> 00:33:37.000]   Now, of course, this affects us now because we're all Intel users, or we're becoming Intel users.
[00:33:37.000 --> 00:33:45.000]   Of course, ATI has been bought by AMD, and obviously we're going to see a lot of integration there, you know, Nvidia is there.
[00:33:45.000 --> 00:33:50.000]   It's a big, obviously doing really, really well.
[00:33:50.000 --> 00:33:59.000]   So Intel has this, the rumors are that Intel is actually going to be beefing up their discrete graphics chip.
[00:33:59.000 --> 00:34:05.000]   So the possibility of maybe coming out with their own boards or their own integrated chips, is this a good thing for us?
[00:34:05.000 --> 00:34:12.000]   Is competition always good, or are we going to end up with some kind of integrated chip design that means that we get less over time?
[00:34:12.000 --> 00:34:14.000]   Does anyone have any?
[00:34:14.000 --> 00:34:22.000]   It is good, and if Intel's integrated graphics aren't competitive, Apple will look bad in those chip non-integrated graphics.
[00:34:22.000 --> 00:34:34.000]   But remember that a lot of the bad connotation with integrated graphics comes from a time when integrated graphics weren't at all competitive, and today they are for some applications, for some things or not.
[00:34:34.000 --> 00:34:37.000]   But integrated graphics aren't necessarily bad.
[00:34:37.000 --> 00:34:40.000]   Chris, what do you think? Do you think that this is a good thing?
[00:34:40.000 --> 00:34:42.000]   Do you think that this is a good thing?
[00:34:42.000 --> 00:34:44.000]   Yeah, I think it could be a good thing.
[00:34:44.000 --> 00:34:48.000]   And Apple has never been shy about changing vendors.
[00:34:48.000 --> 00:34:56.000]   If it's going to make for a less expensive part for them, they bounce back and forth between Nvidia and ATI.
[00:34:56.000 --> 00:34:59.000]   And they've done the same thing with the innards of the iPod.
[00:34:59.000 --> 00:35:05.000]   They've just changed processors on that because they can get better value out of the parts in there and more capabilities.
[00:35:05.000 --> 00:35:09.000]   So if Intel can provide a compelling product to a price that's attractive to Apple, sure, I think they'll show them.
[00:35:09.000 --> 00:35:14.000]   On the high end, do we really think that an Intel chip is going to compete, for instance?
[00:35:14.000 --> 00:35:21.000]   Because right now for us, I think we can all assume that by the middle of the next year, ATI will be largely dead to us.
[00:35:21.000 --> 00:35:30.000]   But can the Intel chips really compete with the Nvidia chips, for instance, can Intel catch up to where Nvidia is?
[00:35:30.000 --> 00:35:32.000]   Well, on the high end, you have the option.
[00:35:32.000 --> 00:35:37.000]   If you're talking about a Mac Pro, you can put whatever compatible graphics card you can in there.
[00:35:37.000 --> 00:35:39.000]   You have mostly the option.
[00:35:39.000 --> 00:35:45.000]   One of the things that I think Apple has been woefully behind on is actually putting in, allowing us to have a lot of,
[00:35:45.000 --> 00:35:51.000]   especially with the MacBook Pro now, allowing us to have really a lot of truly powerful graphics cards.
[00:35:51.000 --> 00:35:56.000]   We get the 4500 out of Nvidia, but Nvidia has a whole line of Pro cards,
[00:35:56.000 --> 00:36:02.000]   including ones that are very, very important to the upper end production that Apple has not either not given an Nvidia
[00:36:02.000 --> 00:36:07.000]   that support to build their own drivers, because Apple likes to write all its own drivers, and they haven't written them.
[00:36:07.000 --> 00:36:15.000]   And it's fine to give us just one card, but they really need to support on the upper end if they're going to build these machines that have 16 gigabytes of RAM.
[00:36:15.000 --> 00:36:19.000]   They've got to support all of them, don't they?
[00:36:19.000 --> 00:36:25.000]   I don't know that they have to support all of them, but they certainly have to give you something that when you look at the specs,
[00:36:25.000 --> 00:36:29.000]   you say, "By God, I want that machine," rather than jumping to somebody else's machine.
[00:36:29.000 --> 00:36:35.000]   So I think they have to offer compelling products and make enough deals so that you, if you're not impressed with this one,
[00:36:35.000 --> 00:36:42.000]   and you are impressed with that other board, at least you have that one other option or a couple of other options, rather than doing the entire spectrum.
[00:36:42.000 --> 00:36:43.000]   Right.
[00:36:43.000 --> 00:36:50.000]   Cool. Now, also on the hardware end of things, we've got Bootcamp has been upgraded.
[00:36:50.000 --> 00:36:53.000]   How many of you guys are using Bootcamp in one way or another?
[00:36:53.000 --> 00:36:54.000]   Anyone?
[00:36:54.000 --> 00:36:55.000]   I am.
[00:36:55.000 --> 00:36:56.000]   You're using it, Chris?
[00:36:56.000 --> 00:36:59.000]   Does anyone else have an Intel Mac?
[00:36:59.000 --> 00:37:06.000]   I'm using Bootcamp to roll out Mac groups too, as Windows computers for clients.
[00:37:06.000 --> 00:37:07.000]   Okay.
[00:37:07.000 --> 00:37:14.000]   So if a client is for a, so if one of your clients wants a PC, are you suggesting that they just get a Mac and run it over to PC?
[00:37:14.000 --> 00:37:21.000]   I am suggesting that clients that have mixed-use laptops via Apple and image them as needed.
[00:37:21.000 --> 00:37:22.000]   Right.
[00:37:22.000 --> 00:37:35.000]   And a number of, I wrote an article, I'm writing a series of articles on how to use Mac Bootcamp, but I got a lot of response from other people around the country that are doing the same thing.
[00:37:35.000 --> 00:37:43.000]   They're giving their clients Macs, image to Windows so that they don't even know that they're running an app.
[00:37:43.000 --> 00:37:44.000]   Right.
[00:37:44.000 --> 00:37:50.000]   Now, is it, what do you guys think of the, of parallels compared to Bootcamp, for instance?
[00:37:50.000 --> 00:38:00.000]   Parallelism is a more appropriate thing for most Mac users who are savvy with using a virtual, like a virtual PC tech product.
[00:38:00.000 --> 00:38:13.000]   It's, it doesn't work for, obviously, if you're just trying to roll out a Mac book as a Windows machine, that's not a great solution, but it's doing that except for some of this.
[00:38:13.000 --> 00:38:20.000]   And there's also a few people that would benefit from running Windows directly on the hardware, for example, for games.
[00:38:20.000 --> 00:38:25.000]   Other than that, if you just want to run a few, and there's applications, parallelism is a very good product.
[00:38:25.000 --> 00:38:34.000]   I mean, and their parallels is doing okay, I guess I saw a report this week that they sold a hundred thousand copies of, of parallels for running Windows on a Mac.
[00:38:34.000 --> 00:38:39.000]   So it's, they're, this little process of theirs has become fairly successful.
[00:38:39.000 --> 00:38:41.000]   It looks like a lot of people want to do it.
[00:38:41.000 --> 00:38:44.000]   It's a good product and it works well and it looks nice.
[00:38:44.000 --> 00:38:51.000]   And it's competitively priced too, I think that's, I think that's really interesting because one of the problems with virtual PC is that it was really expensive.
[00:38:51.000 --> 00:38:56.000]   You know, given that you, you know, you had to use, all had to also, you know, get all this, I guess it, it also came with Windows though.
[00:38:56.000 --> 00:39:05.000]   That was the part of the distinction there, but the, now the thing is I use, I tend to use Bootcamp, so I'm using Bootcamp for most of the stuff.
[00:39:05.000 --> 00:39:14.000]   The reason I do it is because I'm using Softimage's XSI, which only runs on the, on the PC and it needs a lot of the graphics processing and it needs all of that stuff there.
[00:39:14.000 --> 00:39:20.000]   Now, the one of the things that's important for people listening, if you're using Bootcamp, you do want to do the upgrade because it fixes some keyboard issues.
[00:39:20.000 --> 00:39:26.000]   There were some keyboard mapping issues that were there and I'm just about to start testing it here, but according to this it should be working.
[00:39:26.000 --> 00:39:30.000]   And for instance, in XSI I couldn't actually, you know, delete.
[00:39:30.000 --> 00:39:36.000]   I could only add to my project, but, but deleting through the keyboard was impossible.
[00:39:36.000 --> 00:39:37.000]   And so I'm hoping that, yeah.
[00:39:37.000 --> 00:39:38.000]   Oh, sorry.
[00:39:38.000 --> 00:39:41.000]   Alex, over at the islivesone.com, we're running a poll right now.
[00:39:41.000 --> 00:39:44.000]   We say, "Have you tried Windows on your Mac?"
[00:39:44.000 --> 00:39:48.000]   And it's not a scientific poll, but I thought I'd share the results.
[00:39:48.000 --> 00:39:59.000]   Presently we have 4.3% saying, "Yes, they've tried Parallels, 4.3% saying, "Yes, they've tried Bootcamp, 12.8% saying they've used both, 34% saying, not yet."
[00:39:59.000 --> 00:40:04.000]   And then the camp that I'm in, 44.7% saying, "Are you kidding?"
[00:40:04.000 --> 00:40:13.000]   If I wanted Adwares by Wear and Viruses, I would just buy a PC.
[00:40:13.000 --> 00:40:23.000]   Yeah, I think that I have to admit what's odd about it is that I have barely touched the PC for a long time.
[00:40:23.000 --> 00:40:30.000]   And I've been known earlier in my life to turn down entire jobs because I didn't want to work on a PC.
[00:40:30.000 --> 00:40:38.000]   And I'm using PC's more, I use Windows more now than I did when I was in those times because I can just restart.
[00:40:38.000 --> 00:40:40.000]   And for me, there's a lot of graphic.
[00:40:40.000 --> 00:40:43.000]   What drags me over, which is why people buy PCs in the first place.
[00:40:43.000 --> 00:40:51.000]   And this has made it easy for me, is that what drags me over to the Windows side is that there are applications that aren't available on the Macs.
[00:40:51.000 --> 00:40:55.000]   And of course, what I want them to do is make an OS X version.
[00:40:55.000 --> 00:41:05.000]   And one of the things I'm afraid of is that we're going to see less OS X conversions because it's so easy now to switch over to either using parallels.
[00:41:05.000 --> 00:41:12.000]   Does this really slow down people porting to OS X?
[00:41:12.000 --> 00:41:28.000]   I don't think many people are going to be using Windows Bootcamp parallels things to do software products that are in a way that's going to prevent them from getting adopted natively on Mac OS X, except for hard, possibly with games.
[00:41:28.000 --> 00:41:31.000]   PC games are a huge segment that isn't on the Mac.
[00:41:31.000 --> 00:41:34.000]   And I'm talking about serious PC gamers.
[00:41:34.000 --> 00:41:44.000]   And that's not likely to change anyway, but Bootcamp and two of lesser scenarios actually opens that market up.
[00:41:44.000 --> 00:41:49.000]   And do we really need a native port of some of these games because they don't have any interface.
[00:41:49.000 --> 00:41:53.000]   They don't deal with other applications on desktop.
[00:41:53.000 --> 00:41:56.000]   They're not really related to the operand system much at all.
[00:41:56.000 --> 00:41:58.000]   Why not just run on the Windows?
[00:41:58.000 --> 00:42:08.000]   Well, mine is not so much games as much as a graphics person. There's a much of professional high-end graphics tools that are only available on the PC.
[00:42:08.000 --> 00:42:18.000]   And we were waiting for them thinking that they were going to port over, but now that you can just restart a lot of them when you talk to them privately, they're trying to now figure out whether they should actually do the port or not.
[00:42:18.000 --> 00:42:24.000]   So that's the issue that may affect some of us through all of that.
[00:42:24.000 --> 00:42:31.000]   But anyway, also on the hardware side, have you guys, has anyone used ITV?
[00:42:31.000 --> 00:42:34.000]   Yeah. Do you like it?
[00:42:34.000 --> 00:42:36.000]   I do. It's not Tivo yet.
[00:42:36.000 --> 00:42:37.000]   Right.
[00:42:37.000 --> 00:42:42.000]   Because one of the things that my main complaint about ITV is it doesn't do IR blasting.
[00:42:42.000 --> 00:42:44.000]   So what's IR blasting?
[00:42:44.000 --> 00:42:49.000]   Oh, I have a satellite set about here because I'm in the bloonies.
[00:42:49.000 --> 00:43:02.000]   And in order to use Tivo, I have to connect something called an IR blaster, which is a little cable that runs out of the back of my satellite, or out of the back of the Tivo, and points two little LEDs at the front of my satellite receiver.
[00:43:02.000 --> 00:43:11.000]   So that when Tivo wants to change channels because of a schedule, it sends out that little IR blast to the satellite receiver, and then it changes channels for me.
[00:43:11.000 --> 00:43:13.000]   ITV doesn't do that.
[00:43:13.000 --> 00:43:18.000]   It's a product that's manufactured in Germany, and they don't do a lot of that stuff.
[00:43:18.000 --> 00:43:25.000]   They have open cable and a lot of digital over-the-air signals, which you can do easily.
[00:43:25.000 --> 00:43:27.000]   You can change channels with no problem on the ITV.
[00:43:27.000 --> 00:43:33.000]   But here in the States, where we have encrypted cable and satellite, you really need something.
[00:43:33.000 --> 00:43:42.000]   If you're going to make a useful schedule that's going to change channels for you, and it doesn't do it, there are really arcane methods for doing it by using a USB IR blaster plus an Apple screw.
[00:43:42.000 --> 00:43:44.000]   Things to make that happen.
[00:43:44.000 --> 00:43:46.000]   But nothing seamless.
[00:43:46.000 --> 00:43:49.000]   No, I've done it once, and it took like a day and a half to set it up.
[00:43:49.000 --> 00:43:55.000]   And once you get it going, it's okay, but using it through iCal, and it's just monstrous.
[00:43:55.000 --> 00:43:57.000]   But the picture is good.
[00:43:57.000 --> 00:44:02.000]   I'm using an older ITV, and I'm actually going to be reviewing a couple of new products.
[00:44:02.000 --> 00:44:04.000]   And it looks fine.
[00:44:04.000 --> 00:44:11.000]   I've got my satellite box set up here to record HBO on Sunday night, so I get deadwood, and it's got a nice little button.
[00:44:11.000 --> 00:44:14.000]   It rips it directly to my iPod automatically.
[00:44:14.000 --> 00:44:18.000]   That's one of the advantages over the TiVo thing, is that it's really portable.
[00:44:18.000 --> 00:44:23.000]   There's nothing, there's no DRM, there's no in the box kind of control.
[00:44:23.000 --> 00:44:26.000]   It's really all available all the time.
[00:44:26.000 --> 00:44:33.000]   Yeah, and it is great, because you can get into your TiVo if you have to, if you go through a series of hacks.
[00:44:33.000 --> 00:44:36.000]   But there are a lot of people who have no idea how to do it.
[00:44:36.000 --> 00:44:38.000]   The instructions aren't terribly clear.
[00:44:38.000 --> 00:44:42.000]   If you can do command line stuff and do Unix, you can get into it.
[00:44:42.000 --> 00:44:45.000]   But using ITV, you're set.
[00:44:45.000 --> 00:44:46.000]   You don't have to worry about that at all.
[00:44:46.000 --> 00:44:50.000]   And the difference is, I have both the old digital and the analog.
[00:44:50.000 --> 00:44:58.000]   What's newsworthy right now is that A, you can now get a tuner that will work with both analog and digital.
[00:44:58.000 --> 00:45:05.000]   So this new little box that they just came out with this week, I believe, will let you bring analog signals or digital signals in and record them.
[00:45:05.000 --> 00:45:08.000]   The second thing is, and this has been out for a little bit, but these things are we.
[00:45:08.000 --> 00:45:11.000]   I mean, they're like, this is like the size of like a USB key now.
[00:45:11.000 --> 00:45:18.000]   Yeah, they just plug right into the port and it used to be, you'd have to get an ITV 500 to do over the air HD.
[00:45:18.000 --> 00:45:21.000]   And now you've got this little stick that does it for $150.
[00:45:21.000 --> 00:45:23.000]   Yeah, and it's crazy when you look at it.
[00:45:23.000 --> 00:45:31.000]   I mean, I've done it, they let, they lent one to us and it was, I couldn't believe, you know, that I'm sitting there watching it, you know, in our office.
[00:45:31.000 --> 00:45:36.000]   And it was just, it was pulling these HD signals, some of them over the air straight in.
[00:45:36.000 --> 00:45:39.000]   It's really good in some parts of San Francisco.
[00:45:39.000 --> 00:45:42.000]   In a lot of San Francisco, you can't get anything. I mean, if you're not plugged into cable.
[00:45:42.000 --> 00:45:44.000]   So, but I was just pulling off the air.
[00:45:44.000 --> 00:45:48.000]   So anyway, it's kind of a cool little piece there.
[00:45:48.000 --> 00:45:55.000]   And if you're using it, of course, the rumors are flying about around the new, is there going to be a Wi-Fi iPod?
[00:45:55.000 --> 00:45:57.000]   Now, the rumors are that there's going to be a Wi-Fi iPod.
[00:45:57.000 --> 00:46:02.000]   Apple says, "No, there's not going to be a Wi-Fi." They're pretty adamant about it, too.
[00:46:02.000 --> 00:46:04.000]   You know, usually Apple doesn't say anything.
[00:46:04.000 --> 00:46:09.000]   So do we, do we think we're going to get a Wi-Fi iPod? Does anyone, does anyone wait and anyone holding their breath?
[00:46:09.000 --> 00:46:14.000]   Why is the, the, the, the, the, the, the, the, I don't know, I'm sorry, say that again?
[00:46:14.000 --> 00:46:18.000]   What is the, what is the idea that you'd be able to synchronously?
[00:46:18.000 --> 00:46:26.000]   I think that the idea, I mean, all these other upcoming ones are really, you know, because of like the Zoom,
[00:46:26.000 --> 00:46:33.000]   Microsoft's Zoom player is expected to be wireless, where you'd be able to theoretically be able to sync with your computer.
[00:46:33.000 --> 00:46:41.000]   You'd be able to download, you know, theoretically be able to download songs, you know, while you're sitting at Starbucks.
[00:46:41.000 --> 00:46:44.000]   You know, you wouldn't have to go through your computer.
[00:46:44.000 --> 00:46:46.000]   I have to admit that I find it.
[00:46:46.000 --> 00:46:50.000]   I've gotten to the point where I find it a little cumbersome, for instance, to get a podcast and have to plug it into my computer.
[00:46:50.000 --> 00:46:57.000]   I'd love to have my iPod at home be syncing to my podcasts without ever plugging into my computer.
[00:46:57.000 --> 00:47:01.000]   I think that's the, I think that's what, what people think might happen.
[00:47:01.000 --> 00:47:05.000]   Does anyone, do people, do we, do we think we're going to see an iPod, a Wi-Fi iPod this, this fall?
[00:47:05.000 --> 00:47:15.000]   That's kind of an interesting idea that the Wi-Fi sync, although Wi-Fi compared to Firewire or USB 2, is an over-energy slower.
[00:47:15.000 --> 00:47:16.000]   Oh, yeah.
[00:47:16.000 --> 00:47:21.000]   Yeah.
[00:47:21.000 --> 00:47:40.000]   It's syncing with my iPod, being, when I'm syncing in iTunes and I'm getting this week in tech or Mac break weekly, I am, that's happening at whatever speed it's happening at, but it's still over Wi-Fi to my laptop at home, you know, because I don't have anything at
[00:47:40.000 --> 00:47:48.000]   the Internet core at home. So, so it's that same speed, it's just that the iPod, you know, if I leave the iPod plugged into something, it would just go full.
[00:47:48.000 --> 00:47:52.000]   Are you talking about wireless connecting to your computer to download?
[00:47:52.000 --> 00:47:54.000]   No, I think it's connected to the Internet.
[00:47:54.000 --> 00:47:56.000]   I think I'm talking about connecting to the Internet.
[00:47:56.000 --> 00:48:01.000]   Okay, so I would say wireless connecting to your computer would be somewhat slow.
[00:48:01.000 --> 00:48:02.000]   Yeah, yeah, absolutely.
[00:48:02.000 --> 00:48:11.000]   The Internet would be insane, because it would require huge amounts of processing. I mean, the iPod is a product.
[00:48:11.000 --> 00:48:17.000]   The reason it's called the pod is because it has this note, there's no brain in it. I mean, obviously there is a brain in it, and it does a lot of processing.
[00:48:17.000 --> 00:48:22.000]   What I'm saying is there's very little that it has to actually do. All it has to do is play stuff back.
[00:48:22.000 --> 00:48:29.000]   All the, all the actual sorting and content and management and everything is, and the DRM is all handled by the Mac.
[00:48:29.000 --> 00:48:36.000]   So when you hand from sync the Mac to the iPad, which you're iPad, all you're doing is copying content.
[00:48:36.000 --> 00:48:48.000]   If you delegate all that work of getting podcasts and managing, you know, basically put iTunes on the iPod, you're going to have a much more expensive iPod.
[00:48:48.000 --> 00:48:51.000]   And it's going to use batteries like no tomorrow.
[00:48:51.000 --> 00:48:58.000]   Well, I mean, one thing, one argument about that though is that the number one is the PSP does this already.
[00:48:58.000 --> 00:49:00.000]   You know, the PSP you can, you can.
[00:49:00.000 --> 00:49:02.000]   Yeah, it needs to be as a computer into itself.
[00:49:02.000 --> 00:49:08.000]   But, and a lot of people will say though that the iPod has a lot more horsepower hidden in there than they've ever used.
[00:49:08.000 --> 00:49:15.000]   You know, whatever's going on in that chip, it's a lot, there's a lot more there than what Apple is actually using in the process.
[00:49:15.000 --> 00:49:19.000]   And I don't think we're talking about possibly a web browser, but I think that...
[00:49:19.000 --> 00:49:25.000]   Well, there's crazy USB capacity running the iPod, you know, it's decoding video.
[00:49:25.000 --> 00:49:31.000]   But putting all that work into managing seems like you're a peanut butter.
[00:49:31.000 --> 00:49:35.000]   So to have on a device that's designed to keep the iPod.
[00:49:35.000 --> 00:49:36.000]   Right.
[00:49:36.000 --> 00:49:42.000]   I would like to see a, you know, a Newton for Apple that had all those features in it, but I kind of don't think that's been added.
[00:49:42.000 --> 00:49:43.000]   Anyone else?
[00:49:43.000 --> 00:49:48.000]   Does anyone, do we think that we're gonna, does anyone, does anyone care whether they see a wireless iPod?
[00:49:48.000 --> 00:49:52.000]   I don't care, but I sure as heck love to have a Newton again.
[00:49:52.000 --> 00:50:05.000]   Yeah, I bought the, I bought the first Newton in the big New York opening and I tell you what, of all my prized possessions in my life, at the time I bought it, that was, that was my favorite thing and I sure miss it.
[00:50:05.000 --> 00:50:09.000]   Because everything I've had since just isn't as cool.
[00:50:10.000 --> 00:50:25.000]   Yeah, I, for me, you know, I'm gonna be happy when I have my, my wireless, my wireless iPod that can do GPS so I can look at little maps and they can play music, depending on where, or more importantly directions depending on where I am.
[00:50:25.000 --> 00:50:31.000]   And it can, I don't really care about answering the phone because if it's wireless for me, all I want is iChat.
[00:50:31.000 --> 00:50:39.000]   You know, in the, in my know, and we've already discussed that this will take a lot more processing power and more batteries and everything else, but I'd love to be able to do iChatting.
[00:50:39.000 --> 00:50:46.000]   Directly from my, from my iPod, I probably use my, my phone half as much, especially you start.
[00:50:46.000 --> 00:50:47.000]   It'd be great to have some nice stuff.
[00:50:47.000 --> 00:50:53.000]   Do you, do you put any stock in any of those, you know, I'm sure we're not seeing the rounds of, like, think secret and apple insider.
[00:50:53.000 --> 00:51:03.000]   The, those patent claims, or I'm sorry, the patent filings where they have, there's images of these touch, it looks like a larger tablet, it certainly doesn't look like an iPod.
[00:51:03.000 --> 00:51:10.000]   It's a larger form tablet device. Do we think there's any possibility of something that we haven't really considered yet being in the works or?
[00:51:10.000 --> 00:51:11.000]   I mean that's.
[00:51:11.000 --> 00:51:12.000]   No, no, no, no.
[00:51:12.000 --> 00:51:16.000]   I hope so. I hope so. I'd like to be surprised.
