
[00:00:00.000 --> 00:00:04.000]   [music]
[00:16:31.640 --> 00:16:32.840]   We certainly did.
[00:16:32.840 --> 00:16:33.840]   And we talked about it.
[00:16:33.840 --> 00:16:35.680]   He said there'll be Blu-ray drives in them.
[00:16:35.680 --> 00:16:36.680]   I think...
[00:16:36.680 --> 00:16:40.280]   Did you actually hear him say it on the actual podcast?
[00:16:40.280 --> 00:16:41.280]   On Ignatian, no.
[00:16:41.280 --> 00:16:46.400]   But we have close enough relationship with Kevin that I hear it from everybody who heard
[00:16:46.400 --> 00:16:47.400]   Kevin.
[00:16:47.400 --> 00:16:48.400]   Why, you think he didn't say that?
[00:16:48.400 --> 00:16:51.040]   Well, I never got a chance to watch it.
[00:16:51.040 --> 00:16:52.040]   But...
[00:16:52.040 --> 00:16:53.040]   I think he said it.
[00:16:53.040 --> 00:16:58.360]   There was a site that reported on the live report before the podcast went up and said,
[00:16:58.360 --> 00:17:01.080]   "Oh, Kevin Rose says that Blu-ray drives are coming in MacBooks."
[00:17:01.080 --> 00:17:05.080]   And then I later heard from a couple of people that, "Oh, Rose said that this was his,
[00:17:05.080 --> 00:17:06.280]   quote-unquote, "bad source."
[00:17:06.280 --> 00:17:07.280]   So what...
[00:17:07.280 --> 00:17:08.280]   I'm not sure how much you...
[00:17:08.280 --> 00:17:10.960]   Yeah, he did qualify it that way, yes.
[00:17:10.960 --> 00:17:14.680]   So you know, I mean, to be fair, you know, Kevin Rose has had sort of ups and downs in
[00:17:14.680 --> 00:17:15.680]   the rumors stuff.
[00:17:15.680 --> 00:17:18.240]   I think he's a little more cautious than he had been...
[00:17:18.240 --> 00:17:19.800]   He was so right on with the...
[00:17:19.800 --> 00:17:24.400]   With the last refresh on the Nano that I think people give him a lot of credit.
[00:17:24.400 --> 00:17:27.040]   Yeah, and he deserves credit for that.
[00:17:27.040 --> 00:17:29.440]   Well, he's on the pipeline for this stuff.
[00:17:29.440 --> 00:17:30.440]   He did not blog about it.
[00:17:30.440 --> 00:17:32.320]   So to his credit there, he did not...
[00:17:32.320 --> 00:17:34.320]   It was only on Dignation.
[00:17:34.320 --> 00:17:39.400]   But I think Scott and Alex, I think we poo-poot it at the time.
[00:17:39.400 --> 00:17:44.240]   Well, I tend to look at most of these rumors with a certain amount of skepticism only because
[00:17:44.240 --> 00:17:48.040]   I know that Apple does a fair amount of seeding of false rumors.
[00:17:48.040 --> 00:17:49.760]   Oh, that's interesting.
[00:17:49.760 --> 00:17:52.320]   Yeah, they seed false rumors in there.
[00:17:52.320 --> 00:17:55.520]   And I know that's one of the ways that they search out employees who are in violation
[00:17:55.520 --> 00:17:56.520]   of the NDA.
[00:17:56.520 --> 00:17:57.520]   Right.
[00:17:57.520 --> 00:17:59.680]   Like, let's give Joe Bob over there this rumor.
[00:17:59.680 --> 00:18:02.560]   And if he's the only one that we're going to tell this to and if it gets out, well, no
[00:18:02.560 --> 00:18:03.560]   Joe Bob did it.
[00:18:03.560 --> 00:18:05.440]   I mean, there's some stuff like that.
[00:18:05.440 --> 00:18:11.280]   I think that, you know, what's interesting is that this is actually part of Apple's PR
[00:18:11.280 --> 00:18:12.280]   strategy.
[00:18:12.280 --> 00:18:15.080]   They need, you know, our guests' rumor site.
[00:18:15.080 --> 00:18:18.880]   If they didn't want them, they would simply put them to bed by putting out press releases
[00:18:18.880 --> 00:18:21.480]   like everybody else does announcing what they're going to do.
[00:18:21.480 --> 00:18:22.480]   Right.
[00:18:22.480 --> 00:18:24.280]   I think it is.
[00:18:24.280 --> 00:18:31.720]   I think the problem, of course, or the challenge really gets into the issue of if the hype gets
[00:18:31.720 --> 00:18:35.440]   too big, you know, a lot of times people can feel disappointed, you know, if we're expecting
[00:18:35.440 --> 00:18:43.680]   to see an $899 or $799 laptop and we don't get it, you know, then the announcements have
[00:18:43.680 --> 00:18:45.960]   less impact.
[00:18:45.960 --> 00:18:55.920]   Now, Jason Calicanis also said pretty definitively that there would be an Apple TV with an HDTV
[00:18:55.920 --> 00:19:00.560]   with an LCD TV with an Apple TV like capability didn't come true.
[00:19:00.560 --> 00:19:04.520]   But I don't think Jason said necessarily that would be the announcement this time around.
[00:19:04.520 --> 00:19:07.360]   You think it's still credible, Arnold?
[00:19:07.360 --> 00:19:08.360]   It's possible.
[00:19:08.360 --> 00:19:13.120]   There's been talk about an Apple television for a while and I don't know how much it makes
[00:19:13.120 --> 00:19:14.600]   sense though, I guess.
[00:19:14.600 --> 00:19:18.680]   Does this Apple really want to get into a television or business for them, isn't it?
[00:19:18.680 --> 00:19:19.680]   Right.
[00:19:19.680 --> 00:19:20.680]   I guess anything is possible.
[00:19:20.680 --> 00:19:22.960]   It's certainly been talked about enough.
[00:19:22.960 --> 00:19:26.560]   But right, Calicanis didn't say, oh, it's coming next week.
[00:19:26.560 --> 00:19:31.560]   I'll tell you what, a 24-inch cinema display and an Apple TV is about as close to a television
[00:19:31.560 --> 00:19:32.920]   as most people need to get.
[00:19:32.920 --> 00:19:33.920]   Yeah.
[00:19:33.920 --> 00:19:34.920]   What a great combination.
[00:19:34.920 --> 00:19:36.280]   You know, I like that news display.
[00:19:36.280 --> 00:19:38.120]   Does that have HDMI?
[00:19:38.120 --> 00:19:39.120]   Scott on the new display?
[00:19:39.120 --> 00:19:40.120]   I don't know.
[00:19:40.120 --> 00:19:41.760]   I've ordered it, but they're not shipping yet.
[00:19:41.760 --> 00:19:43.560]   So it's about a month until I get mine.
[00:19:43.560 --> 00:19:47.480]   I don't know if it has an HDMI port and I know it and I do know that it has some sort of
[00:19:47.480 --> 00:19:51.280]   new fangled connector yet another connector to buy.
[00:19:51.280 --> 00:19:53.200]   But I kind of don't.
[00:19:53.200 --> 00:19:56.600]   I keep on feeling like the one thing that I'm surprised at is that we don't just see
[00:19:56.600 --> 00:20:00.880]   everybody just, I guess it's probably some kind of royalty issue.
[00:20:00.880 --> 00:20:04.680]   But I just really want to see my Max just show up with HDMI connectors, you know, and
[00:20:04.680 --> 00:20:08.200]   the monitors and let's just move past this VGA, DVI.
[00:20:08.200 --> 00:20:10.640]   I don't mind display port.
[00:20:10.640 --> 00:20:12.480]   The problem is that no TV is supported.
[00:20:12.480 --> 00:20:14.440]   It's really kind of more of a computer standard.
[00:20:14.440 --> 00:20:15.440]   So you'll get a cable.
[00:20:15.440 --> 00:20:16.560]   You'll like the DVI one.
[00:20:16.560 --> 00:20:18.560]   You can get a DVI to HDMI cable.
[00:20:18.560 --> 00:20:22.680]   So now you'll have a display port to HDMI cable that you'll buy separately.
[00:20:22.680 --> 00:20:26.840]   It's just that it would be nice just people who buy HDMI cables and just, you know, and
[00:20:26.840 --> 00:20:30.920]   standardize it with like everything else, you know.
[00:20:30.920 --> 00:20:35.240]   You talk a little bit of a near article Arnold about how to, what's a good way to vet these
[00:20:35.240 --> 00:20:37.240]   rumors going forward?
[00:20:37.240 --> 00:20:38.880]   What kinds of things should you look for?
[00:20:38.880 --> 00:20:41.440]   Well, I mean, I think, like I said, a lot of you.
[00:20:41.440 --> 00:20:46.160]   You look for, I should say, you didn't get stung, for instance, by the Steve Jobs Heart
[00:20:46.160 --> 00:20:50.360]   Attack story that CNN put on his eye report.
[00:20:50.360 --> 00:20:52.760]   You were quick to turn it down.
[00:20:52.760 --> 00:20:53.760]   Right.
[00:20:53.760 --> 00:20:57.280]   You know, I mean, obviously the magnitude of the rumor sort of requires more or less
[00:20:57.280 --> 00:20:58.280]   betting.
[00:20:58.280 --> 00:21:04.400]   You know, someone tells me that the new MacBooks are going to, you know, be 100 megahertz faster
[00:21:04.400 --> 00:21:05.400]   than the old.
[00:21:05.400 --> 00:21:06.400]   Yeah.
[00:21:06.400 --> 00:21:07.400]   It's, you know, who cares?
[00:21:07.400 --> 00:21:10.880]   No one's, it's not going to have any impact, you know, or if there's like a new mouse color,
[00:21:10.880 --> 00:21:12.480]   you know, some minor rumor.
[00:21:12.480 --> 00:21:16.440]   You know, obviously the impact of that's less if you, you know, if you choose to report
[00:21:16.440 --> 00:21:19.480]   it or not report it, that's no one's going to care in the long way.
[00:21:19.480 --> 00:21:23.400]   You may be right or wrong, but you know, it's not going to drop out while stock, you know.
[00:21:23.400 --> 00:21:27.320]   Steve Jobs having a heart attack and being in the, in the hospital is a pretty major
[00:21:27.320 --> 00:21:28.320]   rumor.
[00:21:28.320 --> 00:21:31.680]   I would have required a lot of confirmation on that before running with it.
[00:21:31.680 --> 00:21:36.600]   And the other issues, at least I have the benefit of when someone anonymous submits to
[00:21:36.600 --> 00:21:41.880]   the side, I know sort of what IP address it came from, and then sort of the story that
[00:21:41.880 --> 00:21:47.120]   rumor came from an proxy anonymous proxy IP address that also had been used to spam
[00:21:47.120 --> 00:21:48.760]   the forms in the past.
[00:21:48.760 --> 00:21:51.440]   So I didn't put much credibility into it.
[00:21:51.440 --> 00:21:57.760]   Then I saw that it was being promoted on 4chan as like a, you know, let's get, let's
[00:21:57.760 --> 00:21:58.760]   yeah, right.
[00:21:58.760 --> 00:22:01.960]   Let's, let's, you know, mess with everyone and promote this on dig.
[00:22:01.960 --> 00:22:04.920]   So at that point, it's pretty much just a lot of credibility.
[00:22:04.920 --> 00:22:05.920]   Yeah.
[00:22:05.920 --> 00:22:11.320]   So, and then, but beyond that, for the other rumors, you know, like I said in the article
[00:22:11.320 --> 00:22:16.120]   is basically, I mean, if, if it comes from another site, you basically have to use that
[00:22:16.120 --> 00:22:20.000]   site's reputation as a, you know, as proxy for their sources.
[00:22:20.000 --> 00:22:26.120]   So you know, some sites are a little more vigorous about their sources and will, you
[00:22:26.120 --> 00:22:27.760]   know, care about the reputation.
[00:22:27.760 --> 00:22:29.880]   Apple insiders does a really good job with it.
[00:22:29.880 --> 00:22:32.560]   You know, if they say something, it's usually true.
[00:22:32.560 --> 00:22:34.440]   And you know, no one's 100%.
[00:22:34.440 --> 00:22:39.880]   But I have confidence that they're not making stuff up just to get traffic sites that don't
[00:22:39.880 --> 00:22:41.800]   normally do Apple rumors.
[00:22:41.800 --> 00:22:43.360]   Inquisitor being one of them.
[00:22:43.360 --> 00:22:48.200]   And you just got to be on, you know, a little more uncertain because you don't know if they
[00:22:48.200 --> 00:22:53.240]   know what they're talking about, if they actually have sources or if they're being duped, like
[00:22:53.240 --> 00:22:58.560]   the heart attack story, because it's, for whatever reason, Apple rumors attracts a lot
[00:22:58.560 --> 00:23:03.440]   of people who try to try to trick people or try to take people out.
[00:23:03.440 --> 00:23:07.680]   So I thought it was really surprising how accurate John Gruber turned out to be.
[00:23:07.680 --> 00:23:12.480]   Not traditionally a source of Macintosh rumors, although certainly a very respected Apple
[00:23:12.480 --> 00:23:13.480]   commentator.
[00:23:13.480 --> 00:23:14.480]   He got it right on.
[00:23:14.480 --> 00:23:15.640]   He got the date.
[00:23:15.640 --> 00:23:21.040]   He described the new laptops in great detail.
[00:23:21.040 --> 00:23:22.760]   He obviously had a source somewhere.
[00:23:22.760 --> 00:23:23.760]   Yeah.
[00:23:23.760 --> 00:23:28.880]   I think Gruber is well connected in that he certainly has contacts in or around Apple.
[00:23:28.880 --> 00:23:33.760]   I think he's usually a little more reserved about what he's willing to say publicly, you
[00:23:33.760 --> 00:23:38.640]   know, whether that's his own choice or his contacts prefer him not to.
[00:23:38.640 --> 00:23:43.720]   But he's the one he nailed the date well-headed of advanced, well in advance of the date of
[00:23:43.720 --> 00:23:45.200]   the October 14th date.
[00:23:45.200 --> 00:23:48.240]   He didn't, and then he pretty much detailed everything that was coming out.
[00:23:48.240 --> 00:23:51.040]   Though that was right at the night before the event.
[00:23:51.040 --> 00:23:53.280]   So I mean, at that point, the image.
[00:23:53.280 --> 00:23:54.520]   Everybody had the pictures by then.
[00:23:54.520 --> 00:23:56.040]   Yeah, a lot of stuff had already come out.
[00:23:56.040 --> 00:24:00.600]   But I mean, that being said, he knew stuff that was clearly from, and that being said,
[00:24:00.600 --> 00:24:03.640]   Apple certainly lets more people know the closer it gets to the event.
[00:24:03.640 --> 00:24:08.400]   So it looks like the real leaks are the manufacturers in China and Taiwan right now.
[00:24:08.400 --> 00:24:09.920]   This is where they seem to be coming out of.
[00:24:09.920 --> 00:24:12.440]   Yeah, that's where the big stuff came out this time.
[00:24:12.440 --> 00:24:16.760]   And it's always a little hard to tell with internet photos because they never come from
[00:24:16.760 --> 00:24:17.760]   the same source.
[00:24:17.760 --> 00:24:22.880]   So you can't be like, well, these are definitely, this is definitely coming from someone who
[00:24:22.880 --> 00:24:23.880]   knows.
[00:24:23.880 --> 00:24:29.840]   Yeah, there was that one site, Apple.pro, which seems to be a Taiwanese site that had images
[00:24:29.840 --> 00:24:36.520]   back in July, which turned out to be accurate for the MacBook Pro exterior enclosure.
[00:24:36.520 --> 00:24:40.120]   But yeah, then they had some other images that were not right.
[00:24:40.120 --> 00:24:41.840]   So it's always a mixed bag.
[00:24:41.840 --> 00:24:47.640]   But definitely, I think Chinese slash Taiwanese web forms and whatnot tend to be a major source
[00:24:47.640 --> 00:24:50.800]   because obviously these machines have to be manufactured somewhere.
[00:24:50.800 --> 00:24:56.520]   And as you approach the ship date, someone in China is looking at these things running
[00:24:56.520 --> 00:24:57.520]   off the assembly line.
[00:24:57.520 --> 00:25:00.200]   So they're going to someone might snag one or take a picture.
[00:25:00.200 --> 00:25:03.280]   How do you vet pictures when you look at pictures?
[00:25:03.280 --> 00:25:04.400]   It's hard to vet pictures.
[00:25:04.400 --> 00:25:10.200]   I mean, most, I mean, honestly, rule of thumb is if it's an internet picture is probably
[00:25:10.200 --> 00:25:11.200]   fake.
[00:25:11.200 --> 00:25:14.640]   If you go by that, you're pretty much almost always right.
[00:25:14.640 --> 00:25:21.680]   But certain things like these, some of them are too perfect.
[00:25:21.680 --> 00:25:27.400]   There are a lot of ad copies, images that look like they're supposed to be the new Mac
[00:25:27.400 --> 00:25:30.280]   ad cop, your ad images, ad website images.
[00:25:30.280 --> 00:25:31.800]   And those actually have never been true.
[00:25:31.800 --> 00:25:32.800]   I don't know.
[00:25:32.800 --> 00:25:33.800]   They've always fake.
[00:25:33.800 --> 00:25:34.800]   In fact, they're so badly done.
[00:25:34.800 --> 00:25:36.400]   They never use the right font.
[00:25:36.400 --> 00:25:39.200]   They're poorly grammatically errors.
[00:25:39.200 --> 00:25:42.760]   I mean, they're obvious almost all the time.
[00:25:42.760 --> 00:25:45.080]   All your facts are belong to us.
[00:25:45.080 --> 00:25:46.080]   Right.
[00:25:46.080 --> 00:25:51.320]   So it seems clear that Apple's ad team or website design.
[00:25:51.320 --> 00:25:52.320]   They're not leaking.
[00:25:52.320 --> 00:25:53.320]   They're not leaking.
[00:25:53.320 --> 00:25:54.480]   I would ignore those.
[00:25:54.480 --> 00:25:56.400]   They haven't had any turnover there in a while.
[00:25:56.400 --> 00:25:57.640]   So that's how you know they're not.
[00:25:57.640 --> 00:25:58.640]   Yeah, exactly.
[00:25:58.640 --> 00:26:00.000]   I want to ask a quick question.
[00:26:00.000 --> 00:26:05.880]   What what what what duty do you feel to report rumors in terms of, okay, do you report all
[00:26:05.880 --> 00:26:08.880]   rumors or do you and say, okay, I really don't believe this one.
[00:26:08.880 --> 00:26:14.040]   But here it is, or do you only try to report the ones that you think have merit?
[00:26:14.040 --> 00:26:18.600]   Well, I will for the ones that I feel like have merit come from major sites, major sources.
[00:26:18.600 --> 00:26:23.360]   I'll report those, of course, and happy to report those and certainly give credit to sites
[00:26:23.360 --> 00:26:26.280]   that do reliably provide information.
[00:26:26.280 --> 00:26:31.240]   Like, I mean, nine to five Mac is a relative newcomer to the whole Mac Apple rumor web,
[00:26:31.240 --> 00:26:32.240]   whatnot.
[00:26:32.240 --> 00:26:35.200]   But they clearly have some sources that are that are real.
[00:26:35.200 --> 00:26:41.800]   So I'll be happy to post rumors by them with, you know, with that, you know, for whatever
[00:26:41.800 --> 00:26:42.800]   reason.
[00:26:42.800 --> 00:26:48.080]   The the other rumors that a lot of it depends on where they're coming from and how much
[00:26:48.080 --> 00:26:50.400]   exposure they've gotten already.
[00:26:50.400 --> 00:26:55.560]   Certainly the $800 Mac book rumor, I wasn't real happy about because there were some other
[00:26:55.560 --> 00:27:00.000]   issues because it came from, you know, a site that hadn't really been a rumor site before
[00:27:00.000 --> 00:27:05.600]   and also had some issues about like that some factual errors in it, like that Apple sends
[00:27:05.600 --> 00:27:10.960]   their retailers, priceless 10 days in advance, which is not really true.
[00:27:10.960 --> 00:27:13.920]   But once again, but you know, I'm not the only site out there.
[00:27:13.920 --> 00:27:19.200]   So certainly the stories can gain traction without my involvement.
[00:27:19.200 --> 00:27:22.720]   You know, certainly the end gadget and Gizmodo both have very large readerships and they
[00:27:22.720 --> 00:27:25.720]   may post things that that come out that are less credible.
[00:27:25.720 --> 00:27:29.600]   Now, I'll probably I'll usually if something gains enough traction, I'll post about it
[00:27:29.600 --> 00:27:36.480]   with some doubts or some, you know, you know, some qualifications depending on on what some
[00:27:36.480 --> 00:27:38.160]   what the particular rumor is.
[00:27:38.160 --> 00:27:43.480]   And then for stuff that comes in anonymously, just like random tips, it that that that that
[00:27:43.480 --> 00:27:48.440]   I require a little more fact checking or a little more verification because then I'm
[00:27:48.440 --> 00:27:52.520]   putting my name on it and saying, well, this is what I've heard.
[00:27:52.520 --> 00:27:57.560]   You know, I don't I don't want to put you know, I want to I want to keep some credibility
[00:27:57.560 --> 00:28:02.440]   to the site if I if I hear something, I just want to be pretty sure about it before I post
[00:28:02.440 --> 00:28:03.440]   it.
[00:28:03.440 --> 00:28:05.000]   Well, Arnold, we really appreciate your joining us.
[00:28:05.000 --> 00:28:06.000]   I love Mac Rovers.
[00:28:06.000 --> 00:28:08.040]   We steal from you religiously.
[00:28:08.040 --> 00:28:11.160]   So I think every once in a while we should really put you on the show.
[00:28:11.160 --> 00:28:12.280]   Give you some credit.
[00:28:12.280 --> 00:28:18.040]   If you want to know what's going on, MacRumers.com just one last question.
[00:28:18.040 --> 00:28:21.600]   And Arne just posted a story saying the Mac mini may be dead.
[00:28:21.600 --> 00:28:26.280]   I wasn't Apple TV kind of then we'd write the obituary for Apple TV a few months ago
[00:28:26.280 --> 00:28:31.840]   to do you think a new mini maybe new iMacs anytime soon?
[00:28:31.840 --> 00:28:34.400]   The the Mac mini rumor.
[00:28:34.400 --> 00:28:38.240]   I mean, it's a new rumor today, but it's been talked about Mac mini being just it's do.
[00:28:38.240 --> 00:28:39.680]   It's the one thing that's really do.
[00:28:39.680 --> 00:28:42.400]   Yeah, I mean, they've been talking about I mean, but there've been rumors saying that
[00:28:42.400 --> 00:28:44.760]   it's going away for over a year now.
[00:28:44.760 --> 00:28:47.040]   And then there was another rumor saying, Oh, no, it's coming back.
[00:28:47.040 --> 00:28:50.040]   I mean, clearly, Apple's neglecting that that model regardless.
[00:28:50.040 --> 00:28:55.080]   So I don't know what to make of it with this most recent report from Gizmodo in that I
[00:28:55.080 --> 00:29:00.280]   trust Gizmodo that they've heard that that this is a case that these European retailers
[00:29:00.280 --> 00:29:03.080]   are saying you don't expect any more Mac minis.
[00:29:03.080 --> 00:29:05.240]   But you know, it's been heard before.
[00:29:05.240 --> 00:29:06.880]   So it's hard to hard to say for sure.
[00:29:06.880 --> 00:29:13.360]   I don't know if the Apple TVs really at risk of the same fate because I think Apple's
[00:29:13.360 --> 00:29:22.360]   jobs have said Apple TV sort of a hobby.
[00:29:22.360 --> 00:29:25.520]   So I think they can let that go for a while, even if it doesn't take off.
[00:29:25.520 --> 00:29:26.520]   Right.
[00:29:26.520 --> 00:29:27.520]   And how about the IMAX?
[00:29:27.520 --> 00:29:30.520]   Do you think we'll see new IMAX before the end of the.
[00:29:30.520 --> 00:29:31.520]   That's what they say.
[00:29:31.520 --> 00:29:32.520]   That's what Apple insider said.
[00:29:32.520 --> 00:29:33.520]   And it seems.
[00:29:33.520 --> 00:29:34.520]   They're pretty reliable.
[00:29:34.520 --> 00:29:35.520]   Seems like they were on on point before.
[00:29:35.520 --> 00:29:36.520]   So although it's surprised to me, it sounds like it'll be a minor update though.
[00:29:36.520 --> 00:29:40.960]   I mean, it's only been it's it hasn't been that long since they've been updated.
[00:29:40.960 --> 00:29:43.320]   The kind of adopt the cases are going to get changed.
[00:29:43.320 --> 00:29:45.240]   It may just be sort of a minor bump.
[00:29:45.240 --> 00:29:46.680]   Speed bump, yeah.
[00:29:46.680 --> 00:29:49.200]   Maybe they'll include the Nvidia chips that may.
[00:29:49.200 --> 00:29:50.200]   That would be a good thing.
[00:29:50.200 --> 00:29:51.400]   They really ought to do that.
[00:29:51.400 --> 00:29:52.400]   Yeah.
[00:29:52.400 --> 00:29:53.400]   Right.
[00:29:53.400 --> 00:29:56.400]   Display port mini display port and sort of consolidate the lines.
[00:29:56.400 --> 00:29:59.200]   Arnold Kim, thank you so much for joining us MacRumors.com.
[00:29:59.200 --> 00:30:00.200]   That's the place to go.
[00:30:00.200 --> 00:30:01.200]   Thank you.
[00:30:01.200 --> 00:30:02.200]   Take care.
[00:30:02.200 --> 00:30:03.200]   Okay.
[00:30:03.200 --> 00:30:04.200]   And with that, we bring in Andy and Otko.
[00:30:04.200 --> 00:30:05.200]   Sorry.
[00:30:05.200 --> 00:30:07.520]   Yeah, I'm sorry to have been a jerk about that.
[00:30:07.520 --> 00:30:09.280]   But I mean, Kim and I, we have.
[00:30:09.280 --> 00:30:12.600]   Well, there's some issues.
[00:30:12.600 --> 00:30:17.120]   If I were a bigger man, we could share the stage, but I'm I'm I'm hoping they all in
[00:30:17.120 --> 00:30:18.800]   branch has been held out.
[00:30:18.800 --> 00:30:23.120]   It's his to take or spit on like he did the let what people are going to believe this
[00:30:23.120 --> 00:30:24.120]   when you stop it.
[00:30:24.120 --> 00:30:28.600]   Well, he does a rumor site so we can start new room.
[00:30:28.600 --> 00:30:31.200]   Andy, I guess you're having trouble with the Skype, but we're glad we could get you
[00:30:31.200 --> 00:30:32.200]   on.
[00:30:32.200 --> 00:30:33.560]   No, I'm having trouble with damn Skype.
[00:30:33.560 --> 00:30:36.880]   But I unfortunately, I need to pay the extra eight dollars for the version of Skype that
[00:30:36.880 --> 00:30:37.880]   actually works.
[00:30:37.880 --> 00:30:38.880]   The free damn version.
[00:30:38.880 --> 00:30:42.520]   Oh, well, you all are using that same thing.
[00:30:42.520 --> 00:30:44.320]   The damn version.
[00:30:44.320 --> 00:30:48.440]   So did you get the new Mac book pro?
[00:30:48.440 --> 00:30:50.960]   Mine is on its way or rather apples is on its way.
[00:30:50.960 --> 00:30:53.680]   I get to play with it for a while.
[00:30:53.680 --> 00:30:57.760]   I'm I'm interested in seeing, you know, basically do I got a whole mess of benchmarks ready to
[00:30:57.760 --> 00:30:58.760]   go.
[00:30:58.760 --> 00:30:59.960]   I've got aperture all ready to go.
[00:30:59.960 --> 00:31:01.960]   I've got video editing already to go.
[00:31:01.960 --> 00:31:04.280]   I just want to see that it fits ready to play.
[00:31:04.280 --> 00:31:08.720]   I can bet you that the certain Scott born is already tried aperture with it.
[00:31:08.720 --> 00:31:10.520]   You notice the difference in speed, Scott?
[00:31:10.520 --> 00:31:11.960]   I do.
[00:31:11.960 --> 00:31:16.280]   And it's it's one of those things where, you know, I don't have any fancy test equipment.
[00:31:16.280 --> 00:31:20.280]   So I get the old fashioned stopwatch I've had since I ran high school track, which is
[00:31:20.280 --> 00:31:22.280]   about 112 years ago.
[00:31:22.280 --> 00:31:27.480]   And I mean, in fact, the thing is so old that I had to shake the cobwebs off it.
[00:31:27.480 --> 00:31:32.160]   But you know, I timed a couple of operations and aperture that I know would take a long
[00:31:32.160 --> 00:31:33.160]   time.
[00:31:33.160 --> 00:31:37.040]   Apple is claiming 49% faster performance.
[00:31:37.040 --> 00:31:43.080]   And I can say that, you know, based on my stopwatch test, I got 40% faster performance.
[00:31:43.080 --> 00:31:46.880]   And whether it's 40 or 49, that's enough for me to justify it.
[00:31:46.880 --> 00:31:50.200]   I tell you, I've noticed a huge difference just empirically.
[00:31:50.200 --> 00:31:54.840]   I haven't stopped watching anything, but a big difference in performance overall.
[00:31:54.840 --> 00:31:57.200]   One thing that kind of so I bought one and you bought one.
[00:31:57.200 --> 00:31:59.320]   I know and we bought you bought a MacBook Pro.
[00:31:59.320 --> 00:32:00.800]   I did about the pro, the 15 inch pro.
[00:32:00.800 --> 00:32:02.400]   And I'll tell you why.
[00:32:02.400 --> 00:32:07.400]   And I'm starting to hear a lot of pain out of the ether sphere or whatever you call it
[00:32:07.400 --> 00:32:09.520]   over this.
[00:32:09.520 --> 00:32:13.720]   The lack of a firewire port on the MacBook is a deal killer for a lot of us.
[00:32:13.720 --> 00:32:18.040]   Yeah, I couldn't even consider it because I've got these 7200 drives that are looking
[00:32:18.040 --> 00:32:19.280]   for, you know, firewire.
[00:32:19.280 --> 00:32:21.920]   I've got the Drobo that's looking for firewire.
[00:32:21.920 --> 00:32:26.640]   It's just, you know, I, well, I have video cameras that I have to use firewire.
[00:32:26.640 --> 00:32:27.640]   Yeah.
[00:32:27.640 --> 00:32:28.640]   And I think we talked about this last week.
[00:32:28.640 --> 00:32:32.360]   We decided that we think we think they did it because they needed something.
[00:32:32.360 --> 00:32:33.960]   They didn't need something to differentiate the two models.
[00:32:33.960 --> 00:32:35.760]   I'm not sure that was a good enough reason.
[00:32:35.760 --> 00:32:40.440]   Well, I think that there is a belief that that firewire is on the way out and that, you
[00:32:40.440 --> 00:32:42.480]   know, USB is going to become the standard.
[00:32:42.480 --> 00:32:45.000]   And I think they're making decisions about what's available.
[00:32:45.000 --> 00:32:49.360]   And the average person I have to admit, a person not doing video.
[00:32:49.360 --> 00:32:51.880]   I think, you know, my wife has a has firewire.
[00:32:51.880 --> 00:32:54.040]   She'll probably never use it on her laptop.
[00:32:54.040 --> 00:32:55.520]   You know, she's got a MacBook Pro or whatever.
[00:32:55.520 --> 00:32:58.200]   And she's, but she's not going to use the 800 or the 400.
[00:32:58.200 --> 00:33:00.960]   She's going to, you know, end up using just USB.
[00:33:00.960 --> 00:33:01.960]   Everything.
[00:33:01.960 --> 00:33:05.600]   So I think that, uh, I think that might be, you know, the, the average person doesn't
[00:33:05.600 --> 00:33:06.600]   need it.
[00:33:06.600 --> 00:33:10.440]   And it's an extra cost, you know, by a couple of dollars per per laptop, which, you know,
[00:33:10.440 --> 00:33:12.400]   inflates as it moves through the chain.
[00:33:12.400 --> 00:33:13.640]   Two dollars though.
[00:33:13.640 --> 00:33:14.640]   Come on.
[00:33:14.640 --> 00:33:16.960]   Well, two dollars, you know, two dollars gets doubled a couple of times on the way
[00:33:16.960 --> 00:33:17.960]   through.
[00:33:17.960 --> 00:33:21.840]   So it, you know, and if you're trying to cut another hundred dollars out, it does make
[00:33:21.840 --> 00:33:22.840]   a difference.
[00:33:22.840 --> 00:33:26.120]   I got an email from, uh, my good friend Derek came Miller, uh, who does the Inside Home
[00:33:26.120 --> 00:33:28.920]   recording, uh, podcast.
[00:33:28.920 --> 00:33:32.560]   And he brought up another group of people who are pretty upset, recording people.
[00:33:32.560 --> 00:33:39.880]   Uh, you know, we, we agreed that lack of target disc mode, big deal, um, camcorder support,
[00:33:39.880 --> 00:33:41.160]   big deal.
[00:33:41.160 --> 00:33:45.960]   Um, but he says people like Alex, uh, you know, would never have found the MacBooks
[00:33:45.960 --> 00:33:47.160]   adequate anyway.
[00:33:47.160 --> 00:33:51.080]   He said, but a lot of home recording people who don't have big budgets were using the
[00:33:51.080 --> 00:33:52.080]   MacBook.
[00:33:52.080 --> 00:33:53.080]   Very happy.
[00:33:53.080 --> 00:33:58.800]   Um, and, and you need the fire wire, uh, for a lot of
[00:33:58.800 --> 00:33:59.800]   reasons.
[00:33:59.800 --> 00:34:04.160]   He also points out that the Nvidia chipsets historically have problems with pro tools.
[00:34:04.160 --> 00:34:07.280]   So does the, does the math, everything has a problem?
