
[00:00:00.000 --> 00:00:04.000]   [music]
[00:16:50.000 --> 00:16:53.000]   I think that's a very important thing to say.
[00:16:53.000 --> 00:16:56.000]   I think that's a very important thing to say.
[00:16:56.000 --> 00:16:59.000]   I think that's a very important thing to say.
[00:16:59.000 --> 00:17:01.000]   I think that's a very important thing to say.
[00:17:01.000 --> 00:17:03.000]   I think that's a very important thing to say.
[00:17:03.000 --> 00:17:05.000]   I think that's a very important thing to say.
[00:17:05.000 --> 00:17:07.000]   I think that's a very important thing to say.
[00:17:07.000 --> 00:17:09.000]   I think that's a very important thing to say.
[00:17:09.000 --> 00:17:11.000]   I think that's a very important thing to say.
[00:17:11.000 --> 00:17:13.000]   I think that's a very important thing to say.
[00:17:13.000 --> 00:17:15.000]   I think that's a very important thing to say.
[00:17:15.000 --> 00:17:17.000]   I think that's a very important thing to say.
[00:17:17.000 --> 00:17:22.000]   I kept hoping it would get better.
[00:17:22.000 --> 00:17:23.000]   It didn't get better.
[00:17:23.000 --> 00:17:25.000]   Worse, the applications, more of them came out.
[00:17:25.000 --> 00:17:27.000]   Some really good ones, but nothing so compelling
[00:17:27.000 --> 00:17:30.000]   that I was willing to give up the apps I really love
[00:17:30.000 --> 00:17:32.000]   on my iPhone.
[00:17:32.000 --> 00:17:34.000]   Isn't that the way Google always starts, though?
[00:17:34.000 --> 00:17:36.000]   It's like, "Oh, I expect great things of Android."
[00:17:36.000 --> 00:17:39.000]   It's always really, really rough around the edges.
[00:17:39.000 --> 00:17:42.000]   Everything like, "I gave up on the first iPhone, too,
[00:17:42.000 --> 00:17:44.000]   because it didn't have sufficient applications
[00:17:44.000 --> 00:17:46.000]   or there were no third-party applications.
[00:17:46.000 --> 00:17:48.000]   I had to get to my curves."
[00:17:48.000 --> 00:17:50.000]   I'm pretty tough on this stuff.
[00:17:50.000 --> 00:17:54.000]   The phone is a big, important part of my functionality.
[00:17:54.000 --> 00:17:58.000]   Things like Omni Focus on the iPhone, the radio applications,
[00:17:58.000 --> 00:17:59.000]   which I love.
[00:17:59.000 --> 00:18:00.000]   I was listening as I walked in.
[00:18:00.000 --> 00:18:03.000]   Usually, I listen to audiobooks, but as I walked in,
[00:18:03.000 --> 00:18:05.000]   well, of course, I'm listening to election news
[00:18:05.000 --> 00:18:12.000]   and I had on these radio applications like the Nolivers radio tuner.
[00:18:12.000 --> 00:18:15.000]   I'm able to listen to radio all over the world.
[00:18:15.000 --> 00:18:16.000]   I'm walking in.
[00:18:16.000 --> 00:18:17.000]   It's fantastic.
[00:18:17.000 --> 00:18:21.000]   These are things I just missed too much on that Google phone.
[00:18:21.000 --> 00:18:25.000]   But you're a fan of the iPhone now, which goes to show that sometimes
[00:18:25.000 --> 00:18:28.000]   it just takes a little bit of maturity, not on your part,
[00:18:28.000 --> 00:18:29.000]   but on the phone's part.
[00:18:29.000 --> 00:18:31.000]   And on my part.
[00:18:31.000 --> 00:18:36.000]   I can't think of another product where I was so conflicted
[00:18:36.000 --> 00:18:39.000]   when I wrote the review where I'm seeing in front of me a device
[00:18:39.000 --> 00:18:41.000]   that I certainly wouldn't want to buy for myself
[00:18:41.000 --> 00:18:44.000]   that has, I think, limited utility right now,
[00:18:44.000 --> 00:18:47.000]   but seeing so much potential for it a year from now,
[00:18:47.000 --> 00:18:50.000]   if the developer community really throws its shoulder behind it
[00:18:50.000 --> 00:18:53.000]   and gets inspired by what they can do with the Google phone.
[00:18:53.000 --> 00:18:58.000]   And then, of course, given the limitations that Apple's putting on iPhone developers,
[00:18:58.000 --> 00:19:01.000]   we still don't know how much blowback there's going to be from that.
[00:19:01.000 --> 00:19:05.000]   There's still a honeymoon effect where people are making money,
[00:19:05.000 --> 00:19:08.000]   people are really enjoying writing apps for this,
[00:19:08.000 --> 00:19:11.000]   but they're going to start to really bump their head on the things
[00:19:11.000 --> 00:19:13.000]   that they're not being allowed to do.
[00:19:13.000 --> 00:19:15.000]   Yeah, no, I completely agree with you.
[00:19:15.000 --> 00:19:18.000]   And all I'm saying is for today, for right now,
[00:19:18.000 --> 00:19:21.000]   just as the iPhone first generation, because of the lack of third-party apps,
[00:19:21.000 --> 00:19:26.000]   wasn't good enough for me, the Google phone has been retired until not sold,
[00:19:26.000 --> 00:19:29.000]   not given away, but just retired.
[00:19:29.000 --> 00:19:33.000]   It's not going to carry it around until such time as those apps do start emerging.
[00:19:33.000 --> 00:19:34.000]   Because I got a lot of promise.
[00:19:34.000 --> 00:19:36.000]   I do have to fix the battery life, though.
[00:19:36.000 --> 00:19:38.000]   I can't have a phone that dies by now.
[00:19:38.000 --> 00:19:39.000]   That's weird.
[00:19:39.000 --> 00:19:41.000]   I didn't have that kind of a problem with it.
[00:19:41.000 --> 00:19:44.000]   Oh, you didn't? Okay, maybe I don't have a good one, then I might --
[00:19:44.000 --> 00:19:45.000]   that might be worth the repair.
[00:19:45.000 --> 00:19:50.000]   Or, I mean, just like with a 3G, the first few days I had the iPhone 3G,
[00:19:50.000 --> 00:19:53.000]   I was dying at two o'clock, three o'clock.
[00:19:53.000 --> 00:19:54.000]   I used it all the time.
[00:19:54.000 --> 00:19:55.000]   Yeah.
[00:19:55.000 --> 00:19:56.000]   Yeah, because I had to realize that, you know what,
[00:19:56.000 --> 00:19:59.000]   maybe it's not important that I track every single moment of my moments
[00:19:59.000 --> 00:20:04.000]   of movements via GPS every second of the day while blocking it at 3G speeds.
[00:20:04.000 --> 00:20:08.000]   I think the problem with a G1 is that it runs stuff in the background.
[00:20:08.000 --> 00:20:11.000]   This is the one thing Apple said it wasn't going to do on the iPhone.
[00:20:11.000 --> 00:20:14.000]   And so I looked and I got a bunch of stuff,
[00:20:14.000 --> 00:20:17.000]   including things that used GPS running in the background.
[00:20:17.000 --> 00:20:20.000]   You install -- there's some of these applications that you install them.
[00:20:20.000 --> 00:20:22.000]   They will continue to run all the time.
[00:20:22.000 --> 00:20:24.000]   And that's what's happening.
[00:20:24.000 --> 00:20:26.000]   Yeah, so much of these things are just subtle points.
[00:20:26.000 --> 00:20:30.000]   One of the smartest moves Apple made was when they designed its location services
[00:20:30.000 --> 00:20:36.000]   to sort of build in a way that the OS could negotiate with the application,
[00:20:36.000 --> 00:20:39.000]   saying, "Okay, you're asking me where the phone is right now.
[00:20:39.000 --> 00:20:40.000]   Let's be clear.
[00:20:40.000 --> 00:20:45.000]   Do you really want me to power up the GPS to give you location by 10 feet
[00:20:45.000 --> 00:20:47.000]   or is close enough close enough?"
[00:20:47.000 --> 00:20:50.000]   And the application said, "Well, as long as you're in the right zip code,
[00:20:50.000 --> 00:20:51.000]   cool, then I'm going to have to power up the battery."
[00:20:51.000 --> 00:20:52.000]   Thank you for working together.
[00:20:52.000 --> 00:20:54.000]   We're helping our user long live Apple.
[00:20:54.000 --> 00:21:01.000]   So you haven't had any trouble with a physical click on the trackpad not registering.
[00:21:01.000 --> 00:21:03.000]   Like you just click and it doesn't do anything?
[00:21:03.000 --> 00:21:05.000]   Not yet.
[00:21:05.000 --> 00:21:09.000]   I was having a big, bad breaking in period, but I assume that most of it
[00:21:09.000 --> 00:21:12.000]   was just my inability to switch to something brand new.
[00:21:12.000 --> 00:21:14.000]   I have not had a problem with a click, not registering.
[00:21:14.000 --> 00:21:16.000]   Watch it carefully, because I didn't pay any attention to it,
[00:21:16.000 --> 00:21:18.000]   so I saw Kevin Rose's tweet about it.
[00:21:18.000 --> 00:21:19.000]   And at first I said, "No, no."
[00:21:19.000 --> 00:21:21.000]   And then I said, "Oh, wait a minute."
[00:21:21.000 --> 00:21:24.000]   And Apple is now saying we're looking into it.
[00:21:24.000 --> 00:21:28.000]   So apparently there are some people who are having this issue,
[00:21:28.000 --> 00:21:30.000]   according to a blog post by an Apple fan.
[00:21:30.000 --> 00:21:32.000]   He sent an email to Steve Jobs.
[00:21:32.000 --> 00:21:34.000]   This is, by the way, the new trick.
[00:21:34.000 --> 00:21:41.000]   Sjobs@apple.com, and Apple seems to respond to these emails.
[00:21:41.000 --> 00:21:44.000]   Apple called him back saying we're looking into the complaints,
[00:21:44.000 --> 00:21:46.000]   but there's no immediate resolution.
[00:21:46.000 --> 00:21:50.000]   My initial thought was, even though I have the right click feature turned off,
[00:21:50.000 --> 00:21:54.000]   you know, you can have the right side of the button be a right click
[00:21:54.000 --> 00:21:56.000]   and the left side be a left click.
[00:21:56.000 --> 00:21:59.000]   I have that turned off, but I think it's when I stray,
[00:21:59.000 --> 00:22:02.000]   when my thumb strays away from the left side of the trackpad,
[00:22:02.000 --> 00:22:06.000]   I think that it's not, that's when a click is not responding.
[00:22:06.000 --> 00:22:15.000]   I'm still very, very, very concerned about how long this mechanical clickpad
[00:22:15.000 --> 00:22:16.000]   is going to actually last.
[00:22:16.000 --> 00:22:20.000]   I mean, I'm sure it's the same thing on your MacBook as it is on mine,
[00:22:20.000 --> 00:22:26.000]   that it's by six or seven months that trackpad has been polished to a year finish.
[00:22:26.000 --> 00:22:28.000]   It's just my thumb sliding around on it.
[00:22:28.000 --> 00:22:32.000]   I don't know what happens when it's a slide and mechanical pushing on it.
[00:22:32.000 --> 00:22:33.000]   Right. Well, we will see.
[00:22:33.000 --> 00:22:36.000]   I worry always about those buttons, and they always seem to survive.
[00:22:36.000 --> 00:22:39.000]   Of course, I can't not buy a new Mac every year.
[00:22:39.000 --> 00:22:41.000]   [laughter]
[00:22:41.000 --> 00:22:42.000]   That's not what would be silly.
[00:22:42.000 --> 00:22:43.000]   That's part of the problem.
[00:22:43.000 --> 00:22:45.000]   You don't want to lose that great tax break.
[00:22:45.000 --> 00:22:47.000]   Yeah. Yeah, right.
[00:22:47.000 --> 00:22:51.000]   I have to admit, I was all gung-ho to buy one,
[00:22:51.000 --> 00:22:55.000]   and then there's been enough anomalies that I felt like,
[00:22:55.000 --> 00:22:57.000]   I felt like I might give it a little bit of time.
[00:22:57.000 --> 00:22:58.000]   I'm with Andy on this.
[00:22:58.000 --> 00:23:03.000]   I think you don't want to buy one of the first hundred thousand of any new machine.
[00:23:03.000 --> 00:23:05.000]   I think he's absolutely right.
[00:23:05.000 --> 00:23:06.000]   I agree.
[00:23:06.000 --> 00:23:07.000]   Yeah.
[00:23:07.000 --> 00:23:13.000]   Big kind of froufer-a about Opera Mini being turned down in the App Store.
[00:23:13.000 --> 00:23:17.000]   In fact, I put on our delicious links, and you can see it, folks,
[00:23:17.000 --> 00:23:22.000]   if you go to delicious.com/tag/mbwid as you'll see.
[00:23:22.000 --> 00:23:24.000]   The stories that we're about to talk about.
[00:23:24.000 --> 00:23:25.000]   There's a list.
[00:23:25.000 --> 00:23:28.000]   I love this list of all the applications, apples,
[00:23:28.000 --> 00:23:31.000]   booted that we know of.
[00:23:31.000 --> 00:23:35.000]   One of them was Opera Mini.
[00:23:35.000 --> 00:23:42.000]   There's some debate now over why it was included.
[00:23:42.000 --> 00:23:45.000]   Reports said that Apple blocked Opera because, well,
[00:23:45.000 --> 00:23:49.000]   the same reasons blocked other companies that provide products for the iPhone applications,
[00:23:49.000 --> 00:23:54.000]   for the iPhone that duplicate apples on applications, it competes with Safari.
[00:23:54.000 --> 00:23:59.000]   But it turns out, according to the Director of Corporate Communications at Opera,
[00:23:59.000 --> 00:24:05.000]   he said, "Well, no, we actually never submitted Opera Mini to the App Store."
[00:24:05.000 --> 00:24:08.000]   So all of that.
[00:24:08.000 --> 00:24:11.000]   Now, it may be that they contact as Opera's a big company.
[00:24:11.000 --> 00:24:14.000]   It might well have said, "Let's talk to Apple before we submit."
[00:24:14.000 --> 00:24:19.000]   And Apple might have said, "Don't do it."
[00:24:19.000 --> 00:24:21.000]   So there is some question.
[00:24:21.000 --> 00:24:28.000]   Opera CEO was paraphrased in the New York Times blog post saying Apple won't let the company release it.
[00:24:28.000 --> 00:24:33.000]   So it may be that, who knows, there's more than meets the eye here.
[00:24:33.000 --> 00:24:35.000]   I personally don't care about Opera Mini.
[00:24:35.000 --> 00:24:36.000]   I love Safari.
[00:24:36.000 --> 00:24:38.000]   I don't think there's a need for another browser on the iPhone.
[00:24:38.000 --> 00:24:43.000]   And one of the things I don't like about Opera Mini is that it proxies all your web requests
[00:24:43.000 --> 00:24:48.000]   so that they can squeeze out graphics and so forth and make it faster.
[00:24:48.000 --> 00:24:52.000]   And by doing so, they have to break SSL.
[00:24:52.000 --> 00:24:54.000]   Opera Mini, and they'll say this.
[00:24:54.000 --> 00:25:01.000]   If you read carefully the terms of service, your connection to your bank or your online shopping
[00:25:01.000 --> 00:25:05.000]   is secure only to Opera.
[00:25:05.000 --> 00:25:07.000]   And they're certificate.
[00:25:07.000 --> 00:25:09.000]   And at that point, Opera can see what you're doing.
[00:25:09.000 --> 00:25:12.000]   So I'm not a fan of Opera Mini anyway.
[00:25:12.000 --> 00:25:16.000]   Yeah, also they really have to make a case for what they're going to be doing.
[00:25:16.000 --> 00:25:17.000]   Why don't we eat it?
[00:25:17.000 --> 00:25:18.000]   Because that's a far phone, right?
[00:25:18.000 --> 00:25:22.000]   I mean, if they had a built-in Flash player, that would make things interesting.
[00:25:22.000 --> 00:25:23.000]   Oh, yeah.
[00:25:23.000 --> 00:25:24.000]   Oh, yeah.
[00:25:24.000 --> 00:25:26.000]   For a lot of us.
[00:25:26.000 --> 00:25:31.000]   Now there's some rumors about amount of RAM we can get into these.
[00:25:31.000 --> 00:25:34.000]   I thought we were limited to four gigs.
[00:25:34.000 --> 00:25:39.000]   But according to the ultimate Apple web blog, six gigs.
[00:25:39.000 --> 00:25:42.000]   Actually, tidbits is that Gitch deserves credit.
[00:25:42.000 --> 00:25:43.000]   Adam Anks, great.
[00:25:43.000 --> 00:25:47.000]   Must read Apple newsletter.
[00:25:47.000 --> 00:25:49.000]   There are two DDR3 slots in the new MacBook.
[00:25:49.000 --> 00:25:52.000]   They come with one or two gigs from the factory.
[00:25:52.000 --> 00:25:59.000]   According to tidbits, you can put in a four gig SIM with a two gig SIM.
[00:25:59.000 --> 00:26:08.000]   If they're the same type in speed, six gigs of RAM, but a little word of warning, besides the cost of this,
[00:26:08.000 --> 00:26:12.000]   you won't get the optimum speed because you don't have matched RAM in there.
[00:26:12.000 --> 00:26:17.000]   And like many computers, matching the RAM sticks improves the speed.
[00:26:17.000 --> 00:26:19.000]   It's a dual channel architecture.
[00:26:19.000 --> 00:26:25.000]   So now, the next step would be, of course, well, what about two four gig sticks?
[00:26:25.000 --> 00:26:28.000]   tidbit says it doesn't work.
[00:26:28.000 --> 00:26:31.000]   But theorizes maybe Snow Leopard will fix it.
[00:26:31.000 --> 00:26:33.000]   Maybe it's not a hardware issue.
[00:26:33.000 --> 00:26:35.000]   They've actually put sticks in there and tried it.
[00:26:35.000 --> 00:26:36.000]   Yeah.
[00:26:36.000 --> 00:26:39.000]   I'm always a little bit worried about this sort of thing.
[00:26:39.000 --> 00:26:44.000]   There are a lot of things, like I hack a lot of hardware, and there are a lot of things you can make it work,
[00:26:44.000 --> 00:26:49.000]   but you wonder if the engineer who put this together realized that there's a difference between --
[00:26:49.000 --> 00:26:52.000]   their features are referred to as bar bet features.
[00:26:52.000 --> 00:26:55.000]   If you want to win a bar bet, yes, you can get this working.
[00:26:55.000 --> 00:26:59.000]   But you don't want to run this for more than a couple of weeks because that's when --
[00:26:59.000 --> 00:27:03.000]   that's when you start getting your story together for what you're going to tell the guy at the genius bar.
[00:27:03.000 --> 00:27:04.000]   Right.
[00:27:04.000 --> 00:27:06.000]   It just stopped working.
[00:27:06.000 --> 00:27:07.000]   I don't know what happened.
[00:27:07.000 --> 00:27:09.000]   I'm pretty upset about this.
[00:27:09.000 --> 00:27:12.000]   I just want to know what you're going to do to fix this for me, because just stop working.
[00:27:12.000 --> 00:27:14.000]   I don't even take it out of the box, as a matter of fact.
[00:27:14.000 --> 00:27:16.000]   Just a little like came on the side of the box saying, "I'm not working.
[00:27:16.000 --> 00:27:18.000]   Take me out to the store."
[00:27:18.000 --> 00:27:23.000]   And my uncle, who's a cop, who's a cop and a lawyer said, "You need to fix this for you."
[00:27:23.000 --> 00:27:28.000]   Well, and considering that a four gig stick of DDR3 RAM runs around five, six hundred bucks,
[00:27:28.000 --> 00:27:32.000]   it's probably not an experiment, you know, just anybody will want to do.
[00:27:32.000 --> 00:27:37.000]   Well, and I think that it's not like Apple limited it because they wanted to hold you back.
[00:27:37.000 --> 00:27:40.000]   Well, but I'm sure you of all people would love to get more than four gigs.
[00:27:40.000 --> 00:27:46.000]   No, I'd love to put eight gigs of RAM in my laptop after Snow Leopard, because I don't think --
[00:27:46.000 --> 00:27:52.000]   right now, I don't think we're really -- most of these applications are really addressing that much RAM.
[00:27:52.000 --> 00:27:53.000]   Right.
[00:27:53.000 --> 00:27:55.000]   So, have you installed CS4?
[00:27:55.000 --> 00:27:56.000]   I do.
[00:27:56.000 --> 00:27:59.000]   Yeah, I installed it a long time ago.
[00:27:59.000 --> 00:28:02.000]   Ah, finally, he can speak.
[00:28:02.000 --> 00:28:05.000]   I presume you may now talk of these matters.
[00:28:05.000 --> 00:28:09.000]   Yeah, so, yeah, CS4 is fantastic.
[00:28:09.000 --> 00:28:13.000]   And you've only had it for a night, but --
[00:28:13.000 --> 00:28:19.000]   I basically -- my first benchmark test was a benchmark of my ignorance on Premiere and After Effects,
[00:28:19.000 --> 00:28:21.000]   and wow, was I getting high numbers on that.
[00:28:21.000 --> 00:28:22.000]   So, I'm very impressed with the --
[00:28:22.000 --> 00:28:23.000]   Wait a minute, wait a minute.
[00:28:23.000 --> 00:28:25.000]   It comes with Premiere for the Mac?
[00:28:25.000 --> 00:28:26.000]   Premiere is --
[00:28:26.000 --> 00:28:28.000]   Yeah, it's back on the Mac.
[00:28:28.000 --> 00:28:29.000]   Wow.
[00:28:29.000 --> 00:28:33.000]   Well, and I think that one of the things that we're really seeing -- I mean, this is the first --
[00:28:33.000 --> 00:28:38.000]   CS4, I think, is really the first version where you are seeing the real integration between
[00:28:38.000 --> 00:28:42.000]   Mac -- you know, Macromedia and Adobe.
[00:28:42.000 --> 00:28:47.000]   I mean, they've been playing with going back and forth, but I think that there's just a lot that you can do as far as
[00:28:47.000 --> 00:28:52.000]   building out -- a lot of stuff that we've been seeing in Final Cut Pro, to be honest,
[00:28:52.000 --> 00:28:57.000]   where you can -- there's a lot of integration between Premiere and After Effects, for instance,
[00:28:57.000 --> 00:29:01.000]   you can be working on an edit and you can send it over to After Effects, do a lot more work,
[00:29:01.000 --> 00:29:04.000]   send it back -- and not even send it back, you just save it.
[00:29:04.000 --> 00:29:08.000]   You know, and a lot of that stuff is just going back and forth very, very seamlessly.
[00:29:08.000 --> 00:29:12.000]   Of course, the stuff that I'm excited about is -- and this is a little bit more geeky,
[00:29:12.000 --> 00:29:17.000]   but you can bring real 3D models into After Effects now, which is new in CS4,
[00:29:17.000 --> 00:29:20.000]   which I think is going to make a big difference over time.
[00:29:20.000 --> 00:29:26.000]   It's a little slow at the moment, but it is, I think, over time as Adobe kind of gets their head around that,
[00:29:26.000 --> 00:29:31.000]   I think being able to bring in whole objects both in Photoshop and After Effects is pretty exciting.
[00:29:31.000 --> 00:29:32.000]   Wow.
[00:29:32.000 --> 00:29:33.000]   It's really exciting.
[00:29:33.000 --> 00:29:34.000]   Yeah.
[00:29:34.000 --> 00:29:40.000]   Even as a big dummy, I'm very, very excited about just being able to use these trained monkey features
[00:29:40.000 --> 00:29:44.000]   where it's -- now, it seems as though you can really integrate 3D into Photoshop projects
[00:29:44.000 --> 00:29:47.000]   without really understanding how the whole architecture works.
[00:29:47.000 --> 00:29:54.000]   You can use, like, a -- you can use Clip 3D art almost as easily as you can use regular Clip Art.
[00:29:54.000 --> 00:30:00.000]   Well, I think that's the -- that -- you're touching on what's going to be, I think, an incredibly huge industry
[00:30:00.000 --> 00:30:01.000]   as we move forward.
[00:30:01.000 --> 00:30:04.000]   As Photoshop gets good at this, as After Effects gets good at this,
[00:30:04.000 --> 00:30:07.000]   we're going to be able to -- you know, right now, the problem is,
[00:30:07.000 --> 00:30:10.000]   a lot of the 3D models out there aren't good enough for print.
[00:30:10.000 --> 00:30:14.000]   You know, they're not -- they haven't been built to that high level of tolerance because they've been mostly
[00:30:14.000 --> 00:30:16.000]   for little animations or little educational things.
[00:30:16.000 --> 00:30:22.000]   But as companies start to really build photoreal 3D objects that are ready to be rendered
[00:30:22.000 --> 00:30:28.000]   from any area, you can imagine anybody you want to throw a phone into an ad or a phone into one of your examples
[00:30:28.000 --> 00:30:31.000]   or a car or whatever, imagine being able to sit there.
[00:30:31.000 --> 00:30:35.000]   And instead of just finding a piece of stock art where it was shot at this angle,
[00:30:35.000 --> 00:30:39.000]   you can rotate it around, you can change the lighting, you can match it to what you want
[00:30:39.000 --> 00:30:45.000]   for your piece of material -- your marketing material and then hit -- you know, hit render.
[00:30:45.000 --> 00:30:52.000]   And you're going to end up with this gorgeous image, but it can be adjusted because a lot of times
[00:30:52.000 --> 00:30:55.000]   when you're using clip art, when you don't have the money to go shoot it yourself,
[00:30:55.000 --> 00:30:57.000]   you literally build the ad around the stock art.
[00:30:57.000 --> 00:30:58.000]   Right.
[00:30:58.000 --> 00:31:00.000]   Because that's the only thing you have to happen.
[00:31:00.000 --> 00:31:02.000]   You know, that's the picture you have.
[00:31:02.000 --> 00:31:07.000]   You know, and I think this is going to be a huge boom for how these ads are designed
[00:31:07.000 --> 00:31:12.000]   and also a great boom for 3D artists who, you know, there's a whole market now to build the stock.
[00:31:12.000 --> 00:31:14.000]   Can I make a shameful confession?
[00:31:14.000 --> 00:31:15.000]   Yes.
[00:31:15.000 --> 00:31:20.000]   We are looking now because we're going to start -- we want to start doing video editing.
[00:31:20.000 --> 00:31:27.000]   And one of the real bottlenecks, as you know, Alex, is encoding, transcoding, right?
[00:31:27.000 --> 00:31:29.000]   Saving these files out.
[00:31:29.000 --> 00:31:35.000]   Colleen, my tech expert here, has been doing some experimentation with GPU-based encoding,
[00:31:35.000 --> 00:31:38.000]   and there are some ways to do that.
[00:31:38.000 --> 00:31:46.000]   Premiere on the Windows side supports it with the -- if you put in a video quadrocard in there,
[00:31:46.000 --> 00:31:52.000]   and we're getting incredibly fast rendering, much, much faster rendering than we were getting.
[00:31:52.000 --> 00:31:59.000]   And so I may be moving our editing from Final Cut on Mac to Premiere on Windows.
[00:31:59.000 --> 00:32:04.000]   You know, I think that it's -- there are reasons -- you always have to look at the reasons
[00:32:04.000 --> 00:32:06.000]   that you're going to move from one thing to the other.
[00:32:06.000 --> 00:32:07.000]   You know, we're --
[00:32:07.000 --> 00:32:10.000]   That's a good reason if Premiere is a decent editor.
[00:32:10.000 --> 00:32:11.000]   And it's a decent editor, right?
[00:32:11.000 --> 00:32:12.000]   It's a decent editor.
[00:32:12.000 --> 00:32:14.000]   I mean, you can definitely do the kind of editing that you're doing.
[00:32:14.000 --> 00:32:15.000]   Yeah, it's simple editing.
[00:32:15.000 --> 00:32:20.000]   And I like the fact that after effects and the workflow and everything's going to work there.
[00:32:20.000 --> 00:32:21.000]   Absolutely.
[00:32:21.000 --> 00:32:24.000]   And I think that they've really come a long way.
[00:32:24.000 --> 00:32:26.000]   You know, Adobe has come a long way.
[00:32:26.000 --> 00:32:32.000]   And I think that really they're challenging Apple to vastly improve what their, you know,
[00:32:32.000 --> 00:32:36.000]   what Final Cut Pro is offering, you know, because I think that a lot of these, you know,
[00:32:36.000 --> 00:32:42.000]   these integration pieces, you know, are really starting to push up against what Apple has.
[00:32:42.000 --> 00:32:45.000]   I mean, one of the big things with CS4 that a lot of people aren't talking about
[00:32:45.000 --> 00:32:48.000]   because it takes them a little while to get -- took me a little while to get my head around it
[00:32:48.000 --> 00:32:51.000]   is one of the things that you can do in Premiere now.
[00:32:51.000 --> 00:32:55.000]   And it actually is flowing through a lot of the system Premiere after effects.
[00:32:55.000 --> 00:33:01.000]   And you can have it -- it'll listen and it'll convert the speech to not a transcription,
[00:33:01.000 --> 00:33:02.000]   but rough text.
[00:33:02.000 --> 00:33:06.000]   So the technology is actually built in so that it can actually analyze the audio
[00:33:06.000 --> 00:33:09.000]   and something that you're working on and build rough text.
[00:33:09.000 --> 00:33:12.000]   And what that means is that you can actually search to magic.
[00:33:12.000 --> 00:33:16.000]   Oh, so for logging video as you import it, for instance.
[00:33:16.000 --> 00:33:18.000]   Well, that's step one.
[00:33:18.000 --> 00:33:22.000]   So step one is that if you want to log video, if you're trying to figure out where, you know,
[00:33:22.000 --> 00:33:26.000]   you shot 15 hours of image, 15 hours of video.
[00:33:26.000 --> 00:33:30.000]   And you're like, oh, where did I, you know, when did they -- when were they talking about, you know,
[00:33:30.000 --> 00:33:34.000]   whatever it is, they can -- you can type in that and a lot of times it'll --
[00:33:34.000 --> 00:33:35.000]   I'll tell you.
[00:33:35.000 --> 00:33:36.000]   It'll jump right.
[00:33:36.000 --> 00:33:37.000]   You can jump right to that point.
[00:33:37.000 --> 00:33:38.000]   Hugely valuable for us.
[00:33:38.000 --> 00:33:41.000]   We record big chunks of video giant chunks of video.
[00:33:41.000 --> 00:33:42.000]   Right.
[00:33:42.000 --> 00:33:48.000]   And so if you want to find out when was I talking about -- when were we talking about the CS4?
[00:33:48.000 --> 00:33:51.000]   You know, you could type in CS4 and you would get that.
[00:33:51.000 --> 00:33:55.000]   Now, what's more important about that, I think, down the road, though, is -- I mean, it makes
[00:33:55.000 --> 00:33:59.000]   a huge -- I mean, this is a huge time saver for especially --
[00:33:59.000 --> 00:34:01.000]   especially documentary creators.
[00:34:01.000 --> 00:34:06.000]   I think it may be one of those things that turns a lot of people towards it if they're -- as they're working.
[00:34:06.000 --> 00:34:10.000]   But another thing that is huge is that it can -- it can stay in that pipe.
[00:34:10.000 --> 00:34:16.000]   So one of the announcements that didn't make a lot of sense until we saw CS4 was that Adobe
[00:34:16.000 --> 00:34:21.000]   has been working with Google and in Yahoo to make sure that -- that Flash is searchable.
[00:34:21.000 --> 00:34:28.000]   You know, so now when you combine -- when you combine the -- this, you know, speech-to-text
[00:34:28.000 --> 00:34:35.000]   conversion or analyzation to -- to being searchable, what you're talking about is the possibility.
[00:34:35.000 --> 00:34:38.000]   And I think it's going to take a little time for us to see it.
[00:34:38.000 --> 00:34:43.000]   But the possibility of searchable video on the web, which is, as we all know, kind of the holy grail,
[00:34:43.000 --> 00:34:46.000]   you know, for a lot of us because you want people to know what you were talking about.
[00:34:46.000 --> 00:34:50.000]   And then search it the same way we would search a web page.
[00:34:50.000 --> 00:34:53.000]   And with what Adobe is working on right now, that's going to be possible.
[00:34:53.000 --> 00:34:57.000]   And it's one of the most exciting things that they've added to CS.
[00:34:57.000 --> 00:34:59.000]   But that's Mac or PC. That doesn't matter.
[00:34:59.000 --> 00:35:01.000]   Oh, no, it's Mac or PC. It works on both sides.
[00:35:01.000 --> 00:35:11.000]   But I'm just saying that the big thing is that it being able to be searchable on the web is going to be a big, big deal.
[00:35:11.000 --> 00:35:18.000]   So, and the other -- do you think there's a benefit because it's 64-bit on Windows and 32-bit on the Macintosh side?
[00:35:18.000 --> 00:35:20.000]   Is there a difference there, do you think?
[00:35:20.000 --> 00:35:26.000]   Yeah, I mean, there's a lot of people that are -- I mean, there's going to be some speed differences on the PC for some of the stuff that's there.
[00:35:26.000 --> 00:35:33.000]   Speed is important to us. We don't have a lot of staff. We don't have a lot of hardware. We don't have a lot of time.
[00:35:33.000 --> 00:35:39.000]   Yeah, I don't know if that would be enough for me to work on a PC.
[00:35:39.000 --> 00:35:48.000]   You know, I mean, to do visual -- because the problem that we have is that there's a lot of little things on the Mac that make it easier to work on the Mac,
[00:35:48.000 --> 00:35:56.000]   because the way the infrastructure works. On a PC, you kind of have to write everything from scratch to touch anything when it comes to media.
[00:35:56.000 --> 00:36:02.000]   On a Mac, when you're writing code, you just tell a core video, "Okay, you got a stream coming in. I want that stream."
