
[00:00:00.000 --> 00:00:04.000]   [music]
[00:15:46.000 --> 00:15:50.960]   So I don't see the two terabyte on here, so maybe I'm misreading the story that I thought
[00:15:50.960 --> 00:15:53.960]   I said that they announced a new one.
[00:15:53.960 --> 00:15:56.960]   I might be wrong about that.
[00:15:56.960 --> 00:15:58.960]   Wouldn't be the first time.
[00:15:58.960 --> 00:15:59.960]   Oh, I see.
[00:15:59.960 --> 00:16:00.960]   It's a Mac rumor.
[00:16:00.960 --> 00:16:01.960]   This is where I got the idea.
[00:16:01.960 --> 00:16:02.960]   Mac rumors--
[00:16:02.960 --> 00:16:03.960]   Yeah, I read that same thing.
[00:16:03.960 --> 00:16:04.960]   Yeah.
[00:16:04.960 --> 00:16:09.960]   Club Mac displays the two terabyte time capsule, but they don't sell it.
[00:16:09.960 --> 00:16:11.960]   It's a trick.
[00:16:11.960 --> 00:16:12.960]   It's a trick.
[00:16:12.960 --> 00:16:16.960]   Run for it.
[00:16:16.960 --> 00:16:21.960]   So I can't imagine why Club Mac would do that by accident.
[00:16:21.960 --> 00:16:25.960]   If such a thing didn't exist, they must have been sent the image by Apple.
[00:16:25.960 --> 00:16:27.960]   So maybe Apple announced that later.
[00:16:27.960 --> 00:16:28.960]   Pardon me.
[00:16:28.960 --> 00:16:30.960]   I got your hopes up.
[00:16:30.960 --> 00:16:31.960]   Pardon me.
[00:16:31.960 --> 00:16:37.960]   I just mostly with the time capsule, I must go, "Okay, pass on."
[00:16:37.960 --> 00:16:41.960]   It actually drives me crazy, because it keeps constantly asking me if I get to a new computer
[00:16:41.960 --> 00:16:42.960]   and it'll ask me, "Do you want to--"
[00:16:42.960 --> 00:16:43.960]   That really bugs me.
[00:16:43.960 --> 00:16:44.960]   Yeah.
[00:16:44.960 --> 00:16:45.960]   That's kind of--
[00:16:45.960 --> 00:16:47.960]   Is this hard drive for a time machine?
[00:16:47.960 --> 00:16:48.960]   Come on.
[00:16:48.960 --> 00:16:49.960]   Yeah, I know you do.
[00:16:49.960 --> 00:16:50.960]   You want to use it?
[00:16:50.960 --> 00:16:52.960]   You should be able to turn that off and say, "I will never use time machine.
[00:16:52.960 --> 00:16:53.960]   I don't want to be bugged about it.
[00:16:53.960 --> 00:16:54.960]   Please go away."
[00:16:54.960 --> 00:16:55.960]   Yeah.
[00:16:55.960 --> 00:16:59.960]   And the other one that I haven't figured out as far as turning things off while we're on
[00:16:59.960 --> 00:17:02.960]   that thing, is there a way to turn off the Zoom on Safari?
[00:17:02.960 --> 00:17:07.960]   Have you run into this on your laptop?
[00:17:07.960 --> 00:17:08.960]   The Zoom.
[00:17:08.960 --> 00:17:09.960]   Oh, yeah.
[00:17:09.960 --> 00:17:13.960]   Yeah, but were you accidentally used whatever gesture it is?
[00:17:13.960 --> 00:17:14.960]   I haven't figured it out.
[00:17:14.960 --> 00:17:15.960]   Something gets really big.
[00:17:15.960 --> 00:17:18.960]   And my only solution is close the window.
[00:17:18.960 --> 00:17:20.960]   No, no, no.
[00:17:20.960 --> 00:17:22.960]   Command zero restores the size.
[00:17:22.960 --> 00:17:23.960]   Just remember that.
[00:17:23.960 --> 00:17:25.960]   Command zero back to normal.
[00:17:25.960 --> 00:17:26.960]   Just remember that.
[00:17:26.960 --> 00:17:29.960]   But yeah, for some reason, it happens to me with a trackpad.
[00:17:29.960 --> 00:17:31.960]   Isn't that part of the-- in the system preferences?
[00:17:31.960 --> 00:17:32.960]   Isn't that part of the--
[00:17:32.960 --> 00:17:33.960]   I couldn't find it.
[00:17:33.960 --> 00:17:34.960]   No, you don't want to turn it off.
[00:17:34.960 --> 00:17:37.960]   And there doesn't seem to be a way that I can turn it off.
[00:17:37.960 --> 00:17:38.960]   Exactly.
[00:17:38.960 --> 00:17:40.960]   There's some gestures for some reason you can't turn off.
[00:17:40.960 --> 00:17:41.960]   Oh.
[00:17:41.960 --> 00:17:46.800]   You know what freaks me out is that when you open up trackpad in system preferences, there's
[00:17:46.800 --> 00:17:48.480]   a movie there with a finger.
[00:17:48.480 --> 00:17:49.480]   I love that.
[00:17:49.480 --> 00:17:50.480]   No, I think that's great.
[00:17:50.480 --> 00:17:52.960]   I know, but it's just weird because it's not what I'm used to.
[00:17:52.960 --> 00:17:54.760]   That's the best help ever.
[00:17:54.760 --> 00:17:55.760]   It is.
[00:17:55.760 --> 00:17:56.760]   It's just--
[00:17:56.760 --> 00:18:00.200]   All control panels should have-- I think should have that kind of information on it.
[00:18:00.200 --> 00:18:01.200]   I love that.
[00:18:01.200 --> 00:18:04.720]   I just think that's super slick, super neat, super cool.
[00:18:04.720 --> 00:18:08.120]   But unfortunately, what is not super neat, super slick, it's super cool, is you can't
[00:18:08.120 --> 00:18:10.960]   turn the diggity diggity dang thing off.
[00:18:10.960 --> 00:18:11.960]   Yeah.
[00:18:11.960 --> 00:18:18.840]   Ooh, I wonder if all this stuff didn't happen today because of the SNW.
[00:18:18.840 --> 00:18:19.840]   SSNW.
[00:18:19.840 --> 00:18:24.680]   The big networking world convention.
[00:18:24.680 --> 00:18:25.680]   Maybe?
[00:18:25.680 --> 00:18:28.600]   I mean, because I know Drobo announced there.
[00:18:28.600 --> 00:18:30.600]   That's probably why Drobo did it.
[00:18:30.600 --> 00:18:37.240]   So Drobo has a new Drobo Pro that is-- they're not replacing the old Drobo, right?
[00:18:37.240 --> 00:18:38.240]   The old Drobo is--
[00:18:38.240 --> 00:18:39.240]   No.
[00:18:39.240 --> 00:18:41.600]   So this continued the old USB-only Drobo.
[00:18:41.600 --> 00:18:42.600]   Right.
[00:18:42.600 --> 00:18:48.200]   But those who just were worried about having a Leo done to them, they just bought a Firewire
[00:18:48.200 --> 00:18:49.480]   Drobo and thought, oh no.
[00:18:49.480 --> 00:18:51.040]   Now, this is a completely different product.
[00:18:51.040 --> 00:18:52.440]   This is an enterprise level.
[00:18:52.440 --> 00:18:53.800]   It's a business class.
[00:18:53.800 --> 00:18:55.160]   It starts at $12.99.
[00:18:55.160 --> 00:19:00.040]   So if you spent $500 on a Firewire Drobo, it wasn't like, oh, you would have bought the
[00:19:00.040 --> 00:19:01.400]   $12.99 one instead.
[00:19:01.400 --> 00:19:04.680]   However, they do have a $200 upgrade policy.
[00:19:04.680 --> 00:19:09.160]   They'll knock $200 off if you've previously bought a Drobo.
[00:19:09.160 --> 00:19:10.160]   You need to get the new one.
[00:19:10.160 --> 00:19:14.480]   But this has eight drives in it, eight drive bays instead of four.
[00:19:14.480 --> 00:19:15.480]   It also uses--
[00:19:15.480 --> 00:19:19.880]   So it looks like it's roughly the same height, but it's just got wider.
[00:19:19.880 --> 00:19:20.880]   Yeah.
[00:19:20.880 --> 00:19:24.720]   In fact, if you have two Drobo sitting side by side, that's basically what it is, except
[00:19:24.720 --> 00:19:26.600]   for that's one box.
[00:19:26.600 --> 00:19:29.560]   But the big differences are it has a new faster arm chip.
[00:19:29.560 --> 00:19:31.200]   The thing is just bloody fast.
[00:19:31.200 --> 00:19:35.280]   Secondly, it uses this new ISC-SI protocol--
[00:19:35.280 --> 00:19:36.680]   I see, yeah.
[00:19:36.680 --> 00:19:40.160]   --to connect over ethernet.
[00:19:40.160 --> 00:19:43.800]   No more dinking around with a Firewire cable.
[00:19:43.800 --> 00:19:45.360]   I talked with two of the beta testers.
[00:19:45.360 --> 00:19:47.800]   I just got mine, so I haven't had a chance to speed test it.
[00:19:47.800 --> 00:19:51.760]   But two of the beta testers, one of which I thought Alex would find this interesting,
[00:19:51.760 --> 00:19:55.960]   a guy shot a movie on the red and they dumped right to the new Drobo.
[00:19:55.960 --> 00:19:56.960]   Wow.
[00:19:56.960 --> 00:19:57.960]   So it's that fast.
[00:19:57.960 --> 00:19:58.960]   It's that fast.
[00:19:58.960 --> 00:20:00.040]   But it's at least twice as fast.
[00:20:00.040 --> 00:20:04.280]   It's about twice as fast, I should say, as the Firewire 800 Drobo, for most people.
[00:20:04.280 --> 00:20:05.280]   And that's the ISC-SI?
[00:20:05.280 --> 00:20:06.280]   That's not--
[00:20:06.280 --> 00:20:07.280]   That's pretty impressive.
[00:20:07.280 --> 00:20:08.280]   I didn't know--
[00:20:08.280 --> 00:20:09.280]   Now, an interesting--
[00:20:09.280 --> 00:20:10.880]   It's an E-sad, too, doesn't it?
[00:20:10.880 --> 00:20:11.880]   Or does it not?
[00:20:11.880 --> 00:20:12.880]   It does not.
[00:20:12.880 --> 00:20:13.880]   It does not.
[00:20:13.880 --> 00:20:14.880]   That's one of the three gigabits.
[00:20:14.880 --> 00:20:15.880]   And that's what I'd really like to see, of course, no max.
[00:20:15.880 --> 00:20:18.600]   I think a lot of people are going to complain about that, but I'm sure they're working
[00:20:18.600 --> 00:20:19.600]   on it.
[00:20:19.600 --> 00:20:20.600]   But here's the thing.
[00:20:20.600 --> 00:20:27.040]   The interesting thing is if you run Windows, the drivers for ISC-SI are built in.
[00:20:27.040 --> 00:20:28.280]   You just turn them on.
[00:20:28.280 --> 00:20:29.280]   Right.
[00:20:29.280 --> 00:20:31.400]   But Apple charges 200 bucks for them.
[00:20:31.400 --> 00:20:32.400]   What?
[00:20:32.400 --> 00:20:34.200]   So Drobo kind of invented their own.
[00:20:34.200 --> 00:20:35.200]   And it's all built in.
[00:20:35.200 --> 00:20:37.200]   You don't have to do anything.
[00:20:37.200 --> 00:20:38.200]   Interesting.
[00:20:38.200 --> 00:20:39.200]   That's awesome.
[00:20:39.200 --> 00:20:40.200]   Cool.
[00:20:40.200 --> 00:20:41.200]   Yeah, and it is Rackmountable, too.
[00:20:41.200 --> 00:20:42.200]   I have a team pack.
[00:20:42.200 --> 00:20:44.200]   I knew that would attract Alex as well because--
[00:20:44.200 --> 00:20:46.080]   I have-- you put E-years on this.
[00:20:46.080 --> 00:20:49.440]   Rackmounts and compounds go together.
[00:20:49.440 --> 00:20:50.440]   So why would somebody--
[00:20:50.440 --> 00:20:52.400]   It's roughly the same price as a NAS, right?
[00:20:52.400 --> 00:20:55.320]   Why would somebody buy this over a NAS?
[00:20:55.320 --> 00:20:56.320]   It's simpler.
[00:20:56.320 --> 00:20:57.320]   [LAUGHTER]
[00:20:57.320 --> 00:21:01.160]   There's-- you know, the one thing is-- and I'm not at all a NAS expert, Leo.
[00:21:01.160 --> 00:21:02.160]   That's what we use here.
[00:21:02.160 --> 00:21:03.360]   I'm very happy with our NASs.
[00:21:03.360 --> 00:21:08.280]   But the thing is, is that you can-- this is upgradable in terms of you don't have to
[00:21:08.280 --> 00:21:12.720]   pre-- you know, you don't have to say, I know how much storage I'm going to need up front.
[00:21:12.720 --> 00:21:15.520]   You can mix and match drive sizes and brands.
[00:21:15.520 --> 00:21:17.560]   You can put them in as needed.
[00:21:17.560 --> 00:21:20.960]   And it's all done in the background with their thin provisioning client.
[00:21:20.960 --> 00:21:22.200]   You don't have to think about it.
[00:21:22.200 --> 00:21:26.920]   If you're not, you know, real smart about setting stuff like that up, then, you know--
[00:21:26.920 --> 00:21:27.920]   We use it in a--
[00:21:27.920 --> 00:21:28.920]   And it's--
[00:21:28.920 --> 00:21:29.920]   We use it in a fraught, which has this kind of RAID X.
[00:21:29.920 --> 00:21:31.840]   I don't know if it's even a standard RAID.
[00:21:31.840 --> 00:21:32.840]   But it's similar.
[00:21:32.840 --> 00:21:37.080]   It allows you to-- so we wanted to increase our capacity because we got a terabyte and
[00:21:37.080 --> 00:21:38.960]   we wanted to go to four terabytes.
[00:21:38.960 --> 00:21:41.280]   So one by one, Colleen pulled one drive at a time.
[00:21:41.280 --> 00:21:45.120]   Just like on the Drobo, put the new drive in, rebuilds-- new drive in, rebuilds.
[00:21:45.120 --> 00:21:48.720]   So we actually upgraded to four terabytes without losing any data.
[00:21:48.720 --> 00:21:50.840]   That's about what you do with the Drobo, right?
[00:21:50.840 --> 00:21:51.840]   Yeah.
[00:21:51.840 --> 00:21:56.960]   And the other thing is that the new Drobo Pro is able to sustain two simultaneous drive
[00:21:56.960 --> 00:21:58.560]   failures with no data loss.
[00:21:58.560 --> 00:22:01.800]   Now that's not-- that's an additional call.
[00:22:01.800 --> 00:22:03.560]   It looked like that was an additional feature.
[00:22:03.560 --> 00:22:04.560]   Like you had a buy--
[00:22:04.560 --> 00:22:06.040]   No, no, no, no.
[00:22:06.040 --> 00:22:08.040]   No, that's-- if you buy a Drobo Pro--
[00:22:08.040 --> 00:22:09.040]   You get that.
[00:22:09.040 --> 00:22:10.040]   Okay.
[00:22:10.040 --> 00:22:11.040]   Yeah.
[00:22:11.040 --> 00:22:12.040]   So two--
[00:22:12.040 --> 00:22:13.040]   You can turn that--
[00:22:13.040 --> 00:22:14.840]   You have to have eight drives in there that make that work probably.
[00:22:14.840 --> 00:22:19.400]   Yeah, and you can turn that on and off because I think there's some overhead involved, obviously.
[00:22:19.400 --> 00:22:20.400]   Yeah.
[00:22:20.400 --> 00:22:21.400]   Okay.
[00:22:21.400 --> 00:22:22.400]   That's what I--
[00:22:22.400 --> 00:22:23.400]   Okay.
[00:22:23.400 --> 00:22:24.400]   But it's not something you pay extra for.
[00:22:24.400 --> 00:22:25.400]   Got it.
[00:22:25.400 --> 00:22:28.480]   You can also create logical volumes with the new software that you couldn't create before
[00:22:28.480 --> 00:22:33.240]   so you can make up to 16 mini Drobo's on one Drobo.
[00:22:33.240 --> 00:22:35.640]   That's kind of neat, that logical volume thing.
[00:22:35.640 --> 00:22:36.640]   Yeah.
[00:22:36.640 --> 00:22:37.640]   Yeah.
[00:22:37.640 --> 00:22:38.640]   So--
[00:22:38.640 --> 00:22:39.640]   Yeah.
[00:22:39.640 --> 00:22:41.960]   I mean, because one of the things we're trying to do, along with having all these servers
[00:22:41.960 --> 00:22:45.200]   that we're looking at getting, we're looking at having some storage that we can just--
[00:22:45.200 --> 00:22:46.440]   Everyone just looks at the storage.
[00:22:46.440 --> 00:22:49.320]   They're not having local assets.
[00:22:49.320 --> 00:22:55.920]   You know, and this is a great way to have a very redundant, fast, you know, set of
[00:22:55.920 --> 00:22:58.920]   assets that isn't really complicated to manage.
[00:22:58.920 --> 00:23:02.400]   You know, it's just-- you just plug them into the switch and put them on the network.
[00:23:02.400 --> 00:23:04.040]   So what's the minimum number of drives?
[00:23:04.040 --> 00:23:07.040]   You have to put at least two drives in, but you go all the way up to eight.
[00:23:07.040 --> 00:23:08.640]   Do you add two at a time?
[00:23:08.640 --> 00:23:10.240]   No, you can add one after that.
[00:23:10.240 --> 00:23:11.240]   One after the other?
[00:23:11.240 --> 00:23:12.240]   Yeah.
[00:23:12.240 --> 00:23:17.240]   And then they're offering $200 off for people who purchase Drobo before, which I think is
[00:23:17.240 --> 00:23:19.120]   a very smart thing to do.
[00:23:19.120 --> 00:23:20.120]   Yeah.
[00:23:20.120 --> 00:23:21.640]   And there's none available right now.
[00:23:21.640 --> 00:23:22.640]   There are three in the--
[00:23:22.640 --> 00:23:24.640]   You have one of them.
[00:23:24.640 --> 00:23:27.760]   There's three in Florida at the trade show.
[00:23:27.760 --> 00:23:30.880]   There's the beta units that are in the beta testers' hands, and then there's the one I
[00:23:30.880 --> 00:23:31.880]   got.
[00:23:31.880 --> 00:23:35.200]   But they will be ramping them up pretty soon.
[00:23:35.200 --> 00:23:41.200]   And they work and everybody's happy with the new software.
[00:23:41.200 --> 00:23:42.560]   It's a lot of solution.
[00:23:42.560 --> 00:23:43.560]   Let's face it.
[00:23:43.560 --> 00:23:45.040]   Most people aren't going to do this.
[00:23:45.040 --> 00:23:49.640]   Although I could see some high-end users wanting to have the eye scuzzy over the gigabit.
[00:23:49.640 --> 00:23:50.640]   Because I have a lot of--
[00:23:50.640 --> 00:23:54.000]   Well, here's-- you know, I hate screwing around with those Dagum Firewire 800 cables.
[00:23:54.000 --> 00:23:55.000]   They drive me crazy.
[00:23:55.000 --> 00:23:56.000]   Right.
[00:23:56.000 --> 00:23:57.000]   You know, now I can just plug in--
[00:23:57.000 --> 00:23:59.000]   So basically, this says Drobo share built in.
[00:23:59.000 --> 00:24:00.000]   Yeah.
[00:24:00.000 --> 00:24:03.040]   Well, yes and no.
[00:24:03.040 --> 00:24:04.920]   That's more complicated than I want to get into right now.
[00:24:04.920 --> 00:24:11.280]   But it doesn't really do a network-type sharing the way I think Drobo share does.
[00:24:11.280 --> 00:24:16.280]   Oh, it just bounces a drive on that-- on one machine at a time, kind of.
[00:24:16.280 --> 00:24:18.040]   Using the eye scuzzy connection.
[00:24:18.040 --> 00:24:19.040]   Okay.
[00:24:19.040 --> 00:24:23.200]   So you're going to get the same effect as if you'd plugged in a Firewire Drobo.
[00:24:23.200 --> 00:24:26.000]   It's just going to be faster because it's through the eye scuzzy.
[00:24:26.000 --> 00:24:27.560]   You're going to free up your Firewire port.
[00:24:27.560 --> 00:24:33.200]   And in my situation where I'm running off Wi-Fi, I've got the network port open anyway.
[00:24:33.200 --> 00:24:34.200]   So I can just drop it in.
[00:24:34.200 --> 00:24:38.760]   But right now, sitting on my desk, or four of the Firewire Drobo's, I can replace that
[00:24:38.760 --> 00:24:40.120]   with two of the--
[00:24:40.120 --> 00:24:41.120]   Yeah.
[00:24:41.120 --> 00:24:42.120]   It's just insane.
[00:24:42.120 --> 00:24:43.120]   [LAUGHTER]
[00:24:43.120 --> 00:24:45.600]   I can't deal with myself.
[00:24:45.600 --> 00:24:47.840]   I'm like-- but I'm like a mini version of Alex.
[00:24:47.840 --> 00:24:50.120]   Alex would have 800 of these if he were here.
[00:24:50.120 --> 00:24:51.120]   You're just nuts.
[00:24:51.120 --> 00:24:52.520]   That's so funny.
[00:24:52.520 --> 00:24:57.240]   I think-- I've been looking at it, and I think that I can fit.
[00:24:57.240 --> 00:25:01.840]   I think it's like 12 of them, 12 of these new ones in Iraq.
[00:25:01.840 --> 00:25:03.840]   Oh, please.
[00:25:03.840 --> 00:25:05.640]   How many gigabytes do you need?
[00:25:05.640 --> 00:25:08.360]   So would you buy this instead of the Apple solution?
[00:25:08.360 --> 00:25:10.840]   What is it? X-rayed or X?
[00:25:10.840 --> 00:25:15.360]   Yeah, we're looking at-- well, there are-- those are the promise raids now.
[00:25:15.360 --> 00:25:18.080]   I guess that's the company that makes the ones that Apple supplies.
[00:25:18.080 --> 00:25:18.880]   And those are--
[00:25:18.880 --> 00:25:22.040]   I've actually heard some bad things about promise, to be honest with you.
[00:25:22.040 --> 00:25:23.360]   They're pretty pricey.
[00:25:23.360 --> 00:25:24.360]   Yeah.
[00:25:24.360 --> 00:25:30.920]   You know, so the-- for me, I think that we're really looking at these drobos, or at least
[00:25:30.920 --> 00:25:35.080]   we're going to test a couple of them, and then we'll see how well they fit into the system.
[00:25:35.080 --> 00:25:38.200]   We would like them to be a little bit faster on the transfer given that we've got eight
[00:25:38.200 --> 00:25:39.200]   drives there.
[00:25:39.200 --> 00:25:43.280]   But the reality is, is these aren't-- we're not trying to work off of these drives.
[00:25:43.280 --> 00:25:45.400]   These are ones for safe storage.
[00:25:45.400 --> 00:25:47.640]   So you use them back up.
[00:25:47.640 --> 00:25:51.800]   Well, not back up, or it's not just back up, but we also use them for-- this is where
[00:25:51.800 --> 00:25:54.000]   we're going to check the assets out.
[00:25:54.000 --> 00:25:55.000]   Right.
[00:25:55.000 --> 00:25:56.000]   And then put them back.
[00:25:56.000 --> 00:26:00.400]   But we're not going to-- we're not trying to pull and work off of these drives in real
[00:26:00.400 --> 00:26:01.400]   time.
[00:26:01.400 --> 00:26:06.600]   That's what we use the raids for in the computers that are actually--
[00:26:06.600 --> 00:26:12.680]   But you call that scary raid, because it's just for speed, not reliability in any--
[00:26:12.680 --> 00:26:13.680]   Exactly.
[00:26:13.680 --> 00:26:17.800]   But when we want everything to play back in real time, and we're working, we have an
[00:26:17.800 --> 00:26:19.160]   entirely HD pipeline.
[00:26:19.160 --> 00:26:23.120]   So speed is an important thing.
[00:26:23.120 --> 00:26:27.880]   But we also want to make sure-- right now, we have a lot of redundancy.
[00:26:27.880 --> 00:26:30.200]   We have a lot of drives floating around.
[00:26:30.200 --> 00:26:36.440]   We have about-- we've calculated that what we really should have is about 60 to 70 terabytes
[00:26:36.440 --> 00:26:39.320]   of near line storage.
[00:26:39.320 --> 00:26:44.680]   And so it would take 10 of these dropos to make that work.
[00:26:44.680 --> 00:26:45.680]   That's amazing.
[00:26:45.680 --> 00:26:48.080]   We're still looking at what we're going to do is we're going to get one of these, one
[00:26:48.080 --> 00:26:49.400]   of these, and we're going to test them.
[00:26:49.400 --> 00:26:51.560]   And then we'll probably talk about it more on the show.
[00:26:51.560 --> 00:26:55.560]   And if they look like they're a good solution for us, then we're going to get more-- or
[00:26:55.560 --> 00:26:58.760]   we're going to-- or you might even have a mixed and matched where if the dropos aren't
[00:26:58.760 --> 00:27:03.400]   fast enough, then we'll use them as our deep storage and then have something faster for
[00:27:03.400 --> 00:27:04.600]   a near line.
[00:27:04.600 --> 00:27:08.800]   And so those are all the things that we're looking at.
[00:27:08.800 --> 00:27:14.360]   My dream is to have a big cloud of drives that you're pulling those small drives out
[00:27:14.360 --> 00:27:20.400]   and putting the larger drives in, and you're just constantly upgrading individual drives.
[00:27:20.400 --> 00:27:23.560]   Each week, let's say you pull two or three out and put two or three new ones in that are
[00:27:23.560 --> 00:27:27.120]   bigger, and you just go-- you know, just keep on working through because that's how things
[00:27:27.120 --> 00:27:29.880]   continually are progressing.
[00:27:29.880 --> 00:27:31.160]   And this is almost there.
[00:27:31.160 --> 00:27:35.680]   Like this solution is not quite there, but you could almost do it right now.
[00:27:35.680 --> 00:27:38.920]   By having these dropos where you could just pull one drive out and put another one in.
[00:27:38.920 --> 00:27:40.080]   Let's say you had four or five of these.
[00:27:40.080 --> 00:27:44.920]   Every week, you just pulled the smallest drive out of one and put the largest drive you could
[00:27:44.920 --> 00:27:45.920]   buy in it.
[00:27:45.920 --> 00:27:51.440]   You would slowly upgrade all the stuff, and you wouldn't have to move any files or think
[00:27:51.440 --> 00:27:52.440]   about it.
[00:27:52.440 --> 00:27:57.760]   You would just slowly upgrade everything all the time so that you had more and more storage.
[00:27:57.760 --> 00:28:03.760]   And these devices, eight drives will just become 16 terabytes, then it'll become 32 terabytes,
[00:28:03.760 --> 00:28:07.880]   then it'll become whatever, and you're just slowly moving with the times.
[00:28:07.880 --> 00:28:08.880]   Cool.
[00:28:08.880 --> 00:28:12.760]   9 to 5 Mac says, "Apple should buy Sun."
[00:28:12.760 --> 00:28:18.160]   IBM, was it was trying to buy Sun, walked away from the table.
[00:28:18.160 --> 00:28:21.960]   Actually, I think it was Sun who walked away from the table.
[00:28:21.960 --> 00:28:30.080]   There was a little dissension in the board of directors between the CEO who wanted to
[00:28:30.080 --> 00:28:35.200]   sell to Sun and the founder who did not.
[00:28:35.200 --> 00:28:39.320]   They wouldn't take the $9.40 share and offer, even though Sun is a distressed property at
[00:28:39.320 --> 00:28:40.600]   this point.
[00:28:40.600 --> 00:28:44.800]   So 9 to 5 says, "Hey, here's a thought."
[00:28:44.800 --> 00:28:46.120]   What if Apple bought Sun?
[00:28:46.120 --> 00:28:50.840]   Apple's planning to use ZFS, the Sun file system at some point, which is a good thing,
[00:28:50.840 --> 00:28:55.120]   by the way, it's an amazing file system.
[00:28:55.120 --> 00:28:58.520]   Open office, maybe a full suite that Apple could own.
[00:28:58.520 --> 00:29:01.600]   Of course, it's already open source, so you can't really take it back out of the open
[00:29:01.600 --> 00:29:05.200]   source, I don't think Java.
[00:29:05.200 --> 00:29:08.560]   Maybe if they bought Sun, they could sell more servers.
[00:29:08.560 --> 00:29:11.200]   That's really Sun's main business, right?
[00:29:11.200 --> 00:29:13.400]   What do you think, guys?
[00:29:13.400 --> 00:29:15.000]   I don't think Apple needs to buy it.
[00:29:15.000 --> 00:29:18.120]   I don't think Sun really has a lot that Apple needs.
[00:29:18.120 --> 00:29:22.280]   I don't think right now with the economy being where it is, Apple needs to be getting into
[00:29:22.280 --> 00:29:23.880]   anybody else's problems.
[00:29:23.880 --> 00:29:24.880]   Keep the cash.
[00:29:24.880 --> 00:29:26.760]   In other words, keep the cash money.
[00:29:26.760 --> 00:29:31.120]   When you look at how strong, frankly, both Microsoft and Apple are, cash-wise right now
[00:29:31.120 --> 00:29:35.320]   in a down economy, I'd wait till things hit the bottom.
[00:29:35.320 --> 00:29:40.240]   Then if you're going to buy people, you can take them at a fire sale price.
[00:29:40.240 --> 00:29:42.400]   See, you're always thinking, "I just got it."
[00:29:42.400 --> 00:29:43.400]   I can't help it.
[00:29:43.400 --> 00:29:44.400]   I'm wired.
[00:29:44.400 --> 00:29:45.400]   I'm using Predator.
[00:29:45.400 --> 00:29:47.000]   We ran a couple of days ago.
[00:29:47.000 --> 00:29:52.320]   We ran a computer chronicles where you were talking about the future of streaming television
[00:29:52.320 --> 00:29:53.320]   on computers.
[00:29:53.320 --> 00:29:54.680]   Do you remember that?
[00:29:54.680 --> 00:29:58.480]   I do remember me and stewardship A talking about, "Where did you find that old guy?"
[00:29:58.480 --> 00:29:59.480]   It's like YouTube.
[00:29:59.480 --> 00:30:00.480]   Oh my God.
[00:30:00.480 --> 00:30:04.280]   You know, Link, it was great to see you.
[00:30:04.280 --> 00:30:05.800]   You were very right on.
[00:30:05.800 --> 00:30:08.240]   What is happening today is what you were talking about.
[00:30:08.240 --> 00:30:10.160]   You were just a little ahead of your time.
[00:30:10.160 --> 00:30:11.400]   Well, what can I say?
[00:30:11.400 --> 00:30:15.520]   I mean, Alex, we're working on what would have been YouTube for the four times.
[00:30:15.520 --> 00:30:16.760]   We were just too early, right?
[00:30:16.760 --> 00:30:17.760]   It was 2000.
[00:30:17.760 --> 00:30:18.760]   It was 2000.
[00:30:18.760 --> 00:30:21.240]   You've got to be kicking yourself on that one.
[00:30:21.240 --> 00:30:28.200]   We were at the DB Garage office there in the muck talking about building YouTube.
[00:30:28.200 --> 00:30:32.080]   I looked at the 300-bought modem, shook my head, no, and said, "That's the problem."
[00:30:32.080 --> 00:30:33.080]   Yeah.
[00:30:33.080 --> 00:30:34.080]   Time wasn't right.
[00:30:34.080 --> 00:30:35.080]   Yeah.
[00:30:35.080 --> 00:30:36.080]   Yeah.
[00:30:36.080 --> 00:30:37.080]   I can't believe you found that clip.
[00:30:37.080 --> 00:30:40.160]   You know, that's where I met Paul Shinley who ended up coming to work for me all the time.
[00:30:40.160 --> 00:30:41.160]   Well, yeah.
[00:30:41.160 --> 00:30:44.880]   Go go Google yourself, Scott.
[00:30:44.880 --> 00:30:46.160]   I don't have time to Google myself.
[00:30:46.160 --> 00:30:48.200]   I'm making new stuff for other people to Google.
[00:30:48.200 --> 00:30:49.200]   Google yourself.
[00:30:49.200 --> 00:30:51.640]   So, Steve, just answer me this.
[00:30:51.640 --> 00:30:52.720]   Did I have hair back then?
[00:30:52.720 --> 00:30:53.720]   You did.
[00:30:53.720 --> 00:30:54.720]   I just wanted to thank you.
[00:30:54.720 --> 00:30:55.720]   I love that.
[00:30:55.720 --> 00:30:56.720]   You looked very handsome.
[00:30:56.720 --> 00:30:57.720]   Good, honey.
[00:30:57.720 --> 00:30:58.720]   I did.
[00:30:58.720 --> 00:31:00.800]   I want to revel in the old days for a moment.
[00:31:00.800 --> 00:31:02.720]   I hate looking at my old TV appearances.
[00:31:02.720 --> 00:31:04.520]   It's like, "What happened?"
[00:31:04.520 --> 00:31:06.440]   I saw, well, I can do you one better.
[00:31:06.440 --> 00:31:09.760]   I saw one where you were dressed up as some sort of creature on MSNBC.
[00:31:09.760 --> 00:31:10.760]   Oh, yes.
[00:31:10.760 --> 00:31:13.280]   Well, at least he was thin.
[00:31:13.280 --> 00:31:14.280]   Good looking, too.
[00:31:14.280 --> 00:31:17.560]   But he had purple hair, was kind of a negative.
[00:31:17.560 --> 00:31:24.000]   So all music on iTunes is now officially uncopy protected.
[00:31:24.000 --> 00:31:28.000]   Yeah, 100% iTunes plus.
