;FFMETADATA1
title=Schmigadoon
artist=TWiT
album_artist=TWiT
album=MacBreak Weekly
track=734
genre=Podcast
comment=https://twit.tv/mbw
copyright=These podcasts are released under a Creative Commons License - Attribution-NonCommercial-NoDerivatives 4.0 International. TWiT and TWiT Logo are registered trademarks of Leo Laporte.
publisher=TWiT
date=2020
encoder=Lavf59.27.100

[00:00:00.000 --> 00:00:06.900]   It's time for Mac break weekly and he's here Renee's here. Lori's here and we all got invitations
[00:31:55.020 --> 00:31:57.260]   god, please
[00:31:57.260 --> 00:31:58.220]   Still
[00:31:58.220 --> 00:32:00.700]   If they don't look if they don't announce air tags one week from today
[00:32:01.260 --> 00:32:05.900]   They're not gonna announce air tags Georgia dials gonna jump through her screen and just run to kupertino
[00:32:05.900 --> 00:32:12.460]   Yeah, well now the thing is though like this the the evidence of air tags has appeared in
[00:32:12.460 --> 00:32:18.460]   coding that might not really matter right now, but to me it means it will exist
[00:32:18.460 --> 00:32:20.700]   It's just a matter of win
[00:32:20.700 --> 00:32:25.580]   So i don't know like saying that if they don't announce it at this point they're not announcing it
[00:32:25.580 --> 00:32:30.380]   I'm not sure. I still think it might be on the table. It's just maybe they're trying to figure out
[00:32:31.180 --> 00:32:32.700]   I wanted
[00:32:32.700 --> 00:32:34.700]   technology
[00:32:34.700 --> 00:32:39.660]   Has it has it been FCC approved yet? Do they have at least have the radios approved by the fcc
[00:32:39.660 --> 00:32:42.140]   That's a good question or the same you one chip
[00:32:42.140 --> 00:32:47.340]   I was about to say I was about to correct myself that if they're using the same chips or using and all the things that wouldn't need it
[00:32:47.340 --> 00:32:52.380]   But yet no lori's absolutely right there's there's too much evidence that they've got it in the pipeline, but it's like
[00:32:52.380 --> 00:32:54.620]   you're like
[00:32:54.620 --> 00:32:56.620]   Not only is this a really interesting idea
[00:32:56.700 --> 00:33:02.220]   This is something that apple could do flawlessly and with privacy and I will give you $50 for this just
[00:33:02.220 --> 00:33:08.460]   Sure point me to the slot where I need to put my 220s and a 10 and yeah, it's weird
[00:33:08.460 --> 00:33:12.060]   I mean, there's also the issue with um
[00:33:12.060 --> 00:33:14.940]   Some companies child
[00:33:14.940 --> 00:33:16.940]   accusing
[00:33:16.940 --> 00:33:20.620]   apple of monopoly and like maybe they're just waiting on
[00:33:20.620 --> 00:33:26.540]   You know a little bit more hearing related stuff before they drop something like this because they know
[00:33:26.860 --> 00:33:28.860]   It's going to cause a lot of controversy
[00:33:28.860 --> 00:33:34.220]   Yeah, because they announced third party support for the find my network at wwdc
[00:33:34.220 --> 00:33:36.700]   And this would give those companies three months to make
[00:33:36.700 --> 00:33:39.420]   competing devices using apples on service
[00:33:39.420 --> 00:33:42.940]   And then they could announce the air tags a lot like craig could go up and explain air
[00:33:42.940 --> 00:33:48.380]   How the find my network works again and look at all our partners. It's not just air tags. It's all these things. So stuff at tile
[00:33:48.380 --> 00:33:50.620]   Here's your competition
[00:33:50.620 --> 00:33:53.020]   I don't think apple
[00:33:53.020 --> 00:33:55.020]   Is the type of company that would save uh
[00:33:55.020 --> 00:33:57.020]   We don't want to get in trouble with tile
[00:33:57.020 --> 00:34:00.380]   That doesn't seem like
[00:34:00.380 --> 00:34:06.540]   I'm gonna stand by my statement if they don't release it on tuesday then I question they're interested in you're right
[00:34:06.540 --> 00:34:10.300]   They put the u1 chip in the watch they put the u1 chip in the phone
[00:34:10.300 --> 00:34:12.860]   They put the u1 chip. It's in the ipad too, right?
[00:34:12.860 --> 00:34:18.140]   It's everywhere and the apple tv remote is supposed to be getting it as well because that thing is always in sofa cushions always
[00:34:18.140 --> 00:34:24.780]   So, I mean if there's anything we lose the most it's that remote. Yeah, I would say it's almost
[00:34:24.860 --> 00:34:26.300]   As much a sure thing
[00:34:26.300 --> 00:34:29.340]   They'll announce air tags is that they will announce the iphone 12
[00:34:29.340 --> 00:34:36.060]   I think this is it's now or never and if they don't announce it there must be some really serious technical
[00:34:36.060 --> 00:34:38.380]   They might be
[00:34:38.380 --> 00:34:47.740]   Yeah, it might be an airpower sort of situation where they they haven't perfected it yet
[00:34:47.740 --> 00:34:53.500]   But since they haven't actually announced it they don't have to get they don't have to like say sorry
[00:34:53.500 --> 00:34:55.900]   We're not gonna do it anymore because they never actually announced it
[00:34:55.900 --> 00:35:04.060]   So maybe if they again if they don't announce it next tuesday, which I really do think they will but I also just don't agree
[00:35:04.060 --> 00:35:08.220]   Leo that it's never going to be announced if they don't announce it tuesday. I think
[00:35:08.220 --> 00:35:13.660]   They if they don't it just means that they're they're going back to the drawing board and they're still doing some work on it
[00:35:13.660 --> 00:35:18.700]   And that we will see it eventually is it conceivable they'll say the watch is the tag
[00:35:20.780 --> 00:35:22.780]   By another one
[00:35:22.780 --> 00:35:31.500]   But though they have the capability within the ecosystem now to do it without any separate tag
[00:35:31.500 --> 00:35:35.340]   You just couldn't put you don't want to touch or watch to your keys. Oh, yeah, exactly. So
[00:35:35.340 --> 00:35:38.860]   I guess I mean I got to spare why not right?
[00:35:38.860 --> 00:35:45.660]   You know, maybe maybe it's a health it maybe I was thinking that maybe it's a health and safety thing because
[00:35:46.140 --> 00:35:51.660]   Like it does if the renderings that we've seen are accurate it does look like a like a eucharist wafer
[00:35:51.660 --> 00:35:53.980]   So maybe it's a choking hazard for choking hazards for
[00:35:53.980 --> 00:35:58.220]   I'm just I'm
[00:35:58.220 --> 00:36:02.540]   Information I hope they put that label on
[00:36:02.540 --> 00:36:12.460]   Your pudrake, please open with caution choky hazard for catholics and some apiscopalian's just be careful. Yeah, not meant to be placed on the tongue
[00:36:15.500 --> 00:36:22.060]   Speaking of the um the body price no the event invite did you know that there's they there's an ar thing
[00:36:22.060 --> 00:36:27.180]   Yeah, I'm trying to figure out how to do it. So how do I do it? I've got it in front of me and I've got
[00:36:27.180 --> 00:36:32.060]   You know, I have I was not able to go to the web page. Oh, you have to do a web page
[00:36:32.060 --> 00:36:37.500]   Yeah, so you probably have to do it with safari too, right? So I can't do it because I'm not on the Mac
[00:36:37.500 --> 00:36:43.180]   On no, you need it on your eye. I think you need it on an ar kit device. You need it on an iPhone or an ipad
[00:36:43.260 --> 00:36:45.260]   Oh, I see so if I go
[00:36:45.260 --> 00:36:49.420]   But how do I get the invite do I go to apple dot com on this?
[00:36:49.420 --> 00:36:51.020]   Yes
[00:36:51.020 --> 00:36:57.180]   Apple dot com slash events and and it should just this is making that invitation so much less exclusive
[00:36:57.180 --> 00:37:05.340]   I mean, it's on their web page too and your personal invite doesn't even have it. So you're not special at all
[00:37:05.340 --> 00:37:07.740]   Your name is not even speed
[00:37:07.980 --> 00:37:11.980]   Also, I like to say our stuff. It's really really cool and on trend but
[00:37:11.980 --> 00:37:16.060]   Apple you need to like send me like an apple logo
[00:37:16.060 --> 00:37:20.140]   Like event tag that I can hang on my door knob with all the other event tags
[00:37:20.140 --> 00:37:26.620]   Because otherwise people don't think that I'm an industry insider. So how do I turn it on? I'm on I'm on the apple page
[00:37:26.620 --> 00:37:28.620]   And i think press and hold it
[00:37:28.620 --> 00:37:30.620]   press and hold
[00:37:30.620 --> 00:37:35.980]   And now something magical is happening. Yeah, so then press that little ar thing in the corner
[00:37:36.860 --> 00:37:44.300]   And I think in a minute when it loads it all can I put I could put the event in invitation on ambi andes head
[00:37:44.300 --> 00:37:50.860]   Yes, if you can get it to work. Yeah, probably can you should you? Oh look Andy. It's all they're all coming out
[00:37:50.860 --> 00:37:55.500]   Little little little party on andes head little invitations
[00:37:55.500 --> 00:37:58.460]   I don't know what's going on. It's not it's not
[00:37:58.460 --> 00:38:03.740]   I see it kind of you can actually switch over to object and it'll it'll just trigger because it doesn't need
[00:38:04.780 --> 00:38:09.500]   Anything to lay on to show it to you. So you can at least see what it looks like. Oh how exciting it's just a little
[00:38:09.500 --> 00:38:13.900]   It's yeah, oh you're playing all I'll I'll play it. Let's do that
[00:38:13.900 --> 00:38:23.820]   Ladies and gentlemen get ready for the most exciting thing that's ever happened in your life
[00:38:23.820 --> 00:38:26.940]   the
[00:38:26.940 --> 00:38:31.020]   Okay, do it. Well, it not do it in the airplane. Oh there it goes. Oh
[00:38:32.700 --> 00:38:34.700]   So this is like the you know what about
[00:38:34.700 --> 00:38:37.900]   I uh
[00:38:37.900 --> 00:38:42.620]   Airpaw what are they called? Sorry home pod mini. What do you think home pod mini
[00:38:42.620 --> 00:38:48.460]   You know because that looked like sort of like speaker exploding sound
[00:38:48.460 --> 00:38:51.740]   I just love speculating
[00:38:51.740 --> 00:38:55.820]   Yeah, it could be
[00:38:55.820 --> 00:38:58.140]   How do I find the date with my apple tag?
[00:38:58.780 --> 00:39:02.620]   Maybe those are the cups from the new airplot studios lorry all the different colors you can get
[00:39:02.620 --> 00:39:05.340]   Yeah, it's kind of like this molecular thing. Isn't that cool?
[00:39:05.340 --> 00:39:08.220]   Let me put it on my head maybe maybe well
[00:39:08.220 --> 00:39:14.700]   Maybe it's maybe it's going to be the apple silicon announcement because like they're saying if you've got like a lot of balls in the air
[00:39:14.700 --> 00:39:20.940]   That our new more powerful CPU will help you keep those balls in the air. I don't know. Okay. I'm
[00:39:20.940 --> 00:39:23.740]   It's happening, but it's not happening
[00:39:23.740 --> 00:39:27.580]   It's like dark for some reason. Yeah phone to start
[00:39:28.540 --> 00:39:35.100]   Ah stupid they are. What did anybody think it's becoming less delightful apple? It's less and less delightful
[00:39:35.100 --> 00:39:37.740]   If only you had it as glasses and not as a phone
[00:39:37.740 --> 00:39:40.780]   So, uh
[00:39:40.780 --> 00:39:45.260]   No glasses. Maybe that's what's going to happen. Maybe we get air glasses one more thing
[00:39:45.260 --> 00:39:49.500]   This is kind of dopey
[00:39:49.500 --> 00:39:51.980]   I'm
[00:39:51.980 --> 00:39:53.980]   I'm not still on the
[00:39:53.980 --> 00:39:56.300]   You're not wrong
[00:39:56.300 --> 00:39:59.820]   Renee what if no, I just got like a thought what you know how like
[00:39:59.820 --> 00:40:07.980]   Steve was like secretly like live testing the keynote presentation app for months before they actually in front of a life
[00:40:07.980 --> 00:40:10.220]   Instead of front of everybody before they actually announced it
[00:40:10.220 --> 00:40:16.060]   What what if Tim has actually been like testing apple glass like in every single public appearance
[00:40:16.060 --> 00:40:19.100]   And we just didn't know it
[00:40:19.100 --> 00:40:19.900]   By the way
[00:40:19.900 --> 00:40:25.740]   Wasn't it earlier this year that he was wearing a new pair of glasses that he had that beautiful blue rim glasses
[00:40:25.820 --> 00:40:27.820]   And he didn't used to wear that
[00:40:27.820 --> 00:40:30.220]   So
[00:40:30.220 --> 00:40:36.540]   If you remember it also had that like eight gauge coaxial cable going from the left temple to a box
[00:40:36.540 --> 00:40:44.620]   That is so sad poor guy gets a new frame and everybody's going crazy over it
[00:40:44.620 --> 00:40:50.140]   By the way, we should look so good on him the new glasses that he was wearing or I think it was
[00:40:50.140 --> 00:40:54.300]   Was it I don't even remember what event it was it could have been WWDC
[00:40:54.380 --> 00:40:57.900]   But it might have been before that and they just looked so good on him. So
[00:40:57.900 --> 00:41:03.900]   That poor guy on tick tock has to upgrade now. He can't just keep doing his good morning from kubertino
[00:41:03.900 --> 00:41:06.460]   Tick tock without actually
[00:41:06.460 --> 00:41:13.660]   I'm speaking seriously now. This is the first time this thought has occurred to me that the stakes for like an apple wearable apple glasses
[00:41:13.660 --> 00:41:16.060]   are very very high because
[00:41:16.060 --> 00:41:17.340]   of
[00:41:17.340 --> 00:41:18.460]   Tim
[00:41:18.460 --> 00:41:21.900]   You know, Tim wears glasses like like like a lot of us on his panel
[00:41:21.900 --> 00:41:26.780]   We wear glasses and if they try to sell these with the point of view that hey
[00:41:26.780 --> 00:41:30.860]   These aren't just like something you'll just put on for gaming or just put on for you'll want to actually
[00:41:30.860 --> 00:41:34.460]   They're so natural and so so lightweight. You'll want to wear them all the time
[00:41:34.460 --> 00:41:39.500]   Tim can afford to like have an apple watch on his wrist every single time
[00:41:39.500 --> 00:41:43.180]   He can afford to like have an iPhone in his pocket every single time
[00:41:43.180 --> 00:41:47.340]   But are they are they really going to release these until Tim can say wait
[00:41:47.500 --> 00:41:50.380]   Huh on gee Tim. I know that you're not wearing your apple glasses
[00:41:50.380 --> 00:41:53.260]   Why aren't you wearing your apple glasses if they're so great the apple glasses?
[00:41:53.260 --> 00:41:58.940]   You don't want to be without them apple glasses. I do have to point out your apple glasses that the glasses jaws is wearing
[00:41:58.940 --> 00:42:05.020]   Look very similar and if you aim your iPhone at his shirt
[00:42:05.020 --> 00:42:07.980]   It will explode you can see a horse
[00:42:07.980 --> 00:42:11.180]   You can see a horse
[00:42:11.180 --> 00:42:15.180]   Those are the photo of his iPhone screen today and everyone's like those bezels look too thin
[00:42:15.180 --> 00:42:17.340]   Not too small
[00:42:17.340 --> 00:42:19.340]   Tosses and leak on Twitter. Yeah
[00:42:19.340 --> 00:42:23.660]   He's had experience at this. He knows what he knows not to do that
[00:42:23.660 --> 00:42:28.140]   So I should mention that yesterday was the 11th
[00:42:28.140 --> 00:42:34.140]   Sorry ninth anniversary of the passing of Steve Jobs in 2011 and Tim Cook did
[00:42:34.140 --> 00:42:37.340]   Post a beautiful tweet
[00:42:37.340 --> 00:42:41.820]   A great soul never dies. It brings us together again and again Maya Angela
[00:42:41.820 --> 00:42:45.820]   You're always with us Steve your memory connects and inspires us every day
[00:42:46.460 --> 00:42:51.420]   And Steve is definitely not wearing augmented reality glasses. I could tell you that right now
[00:42:51.420 --> 00:42:57.820]   So he's already he's already seeing eight years under the future. Yeah, he sees the future through those glasses
[00:42:57.820 --> 00:43:04.140]   Uh, let's take a little break and we will talk more about what is to come a week from today
[00:43:04.140 --> 00:43:12.300]   Uh, also some security news about the t2 chip that's worrying me just a little tiny maybe maybe news maybe not news
[00:43:12.780 --> 00:43:17.340]   We'll see our show today brought to you by extra hop. You should be worried if your
[00:43:17.340 --> 00:43:22.380]   Businesses in the cloud these days, right? Uh, the new it reality
[00:43:22.380 --> 00:43:24.780]   Remote access
[00:43:24.780 --> 00:43:30.220]   On a massive scale and all workers are going home right rapid cloud and multi cloud adoption
[00:43:30.220 --> 00:43:36.860]   Of course a steady increase in internet of things devices all on top of a rise in cybercrime
[00:43:36.860 --> 00:43:40.780]   In a post compromise world. It's more important than ever
[00:43:41.180 --> 00:43:46.300]   That organization see everything going on in their environment from the cloud to the data center to the customer
[00:43:46.300 --> 00:43:52.460]   But in order to prevent an incident from becoming a full-scale data breach you need more than unified visibility you need
[00:43:52.460 --> 00:43:58.460]   The context for detections so that you can respond intelligently you need workflows
[00:43:58.460 --> 00:44:07.020]   So teams can collaborate easily and act quickly and all of that is what extra hop gives you extra hop it stops breaches 70
[00:44:08.220 --> 00:44:14.460]   Faster by eliminating blind spots. It's really it's really a view into your entire
[00:44:14.460 --> 00:44:21.100]   Network how it's performing where the threats are it's cloud threat detection and response
[00:44:21.100 --> 00:44:24.300]   It's security and it tool consolidation
[00:44:24.300 --> 00:44:28.540]   It detects threats other tools miss to keep your business secure and available
[00:44:28.540 --> 00:44:36.380]   Extra hop is a sass based cloud native network detection and response tool that is beloved by its customers
[00:44:36.700 --> 00:44:43.180]   Just ask dan mcdaniel. He's chief architect and information security officer at wizards of the coast
[00:44:43.180 --> 00:44:48.300]   They use a ws and of course they secure it and support it with extra hop
[00:44:48.300 --> 00:44:54.700]   Dan mcdaniel said there's no other company that aligns to supporting the dev ops model the speed and the lack of friction
[00:44:54.700 --> 00:44:57.980]   Then extra hop there you see alta beauty
[00:44:57.980 --> 00:45:04.060]   Uh, they use extra hops to secure their google cloud and of course because they have branches all over the world
[00:45:04.060 --> 00:45:09.980]   They keep networking and security teams on top of things so engineers can focus on innovation
[00:45:09.980 --> 00:45:12.460]   And know that their network is secure
[00:45:12.460 --> 00:45:19.500]   John crease senior it engineer at alta says before extra hop we had limited visibility into what was going on in the cloud
[00:45:19.500 --> 00:45:26.220]   But now we can quickly identify vulnerabilities and exploits and understand how our applications are performing in the cloud
[00:45:26.220 --> 00:45:31.580]   So it's both really its performance and its threat detection. It's something you really need
[00:45:32.220 --> 00:45:35.820]   You really want um, and if you want to know more
[00:45:35.820 --> 00:45:42.140]   Including how extra hop detects ripple 20 vulnerabilities. That's on everybody's mind right now
[00:45:42.140 --> 00:45:49.740]   Learn more about extra how extra hop stops breaches 70 percent faster. There's a great free trial waiting for you in a demo too
[00:45:49.740 --> 00:45:54.140]   Uh, you really like how it looks i think you'll really enjoy it extra hop
[00:45:54.140 --> 00:45:57.020]   Dot com slash twit extra hop
[00:45:57.020 --> 00:45:58.780]   Dot com
[00:45:58.780 --> 00:46:03.420]   Slash twit, please use that url let them know you saw it here and we thank extra hop so much
[00:46:03.420 --> 00:46:05.980]   for supporting mac break weekly
[00:46:05.980 --> 00:46:08.540]   Sometimes you know these
[00:46:08.540 --> 00:46:14.620]   Cloud security companies these enterprise companies say oh apple people aren't interested, but extra hop new there a lot
[00:46:14.620 --> 00:46:19.100]   I know there are a lot of you listening responsible for giant networks
[00:46:19.100 --> 00:46:23.500]   Um, so we thank you for supporting us and extra hop at the same time
[00:46:24.780 --> 00:46:26.780]   on we go with the show
[00:46:26.780 --> 00:46:31.260]   Didn't mean to bring you down with that uh, tim cook tweet, but I thought it was worth no
[00:46:31.260 --> 00:46:38.060]   Yeah, absolutely. I will never forget that day. Uh, we were doing a triangulation
[00:46:38.060 --> 00:46:45.100]   And uh, it was with somebody who had worked with uh, steve kevin marks. That's right. He'd worked at apple on a quick time
[00:46:45.100 --> 00:46:49.900]   And uh, we got the news horrible news kevin. Thank goodness was there
[00:46:50.460 --> 00:46:55.580]   Uh, we broke and we did we just did a lot of coverage. I think we must have done seven or eight hours of nonstop
[00:46:55.580 --> 00:46:59.820]   Um remembering steve coverage. It was really good. So
[00:46:59.820 --> 00:47:03.020]   Uh, a researcher has claimed
[00:47:03.020 --> 00:47:10.540]   That the t2 security chip which is in the latest models is on my iMac pro. It's in the mac pro
[00:47:10.540 --> 00:47:14.460]   Uh, it does a lot. It's more than just a security chip
[00:47:14.460 --> 00:47:18.380]   Uh, but it also you know as the disc controller a lot more
[00:47:19.100 --> 00:47:23.420]   Um, it is your secure enclave. It's your secure boot
[00:47:23.420 --> 00:47:28.780]   Uh, security researcher niell's hoffman says because it's based on an a 10
[00:47:28.780 --> 00:47:37.740]   Processor it's vulnerable to the same checkmate exploit. That's the one you may remember that allowed people to jailbreak
[00:47:37.740 --> 00:47:40.380]   the iphone
[00:47:40.380 --> 00:47:43.580]   So should I be worried rene riche
[00:47:45.180 --> 00:47:50.140]   No, it was interesting to me is that will saffic traffic who's a really well-known security researcher
[00:47:50.140 --> 00:47:52.220]   He does really probably the best vpn
[00:47:52.220 --> 00:47:57.260]   Uh client on the market does a lot of privacy research. He woke up looked at the news coverage and said, oh my god
[00:47:57.260 --> 00:48:05.420]   What is happening here? Uh, it's it's something to I don't want to write with but the the disclosure wasn't great
[00:48:05.420 --> 00:48:10.700]   And the reporting wasn't great. It is it is something but it's not something that people should worry about yet
[00:48:10.700 --> 00:48:14.540]   And if you go through at chronic on twitter, he's on a really good breakdown
[00:48:14.940 --> 00:48:20.860]   On all of this and the the check rain developer just weighed in you would need physical access to the device, right?
[00:48:20.860 --> 00:48:23.100]   You have to do a dsu
[00:48:23.100 --> 00:48:25.820]   You have to have a failed
[00:48:25.820 --> 00:48:28.220]   If you have a fatal error in the dfu
[00:48:28.220 --> 00:48:29.900]   Um
[00:48:29.900 --> 00:48:34.060]   If then you have to you they're using a vulnerability you have to jump in
[00:48:34.060 --> 00:48:39.500]   You have to inject a payload probably through a usb device. That's that's but so it's somebody's
[00:48:39.500 --> 00:48:42.620]   Maybe
[00:48:42.620 --> 00:48:46.940]   But again, like the like the beginning part is okay, but there's no proof that this actually
[00:48:46.940 --> 00:48:51.740]   You need in order to work and needs to sustain a reboot and there's no actual evidence. It does that
[00:48:51.740 --> 00:48:55.980]   It's not even a known working exploit. It's just a blog post. It's just a potential
[00:48:55.980 --> 00:48:59.740]   Okay, the check rain developer just wrote that people should really chill down
[00:48:59.740 --> 00:49:03.740]   Just really chill down. I haven't had that one before chill down regarding this exploit
[00:49:03.740 --> 00:49:07.740]   Vulnerability has been public for more than a year now and always has been there on the t2
[00:49:07.740 --> 00:49:12.380]   More over there are plenty of other vulnerabilities including remote ones that undoubtedly have more impact on security
[00:49:12.540 --> 00:49:17.020]   Well, yes, if there's a remote vulnerability to t2, I'd like to know about that one
[00:49:17.020 --> 00:49:19.820]   Yeah, but so the the um
[00:49:19.820 --> 00:49:23.820]   The big part about this is that it doesn't it's not known to actually work yet
[00:49:23.820 --> 00:49:27.820]   It's it's something that some people are reporting on and amplifying over and over again
[00:49:27.820 --> 00:49:30.860]   And we know that that you can jailbreak
[00:49:30.860 --> 00:49:33.980]   Uh the t2 chip because it really is an a 10 chip
[00:49:33.980 --> 00:49:39.660]   Uh, but there's no proof that it subsets after that and there's no proof that anything else along the excellent chain works
[00:49:39.740 --> 00:49:42.540]   You wouldn't necessarily gain any advantage. You just jailbroken
[00:49:42.540 --> 00:49:47.500]   Yeah, well, I mean if it reboots and it goes back to normal then there's no real
[00:49:47.500 --> 00:49:49.500]   There's no real there there
[00:49:49.500 --> 00:49:56.540]   It's just like if they happen to have your computer for an extended period of time like a nation state or like, you know a federal agency
[00:49:56.540 --> 00:50:04.540]   You know, maybe they could use this to pull some data off every time they get in before they reboot, but it's it's really unclear how damaging it is
[00:50:04.540 --> 00:50:06.700]   Here's the question if i'm using file vault
[00:50:07.820 --> 00:50:10.780]   Would it allow them to decrypt my file vault encryption?
[00:50:10.780 --> 00:50:15.820]   Not immediately and it's not it's not proven that they could
[00:50:15.820 --> 00:50:21.900]   They could sustain long enough to get the keys off of the machine even if they got in because that's the only thing that would scare me
[00:50:21.900 --> 00:50:24.220]   if they got into the machine fine, but
[00:50:24.220 --> 00:50:30.380]   If they could they need to decrypt my file and everybody uses file vault now with a t2. It's it's on by default
[00:50:30.380 --> 00:50:36.700]   So yeah, they would need to be able to decrypt that encrypted volume before they get into anything
[00:50:37.260 --> 00:50:40.300]   And they have to be on that too. Yeah, all right
[00:50:40.300 --> 00:50:46.700]   So i'm not saying that they haven't investigated the design yet to see if there's enough there to extract the keys and these are the smartest info sec people in the world
[00:50:46.700 --> 00:50:52.140]   Okay, I wish that I wish the press would really talk to them before hitting publish. He would just save us all so much
[00:50:52.140 --> 00:50:57.820]   Well, you know, like my mom asking me we talked to you so that you can tell us on their bed
[00:50:57.820 --> 00:51:01.180]   That's the first thing I do and I also for tolorious credit like her writers
[00:51:01.180 --> 00:51:06.700]   They were all they were a huge discussion about this this morning and we're going over all of this is just it behooves everybody
[00:51:06.860 --> 00:51:08.060]   Yeah
[00:51:08.060 --> 00:51:12.060]   To be fair, this is part of a discussion that we didn't have to have five or ten years ago
[00:51:12.060 --> 00:51:14.220]   We could almost dismiss these sort of
[00:51:14.220 --> 00:51:19.580]   Assume let's let's assume that that this is one of the hacks that actually works and is practical
[00:51:19.580 --> 00:51:25.180]   They we used to be able to sort of dismiss a lot of these mornings with oh, yeah
[00:51:25.180 --> 00:51:29.260]   But this person is to be effective someone would actually have to have physical access to your phone
[00:51:29.260 --> 00:51:32.620]   And that doesn't make it completely irrelevant, but that means okay
[00:51:32.620 --> 00:51:33.820]   So we don't have to think about it
[00:51:33.820 --> 00:51:38.460]   But now in the environment that we're in right now the idea of oh well
[00:51:38.460 --> 00:51:42.700]   There was a protest and someone and a law enforcement officer took my phone away
[00:51:42.700 --> 00:51:48.060]   Or I was at a security checkpoint at an airport and another country and once again
[00:51:48.060 --> 00:51:51.340]   They took my lap they what they wanted me to hand over my phone for 10 minutes
[00:51:51.340 --> 00:51:57.740]   Now it becomes you becomes more important to be aware of what kind of tools might be in the arsenal of
[00:51:57.740 --> 00:52:00.620]   some organization that might want to
[00:52:01.660 --> 00:52:08.460]   Slurp all your information out of your phone or in more intense cases might want to put some software on your phone that you would not
[00:52:08.460 --> 00:52:15.260]   Really approve of the rest the iPhone used to be the phone where I don't have I don't feel as though I need to automatically
[00:52:15.260 --> 00:52:23.580]   Factory reset my phone before handing it over to somebody it might become more relevant to think that I'm not going to take the chance
[00:52:23.580 --> 00:52:28.940]   These it's it's it becomes more important than to simply someone trying to brute force
[00:52:29.660 --> 00:52:32.540]   A pasco right now and that's something that people at least need to be aware of
[00:52:32.540 --> 00:52:41.020]   Um, you might want to teach you chip if you like to watch Netflix because I guess I guess you won't be able to watch Netflix
[00:52:41.020 --> 00:52:47.340]   Without and 4k without a t2 chip. So that means you have to have really a pretty late model
[00:52:47.340 --> 00:52:53.020]   Macbook pro Macbook air Mac mini if you have a Mac pro or iMac pro you'd be okay
[00:52:53.020 --> 00:52:57.980]   Uh, you have to have the new iMac the t2 chip is is fairly recent
[00:52:58.780 --> 00:53:05.340]   Uh-huh. Yeah, so that's important apple does have well it's an ssd controller and the my mac didn't weren't all ssd until this year
[00:53:05.340 --> 00:53:09.100]   Oh, well there. Yeah. It doesn't work on on pliers. Yeah
[00:53:09.100 --> 00:53:15.180]   Where do you think this demand came from do they became it came from netflix directly or from content providers surviving
[00:53:15.180 --> 00:53:19.100]   Providing stuff to netflix I would well of course. Yeah netflix probably doesn't care
[00:53:19.100 --> 00:53:21.420]   but i'm sure they are
[00:53:21.420 --> 00:53:25.100]   Enjoined by their contracts with movie companies to make sure that
[00:53:25.740 --> 00:53:31.500]   They because they're terrified, you know, hollywood's terrified of piracy that there's no way to pirate netflix
[00:53:31.500 --> 00:53:36.300]   Video it's interesting because you still would get the 1080p just wouldn't get the 4k version
[00:53:36.300 --> 00:53:44.060]   And also the performance is way better because you depending on the codec they use you get up to 30 times speed boosts from using the t2 chip
[00:53:44.060 --> 00:53:48.540]   The code maybe it's really not a security thing. Maybe it's just probably both
[00:53:48.540 --> 00:53:52.940]   I mean, I'm sure they're wrapping it up as tight as can be so that you know, there's no casual
[00:53:53.180 --> 00:53:55.980]   Anyone who wants it will still get it, but there'll be no casual piracy
[00:53:55.980 --> 00:54:02.300]   There's no way to stop here playing it on your iMac and videotaping it with your camcorder
[00:54:02.300 --> 00:54:07.260]   Ridiculous like you can't even take a screenshot on your iphone of a movie anymore
[00:54:07.260 --> 00:54:11.180]   That people would share that they'd mean that it would be so much fun
[00:54:11.180 --> 00:54:14.300]   And they shut it down to a point where it's ludicrously bad for them
[00:54:14.300 --> 00:54:20.540]   Yeah, they're just so not only that but it's part of the ongoing assault on fair use doctrine and copyright
[00:54:20.860 --> 00:54:26.380]   They've made they locked things down so tight that it becomes we do have the right of fair use for copyright
[00:54:26.380 --> 00:54:29.580]   But guess what let's say that you if i'm if i'm going to make a
[00:54:29.580 --> 00:54:33.340]   A review or even a political statement regarding a documentary
[00:54:33.340 --> 00:54:37.660]   I can't use an eight second clip from there because it will get content struck all
[00:54:37.660 --> 00:54:40.220]   Completely completely immediately
[00:54:40.220 --> 00:54:45.660]   Uh, and so what's what's the point of us having the ability to take a frame from a movie
[00:54:45.660 --> 00:54:48.220]   And use that as a way of illustrating a point or
[00:54:49.020 --> 00:54:55.420]   Increasing the conversation about this subject if we can't even grab one frame from a move from a move by doing a screenshot
[00:54:55.420 --> 00:54:57.900]   Unless unless these people think that I can I can
[00:54:57.900 --> 00:55:04.780]   Screenshot at 30 frames per second and then put it into the premier and reconstruct the movie
[00:55:04.780 --> 00:55:11.100]   It's just it's just not acceptable. You probably really can't watch Terminator 2 without a t2 chip. I would guess
[00:55:11.100 --> 00:55:14.540]   Good one leo
[00:55:15.100 --> 00:55:18.620]   And be sure to and be sure to use your liquid metal sim extractor
[00:55:18.620 --> 00:55:21.900]   Oh, yeah
[00:55:21.900 --> 00:55:23.900]   They had liquid
[00:55:23.900 --> 00:55:29.820]   The only thing they ever made was a sim tool. What the hell? Yeah, that that that something should always ground us that
