
[00:00:00.000 --> 00:00:04.000]   [music]
[00:19:26.000 --> 00:19:30.000]   So they cut us off because we thought you were using so much bandwidth
[00:19:30.000 --> 00:19:33.000]   that you must be sharing it with everybody on your street.
[00:19:33.000 --> 00:19:34.000]   I guess, because they--
[00:19:34.000 --> 00:19:36.000]   Leaking is their euphemism.
[00:19:36.000 --> 00:19:41.000]   So anyway, they came by and some guy, these guys spent 90 minutes
[00:19:41.000 --> 00:19:43.000]   wandering around, and then they called back to the--
[00:19:43.000 --> 00:19:44.000]   They got turned out--
[00:19:44.000 --> 00:19:45.000]   It turned out--
[00:19:45.000 --> 00:19:46.000]   I'd like to show you something.
[00:19:46.000 --> 00:19:47.000]   You see that pile there?
[00:19:47.000 --> 00:19:49.000]   That pile right under your cable?
[00:19:49.000 --> 00:19:50.000]   That's a pile of bits there.
[00:19:50.000 --> 00:19:51.000]   That's been leaking out.
[00:19:51.000 --> 00:19:53.000]   Well, we don't know how long.
[00:19:53.000 --> 00:19:55.000]   It's all under the floor.
[00:19:55.000 --> 00:19:57.000]   You're going to have to rip up the floor, boys.
[00:19:57.000 --> 00:19:59.000]   Now, you know, you're going to continue.
[00:19:59.000 --> 00:20:01.000]   So then it turns out that they called back and it turns out
[00:20:01.000 --> 00:20:02.000]   they had the wrong house.
[00:20:02.000 --> 00:20:03.000]   Oh, geez.
[00:20:03.000 --> 00:20:06.000]   Somebody else was leaking cable.
[00:20:06.000 --> 00:20:07.000]   Someone else was leaking cable.
[00:20:07.000 --> 00:20:08.000]   It was the wrong house.
[00:20:08.000 --> 00:20:10.000]   So it was three days of not having it on, of course.
[00:20:10.000 --> 00:20:12.000]   And then I complain about it on Twitter.
[00:20:12.000 --> 00:20:13.000]   Copcast cares.
[00:20:13.000 --> 00:20:14.000]   Yeah, Frank called you.
[00:20:14.000 --> 00:20:15.000]   He--
[00:20:15.000 --> 00:20:16.000]   He twitted it up.
[00:20:16.000 --> 00:20:20.000]   We're getting our money back for the three days that we missed.
[00:20:20.000 --> 00:20:22.000]   And so he actually did a pretty good job.
[00:20:22.000 --> 00:20:23.000]   But it was just like--
[00:20:23.000 --> 00:20:24.000]   Oh, you know--
[00:20:24.000 --> 00:20:28.000]   Now that everybody's on Twitter, how long before that?
[00:20:28.000 --> 00:20:29.000]   I mean, they can't help everybody.
[00:20:29.000 --> 00:20:34.000]   The whole point was fix the squeaky wheel because these guys, you know, are making a lot of noise on Twitter.
[00:20:34.000 --> 00:20:39.000]   But now that everybody is there, how long Copcast cares are people like that continue to give this kind of
[00:20:39.000 --> 00:20:41.000]   superior support to people who are on Twitter?
[00:20:41.000 --> 00:20:47.000]   Well, but I think that what's happening is that being on Twitter allows you to sort--
[00:20:47.000 --> 00:20:49.000]   It allows people to sort really quickly.
[00:20:49.000 --> 00:20:51.000]   One of the things, you know, we shoot a bunch of stuff for Salesforce.com
[00:20:51.000 --> 00:20:56.000]   and they have a whole package that allows you to manage people--
[00:20:56.000 --> 00:21:00.000]   They just launch this new package that allows you to manage your relationship with Twitter
[00:21:00.000 --> 00:21:03.000]   so that you can actually see who's doing what and what they're asking for
[00:21:03.000 --> 00:21:05.000]   and keep track of the job tickets.
[00:21:05.000 --> 00:21:06.000]   Oh, that's brilliant.
[00:21:06.000 --> 00:21:07.000]   Yeah, no, it's so--
[00:21:07.000 --> 00:21:08.000]   That's really interesting.
[00:21:08.000 --> 00:21:10.000]   Yeah, yeah, it just came out last week.
[00:21:10.000 --> 00:21:12.000]   And so that's actually where I was in New York shooting the video for it.
[00:21:12.000 --> 00:21:13.000]   Wow.
[00:21:13.000 --> 00:21:18.000]   And so you're actually able to-- so someone like Salesforce who wants to manage that relationship--
[00:21:18.000 --> 00:21:21.000]   So you see, when you're doing it in text and you're not calling them,
[00:21:21.000 --> 00:21:24.000]   and you want to know any of these things, it's much easier for them to manage,
[00:21:24.000 --> 00:21:27.000]   keep track of who it is and what they're saying and how they're saying it.
[00:21:27.000 --> 00:21:28.000]   Well, it's probably cheaper, isn't it?
[00:21:28.000 --> 00:21:29.000]   It's a lot cheaper, you know.
[00:21:29.000 --> 00:21:31.000]   So it's easier to keep track of those tickets.
[00:21:31.000 --> 00:21:32.000]   That's interesting.
[00:21:32.000 --> 00:21:34.000]   So maybe this is the future of Tech Support.
[00:21:34.000 --> 00:21:35.000]   So you just complain.
[00:21:35.000 --> 00:21:40.000]   I think they would love for you to complain directly to them via some good interface rather than--
[00:21:40.000 --> 00:21:41.000]   Yes, that nobody can see--
[00:21:41.000 --> 00:21:44.000]   Rather than me complaining for a thousand people, but I can't--
[00:21:44.000 --> 00:21:45.000]   Whoopsies.
[00:21:45.000 --> 00:21:46.000]   Well, it's good for everybody to remember.
[00:21:46.000 --> 00:21:49.000]   That's a real valuable way to kind of get better.
[00:21:49.000 --> 00:21:53.000]   And it is worth complaining on Twitter about Comcast because--
[00:21:53.000 --> 00:21:54.000]   They care.
[00:21:54.000 --> 00:21:55.000]   They care.
[00:21:55.000 --> 00:21:57.000]   I'm sorry I couldn't resist.
[00:21:57.000 --> 00:22:00.000]   But you know, I got to say I was amazed that anybody responded.
[00:22:00.000 --> 00:22:02.000]   You know, I mostly was just mad.
[00:22:02.000 --> 00:22:07.000]   And it was amazing that it was handled so quickly.
[00:22:07.000 --> 00:22:10.000]   You didn't end up on curse bird, did you?
[00:22:10.000 --> 00:22:11.000]   On what?
[00:22:11.000 --> 00:22:15.000]   Cursebird.com is the site where people who use profanity on Twitter.
[00:22:15.000 --> 00:22:17.000]   I don't use profanity on Twitter.
[00:22:17.000 --> 00:22:18.000]   I'm a clean Twitter error.
[00:22:18.000 --> 00:22:20.000]   Give me a surprise how many people do.
[00:22:20.000 --> 00:22:23.000]   I know, my kids follow me on Twitter.
[00:22:23.000 --> 00:22:24.000]   Oh, you can't?
[00:22:24.000 --> 00:22:25.000]   So then, yeah.
[00:22:25.000 --> 00:22:29.000]   So that definitely limits what I can do on Twitter.
[00:22:29.000 --> 00:22:31.000]   So Macworld Magazine is announced.
[00:22:31.000 --> 00:22:32.000]   They're going to be--
[00:22:32.000 --> 00:22:33.000]   Or be IDC.
[00:22:33.000 --> 00:22:36.000]   I'm sorry, Macworld Magazine is not IDG.
[00:22:36.000 --> 00:22:39.000]   IDG is announced, first of all, it will no longer be Macworld Expo.
[00:22:39.000 --> 00:22:40.000]   It'll just be Macworld.
[00:22:40.000 --> 00:22:42.000]   Because that's what everybody calls it.
[00:22:42.000 --> 00:22:43.000]   It's negative all.
[00:22:43.000 --> 00:22:44.000]   It's going to be in February.
[00:22:44.000 --> 00:22:45.000]   Shoo.
[00:22:45.000 --> 00:22:46.000]   Thank you.
[00:22:46.000 --> 00:22:48.000]   The CES conflict was a problem.
[00:22:48.000 --> 00:22:49.000]   Yes.
[00:22:49.000 --> 00:22:55.000]   So why else are you, you being-- Having a conference, CES or Macworld, right after Christmas break,
[00:22:55.000 --> 00:23:02.000]   ruins everybody's Christmas because every company that is presenting, every speaker who's getting ready,
[00:23:02.000 --> 00:23:06.000]   everybody who's doing all that, it has to literally-- you don't have a Christmas break.
[00:23:06.000 --> 00:23:09.000]   You have a-- we're prepping for Macworld.
[00:23:09.000 --> 00:23:16.000]   And so now what you can do is-- February is a much more sane month to have a conference.
[00:23:16.000 --> 00:23:18.000]   9th through 13th of February.
[00:23:18.000 --> 00:23:20.000]   You're happy about it, too, Andy?
[00:23:20.000 --> 00:23:21.000]   Yes, absolutely.
[00:23:21.000 --> 00:23:25.000]   And for exactly the same reasons that Alex said, I mean, I just only--
[00:23:25.000 --> 00:23:28.000]   Look, they're on the front page of Macworld's website.
[00:23:28.000 --> 00:23:30.000]   I only know it's you because it's your hat.
[00:23:30.000 --> 00:23:31.000]   I saw your hat.
[00:23:31.000 --> 00:23:32.000]   Did I kill Friday?
[00:23:32.000 --> 00:23:33.000]   What happened?
[00:23:33.000 --> 00:23:34.000]   No, I saw your hat go by.
[00:23:34.000 --> 00:23:35.000]   You're speaking on stage.
[00:23:35.000 --> 00:23:36.000]   Oh, good.
[00:23:36.000 --> 00:23:37.000]   I'll keep watching.
[00:23:37.000 --> 00:23:38.000]   Exactly.
[00:23:38.000 --> 00:23:41.000]   Again, there's a Keno guy in Reno.
[00:23:41.000 --> 00:23:44.000]   He had a common-- you know, that was a very-- I don't care if the drinks are--
[00:23:44.000 --> 00:23:45.000]   Here it comes.
[00:23:45.000 --> 00:23:46.000]   --or you can't water up down that path.
[00:23:46.000 --> 00:23:48.000]   Okay, okay, there's a guy playing his iPhone.
[00:23:48.000 --> 00:23:51.000]   Okay, there's people raising their hands for-- I don't know why.
[00:23:51.000 --> 00:23:54.000]   There's some guy-- oh, that's-- what's his name?
[00:23:54.000 --> 00:23:55.000]   Macworld guy.
[00:23:55.000 --> 00:23:56.000]   Oh, yeah.
[00:23:56.000 --> 00:23:57.000]   Oh, yeah.
[00:23:57.000 --> 00:23:58.000]   There's a lot of people taking a picture.
[00:23:58.000 --> 00:23:59.000]   And there!
[00:23:59.000 --> 00:24:00.000]   There, there's a Tania Naka right there!
[00:24:00.000 --> 00:24:03.000]   Immortality, alone on stage as he is in line.
[00:24:03.000 --> 00:24:06.000]   Whatever you'll be forever remembered.
[00:24:06.000 --> 00:24:08.000]   But that's a second point.
[00:24:08.000 --> 00:24:11.680]   I mean, it's only when I saw this announcement that I think that thought that and realized
[00:24:11.680 --> 00:24:17.400]   that all my entire adult life I have never spent a Christmas and a New Year's where I
[00:24:17.400 --> 00:24:21.200]   was not prepping for a big trade show.
[00:24:21.200 --> 00:24:25.040]   And if you're lucky, it's like it starts like on the 6th or the 7th and maybe you can relax
[00:24:25.040 --> 00:24:26.040]   a little bit.
[00:24:26.040 --> 00:24:29.080]   But I have had times where it's like, I am at a New Year's party and it's New Year's
[00:24:29.080 --> 00:24:33.800]   day and I'm thinking, I got to be on a plane in 36 freaking hours.
[00:24:33.800 --> 00:24:38.680]   And so it doesn't-- I don't think that it's not like the timing ever prevented me from
[00:24:38.680 --> 00:24:44.320]   going to Macworld, but I'm very, very glad that it's at a more rational time of the year.
[00:24:44.320 --> 00:24:46.440]   Paul Kent's actually doing a great job of going around to people.
[00:24:46.440 --> 00:24:50.560]   And in fact, he sent me an email and I owe you one, Paul, saying, I want to get together,
[00:24:50.560 --> 00:24:53.040]   have lunch and talk with you about the future of Macworld.
[00:24:53.040 --> 00:24:56.080]   I think he's really trying to reach out to the community.
[00:24:56.080 --> 00:24:57.080]   And I guess you have to.
[00:24:57.080 --> 00:25:01.000]   I mean, if Apple's not going to be there, as we've said before, it's a community event.
[00:25:01.000 --> 00:25:03.480]   And so you've got to get the community enlisted behind it.
[00:25:03.480 --> 00:25:05.400]   This is a good first step, I think.
[00:25:05.400 --> 00:25:06.400]   Yeah.
[00:25:06.400 --> 00:25:10.280]   Again, Paul, you know, you can really-- not that the people who came along before Paul
[00:25:10.280 --> 00:25:15.440]   were not good at their jobs, but man, Paul, I have nothing to expect for him.
[00:25:15.440 --> 00:25:17.960]   I've seen a new vibe, a new interest.
[00:25:17.960 --> 00:25:20.480]   How long has he been doing it?
[00:25:20.480 --> 00:25:23.080]   I think he's-- I'm guessing three four years.
[00:25:23.080 --> 00:25:30.440]   He was like the defacto czar of Macworld for a while before being the actual czar of
[00:25:30.440 --> 00:25:32.000]   Macworld.
[00:25:32.000 --> 00:25:36.320]   But it seems like every time I have a conversation with him and he either mentions a good idea
[00:25:36.320 --> 00:25:38.640]   and talks about it with me or I say, hey, this is a really good idea.
[00:25:38.640 --> 00:25:40.080]   I really like this.
[00:25:40.080 --> 00:25:44.920]   It either becomes enhanced or encouraged or it's something that always translates into
[00:25:44.920 --> 00:25:46.880]   a really good solid show for the next year.
[00:25:46.880 --> 00:25:48.840]   So I mean, if--
[00:25:48.840 --> 00:25:51.000]   You have the sense that he really gets it.
[00:25:51.000 --> 00:25:52.000]   Yeah.
[00:25:52.000 --> 00:25:53.000]   Yeah.
[00:25:53.000 --> 00:25:54.000]   Good.
[00:25:54.000 --> 00:25:57.480]   I mean, we've all been on the sort of shows where it's like, congratulations.
[00:25:57.480 --> 00:25:59.720]   Thanks for signing up for eight hours worth of free talks.
[00:25:59.720 --> 00:26:01.000]   Here's your zag nut bar.
[00:26:01.000 --> 00:26:02.000]   Yeah.
[00:26:02.000 --> 00:26:05.880]   But you have me on a panel at the same time that I'm giving a 90 minute speech.
[00:26:05.880 --> 00:26:06.880]   Yeah, but you know what?
[00:26:06.880 --> 00:26:10.080]   We figure that you can probably give your talk at the panel and then go and give your
[00:26:10.080 --> 00:26:11.080]   other talk.
[00:26:11.080 --> 00:26:12.320]   Well, you know, I could.
[00:26:12.320 --> 00:26:14.280]   No, he's done a great job, really.
[00:26:14.280 --> 00:26:15.280]   Yeah.
[00:26:15.280 --> 00:26:16.280]   It's great.
[00:26:16.280 --> 00:26:18.280]   Looks like--
[00:26:18.280 --> 00:26:23.160]   Too bad Scott Borne, by the way, Scott Borne is not here because his web hosting company
[00:26:23.160 --> 00:26:26.440]   was brought down by DNS attacks.
[00:26:26.440 --> 00:26:28.120]   And so he's busy rebuilding his blogs.
[00:26:28.120 --> 00:26:33.680]   It wasn't attacking at him, it was the whole company, which was weird.
[00:26:33.680 --> 00:26:38.440]   But he would be very gratified to see more and more rumors about the iPhone hardware coming
[00:26:38.440 --> 00:26:42.680]   out in June, including one analyst, you know, take it--
[00:26:42.680 --> 00:26:43.680]   Because he's an analyst.
[00:26:43.680 --> 00:26:44.680]   They know everything.
[00:26:44.680 --> 00:26:46.480]   They are on the inside--
[00:26:46.480 --> 00:26:47.480]   Yeah.
[00:26:47.480 --> 00:26:48.480]   --track.
[00:26:48.480 --> 00:26:50.280]   They're making crap up.
[00:26:50.280 --> 00:26:56.080]   Daniel Amir, a Lazard capital markets analyst said in his report that he expects Apple to
[00:26:56.080 --> 00:27:01.600]   begin production on a high-end iPhone with 32 gigabytes of flash memory and a low-end
[00:27:01.600 --> 00:27:05.840]   3G version this spring doesn't say why.
[00:27:05.840 --> 00:27:08.840]   I've also heard that it contains a laser razor.
[00:27:08.840 --> 00:27:10.480]   Laser, razor.
[00:27:10.480 --> 00:27:12.800]   It's actually going to be a new application with a--
[00:27:12.800 --> 00:27:14.640]   They're going to be using the tethering.
[00:27:14.640 --> 00:27:15.640]   So--
[00:27:15.640 --> 00:27:17.240]   Yeah, that'd be kind of cool.
[00:27:17.240 --> 00:27:19.240]   I know, actually, that's how it--
[00:27:19.240 --> 00:27:21.680]   You know, I don't know where they get this stuff.
[00:27:21.680 --> 00:27:24.720]   One thing is I guess it's coming from the fact that Apple's been buying flash memory
[00:27:24.720 --> 00:27:25.720]   like crazy.
[00:27:25.720 --> 00:27:27.040]   I do that all the time.
[00:27:27.040 --> 00:27:30.360]   I think they must be-- because of the iPod, as well as the iPhone--
[00:27:30.360 --> 00:27:35.280]   Yeah, they've got to be one of the biggest purchasers of NAND flash memory.
[00:27:35.280 --> 00:27:40.600]   So I don't think that's necessarily indicating anything.
[00:27:40.600 --> 00:27:42.400]   But I do think we will see one in June.
[00:27:42.400 --> 00:27:46.480]   I don't know what it-- and it makes sense it would be a 32 gigabyte.
[00:27:46.480 --> 00:27:47.920]   Love to see a cheap iPhone.
[00:27:47.920 --> 00:27:49.720]   That would really seal a deal.
[00:27:49.720 --> 00:27:52.280]   What would you take out to make a cheap iPhone?
[00:27:52.280 --> 00:27:55.280]   I don't really know.
[00:27:55.280 --> 00:27:56.760]   You take out the GPS.
[00:27:56.760 --> 00:27:57.760]   You take out--
[00:27:57.760 --> 00:27:59.640]   You don't really need the GPS.
[00:27:59.640 --> 00:28:03.080]   Oh, you could probably make it a smaller screen.
[00:28:03.080 --> 00:28:10.840]   If Apple is going to-- again, we have to make sure we label this as a guess.
[00:28:10.840 --> 00:28:14.840]   Because we know that we hope that they're working on a larger version, a larger version
[00:28:14.840 --> 00:28:19.040]   of a tablet, a larger version of the iPhone OS that works with a larger tablet machine.
[00:28:19.040 --> 00:28:24.000]   But part of that would have to be that big break with the developer community that's
[00:28:24.000 --> 00:28:28.160]   saying, you can no longer count on an iPhone screen being exactly this size.
[00:28:28.160 --> 00:28:31.960]   You have to either prepare a special build for this device, or you have to simply make
[00:28:31.960 --> 00:28:34.920]   a fluid interface that will work in whatever size screen.
[00:28:34.920 --> 00:28:38.000]   Once they do that, then that does open the door to saying, you know what?
[00:28:38.000 --> 00:28:43.440]   We are going to make a nano-sized iPhone that does run a special set of nano apps.
[00:28:43.440 --> 00:28:49.840]   Me, the person who writes OmniFocus, can make an OmniFocus version that works on the iPhone
[00:28:49.840 --> 00:28:54.000]   nano with a subset of features, of course, but it would still work.
[00:28:54.000 --> 00:28:59.760]   I really do think that if they do a cheaper iPhone, they can't just make last year's iPhone
[00:28:59.760 --> 00:29:01.640]   and take not 50 bucks off the price.
[00:29:01.640 --> 00:29:05.240]   They still have to give people reasons to keep wanting the new hardware.
[00:29:05.240 --> 00:29:08.960]   If they're basically saying, we'll still let you always buy whatever was two years old,
[00:29:08.960 --> 00:29:13.920]   four years old and features at a much, much more impressive price, I think they're going
[00:29:13.920 --> 00:29:16.480]   to lose a lot of the repeat customers.
[00:29:16.480 --> 00:29:20.520]   Do we think that, I mean, does it, it just seems like if you made it any smaller, it would
[00:29:20.520 --> 00:29:26.880]   start to wreak havoc on people being able to format their video, format the, you know,
[00:29:26.880 --> 00:29:28.280]   how you're, you know, the applications.
[00:29:28.280 --> 00:29:31.680]   I mean, it's, it just seems like changing that would add a lot, especially if you added
[00:29:31.680 --> 00:29:32.680]   one that was larger.
[00:29:32.680 --> 00:29:37.360]   If they happen to do a tablet, it just seems like a lot of different formats.
[00:29:37.360 --> 00:29:38.880]   I wouldn't say so.
[00:29:38.880 --> 00:29:41.440]   If you do, the, the Nano works pretty great.
[00:29:41.440 --> 00:29:45.120]   As a device for watching video, you hold it in your hand and you know that it's a smaller
[00:29:45.120 --> 00:29:46.120]   screen.
[00:29:46.120 --> 00:29:49.240]   So you know that you're not going to see Wally and high def, but you can still watch it perfectly
[00:29:49.240 --> 00:29:50.240]   fine.
[00:29:50.240 --> 00:29:55.960]   Also that scroll, scroll, the, the thumb pad plus one click interface works pretty well
[00:29:55.960 --> 00:29:59.480]   the way that they, the, all the different iPod apps that I've seen that, that use that
[00:29:59.480 --> 00:30:04.360]   simple roll through a list, click on what you see what you want works rather well.
[00:30:04.360 --> 00:30:08.560]   It's not a text intensive interface, but you can do a lot with just that interface.
[00:30:08.560 --> 00:30:14.520]   I would be very, very surprised if I saw a, let's say a $99 iPhone with a conventional
[00:30:14.520 --> 00:30:18.680]   touch interface that would find a way of adapting the scroll wheel and add up maybe just add
[00:30:18.680 --> 00:30:21.320]   a touch pad for, for dialing on top of it.
[00:30:21.320 --> 00:30:22.320]   Right.
[00:30:22.320 --> 00:30:25.280]   No, I can see to, to be agree that we're hoping for a $99 iPhone.
[00:30:25.280 --> 00:30:26.280]   Yeah.
[00:30:26.280 --> 00:30:28.400]   I think that that's actually what Apple's probably hoping for.
[00:30:28.400 --> 00:30:31.200]   That seems to be the number that they would have to hit to make it worth their wealth,
[00:30:31.200 --> 00:30:32.200]   but cheap iPhone.
[00:30:32.200 --> 00:30:33.200]   Yeah.
[00:30:33.200 --> 00:30:37.520]   I think it's just a matter of, I mean, every phone goes through this.
[00:30:37.520 --> 00:30:38.520]   iPhone's been out.
[00:30:38.520 --> 00:30:40.960]   This will be its third iteration.
[00:30:40.960 --> 00:30:42.960]   It's time for a cheap iPhone.
[00:30:42.960 --> 00:30:46.360]   That's what I'm wondering is what do you, how, but maybe Apple doesn't care if it's
[00:30:46.360 --> 00:30:48.800]   cheaper than, you know, for them to make.
[00:30:48.800 --> 00:30:50.640]   That's true to, I mean, they don't want to cannibalize.
[00:30:50.640 --> 00:30:51.640]   Well, they could.
[00:30:51.640 --> 00:30:52.640]   I mean, that's what happened to the razor.
[00:30:52.640 --> 00:30:53.960]   They didn't give, make a cheap razor.
[00:30:53.960 --> 00:30:55.760]   They just cost less.
[00:30:55.760 --> 00:30:59.040]   I just think, I think it's more likely that they would, I think it's more likely they
[00:30:59.040 --> 00:31:01.320]   focus on a larger one than a smaller one.
[00:31:01.320 --> 00:31:03.240]   Well, they might do both.
[00:31:03.240 --> 00:31:04.240]   Maybe.
[00:31:04.240 --> 00:31:07.920]   I mean, I can see the reason that, you know, it continues to suck the oxygen out of the
[00:31:07.920 --> 00:31:11.520]   system if you have, this is the same thing they did with the iPod, which is that you
[00:31:11.520 --> 00:31:17.360]   have a wide range, everything from 50 or $60 to all the way up to whatever the highest
[00:31:17.360 --> 00:31:19.000]   end iPod is.
[00:31:19.000 --> 00:31:23.160]   It doesn't leave a lot of places for other people to insert products.
[00:31:23.160 --> 00:31:28.280]   Well of course, Apple has been, Apple's kind of been a contrarian.
[00:31:28.280 --> 00:31:32.640]   And even in this bad economy, hasn't really done much to lower prices.
[00:31:32.640 --> 00:31:34.440]   The price of the many.
[00:31:34.440 --> 00:31:36.400]   It hasn't been really hurting them.
[00:31:36.400 --> 00:31:37.920]   Well, we don't know yet.
[00:31:37.920 --> 00:31:38.920]   We don't know yet.
[00:31:38.920 --> 00:31:40.400]   Microsoft's going after Apple.
[00:31:40.400 --> 00:31:41.760]   Have you seen the latest Microsoft ad?
[00:31:41.760 --> 00:31:45.000]   I'm just not cool enough to own an Apple.
[00:31:45.000 --> 00:31:47.160]   It turns out it's an actress.
[00:31:47.160 --> 00:31:48.840]   They send an actress out.
[00:31:48.840 --> 00:31:53.280]   She's supposed to be a real person saying, what do you want in a computer, Lauren?
[00:31:53.280 --> 00:31:57.560]   And she says, I want a 17 inch display for $1,000.
[00:31:57.560 --> 00:32:02.600]   And then the Microsoft shill says, if you could find it, we could pay for it.
[00:32:02.600 --> 00:32:04.880]   Oh, oh, oh.
[00:32:04.880 --> 00:32:07.800]   So she goes, first she goes to the Apple store.
[00:32:07.800 --> 00:32:11.640]   Now sharp eyes have noticed that as she goes into the Apple store, there's a guy in
[00:32:11.640 --> 00:32:13.840]   plaid pants walking by.
[00:32:13.840 --> 00:32:16.760]   And the same guy still walking by as she comes out of the Apple store, which kind of
[00:32:16.760 --> 00:32:17.760]   applies.
[00:32:17.760 --> 00:32:20.280]   She didn't spend a lot of time in the Apple store.
[00:32:20.280 --> 00:32:23.760]   But I guess she already knew that she wasn't going to find a 17 inch computer for under
[00:32:23.760 --> 00:32:24.760]   $1,000 there.
[00:32:24.760 --> 00:32:26.920]   I'm going to the bright side.
[00:32:26.920 --> 00:32:27.920]   Maybe she has a stalker.
[00:32:27.920 --> 00:32:30.920]   Oh, maybe that guy just keeps walking back and forth back and forth.
[00:32:30.920 --> 00:32:31.920]   Back and forth.
[00:32:31.920 --> 00:32:33.440]   He also feels as if he's too cool.
[00:32:33.440 --> 00:32:36.880]   He's not cool enough to own an app, Apple, but he wants to be part of the scene anyway.
[00:32:36.880 --> 00:32:39.520]   That's the funniest part because she gets in the car, starts driving around.
[00:32:39.520 --> 00:32:41.040]   She's looking for a Best Buyer.
[00:32:41.040 --> 00:32:42.720]   Maybe I hope she's not looking for a circuit city.
[00:32:42.720 --> 00:32:44.280]   She's looking for something.
[00:32:44.280 --> 00:32:50.920]   And that would be funny if they said, let's find the windows store.
[00:32:50.920 --> 00:32:51.920]   Hmm.
[00:32:51.920 --> 00:32:55.080]   I guess there really isn't a windows store.
[00:32:55.080 --> 00:32:58.400]   There used to be a window store, you know, and wouldn't anyone go.
[00:32:58.400 --> 00:32:59.600]   There was a metric on remember.
[00:32:59.600 --> 00:33:01.160]   It's a horrible is on the third floor.
[00:33:01.160 --> 00:33:02.160]   There's all boxes.
[00:33:02.160 --> 00:33:03.160]   Right.
[00:33:03.160 --> 00:33:06.040]   The metric on is like where stores go to die.
[00:33:06.040 --> 00:33:07.040]   Sony store is still there.
[00:33:07.040 --> 00:33:08.040]   Nope.
[00:33:08.040 --> 00:33:09.040]   That's dead.
[00:33:09.040 --> 00:33:10.040]   The game store is still there.
[00:33:10.040 --> 00:33:14.920]   But the, I think the game store is still there, but the Sony style store is created by Sony.
[00:33:14.920 --> 00:33:19.340]   I know when you close your own store in your own building, it's like a mall downtown,
[00:33:19.340 --> 00:33:21.320]   San Francisco, kind of like a high tech.
[00:33:21.320 --> 00:33:24.080]   They were going to have it was going to like be virtual reality and stuff.
[00:33:24.080 --> 00:33:27.040]   It just turned it over regular mall with a movie theater and food court.
[00:33:27.040 --> 00:33:30.000]   The movie theater makes more money than any other lows in the country.
[00:33:30.000 --> 00:33:31.000]   Really?
[00:33:31.000 --> 00:33:32.720]   The movie theater is very successful.
[00:33:32.720 --> 00:33:35.800]   Everything else is not so good.
[00:33:35.800 --> 00:33:36.800]   Good noodles there.
[00:33:36.800 --> 00:33:40.600]   Successful noodle place and free wifi free wifi, which we can't claim here.
[00:33:40.600 --> 00:33:41.800]   Apparently I know it's working.
[00:33:41.800 --> 00:33:42.800]   Is it working?
[00:33:42.800 --> 00:33:43.800]   I'm back online.
[00:33:43.800 --> 00:33:44.800]   I sat on it.
[00:33:44.800 --> 00:33:45.800]   I beat it a little bit.
[00:33:45.800 --> 00:33:46.800]   Beat it.
[00:33:46.800 --> 00:33:47.800]   Yeah.
[00:33:47.800 --> 00:33:48.800]   I didn't beat it.
[00:33:48.800 --> 00:33:49.800]   I was not my, you know, wifi.
[00:33:49.800 --> 00:33:50.800]   I beat on it.
[00:33:50.800 --> 00:33:54.960]   So anyway, so finally she's she's saying, well, I guess I'm just not cool enough to own
[00:33:54.960 --> 00:33:55.960]   an apple.
[00:33:55.960 --> 00:33:56.960]   Yeah.
[00:33:56.960 --> 00:34:00.960]   I mean, it's really too bad because Microsoft has a lot of, you know, I mean, I mean, I
[00:34:00.960 --> 00:34:04.440]   makeers of Windows machines have a lot of really good arguments to make against the
[00:34:04.440 --> 00:34:05.440]   Mac.
[00:34:05.440 --> 00:34:06.440]   Exactly.
[00:34:06.440 --> 00:34:07.440]   And the cost is one of them.
[00:34:07.440 --> 00:34:10.640]   And if they just simply, right, right, right now I've got my, my Dell mini in front
[00:34:10.640 --> 00:34:15.160]   of me, even as, you know, a Windows XP notebook, the fact you can buy something like this for
[00:34:15.160 --> 00:34:17.880]   250 less than 300 bucks.
[00:34:17.880 --> 00:34:20.120]   That's what they should be beating apple over the head with.
[00:34:20.120 --> 00:34:25.080]   Yes, it's, you know, it sounds like I'm being sarcastic here, but I think the greatest,
[00:34:25.080 --> 00:34:29.520]   the greatest Microsoft marketing slogan could be not the best, but damn it, it's good
[00:34:29.520 --> 00:34:30.520]   enough.
[00:34:30.520 --> 00:34:34.800]   And well, that's kind of what that ad said, I think we guarantee you that if you walk
[00:34:34.800 --> 00:34:39.240]   into our store with a thousand dollar bill, you'll get a $500 bill back and send several
[00:34:39.240 --> 00:34:46.560]   $35 bills and chains, you know, she bought something that she found a $699 HP, a 17 inch
[00:34:46.560 --> 00:34:52.360]   and probably looks like, well, it's, you know, seven pounds and it's got an AMD kind of
[00:34:52.360 --> 00:34:54.440]   turi on doesn't have the fastest chip in the world.
[00:34:54.440 --> 00:34:57.720]   And of course not for 700 bucks is not going to right to be a super nice, but it's going
[00:34:57.720 --> 00:34:59.000]   to run Excel very fast.
[00:34:59.000 --> 00:35:01.840]   It's going to run configur very fast.
[00:35:01.840 --> 00:35:03.640]   You should be very happy.
[00:35:03.640 --> 00:35:06.880]   You've you just bought a configur machine.
[00:35:06.880 --> 00:35:10.640]   Now as Mac users, let's not be smug.
[00:35:10.640 --> 00:35:11.640]   Let's not be smug.
[00:35:11.640 --> 00:35:16.400]   But April 1st, a lot of Windows users on Wednesday are going to be tomorrow happy.
[00:35:16.400 --> 00:35:18.040]   It can be very well there.
