
[00:00:00.000 --> 00:00:04.000]   [music]
[00:17:30.000 --> 00:17:33.920]   have been able to do so because they really hadn't gotten addicted to the--
[00:17:33.920 --> 00:17:37.960]   It's almost like if you were somebody who used the shell a lot and then somebody came
[00:17:37.960 --> 00:17:40.200]   along with a GUI, there's two ways you could go.
[00:17:40.200 --> 00:17:42.800]   You're either the guy who says, actually, a GUI is going to help me do this, or you
[00:17:42.800 --> 00:17:43.800]   go, you know what?
[00:17:43.800 --> 00:17:46.120]   I really need to stay here because there's more I can do here.
[00:17:46.120 --> 00:17:50.120]   And so as somebody who has all that stuff going on and knowing that Quicksilver can
[00:17:50.120 --> 00:17:55.800]   do so many things, do you have any sense of the main kind of Trump crowd?
[00:17:55.800 --> 00:17:59.880]   What's the focus of what they see this app doing?
[00:17:59.880 --> 00:18:03.360]   Because I could very much see this forking in a million directions.
[00:18:03.360 --> 00:18:06.400]   Well, my main goals are to keep it fairly simple.
[00:18:06.400 --> 00:18:09.440]   I think triggers are a bit of a distraction from what the core app does.
[00:18:09.440 --> 00:18:15.560]   It happened to be together, but it's almost a completely different app's worth of functionality.
[00:18:15.560 --> 00:18:18.360]   And I think that branching those off into a separate mechanism that's always running
[00:18:18.360 --> 00:18:23.360]   and you can trust that your triggers will work independent of the search app is a reasonable
[00:18:23.360 --> 00:18:24.360]   thing to do.
[00:18:24.360 --> 00:18:26.600]   The question is when and who will do those things.
[00:18:26.600 --> 00:18:30.880]   So it'd be something like an API or something that would get access to the app and it would
[00:18:30.880 --> 00:18:32.560]   be cached or something like that?
[00:18:32.560 --> 00:18:36.280]   Yeah, they would be tied to each other somehow.
[00:18:36.280 --> 00:18:42.240]   Main thing is, though, I wouldn't worry too much about it becoming obsolete just because
[00:18:42.240 --> 00:18:46.520]   snow leopard potentially won't change that much about the OS and these things are likely
[00:18:46.520 --> 00:18:49.280]   to keep working for the next few years.
[00:18:49.280 --> 00:18:58.320]   There were so many Mac hacks like Haxes that used undocumented and in some cases deprecated
[00:18:58.320 --> 00:19:01.880]   hooks into the operating system and Apple always said these things aren't going to work.
[00:19:01.880 --> 00:19:06.400]   So you're saying Quicksilver has been careful to follow the API and the guidelines that
[00:19:06.400 --> 00:19:08.840]   Apple provides.
[00:19:08.840 --> 00:19:10.840]   Or do you hook into some stuff?
[00:19:10.840 --> 00:19:15.480]   You know, do you hook because it seems like you're doing some serious voodoo under there.
[00:19:15.480 --> 00:19:19.760]   Well for instance, when Apple abandoned the input manager, did that screw things up?
[00:19:19.760 --> 00:19:24.600]   No, well, it's standalone so it doesn't have to worry too much about poking into other
[00:19:24.600 --> 00:19:25.600]   processes.
[00:19:25.600 --> 00:19:26.600]   Okay.
[00:19:26.600 --> 00:19:30.560]   There's a little bit in there that's questionable, but it seems to work.
[00:19:30.560 --> 00:19:33.800]   It's not illegal to do that.
[00:19:33.800 --> 00:19:37.880]   In fact, I remember talking to Apple and they said, well, you know, don't depend too much
[00:19:37.880 --> 00:19:43.440]   on these Haxes because in the next version of the operating system, they may not work
[00:19:43.440 --> 00:19:45.120]   anymore.
[00:19:45.120 --> 00:19:47.400]   And these companies are always scrambling to update it.
[00:19:47.400 --> 00:19:50.200]   I guess now that it's open source, it's not like you're high.
[00:19:50.200 --> 00:19:51.200]   People can look at the source code.
[00:19:51.200 --> 00:19:52.200]   Isn't that right, Nicholas?
[00:19:52.200 --> 00:19:53.200]   Yep.
[00:19:53.200 --> 00:19:54.200]   They could fix things that they want.
[00:19:54.200 --> 00:19:56.280]   I have a few friends who have changed a few things that they've always hated about
[00:19:56.280 --> 00:19:57.280]   it.
[00:19:57.280 --> 00:19:59.400]   I'm happy to let them do so.
[00:19:59.400 --> 00:20:00.400]   Really?
[00:20:00.400 --> 00:20:01.400]   Yeah, this is the thing.
[00:20:01.400 --> 00:20:02.760]   I know I can see what Merlin's worried about.
[00:20:02.760 --> 00:20:04.240]   This is the thing we've trusted you.
[00:20:04.240 --> 00:20:06.680]   We've put this your life in your hands, has been in your hands.
[00:20:06.680 --> 00:20:11.120]   This is what you get for helping people.
[00:20:11.120 --> 00:20:14.120]   You get the unbearable burden of our affection.
[00:20:14.120 --> 00:20:15.120]   Exactly.
[00:20:15.120 --> 00:20:16.120]   Exactly.
[00:20:16.120 --> 00:20:23.320]   And we just, we don't want it to change too much, you know.
[00:20:23.320 --> 00:20:26.480]   On the other hand, if there's more functionality, we can live with that.
[00:20:26.480 --> 00:20:27.920]   We're happy with that.
[00:20:27.920 --> 00:20:32.440]   This is one thing I think that people, and Merlin, you actually did a Nicholas, a good,
[00:20:32.440 --> 00:20:35.200]   big favor.
[00:20:35.200 --> 00:20:37.480]   You're a great programmer, a great graphic artist.
[00:20:37.480 --> 00:20:42.640]   Documentation, not your fort.
[00:20:42.640 --> 00:20:46.440]   And I think a lot of people came to Quicksilver and immediately groked the idea of you press
[00:20:46.440 --> 00:20:50.560]   control space and you type a few things, but that was about it.
[00:20:50.560 --> 00:20:53.520]   And it wasn't until you came along, and Merlin said, "Whoa, look, you could do this and this
[00:20:53.520 --> 00:20:55.840]   and this that I understood."
[00:20:55.840 --> 00:20:57.720]   I unfairly get a lot of credit for that.
[00:20:57.720 --> 00:21:01.520]   I mean, I was definitely an enthusiast, but I'm not a technologist on any level.
[00:21:01.520 --> 00:21:06.080]   I mean, I was just an excited super user, really, but then I'm forgetting the guy's name Nicholas,
[00:21:06.080 --> 00:21:12.240]   he should help me, but there's one dude who really threw down and put together a full-on
[00:21:12.240 --> 00:21:16.320]   manual for Quicksilver that not only walks you through the setup, which can be kind of
[00:21:16.320 --> 00:21:19.600]   a pain in the butt, but all of the stuff that you can do.
[00:21:19.600 --> 00:21:22.960]   I think it's, last time I looked, it was really, it was a good piece of documentation.
[00:21:22.960 --> 00:21:23.960]   Oh, yeah.
[00:21:23.960 --> 00:21:24.960]   Howard, Merlin.
[00:21:24.960 --> 00:21:25.960]   Is it Howard?
[00:21:25.960 --> 00:21:26.960]   Oh, for it.
[00:21:26.960 --> 00:21:27.960]   It's very well done.
[00:21:27.960 --> 00:21:30.960]   And I'll tell you the truth, this is something I've never said publicly before, but I pitched
[00:21:30.960 --> 00:21:36.320]   a quick-siller book to O'Reilly at one point.
[00:21:36.320 --> 00:21:37.560]   This is the thing I really want to write.
[00:21:37.560 --> 00:21:38.560]   I was like, this is an application.
[00:21:38.560 --> 00:21:39.560]   That would have been great.
[00:21:39.560 --> 00:21:41.880]   Yeah, well, I want to write like one of those little quick guides, you know, the little
[00:21:41.880 --> 00:21:43.280]   biscuitie books.
[00:21:43.280 --> 00:21:47.680]   And you know, I think the feeling was, there's probably not enough interest in this and,
[00:21:47.680 --> 00:21:49.000]   well, no, it could be.
[00:21:49.000 --> 00:21:53.120]   I mean, I don't know, you know, who can say.
[00:21:53.120 --> 00:21:54.120]   Show of hands.
[00:21:54.120 --> 00:21:58.560]   Anybody here on the panel not use Quicksilver to use Butler or something or not or nothing?
[00:21:58.560 --> 00:22:01.720]   Scott, you're the, you're the most, most led item of them all.
[00:22:01.720 --> 00:22:02.720]   Do you use Quicksilver?
[00:22:02.720 --> 00:22:05.360]   Most likely, Anadate cannot use this and I don't.
[00:22:05.360 --> 00:22:08.800]   I have several people and my staff that do and enjoy it.
[00:22:08.800 --> 00:22:12.280]   And I look at their screens and it always baffles me when I walk up there and there's
[00:22:12.280 --> 00:22:14.960]   like nothing, absolutely nothing on this screen.
[00:22:14.960 --> 00:22:17.880]   Oh, you're an icon on the desktop kind of guy.
[00:22:17.880 --> 00:22:18.880]   Yeah.
[00:22:18.880 --> 00:22:23.640]   Not only that, I'm like pretty much every file I've ever created since 1992.
[00:22:23.640 --> 00:22:25.320]   It's on my desktop.
[00:22:25.320 --> 00:22:30.320]   I have like six monitors because I have to buy monitors for the desktop icons.
[00:22:30.320 --> 00:22:31.320]   Yeah.
[00:22:31.320 --> 00:22:35.560]   I'm afraid that I don't know how to do it organized.
[00:22:35.560 --> 00:22:36.560]   Sorry, Alex.
[00:22:36.560 --> 00:22:38.360]   I just don't know how to be organized like everybody else.
[00:22:38.360 --> 00:22:39.360]   Go ahead.
[00:22:39.360 --> 00:22:42.800]   All is going to say is I don't use it only because I have a lot of, I use a lot of different
[00:22:42.800 --> 00:22:46.360]   computers and I'm always afraid that I'm going to get used to something that isn't there.
[00:22:46.360 --> 00:22:47.800]   I have a couple of guys.
[00:22:47.800 --> 00:22:51.480]   We have a couple of guys here that use it a lot and the big, big challenges that get
[00:22:51.480 --> 00:22:55.680]   really, really, you know, it's this environment that they get really used to and then they
[00:22:55.680 --> 00:22:58.880]   moved to another computer and suddenly you constantly see them trying to figure out how
[00:22:58.880 --> 00:23:02.720]   to interact with the operating system again because they're so used to being.
[00:23:02.720 --> 00:23:05.720]   It's funny to watch because if you sit down in a Windows machine or for that matter,
[00:23:05.720 --> 00:23:08.240]   sit down in another Mac, you might as well be wearing boxing gloves.
[00:23:08.240 --> 00:23:12.080]   They start to bang it on the keyboard and because the bezel doesn't pop up and.
[00:23:12.080 --> 00:23:13.080]   Exactly.
[00:23:13.080 --> 00:23:15.160]   And there's I offer a long time.
[00:23:15.160 --> 00:23:16.240]   I was doing that with unison.
[00:23:16.240 --> 00:23:19.240]   I was using unison to sync my preferences.
[00:23:19.240 --> 00:23:20.840]   Is there any chance at some point in the future?
[00:23:20.840 --> 00:23:22.440]   Nick, I didn't mean to hijack your question.
[00:23:22.440 --> 00:23:23.440]   No, no, no.
[00:23:23.440 --> 00:23:29.200]   Is there any way, any chance you think at some point in the future, Nick, it might be possible
[00:23:29.200 --> 00:23:34.760]   to wind up all that stuff under a preferences area where it might be portable via mobile
[00:23:34.760 --> 00:23:35.760]   me.
[00:23:35.760 --> 00:23:38.400]   I'm not going to make any promises about features.
[00:23:38.400 --> 00:23:41.120]   I'm sure somebody will do it if it's important enough to.
[00:23:41.120 --> 00:23:42.840]   Is it theoretically possible to do?
[00:23:42.840 --> 00:23:43.840]   Yeah.
[00:23:43.840 --> 00:23:44.840]   Oh, that's good to know.
[00:23:44.840 --> 00:23:45.840]   I've made attempts.
[00:23:45.840 --> 00:23:46.840]   It just was hard.
[00:23:46.840 --> 00:23:47.840]   So I didn't never follow.
[00:23:47.840 --> 00:23:52.040]   Is this stuff stored at an XML file or is it a binary file?
[00:23:52.040 --> 00:23:54.920]   There's a few XML files that if you got them onto the other machine.
[00:23:54.920 --> 00:23:56.080]   So they're just peelers.
[00:23:56.080 --> 00:23:57.080]   They're just peelers.
[00:23:57.080 --> 00:24:01.760]   The thing is it would become like a .profile that you would have portable with you.
[00:24:01.760 --> 00:24:05.560]   And I mean, stuff like when you add something to the shelf, you know, I, again, I know not
[00:24:05.560 --> 00:24:07.600]   that many people I guess use the shelf.
[00:24:07.600 --> 00:24:10.480]   I constantly use the shelf and the clipboard.
[00:24:10.480 --> 00:24:12.640]   I mean, I've got 250 items in my clipboard.
[00:24:12.640 --> 00:24:15.800]   So, you know, it would be nice to have that portable across.
[00:24:15.800 --> 00:24:18.400]   But I'm sorry, Leo, you were asking a question.
[00:24:18.400 --> 00:24:19.760]   No, no, I think that's fine.
[00:24:19.760 --> 00:24:24.680]   I take it that Alex and Scott are outliers because I know I use Quicksilver.
[00:24:24.680 --> 00:24:28.480]   You use Quicksilver Merlin and Andy, do you use Quicksilver?
[00:24:28.480 --> 00:24:30.040]   Use Butler or use something else?
[00:24:30.040 --> 00:24:31.520]   I don't use Quicksilver.
[00:24:31.520 --> 00:24:32.520]   I don't use Butler.
[00:24:32.520 --> 00:24:33.520]   I don't use anything else.
[00:24:33.520 --> 00:24:34.520]   Really?
[00:24:34.520 --> 00:24:36.960]   See, this is why we have work to do Merlin.
[00:24:36.960 --> 00:24:44.120]   Well, no, it's just why like the three other guys who actually get stuff done, you know,
[00:24:44.120 --> 00:24:46.880]   this could just be like a carnival ride for us.
[00:24:46.880 --> 00:24:48.720]   There's just, there are a couple of things.
[00:24:48.720 --> 00:24:54.480]   Number one, Alex has exactly my point of view in that I like utilities that make me
[00:24:54.480 --> 00:24:56.240]   work faster and better.
[00:24:56.240 --> 00:25:00.440]   But the thing is, and that even just within my own personal office, inevitably, I'll set
[00:25:00.440 --> 00:25:03.800]   something up on the MacBook that then, oh, God, that means I got to set the stuff in
[00:25:03.800 --> 00:25:05.120]   the iMac 2 to duplicate it.
[00:25:05.120 --> 00:25:09.560]   Oh, God, now I got to get the script running on the tower and that sort of thing.
[00:25:09.560 --> 00:25:13.880]   Chiefly, I don't want to get into a mode where it gets so dependent on a third party utility
[00:25:13.880 --> 00:25:18.080]   that it becomes really difficult for me to work without it.
[00:25:18.080 --> 00:25:23.600]   But the big thing is that I'm a constantly downloading software and I'm constantly installing
[00:25:23.600 --> 00:25:27.920]   it and constantly thinking, okay, let's just check this out and see how it works.
[00:25:27.920 --> 00:25:32.040]   And though I'm not going to make this into a value judgment on the software.
[00:25:32.040 --> 00:25:35.880]   The ones that really work for me, I don't really have to remind myself to use it.
[00:25:35.880 --> 00:25:38.600]   I just start using it and then start, gee, this is really great.
[00:25:38.600 --> 00:25:40.000]   One of those is a better way to use it.
[00:25:40.000 --> 00:25:41.760]   Oh, God, there is a great feature for this.
[00:25:41.760 --> 00:25:44.640]   I just never had that moment with QuickServe Silver.
[00:25:44.640 --> 00:25:49.680]   I installed it, I tried it, and then I just didn't use it beyond the first couple of hours.
[00:25:49.680 --> 00:25:50.680]   See, that's the thing.
[00:25:50.680 --> 00:25:53.400]   It's the first thing, if I go near a Mac, I just install it.
[00:25:53.400 --> 00:25:56.480]   I think a lot, you'll hear a lot of people say that, Leo, and I think it's for good reason.
[00:25:56.480 --> 00:25:58.720]   It's a very opaque application.
[00:25:58.720 --> 00:26:02.080]   And it's like, I mean, like, but in fairness, I mean, I don't mean to sound defensive, but
[00:26:02.080 --> 00:26:05.320]   it's kind of like sitting somebody down at the terminal and going start typing.
[00:26:05.320 --> 00:26:08.240]   You know, like, eventually, you know, in a couple of years, you'll figure out that there's
[00:26:08.240 --> 00:26:09.720]   commands that do things.
[00:26:09.720 --> 00:26:12.760]   But if you don't have somebody say to you, okay, here's how a pipe works.
[00:26:12.760 --> 00:26:14.800]   And you go, oh, I get it.
[00:26:14.800 --> 00:26:16.840]   This is why people sit here and use this.
[00:26:16.840 --> 00:26:20.800]   And I think that's absolutely not transparent with QuickServe.
[00:26:20.800 --> 00:26:23.760]   And I will say, there's guys here in the office that are just religious about it.
[00:26:23.760 --> 00:26:28.360]   I mean, they just, you know, people who use it a lot are generally religious about QuickServe.
[00:26:28.360 --> 00:26:30.040]   I mean, that's what, I mean, they just love it.
[00:26:30.040 --> 00:26:32.680]   It's like, oh, it's almost like a people who use a Mac.
[00:26:32.680 --> 00:26:33.680]   It's a cult.
[00:26:33.680 --> 00:26:34.960]   People who use a Mac are that way.
[00:26:34.960 --> 00:26:35.960]   You know, and so it's just like it's a--
[00:26:35.960 --> 00:26:38.680]   Oh, I think Merlin, you made exactly the right analogy.
[00:26:38.680 --> 00:26:39.680]   It's like the terminal.
[00:26:39.680 --> 00:26:40.680]   It's like the command line.
[00:26:40.680 --> 00:26:42.680]   If you're a command line, whiz, that's it.
[00:26:42.680 --> 00:26:45.760]   And if you don't like the command line, you don't like the command line.
[00:26:45.760 --> 00:26:46.760]   You just don't use it.
[00:26:46.760 --> 00:26:47.760]   Yeah.
[00:26:47.760 --> 00:26:50.000]   I mean, like, after you get in the habit of-- I'm not saying, I'm not saying, "I shouldn't
[00:26:50.000 --> 00:26:51.560]   have said it, everybody's got their own reasons."
[00:26:51.560 --> 00:26:56.240]   But for me, like now, using the finder feels like a play about computers rather than using
[00:26:56.240 --> 00:26:57.240]   a--
[00:26:57.240 --> 00:26:58.240]   Yeah.
[00:26:58.240 --> 00:27:00.000]   Nicholas, you use QuickServe, don't you?
[00:27:00.000 --> 00:27:01.000]   Yes.
[00:27:01.000 --> 00:27:02.680]   I thought I should ask.
[00:27:02.680 --> 00:27:04.480]   It'd be kind of funny if you didn't.
[00:27:04.480 --> 00:27:05.560]   You've been doing some neat stuff.
[00:27:05.560 --> 00:27:11.600]   So I really-- Scott Bournes, I mentioned, Scott mentioned, picked the Google app for the iPhone
[00:27:11.600 --> 00:27:12.600]   as his pick.
[00:27:12.600 --> 00:27:13.600]   It's not what I thought it was.
[00:27:13.600 --> 00:27:17.280]   I always expect kind of the Google app-- there's a Google mobile app for Blackberry and so forth
[00:27:17.280 --> 00:27:19.920]   that just links to other Google apps.
[00:27:19.920 --> 00:27:24.040]   This is basically a Google search engine that knows where you are and gives you-- and
[00:27:24.040 --> 00:27:25.120]   it's really slick.
[00:27:25.120 --> 00:27:27.720]   I think that's a-- how hard was that to do?
[00:27:27.720 --> 00:27:32.520]   Is that an unusually difficult thing to do, or was it fairly easy to develop for the phone?
[00:27:32.520 --> 00:27:36.840]   It was pretty easy here, just because we-- our Mac team had put together so much shared
[00:27:36.840 --> 00:27:40.760]   code that when we actually started to do phone development, we were able to carry most
[00:27:40.760 --> 00:27:41.760]   of it over.
[00:27:41.760 --> 00:27:42.760]   Oh, that's good.
[00:27:42.760 --> 00:27:44.160]   And so the Coco stuff you'd already done worked.
[00:27:44.160 --> 00:27:45.160]   Yeah.
[00:27:45.160 --> 00:27:50.880]   So using the work that others had done, it was just me and an engineer working together
[00:27:50.880 --> 00:27:54.040]   with a few other people helping out periodically and we were able to throw it together in a
[00:27:54.040 --> 00:27:55.480]   couple months.
[00:27:55.480 --> 00:27:56.760]   That's cool.
[00:27:56.760 --> 00:28:00.520]   And how is it-- how hard is it to work with the location API?
[00:28:00.520 --> 00:28:05.800]   Because it strikes me that's where a lot of these applications, maybe it's a phone issue,
[00:28:05.800 --> 00:28:06.960]   a crash.
[00:28:06.960 --> 00:28:08.960]   There's not much--
[00:28:08.960 --> 00:28:09.960]   It's just a call--
[00:28:09.960 --> 00:28:10.960]   It's just a call.
[00:28:10.960 --> 00:28:11.960]   It's just a call.
[00:28:11.960 --> 00:28:12.960]   It's just a call.
[00:28:12.960 --> 00:28:13.960]   So it's just a call.
[00:28:13.960 --> 00:28:14.960]   Location.
[00:28:14.960 --> 00:28:15.960]   Yeah.
[00:28:15.960 --> 00:28:16.960]   It's like, where am I?
[00:28:16.960 --> 00:28:20.160]   Well, like Apple has all those libraries, core location, core data, and really they're
[00:28:20.160 --> 00:28:23.960]   wrapping functionality so that developers can take advantage of it.
[00:28:23.960 --> 00:28:27.000]   So really, if there are issues, it's not the developers, unless they're doing something
[00:28:27.000 --> 00:28:28.000]   really weird.
[00:28:28.000 --> 00:28:30.440]   It's probably something in the core location.
[00:28:30.440 --> 00:28:32.440]   Because that's where it seems to me--
[00:28:32.440 --> 00:28:33.440]   I think it depends on the app, too.
[00:28:33.440 --> 00:28:35.240]   It's hard to tell where an app is crashing.
[00:28:35.240 --> 00:28:36.240]   Yeah, you're right.
[00:28:36.240 --> 00:28:39.920]   They mostly seem to crash when they're asking for the location to me.
[00:28:39.920 --> 00:28:42.960]   Although I have a fix, and we're going to talk about this a little later.
[00:28:42.960 --> 00:28:46.520]   I'm on my third iPhone restore and I finally found-- somebody told me something that really
[00:28:46.520 --> 00:28:47.680]   helped.
[00:28:47.680 --> 00:28:49.760]   And I think I found-- well, I'll tell you now.
[00:28:49.760 --> 00:28:54.360]   And actually, I'll run it by you, Nicholas, to see if it makes sense to you.
[00:28:54.360 --> 00:28:56.160]   I literally have had to restore this three times.
[00:28:56.160 --> 00:28:58.120]   I've got to the point where just the white Apple shows in a manner.
[00:28:58.120 --> 00:29:01.640]   How many times I reset it, I can't get it to boot up.
[00:29:01.640 --> 00:29:03.640]   Before you say anything, I guess.
[00:29:03.640 --> 00:29:04.640]   Yeah.
[00:29:04.640 --> 00:29:08.480]   I'm going to guess it has something to do with downloading stuff through the app store instead
[00:29:08.480 --> 00:29:09.480]   of through iTunes.
[00:29:09.480 --> 00:29:10.480]   You're exactly right.
[00:29:10.480 --> 00:29:11.480]   Yeah.
[00:29:11.480 --> 00:29:12.480]   We had the same problem.
[00:29:12.480 --> 00:29:18.680]   So when I stopped installing and updating applications from the phone, and only did that
[00:29:18.680 --> 00:29:24.040]   from iTunes and then let it sync to the phone, all my troubles went away.
[00:29:24.040 --> 00:29:25.040]   Same thing happened to me.
[00:29:25.040 --> 00:29:26.800]   All my troubles went away.
[00:29:26.800 --> 00:29:29.200]   This is a really important tip.
[00:29:29.200 --> 00:29:31.360]   So the three of us have had that result.
[00:29:31.360 --> 00:29:34.760]   Furthermore, when an application does crash, I'll turn the phone off.
[00:29:34.760 --> 00:29:35.760]   I won't reset.
[00:29:35.760 --> 00:29:39.000]   I'll turn it off and turn it back on and then almost always fixes that.
[00:29:39.000 --> 00:29:44.760]   So I think knock on wood, that may have solved these restore problems.
[00:29:44.760 --> 00:29:48.600]   So Nicholas, do you have any insight into why that would be?
[00:29:48.600 --> 00:29:51.240]   Honestly, I can't really say.
[00:29:51.240 --> 00:29:54.640]   I don't know how Apple's handling things behind the scenes.
[00:29:54.640 --> 00:29:57.800]   It seems like incomplete installs.
[00:29:57.800 --> 00:30:00.800]   I've seen updates stall out.
[00:30:00.800 --> 00:30:04.920]   I think what you're missing here, Leo, is what Craig Hockenberry calls the Fing NDA.
[00:30:04.920 --> 00:30:07.440]   The Fing NDA.
[00:30:07.440 --> 00:30:09.320]   This has been a real source spot.
[00:30:09.320 --> 00:30:15.280]   Apple said on July 11th, the NDA would change and that developers could talk to one another
[00:30:15.280 --> 00:30:18.320]   and they didn't withdraw it.
[00:30:18.320 --> 00:30:23.240]   So it meant that all of a sudden you're not in a normal development environment.
[00:30:23.240 --> 00:30:29.720]   It's normal for developers, people like Hockenberry who writes Twitter-rific, to talk to Daniel
[00:30:29.720 --> 00:30:35.160]   Jockod who writes Marsetta and say, "Hey, how are you solving this problem?
[00:30:35.160 --> 00:30:37.600]   Are you seeing a bug here?
[00:30:37.600 --> 00:30:40.120]   This kind of conversation makes applications better."
[00:30:40.120 --> 00:30:45.960]   Nicholas, don't go any farther than you feel comfortable, but do you feel like this is
[00:30:45.960 --> 00:30:47.360]   a tie in your hands?
[00:30:47.360 --> 00:30:51.640]   Well, I think that the only part that's problematic is that doing a search online to
[00:30:51.640 --> 00:30:55.280]   try to find information about how to do something doesn't turn up any information.
[00:30:55.280 --> 00:30:57.200]   Because nobody can share any information.
[00:30:57.200 --> 00:30:58.200]   Right.
[00:30:58.200 --> 00:31:01.120]   And usually what I'm mostly looking for is chunks of code that will accomplish the same
[00:31:01.120 --> 00:31:02.120]   task.
[00:31:02.120 --> 00:31:06.840]   And if you're not able to do that, you have to rely only on the internal documentation
[00:31:06.840 --> 00:31:10.680]   and the few people around you can talk to.
[00:31:10.680 --> 00:31:15.320]   This portion of Mac Break Weekly is brought to you by the good folks at Visa.
[00:31:15.320 --> 00:31:18.840]   With every purchase, Visa prevents, detects, and resolves online.
[00:31:18.840 --> 00:31:22.280]   When you're online shopping for your internet pants, you shouldn't have to worry about
[00:31:22.280 --> 00:31:24.480]   khaki or beige.
[00:31:24.480 --> 00:31:26.040]   I mean, you should have to worry about that.
[00:31:26.040 --> 00:31:27.440]   That's what you should be worried about.
[00:31:27.440 --> 00:31:29.840]   You know, how big the waste size should be.
[00:31:29.840 --> 00:31:30.840]   Not.
[00:31:30.840 --> 00:31:32.880]   Not if it's safe to buy them online.
[00:31:32.880 --> 00:31:35.640]   And it is safe as long as you're using your Visa.
[00:31:35.640 --> 00:31:37.160]   You don't have to worry about online fraud.
[00:31:37.160 --> 00:31:39.800]   All purchases you make are safe and secure with Visa.
[00:31:39.800 --> 00:31:44.920]   They use real-time fraud monitoring, very sophisticated software to identify and respond.
[00:31:44.920 --> 00:31:47.760]   Do the bad guys catch them in the act?
[00:31:47.760 --> 00:31:49.000]   It's important part.
[00:31:49.000 --> 00:31:50.000]   Zero liability.
[00:31:50.000 --> 00:31:52.920]   You are not liable for unauthorized purchases.
[00:31:52.920 --> 00:31:54.400]   That is peace of mind.
[00:31:54.400 --> 00:31:56.840]   Safe, secure, Visa.
[00:31:56.840 --> 00:32:03.160]   Visa, we thank you so much for making it possible to do our 100th episode of Mac Break Weekly
[00:32:03.160 --> 00:32:06.320]   now back to the conversation with Nicholas.
[00:32:06.320 --> 00:32:10.280]   Nicholas, what is your platform of choice for developing?
[00:32:10.280 --> 00:32:11.680]   Do you use a Mac mostly?
[00:32:11.680 --> 00:32:12.920]   Yeah, of course.
[00:32:12.920 --> 00:32:13.920]   Of course.
[00:32:13.920 --> 00:32:14.920]   Almost exclusively.
[00:32:14.920 --> 00:32:19.560]   Nobody at Google saying, "Would you like to work on Vista, please?"
[00:32:19.560 --> 00:32:22.760]   No, they're fairly neat about whatever I'm doing.
[00:32:22.760 --> 00:32:23.760]   I'm sure.
[00:32:23.760 --> 00:32:26.560]   Since what I'm doing mostly is prototyping, it doesn't really matter what platform it's
[00:32:26.560 --> 00:32:27.560]   on.
[00:32:27.560 --> 00:32:28.560]   They're a Python house.
[00:32:28.560 --> 00:32:30.160]   Do you use Python there?
[00:32:30.160 --> 00:32:33.600]   I use App Engine a lot just for backend stuff that I'm playing with.
[00:32:33.600 --> 00:32:34.600]   And that's Python.
[00:32:34.600 --> 00:32:35.600]   Just because.
[00:32:35.600 --> 00:32:36.600]   Yeah, it is.
[00:32:36.600 --> 00:32:37.600]   And I only learned enough of it to be dangerous.
[00:32:37.600 --> 00:32:39.760]   And I've been reasonably happy.
[00:32:39.760 --> 00:32:42.120]   Your preferred language objective C or?
[00:32:42.120 --> 00:32:43.120]   Yeah, definitely.
[00:32:43.120 --> 00:32:46.080]   It's still one I'm remotely good at.
[00:32:46.080 --> 00:32:49.240]   Remotely is, well, I think you're pretty darn good at it.
[00:32:49.240 --> 00:32:54.400]   The amazing voodoo that you do with the QuickSilver is pretty impressive.
[00:32:54.400 --> 00:32:55.400]   Pretty amazing.
[00:32:55.400 --> 00:32:56.400]   And the thing is, it's fast.
[00:32:56.400 --> 00:32:57.400]   It doesn't get in the way.
[00:32:57.400 --> 00:33:01.120]   It just does the job and the hooks you must have in there.
[00:33:01.120 --> 00:33:07.200]   You must, I guess, write something like "QuickSilver" requires understanding the API inside and
[00:33:07.200 --> 00:33:08.200]   out.
[00:33:08.200 --> 00:33:12.840]   That wasn't one of the nice things about it though, that since it basically has tentacles
[00:33:12.840 --> 00:33:17.920]   into every app, I got to play with every API that was available on the platform.
[00:33:17.920 --> 00:33:18.920]   Jeez.
[00:33:18.920 --> 00:33:19.920]   That's a lot.
[00:33:19.920 --> 00:33:24.520]   I remember when I got first got my toolbox documentation many, many moons ago back with
[00:33:24.520 --> 00:33:26.440]   System 7 probably.
[00:33:26.440 --> 00:33:29.120]   It was a, you know, it was a good six feet worth of notebooks.
[00:33:29.120 --> 00:33:30.920]   There was a lot.
[00:33:30.920 --> 00:33:33.560]   And it's gotten easier since then.
[00:33:33.560 --> 00:33:35.360]   Maybe it's a little more, a little more straightforward.
[00:33:35.360 --> 00:33:37.120]   That was back when it was in Pascal.
[00:33:37.120 --> 00:33:41.160]   There's a lot has changed since then.
[00:33:41.160 --> 00:33:47.120]   So, that's interesting that Scott and Nicholas, and I all have three have this experience
[00:33:47.120 --> 00:33:51.560]   that if you don't install apps on the iPhone, this is, I think, probably a very important
[00:33:51.560 --> 00:33:52.560]   tip.
[00:33:52.560 --> 00:33:58.040]   Only install from iTunes, things seem to run much, much better.
[00:33:58.040 --> 00:34:01.160]   And no individual apps seem to have trouble, although many of them have been updated now,
[00:34:01.160 --> 00:34:02.400]   which is good.
[00:34:02.400 --> 00:34:08.600]   I got an email from a guy saying, he's, "I'm not going to listen to your shows anymore
[00:34:08.600 --> 00:34:14.120]   and I'm withdrawing my subscription because you don't, you haven't answered my email."
