
[00:00:00.000 --> 00:00:04.000]   [music]
[00:14:52.080 --> 00:14:54.800]   best way to get an iPhone was to go to an AT&T store.
[00:14:54.800 --> 00:14:57.640]   Besides being Walt Mossberg.
[00:14:57.640 --> 00:14:58.640]   You know, he has one.
[00:14:58.640 --> 00:14:59.640]   He got one on the 12th.
[00:14:59.640 --> 00:15:00.640]   Yeah.
[00:15:00.640 --> 00:15:03.440]   Hey, there says that David Polk have one yet?
[00:15:03.440 --> 00:15:04.440]   I don't know.
[00:15:04.440 --> 00:15:05.440]   I haven't asked David, but I'm betting not.
[00:15:05.440 --> 00:15:09.320]   I know that wall pretty much throws his weight around and says, look, if you want, if you
[00:15:09.320 --> 00:15:11.880]   want coverage, you'll get it to me before you get it to the time.
[00:15:11.880 --> 00:15:14.720]   So the Wall Street Journal has its iPhone.
[00:15:14.720 --> 00:15:15.720]   I don't know.
[00:15:15.720 --> 00:15:19.960]   I don't know any other journalist that has one unless they've been signed to, you know,
[00:15:19.960 --> 00:15:23.080]   not saying anything, which they may be, but but wall was very upfront about it.
[00:15:23.080 --> 00:15:24.920]   He said, yeah, if he pulled it out, he showed people.
[00:15:24.920 --> 00:15:25.920]   Yeah, I got mine.
[00:15:25.920 --> 00:15:26.920]   Got it today.
[00:15:26.920 --> 00:15:30.520]   He was still thinking about, you know, he hadn't used it enough to make a decision one
[00:15:30.520 --> 00:15:31.520]   way or another.
[00:15:31.520 --> 00:15:34.960]   And thought he was speaking to a university audience and pulled it out.
[00:15:34.960 --> 00:15:38.080]   They went, oh, he said, but I'm not going to tell you what I think yet because I haven't
[00:15:38.080 --> 00:15:42.120]   had it long enough, but which you know, you've been doing this stuff for a pretty long time.
[00:15:42.120 --> 00:15:43.120]   You've been around a lot.
[00:15:43.120 --> 00:15:47.800]   Have you ever seen like this level of cloth and madness about a computer kind of?
[00:15:47.800 --> 00:15:52.080]   Well, like I said, the only one that comes close is the, you know, the game console roll
[00:15:52.080 --> 00:15:53.080]   outs.
[00:15:53.080 --> 00:15:54.560]   I mean, people were fighting each other for PlayStation threes.
[00:15:54.560 --> 00:15:58.720]   It turned out mistakenly because you can get one easily now.
[00:15:58.720 --> 00:16:01.920]   I mean, it's one thing you like, I'm thinking here, like, you know, you always seem to like
[00:16:01.920 --> 00:16:04.240]   cabbage patch towels and stuff, but I never something.
[00:16:04.240 --> 00:16:05.800]   This is something that caught 600 bucks.
[00:16:05.800 --> 00:16:09.040]   No, as I said earlier, I think this is the largest roll out of a consumer electronics
[00:16:09.040 --> 00:16:10.040]   item ever.
[00:16:10.040 --> 00:16:11.880]   Biggest, biggest story.
[00:16:11.880 --> 00:16:16.080]   I've never seen so much verbiage, you know, expanded on it.
[00:16:16.080 --> 00:16:18.840]   I mean, it's incredible.
[00:16:18.840 --> 00:16:20.080]   And a lot of hype.
[00:16:20.080 --> 00:16:24.240]   I mean, you know, I, I hope people aren't terribly disappointed.
[00:16:24.240 --> 00:16:30.120]   On the other hand, I'm hoping that we'll all be pleasingly, you know, impressed.
[00:16:30.120 --> 00:16:33.760]   Well we're going to take our 12 if we get them and put them in a lock box inside the
[00:16:33.760 --> 00:16:35.480]   store and get them home some other time.
[00:16:35.480 --> 00:16:39.360]   Yeah, I was going to say if you will try to walk out of that store with an R full of
[00:16:39.360 --> 00:16:41.760]   12 iPhones, you're going to be mugged.
[00:16:41.760 --> 00:16:42.760]   I'm not doing that.
[00:16:42.760 --> 00:16:44.480]   It's like the time of you.
[00:16:44.480 --> 00:16:47.960]   It's like when I was standing on the side of the street there by the store leo with all
[00:16:47.960 --> 00:16:50.480]   my Mac pros and you had to drive up in the car and get me.
[00:16:50.480 --> 00:16:51.480]   There's a big difference.
[00:16:51.480 --> 00:16:55.880]   There's an align of a thousand people out front trying to get one.
[00:16:55.880 --> 00:16:59.040]   Yeah, you're going to, if you, if you really do get to it.
[00:16:59.040 --> 00:17:02.400]   So they, they promise you that you would get 12.
[00:17:02.400 --> 00:17:07.720]   You know, they, I can't really say they promised, but I have hope that that's going to happen.
[00:17:07.720 --> 00:17:09.320]   So they ever want to see their family again.
[00:17:09.320 --> 00:17:13.120]   So I'm thinking the best place to go, which is probably not where I'm going to be because
[00:17:13.120 --> 00:17:17.680]   of my fiduciary responsibility as a professionally trained journalist.
[00:17:17.680 --> 00:17:22.280]   I think the best place to go would be a small town AT&T company store.
[00:17:22.280 --> 00:17:23.280]   That would be correct.
[00:17:23.280 --> 00:17:24.280]   Yeah.
[00:17:24.280 --> 00:17:28.640]   However, that we hear that there may be as few as 20 phones per AT&T company store.
[00:17:28.640 --> 00:17:32.480]   Oh, well, but see here in Petaluma, I don't know if there are going to be 20 people in
[00:17:32.480 --> 00:17:33.800]   line to get one.
[00:17:33.800 --> 00:17:34.800]   That's a good bet.
[00:17:34.800 --> 00:17:37.000]   I might just do that.
[00:17:37.000 --> 00:17:38.880]   Now, now, and here's another thing.
[00:17:38.880 --> 00:17:40.440]   I'm an AT&T customer.
[00:17:40.440 --> 00:17:44.480]   I could just say, you know, I, I have my, I have my trio or no, I'm sorry.
[00:17:44.480 --> 00:17:45.480]   I have a black brick.
[00:17:45.480 --> 00:17:47.640]   I could just say, well, look, I just want to.
[00:17:47.640 --> 00:17:51.040]   That might actually, that may actually work against you.
[00:17:51.040 --> 00:17:52.040]   Really?
[00:17:52.040 --> 00:17:53.040]   Yeah.
[00:17:53.040 --> 00:17:55.240]   You mean they'll say, oh, I'm sorry, only new customers.
[00:17:55.240 --> 00:17:56.240]   Please turn around and watch.
[00:17:56.240 --> 00:18:01.640]   Well, we've had two, I've had two different fairly, I believe believable sources contact
[00:18:01.640 --> 00:18:05.360]   me and say that they are existing AT&T business customers.
[00:18:05.360 --> 00:18:09.960]   They are customers of AT&T that represent large corporations.
[00:18:09.960 --> 00:18:14.000]   They called about iPhones and were told essentially, look, we're just, we're trying to use this
[00:18:14.000 --> 00:18:15.000]   to get new customers.
[00:18:15.000 --> 00:18:16.920]   You'll get yours in a few weeks.
[00:18:16.920 --> 00:18:18.920]   I don't know if that's true, but that's what I heard.
[00:18:18.920 --> 00:18:22.720]   I have to say that if, you know, I'm sure that Apple is not seating journalists with
[00:18:22.720 --> 00:18:24.840]   it, they don't need to, right?
[00:18:24.840 --> 00:18:27.000]   We're all going to wait in line and buy one.
[00:18:27.000 --> 00:18:30.960]   Yeah, the more scarcity there is, especially among journalists, the more buzz there's going
[00:18:30.960 --> 00:18:31.960]   to be.
[00:18:31.960 --> 00:18:32.960]   Right.
[00:18:32.960 --> 00:18:35.120]   That releases all the tension once you, once you let somebody have that.
[00:18:35.120 --> 00:18:40.840]   Otherwise, you know, then it becomes really, you know, desired.
[00:18:40.840 --> 00:18:45.320]   If I buy and if I go on, oh, I guess I can't go online and buy one until then, right?
[00:18:45.320 --> 00:18:49.760]   Well, you're supposedly you'll be able to get them online at the Apple store at 6 p.m.
[00:18:49.760 --> 00:18:53.600]   We don't know if that's 6 p.m. Eastern or Pacific, but we will.
[00:18:53.600 --> 00:18:54.600]   It's rolling.
[00:18:54.600 --> 00:18:55.600]   Apparently local.
[00:18:55.600 --> 00:18:57.160]   It's 6 p.m. local time.
[00:18:57.160 --> 00:19:01.920]   So I will have somebody online ready to order phones as well.
[00:19:01.920 --> 00:19:04.200]   But you won't get until at best Monday.
[00:19:04.200 --> 00:19:05.800]   Well, that's okay.
[00:19:05.800 --> 00:19:07.320]   That'll be my backup group.
[00:19:07.320 --> 00:19:08.320]   Yeah.
[00:19:08.320 --> 00:19:09.320]   You're going to end up with like a thousand phones.
[00:19:09.320 --> 00:19:10.320]   You know that.
[00:19:10.320 --> 00:19:11.320]   Can't you pre-order right now?
[00:19:11.320 --> 00:19:12.320]   No.
[00:19:12.320 --> 00:19:17.320]   Is there anything else to say about this?
[00:19:17.320 --> 00:19:22.880]   There's no, Steve Jobs said the best way to do it is to go to an AT&T store.
[00:19:22.880 --> 00:19:27.600]   It was an off the cuff comment that he allegedly made to Ariana Huffington at a conference
[00:19:27.600 --> 00:19:30.200]   where she asked him what was the best way he is.
[00:19:30.200 --> 00:19:31.200]   She is.
[00:19:31.200 --> 00:19:32.200]   She is.
[00:19:32.200 --> 00:19:33.200]   She is.
[00:19:33.200 --> 00:19:34.200]   She is.
[00:19:34.200 --> 00:19:35.200]   What is the best way to get my phone?
[00:19:35.200 --> 00:19:36.200]   Yeah.
[00:19:36.200 --> 00:19:39.760]   And allegedly Apple PR has since denied that he said that Huffington Post has not retracted.
[00:19:39.760 --> 00:19:41.920]   Why would that be a better place than an Apple store?
[00:19:41.920 --> 00:19:46.840]   He said according to the quote that it's going to be chaos at the Apple store, you'll be
[00:19:46.840 --> 00:19:48.840]   better off at an AT&T store.
[00:19:48.840 --> 00:19:50.600]   I don't think you'll be better off at either one.
[00:19:50.600 --> 00:19:53.520]   I think if you really got to have one on the 29th, you got to do what I'm doing.
[00:19:53.520 --> 00:19:55.280]   You got to have multiple attacks.
[00:19:55.280 --> 00:19:57.960]   You have to have different approaches.
[00:19:57.960 --> 00:20:06.080]   Hey, I may propose a slight correction and direction to talk about some stuff that you
[00:20:06.080 --> 00:20:07.920]   can do with your iPhone.
[00:20:07.920 --> 00:20:08.920]   Yeah.
[00:20:08.920 --> 00:20:11.760]   I think it's one thing that's kind of interesting.
[00:20:11.760 --> 00:20:17.320]   You are starting to see some websites crop up that are just out there to talk about the
[00:20:17.320 --> 00:20:20.240]   quote unquote applications that are becoming available.
[00:20:20.240 --> 00:20:22.800]   These are the applications that are running in.
[00:20:22.800 --> 00:20:23.800]   Safari.
[00:20:23.800 --> 00:20:24.800]   Safari.
[00:20:24.800 --> 00:20:25.800]   Yeah.
[00:20:25.800 --> 00:20:26.800]   iPhone application list.com is one.
[00:20:26.800 --> 00:20:29.480]   I don't know if that's the word you're thinking of.
[00:20:29.480 --> 00:20:30.480]   That's a good one.
[00:20:30.480 --> 00:20:31.480]   Also, there's another one.
[00:20:31.480 --> 00:20:33.880]   I just saw a little bit ago.
[00:20:33.880 --> 00:20:38.240]   I haven't played with this yet, but it looks like I want to get the address for this right.
[00:20:38.240 --> 00:20:42.960]   It's a site where you can go and has a simulated iPhone interface that handles--
[00:20:42.960 --> 00:20:44.360]   Oh, that you could play them.
[00:20:44.360 --> 00:20:45.360]   --Script.
[00:20:45.360 --> 00:20:46.360]   Oh, that's neat.
[00:20:46.360 --> 00:20:51.920]   Now, on iPhone application list.com, if you use Safari, some of these applications
[00:20:51.920 --> 00:20:53.080]   actually run.
[00:20:53.080 --> 00:20:54.080]   Right.
[00:20:54.080 --> 00:20:56.920]   Because they're all Safari applications.
[00:20:56.920 --> 00:20:57.920]   Yeah.
[00:20:57.920 --> 00:20:58.920]   I mean, there's--
[00:20:58.920 --> 00:20:59.920]   Gosh, I have a--
[00:20:59.920 --> 00:21:00.920]   There is a Facebook interface.
[00:21:00.920 --> 00:21:02.120]   I think there's a Facebook interface.
[00:21:02.120 --> 00:21:05.920]   Looks like there's a Twitter, Twitter.
[00:21:05.920 --> 00:21:06.920]   Twitter.
[00:21:06.920 --> 00:21:07.920]   Google.
[00:21:07.920 --> 00:21:08.920]   Yeah.
[00:21:08.920 --> 00:21:09.920]   Yeah.
[00:21:09.920 --> 00:21:11.800]   And look, ASAP.
[00:21:11.800 --> 00:21:15.240]   You can pop in your zip code and tell us your web apps.
[00:21:15.240 --> 00:21:19.640]   But I mean, I think, I guess, personally, it's more promising to me to look at what are
[00:21:19.640 --> 00:21:22.480]   people actually going to potentially be able to do with this first day.
[00:21:22.480 --> 00:21:25.800]   I know a lot of my friends who do software development are kind of scrambling right now
[00:21:25.800 --> 00:21:30.280]   to see what they can get out in time.
[00:21:30.280 --> 00:21:35.000]   This one I Act 2 is a news reader that actually puts little pictures of the newspaper on.
[00:21:35.000 --> 00:21:36.360]   That's pretty cool.
[00:21:36.360 --> 00:21:43.600]   There is a iPhone bar camp for developers slated here in the Bay Area guys starting July the
[00:21:43.600 --> 00:21:44.600]   8th.
[00:21:44.600 --> 00:21:47.920]   So they're all going to get together and try to develop apps right there on the scene
[00:21:47.920 --> 00:21:49.440]   at the bar camp for two days.
[00:21:49.440 --> 00:21:50.920]   So I'm going to be covering that.
[00:21:50.920 --> 00:21:51.920]   That looks like that.
[00:21:51.920 --> 00:21:55.000]   We'll bring about some pretty interesting stuff along these lines, Marlin.
[00:21:55.000 --> 00:21:56.520]   They find a location, yeah.
[00:21:56.520 --> 00:22:00.200]   They have not picked it, but they're supposed to call me later today or tomorrow and tell
[00:22:00.200 --> 00:22:02.320]   me because we're going to sponsor it.
[00:22:02.320 --> 00:22:05.800]   This would be-- I mean, I have to say, if you're a developer, I could see why you'd
[00:22:05.800 --> 00:22:07.880]   want to jump on this bandwagon pretty darn quick.
[00:22:07.880 --> 00:22:09.160]   And it's not hard to develop.
[00:22:09.160 --> 00:22:13.240]   I mean, you already know, right?
[00:22:13.240 --> 00:22:16.920]   Yeah, grab the prototype library and start hacking around.
[00:22:16.920 --> 00:22:20.520]   Here's a dig.
[00:22:20.520 --> 00:22:26.600]   GCalc, a tiny Ajax applet that calculates the running costs of tech gear based on power
[00:22:26.600 --> 00:22:32.160]   consumption, running time, and domestic electricity costs.
[00:22:32.160 --> 00:22:35.640]   And it's got a big ad in it, a Google ad in it.
[00:22:35.640 --> 00:22:37.240]   That's another thing you could do now.
[00:22:37.240 --> 00:22:39.880]   You could just use AdSense and put it right there.
[00:22:39.880 --> 00:22:40.880]   On a tat.
[00:22:40.880 --> 00:22:41.880]   Monatize.
[00:22:41.880 --> 00:22:44.200]   Well, it'll be really interesting to see it.
[00:22:44.200 --> 00:22:48.840]   I sat through a couple of the WWC things about what you can do because at first we were
[00:22:48.840 --> 00:22:51.920]   a little upset that we weren't going to be able to use a lot of the interactive features
[00:22:51.920 --> 00:22:52.920]   inside of QuickTime.
[00:22:52.920 --> 00:22:55.720]   We're trying to add a lot of clickable items.
[00:22:55.720 --> 00:22:56.720]   And it--
[00:22:56.720 --> 00:22:57.720]   It's so great for you.
[00:22:57.720 --> 00:22:58.720]   Yeah, yeah.
[00:22:58.720 --> 00:23:02.240]   Well, and we were a little concerned about it, but to be honest, our fears were delayed when
[00:23:02.240 --> 00:23:08.480]   we really saw that if we really start looking at SVG and looking at how we can use--
[00:23:08.480 --> 00:23:09.480]   Build it into Safari.
[00:23:09.480 --> 00:23:12.360]   I mean, the thing that I didn't want to do, which is build it into a web page.
[00:23:12.360 --> 00:23:16.000]   But if we can actually-- if we figure out how to make all of that work, we can actually
[00:23:16.000 --> 00:23:20.680]   get really interactive video experiences that you can use on your iPhone and we can
[00:23:20.680 --> 00:23:22.400]   get them out really, really quickly.
[00:23:22.400 --> 00:23:23.920]   And there's still going to be a lot of development.
[00:23:23.920 --> 00:23:26.600]   It's still-- it's not quite ready yet.
[00:23:26.600 --> 00:23:28.720]   But by the fall, we should see some of that.
[00:23:28.720 --> 00:23:32.200]   And that's going to be, I think, a pretty interesting process.
[00:23:32.200 --> 00:23:34.360]   No flash, though, right?
[00:23:34.360 --> 00:23:35.360]   No flashable.
[00:23:35.360 --> 00:23:38.120]   I'll use flash, so I don't really care.
[00:23:38.120 --> 00:23:42.760]   You may not care, but YouTube might.
[00:23:42.760 --> 00:23:46.960]   Although they say there's a way to play YouTube-- I mean, some of these YouTube players says,
[00:23:46.960 --> 00:23:48.560]   oh, we don't need flash.
[00:23:48.560 --> 00:23:53.560]   We have-- we'll H.264 YouTube video.
[00:23:53.560 --> 00:23:54.560]   Which is what it's doing.
[00:23:54.560 --> 00:23:57.080]   I guess it's taking a selection and then reconverted into H.264.
[00:23:57.080 --> 00:23:58.080]   I don't know.
[00:23:58.080 --> 00:24:00.080]   Maybe they have a deal with Google.
[00:24:00.080 --> 00:24:01.840]   Remember how quickly?
[00:24:01.840 --> 00:24:06.440]   Just remember, just not long ago, how quickly the Apple TV was hacked.
[00:24:06.440 --> 00:24:07.440]   Yeah.
[00:24:07.440 --> 00:24:09.840]   I kind am wondering, what is it going to take?
[00:24:09.840 --> 00:24:12.840]   Is there going to be a bunch of hacks within a few days of the iPhone?
[00:24:12.840 --> 00:24:13.840]   And we'll have--
[00:24:13.840 --> 00:24:14.840]   You know, a lot of people will be trying.
[00:24:14.840 --> 00:24:16.760]   And will they respond similarly?
[00:24:16.760 --> 00:24:18.400]   Just sort of turn a blind eye to it?
[00:24:18.400 --> 00:24:19.720]   They will not turn a blind eye to that.
[00:24:19.720 --> 00:24:20.720]   I can guarantee you.
[00:24:20.720 --> 00:24:21.720]   OK.
[00:24:21.720 --> 00:24:25.280]   And if they don't, singular or AT&T won't.
[00:24:25.280 --> 00:24:26.280]   I think that's very different.
[00:24:26.280 --> 00:24:29.720]   I think they realize it sells Apple TVs and it doesn't do them any harm because the Apple
[00:24:29.720 --> 00:24:33.680]   TV is not sitting on a public network, but your phone is.
[00:24:33.680 --> 00:24:36.040]   I think that's a very risky thing to--
[00:24:36.040 --> 00:24:39.240]   I'm sure they've made it as hack proof as they can.
[00:24:39.240 --> 00:24:41.240]   Or they don't--
[00:24:41.240 --> 00:24:43.600]   I have a question yesterday.
[00:24:43.600 --> 00:24:49.120]   Matt Howie had a really interesting post on his site, a whole lot of nothing, titled
[00:24:49.120 --> 00:24:51.520]   "Some Lingering iPhone Questions I Haven't Heard Answered Elsewhere."
[00:24:51.520 --> 00:24:53.000]   And one, I don't have an answer to.
[00:24:53.000 --> 00:24:54.920]   He has six pretty good questions here.
[00:24:54.920 --> 00:24:57.640]   "Do you know, Scott, whether this will have an airplane mode?
[00:24:57.640 --> 00:24:58.880]   Will there be a way?"
[00:24:58.880 --> 00:25:02.080]   I mean, given obviously you've got to have a phone plan to make the thing work, will
[00:25:02.080 --> 00:25:03.880]   you-- I mean, what we do on a plane?
[00:25:03.880 --> 00:25:06.440]   Can you shut off the phone part of it?
[00:25:06.440 --> 00:25:07.440]   Do you know?
[00:25:07.440 --> 00:25:09.080]   And still use it as a video player?
[00:25:09.080 --> 00:25:13.320]   I can't say for sure, but it appears that they've thought about that.
[00:25:13.320 --> 00:25:14.640]   That's about as far as I can do that.
[00:25:14.640 --> 00:25:17.360]   If it didn't, they'd be crazy.
[00:25:17.360 --> 00:25:18.360]   It has to.
[00:25:18.360 --> 00:25:22.440]   It's really-- I mean, all that means is you just turn off the transmitter.
[00:25:22.440 --> 00:25:23.440]   And that--
[00:25:23.440 --> 00:25:24.440]   Right.
[00:25:24.440 --> 00:25:26.600]   Like on a trio, you can shut off your phone part while you hold down the power button.
[00:25:26.600 --> 00:25:27.600]   Right.
[00:25:27.600 --> 00:25:31.360]   I mean, most phones now you have an offline mode.
[00:25:31.360 --> 00:25:33.560]   That's more than just a security issue.
[00:25:33.560 --> 00:25:37.280]   One of the things is if it can't pick up a signal, especially when it's at 35,000 feet,
[00:25:37.280 --> 00:25:38.560]   it'll burn the battery into the ground.
[00:25:38.560 --> 00:25:39.560]   Ah, good point.
[00:25:39.560 --> 00:25:40.560]   You know, and so--
[00:25:40.560 --> 00:25:41.560]   Yeah, it'll be looking for a signal.
[00:25:41.560 --> 00:25:46.240]   Yeah, it literally just goes-- and on top of that, if you're worried about getting cancer
[00:25:46.240 --> 00:25:47.240]   or anything else--
[00:25:47.240 --> 00:25:51.160]   It's not only dreaming of the battery, there's like a three-foot radius around your phone
[00:25:51.160 --> 00:25:53.040]   that is really hot.
[00:25:53.040 --> 00:25:55.040]   Oh, yeah.
[00:25:55.040 --> 00:25:58.280]   Anytime it can't, I was talking to a phone engineer while I was sitting on one of my
[00:25:58.280 --> 00:25:59.280]   flights.
[00:25:59.280 --> 00:26:03.680]   He was like, you know, there's lots of good reasons to-- the big thing is that with the
[00:26:03.680 --> 00:26:07.320]   phones on a plane, what happens is that the GSM-- I don't know.
[00:26:07.320 --> 00:26:09.960]   You guys probably know this because we're doing all these shows.
[00:26:09.960 --> 00:26:12.320]   As you hear that, click, click, click, click, click, click, click.
[00:26:12.320 --> 00:26:16.480]   When the-- anytime a GSM phone is getting a call, CDMA does not do that.
[00:26:16.480 --> 00:26:21.160]   So if you have a CDMA phone, it doesn't actually affect the audio of the-- in the plane, you
[00:26:21.160 --> 00:26:22.800]   know, when they're doing conferencing.
[00:26:22.800 --> 00:26:27.200]   But a GSM phone will-- every time it talks to the network, you hear this clicking.
[00:26:27.200 --> 00:26:29.200]   And we get that a lot in the studio.
[00:26:29.200 --> 00:26:31.360]   I'm sure you get that at Leo at the--
[00:26:31.360 --> 00:26:32.360]   Oh, yeah.
[00:26:32.360 --> 00:26:35.480]   Yeah, so anybody who's got a GSM phone, if it's a CDMA, it won't do it.
[00:26:35.480 --> 00:26:37.960]   But if it's a GSM phone, it'll click across the thing.
[00:26:37.960 --> 00:26:40.560]   And that obviously causes trouble when you're trying to talk to the tower, and then you
[00:26:40.560 --> 00:26:44.400]   end up in the wrong lane, and then you run into a plane, and bad things happen.
[00:26:44.400 --> 00:26:45.400]   Bad things.
[00:26:45.400 --> 00:26:50.960]   So then the-- but the other thing is that he explained that the other issues were-- one
[00:26:50.960 --> 00:26:53.480]   is that it'll burn the battery all the way to the ground in one flight.
[00:26:53.480 --> 00:26:57.080]   Like one five-hour flight will burn most if you leave it on.
[00:26:57.080 --> 00:27:00.560]   And I've noticed that, you know, your battery is almost dead if you actually leave it on.
[00:27:00.560 --> 00:27:05.280]   And then the second thing is, is that it's a-- if you're worried-- if you ever have any
[00:27:05.280 --> 00:27:09.360]   worry about radiation, the only time you should worry about it is when your phone can't find
[00:27:09.360 --> 00:27:10.360]   a signal.
[00:27:10.360 --> 00:27:14.920]   Because then it's a-- it's at full power, you know, trying-- you know, reaching out, trying
[00:27:14.920 --> 00:27:15.920]   to find a signal.
[00:27:15.920 --> 00:27:17.920]   And it's never hotter as far as RF--
[00:27:17.920 --> 00:27:21.520]   So you don't want to hold it very close to your genitals while it's looking for a signal.
[00:27:21.520 --> 00:27:24.480]   Leaving it in your pocket-- leaving it in your pocket when it can't find a signal is,
[00:27:24.480 --> 00:27:25.480]   you know, not healthy.
[00:27:25.480 --> 00:27:26.480]   I just got this--
[00:27:26.480 --> 00:27:27.480]   Why was just thinking the opposite, Merlin?
[00:27:27.480 --> 00:27:28.480]   I was just thinking the opposite, Merlin.
[00:27:28.480 --> 00:27:29.480]   I'm just thinking the opposite, Merlin.
[00:27:29.480 --> 00:27:30.480]   Yeah.
[00:27:30.480 --> 00:27:31.480]   Oh, you're saying--
[00:27:31.480 --> 00:27:32.480]   [LAUGHTER]
[00:27:32.480 --> 00:27:34.480]   --it's like vasectomy, a $500 vasectomy basically.
[00:27:34.480 --> 00:27:35.480]   Exactly.
[00:27:35.480 --> 00:27:36.480]   Exactly.
[00:27:36.480 --> 00:27:39.360]   Of course, that's the chemo, you know, that helps that.
[00:27:39.360 --> 00:27:43.800]   Yeah, and if you want to use your Safari in this kind of offline mode that we've talked
[00:27:43.800 --> 00:27:48.120]   about, you know, using things like Google Gears or whatever to allow you to do your
[00:27:48.120 --> 00:27:52.200]   calendar and all your other stuff and then sync up, you've got to have an offline mode.
[00:27:52.200 --> 00:27:53.200]   I'm pretty sure that there's no way to--
[00:27:53.200 --> 00:27:54.200]   I'm pretty shocked if they didn't--
[00:27:54.200 --> 00:27:57.840]   I'd be shocked if they didn't-- really, it's a question of is it in software or is there
[00:27:57.840 --> 00:28:01.360]   a nice switch on the side, which I really appreciate on some phones, you could just
[00:28:01.360 --> 00:28:02.360]   turn off the radio.
[00:28:02.360 --> 00:28:03.360]   Boom, what's that?
[00:28:03.360 --> 00:28:08.160]   Just in terms of the crazy, like, yellow submarine style guessing about stuff, I have to say,
[00:28:08.160 --> 00:28:13.040]   one of the most potentially fascinating-- it's like a-- it's a rumor, but more of like just
[00:28:13.040 --> 00:28:18.400]   crazy speculation is to just think about how the combination-- so we know that Google
[00:28:18.400 --> 00:28:20.760]   and Apple do things together and they have this relationship.
[00:28:20.760 --> 00:28:25.920]   I just-- the idea of bringing something like Google Gears across all of the Google apps,
[00:28:25.920 --> 00:28:29.520]   first of all, on the desktop is, to me, fairly disruptive.
[00:28:29.520 --> 00:28:30.520]   But then bringing that along on the phone--
[00:28:30.520 --> 00:28:32.960]   You mean disruptive in a good way for everybody, but Microsoft.
[00:28:32.960 --> 00:28:36.200]   Disruptive for everybody, but Redmond, yeah.
[00:28:36.200 --> 00:28:41.640]   Because, I mean, that's-- if you start getting your spreadsheets and your docs, as well as
[00:28:41.640 --> 00:28:43.600]   your news and your Gmail, they don't do Gmail yet.
[00:28:43.600 --> 00:28:46.640]   I think this is news, the only one, the news reader is the only one that works with Gears
[00:28:46.640 --> 00:28:47.640]   right now.
[00:28:47.640 --> 00:28:48.640]   It was the first one.
[00:28:48.640 --> 00:28:50.440]   I don't know if they've added any sense, but yeah, it was the first one.
[00:28:50.440 --> 00:28:54.280]   I mean, you think about adding the offline, so all of a sudden, the not having iMap wouldn't
[00:28:54.280 --> 00:28:56.720]   be as big a deal as it is for me right now.
[00:28:56.720 --> 00:29:01.120]   I would never switch to Gmail exclusively just because it doesn't do iMap.
[00:29:01.120 --> 00:29:04.880]   But that idea of having all that stuff work on your desktop as an app that you can use
[00:29:04.880 --> 00:29:09.760]   on a plane and conversely having that sync and work with your phone, that makes me raise
[00:29:09.760 --> 00:29:10.760]   an eyebrow.
[00:29:10.760 --> 00:29:16.520]   I mean, again, I'm not saying this is going to happen, but that would be a hell of a play.
[00:29:16.520 --> 00:29:20.800]   What else did Matt say didn't-- were unanswered questions?
[00:29:20.800 --> 00:29:21.800]   Maybe Mr. iPhone app--
[00:29:21.800 --> 00:29:23.000]   Yeah, he had a really good one.
[00:29:23.000 --> 00:29:24.000]   I like this number three.
[00:29:24.000 --> 00:29:27.000]   He says, "The interfaces look fantastic, but is the music player going to be something
[00:29:27.000 --> 00:29:28.560]   I can use by feel?"
[00:29:28.560 --> 00:29:32.920]   And I take his point because, you know, I've almost-- as my wife has pointed out to me,
[00:29:32.920 --> 00:29:36.600]   I've almost screamed a couple of vehicles playing with my GPS.
[00:29:36.600 --> 00:29:40.760]   You know, you can work an iPod pretty well with a no look.
[00:29:40.760 --> 00:29:44.360]   And so, you know, how much will this be like a good freestanding player that you can just
[00:29:44.360 --> 00:29:45.880]   kind of work?
[00:29:45.880 --> 00:29:48.840]   Will you have to be in cover flow, for example, to fly through lists?
[00:29:48.840 --> 00:29:50.320]   Do you know anything about that sky?
[00:29:50.320 --> 00:29:52.600]   Is there another view besides cover flow from moving through stuff?
[00:29:52.600 --> 00:29:55.480]   There's some audio feedback that might help.
[00:29:55.480 --> 00:30:00.840]   And one of the issues I wonder about is-- and I've received several emails from listeners
[00:30:00.840 --> 00:30:04.120]   about this from people who are visually impaired.
[00:30:04.120 --> 00:30:07.120]   They're like, "Well, am I going to be able to use this phone?"
[00:30:07.120 --> 00:30:08.120]   Right.
[00:30:08.120 --> 00:30:11.400]   Because they're used to buttons they can tactfully feel.
[00:30:11.400 --> 00:30:15.240]   And I put it, once again, an unanswered question in the app about that.
[00:30:15.240 --> 00:30:17.400]   I don't know how that could work, frankly.
[00:30:17.400 --> 00:30:18.400]   I think not.
[00:30:18.400 --> 00:30:19.840]   That's a really good point.
[00:30:19.840 --> 00:30:20.840]   That had not occurred to me at all.
[00:30:20.840 --> 00:30:24.400]   I think it does the ADA require, if you make a device, it'd be accessible, and I'll think
[00:30:24.400 --> 00:30:25.400]   they do.
[00:30:25.400 --> 00:30:30.600]   Well, I think the answer is that the audio feedback technically fulfills that requirement,
[00:30:30.600 --> 00:30:32.520]   but there is some audio feedback, Merlin.
[00:30:32.520 --> 00:30:37.640]   And whether or not that's going to be sufficient, we can surely answer this question about his
[00:30:37.640 --> 00:30:38.640]   six questions.
