
[00:00:00.000 --> 00:00:04.000]   [music]
[00:14:59.220 --> 00:15:03.100]   He says, none of that stuff is going to be released until the phone is shipping.
[00:15:03.100 --> 00:15:06.100]   So he said, anybody that purports to know that is making it up.
[00:15:06.100 --> 00:15:07.100]   All right.
[00:15:07.100 --> 00:15:09.940]   Well, I mean, he's certainly under an NDA the size of the Tibetan book of the dead.
[00:15:09.940 --> 00:15:11.500]   There's no way he's going to reveal any of that.
[00:15:11.500 --> 00:15:13.140]   The Tibetan book of the dead.
[00:15:13.140 --> 00:15:14.140]   I mean, don't you think?
[00:15:14.140 --> 00:15:16.940]   I mean, I mean, talk about getting steaved.
[00:15:16.940 --> 00:15:18.380]   I mean, to reveal any of that stuff.
[00:15:18.380 --> 00:15:19.380]   I did ask him.
[00:15:19.380 --> 00:15:20.380]   I said, what's it like?
[00:15:20.380 --> 00:15:21.380]   I just have to lie.
[00:15:21.380 --> 00:15:23.820]   I mean, nobody's saying, no, don't say that, you know, right?
[00:15:23.820 --> 00:15:24.820]   I did ask him.
[00:15:24.820 --> 00:15:26.980]   I said, what's it like working with such a secretive company?
[00:15:26.980 --> 00:15:28.420]   And he said, well, we're fine with it.
[00:15:28.420 --> 00:15:31.100]   He said, especially with a product like the iPhone, it makes sense.
[00:15:31.100 --> 00:15:32.660]   And I mean, they all are.
[00:15:32.660 --> 00:15:38.100]   I will notice I've seen several spokespeople for the company respond to those types of questions.
[00:15:38.100 --> 00:15:41.860]   And it's interesting that they literally say the same thing word for word.
[00:15:41.860 --> 00:15:43.300]   It's great working with Apple.
[00:15:43.300 --> 00:15:45.300]   I mean, they literally say two sentences.
[00:15:45.300 --> 00:15:47.180]   We love our partners.
[00:15:47.180 --> 00:15:48.180]   We love our partners.
[00:15:48.180 --> 00:15:49.180]   They are wonderful.
[00:15:49.180 --> 00:15:50.180]   Yes.
[00:15:50.180 --> 00:15:53.860]   Steve Jobs is the kindest, bravest, warmest, and most wonderful human being ever known in
[00:15:53.860 --> 00:15:54.860]   my life.
[00:15:54.860 --> 00:15:58.900]   I don't want to say this, but it almost sounds like they're reading off flashcards when
[00:15:58.900 --> 00:15:59.900]   they do that.
[00:15:59.900 --> 00:16:00.900]   I'm so sorry.
[00:16:00.900 --> 00:16:01.900]   Sure.
[00:16:01.900 --> 00:16:02.900]   It's all scripted.
[00:16:02.900 --> 00:16:04.620]   Sig-Sigler cards, we call them.
[00:16:04.620 --> 00:16:05.620]   All right.
[00:16:05.620 --> 00:16:07.020]   Well, if you want to know more, I mean, that's it.
[00:16:07.020 --> 00:16:11.140]   Unless you have any other iPhone news, we'll just point everybody to applephoneshow.com
[00:16:11.140 --> 00:16:13.260]   because that's where, of course, Scott Born lives.
[00:16:13.260 --> 00:16:16.220]   And it's all iPhone all the time.
[00:16:16.220 --> 00:16:17.220]   Thank you, Leo.
[00:16:17.220 --> 00:16:21.420]   Anything else that we want to bring up before we move on?
[00:16:21.420 --> 00:16:22.420]   No.
[00:16:22.420 --> 00:16:25.500]   Just, you know, just rumors, so no reason to talk about him.
[00:16:25.500 --> 00:16:29.860]   Justine, are you going to wear the camera when you get in line at the AT&T store?
[00:16:29.860 --> 00:16:30.860]   I will.
[00:16:30.860 --> 00:16:31.860]   I definitely will.
[00:16:31.860 --> 00:16:32.860]   You'll be the first one, won't you?
[00:16:32.860 --> 00:16:33.860]   I know you will.
[00:16:33.860 --> 00:16:34.940]   I'll be there.
[00:16:34.940 --> 00:16:37.980]   I've actually thinking, you know, I've been saying I was going to get one.
[00:16:37.980 --> 00:16:39.420]   And now I'm thinking maybe not.
[00:16:39.420 --> 00:16:40.700]   Maybe I'll just wait.
[00:16:40.700 --> 00:16:42.540]   Just to make you crazy, Scott.
[00:16:42.540 --> 00:16:46.620]   Well, you know, I wanted, I want you to know, Leo, I was pretty impressed with your Nokia
[00:16:46.620 --> 00:16:47.620]   in '95.
[00:16:47.620 --> 00:16:48.620]   Yeah.
[00:16:48.620 --> 00:16:49.620]   So I got a hold of one.
[00:16:49.620 --> 00:16:50.620]   Oh, you actually got one?
[00:16:50.620 --> 00:16:51.620]   Well, you should have one.
[00:16:51.620 --> 00:16:52.620]   You got one.
[00:16:52.620 --> 00:16:53.620]   I got a hold of it.
[00:16:53.620 --> 00:16:54.620]   I didn't buy it.
[00:16:54.620 --> 00:16:55.620]   I used it.
[00:16:55.620 --> 00:16:58.140]   And I was in a call that dropped.
[00:16:58.140 --> 00:17:02.820]   And I want you to know that I'm not too worried about the N95 being a competitor to the iPhone
[00:17:02.820 --> 00:17:07.700]   because it took 12, count them 12 key presses to get back to redial.
[00:17:07.700 --> 00:17:10.500]   So really, I don't think they're quite there.
[00:17:10.500 --> 00:17:13.900]   See, all you have to really do is press that little green button, Scott, and then press
[00:17:13.900 --> 00:17:15.340]   it again, and it dials it again.
[00:17:15.340 --> 00:17:16.740]   It didn't work when you drop a call.
[00:17:16.740 --> 00:17:17.740]   It doesn't do it like that.
[00:17:17.740 --> 00:17:21.420]   It does it on my phone, but I guess it's probably too complicated for you.
[00:17:21.420 --> 00:17:24.460]   I have an orthogonally related iPhone question for Justine.
[00:17:24.460 --> 00:17:27.820]   Justine is a-- I know you're a text message monster.
[00:17:27.820 --> 00:17:30.100]   I've seen it.
[00:17:30.100 --> 00:17:32.380]   And so I think we might have talked about this once before, but I'm curious.
[00:17:32.380 --> 00:17:35.300]   So how do you feel about the whole iPhone keyboard thing?
[00:17:35.300 --> 00:17:37.020]   Is that-- are you looking forward to it?
[00:17:37.020 --> 00:17:38.020]   Is it freaking out?
[00:17:38.020 --> 00:17:39.020]   How do you feel about it?
[00:17:39.020 --> 00:17:42.300]   I don't know, because I've really got used to the Trio keyboard.
[00:17:42.300 --> 00:17:43.300]   So I don't know.
[00:17:43.300 --> 00:17:44.300]   I'm not sure.
[00:17:44.300 --> 00:17:46.300]   I haven't used it yet.
[00:17:46.300 --> 00:17:47.300]   Nice to have that feedback.
[00:17:47.300 --> 00:17:48.300]   You know?
[00:17:48.300 --> 00:17:49.300]   You've decided to hit a key.
[00:17:49.300 --> 00:17:50.300]   Yeah.
[00:17:50.300 --> 00:17:51.300]   Yeah.
[00:17:51.300 --> 00:17:53.060]   It's going to be very interesting to see how--
[00:17:53.060 --> 00:17:56.260]   Congratulations, Justine, for not attacking the phone prior to using it.
[00:17:56.260 --> 00:17:58.260]   I'm getting to hate it more and more, Scott.
[00:17:58.260 --> 00:17:59.260]   I know.
[00:17:59.260 --> 00:18:01.220]   And it's because of you.
[00:18:01.220 --> 00:18:02.220]   It's because of you.
[00:18:02.220 --> 00:18:03.300]   It's all my fault because I'm just--
[00:18:03.300 --> 00:18:04.500]   You're driving me crazy.
[00:18:04.500 --> 00:18:09.180]   It's like you're such a pro-- you're so pro-iPhone that I'm starting to hate it.
[00:18:09.180 --> 00:18:13.380]   I'm pro-iPhone, but yet you look at my blog and you'll see I have a post-dissing singular
[00:18:13.380 --> 00:18:14.380]   in AT&T.
[00:18:14.380 --> 00:18:17.540]   I have post-pointing out potential problems with the network.
[00:18:17.540 --> 00:18:18.700]   I'm not pro-iPhone.
[00:18:18.700 --> 00:18:20.460]   I'm just asking people to give it a chance.
[00:18:20.460 --> 00:18:24.860]   And let me tell you, I'm prepared to make my show the anti-iPhone show.
[00:18:24.860 --> 00:18:25.860]   I know.
[00:18:25.860 --> 00:18:26.860]   I know.
[00:18:26.860 --> 00:18:27.860]   That'll happen.
[00:18:27.860 --> 00:18:28.860]   That's going to be really rough.
[00:18:28.860 --> 00:18:31.060]   That'll never happen.
[00:18:31.060 --> 00:18:34.780]   Apparently, MacRumors.com has been looking at their log.
[00:18:34.780 --> 00:18:37.020]   Did you see this?
[00:18:37.020 --> 00:18:38.020]   I saw this.
[00:18:38.020 --> 00:18:39.780]   They-- oh, and look at our refers.
[00:18:39.780 --> 00:18:41.940]   We've been browsed with an iPhone.
[00:18:41.940 --> 00:18:48.660]   Because you know, refers are up there with email headers in terms of difficulty to fake.
[00:18:48.660 --> 00:18:49.660]   Right.
[00:18:49.660 --> 00:18:53.020]   And Safari, you have to pull down to a menu to do it.
[00:18:53.020 --> 00:18:54.020]   3.0 mobile.
[00:18:54.020 --> 00:18:58.700]   Oh, Brazzy, is that-- well, you know, I don't know.
[00:18:58.700 --> 00:19:00.660]   And even if it were true, who cares, right?
[00:19:00.660 --> 00:19:02.540]   Of course, somebody's got them.
[00:19:02.540 --> 00:19:06.380]   Well, yeah, I mean, they're going to be out there testing stuff.
[00:19:06.380 --> 00:19:07.820]   I'm being unnecessarily unkind.
[00:19:07.820 --> 00:19:08.820]   That would be very exciting.
[00:19:08.820 --> 00:19:09.820]   Oh, it's easy.
[00:19:09.820 --> 00:19:10.820]   No, you're absolutely right.
[00:19:10.820 --> 00:19:12.380]   It's easily faked.
[00:19:12.380 --> 00:19:16.100]   Yeah, I mean, like in OmniWeb, that's like--
[00:19:16.100 --> 00:19:17.860]   You can just pick the strip.
[00:19:17.860 --> 00:19:21.500]   Or you can say per site what browser you want to look like.
[00:19:21.500 --> 00:19:24.660]   I'm surfing everywhere as an iPhone right now.
[00:19:24.660 --> 00:19:25.660]   Really?
[00:19:25.660 --> 00:19:26.660]   Yeah.
[00:19:26.660 --> 00:19:27.660]   Just thought that'd be fun.
[00:19:27.660 --> 00:19:28.660]   [LAUGHTER]
[00:19:28.660 --> 00:19:29.660]   I'm crazy.
[00:19:29.660 --> 00:19:32.260]   You should surf as an iPhone too.
[00:19:32.260 --> 00:19:34.060]   That would be disruptive.
[00:19:34.060 --> 00:19:35.860]   Now that would really be disruptive.
[00:19:35.860 --> 00:19:37.940]   OK, deal.
[00:19:37.940 --> 00:19:42.140]   So the latest rumor, if you're reading on the iPhone, if you're reading Mac rumors, is
[00:19:42.140 --> 00:19:46.580]   that the Mac mini is history.
[00:19:46.580 --> 00:19:48.540]   I guess we talked about that last week.
[00:19:48.540 --> 00:19:51.540]   Would we be sad at the end of the Mac mini?
[00:19:51.540 --> 00:19:53.500]   I would actually really like my Mac mini.
[00:19:53.500 --> 00:19:54.900]   I have the first generation.
[00:19:54.900 --> 00:19:55.900]   Me too.
[00:19:55.900 --> 00:19:56.900]   And it works great.
[00:19:56.900 --> 00:19:59.540]   And I still use it just for MP3s and all the little stuff.
[00:19:59.540 --> 00:20:01.700]   Actually, I have the first Intel Mac mini.
[00:20:01.700 --> 00:20:02.700]   So that's not the first generation.
[00:20:02.700 --> 00:20:03.700]   Oh, no.
[00:20:03.700 --> 00:20:04.620]   I like it a lot.
[00:20:04.620 --> 00:20:07.300]   And it's a good little computer.
[00:20:07.300 --> 00:20:11.940]   You think it's a move to avoid cannibalization on Apple TV sales?
[00:20:11.940 --> 00:20:13.340]   I eat brains.
[00:20:13.340 --> 00:20:14.340]   Or Mac mini's.
[00:20:14.340 --> 00:20:16.300]   That's exactly what I thought.
[00:20:16.300 --> 00:20:17.500]   I first saw that rumor.
[00:20:17.500 --> 00:20:20.340]   I thought, you know, this thing looks like a Mac mini.
[00:20:20.340 --> 00:20:21.980]   The Apple TV looks like one.
[00:20:21.980 --> 00:20:23.540]   It's the same form factor.
[00:20:23.540 --> 00:20:26.780]   I've got a handful of friends that are like, I don't need an Apple TV.
[00:20:26.780 --> 00:20:28.940]   I'm really happy with this Mac mini I've got by my TV.
[00:20:28.940 --> 00:20:30.020]   So I just want to--
[00:20:30.020 --> 00:20:31.020]   Ah, ah.
[00:20:31.020 --> 00:20:32.020]   Ah, that makes sense.
[00:20:32.020 --> 00:20:34.020]   It's more capable too, isn't it?
[00:20:34.020 --> 00:20:35.020]   Mm-hmm.
[00:20:35.020 --> 00:20:36.020]   Oh, I do.
[00:20:36.020 --> 00:20:37.020]   But it's more expensive too, though.
[00:20:37.020 --> 00:20:38.020]   Yeah.
[00:20:38.020 --> 00:20:39.980]   I like my Apple TV a lot.
[00:20:39.980 --> 00:20:41.260]   If it weren't so hot--
[00:20:41.260 --> 00:20:44.260]   Dude, mine has been dropping like a bad habit.
[00:20:44.260 --> 00:20:45.260]   Do you think it--
[00:20:45.260 --> 00:20:46.260]   Oh, my God.
[00:20:46.260 --> 00:20:49.060]   I think it and I surf to my iTunes library.
[00:20:49.060 --> 00:20:51.500]   Yes, see, I stopped using the-- you're right.
[00:20:51.500 --> 00:20:55.700]   Unless you're all G and you're pretty close by, I think the streaming doesn't work all
[00:20:55.700 --> 00:20:56.700]   that well.
[00:20:56.700 --> 00:20:59.700]   But if you sync up the data and you're running it off the Apple TV, I haven't had a trip
[00:20:59.700 --> 00:21:00.700]   with that.
[00:21:00.700 --> 00:21:01.700]   It's not that.
[00:21:01.700 --> 00:21:04.460]   The connection-- with a connection for me, the connection where-- okay, so how can I
[00:21:04.460 --> 00:21:05.460]   express this?
[00:21:05.460 --> 00:21:10.780]   I get nothing on the Apple TV and then I go look at the host computer and there's nothing
[00:21:10.780 --> 00:21:12.180]   under devices for the Apple TV.
[00:21:12.180 --> 00:21:13.180]   Oh, I haven't had that.
[00:21:13.180 --> 00:21:14.180]   It's lost its--
[00:21:14.180 --> 00:21:16.420]   You have to enter the number again and do it with the whole--
[00:21:16.420 --> 00:21:20.380]   I've got to take my rubber chicken out from under the bell jar and shake it around and
[00:21:20.380 --> 00:21:22.980]   see lots of re-starts and incantations and sometimes--
[00:21:22.980 --> 00:21:23.980]   That's right.
[00:21:23.980 --> 00:21:24.980]   Yeah.
[00:21:24.980 --> 00:21:26.380]   I haven't had that problem.
[00:21:26.380 --> 00:21:30.180]   But now I'm on an all-G network for that.
[00:21:30.180 --> 00:21:34.260]   So I have the new extreme and I have the MacBook Pro with a G card.
[00:21:34.260 --> 00:21:35.820]   Yeah, I wonder--
[00:21:35.820 --> 00:21:36.820]   Are you on B or--
[00:21:36.820 --> 00:21:37.820]   Oh, you know.
[00:21:37.820 --> 00:21:38.820]   --not G.
[00:21:38.820 --> 00:21:39.820]   Did I say G?
[00:21:39.820 --> 00:21:40.820]   I'm at N.
[00:21:40.820 --> 00:21:41.820]   I'm all N.
[00:21:41.820 --> 00:21:42.820]   You know, I-- right.
[00:21:42.820 --> 00:21:45.300]   I finally plugged my--
[00:21:45.300 --> 00:21:47.340]   Where's Craig with his box?
[00:21:47.340 --> 00:21:48.340]   We need the box.
[00:21:48.340 --> 00:21:49.340]   Oh, my god.
[00:21:49.340 --> 00:21:52.420]   We made the box and never got to use it.
[00:21:52.420 --> 00:21:54.340]   I wasn't having a lot of luck with my airport extreme.
[00:21:54.340 --> 00:21:56.060]   I should probably give it another shot.
[00:21:56.060 --> 00:21:57.540]   I've been trying to focus my efforts on--
[00:21:57.540 --> 00:21:58.540]   Yeah, you did.
[00:21:58.540 --> 00:22:00.820]   You took it out of operation, didn't you?
[00:22:00.820 --> 00:22:01.820]   That way to make--
[00:22:01.820 --> 00:22:04.660]   You picked the airport extreme one week as your pick of the week.
[00:22:04.660 --> 00:22:06.180]   Oh, that's not accurate.
[00:22:06.180 --> 00:22:08.940]   What I picked was the software for the airport--
[00:22:08.940 --> 00:22:09.940]   Oh, OK.
[00:22:09.940 --> 00:22:10.940]   --and reserved.
[00:22:10.940 --> 00:22:11.940]   Which I still like.
[00:22:11.940 --> 00:22:13.820]   But, you know, it's good.
[00:22:13.820 --> 00:22:15.780]   And I really got to say I like mine a lot.
[00:22:15.780 --> 00:22:19.780]   And I finally got into a point where it started to really become more fun for me is
[00:22:19.780 --> 00:22:24.420]   I've got a workflow that works now in terms of getting media onto there.
[00:22:24.420 --> 00:22:27.340]   So getting Visual Hub working the way that I want.
[00:22:27.340 --> 00:22:28.340]   I love that.
[00:22:28.340 --> 00:22:30.940]   And I think with a little bit of Automator Mojo, I could really take this to the next
[00:22:30.940 --> 00:22:31.940]   flow.
[00:22:31.940 --> 00:22:34.380]   I downloaded all of the tutors from an unnamed site.
[00:22:34.380 --> 00:22:37.020]   And then I used read it through Visual Hub.
[00:22:37.020 --> 00:22:39.980]   And then I had automatically copied to the Apple TV.
[00:22:39.980 --> 00:22:40.980]   And then--
[00:22:40.980 --> 00:22:41.980]   Now, Handbrake, Canbrake.
[00:22:41.980 --> 00:22:44.020]   Well, Handbrake doesn't automatically add it to iTunes.
[00:22:44.020 --> 00:22:45.220]   That would be the next missing piece.
[00:22:45.220 --> 00:22:46.220]   You can probably Apple's got that.
[00:22:46.220 --> 00:22:48.340]   But Visual Hub does it.
[00:22:48.340 --> 00:22:49.340]   Visual Hub will.
[00:22:49.340 --> 00:22:53.260]   And I haven't found a file format yet on the internet that I can't convert with Visual
[00:22:53.260 --> 00:22:54.260]   Hub.
[00:22:54.260 --> 00:22:56.420]   Well, but if you want to make a backup of a personal TV--
[00:22:56.420 --> 00:22:57.420]   Oh, the TV TV.
[00:22:57.420 --> 00:23:00.300]   Oh, I let other people do that and just download it.
[00:23:00.300 --> 00:23:01.460]   Yeah, I wouldn't know about that.
[00:23:01.460 --> 00:23:06.460]   But it would be nice if Handbrake now, as we talked about before, has built-in iPod and
[00:23:06.460 --> 00:23:08.100]   Apple TV settings.
[00:23:08.100 --> 00:23:09.260]   So it's like one click.
[00:23:09.260 --> 00:23:10.260]   And it just does all the--
[00:23:10.260 --> 00:23:12.180]   As does Visual Hub.
[00:23:12.180 --> 00:23:13.180]   I love Visual Hub.
[00:23:13.180 --> 00:23:15.700]   That is, to me, that is so worth whatever it was, $30 or whatever.
[00:23:15.700 --> 00:23:17.380]   It's been working like a champ for me.
[00:23:17.380 --> 00:23:21.460]   So yeah, I haven't tried ripping DVDs and putting them on the Apple TV mostly because
[00:23:21.460 --> 00:23:24.260]   I watch the DVDs.
[00:23:24.260 --> 00:23:27.500]   And then I use the Apple TV for TV shows mostly.
[00:23:27.500 --> 00:23:30.140]   And by the-- whenever I can, I buy them on iTunes.
[00:23:30.140 --> 00:23:32.220]   If they're not on iTunes, well, then--
[00:23:32.220 --> 00:23:33.620]   Yes, you don't watch them.
[00:23:33.620 --> 00:23:34.620]   That's really wonderful.
[00:23:34.620 --> 00:23:35.620]   I guess I don't watch them.
[00:23:35.620 --> 00:23:36.620]   Right.
[00:23:36.620 --> 00:23:38.900]   Make them on iTunes if you want me to see them.
[00:23:38.900 --> 00:23:39.900]   Right?
[00:23:39.900 --> 00:23:42.540]   Do you have an Apple TV, Justine?
[00:23:42.540 --> 00:23:43.540]   I don't.
[00:23:43.540 --> 00:23:45.140]   How do you watch TV?
[00:23:45.140 --> 00:23:49.300]   I think we established that-- I mean, I do have a TV, but I really never watch television.
[00:23:49.300 --> 00:23:52.060]   So I just watch it on my monitor or on my laptop.
[00:23:52.060 --> 00:23:56.100]   TV watches you, and that's the way it ought to be.
[00:23:56.100 --> 00:23:58.100]   iJustine.com.
[00:23:58.100 --> 00:23:59.100]   Is it about the TV?
[00:23:59.100 --> 00:24:00.100]   TV.
[00:24:00.100 --> 00:24:01.100]   Yes.
[00:24:01.100 --> 00:24:03.060]   People from Pittsburgh and watching TV on their computer.
[00:24:03.060 --> 00:24:08.100]   Yeah, based on our empirical study of Alex and Justine, we decided that nobody--
[00:24:08.100 --> 00:24:10.740]   Well, so far, everyone that I know from Pittsburgh does.
[00:24:10.740 --> 00:24:11.740]   So, really--
[00:24:11.740 --> 00:24:12.740]   The two people you know from Pittsburgh.
[00:24:12.740 --> 00:24:13.740]   The two people.
[00:24:13.740 --> 00:24:14.740]   We know a little--
[00:24:14.740 --> 00:24:15.740]   Yeah, it's a small sample.
[00:24:15.740 --> 00:24:16.740]   I'll own that.
[00:24:16.740 --> 00:24:17.740]   But--
[00:24:17.740 --> 00:24:23.700]   Intel's slashing its prices 40% to 60% for the quad core server processors.
[00:24:23.700 --> 00:24:26.660]   Looks like-- and a new one's coming up.
[00:24:26.660 --> 00:24:28.740]   AMD's got the Barcelona coming up.
[00:24:28.740 --> 00:24:33.620]   So Intel's seeing the competition on the way is going to drop the prices on Kent's
[00:24:33.620 --> 00:24:36.180]   field and Clovertown.
[00:24:36.180 --> 00:24:37.180]   That's exciting.
[00:24:37.180 --> 00:24:40.620]   Can you add those aftermarket?
[00:24:40.620 --> 00:24:41.620]   Oh, no.
[00:24:41.620 --> 00:24:42.620]   Oh, no.
[00:24:42.620 --> 00:24:44.540]   You can add the-- what's the next one up?
[00:24:44.540 --> 00:24:47.100]   The Crestview, Crestwood.
[00:24:47.100 --> 00:24:51.500]   But the Clovertown's the one, the Xeon, that comes with the Mac Pro.
[00:24:51.500 --> 00:24:54.780]   And then I guess the Octo has the new one.
[00:24:54.780 --> 00:24:56.260]   You know, my Mac Pro is plenty fast.
[00:24:56.260 --> 00:24:57.580]   How do you like it?
[00:24:57.580 --> 00:24:58.580]   It's great.
[00:24:58.580 --> 00:24:59.580]   Isn't it great?
[00:24:59.580 --> 00:25:00.580]   It's absolutely smooth.
[00:25:00.580 --> 00:25:01.580]   I've got no issues with it.
[00:25:01.580 --> 00:25:04.300]   It runs-- heck, if it runs Pro Tools, it'll run anything.
[00:25:04.300 --> 00:25:07.700]   Well, and that's what I was saying is that, you know, 4 is enough for most people, I would
[00:25:07.700 --> 00:25:08.700]   think.
[00:25:08.700 --> 00:25:12.060]   Yeah, I've never had it.
[00:25:12.060 --> 00:25:15.860]   I've been-- I got like plug-ins out the Wazoo on every track and no problem.
[00:25:15.860 --> 00:25:16.860]   Hey, we want to--
[00:25:16.860 --> 00:25:17.860]   Go ahead.
[00:25:17.860 --> 00:25:18.860]   I'm sorry.
[00:25:18.860 --> 00:25:19.860]   Say, what does that mean in terms of for consumers?
[00:25:19.860 --> 00:25:22.100]   Does that mean we're going to see drops in Mac Pro prices?
[00:25:22.100 --> 00:25:23.100]   Yes.
[00:25:23.100 --> 00:25:24.100]   Like, what--
[00:25:24.100 --> 00:25:25.100]   Yes, absolutely.
[00:25:25.100 --> 00:25:28.140]   Assuming that Apple passes them along, but 40% to 60% is a pretty hefty drop of that.
[00:25:28.140 --> 00:25:29.740]   I'll make a piece of the Mac Pro.
[00:25:29.740 --> 00:25:33.220]   How big a piece of the Mac Pro retail price is-- do the chips represent?
[00:25:33.220 --> 00:25:37.860]   You know, John de Vorex good at this, and it's always a huge chunk.
[00:25:37.860 --> 00:25:41.500]   But like the processor itself, I think is $500 or $600, I can't remember the exact thing,
[00:25:41.500 --> 00:25:46.180]   but let's say it dropped $300 in price.
[00:25:46.180 --> 00:25:51.260]   That would mean a significantly, like $1,000 or more in the price of the computer.
[00:25:51.260 --> 00:25:55.820]   Historically, what I think they do is they come out with the next rev at the same price.
[00:25:55.820 --> 00:25:56.820]   Right.
[00:25:56.820 --> 00:25:59.140]   So you get the faster chip next time.
[00:25:59.140 --> 00:26:01.020]   It's like those of us that ordered the Mac Pro.
[00:26:01.020 --> 00:26:05.420]   We ordered a 2 gigahertz processor and we got a 2.16 or whatever.
[00:26:05.420 --> 00:26:06.420]   Right.
[00:26:06.420 --> 00:26:07.420]   Yeah, maybe that's what they'll do.
[00:26:07.420 --> 00:26:12.740]   Although this is just a-- there is no next generation chip coming out at the same time.
[00:26:12.740 --> 00:26:16.660]   Intel's just lowering prices because of the AMD chip, not because of their own chip.
[00:26:16.660 --> 00:26:19.100]   So yeah, it will be interesting to see what Apple does in response to this.
[00:26:19.100 --> 00:26:24.820]   I mean, everybody in the PC world dropped prices immediately.
[00:26:24.820 --> 00:26:31.780]   Congratulations to John Foster's launching his new Macbreak Tech podcast.
[00:26:31.780 --> 00:26:36.260]   It says, "If you love Macbreak weekly, half as much as you love our own podcast."
[00:26:36.260 --> 00:26:38.460]   This is Mac user talking.
[00:26:38.460 --> 00:26:43.220]   And enjoy the vocal stylings of Mac Blake Greekley, regular and show notes author John Foster.
[00:26:43.220 --> 00:26:44.820]   He's famous as the show notes author.
[00:26:44.820 --> 00:26:46.660]   He's got vocals of the stylings.
[00:26:46.660 --> 00:26:48.820]   John Foster has vocal stylings.
[00:26:48.820 --> 00:26:49.820]   Macbreak Tech.
[00:26:49.820 --> 00:26:51.620]   It's really technical.
[00:26:51.620 --> 00:26:53.020]   Just the way I like it.
[00:26:53.020 --> 00:26:54.340]   John's great at that stuff though.
[00:26:54.340 --> 00:26:59.620]   He's so knowledgeable and like he's not afraid to just really open the throttle on some pure
[00:26:59.620 --> 00:27:00.620]   geek joy.
[00:27:00.620 --> 00:27:02.620]   Yeah, I love it.
[00:27:02.620 --> 00:27:03.620]   I love it.
[00:27:03.620 --> 00:27:09.060]   So you can find it at macbreaktech.com.
[00:27:09.060 --> 00:27:13.540]   That's just basically an equally as like mbw ideas.com.
[00:27:13.540 --> 00:27:15.060]   It's basically a link to the feed.
[00:27:15.060 --> 00:27:16.940]   Yeah, there you go.
[00:27:16.940 --> 00:27:18.980]   And it's because nobody would put the feed anywhere.
[00:27:18.980 --> 00:27:24.140]   So that's how you-- is it on iTunes yet or is it still missing on iTunes?
[00:27:24.140 --> 00:27:26.860]   I think it is.
[00:27:26.860 --> 00:27:30.820]   We just put up a new-- I have to say thank you for Scott Simpson.
[00:27:30.820 --> 00:27:32.780]   It's just thank you Scott Simpson.
[00:27:32.780 --> 00:27:33.780]   Thank you Scott Simpson.
[00:27:33.780 --> 00:27:34.780]   Thank you Scott.
[00:27:34.780 --> 00:27:35.780]   I can't pay enough.
[00:27:35.780 --> 00:27:38.860]   He's Mr. iTunes and along with Pete Alcorn.
[00:27:38.860 --> 00:27:40.420]   Fantastic taste both of them.
[00:27:40.420 --> 00:27:41.580]   Yes.
[00:27:41.580 --> 00:27:46.340]   And they recently-- you know I just added a new podcast today jumping monkey's a parenting
[00:27:46.340 --> 00:27:52.100]   podcast and he was very quick to snap it up and handle all the doodads for me.
[00:27:52.100 --> 00:27:53.100]   So I thank you very much.
[00:27:53.100 --> 00:27:55.900]   It's absolutely available on the iTunes Store.
[00:27:55.900 --> 00:27:56.900]   Excellent.
[00:27:56.900 --> 00:27:57.900]   Yep.
[00:27:57.900 --> 00:27:58.900]   So do a search for that.
[00:27:58.900 --> 00:28:01.540]   It's in the tech I'm sure.
[00:28:01.540 --> 00:28:02.980]   How many episodes did you put out now?
[00:28:02.980 --> 00:28:04.100]   There's one up right now.
[00:28:04.100 --> 00:28:05.100]   It's under software how to.
[00:28:05.100 --> 00:28:08.740]   But if you do a search on the store, it'll turn up for a Macbreak Tech.
[00:28:08.740 --> 00:28:09.740]   Great.
[00:28:09.740 --> 00:28:12.660]   Great, great, great.
[00:28:12.660 --> 00:28:13.660]   Let's see.
[00:28:13.660 --> 00:28:17.780]   Was anybody at the Apple Store in San Francisco when the zombies arrived?
[00:28:17.780 --> 00:28:18.780]   I was there.
[00:28:18.780 --> 00:28:19.780]   You were in the store?
[00:28:19.780 --> 00:28:20.780]   It's amazing.
[00:28:20.780 --> 00:28:21.780]   I was actually in the store.
[00:28:21.780 --> 00:28:22.780]   Tell us about it.
[00:28:22.780 --> 00:28:27.740]   I saw people-- I didn't have any clue what was going on.
[00:28:27.740 --> 00:28:31.980]   First of all, I saw these people that looked like they had next gashed open and I was
[00:28:31.980 --> 00:28:34.380]   like, why is that person walking around so calmly?
[00:28:34.380 --> 00:28:36.100]   It looks like they're next been bleeding.
[00:28:36.100 --> 00:28:39.820]   And then I walked into the Apple Store and there was a guy chewing on an iMac and I said,
[00:28:39.820 --> 00:28:42.020]   OK, something is very unusual here.
[00:28:42.020 --> 00:28:44.780]   Did you leave teeth marks?
[00:28:44.780 --> 00:28:49.820]   I don't know because at that point in time I decided it might be prudent to move on to
[00:28:49.820 --> 00:28:50.820]   the restaurant.
[00:28:50.820 --> 00:28:51.820]   Oh, you didn't want to stick around?
[00:28:51.820 --> 00:28:52.740]   No.
[00:28:52.740 --> 00:28:56.980]   I was getting ready to do what I'm best at, which is eat.
[00:28:56.980 --> 00:28:58.980]   I would have loved to have been there.
